Burannaya	id=g:570887
Bogdanovka	id=g:575693
Bogdanovka	id=g:575694
Bogdanovka	id=g:575695
Bogdanovka	id=g:575696
Bogdanovka	id=g:575697
Bogdanovka	id=g:575698
Bogdanovka	id=g:575699
Bogdanovka	id=g:575700
Bogdanovka	id=g:575701
Bogdanovka	id=g:575702
Bogdanovka	id=g:575703
Bogdanovka	id=g:575704
Bogdanovka	id=g:575705
Bogdanovka	id=g:575706
Bogdanovka	id=g:575707
Bogdanovka	id=g:575708
Bogdanovka	id=g:575709
Bogdanovka	id=g:575710
Bogdanovka	id=g:575711
Bogdanov	id=g:575712
Bogdanovka	id=g:575713
Bogdanovka	id=g:575714
Ostrova Bogdanovy	id=g:575715
Bogdanovka	id=g:575716
Bogdanino	id=g:575717
Bogdaniki	id=g:575718
Bogdanikha	id=g:575719
Bogdanikha	id=g:575720
Bogdanchiki	id=g:575721
Bogdan’	id=g:575722
Bogchino	id=g:575723
Raz”yezd Bogchina	id=g:575724
Bogayevo	id=g:575725
Urochishche Bogayevo	id=g:575726
Bogatyy Kust	id=g:575727
Bogatyye Saby	id=g:575728
Bogatyye Ploty	id=g:575729
Bogatyy	id=g:575730
Bogatyy	id=g:575731
Ozero Bogatyrskoye	id=g:575732
Kolkhoz Bogatyrka	id=g:575733
Bogatyrka	id=g:575734
Bogatyrka	id=g:575735
Bogatyri	id=g:575736
Bogatyri	id=g:575737
Bogatyri	id=g:575738
Bogatyri	id=g:575739
Bogatyr’	id=g:575740
Bogatyrëvo	id=g:575741
Bogatyrëvo	id=g:575742
Bogatyrëvo	id=g:575743
Bogatyrëvo	id=g:575744
Bogatyrëvka	id=g:575745
Bogatyrëvka	id=g:575746
Bogatyrëv	id=g:575747
Bogatyrëv	id=g:575748
Bogatyrëv	id=g:575749
Kamen’ Bogatyr’	id=g:575750
Bogatyr’	id=g:575751
Bogatyr’	id=g:575752
Boga Tugtun	id=g:575753
Stantsiya Bogatoye	id=g:575754
Ozero Bogatoye	id=g:575755
Bogatoye	id=g:575756
Bogatoye	id=g:575757
Bogatovskiy Rayon	id=g:575758
Bogatovo	id=g:575759
Bogatovka	id=g:575760
Bogatovka	id=g:575761
Bogatovka	id=g:575762
Bogatov	id=g:575763
Bogat’kovo	id=g:575764
Bogat’kovo	id=g:575765
Bogatka	id=g:575766
Bogatishchi	id=g:575767
Bogatishchevo-Yepishino	id=g:575768
Stantsiya Bogatishchevo	id=g:575769
Bogatishchevo	id=g:575770
Bogatishchevo	id=g:575771
Bogatishchevo	id=g:575772
Bogatishchevo	id=g:575773
Bogatinskiy	id=g:575774
Bogatilovka	id=g:575775
Bogateyevo	id=g:575776
Bogat’	id=g:575777
Boganovka	id=g:575778
Bogana	id=g:575779
Bogana	id=g:575780
Bogachevskiy	id=g:575781
Bogachëvo	id=g:575782
Bogachëvo	id=g:575783
Bogachëvo	id=g:575784
Bogachëv	id=g:575785
Bogachëv	id=g:575786
Bogachëv	id=g:575787
Bogacheroy	id=g:575788
Bodyakov	id=g:575789
Gora Bodurku	id=g:575790
Gora Bodula	id=g:575791
Skala Bodorku	id=g:575792
Bodolovo	id=g:575793
Bodnevo	id=g:575794
Luda Bodisko	id=g:575795
Stantsiya Bodeyevo	id=g:575796
Bodeyevka	id=g:575797
Bodayevskiy	id=g:575798
Bodayevo	id=g:575799
Bochury	id=g:575800
Bochurino	id=g:575801
Bochnëvo	id=g:575802
Bochkovo	id=g:575803
Bochkovka	id=g:575804
Bochkina	id=g:575805
Bochki	id=g:575806
Bochkarikha	id=g:575807
Bochkari	id=g:575808
Bochkari	id=g:575809
Bochkari	id=g:575810
Bochkari	id=g:575811
Ruchey Bochka	id=g:575812
Bochka	id=g:575813
Bochinovka	id=g:575814
Bochilovo	id=g:575815
Bachikha	id=g:575816
Bochikha	id=g:575817
Bocheyno	id=g:575818
Bocheyevo	id=g:575819
Bochevo	id=g:575820
Bochevo	id=g:575821
Bochevino	id=g:575822
Bochazhnoye	id=g:575823
Bochatino	id=g:575824
Bocharovskiy	id=g:575825
Bocharovskiy	id=g:575826
Bocharovo	id=g:575827
Bocharovo	id=g:575828
Bocharovo	id=g:575829
Bocharovo	id=g:575830
Bocharovka	id=g:575831
Bocharov	id=g:575832
Bocharov	id=g:575833
Stantsiya Bocharnikovo	id=g:575834
Bocharniki	id=g:575835
Bocharki	id=g:575836
Bochani	id=g:575837
Stantsiya Bochanovka	id=g:575838
Bochalikha	id=g:575839
Bochagirovo	id=g:575840
Bochaga	id=g:575841
Bobyri	id=g:575842
Bobynino	id=g:575843
Bobynino	id=g:575844
Stantsiya Bobyl’skaya	id=g:575845
Bobyl’-Kasy	id=g:575846
Bobylino	id=g:575847
Bobylino	id=g:575848
Bobyli	id=g:575849
Bobyli	id=g:575850
Bobyli	id=g:575851
Bobyli	id=g:575852
Bobylëvo	id=g:575853
Bobylëvka	id=g:575854
Bobylëvka	id=g:575855
Bobyka	id=g:575856
Bob’ya-Ucha	id=g:575857
Babyata	id=g:575858
Russkaya-Bab’ya	id=g:575859
Bob’yakovo	id=g:575860
Bobyaki	id=g:575861
Bobryshevo	id=g:575862
Bobry	id=g:575863
Bobry	id=g:575864
Bobry	id=g:575865
Bobry	id=g:575866
Bobry	id=g:575867
Bobry	id=g:575868
Bobry	id=g:575869
Bobry	id=g:575870
Bobrozero	id=g:575871
Bobrovy Dvory	id=g:575872
Bobrovy	id=g:575873
Bobrovy	id=g:575874
Bobrovy	id=g:575875
Bobrovskoye	id=g:575876
Bobrovskiy Vtoroy	id=g:575877
Bobrovskiy Rayon	id=g:575878
Bobrovskiy Pervyy	id=g:575879
Bobrovskaya	id=g:575880
Bobrovskaya	id=g:575881
Bobrovskaya	id=g:575882
Bobrovo Pervoye	id=g:575883
Bobrovo	id=g:575884
Bobrovo	id=g:575885
Bobrovo	id=g:575886
Bobrovo	id=g:575887
Bobrovo	id=g:575888
Bobrovo	id=g:575889
Bobrovo	id=g:575890
Bobrovo	id=g:575891
Bobrovo	id=g:575892
Bobrovo	id=g:575893
Bobrovo	id=g:575894
Bobrovo	id=g:575895
Bobrovo	id=g:575896
Bobrovo	id=g:575897
Bobrovo	id=g:575898
Bobrovo	id=g:575899
Bobrovo	id=g:575900
Bobrovo	id=g:575901
Bobrovo	id=g:575902
Bobrovnikovo	id=g:575903
Bobrovnikovo	id=g:575904
Bobrovnik	id=g:575905
Stantsiya Bobrovka	id=g:575906
Bobrovka	id=g:575907
Bobrovka	id=g:575908
Bobrovka	id=g:575909
Bobrovka	id=g:575910
Bobrovka	id=g:575911
Bobrovka	id=g:575912
Bobrovka	id=g:575913
Bobrovka	id=g:575914
Bobrovka	id=g:575915
Bobrovka	id=g:575916
Bobrovka	id=g:575917
Bobrovka	id=g:575918
Bobrovka	id=g:575919
Bobrovka	id=g:575920
Bobrovka	id=g:575921
Bobrovka	id=g:575922
Bobrovka	id=g:575923
Bobrovka	id=g:575924
Bobrovka	id=g:575925
Bobrovka	id=g:575926
Bobrovka	id=g:575927
Bobrovka	id=g:575928
Bobrovka	id=g:575929
Bobrovitsa	id=g:575930
Bobrovitsa	id=g:575931
Bobrovinki	id=g:575932
Bobrovik	id=g:575933
Bobrovichi	id=g:575934
Bobrov Gay	id=g:575935
Ozero Bobrovets	id=g:575936
Ozero Bobrovets	id=g:575937
Bobrovets	id=g:575938
Bobrovets	id=g:575939
Bobrovets	id=g:575940
Bobrovets	id=g:575941
Bobrovets	id=g:575942
Bobrovaya Opushka	id=g:575943
Bobrova	id=g:575944
Bobrovo	id=g:575945
Bobrovo	id=g:575946
Bobrov	id=g:575947
Bobrov	id=g:575948
Bobrov	id=g:575949
Bobrokovo	id=g:575950
Bobrokovo	id=g:575951
Bobrinskiy	id=g:575952
Bobrinka	id=g:575953
Bobrik Vtoroy	id=g:575954
Bobrik Pervyy	id=g:575955
Bobrikovo	id=g:575956
Bobrik-Gora	id=g:575957
Stantsiya Bobrik-Donskoy	id=g:575958
Bobrik	id=g:575959
Bobrik	id=g:575960
Bobrik	id=g:575961
Bobrik	id=g:575962
Bobrik	id=g:575963
Bobrik	id=g:575964
Bobrik	id=g:575965
Bobrik	id=g:575966
Bobrik	id=g:575967
Bobrets	id=g:575968
Bobrava	id=g:575969
Bobrava	id=g:575970
Bobrava	id=g:575971
Bobraki	id=g:575972
Boboyedy	id=g:575973
Stantsiya Boboyedovo	id=g:575974
Bobovo	id=g:575975
Bobovo	id=g:575976
Bobovnya	id=g:575977
Bobovnya	id=g:575978
Bobovka	id=g:575979
Bobovik	id=g:575980
Bobov	id=g:575981
Boboshino	id=g:575982
Boboli	id=g:575983
Bobny	id=g:575984
Bobkovo	id=g:575985
Bobkovo	id=g:575986
Bobki	id=g:575987
Kamen’ Bobinskiy	id=g:575988
Bobino	id=g:575989
Bobinka	id=g:575990
Bobarykino	id=g:575991
Razvaliny Babarykino	id=g:575992
Bobakovo	id=g:575993
Bobakhina	id=g:575994
Blyumental’	id=g:575995
Blyumental’	id=g:575996
Blyumenfel’d	id=g:575997
Blyudo	id=g:575998
Blynki	id=g:575999
Blyavtamak	id=g:576000
Stantsiya Blyava	id=g:576001
Blyava	id=g:576002
Blyava	id=g:576003
Blyansk	id=g:576004
Blyanitsy	id=g:576005
Blyakhova	id=g:576006
Blyakhino	id=g:576007
Blyablino	id=g:576008
Bluzhnyy	id=g:576009
Ozero Bludo-Yarvi	id=g:576010
Bludovo	id=g:576011
Bludovo	id=g:576012
Bludovo	id=g:576013
Bludnoye	id=g:576014
Bludnaya	id=g:576015
Bludi	id=g:576016
Ozero Bludenskoye	id=g:576017
Bloshnya	id=g:576018
Bloshinka	id=g:576019
Blomki	id=g:576020
Blokhino	id=g:576021
Blokhino	id=g:576022
Blokhino	id=g:576023
Blok	id=g:576024
Bliz-Varyzh	id=g:576025
Bliznino	id=g:576026
Blizneya	id=g:576027
Bliznetsy	id=g:576028
Bliznetsy	id=g:576029
Bliznitsy	id=g:576030
Ostrov Bliznets	id=g:576031
Bliznenskiye Dvory	id=g:576032
Bliznaki	id=g:576033
Blizna	id=g:576034
Yelizino	id=g:576035
Blizhnyaya Surena	id=g:576036
Blizhnyaya Polubyanka	id=g:576037
Blizhnyaya Perekopka	id=g:576038
Blizhnyaya Kardonga	id=g:576039
Blizhnyaya Igumenka	id=g:576040
Blizhnyaya Belaya	id=g:576041
Blizhniy Fomin	id=g:576042
Blizhniye Sormy	id=g:576043
Blizhniy	id=g:576044
Blizhniy	id=g:576045
Blizhneye	id=g:576046
Blizhniy	id=g:576047
Blizhneye Rusanovo	id=g:576048
Blizhneye Natarovo	id=g:576049
Blizhneye Lyapino	id=g:576050
Bol’shoye Davydovo	id=g:576051
Blizhnepodgorskiy	id=g:576052
Blizhne-Pesochnoye	id=g:576053
Blizhneosinovskiy	id=g:576054
Blizhnemel’nichnyy	id=g:576055
Blizhnekhoroshevo	id=g:576056
Blizhne-Chesnochnoye	id=g:576057
Blizhneye Borisovo	id=g:576058
Blitovo	id=g:576059
Ostrov Blissa	id=g:576060
Raz”yezd Bliny	id=g:576061
Bliny	id=g:576062
Bliny	id=g:576063
Blinovskiy	id=g:576064
Blinovskaya	id=g:576065
Ozero Blinovo	id=g:576066
Blinovo	id=g:576067
Blinovo	id=g:576068
Blinovka	id=g:576069
Blinovka	id=g:576070
Blinovka	id=g:576071
Blinova	id=g:576072
Blinova	id=g:576073
Blinova	id=g:576074
Blinov	id=g:576075
Blinnyye Kuchi	id=g:576076
Blinnikov	id=g:576077
Blinkovo	id=g:576078
Bleovensk	id=g:576079
Blechepsin	id=g:576080
Blaznovo	id=g:576081
Blaznovo	id=g:576082
Blaznovo	id=g:576083
Blaznovo	id=g:576084
Blaznikha	id=g:576085
Blazma	id=g:576086
Blazh”yus’	id=g:576087
Blavskoye	id=g:576088
Blashta	id=g:576089
Blashkino	id=g:576090
Blagusha	id=g:576091
Blagunovo	id=g:576092
Blagoyevo	id=g:576093
Blagovskoye	id=g:576094
Blagovo	id=g:576095
Blagovidov	id=g:576096
Blagovest	id=g:576097
Blagoveshchen’ye	id=g:576098
Blagoveshchen’ye	id=g:576099
Blagoveshchen’ye	id=g:576100
Blagoveshchenskoye	id=g:576101
Blagoveshchenskoye	id=g:576102
Blagoveshchenskoye	id=g:576103
Blagoveshchenskoye	id=g:576104
Blagoveshchenskoye	id=g:576105
Blagoveshchenskiy Rayon	id=g:576106
Blagoveshchenskiy	id=g:576107
Blagoveshchenskiy	id=g:576108
Blagoveshchenskiy	id=g:576109
Blagoveshchenskiy	id=g:576110
Razvaliny Blagoveshchenskiy	id=g:576111
Blagoveshchenskiy	id=g:576112
Blagoveshchenskiy	id=g:576113
Blagoveshchenskaya	id=g:576114
Blagoveshchensk	id=g:576115
Blagoveshchensk	id=g:576116
Blagoveshchensk	id=g:576117
Blagoveshchenka Vtoraya	id=g:576118
Blagoveshchenka	id=g:576119
Blagoveshchenka	id=g:576120
Blagoveshchenka	id=g:576121
Blagoveshchenka	id=g:576122
Blagoveshcheniye	id=g:576123
Blagovarskiy Rayon	id=g:576124
Sovkhoz Blagovarskiy	id=g:576125
Blagovar	id=g:576126
Blagoslovenka	id=g:576127
Blagodatovka	id=g:576128
Blagodatovka	id=g:576129
Blagodatovka	id=g:576130
Blagodatovka	id=g:576131
Blagodatnyy	id=g:576132
Blagodatnyy	id=g:576133
Blagodatnyy	id=g:576134
Blagodatnyy	id=g:576135
Blagodatnyy	id=g:576136
Blagodatnyy	id=g:576137
Blagodatnyy	id=g:576138
Blagodatno-Yegorovskiy	id=g:576139
Blagodatnoye	id=g:576140
Blagodatnoye	id=g:576141
Blagodatnoye	id=g:576142
Blagodatnoye	id=g:576143
Blagodatnoye	id=g:576144
Blagodatnoye	id=g:576145
Blagodatnoye	id=g:576146
Blagodatnoye	id=g:576147
Blagodatnenskiy	id=g:576148
Stantsiya Blagodatnaya	id=g:576149
Blagodatnoye	id=g:576150
Blagodatnoye	id=g:576151
Blagodatnaya	id=g:576152
Blagodatnyy	id=g:576153
Blagodatnaya	id=g:576154
Stantsiya Blagodatka	id=g:576155
Blagodatka	id=g:576156
Blagodatka	id=g:576157
Blagodatenskiy	id=g:576158
Gora Blagodat’	id=g:576159
Blagodat’	id=g:576160
Blagodat’	id=g:576161
Blagodat’	id=g:576162
Blagodat’	id=g:576163
Blagodat’	id=g:576164
Blagodat’	id=g:576165
Blagodat’	id=g:576166
Blagodat’	id=g:576167
Blagodarovka	id=g:576168
Blagodarovka	id=g:576169
Blagodarovka	id=g:576170
Blagodarnyy	id=g:576171
Blagodarnyy	id=g:576172
Blagodarnoye	id=g:576173
Blagodarnoye	id=g:576174
Blagodarnoye	id=g:576175
Blagodarnenskiy Rayon	id=g:576176
Blagodarnyy	id=g:576177
Blazny	id=g:576178
Blagiye	id=g:576179
Blaginino	id=g:576180
Blaginino	id=g:576181
Ozero Blagi	id=g:576182
Bukhta Blaf’yel’	id=g:576183
Bizyurgub	id=g:576184
Bizyukovo	id=g:576185
Bizyuki	id=g:576186
Bizyuk	id=g:576187
Bizyarka	id=g:576188
Bizyar	id=g:576189
Bizyar	id=g:576190
Bizyaki	id=g:576191
Bizya	id=g:576192
Bizhgon	id=g:576193
Bizhbulyakskiy Rayon	id=g:576194
Bizhbulyak	id=g:576195
Bizgindy	id=g:576196
Mys Bizekova	id=g:576197
Biz’	id=g:576198
Biz’	id=g:576199
Biz	id=g:576200
Biyurgan	id=g:576201
Biysey	id=g:576202
Biyektau	id=g:576203
Biyavashka	id=g:576204
Biyavash	id=g:576205
Biyash	id=g:576206
Biyanskiy Most	id=g:576207
Biyanka	id=g:576208
Biyakul’	id=g:576209
Biya	id=g:576210
Bityukovo	id=g:576211
Bityug-Matrënovka	id=g:576212
Stantsiya Bityug	id=g:576213
Bityug	id=g:576214
Bityug	id=g:576215
Bityug	id=g:576216
Bityakovka	id=g:576217
Bityagovo	id=g:576218
Bityagovka	id=g:576219
Sovkhoz Bittsy	id=g:576220
Bittsa	id=g:576221
Ostanovochnyy Punkt Bittsa	id=g:576222
Bittsa	id=g:576223
Bitsu-Say	id=g:576224
Bitrokhi	id=g:576225
Bitkul	id=g:576226
Bit’kovo	id=g:576227
Bitkino	id=g:576228
Bitimka	id=g:576229
Bitimka	id=g:576230
Bitelyak	id=g:576231
Bitelëvo	id=g:576232
Bitchimshur	id=g:576233
Bisyanovskiy	id=g:576234
Urochishche Bistyube	id=g:576235
Biskovo	id=g:576236
Baskovskaya	id=g:576237
Razvaliny Bisir	id=g:576238
Bishtiryak	id=g:576239
Bishtinovo	id=g:576240
Beshevlyarovo	id=g:576241
Bishnya	id=g:576242
Bish-Muncha	id=g:576243
Bishkurayevo	id=g:576244
Bishkurayevo	id=g:576245
Bish-Kuduk	id=g:576246
Bishkovo	id=g:576247
Bishkazi	id=g:576248
Bishkareva	id=g:576249
Bishkain	id=g:576250
Gora Bishney-Dzhenolshob	id=g:576251
Bishevo	id=g:576252
Bishevo	id=g:576253
Bishevo	id=g:576254
Bishbatman	id=g:576255
Bishaul-Ungarovo	id=g:576256
Stantsiya Bisertskiy Zavod	id=g:576257
Bisertskiy Prud	id=g:576258
Bisert’	id=g:576259
Bisert’	id=g:576260
Ozero Bisserovo	id=g:576261
Biserovo	id=g:576262
Biserovo	id=g:576263
Biserovo	id=g:576264
Biserovo	id=g:576265
Stantsiya Biser	id=g:576266
Biser	id=g:576267
Staryy Biser	id=g:576268
Bisarpi	id=g:576269
Staraya Bisarka	id=g:576270
Birzovoy	id=g:576271
Biryu Saray	id=g:576272
Biryul’ki	id=g:576273
Sovkhoz Biryulinskiy	id=g:576274
Biryulino	id=g:576275
Stantsiya Biryuli	id=g:576276
Biryuli	id=g:576277
Stantsiya Biryulëvo-Tovarnaya	id=g:576278
Biryulëvo	id=g:576279
Biryukovskiy	id=g:576280
Biryukovka	id=g:576281
Biryukovka	id=g:576282
Biryukovka	id=g:576283
Biryukov	id=g:576284
Biryukov	id=g:576285
Biryukovskiy	id=g:576286
Biryukov	id=g:576287
Biryukov	id=g:576288
Biryukov	id=g:576289
Biryukov	id=g:576290
Biryuch’ya Kosa	id=g:576291
Biryuch’ya Balka	id=g:576292
Biryuch’ya Balka	id=g:576293
Biryuchkov	id=g:576294
Biryuchek	id=g:576295
Biryuchiy	id=g:576296
Biryuchiy	id=g:576297
Biryuchiy	id=g:576298
Biryuchiy	id=g:576299
Biryuchevskaya	id=g:576300
Biryuchëvo	id=g:576301
Biryuchëvo	id=g:576302
Biryuchëvo	id=g:576303
Biryuchëvo	id=g:576304
Biryuchëvo	id=g:576305
Biryuchenskoye	id=g:576306
Biryuchek	id=g:576307
Biryuchek	id=g:576308
Biryuch	id=g:576309
Biryuch	id=g:576310
Biryuch	id=g:576311
Biryuch	id=g:576312
Biryubash	id=g:576313
Biryakovo	id=g:576314
Birsya	id=g:576315
Birskiy Rayon	id=g:576316
Birsk	id=g:576317
Birsamonovo	id=g:576318
Berlyuki	id=g:576319
Birlya	id=g:576320
Birlya	id=g:576321
Berli	id=g:576322
Birkinovka	id=g:576323
Stantsiya Birkino	id=g:576324
Birkalovka	id=g:576325
Birinsk	id=g:576326
Ostrov Birichevskaya Koshka	id=g:576327
Birichevo	id=g:576328
Birevo	id=g:576329
Berestenki	id=g:576330
Birdin	id=g:576331
Biragzang	id=g:576332
Biragtikau	id=g:576333
Bir’	id=g:576334
Biofabrika	id=g:576335
Bimeri	id=g:576336
Bimeri	id=g:576337
Bima	id=g:576338
Bima	id=g:576339
Bil’yaza	id=g:576340
Sovkhoz Bilyarskiy	id=g:576341
Bilyarsk	id=g:576342
Bilyar-Ozero	id=g:576343
Bilyar	id=g:576344
Bilyar	id=g:576345
Bilyalovo	id=g:576346
Bil’skaya	id=g:576347
Billala	id=g:576348
Bilino	id=g:576349
Stantsiya Bilimbay	id=g:576350
Bilimbay	id=g:576351
Biligurt	id=g:576352
Bil’gadi	id=g:576353
Bileyka	id=g:576354
Bil’dyukhino	id=g:576355
Bildino	id=g:576356
Bil’dino	id=g:576357
Bil’bil’-Kazmalyar	id=g:576358
Razvaliny Bil’bil’kent	id=g:576359
Bikzyan	id=g:576360
Bik”yan	id=g:576361
Bik-Uteyevo	id=g:576362
Bikulovo	id=g:576363
Bikulova	id=g:576364
Bikulka	id=g:576365
Bikulino	id=g:576366
Biktovo	id=g:576367
Biktey	id=g:576368
Biktimirovo	id=g:576369
Biktimirovka	id=g:576370
Biktashevo	id=g:576371
Biktashevo	id=g:576372
Bikshikovo	id=g:576373
Biknarat	id=g:576374
Bikmurzino	id=g:576375
Bikmurga	id=g:576376
Bikmoseyevka	id=g:576377
Bikmetovo	id=g:576378
Bikmetovo	id=g:576379
Biklyan’	id=g:576380
Bikley	id=g:576381
Bikkulovo	id=g:576382
Bikkulovo	id=g:576383
Bikkulovo	id=g:576384
Bik-Karmaly	id=g:576385
Biket	id=g:576386
Biket	id=g:576387
Staroye Bichkentayevo	id=g:576388
Bikchagum	id=g:576389
Bikbulovo	id=g:576390
Bikbulatovo	id=g:576391
Bik-Bulat	id=g:576392
Bikbovo	id=g:576393
Bikbovo	id=g:576394
Bikbay	id=g:576395
Bikbau	id=g:576396
Bikbarda	id=g:576397
Bikasaz	id=g:576398
Bikarda	id=g:576399
Bikalovo	id=g:576400
Gora Biitan-Biin	id=g:576401
Khrebet Biik-Tau	id=g:576402
Biglayev	id=g:576403
Gora Bigiuse	id=g:576404
Bigineyevo	id=g:576405
Bigil’dino	id=g:576406
Bigichi	id=g:576407
Bigichëvo	id=g:576408
Bigeyevo	id=g:576409
Biger	id=g:576410
Bigbay	id=g:576411
Bigashevo	id=g:576412
Biginyayevo	id=g:576413
Bielkina	id=g:576414
Bida	id=g:576415
Bichurna	id=g:576416
Bichurina	id=g:576417
Bichurino	id=g:576418
Bichurina	id=g:576419
Bichurga-Baishevo	id=g:576420
Bichi	id=g:576421
Bichevoy	id=g:576422
Stantsiya Bichevnoy	id=g:576423
Bichevnaya	id=g:576424
Bichëvaya Balka	id=g:576425
Becheva	id=g:576426
Bich	id=g:576427
Biboldino	id=g:576428
Bibishki	id=g:576429
Bibirëvo	id=g:576430
Bibirëvo	id=g:576431
Bibirevo	id=g:576432
Stantsiya Bibikovo	id=g:576433
Bibikovo	id=g:576434
Bibikovo	id=g:576435
Bibikovo	id=g:576436
Bibikovo	id=g:576437
Bibikovo	id=g:576438
Bibikovo	id=g:576439
Bibikovo	id=g:576440
Bibikovo	id=g:576441
Bibikov	id=g:576442
Biarmiya	id=g:576443
Biabaktino	id=g:576444
Bezzubtsevo	id=g:576445
Bezzubovo	id=g:576446
Bezzubovo	id=g:576447
Bezzubino	id=g:576448
Bezzakonnikovskaya	id=g:576449
Sovkhoz Bezzabot	id=g:576450
Bezymyanovka	id=g:576451
Ostrov Bezymyannyy	id=g:576452
Ostrov Vitte	id=g:576453
Ostrov Bezymyannyy	id=g:576454
Kamen’ Bezymyannyy	id=g:576455
Bezymyannyy	id=g:576456
Bezymyannyy	id=g:576457
Bezymyannyy	id=g:576458
Ozero Bezymyannoye	id=g:576459
Ozero Bezymyannoye	id=g:576460
Bezymyannoye	id=g:576461
Bezymyannoye	id=g:576462
Bezymyannaya Balka	id=g:576463
Guba Bezymyannaya	id=g:576464
Gora Bezymyannaya	id=g:576465
Bezymyannaya	id=g:576466
Bezymyanka	id=g:576467
Bezymyanka	id=g:576468
Bezymyanka	id=g:576469
Bezymyanka	id=g:576470
Bezymyanka	id=g:576471
Bezymyanka	id=g:576472
Bezymeno	id=g:576473
Liman Bezymyannyy	id=g:576474
Bezymenka	id=g:576475
Bezyaza	id=g:576476
Stantsiya Bezvykhodnaya	id=g:576477
Bezvodyy	id=g:576478
Bezvodovo	id=g:576479
Stantsiya Bezvodovka	id=g:576480
Bezvodovka	id=g:576481
Bezvodovka	id=g:576482
Bezvodovka	id=g:576483
Bezvodnyye Prudishchi	id=g:576484
Bezvodnyy	id=g:576485
Bezvodnyy	id=g:576486
Bezvodnyy	id=g:576487
Bezvodnyy	id=g:576488
Bezvodnyy	id=g:576489
Bezvodnoye	id=g:576490
Bezvodnoye	id=g:576491
Bezvodnoye	id=g:576492
Bezvodnoye	id=g:576493
Bezvodnoye	id=g:576494
Bezvodnoye	id=g:576495
Bezvodnoye	id=g:576496
Bezvodnoye	id=g:576497
Bezvodnoye	id=g:576498
Bezvodnenskiy	id=g:576499
Bezvodnaya	id=g:576500
Bezvodnaya	id=g:576501
Bezvernikovo	id=g:576502
Bezverkhovo	id=g:576503
Bezvel’	id=g:576504
Bez’va	id=g:576505
Bezuyevskaya	id=g:576506
Bezuni	id=g:576507
Stantsiya Bezum	id=g:576508
Bezukladovka	id=g:576509
Bezuglov	id=g:576510
Bezrukovo	id=g:576511
Gora Bezrodnyy Bugor	id=g:576512
Stantsiya Bezrodnoye	id=g:576513
Bezrodnaya	id=g:576514
Bezrechnyy	id=g:576515
Bezovo	id=g:576516
Berëzovskiy	id=g:576517
Bezorukiy	id=g:576518
Bezopasnoye	id=g:576519
Bezodnoye	id=g:576520
Bezobrazovskiy	id=g:576521
Bezobrazovo	id=g:576522
Bezobrazovo	id=g:576523
Bezobrazovo	id=g:576524
Bezobrazovka	id=g:576525
Bezobrazovka	id=g:576526
Bezobrazova	id=g:576527
Beznosovo	id=g:576528
Beznosovo	id=g:576529
Beznosikovo	id=g:576530
Bezneg	id=g:576531
Bezmenshur	id=g:576532
Bezmenovskiy	id=g:576533
Ozero Bezmenkovskiy Kar’yer	id=g:576534
Bezmenkovo	id=g:576535
Bezmenets	id=g:576536
Bezlyudovka	id=g:576537
Bezlychnoye Vtoroye	id=g:576538
Bezlychnoye	id=g:576539
Bezlychnaya Pervaya	id=g:576540
Beglovo	id=g:576541
Bezlesnyy	id=g:576542
Bezlesnoye Vtoroye	id=g:576543
Bezlesnoye	id=g:576544
Bezlesnoye	id=g:576545
Bezlesnaya Pervaya	id=g:576546
Stantsiya Bezlesnaya	id=g:576547
Bezlepkino	id=g:576548
Bezlepkino	id=g:576549
Bezlad’yevo	id=g:576550
Bezladnyy	id=g:576551
Bezladnov	id=g:576552
Mys Beskrovnyy	id=g:576553
Razvaliny Bozh”yudor	id=g:576554
Ostanovochnyy Punkt Bazhukovo	id=g:576555
Bezhuda	id=g:576556
Bezhtvino	id=g:576557
Bezhta	id=g:576558
Bezhka	id=g:576559
Bezhitskiy Rayon	id=g:576560
Bezhitsa	id=g:576561
Bezhin Lug	id=g:576562
Bezhichi	id=g:576563
Bezhetskiy Verkh	id=g:576564
Bezhetskiy Rayon	id=g:576565
Bezhetsk	id=g:576566
Stantsiya Bezhentsy	id=g:576567
Bezhbalda	id=g:576568
Bezhany	id=g:576569
Bezhanov	id=g:576570
Bezhanka	id=g:576571
Bezhanitsy	id=g:576572
Bezhanitskiy Rayon	id=g:576573
Bezhanitskaya Vozvyshennost’	id=g:576574
Bezgodovo	id=g:576575
Bezgodovka	id=g:576576
Bezgodova	id=g:576577
Bezgodkovo	id=g:576578
Bezginov	id=g:576579
Bezginka	id=g:576580
Bezgachikha	id=g:576581
Bezgachevo	id=g:576582
Bezgachevo	id=g:576583
Gora Bezeps	id=g:576584
Ushchel’ye Bezengi	id=g:576585
Lednik Bezengi	id=g:576586
Bezengi	id=g:576587
Bezenchukskiy Rayon	id=g:576588
Bezenchuk	id=g:576589
Bezenchuk	id=g:576590
Ozero Bezdonnoye	id=g:576591
Bezdonnoye	id=g:576592
Raz”yezd Bezdon	id=g:576593
Bezdon	id=g:576594
Bezdna	id=g:576595
Bezdna	id=g:576596
Bezdenezhnyye	id=g:576597
Bezdenezh’ye	id=g:576598
Bezdedovo	id=g:576599
Ostanovochnyy Punkt 47 km	id=g:576600
Bezbozhnik	id=g:576601
Bezbozhnik	id=g:576602
