Mulligan Creek	id=g:5128141
Powell Creek	id=g:5132171
Powell Hill	id=g:5132172
Powelton Country Club	id=g:5132173
Power Cemetery	id=g:5132174
Powerhouse School	id=g:5132175
Powers Brook	id=g:5132176
Powells Lane School	id=g:5132177
Powers Corner	id=g:5132178
Powley Place	id=g:5132179
Powlish Pond	id=g:5132180
Powlish Pond Brook	id=g:5132181
Powers Cemetery	id=g:5132182
Poxabogue Pond	id=g:5132183
Prairie Lake	id=g:5132184
Intermediate School 27	id=g:5132185
Pralls Creek	id=g:5132186
Poxabogue Cemetery	id=g:5132187
Pralls Island Reach	id=g:5132188
Prat Park	id=g:5132189
Pratham Cemetery	id=g:5132190
Pratt Cemetery	id=g:5132191
Pratt Cemetery	id=g:5132192
Pratt Cemetery	id=g:5132193
Pratt Corners	id=g:5132194
Pratt Creek	id=g:5132195
Pralls Island	id=g:5132196
Pratt Rocks	id=g:5132197
Prattham	id=g:5132198
Pratts	id=g:5132199
Pratts Cemetery	id=g:5132200
Pratts Eastern Divide Airport	id=g:5132201
Pratts Falls	id=g:5132202
Pratts Falls County Park	id=g:5132203
Pratts Hollow	id=g:5132204
Prattsburgh	id=g:5132205
Town of Prattsburgh	id=g:5132206
Prattsville	id=g:5132207
Town of Prattsville	id=g:5132208
Pray Hill	id=g:5132209
Pray Pond	id=g:5132210
Pre-emption	id=g:5132211
Preble	id=g:5132212
Preble Hill	id=g:5132213
Town of Preble	id=g:5132214
Preechey Hollow	id=g:5132215
Pratt Institute	id=g:5132216
Premium Point	id=g:5132217
Premium River	id=g:5132218
Premium Millpond	id=g:5132219
Prendergast Cemetery	id=g:5132220
Prendergast Creek	id=g:5132221
Premm Learning Center	id=g:5132222
Prentiss Cemetery	id=g:5132223
Presbyterian Cemetery	id=g:5132224
Presbyterian Church of Harrison	id=g:5132225
Presbyterian Church of Mount Vernon	id=g:5132226
Presbyterian Church of White Plains	id=g:5132227
Presbyterian Hill Cemetery	id=g:5132228
Prescott School	id=g:5132229
Preston	id=g:5132230
Preston Center	id=g:5132231
Preston High School	id=g:5132232
Preston Hill	id=g:5132233
Preston Hill	id=g:5132234
Preston Hill	id=g:5132235
Preston Hollow	id=g:5132236
Preston Isle	id=g:5132237
Preston Ponds	id=g:5132238
Town of Preston	id=g:5132239
Prestons Pond	id=g:5132240
Price Bend	id=g:5132241
Price Corners	id=g:5132242
Price Home	id=g:5132243
Prickly Ash Mountain	id=g:5132244
Prickly Pear Hill	id=g:5132245
Priddle Camp	id=g:5132246
Prier Pond	id=g:5132247
Priess School	id=g:5132248
Priests Vly	id=g:5132249
Priests Vly Mountain	id=g:5132250
Primary School 161	id=g:5132251
Primary School Number 156	id=g:5132252
Priming Hook	id=g:5132253
Primrose Brook	id=g:5132254
Prendergast Point	id=g:5132255
Prince Brook	id=g:5132256
Primrose School	id=g:5132257
Princes Bay	id=g:5132258
Princes Bay	id=g:5132259
Princes Bay Church	id=g:5132260
Princetown	id=g:5132261
Princetown Church	id=g:5132262
Town of Princetown	id=g:5132263
Pringle Creek	id=g:5132264
Prince Island	id=g:5132265
Printing House Square	id=g:5132266
Prison Cemetery	id=g:5132267
Prison Island	id=g:5132268
Pritchard Brook	id=g:5132269
Pringle School (historical)	id=g:5132270
Private Sealanes-Jamaica Bay Seaplane Base	id=g:5132271
Thomas R Proctor High School	id=g:5132272
Proctor Park	id=g:5132273
Proctor Pond	id=g:5132274
Produce Exchange (historical)	id=g:5132275
Profile Rocks	id=g:5132276
Progress	id=g:5132277
Promised Land	id=g:5132278
Prospect	id=g:5132279
Prospect Avenue School	id=g:5132280
Prospect Avenue School	id=g:5132281
Prospect Cemetery	id=g:5132282
Prospect Corners	id=g:5132283
Prospect Heights	id=g:5132284
Prospect Hill	id=g:5132285
Prospect Hill	id=g:5132286
Prospect Hill	id=g:5132287
Prospect Hill	id=g:5132288
Prospect Hill	id=g:5132289
Prospect Hill	id=g:5132290
Prospect Hill	id=g:5132291
Prospect Hill	id=g:5132292
Prospect Hill	id=g:5132293
Prospect Hill	id=g:5132294
Prospect Hill	id=g:5132295
Prospect Hill	id=g:5132296
Prospect Hill	id=g:5132297
Prospect Hill	id=g:5132298
Prospect Hill	id=g:5132299
Prospect Hill	id=g:5132300
Prospect Hill	id=g:5132301
Prospect Hill	id=g:5132302
Prospect Hill Cemetery	id=g:5132303
Prospect Hill Cemetery	id=g:5132304
Prospect Hill Cemetery	id=g:5132305
Prospect Hill Cemetery	id=g:5132306
Prospect Hill School	id=g:5132307
Prospect Lake	id=g:5132308
Prospect Lawn Cemetery	id=g:5132309
Prospect Mountain	id=g:5132310
Prospect Mountain	id=g:5132311
Prospect Mountain	id=g:5132312
Prospect Park	id=g:5132313
Prospect Park	id=g:5132314
Prospect Park	id=g:5132315
Prospect Park	id=g:5132316
Prospect Park Lake	id=g:5132317
Prospect Point	id=g:5132318
Prospect Point	id=g:5132319
Prospect Rock	id=g:5132320
Prospect School	id=g:5132321
Prospect Valley	id=g:5132322
Prittie Swamp	id=g:5132323
Mount Prospect	id=g:5132324
Mount Prospect	id=g:5132325
Prosser Hollow	id=g:5132326
Prospect View Cemetery	id=g:5132327
Prosser Hollow	id=g:5132328
Prosser Hollow School	id=g:5132329
Protection Cemetery	id=g:5132330
Protts Hill	id=g:5132331
Providence Church	id=g:5132332
Town of Providence	id=g:5132333
Prussian Settlement	id=g:5132334
Pruyn Audubon Sanctuary	id=g:5132335
Pruyns Island	id=g:5132336
Public Nursery School	id=g:5132337
Public School 112	id=g:5132338
Public School 1	id=g:5132339
Public School 1	id=g:5132340
Public School 1	id=g:5132341
Public School 1	id=g:5132342
Public School 10	id=g:5132343
Public School 10	id=g:5132344
Public School 10	id=g:5132345
Public School 10	id=g:5132346
Public School 100	id=g:5132347
Public School 100	id=g:5132348
Public School 101	id=g:5132349
Public School 101	id=g:5132350
Public School 102	id=g:5132351
Public School 102	id=g:5132352
Public School 102	id=g:5132353
Public School 102	id=g:5132354
Public School 103	id=g:5132355
Public School 103	id=g:5132356
Public School 103	id=g:5132357
Public School 104	id=g:5132358
Public School 104	id=g:5132359
Public School 104	id=g:5132360
Public School 105	id=g:5132361
Public School 105	id=g:5132362
Public School 105	id=g:5132363
Public School 106	id=g:5132364
Public School 106	id=g:5132365
Public School 106	id=g:5132366
Public School 107	id=g:5132367
Public School 107	id=g:5132368
Public School 107 (historical)	id=g:5132369
Public School 107	id=g:5132370
Public School 108	id=g:5132371
Public School 108	id=g:5132372
Public School 108	id=g:5132373
Public School 108	id=g:5132374
Public School 109	id=g:5132375
Public School 11	id=g:5132376
Public School 11	id=g:5132377
Public School 11	id=g:5132378
Public School 11	id=g:5132379
Public School 11	id=g:5132380
Public School 11	id=g:5132381
Public School 110	id=g:5132382
Public School 110	id=g:5132383
Public School 110	id=g:5132384
Public School 110	id=g:5132385
Public School 111	id=g:5132386
Public School 111	id=g:5132387
Public School 111	id=g:5132388
Public School 111	id=g:5132389
Public School 112	id=g:5132390
Public School 112	id=g:5132391
Public School 113	id=g:5132392
Public School 113 (historical)	id=g:5132393
Public School 113	id=g:5132394
Public School 114	id=g:5132395
Public School 114	id=g:5132396
Public School 114	id=g:5132397
Public School 115	id=g:5132398
Public School 116	id=g:5132399
Public School 116	id=g:5132400
Public School 116	id=g:5132401
Intermediate School 117	id=g:5132402
Junior High School 117	id=g:5132403
Public School 117	id=g:5132404
Public School 118	id=g:5132405
Public School 118	id=g:5132406
Public School 119	id=g:5132407
Public School 119	id=g:5132408
Public School 119	id=g:5132409
Public School 119	id=g:5132410
Intermediate School 119	id=g:5132411
Public School 12	id=g:5132412
Public School 46	id=g:5132413
Public School 12	id=g:5132414
Public School 12	id=g:5132415
Public School 12	id=g:5132416
Public School 120	id=g:5132417
Public School 120	id=g:5132418
Public School 121	id=g:5132419
Public School 121	id=g:5132420
Public School 38	id=g:5132421
Public School 121	id=g:5132422
Public School 122	id=g:5132423
Public School 122	id=g:5132424
Public School 123	id=g:5132425
Public School 123	id=g:5132426
Public School 123	id=g:5132427
Public School 124	id=g:5132428
Public School 124	id=g:5132429
Public School 124	id=g:5132430
Public School 124	id=g:5132431
Public School 125	id=g:5132432
Public School 125	id=g:5132433
Public School 126	id=g:5132434
Public School 127	id=g:5132435
Public School 127	id=g:5132436
Public School 128	id=g:5132437
Public School 128	id=g:5132438
Public School 129	id=g:5132439
Public School 129	id=g:5132440
Public School 13	id=g:5132441
Public School 13	id=g:5132442
Public School 13	id=g:5132443
Public School 13	id=g:5132444
Public School 13 Annex	id=g:5132445
Public School 130	id=g:5132446
Public School 130	id=g:5132447
Public School 131	id=g:5132448
Public School 131	id=g:5132449
Public School 132	id=g:5132450
Public School 132	id=g:5132451
Public School 132	id=g:5132452
Public School 132	id=g:5132453
Junior High School 133	id=g:5132454
Public School 133	id=g:5132455
Public School 133	id=g:5132456
Public School 133	id=g:5132457
Public School 134	id=g:5132458
Public School 134	id=g:5132459
Public School 135	id=g:5132460
Public School 135	id=g:5132461
Public School 136	id=g:5132462
Public School 137	id=g:5132463
Public School 138	id=g:5132464
Public School 138	id=g:5132465
Public School 138	id=g:5132466
Public School 139	id=g:5132467
Public School 139	id=g:5132468
Public School 14	id=g:5132469
Public School 14	id=g:5132470
Public School 14	id=g:5132471
Public School 14	id=g:5132472
Public School 140	id=g:5132473
Public School 140	id=g:5132474
Public School 140	id=g:5132475
Public School 141	id=g:5132476
Public School 143	id=g:5132477
Public School 144	id=g:5132478
Public School 144	id=g:5132479
Public School 144	id=g:5132480
Public School 145	id=g:5132481
Public School 145	id=g:5132482
Public School 146	id=g:5132483
Public School 146	id=g:5132484
Public School 146	id=g:5132485
Public School 147	id=g:5132486
Public School 147	id=g:5132487
Public School 15	id=g:5132488
Public School 148	id=g:5132489
Public School 148	id=g:5132490
Public School 149	id=g:5132491
Public School 15	id=g:5132492
Public School 15	id=g:5132493
Public School 15	id=g:5132494
Public School 15	id=g:5132495
Public School 15 (historical)	id=g:5132496
Public School 150	id=g:5132497
Public School 150	id=g:5132498
Public School 150	id=g:5132499
Public School 151	id=g:5132500
Public School 152	id=g:5132501
Public School 152	id=g:5132502
Public School 152	id=g:5132503
Public School 153	id=g:5132504
Public School 153	id=g:5132505
Public School 154	id=g:5132506
Public School 154	id=g:5132507
Public School 154	id=g:5132508
Public School 154	id=g:5132509
Public School 155	id=g:5132510
Public School 155	id=g:5132511
Public School 155	id=g:5132512
Public School 156	id=g:5132513
Public School 156	id=g:5132514
Public School 157	id=g:5132515
Public School 157	id=g:5132516
Public School 157	id=g:5132517
Public School 158	id=g:5132518
Public School 158	id=g:5132519
Public School 159	id=g:5132520
Public School 159	id=g:5132521
Public School 16	id=g:5132522
Public School 16	id=g:5132523
Public School 16	id=g:5132524
Public School 16	id=g:5132525
Public School 16	id=g:5132526
Public School 160	id=g:5132527
Public School 160	id=g:5132528
Public School 161	id=g:5132529
Public School 162	id=g:5132530
Public School 163	id=g:5132531
Public School 163	id=g:5132532
Public School 163	id=g:5132533
Public School 164	id=g:5132534
Public School 164	id=g:5132535
Public School 165	id=g:5132536
Public School 165 Robert E Simon School (historical)	id=g:5132537
Public School 165	id=g:5132538
Public School 166	id=g:5132539
Public School 166	id=g:5132540
Public School 167	id=g:5132541
Public School 168 (historical)	id=g:5132542
Public School 168	id=g:5132543
Public School 169	id=g:5132544
Public School 169	id=g:5132545
Public School 17 (historical)	id=g:5132546
Public School 17	id=g:5132547
Public School 17	id=g:5132548
Junior High School 17 (historical)	id=g:5132549
Public School 17	id=g:5132550
Public School 17 (historical)	id=g:5132551
Public School 170	id=g:5132552
Public School 170	id=g:5132553
Public School 171	id=g:5132554
Public School 171	id=g:5132555
Public School 172	id=g:5132556
Public School 173	id=g:5132557
Public School 173	id=g:5132558
Public School 174	id=g:5132559
Public School 174	id=g:5132560
Public School 175	id=g:5132561
Public School 175	id=g:5132562
Public School 175	id=g:5132563
Public School 176	id=g:5132564
Public School 176	id=g:5132565
Public School 177	id=g:5132566
Public School 177	id=g:5132567
Public School 177	id=g:5132568
Public School 178	id=g:5132569
Public School 179	id=g:5132570
Public School 179	id=g:5132571
Public School 179	id=g:5132572
Public School 18	id=g:5132573
Public School 18	id=g:5132574
Public School 18	id=g:5132575
Public School 18	id=g:5132576
Public School 18	id=g:5132577
Public School 18	id=g:5132578
Public School 180 Homewood	id=g:5132579
Public School M180 Hugo Newman	id=g:5132580
Public School 181	id=g:5132581
Public School 181	id=g:5132582
Public School 182	id=g:5132583
Public School 183	id=g:5132584
Public School 184	id=g:5132585
Public School 184	id=g:5132586
Public School 185	id=g:5132587
Public School 185	id=g:5132588
Public School 186	id=g:5132589
Public School 186	id=g:5132590
Public School M187 Hudson Cliffs	id=g:5132591
Public School 188	id=g:5132592
Public School 188	id=g:5132593
Public School 189	id=g:5132594
Public School 189	id=g:5132595
Public School 19	id=g:5132596
Public School 19	id=g:5132597
Public School 19	id=g:5132598
Public School 19	id=g:5132599
Public School 19	id=g:5132600
Public School 19	id=g:5132601
Public School 190	id=g:5132602
Public School 191	id=g:5132603
Public School 191	id=g:5132604
Public School 191	id=g:5132605
Public School 192	id=g:5132606
Public School 193	id=g:5132607
Public School 194	id=g:5132608
Public School 194	id=g:5132609
Public School 195	id=g:5132610
Public School 196	id=g:5132611
Public School 196	id=g:5132612
Public School 197	id=g:5132613
Public School 197	id=g:5132614
Public School 197	id=g:5132615
Public School 198	id=g:5132616
Public School 198	id=g:5132617
Public School 199	id=g:5132618
Public School M199 Jesse Isador Straus	id=g:5132619
Public School 199	id=g:5132620
Public School 2	id=g:5132621
Public School 2	id=g:5132622
Public School 2	id=g:5132623
Public School 2	id=g:5132624
Public School 2	id=g:5132625
Public School 20	id=g:5132626
Public School 20	id=g:5132627
Public School 20	id=g:5132628
Public School 20	id=g:5132629
Public School 200	id=g:5132630
Public School 200	id=g:5132631
Public School 201	id=g:5132632
Intermediate School 201	id=g:5132633
Public School 201	id=g:5132634
Public School 202	id=g:5132635
Public School 203	id=g:5132636
Public School 204	id=g:5132637
Intermediate School 204	id=g:5132638
Public School 205	id=g:5132639
Public School 205	id=g:5132640
Public School 206	id=g:5132641
Public School 206	id=g:5132642
Public School 207	id=g:5132643
Public School 208	id=g:5132644
Public School 209	id=g:5132645
Public School 209	id=g:5132646
Public School 21	id=g:5132647
Public School 21	id=g:5132648
Public School 21	id=g:5132649
Public School 21	id=g:5132650
Public School 21	id=g:5132651
Public School 21	id=g:5132652
Public School 21	id=g:5132653
Public School 212	id=g:5132654
Public School 213	id=g:5132655
Public School 214	id=g:5132656
Public School 214	id=g:5132657
Public School 215	id=g:5132658
Public School 216	id=g:5132659
Junior High School 216	id=g:5132660
Public School 217	id=g:5132661
Public School 219	id=g:5132662
Public School 219	id=g:5132663
Public School 22	id=g:5132664
Public School 22	id=g:5132665
Public School 22	id=g:5132666
Public School 22	id=g:5132667
Public School 221	id=g:5132668
Public School 222	id=g:5132669
Public School K224 Hale A Woodruff	id=g:5132670
Public School K225 Eileen E Zaglin	id=g:5132671
Public School 225	id=g:5132672
Public School 226	id=g:5132673
Public School 229	id=g:5132674
Public School 23	id=g:5132675
Public School 23	id=g:5132676
Public School 23	id=g:5132677
Public School 23	id=g:5132678
Public School 23	id=g:5132679
Public School 23	id=g:5132680
Public School 23	id=g:5132681
Public School 230	id=g:5132682
Public School 232	id=g:5132683
Public School 233	id=g:5132684
Public School 234	id=g:5132685
Public School 235	id=g:5132686
Public School 236	id=g:5132687
Public School 238	id=g:5132688
Public School 24	id=g:5132689
Public School 24	id=g:5132690
Public School 24	id=g:5132691
Public School 24	id=g:5132692
Public School 24	id=g:5132693
Public School 241	id=g:5132694
Public School 242	id=g:5132695
Public School 243	id=g:5132696
Public School 244	id=g:5132697
Public School 246	id=g:5132698
Public School 247	id=g:5132699
Public School 248	id=g:5132700
Public School 249	id=g:5132701
Public School 25	id=g:5132702
Public School 25	id=g:5132703
Public School 25	id=g:5132704
Public School 25	id=g:5132705
Public School 250	id=g:5132706
Public School 251	id=g:5132707
Intermediate School 252	id=g:5132708
Public School 253	id=g:5132709
Public School 254	id=g:5132710
Public School 255	id=g:5132711
Public School 26	id=g:5132712
Public School 26	id=g:5132713
Public School 26	id=g:5132714
Public School 26	id=g:5132715
Public School 26	id=g:5132716
Public School 260	id=g:5132717
Public School 262	id=g:5132718
Public School 268	id=g:5132719
Public School 269	id=g:5132720
Public School 27	id=g:5132721
Public School 27	id=g:5132722
Public School 27 (historical)	id=g:5132723
Public School 271	id=g:5132724
Public School 272	id=g:5132725
Public School 273	id=g:5132726
Public School 274	id=g:5132727
Public School 276	id=g:5132728
Public School 277	id=g:5132729
Public School 279	id=g:5132730
Public School 28	id=g:5132731
Public School 28	id=g:5132732
Public School 28	id=g:5132733
Public School 28	id=g:5132734
Public School 28	id=g:5132735
Public School 286	id=g:5132736
Public School 287	id=g:5132737
Public School 289	id=g:5132738
Public School 29	id=g:5132739
Public School 29	id=g:5132740
Public School 29	id=g:5132741
Public School 29	id=g:5132742
Public School 297	id=g:5132743
Public School 298	id=g:5132744
Public School 299	id=g:5132745
Public School/Middle School 3	id=g:5132746
Public School 3	id=g:5132747
Public School 3	id=g:5132748
Public School 3	id=g:5132749
Public School 3	id=g:5132750
Public School 3	id=g:5132751
Public School 3	id=g:5132752
Public School 3	id=g:5132753
Public School 30	id=g:5132754
Public School 30	id=g:5132755
Public School 30	id=g:5132756
Public School 30	id=g:5132757
Public School 30	id=g:5132758
Intermediate School 303	id=g:5132759
Public School 304	id=g:5132760
Public School 305	id=g:5132761
Public School 306	id=g:5132762
Public School 307	id=g:5132763
Public School 309	id=g:5132764
Public School 31	id=g:5132765
Public School 31	id=g:5132766
Public School 31	id=g:5132767
University Neighborhood High School	id=g:5132768
Public School 31	id=g:5132769
Public School 31	id=g:5132770
Public School 312	id=g:5132771
Public School 32	id=g:5132772
Public School K032 Samuels Mills Sprole	id=g:5132773
Public School 32	id=g:5132774
Public School 327	id=g:5132775
Public School 328	id=g:5132776
Public School 33	id=g:5132777
Public School 33	id=g:5132778
Public School 33	id=g:5132779
Public School 34	id=g:5132780
Public School 34	id=g:5132781
Public School 34	id=g:5132782
Public School 34	id=g:5132783
Public School 35	id=g:5132784
Public School 35	id=g:5132785
Public School 35	id=g:5132786
Public School 36	id=g:5132787
Public School 36	id=g:5132788
Public School 36	id=g:5132789
Public School 36	id=g:5132790
Public School 37	id=g:5132791
Public School 37	id=g:5132792
Public School 37	id=g:5132793
Public School 370	id=g:5132794
Public School 38	id=g:5132795
Public School 38	id=g:5132796
Public School 38	id=g:5132797
Public School 39	id=g:5132798
Public School 39	id=g:5132799
Public School 39	id=g:5132800
Public School 39	id=g:5132801
Public School 39	id=g:5132802
Public School 4	id=g:5132803
Public School 4	id=g:5132804
Public School 4	id=g:5132805
Public School 282	id=g:5132806
Public School 4	id=g:5132807
Public School 4	id=g:5132808
Public School 4	id=g:5132809
Public School 4	id=g:5132810
Public School 4	id=g:5132811
Public School 4	id=g:5132812
Public School 4	id=g:5132813
Public School 40	id=g:5132814
Public School 40	id=g:5132815
Public School 40	id=g:5132816
Public School 40	id=g:5132817
Public School 41	id=g:5132818
Public School 41	id=g:5132819
Public School 41	id=g:5132820
Public School 41	id=g:5132821
Public School 41	id=g:5132822
Public School 42	id=g:5132823
Public School 42	id=g:5132824
Public School 22	id=g:5132825
Public School 42	id=g:5132826
Public School 42	id=g:5132827
Public School 42	id=g:5132828
Public School 43	id=g:5132829
Public School 43	id=g:5132830
Public School 43 Annex	id=g:5132831
Public School 44	id=g:5132832
Public School 44	id=g:5132833
Public School 44	id=g:5132834
Public School 44	id=g:5132835
Public School 45	id=g:5132836
Public School 45	id=g:5132837
Public School 45	id=g:5132838
Public School 45	id=g:5132839
Public School 46	id=g:5132840
Public School 46	id=g:5132841
Public School 46	id=g:5132842
Public School 47	id=g:5132843
Public School 47	id=g:5132844
Public School 47	id=g:5132845
Public School 47	id=g:5132846
Public School 48	id=g:5132847
Public School 48	id=g:5132848
Public School 48	id=g:5132849
Public School 48	id=g:5132850
Public School 48	id=g:5132851
Public School 48	id=g:5132852
Public School 49	id=g:5132853
Public School 49	id=g:5132854
Public School 49	id=g:5132855
