Shelëpovo	id=g:495026
Rudnya Kamyshinskaya	id=g:500655
Rudnya	id=g:500656
Rudnya	id=g:500657
Rudnya	id=g:500658
Rudnya	id=g:500659
Rudnya	id=g:500660
Rudnya	id=g:500661
Rudnya	id=g:500662
Rudnya	id=g:500663
Rudnya	id=g:500664
Rudnya	id=g:500665
Rudnya	id=g:500666
Rudnya	id=g:500667
Rudnya	id=g:500668
Rudnya	id=g:500669
Rudnya	id=g:500670
Rudnya	id=g:500671
Rudnya	id=g:500672
Rudnya	id=g:500673
Rudnya	id=g:500674
Rudnya	id=g:500675
Rudnya	id=g:500676
Rudnya	id=g:500677
Rudnya	id=g:500678
Rudnya	id=g:500679
Rudnoye	id=g:500680
Rudno	id=g:500681
Rudno	id=g:500682
Rudnitskoye	id=g:500683
Rudnitsa	id=g:500684
Rudnitsa	id=g:500685
Rudninskiy	id=g:500686
Ostanovochnyy Punkt Rudnikovskaya	id=g:500687
Rudnikovo	id=g:500688
Rudniki	id=g:500689
Rudniki	id=g:500690
Rudniki	id=g:500691
Rudnikhino	id=g:500692
Rudnik	id=g:500693
Rudnik	id=g:500694
Rudnichnyy	id=g:500695
Rudnichnyy	id=g:500696
Rudnichnyy	id=g:500697
Rudnichnyy	id=g:500698
Stantsiya Rudnichnaya	id=g:500699
Rudnëvo	id=g:500700
Rudnëvo	id=g:500701
Rudnëvo	id=g:500702
Rudnëvo	id=g:500703
Rudnëvo	id=g:500704
Rudnëvo	id=g:500705
Rudnëvo	id=g:500706
Rudnëvo	id=g:500707
Rudnëvo	id=g:500708
Rudnëvo	id=g:500709
Rudnëvo	id=g:500710
Rudnëvka	id=g:500711
Rudnëvka	id=g:500712
Rudnëv	id=g:500713
Rudnetsat	id=g:500714
Rudnaya Gorka	id=g:500715
Rudnaya	id=g:500716
Ozero Rud-Menna	id=g:500717
Rudkino	id=g:500718
Rudka	id=g:500719
Ruditsa	id=g:500720
Rudiny	id=g:500721
Ozero Rudinskoye	id=g:500722
Rudinskaya	id=g:500723
Rudinskaya	id=g:500724
Rudino	id=g:500725
Rudino	id=g:500726
Rudino	id=g:500727
Rudino	id=g:500728
Rudinka	id=g:500729
Rudikovka	id=g:500730
Rudeyevo	id=g:500731
Rud’	id=g:500732
Rudenskoye Boloto	id=g:500733
Ozero Rudënok	id=g:500734
Rudenkov Sad	id=g:500735
Rudenka	id=g:500736
Rudda	id=g:500737
Rudayevka	id=g:500738
Rudavskiy Sovkhoz	id=g:500739
Rudavets	id=g:500740
Rudany	id=g:500741
Ozero Rudakovskoye	id=g:500742
Rudakovo	id=g:500743
Rudakovo	id=g:500744
Rudakovo	id=g:500745
Rudakovo	id=g:500746
Rudakovo	id=g:500747
Rudakovo	id=g:500748
Rudakovo	id=g:500749
Rudakovka	id=g:500750
Rudakova	id=g:500751
Rudakov	id=g:500752
Rudakov	id=g:500753
Rudakino	id=g:500754
Rudaki	id=g:500755
Rudaki	id=g:500756
Rudaki	id=g:500757
Rudak	id=g:500758
Rudach	id=g:500759
Ruda	id=g:500760
Ruda	id=g:500761
Rut’	id=g:500762
Ruch’yevyye Kottsy	id=g:500763
Guba Ruch’yevskaya	id=g:500764
Ruch’yevskaya	id=g:500765
Ruch’yevskaya	id=g:500766
Ruch’yevka	id=g:500767
Ruchkino	id=g:500768
Ruchki	id=g:500769
Ruch-Keres	id=g:500770
Ruchim	id=g:500771
Stantsiya Ruch’i Karel’skiye	id=g:500772
Stantsiya Ruch’i	id=g:500773
Bukhta Ruch’i	id=g:500774
Ruch’i	id=g:500775
Ruch’i	id=g:500776
Ruch’i	id=g:500777
Izba Ruch’i	id=g:500778
Izba Ruch’i	id=g:500779
Ruch’i	id=g:500780
Ruch’i	id=g:500781
Ruch’i	id=g:500782
Ruch’i	id=g:500783
Ruch’i	id=g:500784
Ruch’i	id=g:500785
Ruch’i	id=g:500786
Ruch’i	id=g:500787
Ruch’i	id=g:500788
Ruch’i	id=g:500789
Ruch’i	id=g:500790
Ruch’i	id=g:500791
Ruch’i	id=g:500792
Ruch’i	id=g:500793
Ruch’i	id=g:500794
Ruch’i	id=g:500795
Ruch’i	id=g:500796
Ruch’i	id=g:500797
Ruch’i	id=g:500798
Ruchey Vtoroy	id=g:500799
Ruchey Tretiy	id=g:500800
Ostrov Rucheynyy	id=g:500801
Rucheyku	id=g:500802
Rucheyki	id=g:500803
Rucheyki	id=g:500804
Rucheyki	id=g:500805
Rucheyki	id=g:500806
Rucheyki	id=g:500807
Rucheyki	id=g:500808
Rucheyëk	id=g:500809
Rucheyëk	id=g:500810
Rucheyëk	id=g:500811
Rucheyëk	id=g:500812
Ruchey	id=g:500813
Ruchey	id=g:500814
Ruchey	id=g:500815
Ruchey	id=g:500816
Ruchey	id=g:500817
Ruchey	id=g:500818
Ruchey	id=g:500819
Ruchenitsa	id=g:500820
Ruchcherp	id=g:500821
Rucha-Yël’	id=g:500822
Ruchaya	id=g:500823
Ruch	id=g:500824
Ruch	id=g:500825
Rubyazhevo	id=g:500826
Rubtsovshchina	id=g:500827
Rubtsovo	id=g:500828
Rubtsovo	id=g:500829
Rubtsovo	id=g:500830
Rubtsovo	id=g:500831
Rubtsovo	id=g:500832
Rubtsovo	id=g:500833
Rubtsovo	id=g:500834
Rubtsovo	id=g:500835
Ozero Rupskoye	id=g:500836
Rubskoye	id=g:500837
Rublino	id=g:500838
Rublino	id=g:500839
Rublëvo	id=g:500840
Rublëvo	id=g:500841
Rublëvo	id=g:500842
Rublëvo	id=g:500843
Rublëvka	id=g:500844
Rublëva	id=g:500845
Rublenki	id=g:500846
Rublenyy Kolodez’	id=g:500847
Rublënka	id=g:500848
Skala Rubini	id=g:500849
Ozero Rubikhino	id=g:500850
Rubikha	id=g:500851
Rubezhnyy	id=g:500852
Rubezhnyy	id=g:500853
Rubezhnyy	id=g:500854
Rubezhnyy	id=g:500855
Rubezhnoye	id=g:500856
Rubezhnitsa	id=g:500857
Rubezhnik	id=g:500858
Rubezhnik	id=g:500859
Rubezhinskiy	id=g:500860
Rubezhinskiy	id=g:500861
Rubezhenskiy	id=g:500862
Rubezh	id=g:500863
Rubezh	id=g:500864
Rubetskoye	id=g:500865
Rubchikha	id=g:500866
Rubcheye	id=g:500867
Rubchayla	id=g:500868
Rubcha	id=g:500869
Rubashkin	id=g:500870
Rubashkin	id=g:500871
Rubashkin	id=g:500872
Rubashëvka	id=g:500873
Rubashëvka	id=g:500874
Rubas	id=g:500875
Rubas	id=g:500876
Rubanovskiy	id=g:500877
Kosa Rubanova	id=g:500878
Rubankovo	id=g:500879
Ozero Ruag-Yarvi	id=g:500880
Rtishchevskiy Rayon	id=g:500881
Stantsiya Rtishchevo Pervoye	id=g:500882
Rtishchevo	id=g:500883
Rtishchevo	id=g:500884
Rtishchevo	id=g:500885
Rtishchevo	id=g:500886
Rtinka	id=g:500887
Rsayevo	id=g:500888
Rozy Lyuksemburg	id=g:500889
Rozval’nevo	id=g:500890
Rozovskiy	id=g:500891
Rozovoye	id=g:500892
Rozovo	id=g:500893
Stantsiya Rozovka	id=g:500894
Rozovka	id=g:500895
Rozovka	id=g:500896
Roznovo	id=g:500897
Rozliv	id=g:500898
Rozka	id=g:500899
Rozka	id=g:500900
Razin’kovo	id=g:500901
Rozh’ya	id=g:500902
Rozhstvo	id=g:500903
Kurgan’ye	id=g:500904
Rozhok	id=g:500905
Rozhok	id=g:500906
Rozhok	id=g:500907
Rozhnya	id=g:500908
Rozhnya	id=g:500909
Rozhny	id=g:500910
Rozhny	id=g:500911
Rozhnovskiy	id=g:500912
Rozhnovo	id=g:500913
Rozhnovo	id=g:500914
Rozhnovo	id=g:500915
Rozhnovo	id=g:500916
Rozhnovo	id=g:500917
Rozhnovo	id=g:500918
Rozhnovo	id=g:500919
Rozhnovo	id=g:500920
Rozhnovo	id=g:500921
Rozhnovo	id=g:500922
Rozhnovo	id=g:500923
Rozhnovka	id=g:500924
Rozhnëvo	id=g:500925
Rozhnëvo	id=g:500926
Rozh-Navolok	id=g:500927
Rozhki	id=g:500928
Rozhkovo	id=g:500929
Rozhkovo	id=g:500930
Rozhkovo	id=g:500931
Rozhkovo	id=g:500932
Rozhkovo	id=g:500933
Rozhkova	id=g:500934
Rozhkovichi	id=g:500935
Rozhnovo	id=g:500936
Rozhkopol’ye	id=g:500937
Rozhki	id=g:500938
Rozhki	id=g:500939
Rozhki	id=g:500940
Rozhki	id=g:500941
Rozhkao	id=g:500942
Rozhka	id=g:500943
Rozhensk	id=g:500944
Rozhino	id=g:500945
Rozhevo	id=g:500946
Rozhevo	id=g:500947
Rozhdestvenskaya Slobodka	id=g:500948
Rozhentsovo	id=g:500949
Rozhenka	id=g:500950
Rozhdestvo-Pochinok	id=g:500951
Rozhdestvo-Lesnoye	id=g:500952
Grebenkino	id=g:500953
Stantsiya Rozhdestvo	id=g:500954
Rozhdestvo	id=g:500955
Rozhdestvo	id=g:500956
Rozhdestvo	id=g:500957
Rozhdestvo	id=g:500958
Rozhdestvo	id=g:500959
Rozhdestvo	id=g:500960
Rozhdestvo	id=g:500961
Rozhdestvino	id=g:500962
Rozhdestveno	id=g:500963
Rozhdestvenskoye Vtoroye	id=g:500964
Rozhdestvenskoye-Tezikovo	id=g:500965
Rozhdestvenskoye Pervoye	id=g:500966
Rozhdestvensk	id=g:500967
Rozhdestvenskoye	id=g:500968
Rozhdestvenskoye	id=g:500969
Rozhdestvenskoye	id=g:500970
Rozhdestvenskoye	id=g:500971
Rozhdestvenskoye	id=g:500972
Rozhdestvenskoye	id=g:500973
Rozhdestvenskoye	id=g:500974
Rozhdestvenskoye	id=g:500975
Korytinka	id=g:500976
Rozhdestvenskoye	id=g:500977
Rozhdestvenskoye	id=g:500978
Rozhdestvenskoye	id=g:500979
Rozhdestvenskoye	id=g:500980
Rozhdestvenskoye	id=g:500981
Rozhdestvennskoye	id=g:500982
Rozhdestvenskiye Porogi	id=g:500983
Rozhdestvenskiy	id=g:500984
Rozhdestvenskiy	id=g:500985
Rozhdestvenskiy	id=g:500986
Rozhdestvenskiy	id=g:500987
Rozhdestvenka	id=g:500988
Rozhdestveno	id=g:500989
Rozhdestvenskiy	id=g:500990
Rozhdestvenskaya Khava	id=g:500991
Rozhdestvenskaya	id=g:500992
Rozhdestveno Vtoroye	id=g:500993
Rozhdestveno Pervoye	id=g:500994
Stantsiya Rozhdestveno	id=g:500995
Rozhdestveno	id=g:500996
Rozhdestveno	id=g:500997
Rozhdestveno	id=g:500998
Rozhdestvino	id=g:500999
Rozhdestveno	id=g:501000
Rozhdestveno	id=g:501001
Rozhdestveno	id=g:501002
Rozhdestveno	id=g:501003
Rozhdestveno	id=g:501004
Rozhdestveno	id=g:501005
Rozhdestveno	id=g:501006
Rozhdestvo	id=g:501007
Rozhdestveno	id=g:501008
Rozhdestveno	id=g:501009
Rozhdestveno	id=g:501010
Rozhdestveno	id=g:501011
Rozhdestveno	id=g:501012
Rozhdestveno	id=g:501013
Rozhdestveno	id=g:501014
Rozhdestveno	id=g:501015
Rozhdestvenno	id=g:501016
Rozhdestveno	id=g:501017
Rozhdestveno	id=g:501018
Rozhdestveno	id=g:501019
Rozhdestveno	id=g:501020
Rozhdestveno	id=g:501021
Rozhdestveno	id=g:501022
Rozhdestveno	id=g:501023
Rozhdestveno	id=g:501024
Rozhdestveno	id=g:501025
Rozhdestveno	id=g:501026
Rozhdestveno	id=g:501027
Rozhdestveno	id=g:501028
Rozhdestveno	id=g:501029
Rozhdestvennoye	id=g:501030
Rozhdestvennoye	id=g:501031
Rozhdestveno	id=g:501032
Rozhdestvenskiy Maydan	id=g:501033
Rozhdestvenno	id=g:501034
Rozhdestvenka	id=g:501035
Rozhdestvenka	id=g:501036
Rozhdestvenka	id=g:501037
Rozhdestvenka	id=g:501038
Rozhdestvenka	id=g:501039
Rozhdestvenka	id=g:501040
Rozhdestvenka	id=g:501041
Rozhdestvenka	id=g:501042
Rozhdestvenskiy	id=g:501043
Rozhdestenskoye	id=g:501044
Rozhayevo	id=g:501045
Rozhayka	id=g:501046
Rozhalovo	id=g:501047
Rozgrino	id=g:501048
Rozgrebli	id=g:501049
Rozental’skiy	id=g:501050
Rozental’	id=g:501051
Rozental’	id=g:501052
Rozental’	id=g:501053
Rozenfel’d	id=g:501054
Raz”yezd Rozenberg	id=g:501055
Ostrov Roze	id=g:501056
Mys Roze	id=g:501057
Rozdepino	id=g:501058
Rozanovskiy	id=g:501059
Rozanovka	id=g:501060
Roza Lyuksemburg	id=g:501061
Roza	id=g:501062
Roza	id=g:501063
Roza	id=g:501064
Ruchey Roymanov	id=g:501065
Ozero Royk-Navolokskoye	id=g:501066
Royk-Navolok	id=g:501067
Stantsiya Royka	id=g:501068
Ozero Royka	id=g:501069
Royka	id=g:501070
Royka	id=g:501071
Royek	id=g:501072
Ozero Rov”yavr	id=g:501073
Rovsa	id=g:501074
Rovnyy	id=g:501075
Rovnyy	id=g:501076
Urochishche Rovnoye	id=g:501077
Rovnyy	id=g:501078
Rovnyy	id=g:501079
Rovnyy	id=g:501080
Rovnyy	id=g:501081
Rovnyy	id=g:501082
Rovny	id=g:501083
Stantsiya Rovnoye	id=g:501084
Ozero Rovnoye	id=g:501085
Rovnoye	id=g:501086
Rovnoye	id=g:501087
Rovnoye	id=g:501088
Rovnoye	id=g:501089
Rovnoye	id=g:501090
Rovnoye	id=g:501091
Rovnoye	id=g:501092
Rovnoye	id=g:501093
Rovnovo	id=g:501095
Rovnovo	id=g:501096
Rovno-Vladimirovka	id=g:501097
Rovno	id=g:501098
Rovno	id=g:501099
Rovnechik	id=g:501100
Rovni	id=g:501101
Rovnets-Yerëmino	id=g:501102
Rovnets-Trudy	id=g:501103
Rovnets-Rogachik	id=g:501104
Rovnets-Povolzh’ye	id=g:501105
Rovnets-Polyana	id=g:501106
Rovnets-Krasnyy Kut	id=g:501107
Rovnets	id=g:501108
Rovnechik Seredka	id=g:501109
Rovnechik Konets	id=g:501110
Rovnaya Polyana	id=g:501111
Rovnaya	id=g:501112
Rovnaya	id=g:501113
Rovnaya	id=g:501114
Rovna Vtoraya	id=g:501115
Gora Rovkvun	id=g:501116
Rovkuly	id=g:501117
Ozero Rovkul’skoye	id=g:501118
Rovki Vtoryye	id=g:501119
Rovki Pervyye	id=g:501120
Rovki	id=g:501121
Ozero Rovesyavr	id=g:501122
Rovenskiy Rayon	id=g:501123
Roven’skiy Rayon	id=g:501124
Rovenskiye Vyselki	id=g:501125
Roven’ Mosty	id=g:501126
Roven’ki	id=g:501127
Rovenka	id=g:501128
Rovenka	id=g:501129
Roven’	id=g:501130
Rovdino	id=g:501131
Rovdino	id=g:501132
Rovdino	id=g:501133
Ostrov Rovat	id=g:501134
Urochishche Rova	id=g:501135
Rova	id=g:501136
Ozero Routa-Yarvi	id=g:501137
Ozero Rouksa	id=g:501138
Rouksa	id=g:501139
Ozero Roukken-Yarvi	id=g:501140
Roukhiala	id=g:501141
Rotozino	id=g:501142
Rotovo	id=g:501143
Ratovka	id=g:501144
Rotosh-Ozero	id=g:501145
Ozero Rotnoye	id=g:501146
Rotkovo	id=g:501147
Ratislovo	id=g:501148
Rotiki	id=g:501149
Gora Krasnaya	id=g:501150
Rategova	id=g:501151
Rotchëzero	id=g:501152
Rosyanskaya Polyana	id=g:501153
Rosvinskoye	id=g:501154
Rosva	id=g:501155
Kamen' Rostuk	id=g:501156
Stantsiya Rostov-Yaroslavskiy	id=g:501157
Rostovtsy	id=g:501158
Rostovtsevo	id=g:501159
Rostovskoye Prigorodnoye Khozyaystvo	id=g:501160
Rostovskiy Rayon	id=g:501161
Rostovskiy Morskoy Kanal	id=g:501162
Rostovskiy	id=g:501163
Rostovskiy	id=g:501164
Rostovskaya Oblast'	id=g:501165
Rostovskaya	id=g:501166
Zayacheritskiy Pogost	id=g:501168
Rostovo-Nagorskaya	id=g:501169
Rostovo-Malaya Medvezhevskaya	id=g:501170
Gorskiy	id=g:501171
Rostovo	id=g:501172
Rostovo	id=g:501173
Rostovo	id=g:501174
Rostov-na-Donu	id=g:501175
Rostovka	id=g:501176
Rostovka	id=g:501177
Rostovka	id=g:501178
Rostovka	id=g:501179
Rostov-Glavnyy	id=g:501180
Stantsiya Rostov-Bereg	id=g:501181
Rostovanovskoye	id=g:501182
Rostov	id=g:501183
Rostoshi	id=g:501184
Rostosh’	id=g:501185
Stantsiya Rostokino	id=g:501186
Rostokino	id=g:501187
Rostilovo	id=g:501188
Rostibitsy	id=g:501189
Rostashi	id=g:501190
Rostashi	id=g:501191
Rostashi	id=g:501192
Rostashevskiy	id=g:501193
Rostashëvka	id=g:501194
Rostani	id=g:501195
Rostani	id=g:501196
Rostani	id=g:501197
Rostani	id=g:501198
Rostani	id=g:501199
Rostan’	id=g:501200
Rostan’	id=g:501201
Rostan’	id=g:501202
Rosta	id=g:501203
Rossypnoye	id=g:501204
Rosstan’ye	id=g:501205
Rosstannoye	id=g:501206
Rossoshki	id=g:501207
Rossoshki	id=g:501208
Rossoshki	id=g:501209
Rossoshka	id=g:501210
Rossoshka	id=g:501211
Rossoshinskiy Vtoroy	id=g:501212
Rossoshinskiy Pervyy	id=g:501213
Rossoshinskiy	id=g:501214
Rossosh’	id=g:501215
Rossoshanskiy Rayon	id=g:501216
Stantsiya Rossosha	id=g:501217
Rossosh’	id=g:501218
Rossosh’	id=g:501219
Rossosh’	id=g:501220
Rossosh’	id=g:501221
Rossosh’	id=g:501222
Rossosh’	id=g:501223
Rossosh’	id=g:501224
Rossoni	id=g:501225
Stantsiya Rossolovo	id=g:501226
Rossolovo	id=g:501227
Rossokhina	id=g:501228
Rossokhi	id=g:501229
Rossokha	id=g:501230
Rossoh’	id=g:501231
Rosslambeyka	id=g:501232
Rossiyskiy	id=g:501233
Sovkhoz Rossiya	id=g:501234
Sovkhoz Rossiya	id=g:501235
Rossiya Kolkhoz	id=g:501236
Rossiya Kolkhoz	id=g:501237
Kolkhoz Rossiya	id=g:501238
Kolkhoz Rossiya	id=g:501239
Kolkhoz Rossiya	id=g:501240
Kolkhoz Rossiya	id=g:501241
Kolkhoz Rossiya	id=g:501242
Kolkhoz Rossiya	id=g:501243
Kolkhoz Rossiya	id=g:501244
Kolkhoz Rossiya	id=g:501245
Kolkhoz Rossiya	id=g:501246
Kolkhoz Rossiya	id=g:501247
Kolkhoz Rossiya	id=g:501248
Kolkhoz Rossiya	id=g:501249
Kolkhoz Rossiya	id=g:501250
Kolkhoz Rossiya	id=g:501251
Kolkhoz Rossiya	id=g:501252
Kolkhoz Rossiya	id=g:501253
Kolkhoz Rossiya	id=g:501254
Kolkhoz Rossiya	id=g:501255
Kolkhoz Rossiya	id=g:501256
Rossiya	id=g:501257
Posëlok Rossiya	id=g:501258
Rossinniyemi	id=g:501259
Rosseden’ye	id=g:501260
Rossazh	id=g:501261
Roslyatino	id=g:501262
Roslyakovskiy	id=g:501263
Roslyakovskaya	id=g:501264
Roslyakovo	id=g:501265
Roslyakovo	id=g:501266
Roslyakovo	id=g:501267
Roslyakovka	id=g:501268
Guba Roslyakova	id=g:501269
Urochishche Roslyaki	id=g:501270
Roslyaki	id=g:501271
Roslya	id=g:501272
Roslovo	id=g:501273
Vyatchane	id=g:501274
Roslino	id=g:501275
Roslikovo	id=g:501276
Roslikova	id=g:501277
Stantsiya Roslavl’ Vtoroy	id=g:501278
Roslavl’skiy Rayon	id=g:501279
Stantsiya Roslavl’ Pervyy	id=g:501280
Roslavlevo	id=g:501281
Roslavlevo	id=g:501282
Roslavl’	id=g:501283
Roslovka	id=g:501284
Roskoshno-Kugoyeyskiy	id=g:501285
Rosino	id=g:501286
Roshni-Chu	id=g:501287
Roshma	id=g:501288
Roshlyakovo	id=g:501289
Ozero Roshino	id=g:501290
Ronzhitsa	id=g:501291
