Moami	id=g:2357950
Dogoma	id=g:7041945
Kuo	id=g:7041946
Ko	id=g:7041947
Kovi	id=g:7041948
Wolo	id=g:7041949
Alga	id=g:7054471
Boulsibaongo	id=g:7054472
Yolinko	id=g:7054473
Lafi	id=g:7056448
Doaré	id=g:7056449
Tangounga	id=g:7503088
Oblast Razgrad	id=g:453751
Oblast Montana	id=g:453753
Black Sea	id=g:630673
Zagortsi	id=g:725212
Beloslav	id=g:725213
Zvŭnika	id=g:725214
Zvŭnichevo	id=g:725215
Zvŭnets	id=g:725216
Zvŭnche	id=g:725217
Zvŭnartsi	id=g:725218
Zvŭnarka	id=g:725219
Zvinitsa	id=g:725220
Zvezditsa	id=g:725221
Zvezdets	id=g:725222
Zvezdets	id=g:725223
Zvezden	id=g:725224
Zvezdelina	id=g:725225
Zvezdel	id=g:725226
Zvezdel	id=g:725227
Zvezda	id=g:725228
Zvezda	id=g:725229
Zverino	id=g:725230
Zvenimir	id=g:725231
Zvegor	id=g:725232
Zŭrnevo	id=g:725233
Zŭnzarite	id=g:725234
Zŭb	id=g:725235
Zoychene	id=g:725236
Zornitsa	id=g:725237
Zornitsa	id=g:725238
Zornitsa	id=g:725239
Zornitsa	id=g:725240
Zornitsa	id=g:725241
Zornitsa	id=g:725242
Zorenishki Dol	id=g:725243
Zora	id=g:725244
Zora	id=g:725245
Zograf	id=g:725246
Znamenosets	id=g:725247
Zmievo	id=g:725248
Zmeyuva Dupka	id=g:725249
Zmeyovski Prokhod	id=g:725250
Zmeyovo	id=g:725251
Zmeyno	id=g:725252
Zmeitsa	id=g:725253
Zmeevo	id=g:725254
Zmeevo	id=g:725255
Zlokuchene	id=g:725256
Zlokuchene	id=g:725257
Zlokuchene	id=g:725258
Zlogosh	id=g:725259
Zlitrap	id=g:725260
Zlidol	id=g:725261
Zlatusha	id=g:725262
Zlatovrŭkh	id=g:725263
Zlatoustovo	id=g:725264
Zlatosel	id=g:725265
Zlatopole	id=g:725266
Zlatolist	id=g:725267
Zlatolist	id=g:725268
Zlatoklas	id=g:725269
Obshtina Zlatograd	id=g:725270
Zlatograd	id=g:725271
Zlatna Panega	id=g:725273
Zlatna Niva	id=g:725274
Zlatna Niva	id=g:725275
Zlatna Livada	id=g:725276
Zlatiyata	id=g:725277
Zlatiya Obshtina	id=g:725278
Zlatiya	id=g:725279
Zlatiya	id=g:725280
Zlati Voyvoda	id=g:725281
Zlatitsa	id=g:725282
Zlatitsa	id=g:725283
Zlatitrap	id=g:725284
Zlatishko-Tetevenska Planina	id=g:725285
Zlatishki Prokhod	id=g:725286
Zlatirŭt	id=g:725287
Zlatinitsa	id=g:725288
Zlatina	id=g:725289
Zlatevtsi	id=g:725290
Zlatevtsi	id=g:725291
Zlaten Rog	id=g:725292
Obshtina Zlataritsa	id=g:725293
Zlataritsa	id=g:725294
Zlataritsa	id=g:725295
Zlataritsa	id=g:725296
Zlatarishka Reka	id=g:725297
Zlatari	id=g:725298
Zlatari	id=g:725299
Zlatar	id=g:725300
Zla Reka	id=g:725301
Zingievtsi	id=g:725302
Zinepler	id=g:725303
Zimzelen	id=g:725304
Zimovina	id=g:725305
Zimornitsa	id=g:725306
Zimnitsa	id=g:725307
Zimnitsa	id=g:725308
Zimnitsa	id=g:725309
Zimnitsa	id=g:725310
Zimnishte	id=g:725311
Zimitsa	id=g:725312
Zimevitsa	id=g:725313
Zimen	id=g:725314
Zidartsi	id=g:725315
Zidarovo	id=g:725316
Zidari	id=g:725317
Zhŭltusha	id=g:725318
Zhŭltopop	id=g:725319
Zhŭlt Kamŭk	id=g:725320
Zhŭlti Rid	id=g:725321
Zhŭlti Khan	id=g:725322
Zhŭltika	id=g:725323
Zhŭlti Dyal	id=g:725324
Zhŭlti Chal	id=g:725325
Zhŭlti Bryag	id=g:725326
Zhŭltesh	id=g:725327
Zhŭlt Bryag	id=g:725328
Zhrebino	id=g:725329
Zhrebichko	id=g:725330
Zhrebevo	id=g:725331
Yazovir Zhrebchevo	id=g:725332
Zhrebchevo	id=g:725333
Zhizhevo	id=g:725334
Zhivovtsi	id=g:725335
Zhivkovo	id=g:725336
Zhivkovo	id=g:725337
Zhivko	id=g:725338
Zhivak	id=g:725339
Zhitusha	id=g:725340
Zhitosvyat	id=g:725341
Zhitnitsa	id=g:725342
Zhitnitsa	id=g:725343
Zhitnitsa	id=g:725344
Zhitnitsa	id=g:725345
Zhitnitsa	id=g:725346
Zhitkovets	id=g:725347
Zhiten	id=g:725348
Zhiten	id=g:725349
Vetren	id=g:725350
Zhitarnik	id=g:725351
Zhinzifovo	id=g:725352
Zhilino	id=g:725353
Zhilentsi	id=g:725354
Zhidov Dol	id=g:725355
Zhernov	id=g:725356
Zherka	id=g:725357
Zhergovets	id=g:725358
Zheravna	id=g:725359
Zheravitsa	id=g:725360
Zheravino	id=g:725361
Zhenda	id=g:725362
Zhelyu Voyvoda	id=g:725363
Zhelyazovo	id=g:725364
Zhelyazno	id=g:725365
Zhelyazna Vrata	id=g:725366
Zhelyazkovtsi	id=g:725367
Zhelyazkovo	id=g:725368
Zhelyazkovets	id=g:725369
Zhelyava	id=g:725370
Zhelŭdovo	id=g:725371
Zhelŭd	id=g:725372
Zhelezopŭtna Spirka Lukovo	id=g:725373
Zheleznitsa	id=g:725374
Zheleznitsa	id=g:725375
Zheleznik	id=g:725376
Zheleznik	id=g:725377
Zhelezna	id=g:725378
Zhelezino	id=g:725379
Zhelezartsi	id=g:725380
Zhelezari	id=g:725381
Zhelezari	id=g:725382
Zhelez	id=g:725383
Zhelen	id=g:725384
Zheglitsa	id=g:725385
Zheglartsi	id=g:725386
Zhedna	id=g:725387
Zhedilovo	id=g:725388
Zheden	id=g:725389
Zhdrapanitsa	id=g:725390
Zhabokrŭt	id=g:725391
Zhablyano	id=g:725392
Zgurovo	id=g:725393
Zgorigrad	id=g:725394
Zgalevo	id=g:725395
Zet’ovo	id=g:725396
Zetjovo	id=g:725397
Zemlen	id=g:725398
Zementsi	id=g:725399
Zemenska Planina	id=g:725400
Obshtina Zemen	id=g:725401
Zemen	id=g:725402
Zeleno Dŭrvo	id=g:725403
Zelenikovo	id=g:725404
Zelenikovo	id=g:725405
Zelenikoshtitsa	id=g:725406
Zelenika	id=g:725407
Zelenik	id=g:725408
Zelenigrad	id=g:725409
Zelendol	id=g:725410
Zelena Morava	id=g:725411
Zekiritsa	id=g:725412
Zebil	id=g:725413
Zdravyashnitsa	id=g:725414
Zdravkovets	id=g:725415
Zdravets	id=g:725416
Zdravets	id=g:725417
Zdravets	id=g:725418
Zdravets	id=g:725419
Zdravets	id=g:725420
Zdravets	id=g:725421
Zdravets	id=g:725422
Zdravchets	id=g:725423
Zaychi Vrŭkh	id=g:725424
Zaychino Oreshe	id=g:725425
Zaychina	id=g:725426
Zaychari	id=g:725427
Zaychar	id=g:725428
Zaya	id=g:725429
Zavoya	id=g:725430
Zavoy	id=g:725431
Zavidovtsi	id=g:725432
Zavetno	id=g:725433
Obshtina Zavet	id=g:725434
Zavet	id=g:725435
Zavet	id=g:725436
Zaverdentsi	id=g:725437
Zavalska Planina	id=g:725438
Zavala	id=g:725439
Zasmyano	id=g:725440
Zasele	id=g:725441
Zarovets	id=g:725442
Zarnik	id=g:725443
Zaritsa	id=g:725444
Zaraevo	id=g:725445
Zapalnya	id=g:725446
Zapadni Rodopi	id=g:725447
Kvartal Zanozhene	id=g:725448
Zanoge	id=g:725449
Zanoga	id=g:725450
Zamukhovo	id=g:725451
Zamfirovo	id=g:725452
Zamfir	id=g:725453
Zakharna Fabrika	id=g:725454
Zakhari-Stoyanovo	id=g:725455
Zakhari-Stoyanovo	id=g:725456
Zaka	id=g:725457
Zaimchevo	id=g:725458
Zagrazhden	id=g:725459
Zagrazhden	id=g:725460
Zagrade	id=g:725461
Zagrad	id=g:725462
Zagortsi	id=g:725463
Zagortsi	id=g:725464
Zagorsko	id=g:725465
Zagorski	id=g:725466
Zagoriche	id=g:725467
Zagorichane	id=g:725468
Zagore	id=g:725469
Zafirovo Obshtina	id=g:725470
Zafirovo	id=g:725471
Zafirovo	id=g:725472
Zaevete	id=g:725473
Zadruga	id=g:725474
Zabrđe	id=g:725475
Zabŭrdo	id=g:725476
Zabernovo	id=g:725477
Zabel	id=g:725478
Yuzhna Bukhta Nesebŭr	id=g:725479
Yurushki Chal	id=g:725480
Yurukovo	id=g:725481
Yurtite	id=g:725482
Yuren	id=g:725483
Yuper Obshtina	id=g:725484
Yuper	id=g:725485
Yunets	id=g:725486
Yundola	id=g:725487
Yundola	id=g:725488
Yunatsite	id=g:725489
Yunatsi	id=g:725490
Yunak	id=g:725491
Yunak	id=g:725492
Yulievo	id=g:725493
Yugovska Reka	id=g:725494
Yugovo	id=g:725495
Yudelnik	id=g:725496
Yoz Yatuka	id=g:725497
Yovovtsi	id=g:725498
Yovkovtsi	id=g:725499
Yovkovo	id=g:725500
Yovchovtsi	id=g:725501
Yovchevtsi	id=g:725502
Yorgovtsi	id=g:725503
Yoren	id=g:725504
Yordan Yovkovo	id=g:725505
Yordanovo	id=g:725506
Yordanovo	id=g:725507
Eleshnitsa	id=g:725508
Yonkovo	id=g:725509
Yonchovo	id=g:725510
Yokovtsi	id=g:725511
Yoglav	id=g:725512
Yoakim-Gruevo	id=g:725513
Yerusalimovo	id=g:725514
Yazovets	id=g:725515
Yazova Planina	id=g:725516
Yazdirastovtsi	id=g:725517
Yazdach	id=g:725518
Yaylŭdere	id=g:725519
Yavrovo	id=g:725520
Yavorovo	id=g:725521
Yavorovo	id=g:725522
Yavorovo	id=g:725523
Yavorovets	id=g:725524
Yavornitsa	id=g:725525
Yavorets	id=g:725526
Penk’ovska Reka	id=g:725527
Yavor	id=g:725528
Yastrebovo	id=g:725529
Yastrebovo	id=g:725530
Yastrebovo	id=g:725531
Yastrebna	id=g:725532
Yastrebino	id=g:725533
Yastrebino	id=g:725534
Yastreb	id=g:725535
Yasno Pole	id=g:725536
Yasnets	id=g:725537
Yasna Polyana	id=g:725538
Yasna Polyana	id=g:725539
Yasenovo	id=g:725540
Yasenovo	id=g:725541
Yasenovets	id=g:725542
Yasenovets	id=g:725543
Yasenkovo	id=g:725544
Yasenite	id=g:725545
Yasen	id=g:725546
Yasen	id=g:725547
Yaroslavtsi	id=g:725548
Yarlovtsi	id=g:725549
Yarlovtsi	id=g:725550
Yarlovo	id=g:725551
Yarlovitsa	id=g:725552
Yarebkovitsa	id=g:725553
Yarebitsa	id=g:725554
Yarebitsa	id=g:725555
Yarebichno	id=g:725556
Yarebichna	id=g:725557
Yardzhilovtsi	id=g:725558
Yar Dere	id=g:725559
Yanŭktepe	id=g:725560
Valea Planger	id=g:725561
Yanŭk Dere	id=g:725562
Yantra	id=g:725563
Yantra	id=g:725564
Yantra	id=g:725565
Yanovska	id=g:725566
Yanovo	id=g:725567
Yan’ovets	id=g:725568
Yankovtsi	id=g:725569
Yankovo	id=g:725570
Yanino	id=g:725571
Yanchova	id=g:725572
Yana	id=g:725573
Yamna	id=g:725574
Yamino	id=g:725575
Yamborano	id=g:725576
Obshtina Yambol	id=g:725577
Yambol	id=g:725578
Yalovo	id=g:725579
Yalovitsa	id=g:725580
Yalbotina	id=g:725581
Yakovtsi	id=g:725582
Yakovo	id=g:725583
Yakovitsa	id=g:725584
Obshtina Yakoruda	id=g:725585
Yakoruda	id=g:725586
Obshtina Yakimovo	id=g:725587
Yakimovo	id=g:725588
Yakim Gruevo	id=g:725589
Yakhinovo	id=g:725590
Yaka-Badzha-K’oy	id=g:725591
Yagodovo	id=g:725592
Yagodovo	id=g:725593
Yagodina	id=g:725594
Yagoda	id=g:725595
Yagnilo	id=g:725596
Yagnevo	id=g:725597
Yadenitsa	id=g:725598
Yabŭlkovtsi	id=g:725599
Yabŭlkovo	id=g:725600
Yasilikova Istasyon	id=g:725601
Yabŭlkovo	id=g:725602
Yabŭlkovets	id=g:725603
Yabŭlka	id=g:725604
Yabŭlchevo	id=g:725605
Yabŭlcheni	id=g:725606
Yablanovo	id=g:725607
Obshtina Yablanitsa	id=g:725608
Yablanitsa	id=g:725609
Jablanica	id=g:725610
Yablanitsa	id=g:725611
Yablanitsa	id=g:725612
Vŭzel	id=g:725613
Vŭzchukar	id=g:725614
Vŭrzulitsa	id=g:725615
Vŭrzilkovtsi	id=g:725616
Vŭrtop	id=g:725617
Vŭrteshnitsa	id=g:725618
Vŭrteshevo	id=g:725619
Vŭrten Kamŭk	id=g:725620
Vŭrshilo	id=g:725621
Obshtina Vŭrshets	id=g:725622
Vŭrshets	id=g:725623
Vŭrlishte	id=g:725624
Vŭrlino	id=g:725625
Vŭrlinka	id=g:725626
Vŭrlina	id=g:725627
Vŭrli Dol	id=g:725628
Vŭrli Dol	id=g:725629
Vŭrli Chuchul	id=g:725630
Vŭrli Bryag	id=g:725631
Vŭrlevtsi	id=g:725632
Vŭrkhovrŭkh	id=g:725633
Vŭrkhari	id=g:725634
Vŭrkhari	id=g:725635
Vŭrgov Dol	id=g:725636
Vŭrbyane	id=g:725637
Vŭrbovo	id=g:725638
Vŭrbovo	id=g:725639
Vŭrbovo	id=g:725640
Vrbovka	id=g:725641
Vŭrbovchets	id=g:725642
Vŭrbnitsa	id=g:725643
Obshtina Vŭrbitsa	id=g:725644
Vŭrbitsa	id=g:725645
Vrbica	id=g:725646
Vŭrbitsa	id=g:725647
Wlaschiza	id=g:725648
Vŭrbitsa	id=g:725649
Vŭrbishki Prokhod	id=g:725650
Vŭrbishka Planina	id=g:725651
Vŭrbino	id=g:725652
Vŭrbina	id=g:725653
Vŭrbeshnitsa	id=g:725654
Vŭrbentsi	id=g:725655
Vŭrben	id=g:725656
Vŭrben	id=g:725657
Vŭrbanovtsi	id=g:725658
Tsareva Livada	id=g:725659
Syuyutlyu	id=g:725660
Vŭrba	id=g:725661
Vŭrba	id=g:725662
Vŭrba	id=g:725663
Vŭlnari	id=g:725664
Vŭlkovtsi	id=g:725665
Vŭlkovo	id=g:725666
Vŭlkovich	id=g:725667
Vŭlkov Dol	id=g:725668
Vŭlkosel	id=g:725669
Vulkan	id=g:725670
Vŭlkan	id=g:725671
Vŭlchovtsi	id=g:725672
Vŭlchovtsi	id=g:725673
Vŭlchitrŭn	id=g:725674
Vŭlchin	id=g:725675
Vŭlchi Izvor	id=g:725676
Obshtina Vŭlchidol	id=g:725677
Vŭlchi Dol	id=g:725678
Vŭlchidol	id=g:725679
Vŭlche Pole	id=g:725680
Vŭlchek	id=g:725681
Obshtina Vŭlchedrŭm	id=g:725682
Vŭlchedrŭm	id=g:725683
Vŭlcha Polyana	id=g:725684
Vŭlchanovo	id=g:725685
Vŭlchandol	id=g:725686
Vŭlchan	id=g:725687
Vukovo	id=g:725688
Vŭkhtse	id=g:725689
Vukanshtina	id=g:725690
Vukan	id=g:725691
Vŭglevtsi	id=g:725692
Vŭglen	id=g:725693
Vŭglen	id=g:725694
Vŭglarovo	id=g:725695
Vŭcha	id=g:725696
Vŭcha	id=g:725697
Vubbel	id=g:725698
Vedel	id=g:725699
Vsemirtsi	id=g:725700
Vrŭv	id=g:725701
Vrŭshnik	id=g:725702
Prokhod Vrŭshka Chuka	id=g:725703
Vrška Čuka	id=g:725704
Vrŭdlovtsi	id=g:725705
Vrŭbnitsa	id=g:725706
Vresovo	id=g:725707
Vrelo	id=g:725708
Vrazhdebna	id=g:725709
Vražija Glava	id=g:725710
Obshtina Vratsa	id=g:725711
Vratsa	id=g:725712
Oblast Vratsa	id=g:725713
Vratnik	id=g:725714
Vratitsa	id=g:725715
Vratarite	id=g:725716
Vrata	id=g:725717
Vranya Stena	id=g:725718
Vranyantsi	id=g:725719
Vranyak	id=g:725720
Vranya	id=g:725721
Vransko	id=g:725722
Vranintsi	id=g:725723
Vranino	id=g:725724
Vranilovtsi	id=g:725725
Vrani Kon	id=g:725726
Vranentsi	id=g:725727
Vranashtitsa	id=g:725728
Vrana	id=g:725729
Vrana	id=g:725730
Vrakupovitsa	id=g:725731
Vrachesh	id=g:725732
Vrachenite	id=g:725733
Vrachantsi	id=g:725734
Vrachanska Planina	id=g:725735
Vrabtsite	id=g:725736
Vrabtsite	id=g:725737
Vrabevo	id=g:725738
Vrabets	id=g:725739
Vrabchevtsi	id=g:725740
Vrabcha	id=g:725741
Vrabcha	id=g:725742
Vozhdovo	id=g:725743
Vozartsi	id=g:725744
Vozartsi	id=g:725745
Voyvodovo	id=g:725746
Voyvodovo	id=g:725747
Voyvodovo	id=g:725748
Voyvodinovo	id=g:725749
Voyvodino	id=g:725750
Voyvodino	id=g:725751
Voyvodenets	id=g:725752
Voyvoda	id=g:725753
Voysil	id=g:725754
Voysil	id=g:725755
Voynyagovo	id=g:725756
Voynovo	id=g:725757
Voynovo	id=g:725758
Voyno	id=g:725759
Voynitsite	id=g:725760
Voynitsite	id=g:725761
Voynitsi	id=g:725762
Voynitsa	id=g:725763
Voynitsa	id=g:725764
Voynishka Reka	id=g:725765
Voynishka	id=g:725766
Voynikovo	id=g:725767
Voynika Obshtina	id=g:725768
Voynika	id=g:725769
Voynezha	id=g:725770
Voynegovtsi	id=g:725771
Voykova Lŭka	id=g:725772
Voneshta Voda	id=g:725773
Voluyak	id=g:725774
Volŭt	id=g:725775
Volurchk	id=g:725776
Volovo	id=g:725777
Volovartsi	id=g:725778
Volovarovo	id=g:725779
Vologarska	id=g:725780
Volno	id=g:725781
Volno	id=g:725782
Vola	id=g:725783
Vokil	id=g:725784
Voina	id=g:725785
Vodoley	id=g:725786
Vodnyantsi	id=g:725787
Vodnyantsi	id=g:725788
Vodnyanka	id=g:725789
Vodno	id=g:725790
Vodno	id=g:725791
Vodni Pad	id=g:725792
Vodna	id=g:725793
Voditsi	id=g:725794
Voditsi	id=g:725795
Voditsa Obshtina	id=g:725796
Voditsa	id=g:725797
Voditsa	id=g:725798
Vodentsi	id=g:725799
Vodenitsite	id=g:725800
Vodenicharsko	id=g:725801
Vodenicharovo	id=g:725802
Vodenichane	id=g:725803
Voden	id=g:725804
Voden	id=g:725805
Voden	id=g:725806
Voden	id=g:725807
Vodata	id=g:725808
Vodach	id=g:725809
Vlechugovo	id=g:725810
Vlaychovtsi	id=g:725811
Vlasovtsi	id=g:725812
Vlashki Dol	id=g:725813
Vlasatitsa	id=g:725814
Vlasatili	id=g:725815
Sveti Vlas	id=g:725816
Vlakhovtsi	id=g:725817
Vlakhovo	id=g:725818
Vlakhov Dol	id=g:725819
Vlakhinska Reka	id=g:725820
Vlakhi	id=g:725821
Vlakha	id=g:725822
Vladovtsi	id=g:725823
Vlado Trichkov	id=g:725824
Vlado Trichkov	id=g:725825
Vladkovo	id=g:725826
Vladislav Varnenchik	id=g:725827
Vladislavtsi	id=g:725828
Vladislav	id=g:725829
Vladinya	id=g:725830
Gara Vladimir Pavlov	id=g:725831
Vladimirovtsi	id=g:725832
Vladimirovo	id=g:725833
Vladimirovo	id=g:725834
Vladimirovo	id=g:725835
Vladimir	id=g:725836
Vladichentsi	id=g:725837
Vladayski Tsŭrni Vrŭkh	id=g:725838
Vladayski Prolom	id=g:725839
Vladayska Reka	id=g:725840
Vladaya	id=g:725841
Vizitsa	id=g:725842
Vizitsa	id=g:725843
Vitoshko	id=g:725844
Vitosha	id=g:725845
Vitosha	id=g:725846
Vitinya	id=g:725847
Vitina	id=g:725848
Vitina	id=g:725849
Vitevtsi	id=g:725850
Vitanovtsi	id=g:725851
Vit	id=g:725852
Visokovtsi	id=g:725853
Visoko	id=g:725854
Visokiya Kartal	id=g:725855
Visokite	id=g:725856
Visoka Polyana	id=g:725857
Visoka Polyana	id=g:725858
Visoka Mogila	id=g:725859
Visoka	id=g:725860
Visok	id=g:725861
Visochka	id=g:725862
Viskyar	id=g:725864
Viskyar	id=g:725865
Visino	id=g:725866
Visiko Poliyana	id=g:725867
Vishteritsa	id=g:725868
Vishovgrad	id=g:725869
Vishnevo	id=g:725870
Vishna	id=g:725871
Vishna	id=g:725872
Vishlene	id=g:725873
Vishino	id=g:725874
Vishegrad	id=g:725875
Vishegrad	id=g:725876
Vishan	id=g:725877
Vis	id=g:725878
Virovsko	id=g:725879
Virove	id=g:725880
Vinogradi	id=g:725881
Vinogradets	id=g:725882
Vinograd	id=g:725883
Vinitsa	id=g:725884
Vinitsa	id=g:725885
Vinitsa	id=g:725886
Vinishte	id=g:725887
Vinevo	id=g:725888
Vinarsko	id=g:725889
Vinarovo	id=g:725890
Vinarovo	id=g:725891
Vilare	id=g:725892
Vikhren	id=g:725893
Vihren	id=g:725894
Vievo	id=g:725895
Vidritsa	id=g:725896
Vidritsa	id=g:725897
Vidrare	id=g:725898
Vidrar	id=g:725899
Vidno	id=g:725900
Vidlitsa	id=g:725901
Vidintsi	id=g:725903
Obshtina Vidin	id=g:725904
Vidin	id=g:725905
Vidima	id=g:725906
Vidima	id=g:725907
Videnitsa	id=g:725908
Viden	id=g:725909
Viden	id=g:725910
Vidbol	id=g:725911
Vidbol	id=g:725912
Vidanovo	id=g:725913
Vichovo	id=g:725914
Vezhen	id=g:725915
Vezenkovo	id=g:725916
Veychovtsi	id=g:725917
Vetrushka	id=g:725918
Vetrushka	id=g:725919
Vetrovo	id=g:725920
Vetrishte	id=g:725921
Vetrintsi	id=g:725922
Obshtina Vetrino	id=g:725923
Vetrino	id=g:725924
Vetrenik	id=g:725925
Vetren Dol	id=g:725926
Vetren	id=g:725927
Vetren	id=g:725928
Vetren	id=g:725929
Vetren	id=g:725930
Vetren	id=g:725931
Vetren	id=g:725932
Obshtina Vetovo	id=g:725933
Vetovo	id=g:725934
Vetovo	id=g:725935
Vetata Strazha	id=g:725936
Veslets	id=g:725937
Veslets	id=g:725938
Veslets	id=g:725939
Veshtitsa	id=g:725940
Veshkata	id=g:725941
Veselinovo	id=g:725942
Veselinovo	id=g:725943
Veselina	id=g:725944
Veselina	id=g:725945
Veselina	id=g:725946
Veselin	id=g:725947
Veselie	id=g:725948
Veselets	id=g:725949
Veselets	id=g:725950
Veselchane	id=g:725951
Versko	id=g:725952
Verizhari	id=g:725953
Verinsko	id=g:725954
Verila	id=g:725955
Verigovo	id=g:725956
Verentsi	id=g:725957
Verenishko Bŭrdo	id=g:725958
Veren	id=g:725959
Verdikal Obshtina	id=g:725960
Verdikal	id=g:725961
Ventsite	id=g:725962
Venkovtsi	id=g:725963
Venkovets	id=g:725964
Venetsa	id=g:725965
Obshtina Venets	id=g:725966
Venets	id=g:725967
Venets	id=g:725968
Venets	id=g:725969
Venelin	id=g:725970
Venchan	id=g:725971
Velyuvtsi	id=g:725972
Velyushtets	id=g:725973
Vel’ovo	id=g:725974
Velkovtsi	id=g:725975
Velkovtsi	id=g:725976
Velkovtsi	id=g:725977
Velkovo	id=g:725978
Velkovo	id=g:725979
Veliytsa	id=g:725980
Veliyshko-Videnishki Dyal	id=g:725981
Velislav	id=g:725982
Veli Pashalar	id=g:725983
Velinovo	id=g:725984
Velino	id=g:725985
Velino	id=g:725986
Obshtina Velingrad	id=g:725987
Velingrad	id=g:725988
Velikovtsi	id=g:725989
Velikovo	id=g:725990
Velikovo	id=g:725991
Obshtina Veliko Tŭrnovo	id=g:725992
Veliko Tŭrnovo	id=g:725993
Veliko	id=g:725994
Veliki Preslav	id=g:725995
Velikhodzhalar	id=g:725996
Velikdenche	id=g:725997
Velikdenche	id=g:725998
Velikan	id=g:725999
Velika	id=g:726000
Velichkovo	id=g:726001
Velichkovo	id=g:726002
Velichkovo	id=g:726003
Velichka	id=g:726004
Veleshani	id=g:726005
Velentsi	id=g:726006
Golema Dere	id=g:726007
Velchovtsi	id=g:726008
Velchovtsi	id=g:726009
Velchevska	id=g:726010
Velchevo	id=g:726011
Velchevo	id=g:726012
Vekilski	id=g:726013
Vekhtovo	id=g:726014
Vekhtino	id=g:726015
Vedrovo	id=g:726016
Vedrina	id=g:726017
Vedrare	id=g:726018
Vazovo	id=g:726019
Vaya	id=g:726020
Vaskovo	id=g:726021
Vasil’ov Vrŭkh	id=g:726022
Vasilovtsi	id=g:726023
Vasilovtsi	id=g:726024
Vasil’ovska Planina	id=g:726025
Vasil’ovo	id=g:726026
Vasil Levski Rayon	id=g:726027
Vasil Levski	id=g:726028
Vasil Levski	id=g:726029
Vasil Levski	id=g:726030
Vasil Levski	id=g:726031
Vasil Levski	id=g:726032
Vasilkovska Makhala	id=g:726033
Vasil Kolarov	id=g:726034
Vasil Kolarov	id=g:726035
Vasil Kolarov	id=g:726036
Vasilevo	id=g:726037
Vasil Drumev	id=g:726038
Varvara	id=g:726039
Varvara	id=g:726040
Varvara	id=g:726041
Varovnik	id=g:726042
Varnik	id=g:726043
Varnentsi	id=g:726044
Varnensko Ezero	id=g:726045
Varnenski Zaliv	id=g:726046
Varna-Devnya	id=g:726047
Obshtina Varna	id=g:726048
Varna	id=g:726049
Varna	id=g:726050
Oblast Varna	id=g:726051
Varishte	id=g:726052
Vardun	id=g:726053
Vardim	id=g:726054
Vardim	id=g:726055
Varda	id=g:726056
Varchovtsi	id=g:726057
Varana	id=g:726058
Varad	id=g:726059
Vankovtsi	id=g:726060
Valog	id=g:726061
Valevtsi	id=g:726062
Valeto	id=g:726063
Vaksevo	id=g:726064
Vaklova	id=g:726065
Vaklinovo	id=g:726066
Vaklino	id=g:726067
Vakarelska Planina	id=g:726068
Vakarel	id=g:726069
Vakarel	id=g:726070
Uzunska	id=g:726071
Uzunovo	id=g:726072
Uzunite	id=g:726073
Uzunite	id=g:726074
Uzundzhovska Reka	id=g:726075
Uzundzhovo	id=g:726076
Uzun Geren	id=g:726077
Uzundzhata	id=g:726078
Uzundere	id=g:726079
Uzundere	id=g:726080
Uzovo	id=g:726081
Uvurolan	id=g:726082
Ustren	id=g:726083
Ustremsko Rudno Pole	id=g:726084
Ustrem	id=g:726085
Ustovo	id=g:726086
Ustina	id=g:726087
Usoyna	id=g:726088
Usoyka	id=g:726089
Usoy	id=g:726090
Ushovtsi	id=g:726091
Ushite	id=g:726092
Ushite	id=g:726093
Ushi Preslap	id=g:726094
Ushintsi	id=g:726095
Ushi	id=g:726096
Urvata	id=g:726097
Urum Dere	id=g:726098
Uruchovtsi	id=g:726099
Urovene	id=g:726100
Urdoviza	id=g:726101
Urdin Tsirkus	id=g:726102
Urdini Ezera	id=g:726103
Upchovskoto	id=g:726104
Unden	id=g:726105
Umnitsite	id=g:726106
Umarevtsi	id=g:726107
Ulumska	id=g:726108
Ulpiya Eskus	id=g:726109
Ulevichen Vrŭkh	id=g:726110
Ukhlovitsa	id=g:726111
Ukari K’oy	id=g:726112
Obshtina Ugŭrchin	id=g:726113
Ugŭrchin	id=g:726114
Ugoryalkovtsi	id=g:726115
Ugorelets	id=g:726116
Uglyartsi	id=g:726117
Ŭglen	id=g:726118
Ugledno	id=g:726119
Uenovo	id=g:726120
Udvoy Planina	id=g:726121
Uchkuntsi	id=g:726122
Tyutyunche	id=g:726123
Tyurkmen	id=g:726124
Tyulenovo	id=g:726125
Tyanovo	id=g:726126
Tyanevo	id=g:726127
Obshtina Tvŭrditsa	id=g:726128
Tvŭrditsa	id=g:726129
Tvŭrditsa	id=g:726130
Tvŭrditsa	id=g:726131
Tvŭrdishki Prokhod	id=g:726132
Tvŭrdishka Kotlovina	id=g:726133
Tvŭrdintsi	id=g:726134
Tuzlata	id=g:726135
Tuzlata	id=g:726136
Tŭzha	id=g:726137
Tŭzha	id=g:726138
Tutrakantsi	id=g:726139
Obshtina Tutrakan	id=g:726140
Tutrakan	id=g:726141
Tushovtsa	id=g:726142
Turyan	id=g:726143
Tŭrŭn	id=g:726144
Turska Mogila	id=g:726146
Tŭrsino	id=g:726147
Turokovtsi	id=g:726148
Tŭrnyane	id=g:726149
Tŭrnovtsi	id=g:726150
Tŭrnovtsi	id=g:726151
Tŭrnovtsa	id=g:726152
