El Jacalón	id=g:4028256
Sungai Yol	id=g:1733093
Sungai Yok	id=g:1733094
Sungai Yok	id=g:1733095
Sungai Yi Yi	id=g:1733096
Yew Liew Estate	id=g:1733097
Yew Lian Estate	id=g:1733098
Yew Hock Estate	id=g:1733099
Sungai Yet	id=g:1733100
Sungai Yes Yos	id=g:1733101
Yeo Yong Chew Estate	id=g:1733102
Yeow Kim Pong Estate	id=g:1733103
Ladang Yeo Boon Tean	id=g:1733104
Sungai Yei Yei	id=g:1733105
Yegappa Estate	id=g:1733106
Yee Woh Yoon Rubber Estate	id=g:1733107
Yee Kong Estate	id=g:1733108
Parit Yassin	id=g:1733109
Sungai Yas	id=g:1733110
Sungai Yard	id=g:1733111
Yarak Estate	id=g:1733112
Yap Thian Lye Estate	id=g:1733113
Yap Tau Sah New Village	id=g:1733114
Yap Pong Neo Estate	id=g:1733115
Yap Moi San Estate	id=g:1733116
Yap Foh Sen Estate	id=g:1733117
Yap Chan Estate	id=g:1733118
Sungai Yap	id=g:1733119
Bukit Yanyar	id=g:1733120
Yan Kechil Canal	id=g:1733121
Pulau Yang Payang	id=g:1733122
Sungai Yang Patoh	id=g:1733123
Hulu Sungai Yang Patoh	id=g:1733124
Sungai Yangooi	id=g:1733125
Sungai Yang	id=g:1733126
Sungai Yang	id=g:1733127
Sungai Yandok	id=g:1733128
Kawasan Tadah Yan	id=g:1733129
Sungai Yan	id=g:1733130
Sungai Yan	id=g:1733131
Yam Seng Estate	id=g:1733132
Sungai Yamin	id=g:1733133
Ulu Sungai Yam	id=g:1733134
Sungai Yala	id=g:1733135
Sungai Yak Yah	id=g:1733136
Sungai Yak	id=g:1733137
Sungai Yak	id=g:1733138
Tanjong Yaina	id=g:1733139
Sungai Yah	id=g:1733140
Sungai Yah	id=g:1733141
Sungai Yah	id=g:1733142
Sungai Yah	id=g:1733143
Bukit Yah	id=g:1733144
Parit Yacob	id=g:1733145
Sungai Ya’aya	id=g:1733146
Ladang Wong Kong Seng	id=g:1733147
Wong Hai Guan Estate	id=g:1733148
Sungai Wong Batu Anchau	id=g:1733149
Tanjong Wong Adai	id=g:1733150
Sungai Wong	id=g:1733151
Sungai Wong	id=g:1733152
Sungai Wong	id=g:1733153
Sungai Wong	id=g:1733154
Sungai Wong	id=g:1733155
Sungai Wong	id=g:1733156
Sungai Wong	id=g:1733157
Sungai Wong	id=g:1733158
Sungai Wong	id=g:1733159
Sungai Wong	id=g:1733160
Sungai Wong	id=g:1733161
Sungai Wong	id=g:1733162
Sungai Wong	id=g:1733163
Sungai Wong	id=g:1733164
Sungai Wong	id=g:1733165
Sungai Wong	id=g:1733166
Sungai Wong	id=g:1733167
Sungai Wong	id=g:1733168
Rantau Wong	id=g:1733169
Tanjong Wokong	id=g:1733170
Woh Hup Estate	id=g:1733171
Sungai Woh Besar	id=g:1733172
Sungai Woh	id=g:1733173
Sungai Woh	id=g:1733174
Sungai Woh	id=g:1733175
Sungai Woh	id=g:1733176
Ulu Woh	id=g:1733177
Sungai Woh	id=g:1733178
Bukit Woen	id=g:1733179
Witti Rocks	id=g:1733180
Withdene Estate	id=g:1733181
Parit Wir	id=g:1733182
Sungai Winokok	id=g:1733183
Win Lee Estate	id=g:1733184
Wing Lan Estate	id=g:1733185
Windsor Estate	id=g:1733186
Sungai Win	id=g:1733187
Winchester Shoals	id=g:1733188
Sungai Wilwol	id=g:1733189
Wilmore Estate	id=g:1733190
Sungai Wias	id=g:1733191
Sungai Wi	id=g:1733192
White Rocks Reef	id=g:1733193
White Rocks Bay	id=g:1733194
White Rocks	id=g:1733195
White Cliffs	id=g:1733197
Whay Hin and Company Pineapple Estate	id=g:1733198
West Reach	id=g:1733199
Weston	id=g:1733200
West Island	id=g:1733201
Bukit Western	id=g:1733202
Western Channel	id=g:1733203
West Country Estate Western Division	id=g:1733204
West Country Estate Eastern Division	id=g:1733205
Wessyngton Estate Division	id=g:1733206
Wessyngton Estate	id=g:1733207
Bukit Wessyngton	id=g:1733208
Weng Lim Estate	id=g:1733209
Sungai Weng	id=g:1733210
Sungai Welwul	id=g:1733211
Kampung Wellesley	id=g:1733212
Welch Estate	id=g:1733213
Sungai Wek	id=g:1733214
Wee Weh Sioh Estate	id=g:1733215
Wee Sim Thye Rubber Estate	id=g:1733216
Ladang Wee Lim	id=g:1733217
Ladang Wee Lee	id=g:1733218
Bukit Week	id=g:1733219
Wee Hee Jew Estate	id=g:1733220
Sungai Weedu	id=g:1733221
Wedge Rock	id=g:1733222
Sungai Wayang	id=g:1733223
Sungai Wa Wah	id=g:1733224
Sungai Wau	id=g:1733225
Sungai Wau	id=g:1733226
Pulau Wau	id=g:1733227
Waterloo Estate	id=g:1733228
Waterfall Estate	id=g:1733229
Sungai Watan	id=g:1733230
Sungai Wat	id=g:1733231
Perhentian Washington	id=g:1733232
Wasai Mayo	id=g:1733233
Sungai Wasai	id=g:1733234
Sungai Wasai	id=g:1733235
Sungai Warun	id=g:1733236
Warren Point	id=g:1733237
Gunong Warpu	id=g:1733238
Parit Warijo	id=g:1733239
Wardieburn Estate	id=g:1733240
Sungai Warau	id=g:1733241
Sungai Wa	id=g:1733242
Sungai Wanyang	id=g:1733243
Pulau Wan Sulaiman	id=g:1733244
Sungai Wan Omar	id=g:1733245
Sungai Wan Mohammad	id=g:1733246
Sungai Wan Mat Saman	id=g:1733247
Pulau Wan Man	id=g:1733248
Sungai Wang Tengah	id=g:1733249
Bukit Wang Pisang	id=g:1733250
Sungai Wang Perak	id=g:1733251
Sungai Wang Perah	id=g:1733252
Sungai Wangkod	id=g:1733253
Sungai Wangi	id=g:1733254
Bukit Wang Berok	id=g:1733255
Charok Wang Ayer Jatoh	id=g:1733256
Sungai Wang	id=g:1733257
Sungai Wang	id=g:1733258
Sungai Wang	id=g:1733259
Telok Wangkang	id=g:1733260
Sungai Wangkang	id=g:1733261
Sungai Wang	id=g:1733262
Bukit Wang	id=g:1733263
Bukit Wang	id=g:1733264
Bukit Wang	id=g:1733265
Wan Fuat Estate	id=g:1733266
Pulau Wan Embong	id=g:1733267
Sungai Wan	id=g:1733268
Sungai Wan	id=g:1733269
Bukit Wam	id=g:1733270
Sungai Wallai	id=g:1733271
Mount Walker	id=g:1733272
Sungai Walitanah	id=g:1733273
Waless Estate	id=g:1733274
Walbrook Estate	id=g:1733275
Bukit Wal	id=g:1733276
Sungai Wakuba	id=g:1733277
Sungai Wak Sakah	id=g:1733278
Parit Wak Kawak	id=g:1733279
Parit Wak Katek	id=g:1733280
Parit Wak Jalar	id=g:1733281
Parit Wak Jabir	id=g:1733282
Parit Wak Jabir	id=g:1733283
Sungai Wak Bechik	id=g:1733284
Sungai Wak Ali	id=g:1733285
Bukit Wakaf	id=g:1733286
Bukit Wakaf	id=g:1733287
Telok Wak	id=g:1733288
Tanjong Wak	id=g:1733289
Sungai Wak	id=g:1733290
Sungai Wak	id=g:1733291
Bukit Waju	id=g:1733292
Sungai Waid	id=g:1733293
Sungai Wai	id=g:1733294
Sungai Wai	id=g:1733295
Sungai Wai	id=g:1733296
Sungai Wai	id=g:1733297
Sungai Wai	id=g:1733298
Bukit Wah Wah	id=g:1733299
Tanjong Wahid	id=g:1733300
Bukit Wah Hing	id=g:1733301
Bukit Wah Ha	id=g:1733302
Wah Fatt Estate	id=g:1733303
Bukit Wahak	id=g:1733304
Sungai Wah	id=g:1733305
Sungai Wah	id=g:1733306
Sungai Wah	id=g:1733307
Sungai Wah	id=g:1733308
Parit Wagiman	id=g:1733309
Tanjong Wading	id=g:1733310
Sungai Wa	id=g:1733311
Sungai Wa	id=g:1733312
Sungai Wa	id=g:1733313
Sungai Wa	id=g:1733314
Voules Estate	id=g:1733315
Voorwyk Reefs	id=g:1733316
Virik Estate	id=g:1733317
Vimy Estate	id=g:1733318
Vigormia Estate	id=g:1733319
Kemuncak Victoria	id=g:1733320
Pelabuhan Labuan	id=g:1733321
Ladang Victoria	id=g:1733322
Ladang Victoria	id=g:1733323
Vernon Bank	id=g:1733324
Verdun Estate	id=g:1733325
Ladang Verasamy	id=g:1733326
Vallambrosa Estate	id=g:1733327
Valley Side Estate	id=g:1733328
Valentia Estate	id=g:1733329
Ladang Val Dor	id=g:1733330
Val Dor	id=g:1733331
Sungai Vakahun	id=g:1733332
Tanjung Bokara	id=g:1733333
Tambailik	id=g:1733334
Bokara	id=g:1733335
Kikansa	id=g:1733336
Kakapuran	id=g:1733337
Illanun	id=g:1733338
Batayan	id=g:1733339
Tanjung Stakang	id=g:1733340
Kuala Penyu	id=g:1733341
Hutan Simpan Pulau Tiga	id=g:1733342
Hutan Simpan Kimanis	id=g:1733343
Lansat	id=g:1733344
Buang Sayan	id=g:1733345
Pulau Dinawan	id=g:1733346
Pulau Layang	id=g:1733347
Kampung Pimping	id=g:1733348
Kampong Pangalat Besar	id=g:1733349
Pangalat Kechil	id=g:1733350
Tanjung Pangalat	id=g:1733351
Tanjung Papar	id=g:1733352
Papar	id=g:1733353
Manggis	id=g:1733354
Limbahau	id=g:1733355
Kinandukan	id=g:1733356
Kalanahan	id=g:1733357
Benoni	id=g:1733358
Kuala	id=g:1733359
Gadong	id=g:1733360
Sungai Kimanis	id=g:1733361
Teluk Kimanis	id=g:1733362
Kimanis	id=g:1733363
Perhentian Mandahan	id=g:1733364
Mandahan	id=g:1733365
Bongawan	id=g:1733366
Pus	id=g:1733367
Brunei	id=g:1733368
Siliko	id=g:1733369
Tanjung Nosong	id=g:1733370
Tidong	id=g:1733371
Batu Linting	id=g:1733372
Sungai Binsulok	id=g:1733373
Binsulok	id=g:1733374
Tamu Kayul	id=g:1733375
Kuala Penyu	id=g:1733376
Punagah	id=g:1733377
Pulau Kalampunian Damit	id=g:1733378
Pulau Kalampunian Besar	id=g:1733379
Pulau Tiga	id=g:1733380
Moruntum	id=g:1733381
Pulau Montukod	id=g:1733382
Hutan Simpan Trus Madi	id=g:1733383
Hutan Simpan Banjaran Crocker	id=g:1733384
Lingan	id=g:1733385
Dasaken	id=g:1733386
Tanaki	id=g:1733387
Tampasak	id=g:1733388
Sungai Tandulu	id=g:1733389
Sungai Pegalan	id=g:1733390
Kerokot	id=g:1733391
Sungai Kirokot	id=g:1733392
Karahunan	id=g:1733393
Porrein	id=g:1733394
Kebambangan	id=g:1733395
Maang	id=g:1733396
Hutan Simpan Kawang	id=g:1733397
Papar	id=g:1733398
Penampang	id=g:1733399
Kipouvo	id=g:1733400
Bukit Padang	id=g:1733401
Mangi Pangi	id=g:1733402
Kebambangan	id=g:1733403
Bundu Tuhan	id=g:1733404
Lokos	id=g:1733405
Pahu	id=g:1733406
Kimalau	id=g:1733407
Wasai	id=g:1733408
Kalangaan	id=g:1733409
Simbulon	id=g:1733410
Misogit	id=g:1733411
Libang	id=g:1733412
Sungai Nukukatan	id=g:1733413
Tobobon	id=g:1733414
Sungoi	id=g:1733415
Sungai Mensangoh	id=g:1733416
Bundusan	id=g:1733417
Patau	id=g:1733418
Sungai Mura	id=g:1733419
Sinisian	id=g:1733420
Gunung Alab	id=g:1733421
Sungai Tuaran	id=g:1733422
Tudan	id=g:1733423
Mengkaladom	id=g:1733424
Ginipis	id=g:1733425
Mantob	id=g:1733426
Moyog	id=g:1733427
Kampong Babagon	id=g:1733428
Minintod	id=g:1733429
Kionsom	id=g:1733430
Likas	id=g:1733431
Kota Kinabalu	id=g:1733432
Pulau Mamutik	id=g:1733433
Tanjung Aru	id=g:1733434
Tanjong Aru	id=g:1733435
Kapayan	id=g:1733436
Kasigui	id=g:1733437
Donggongon	id=g:1733438
Tanjung Dumpil	id=g:1733439
Putatan	id=g:1733440
Penampang	id=g:1733441
Inobong	id=g:1733442
Sungai Moyog	id=g:1733443
Limbanak	id=g:1733444
Sugud	id=g:1733445
Lok Kawi	id=g:1733446
Terian	id=g:1733447
Bundo	id=g:1733448
Kinarut	id=g:1733449
Labak	id=g:1733450
Himpango	id=g:1733451
Kawang	id=g:1733452
Marahang	id=g:1733453
Kayau	id=g:1733454
Kogopon	id=g:1733455
Mandalipau	id=g:1733456
Dompon	id=g:1733457
Buayaan	id=g:1733458
Sungai Papar	id=g:1733459
Romit	id=g:1733460
Kiloupodos	id=g:1733461
Masugi	id=g:1733462
Longkogungan	id=g:1733463
Sungai Sunsuron	id=g:1733464
Sunsuron	id=g:1733465
Sukung	id=g:1733466
Tobo	id=g:1733467
Tambunan	id=g:1733468
Kaingaran	id=g:1733469
Nambayan	id=g:1733470
Kiawayan	id=g:1733471
Sungai Tikalod	id=g:1733472
Sungai Monsok	id=g:1733473
Monsok	id=g:1733474
Rompon	id=g:1733475
Trus Madi	id=g:1733476
Gunung Trus Madi	id=g:1733477
Sungai Baiayo	id=g:1733478
Kitau	id=g:1733479
Banjaran Maitland	id=g:1733480
Sungai Kienop	id=g:1733481
Hutan Simpan Trus Madi Tambahan 1	id=g:1733482
Hutan Simpan Trus Madi Tambahan 2	id=g:1733483
Tambunan	id=g:1733484
Mentapok	id=g:1733485
Tegoyog	id=g:1733486
Hutan Simpan Sosopodon	id=g:1733487
Ranau	id=g:1733488
Nalapak	id=g:1733489
Naki	id=g:1733490
Kampong Gaar	id=g:1733491
Tivang	id=g:1733492
Kedop	id=g:1733493
Matopang	id=g:1733494
Kampung Tampias	id=g:1733495
Kampung Paginatan	id=g:1733496
Kampung Matopang	id=g:1733497
Kampung Segindai	id=g:1733498
Kampung Nabutan	id=g:1733499
Kampung Sadul	id=g:1733500
Sungai Liwagu	id=g:1733501
Ranau	id=g:1733502
Sungai Kenipir	id=g:1733503
Sungai Samalang	id=g:1733504
Pinawantai	id=g:1733505
Sungai Tassun	id=g:1733506
Bayag	id=g:1733507
Tampasis	id=g:1733508
Sungai Melaut	id=g:1733509
Tiang	id=g:1733510
Mindaun	id=g:1733511
Barambang	id=g:1733512
Kampung Paus	id=g:1733513
Rinangkatan	id=g:1733514
Sungai Kagibangan	id=g:1733515
Kampung Bitoon	id=g:1733516
Sungai Bidon	id=g:1733517
Kampung Manwatib	id=g:1733518
Hutan Simpan Ulu Tungud	id=g:1733519
Masasau	id=g:1733520
Pamol	id=g:1733521
Perenchangan	id=g:1733522
Sinaputon	id=g:1733523
Rumdi	id=g:1733524
Pininakan	id=g:1733525
Mantalangis	id=g:1733526
Hutan Simpan Bidu Didu	id=g:1733527
Hutan Simpan Sungai Sapi	id=g:1733528
Buis	id=g:1733529
Kobavan	id=g:1733530
Hutan Simpan Lipaso	id=g:1733531
Tangkunan	id=g:1733532
Hutan Simpan Ulu Sapa Payau	id=g:1733533
Hutan Simpan Ulu Telupid	id=g:1733534
Hutan Simpan Tawai	id=g:1733535
Wasai	id=g:1733536
Sungai Tabuk	id=g:1733537
Bayok	id=g:1733538
Klagan	id=g:1733539
Trasak	id=g:1733540
Sungai Labuk	id=g:1733541
Meliau	id=g:1733542
Sungai Meliau	id=g:1733543
Terusan Sapi	id=g:1733544
Kampung Kiabau	id=g:1733545
Sungai Bangau Bangau	id=g:1733546
Sapi	id=g:1733547
Manok Manok	id=g:1733548
Tambayan	id=g:1733549
Bantun	id=g:1733550
Sungai Saraun	id=g:1733551
Sungai Sapi	id=g:1733552
Lundun	id=g:1733553
Bilai	id=g:1733554
Kampung Budu	id=g:1733555
Budu	id=g:1733556
Sungai Ensuan	id=g:1733557
Bunakon	id=g:1733558
Wonod	id=g:1733559
Telupid	id=g:1733560
Tawai	id=g:1733561
Kaling	id=g:1733562
Sungai Lokan	id=g:1733563
Bahagian Sandakan	id=g:1733564
Luasong	id=g:1733565
Hutan Simpan Gunong Rara	id=g:1733566
Gunung Kuli	id=g:1733567
Sungai Kuli	id=g:1733568
Sungai Mawang	id=g:1733569
Banjaran Brassey	id=g:1733570
Sungai Tiagau	id=g:1733571
Sungai Luasong	id=g:1733572
Sungai Maliba	id=g:1733573
Sungai Geminchau	id=g:1733574
Dismal Gorge	id=g:1733575
Tambuku	id=g:1733576
Ulu Sungai Bole	id=g:1733577
Sungai Beruang	id=g:1733578
Orchid Plateau	id=g:1733579
Hutan Simpan Binuang Tingkayu	id=g:1733580
Gunung Ambun	id=g:1733581
Ulu Segama	id=g:1733582
Sungai Lunsirao	id=g:1733583
Sungai Juak	id=g:1733584
Sungai Binuang	id=g:1733585
Sungai Danum	id=g:1733586
Gunung Tribulation	id=g:1733587
Sungai Brantian	id=g:1733588
Sungai Merutai Besar	id=g:1733589
Sungai Langein	id=g:1733590
Sungai Durian	id=g:1733591
Gunung Magdalene	id=g:1733592
Beeston River	id=g:1733593
Sungai Beatrice	id=g:1733594
Bahagian Tawau	id=g:1733595
Sungai Umas Umas	id=g:1733596
Hutan Simpan Ulu Segama Tambahan 2	id=g:1733597
Madai Caves	id=g:1733598
Hutan Simpan Madai Baturong Tambahan 1	id=g:1733599
Lahad Datu	id=g:1733600
Hutan Rizab Pulau Sakar	id=g:1733601
Mantandak	id=g:1733602
Hutan Simpan Ulu Kalumpang	id=g:1733603
Tanjung Malandong	id=g:1733604
Pulau Sakar	id=g:1733605
Silam	id=g:1733606
Mount Silam	id=g:1733607
Pulau Laila	id=g:1733608
Pulau Tabun	id=g:1733609
Tanjung Bangkuruan	id=g:1733610
Tanjung Batai	id=g:1733611
Sungai Sabahan	id=g:1733612
Gunung Skertchley	id=g:1733613
Sungai Tingkayu	id=g:1733614
Telukan Lahad Datu	id=g:1733615
Pulau Maganting	id=g:1733616
Pulau Tabawan	id=g:1733617
Pulau Bohayan	id=g:1733618
Pulau Tanah	id=g:1733619
Pulau Majinkil	id=g:1733620
Pulau Silumpat	id=g:1733621
Pulau Bakubang	id=g:1733622
Pulau Batik Kulambu	id=g:1733623
Pulau Batik	id=g:1733624
Lakai Lakai	id=g:1733625
Dap Dap	id=g:1733626
Mount Tanna Batu	id=g:1733627
Pulau Timbun Mata	id=g:1733628
Hutan Rizab Timbun Mata	id=g:1733629
Hutan Rizab Segarong	id=g:1733630
Kampung Gading Gading	id=g:1733631
Kampung Sapang	id=g:1733633
Kampung Atas	id=g:1733634
Kampung Kunak	id=g:1733635
Kampung Mostyn Lama	id=g:1733636
Mount Mostyn	id=g:1733637
Hutan Simpang Madai	id=g:1733638
Baturong Caves	id=g:1733639
Sungai Mantri	id=g:1733640
Sungai Kalumpang	id=g:1733641
Mount Hewett	id=g:1733642
Sungai Sipit	id=g:1733643
Semorang Caves	id=g:1733644
Hutan Rizab Pababag	id=g:1733645
Pulau Pababag	id=g:1733646
Takon	id=g:1733647
Gaya	id=g:1733648
Kampung Sakong Besar	id=g:1733649
Pulau Bait	id=g:1733650
Tanjung Sirongol	id=g:1733651
Pulau Maiga	id=g:1733652
Tanjung Membatu	id=g:1733653
Tanjung Tambak	id=g:1733654
Telukan Tambak	id=g:1733655
Pulau Adal	id=g:1733657
Pulau Balusuan	id=g:1733658
Pulau Tatagan Tatagan	id=g:1733659
Kubor	id=g:1733660
Tanjung Timbun Mata	id=g:1733661
Pulau Selangan	id=g:1733662
Kampung Melanta	id=g:1733663
Kampung Baharu	id=g:1733664
Tanjung Manimpa	id=g:1733665
Kampung Silawa	id=g:1733666
Pulau Silawa	id=g:1733667
Pulau Larapan	id=g:1733668
Pulau Sibuon	id=g:1733669
Hutan Rizab Bod Gaya	id=g:1733670
Pulau Gaya	id=g:1733671
Pulau Selakan	id=g:1733672
Pulau Sabangkat	id=g:1733673
Pulau Kalapuan	id=g:1733674
Pulau Bohey Dulang	id=g:1733675
Pulau Mantabuan	id=g:1733676
Pulau Pom Pom	id=g:1733677
Pulau Pandanan	id=g:1733678
Pulau Mataking Kechil	id=g:1733679
Pulau Mataking	id=g:1733680
Pulau Timba Timba	id=g:1733681
Kampung Kabogan	id=g:1733682
Kampung Bulingisan	id=g:1733683
Semporna	id=g:1733684
Pulau Bohayen	id=g:1733685
Pulau Omadal	id=g:1733686
Pulau Nusa Kuya	id=g:1733687
Pulau Sisipan	id=g:1733688
Pulau Bumbun	id=g:1733689
Tanjung Pantau Pantau	id=g:1733690
Kampung Pantau Pantau	id=g:1733691
Kampung Gusong Melanta	id=g:1733692
Kampung Sulabayan	id=g:1733693
Kampong Labuan Haji	id=g:1733694
Pulau Karindingan	id=g:1733695
Pulau Sipanggau	id=g:1733696
Semporna	id=g:1733697
Kampung Tampi Tampi	id=g:1733698
Kampung Bubul	id=g:1733699
Hutan Rizab Mount Conner	id=g:1733700
Gunung Conner	id=g:1733701
Kampung Pakalangan	id=g:1733702
Kampung Mentalitip	id=g:1733703
Terusan Tando Bulong	id=g:1733704
Pulau Nusa Tengah	id=g:1733705
Pulau Menampilik	id=g:1733706
Pulau Gusungan	id=g:1733707
Pulau Si Amil	id=g:1733708
Pulau Danawan	id=g:1733709
Pulau Mabul	id=g:1733710
Pulau Kapalai	id=g:1733711
Pulau Ligitan	id=g:1733712
Pulau Sipadan	id=g:1733713
Pulau Silungun	id=g:1733714
Gunung Sigalong	id=g:1733715
Hutan Simpan Tanjung Nagas	id=g:1733716
Hutan Rizab Gunung Pock	id=g:1733717
Quoin Hill Forest Reserve	id=g:1733718
Sungai Gading Gading	id=g:1733719
Mount Wullerstorf Forest Reserve	id=g:1733720
Bald Hill Forest Reserve	id=g:1733721
Baradaya Forest Reserve	id=g:1733722
Babanga Forest Reserve	id=g:1733723
Bukit Double	id=g:1733724
Gunung Pock	id=g:1733725
Sungai Apas	id=g:1733726
Sungai Pegagau	id=g:1733727
Sungai Pang Burung	id=g:1733728
Pulau Kalumpang	id=g:1733729
Mount Wullerstorf	id=g:1733730
Balung	id=g:1733731
Sungai Balung	id=g:1733732
Saddle Hill	id=g:1733733
Kampong Indarasabak	id=g:1733734
Tawau Hills Park	id=g:1733735
Sungai Biruas	id=g:1733736
Sungai Seliku	id=g:1733737
Sibua	id=g:1733738
Kuala Sumaralang	id=g:1733739
Limbatu	id=g:1733740
Babantul	id=g:1733741
Semendapi	id=g:1733742
Lumingi	id=g:1733743
Sungai Temalasak	id=g:1733744
Malalia	id=g:1733745
Talingbakas	id=g:1733746
Sungkirang	id=g:1733747
Sungai Seriwan	id=g:1733748
Ansub	id=g:1733749
Salilir	id=g:1733750
Sumakaun	id=g:1733751
Kabul	id=g:1733752
Sungai Tangli	id=g:1733753
Sungai Telekosang	id=g:1733754
Sungai Maga	id=g:1733755
Long Pa Sia	id=g:1733756
Sungai Sia	id=g:1733757
Long Miau	id=g:1733758
Muruk Miau	id=g:1733759
Sungai Miau	id=g:1733760
Sungai Matang	id=g:1733761
Sungai Bayor	id=g:1733762
Sungai Ruran	id=g:1733763
Hutan Simpan Tanjong	id=g:1733764
Hutan Simpan Bukit Gemok	id=g:1733765
Umas Umas	id=g:1733766
Melayu	id=g:1733767
Hutan Simpan Tawau	id=g:1733768
Membalua Forest Reserve	id=g:1733769
Sinalakoi	id=g:1733770
Pulau Enoe	id=g:1733771
Pulau Papan	id=g:1733772
Pulau Daat	id=g:1733773
Kampung Mempakul	id=g:1733774
Sungai Bentuka	id=g:1733775
Sungai Kalliang	id=g:1733776
Malikai	id=g:1733777
Kampung Pohon Batu	id=g:1733778
Tanjung Aru	id=g:1733779
Pulau Labuan	id=g:1733780
Kampung Layang Layangan	id=g:1733781
Victoria	id=g:1733782
Rancha Rancha	id=g:1733783
Kampung Rancha Rancha	id=g:1733784
Bukit Timbalai	id=g:1733785
Pulau Burung	id=g:1733786
Pulau Keraman	id=g:1733787
Pulau Rusukan Kecil	id=g:1733788
Pulau Rusukan Besar	id=g:1733789
Blanot	id=g:1733790
Tanjung Toulak	id=g:1733791
Kampong Kilugus	id=g:1733792
Kilugus	id=g:1733793
Sungai Sinapokan	id=g:1733794
Bukit Limbayong	id=g:1733795
Mansud	id=g:1733796
Karukan	id=g:1733797
Bambangan	id=g:1733798
Padas Damit	id=g:1733799
Gimba Gramma	id=g:1733800
Gadong	id=g:1733801
Paring	id=g:1733802
Bertandok	id=g:1733803
Malabau	id=g:1733804
Sungai Klias	id=g:1733805
Kota Klias	id=g:1733806
Takuli	id=g:1733807
Kabitang	id=g:1733808
Mantalek	id=g:1733809
Anginon	id=g:1733810
Sapong	id=g:1733811
Sungai Paal	id=g:1733812
Tanjung Kramati	id=g:1733813
Paal	id=g:1733814
Banjaran Witti	id=g:1733815
Keningau	id=g:1733816
Alab	id=g:1733817
Namukan	id=g:1733818
Kiatinu	id=g:1733819
Simarang	id=g:1733820
Mananam	id=g:1733821
Kampung Takulong	id=g:1733822
Liwagu	id=g:1733823
Kampung Moyog	id=g:1733824
Kinaringasan	id=g:1733825
Nahapas	id=g:1733826
Kandangan	id=g:1733827
Masoum	id=g:1733828
Kabatang	id=g:1733829
Lalampis	id=g:1733830
Namukan	id=g:1733831
Kampung Titimang	id=g:1733832
Kampung Kuala Tongod	id=g:1733833
Kokoroton	id=g:1733834
Kinoisang	id=g:1733835
Limpada	id=g:1733836
Sungai Mantuluk	id=g:1733837
Sungai Labau	id=g:1733838
Pinangah	id=g:1733839
Sungai Manjun	id=g:1733840
Sungai Melikop	id=g:1733841
Sungai Pinangah	id=g:1733842
Sungai Inarat	id=g:1733843
Tampasak	id=g:1733844
Sungai Tongod	id=g:1733845
Mensiad	id=g:1733846
Kubong Bluff	id=g:1733847
Tanjung Kubong	id=g:1733848
Coal Point	id=g:1733849
Sungkadan	id=g:1733850
Maragang	id=g:1733851
Kampong Batu	id=g:1733852
Batu	id=g:1733853
Sungai Api Api	id=g:1733854
Lumadan	id=g:1733855
Sungai Buckau	id=g:1733856
Bukau	id=g:1733857
Maraba	id=g:1733858
Sungai Padas Damit	id=g:1733859
Teluk Padas	id=g:1733860
Weston	id=g:1733861
Sungai Lingkungan	id=g:1733862
Lingkungan	id=g:1733863
Usok	id=g:1733864
Pulakat	id=g:1733865
Sungai Lakutan	id=g:1733866
Mesapol	id=g:1733867
Sipitang	id=g:1733868
Brunei Bay	id=g:1733869
Marintaman	id=g:1733870
Kuala Menggalong	id=g:1733871
Sungai Menggalong	id=g:1733872
Kampung Saliwangan	id=g:1733873
Beaufort	id=g:1733874
Lumat	id=g:1733875
Membakut	id=g:1733876
Sungai Membakut	id=g:1733877
Gading	id=g:1733878
Sungai Bongawan	id=g:1733879
Sungai Pus	id=g:1733880
Tinutudan	id=g:1733881
Sungai Melalap	id=g:1733882
Melalap	id=g:1733883
Pangi	id=g:1733884
Tenom	id=g:1733885
Sungai Padas	id=g:1733886
Sungai Pangi	id=g:1733887
Hutan Simpan Sungai Pinangah	id=g:1733888
Hutan Simpan Bangkulat	id=g:1733889
Hutan Simpan Deramakot	id=g:1733890
Hutan Simpan Tangkulap	id=g:1733891
Hutan Simpan Kuamut	id=g:1733892
Tungka	id=g:1733893
Karakara	id=g:1733894
Sungai Sinoa	id=g:1733895
Sungai Imbak	id=g:1733896
Sungai Karamuak	id=g:1733897
Sungai Milian	id=g:1733898
Tamo	id=g:1733899
Sungai Tankulap Besar	id=g:1733900
Tangkulap	id=g:1733901
Bakar	id=g:1733902
Kuamut	id=g:1733903
Mapud	id=g:1733904
Sungai Kuamut	id=g:1733905
Hutan Simpanan Ulu Segama	id=g:1733906
Hutan Simpanan Malua	id=g:1733907
Hutan Simpan Sungai Pin	id=g:1733908
Hutan Rizab Koyah	id=g:1733909
Pin	id=g:1733910
Paduan	id=g:1733911
Sungai Labaong	id=g:1733912
Sungai Kabai	id=g:1733913
Hutan Simpan Supu	id=g:1733914
Kampung Batu Putih	id=g:1733915
Sungai Takala	id=g:1733916
Sungai Pin	id=g:1733917
Sungai Latangan	id=g:1733918
Sungai Lamag	id=g:1733919
Lamag	id=g:1733920
Kampung Sangoi	id=g:1733921
Kampung Kulukulu	id=g:1733922
Kampung Pintasan	id=g:1733923
Sungai Rawog Besar	id=g:1733924
Sungai Tabalin Besar	id=g:1733925
Kampung Balat	id=g:1733926
Sungai Deramakot	id=g:1733927
