Ile Aūdany	id=g:1524128
Vozvyshennost’ Tuyyemoynak	id=g:1531575
Gora Ashtykezen	id=g:1531576
Kolodets Zhunarbaykuduk	id=g:1531577
Solonchak Tebissor	id=g:1531578
Urochishche Zhekemolasy	id=g:1531579
Sandyksay	id=g:1531580
Kolodets Zhyndykuduk	id=g:1531581
Mogila Nazarbaymola	id=g:1531582
Mogila Kishkenemola	id=g:1531583
Kolodets Akkuduk	id=g:1531584
Mogila Karabel’gi	id=g:1531585
Rodnik Tasbulak	id=g:1531586
Mogila Taumola	id=g:1531587
Nurasay	id=g:1531588
Khrebet Nura	id=g:1531589
Karasuyr	id=g:1531590
Zhinishkesay	id=g:1531591
Rodnik Kaskakuduk	id=g:1531592
Moynaksay	id=g:1531593
Rodnik Sorbulak	id=g:1531594
Urochishche Kishkene-Nura	id=g:1531595
Mogila Zhalgyzmola	id=g:1531596
Kladbishche Zhikanmola	id=g:1531597
Rodnik Zhikanbulak	id=g:1531598
Urochishche Kenzhyra	id=g:1531599
Razvaliny Piketa Nomer Sto Sorok Vosem’	id=g:1531600
Mogila Manbek	id=g:1531601
Kladbishche Tokbay	id=g:1531602
Tokbaysay	id=g:1531603
Mogila Ordabay	id=g:1531604
Urochishche Kudukzhurt	id=g:1531605
Urochishche Tenteksayayagy	id=g:1531606
Kolodets Nomer Sorok Chetyre	id=g:1531607
Mogila Baygugul’	id=g:1531608
Mogila Sumbaygad	id=g:1531609
Urochishche Dongelek	id=g:1531610
Rodnik Mynbulak	id=g:1531611
Zhyndykuduksay	id=g:1531612
Urochishche Bulak	id=g:1531613
Urochishche Mynbulak	id=g:1531614
Bugor Uzyntobe	id=g:1531615
Bugor Yekitobe	id=g:1531616
Rodnik Zhaimbay	id=g:1531617
Bugor Kosbel’tek	id=g:1531618
Bugor Tuyyebas	id=g:1531619
Urochishche Kishi-Kumkol’	id=g:1531620
Mogila Ibray	id=g:1531621
Kolodets Turgaykazgan	id=g:1531622
Urochishche Usanbaykatyn	id=g:1531623
Mogila Baytigul’	id=g:1531624
Kolodets Abray	id=g:1531625
Urochishche Ul’ken-Kumkol’	id=g:1531626
Bastarau	id=g:1531627
Bugor Shortobe	id=g:1531628
Bugor Bastobe	id=g:1531629
Urochishche Kendala	id=g:1531630
Razvaliny Piketa Nomer Vosem’	id=g:1531631
Rodnik Zharkenderle	id=g:1531632
Rodnik Bulak	id=g:1531633
Zhuvib	id=g:1531634
Mogila Kerimbaymola	id=g:1531635
Kladbishche Molda	id=g:1531636
Artezianskiy Kolodets Kumkol’	id=g:1531637
Kladbishche Kostam	id=g:1531638
Kladbishche Idet	id=g:1531639
Kolodets Akshiy	id=g:1531640
Artezianskiy Kolodets Kyrtuz	id=g:1531641
Mogila Sarymola	id=g:1531642
Urochishche Kurkus	id=g:1531643
Kolodets Togyzken	id=g:1531644
Mogila Takshilik	id=g:1531645
Urochishche Koptarau	id=g:1531646
Bugor Yantaktobe	id=g:1531647
Razvaliny Piketa Nomer Sem’	id=g:1531648
Mogila Karavanshi	id=g:1531649
Urochishche Kyzylkiya	id=g:1531650
Urochishche Bastarau	id=g:1531651
Kladbishche Besmola	id=g:1531652
Kladbishche Tusen	id=g:1531653
Razvaliny Donyz	id=g:1531654
Mogila Bel’gimola	id=g:1531655
Artezianskiy Kolodets Mustafa Vtoroy	id=g:1531656
Artezianskiy Kolodets Nomer Dvadtsat’ Chetyre	id=g:1531657
Kladbishche Baygetam	id=g:1531658
Urochishche Donyz	id=g:1531659
Rodnik Tabakbulak	id=g:1531660
Urochishche Ushtarau	id=g:1531661
Karagansay	id=g:1531662
Kolodets Kyrykkuduk	id=g:1531663
Kolodets Mustafa Pervyy	id=g:1531664
Kolodets Koshegen	id=g:1531665
Razvaliny Piketa Nomer Shest’	id=g:1531666
Mogila Nuraly	id=g:1531667
Artezianskiy Kolodets Aydar	id=g:1531668
Artezianskiy Kolodets Nomer Trinadtsat’	id=g:1531669
Solonchak Karagansay	id=g:1531670
Artezianskiy Kolodets Burbay	id=g:1531671
Urochishche Karatogay	id=g:1531672
Urochishche Nuraly	id=g:1531673
Solonchak Mamakhansor	id=g:1531674
Artezianskiy Kolodets Zhetibay	id=g:1531675
Kolodets Koshegen	id=g:1531676
Artezianskiy Kolodets Yangiskvazhina	id=g:1531677
Kladbishche Mamakhan	id=g:1531678
Artezianskiy Kolodets Nurzhan	id=g:1531679
Kolodets Kenzhebay	id=g:1531680
Urochishche Zhamanbay	id=g:1531681
Kladbishche Zhamanbay	id=g:1531682
Kladbishche Koskak	id=g:1531683
Mogila Kudaybergenin	id=g:1531684
Artezianskiy Kolodets Koskak	id=g:1531685
Kladbishche Zhyngyldykan	id=g:1531686
Kolodets Koskuduk	id=g:1531687
Kolodets Kogil’bay	id=g:1531688
Gora Barbol	id=g:1531689
Mogila Khaybar	id=g:1531690
Mogila Klembergen	id=g:1531691
Gora Koktobe	id=g:1531692
Mogila Kyzmola	id=g:1531693
Kladbishche Sarmankozha	id=g:1531694
Peski Sarmankozha	id=g:1531695
Kolodets Sarman	id=g:1531696
Mogila Shanbay	id=g:1531697
Mogila Masak	id=g:1531698
Kladbishche Bektibay	id=g:1531699
Urochishche Kunshe	id=g:1531700
Peski Bokhaykum	id=g:1531701
Mogila Zhorkhabay	id=g:1531702
Mogila Zhaynar	id=g:1531703
Mogila Tamkaynar	id=g:1531704
Mogila Salamat	id=g:1531705
Kolodets Bokhay	id=g:1531706
Kladbishche Baysakal	id=g:1531707
Kladbishche Kunshe	id=g:1531708
Mogila Topbay	id=g:1531709
Mogila Baykazakh	id=g:1531710
Kolodets Oshakatty	id=g:1531711
Mogila Akhmet	id=g:1531712
Urochishche Besembek	id=g:1531713
Mogila Karsak	id=g:1531714
Mogila Zhalgaspay	id=g:1531715
Mogila Buldruk	id=g:1531716
Bugor Zhangabyl	id=g:1531717
Mogila Zhinbay	id=g:1531718
Kladbishche Karomola	id=g:1531719
Peski Baysakalkum	id=g:1531720
Mogila Baydylda	id=g:1531721
Kladbishche Markhabay	id=g:1531722
Gora Vortatorgay	id=g:1531723
Gora Ushtorgay	id=g:1531724
Peski Torgaykum	id=g:1531725
Mogila Kashkymbay	id=g:1531726
Urochishche Zhinishkekum	id=g:1531727
Gora Torgay	id=g:1531728
Mogila Istykbay	id=g:1531729
Kladbishche Karabakshi	id=g:1531730
Kladbishche Konysbay	id=g:1531731
Kolodets Al’dibay	id=g:1531732
Peski Konysbaykum	id=g:1531733
Mogila Kyzyltam	id=g:1531734
Kladbishche Kodar	id=g:1531735
Mogila Kumbe	id=g:1531736
Peski Kumbekum	id=g:1531737
Mogila Molo	id=g:1531738
Mogila Dostanbay	id=g:1531739
Kladbishche Oytyl	id=g:1531740
Kolodets Aktaban	id=g:1531741
Kolodets Murly	id=g:1531742
Zimovka Bodan	id=g:1531743
Gora Kalimbet	id=g:1531744
Urochishche Dzhaugashty	id=g:1531745
Mogila Arstanbek	id=g:1531746
Kolodets Tshkhantamkuduk	id=g:1531747
Kolodets Kodar	id=g:1531748
Gora Ushtagantobe	id=g:1531749
Urochishche Ushtagantakyr	id=g:1531750
Mogila Zholkudukmonora	id=g:1531751
Mogila Taskaramola	id=g:1531752
Kolodets Sartaban	id=g:1531753
Urochishche Kosshigen	id=g:1531754
Mogila Tshkhantam	id=g:1531755
Kolodets Tshkhantam	id=g:1531756
Kolodets Karysshegen	id=g:1531757
Kolodets Ayrtaban	id=g:1531758
Kolodets Tugundykos	id=g:1531759
Kolodets Tuzbulak	id=g:1531760
Mogila Baysha	id=g:1531761
Mogila Utemis	id=g:1531762
Mogila Karasholak	id=g:1531763
Urochishche Karasholak	id=g:1531764
Mogila Karakushuk	id=g:1531765
Kolodets Kumkaynar	id=g:1531766
Rodnik Chiykaynar	id=g:1531767
Rodnik Kosshigen	id=g:1531768
Urochishche Beltebiz	id=g:1531769
Rodnik Tobekaynar	id=g:1531770
Mogila Koyankili	id=g:1531771
Gora Zhuantobe	id=g:1531772
Kolodets Kosshegen	id=g:1531773
Kolodets Buzgulga	id=g:1531774
Urochishche Dolan	id=g:1531775
Mogila Karamola	id=g:1531776
Mogila Edilbay	id=g:1531777
Mogila Kozhak	id=g:1531778
Kolodets Koskuduk	id=g:1531779
Mogila Kanar	id=g:1531780
Urochishche Tebizshakha	id=g:1531781
Kolodets Mursay	id=g:1531782
Kolodets Altykuduk	id=g:1531783
Kolodets Karakuduk	id=g:1531784
Kolodets Urykuduk	id=g:1531785
Kolodets Bayyeli	id=g:1531786
Kolodets Daukuduk	id=g:1531787
Khrebet Baybishe	id=g:1531788
Kolodets Zhideli	id=g:1531789
Gidrograficheskaya Skvazhina Kozhan	id=g:1531790
Mogila Mangybay	id=g:1531791
Mogila Narybay	id=g:1531792
Urochishche Kusmuryn	id=g:1531793
Kolodets Taskuduk	id=g:1531794
Kolodets Izteleu	id=g:1531795
Urochishche Berdaly	id=g:1531796
Urochishche Kulakak	id=g:1531797
Kladbishche Shukiy	id=g:1531798
Mogila Moldiyman	id=g:1531799
Urochishche Tatan	id=g:1531800
Mogila Munaytbas	id=g:1531801
Kolodets Keuyek	id=g:1531802
Kolodets Zhuzkuduk	id=g:1531803
Kolodets Bektibay	id=g:1531804
Kolodets Karagayly	id=g:1531805
Mogila Moldiyman	id=g:1531806
Urochishche Kuganketken	id=g:1531807
Kladbishche Chonkara	id=g:1531808
Mogila Kaldan	id=g:1531809
Urochishche Yeserkep	id=g:1531810
Gora Targyl	id=g:1531811
Kolodets Darbas	id=g:1531812
Kladbishche Gerbek	id=g:1531813
Kolodets Ashay	id=g:1531814
Gora Kyzgan	id=g:1531815
Kolodets Kyzgan	id=g:1531816
Kolodets Kuldan	id=g:1531817
Mogila Zhylkash	id=g:1531818
Kolodets Talas	id=g:1531819
Gora Talas	id=g:1531820
Kolodets Kuandyk	id=g:1531821
Kolodets Karaykuandyk	id=g:1531822
Urochishche Pishankyzgan	id=g:1531823
Peski Darbas	id=g:1531824
Kolodets Kulkuduk	id=g:1531825
Letnik Kosshynyrau	id=g:1531826
Mogila Kozhakhmet	id=g:1531827
Urochishche Ushkyzyl	id=g:1531828
Gora Ushkyzyl	id=g:1531829
Mogila Bostan	id=g:1531830
Urochishche Saryapan	id=g:1531831
Kolodets Yelaman	id=g:1531832
Artezianskiy Kolodets Nomer Pyat’desyat Sem’	id=g:1531833
Andreyevskiy	id=g:1531834
Urochishche Kumdymkol’	id=g:1531835
Qumdyköl	id=g:1531836
Rassvet	id=g:1531837
Sarbas	id=g:1531842
Mogila Sasykbaya	id=g:1531843
Mogila Zhambala	id=g:1531844
Zimovka Yesentur	id=g:1531845
Baysakal	id=g:1531846
Zimovka Birsuat	id=g:1531847
Zimovka Tatygul’	id=g:1531848
Zimovka Ospan	id=g:1531849
Zimovka Batyrbay	id=g:1531850
Mogila Batyrbay	id=g:1531851
Zimovka Altynbek	id=g:1531852
Zimovka Abdylapar	id=g:1531853
Togayryk	id=g:1531854
Zimovka Karabek	id=g:1531855
Kulboldy	id=g:1531856
Zimovka Kuygan	id=g:1531857
Zimovka Urkumbay	id=g:1531858
Razvaliny Akhmetkozha	id=g:1531859
Razvaliny Shygay	id=g:1531860
Razvaliny Berzada	id=g:1531861
Rodnik Auzbekbulak	id=g:1531863
Rodnik Tattybulak	id=g:1531864
Kurasha	id=g:1531865
Urochishche Shalbarsu	id=g:1531866
Rodnik Ushtobe	id=g:1531867
Kiyaksay	id=g:1531868
Zhylkybay	id=g:1531869
Zimovka Kushik	id=g:1531882
Urochishche Turme	id=g:1531884
Zimovka Besbidayyk	id=g:1531885
Zimovka Zhaken	id=g:1531886
Zimovka Askhan	id=g:1531887
Zimovka Tortkatyn	id=g:1531888
Zhalauly	id=g:1531889
Orta-Zhalauly	id=g:1531890
Zimovka Kargaadel’	id=g:1531891
Zimovka Alabidayyk	id=g:1531892
Razvaliny Koga	id=g:1531893
Zimovka Oygaadel’	id=g:1531894
Kladbishche Beki	id=g:1531895
Zimovka Shashambay	id=g:1531896
Zimovka Dusenbay	id=g:1531900
Zimovka Beki	id=g:1531901
Baszhalauly	id=g:1531902
Zimovka Sarybel’	id=g:1531903
Razvaliny Utesh	id=g:1531904
Orzhylansay	id=g:1531906
Razvaliny Turmene	id=g:1531907
Zimovka Shagatay	id=g:1531908
Koshkinbay	id=g:1531909
Razvaliny Kumutkol’	id=g:1531910
Zimovka Brali	id=g:1531911
Kolodets Uzynkuduk	id=g:1531912
Kolodets Saylov Pervyy	id=g:1531913
Kolodets Zhantakkuduk	id=g:1531914
Kolodets Konanbay	id=g:1531915
Kolodets Tazbar	id=g:1531916
Kolodets Kozzhan	id=g:1531917
Bestam	id=g:1531918
Kolodets Bestas	id=g:1531919
Kolodets Koktas	id=g:1531920
Urochishche Toktaskoga	id=g:1531921
Zhergalymanbet	id=g:1531922
Kolodets Islamkuduk	id=g:1531923
Ozero Zhetybay	id=g:1531924
Ozero Zharsor	id=g:1531925
Kolodets Abshikuduk	id=g:1531926
Zimovka Shiykamys	id=g:1531927
Razvaliny Doskara	id=g:1531928
Urochishche Kalankas	id=g:1531929
Karabidaik	id=g:1531930
Urochishche Yegindy	id=g:1531931
Kolodets Buzay	id=g:1531932
Ozero Suly	id=g:1531933
Ozero Uirek	id=g:1531934
Ozero Karabuka	id=g:1531935
Ozero Shiykamys	id=g:1531936
Urochishche Zhanay	id=g:1531937
Ozero Araltobe	id=g:1531938
Mogila Obalykoshimbek	id=g:1531939
Ozero Zhanyl	id=g:1531940
Ozero Azerbay	id=g:1531941
Urochishche Kogolen	id=g:1531942
Urochishche Karatakyr	id=g:1531943
Kolodets Kal’takuduk	id=g:1531944
Ozero Zharkol’	id=g:1531945
Ozero Altaykaytkan	id=g:1531946
Ozero Dyusenbay	id=g:1531947
Zimovka Amangel’dy	id=g:1531948
Kolodets Chunkurkuduk	id=g:1531949
Kultava	id=g:1531950
Ozero Kishkenesor	id=g:1531951
Ozero Katpagan	id=g:1531952
Urochishche Bidaik	id=g:1531953
Urochishche Belguy	id=g:1531954
Ozero Alasor	id=g:1531955
Urochishche Seytym	id=g:1531956
Urochishche Taten	id=g:1531957
Bogestay	id=g:1531958
Zimovka Shoman	id=g:1531959
Ozero Ul’kensor	id=g:1531960
Zimovka Zhaylaukol’	id=g:1531961
Ozero Obaly	id=g:1531962
Zimovka Zhoker	id=g:1531963
Ozera Kossar	id=g:1531964
Ozero Zharsor	id=g:1531965
Zimovka Kyzzhargan	id=g:1531966
Ozero Takyrbaysor	id=g:1531967
Ozero Kishi-Katpagan	id=g:1531968
Ozero Dubyr	id=g:1531969
Ozero Kuzdyksor	id=g:1531970
Ozero Uzynsor	id=g:1531971
Ozero Kazylkol’	id=g:1531972
Ozero Sarybulak	id=g:1531973
Urochishche Shainshkykol’	id=g:1531974
Ozero Shoshkal’kol’	id=g:1531975
Ozero Karabaskan	id=g:1531976
Zharbidaik	id=g:1531977
Zimovka Zharbidaik	id=g:1531978
Ozero Arystan	id=g:1531979
Ozero Yeskikara	id=g:1531980
Urochishche Shunkyr-Kamyskuduk	id=g:1531981
Ozero Takybaysor	id=g:1531982
Ozero Tuzsor	id=g:1531983
Ozero Donyz	id=g:1531984
Ozero Yegindykol’	id=g:1531985
Ozero Sulu-Alakol’	id=g:1531986
Zimovka Shaynshkyly	id=g:1531987
Zimovka Kokolen	id=g:1531988
Zimovka Karabulak	id=g:1531989
Karabulak	id=g:1531990
Bokay	id=g:1531991
Ozero Zaure	id=g:1531992
Zimovka Zaure	id=g:1531993
Ozero Kishi-Alakol’	id=g:1531994
Ozero Baytuma	id=g:1531995
Ozero Koysalgan	id=g:1531996
Ozero Kishi-Alakol’	id=g:1531997
Ozero Takybaysor	id=g:1531998
Urochishche Zhaynak	id=g:1531999
Ozero Astaukol’	id=g:1532000
Ozero Uzynkol’	id=g:1532001
Ozero Tuzkol’	id=g:1532002
Ozero Ashchi-Alakol’	id=g:1532003
Ozero Ittaban	id=g:1532004
Zimovka Tleke	id=g:1532005
Zhilandy	id=g:1532006
Ozero Uzynkol’	id=g:1532007
Urochishche Shiykamys	id=g:1532008
Ozero Airkum	id=g:1532009
Urochishche Kudukty-Budaik	id=g:1532010
Ozero Ayaktyn-Tuzdykol’	id=g:1532011
Ozero Kol’pesor	id=g:1532012
Urochishche Karabidak	id=g:1532013
Urochishche Uzynkol’	id=g:1532014
Zimovka Ogizkok	id=g:1532015
Kolodets Makhtaly	id=g:1532016
Razvaliny Kuzduk	id=g:1532017
Zimovka Oygy-Uderbay	id=g:1532018
Kyzylkumskiy Kanal	id=g:1532019
Urochishche Apkaly	id=g:1532020
Zagotskot	id=g:1532021
Zimovka Bozatan	id=g:1532022
Kolodets Molokoldas	id=g:1532023
Kolodets Zhilkykuduk	id=g:1532024
Ashchi	id=g:1532028
Karasakhal	id=g:1532029
Kolodets Sobyrkol’kuduk	id=g:1532030
Zhantaksay	id=g:1532031
Ozero Sasyk	id=g:1532032
Gora Pishentobe	id=g:1532033
Kolodets Anarbay	id=g:1532034
Kolodets Ashchymbel’	id=g:1532035
Kolodets Kyzkuduk	id=g:1532036
Kolodets Shkorkuduk	id=g:1532037
Kolodets Akzhal	id=g:1532038
Kolodets Toma	id=g:1532039
Kolodets Kuyiksay	id=g:1532040
Kolodets Shokubay	id=g:1532041
Kolodets Ushbala	id=g:1532042
Kolodets Komsomol	id=g:1532043
Kolodets Aybutan	id=g:1532044
Kolodets Mazarly	id=g:1532045
Kolodets Ismail	id=g:1532046
Kolodets Ortakuduk	id=g:1532047
Kolodets Losht’kuduk	id=g:1532048
Kolodets Ayguly	id=g:1532049
Kolodets Saksaulkuduk	id=g:1532050
Kolodets Taldy	id=g:1532051
Kolodets Kol’kuduk Novyy	id=g:1532052
Kolodets Kol’kuduk	id=g:1532053
Kolodets Yuzhnyy Zhanakuduk	id=g:1532054
Kolodets Taskalgan	id=g:1532055
Kolodets Zhanakaragay	id=g:1532056
Kolodets Karagus	id=g:1532057
Kolodets Zhakisara	id=g:1532058
Kolodets Severnyy Zhanakuduk	id=g:1532059
Kolodets Oryskuduk Severnyy	id=g:1532060
Kolodets Korzhaysan Novyy	id=g:1532061
Kolodets Kartalas	id=g:1532062
Kolodets Tostambek	id=g:1532063
Kolodets Sadybek Staryy	id=g:1532064
Kolodets Biykel’dy	id=g:1532065
Kolodets Teriskendi	id=g:1532066
Kolodets Tsement	id=g:1532067
Kolodets Oryskazgan Zapadnyy	id=g:1532068
Kolodets Koktas	id=g:1532069
Kolodets Mul’tykbay	id=g:1532070
Kolodets Zhusandy	id=g:1532071
Kolodets Zhantakty	id=g:1532072
Kolodets Sagandy	id=g:1532073
Kolodets Akbay	id=g:1532074
Kolodets Yuzhnyy Kuskuduk	id=g:1532075
Kolodets Zhakipkuduk	id=g:1532076
Kolodets Komysta	id=g:1532077
Kolodets Ashchykuduk	id=g:1532078
Komsomol’skoye	id=g:1532079
Kolodets Kontarkuduk	id=g:1532080
Kolodets Nayzakum	id=g:1532081
Kolodets Maylitobe	id=g:1532082
Kolodets Baykuduk	id=g:1532083
Kolodets Akdala	id=g:1532084
Kolodets Keneges	id=g:1532085
Kolodets Abdukarym	id=g:1532086
Kolodets Kakkuduk	id=g:1532087
Sarysu	id=g:1532088
Shymayryk	id=g:1532089
Torghay Qolaty	id=g:1532090
Barkha	id=g:1532091
Gora Akzhal	id=g:1532092
Shiylisay	id=g:1532093
Akbaysay	id=g:1532094
Bugor Budantay	id=g:1532095
Ozero Sarybulak	id=g:1532096
Narymbaysay	id=g:1532097
Urochishche Aktas	id=g:1532098
Razvaliny Koyanbay	id=g:1532099
Kol’bay	id=g:1532100
Ozero Komsomol’skoye	id=g:1532101
Ozero Bol’shoy Mal’driks	id=g:1532102
Ozero Batpak	id=g:1532103
Shonay	id=g:1532104
Logovina Burchak	id=g:1532105
Chapayevka	id=g:1532106
Filippovka	id=g:1532107
Ozero Malkar	id=g:1532108
Pervomayskoye	id=g:1532109
Ozero Ayman	id=g:1532110
Mokhovoye	id=g:1532111
Razvaliny Poselka Konovalovka	id=g:1532112
Anan’yevka	id=g:1532113
Ozero Kumdykol’	id=g:1532114
Ozero Dos	id=g:1532115
Severnoye	id=g:1532116
Ozero Akzhan	id=g:1532117
Ozero Sulukty	id=g:1532118
Ozero Nyunshalgan	id=g:1532119
Ozero Sultan	id=g:1532120
Ozero Shagana	id=g:1532121
Ozero Suli	id=g:1532122
Grigor’yevka	id=g:1532123
Urochishche Sarykol’	id=g:1532124
Ozero Aashbit	id=g:1532125
Donskoye	id=g:1532126
Belogradovka	id=g:1532127
Prudovoye	id=g:1532128
Studencheskoye	id=g:1532129
Ozero Kopshykkol’	id=g:1532130
Ozero Maldykol’	id=g:1532131
Priozernoye	id=g:1532132
Rassvet	id=g:1532133
Sulinskiy	id=g:1532134
Rakitnoye	id=g:1532135
Ozero Koshkar	id=g:1532136
Narungul’	id=g:1532137
Ozero Aksu	id=g:1532138
Aksu	id=g:1532139
Aralkol’	id=g:1532140
Belogradovka	id=g:1532141
Kurtay	id=g:1532142
Tel’manovo	id=g:1532143
Ozero Kayran	id=g:1532144
Chudosay	id=g:1532145
Oktyabr’skoye	id=g:1532146
Urochishche Baykozha	id=g:1532147
Razvaliny Alpeis	id=g:1532148
Karasu	id=g:1532149
Koksay	id=g:1532150
Ozhyray Tausy	id=g:1532151
Gory Isalyk	id=g:1532152
Gora Toygyl	id=g:1532153
Gora Koyandy	id=g:1532154
Bel’deushi	id=g:1532155
Gory Kyrgyshtau	id=g:1532156
Razvaliny Kyzylshyn	id=g:1532157
Kogalyozek	id=g:1532158
Ozero Sor	id=g:1532159
Urochishche Zapadnaya Lesnaya Dacha	id=g:1532160
Kenes	id=g:1532161
Baganaty	id=g:1532162
Urochishche Kyzylsay	id=g:1532163
Sergeyevskoye Vodokhranilishche	id=g:1532164
Bogatka	id=g:1532165
Zhanatalap	id=g:1532166
Lenīn	id=g:1532167
Karatal	id=g:1532168
Urochishche Kozlovka	id=g:1532169
Izvestkovoye	id=g:1532170
Burlukskiy Leskhoz	id=g:1532171
Urochishche Kordon Kamyshnyy Pervyy	id=g:1532172
Urochishche Yak Zarya	id=g:1532173
Urochishche Sarmanakskiy	id=g:1532174
Urochishche Chapayevo	id=g:1532175
Nezhdanovka	id=g:1532176
Rovnoye	id=g:1532177
Alkaagash	id=g:1532178
Kokterek	id=g:1532179
Zhanazhol	id=g:1532180
Razvaliny Ivano-Pavlovka	id=g:1532181
Karachek	id=g:1532182
Sardonnikovo	id=g:1532183
Zhalghyztal	id=g:1532184
Gory Sumbe	id=g:1532185
Zhanasu	id=g:1532186
Sulukol’	id=g:1532187
Saryozek	id=g:1532188
Koskol’	id=g:1532189
Ayyrtauskoye	id=g:1532190
Gora Kaptaadyr	id=g:1532191
Yenbek	id=g:1532192
Gora Smurbek	id=g:1532193
Zapol’skoye	id=g:1532194
Gora Kosayak	id=g:1532195
Gory Kaptaadyr	id=g:1532196
Gora Mynbulak	id=g:1532197
Kiyaktysay	id=g:1532198
Gora Yekibulak	id=g:1532199
Gora Kalit	id=g:1532200
Ul’zhan	id=g:1532201
Tersakkan	id=g:1532202
Gora Syun’	id=g:1532203
Sopka Suluk	id=g:1532204
Ozero Tatarkol’	id=g:1532205
Gora Akadyr	id=g:1532206
Gora Kushoky	id=g:1532207
Gora Shuruk	id=g:1532208
Gora Sandykbay	id=g:1532209
Gora Zhylandy	id=g:1532210
Gora Sarytobe	id=g:1532211
Sarytogan	id=g:1532212
Gora Yegindishoky	id=g:1532213
Gora Kyzyltu	id=g:1532214
Gora Kanym	id=g:1532215
Gora Zhatyk	id=g:1532216
Gora Ushsay	id=g:1532217
Gora Saryadyr	id=g:1532218
Gora Beysenbi	id=g:1532219
Denezhnoye	id=g:1532220
Urochishche Krasnaya Slobodka	id=g:1532221
Ungirli	id=g:1532222
Aktas	id=g:1532223
Gora Ayyrshoky	id=g:1532224
Ozero Kabakkol’	id=g:1532225
Daukara	id=g:1532226
Gora Akdongul	id=g:1532227
Sarybulak	id=g:1532228
Gora Tuzdyk	id=g:1532229
Gora Tenbay-Karashoky	id=g:1532230
Urochishche Legayev Kordon	id=g:1532231
Gora Baygetobe	id=g:1532232
Urochishche Syrymbetskiy Bor	id=g:1532233
Gora Myk	id=g:1532234
Kruglovka	id=g:1532235
Galitsyno	id=g:1532236
Gora Dondygul	id=g:1532237
Kenashchy	id=g:1532238
Gora Tenbay	id=g:1532239
Urochishche Pervomayskoye	id=g:1532240
Gora Itenbayshoky	id=g:1532241
Mogila Kapar	id=g:1532242
Gora Bozay	id=g:1532243
Gora Terekti	id=g:1532244
Gora Kyzymtao	id=g:1532245
Gora Suykbulak	id=g:1532246
Gora Tamdy	id=g:1532247
Gory Basbaytal	id=g:1532248
Birlestik	id=g:1532249
Gora Karabulak	id=g:1532250
Gora Sandykbay	id=g:1532251
Ozero Kurkol’	id=g:1532252
Sharkent	id=g:1532253
Svetloye	id=g:1532254
Karagay	id=g:1532255
Urochishche Aver’yanovka	id=g:1532256
Gory Karaadyr	id=g:1532257
Sart	id=g:1532258
Dzhambul	id=g:1532259
Gory Sholakzhal	id=g:1532260
Ozero Zhamankol’	id=g:1532261
Gora Orlinaya	id=g:1532262
Leskhoz Orlinogorskiy	id=g:1532263
Gora Komtuken	id=g:1532264
Rubanovka	id=g:1532265
Kyzylasker	id=g:1532266
Usken	id=g:1532267
Urochishche Kadyr	id=g:1532268
Urochishche Taubay	id=g:1532269
Urochishche Alabatinskiy Kordon	id=g:1532270
Gora Arganaty	id=g:1532271
Veseloye	id=g:1532272
Gory Zortul’ki	id=g:1532273
Zhumushchi	id=g:1532274
Urochishche Yeskine	id=g:1532275
Vodokhranilishche Terisayryk	id=g:1532276
Urochishche Klyuchi	id=g:1532277
Ugolki	id=g:1532278
Terisayryk	id=g:1532279
Urochishche Korchazhka	id=g:1532280
Gora Myrzabay	id=g:1532281
Ozero Zhaltyrkol’	id=g:1532282
Urochishche Pyatiozerki	id=g:1532283
Ozero Baratay	id=g:1532284
Kordon Osinovyy Ostrov	id=g:1532285
Terenkol’	id=g:1532286
Urochishche Pridorozhnyy Kordon	id=g:1532287
Ozero Klysh	id=g:1532288
Tonkoshurovka	id=g:1532289
Urochishche Dneprovka	id=g:1532290
Rostovka	id=g:1532291
Talap	id=g:1532292
Kordon Zybki	id=g:1532293
Urochishche Bargany	id=g:1532294
Zholdybay	id=g:1532295
Bulak	id=g:1532296
Kyzylagash	id=g:1532297
Volynsk	id=g:1532298
Sopka Akimbet	id=g:1532299
Keramik	id=g:1532300
Urochishche Kargalytogay	id=g:1532304
Zhaushikum	id=g:1532305
Urochishche Baktogay	id=g:1532306
Kurgan Sarybel’	id=g:1532307
Urochishche Zhamsugum	id=g:1532308
Kolodets Amangel’dy	id=g:1532310
Kolodets Zhetybukar	id=g:1532311
Urochishche Zhamanshabra	id=g:1532312
Zimovka Karlybay	id=g:1532313
Kolodets Karlybay	id=g:1532314
Gora Biik	id=g:1532315
Kolodets Konterbay	id=g:1532316
Kolodets Baykozha	id=g:1532317
Kolodets Kasymbekkuduk	id=g:1532318
Gora Klysh	id=g:1532319
Kolodets Batyr Vtoroy	id=g:1532320
Kolodets Batyr Pervyy	id=g:1532321
Kolodets Turlyubek	id=g:1532322
Kolodets Kyzylabad	id=g:1532323
Kolodets Myskolbay	id=g:1532324
Urochishche Klysh	id=g:1532325
Ovrag Zhingil’dysay	id=g:1532326
Kolodets Kurbanaly	id=g:1532327
Dobrozhanovka	id=g:1532328
Urochishche Alakol’	id=g:1532329
Urochishche Myshunkyr	id=g:1532330
Dongul’agash	id=g:1532331
Priozernoye	id=g:1532332
Urochishche Zhanaozek	id=g:1532333
Urochishche Severnyy Mayak	id=g:1532334
