Gainda	id=g:1506733
Ostrov Amel’kina Griva	id=g:1511693
Omelich	id=g:1511694
Amelich	id=g:1511695
Amderma	id=g:1511696
Ambary	id=g:1511697
Ozero Ambar-ty	id=g:1511698
Ambartsevo	id=g:1511699
Ambarnaya	id=g:1511700
Ambarchik	id=g:1511701
Ambar	id=g:1511702
Amba	id=g:1511703
Amba	id=g:1511704
Amanadskoye	id=g:1511705
Ozero Amadoyskoye	id=g:1511706
Alzas	id=g:1511707
Stantsiya Alzamay	id=g:1511708
Alzamay	id=g:1511709
Alyrchikha	id=g:1511710
Alymka	id=g:1511711
Alymka	id=g:1511712
Alykel’	id=g:1511713
Alyk	id=g:1511714
Alygdzher	id=g:1511715
Alybay	id=g:1511716
Alyab’yevskiy	id=g:1511717
Altyrka	id=g:1511718
Khrebet Altyntu	id=g:1511719
Altynnyy	id=g:1511720
Stantsiya Altynay	id=g:1511721
Ozero Altynay	id=g:1511722
Altynay	id=g:1511723
Altuy	id=g:1511724
Alturay	id=g:1511725
Alturay	id=g:1511726
Altrashipovo	id=g:1511727
Altayskoye	id=g:1511728
Altayskiy Zapovednik	id=g:1511729
Altayskiy Rayon	id=g:1511730
Altayskiy Rayon	id=g:1511731
Altayskiy Kray	id=g:1511732
Altayskiy Kamlak	id=g:1511733
Sovkhoz Altayskiy	id=g:1511734
Altayskiy	id=g:1511735
Altayskoye	id=g:1511736
Stantsiya Altayskaya	id=g:1511737
Altayka	id=g:1511738
Ozero Kurinka	id=g:1511739
Altay	id=g:1511740
Altay	id=g:1511741
Altatump	id=g:1511742
Altatskiy	id=g:1511743
Altat	id=g:1511744
Altat	id=g:1511745
Altat	id=g:1511746
Alset	id=g:1511747
Alpatovskiy	id=g:1511748
Al’myakovo	id=g:1511749
Al’meyeva	id=g:1511750
Ozero Al’men’kol’	id=g:1511751
Al’menevskiy Rayon	id=g:1511752
Al'menevskiy Sovkhoz	id=g:1511753
Al’menevo	id=g:1511754
Al’menevo	id=g:1511755
Ozero Almaz	id=g:1511756
Alakul’	id=g:1511758
Allaki	id=g:1511759
Allak	id=g:1511760
Alkul	id=g:1511761
Gora Alkhadyr	id=g:1511762
Al’ka	id=g:1511764
Alisheva	id=g:1511765
Alipka	id=g:1511766
Alinskoye	id=g:1511767
Alim	id=g:1511768
Alifkulova	id=g:1511769
Urochishche Alifanovka	id=g:1511770
Algiyak	id=g:1511771
Al’ginka	id=g:1511772
Algaysk	id=g:1511773
Algasy	id=g:1511774
Algashtyk	id=g:1511775
Stantsiya Algashet	id=g:1511776
Algashet	id=g:1511777
Algabaz	id=g:1511778
Alga	id=g:1511779
Aleyskiy Rayon	id=g:1511780
Aleyskaya Step’	id=g:1511781
Stantsiya Aleyskaya	id=g:1511782
Aleysk	id=g:1511783
Aley	id=g:1511784
Sovkhoz Aleusskiy	id=g:1511785
Aleus	id=g:1511786
Aleuke	id=g:1511787
Alëshkiny	id=g:1511788
Alëshkino	id=g:1511789
Alëshkin Mys	id=g:1511790
Ozero Alëshino	id=g:1511791
Ozero Alëshino	id=g:1511792
Alëshino	id=g:1511793
Alëshino	id=g:1511794
Alëshino	id=g:1511795
Alëshina	id=g:1511796
Aleksotovo	id=g:1511797
Alekseyevskoye	id=g:1511798
Alekseyevskiy	id=g:1511799
Alekseyevka	id=g:1511800
Alekseyevskiy	id=g:1511801
Alekseyevskiy	id=g:1511802
Alekseyevskiy	id=g:1511803
Alekseyevskiy	id=g:1511804
Alekseyevka	id=g:1511805
Urochishche Alekseyevskoye	id=g:1511806
Alekseyevskiy	id=g:1511807
Alekseyevskaya	id=g:1511808
Alekseyevka	id=g:1511809
Alekseyevka	id=g:1511810
Alekseyevka	id=g:1511811
Alekseyevka	id=g:1511812
Alekseyevka	id=g:1511813
Alekseyevka	id=g:1511814
Alekseyevka	id=g:1511815
Alekseyevka	id=g:1511816
Alekseyevka	id=g:1511817
Alekseyevka	id=g:1511818
Alekseyevka	id=g:1511819
Alekseyevka	id=g:1511820
Alekseyevka	id=g:1511821
Alekseyevka	id=g:1511822
Alekseyevka	id=g:1511823
Alekseyevka	id=g:1511824
Alekseyevka	id=g:1511825
Alekseyevka	id=g:1511826
Alekseyevka	id=g:1511827
Alekseyevka	id=g:1511828
Alekseyevka	id=g:1511829
Alekseyevka	id=g:1511830
Alekseyevka	id=g:1511831
Alekseyevka	id=g:1511832
Alekseyevka	id=g:1511833
Alekseyevka	id=g:1511834
Alekseyevka	id=g:1511835
Alekseyevka	id=g:1511836
Alekseyevka	id=g:1511837
Alekseyevka	id=g:1511838
Alekseyevka	id=g:1511839
Alekseyevka	id=g:1511840
Alekseyevka	id=g:1511841
Alekseyevka	id=g:1511842
Alekseyevka	id=g:1511843
Aleksandro-Yersha	id=g:1511844
Aleksandrovskoye	id=g:1511845
Aleksandrovskoye	id=g:1511846
Aleksandrovskoye	id=g:1511847
Aleksandrovka	id=g:1511848
Aleksandrovskiy Shlyuz	id=g:1511849
Aleksandrovskiy Rayon	id=g:1511850
Sovkhoz Aleksandrovskiy	id=g:1511851
Urochishche Aleksandrovskoye	id=g:1511852
Aleksandrovskiy	id=g:1511853
Aleksandrovskiy	id=g:1511854
Aleksandrovskiy	id=g:1511855
Aleksandrovskiy	id=g:1511856
Aleksandrovka	id=g:1511857
Aleksandrovskiy	id=g:1511858
Aleksandrovskiy	id=g:1511859
Aleksandrovskiy	id=g:1511860
Aleksandrovskiy	id=g:1511861
Aleksandrovskiy	id=g:1511862
Aleksandrovskiy	id=g:1511863
Aleksandrovskiy	id=g:1511864
Aleksandrovka	id=g:1511865
Aleksandrovskiy	id=g:1511866
Aleksandrovskiy	id=g:1511867
Aleksandrovskaya	id=g:1511868
Aleksandrovka	id=g:1511869
Aleksandrovka	id=g:1511870
Aleksandrovka	id=g:1511871
Aleksandrovka	id=g:1511872
Aleksandrovka	id=g:1511873
Aleksandrovka	id=g:1511874
Aleksandrovka	id=g:1511875
Aleksandrovka	id=g:1511876
Aleksandrovka	id=g:1511877
Aleksandrovka	id=g:1511878
Aleksandrovka	id=g:1511879
Aleksandrovka	id=g:1511880
Aleksandrovka	id=g:1511881
Aleksandrovka	id=g:1511882
Aleksandrovka	id=g:1511883
Aleksandrovka	id=g:1511884
Aleksandrovka	id=g:1511885
Aleksandrovka	id=g:1511886
Aleksandrovka	id=g:1511887
Aleksandrovka	id=g:1511888
Aleksandrovka	id=g:1511889
Aleksandrovka	id=g:1511890
Aleksandrovka	id=g:1511891
Aleksandrovka	id=g:1511892
Aleksandrovka	id=g:1511893
Aleksandrovka	id=g:1511894
Aleksandrovka	id=g:1511895
Aleksandrovka	id=g:1511896
Aleksandrovka	id=g:1511897
Aleksandrovka	id=g:1511898
Aleksandrovka	id=g:1511899
Aleksandrovka	id=g:1511900
Aleksandrovka	id=g:1511901
Aleksandrovka	id=g:1511902
Aleksandrovka	id=g:1511903
Aleksandrovka	id=g:1511904
Aleksandrovka	id=g:1511905
Aleksandrovka	id=g:1511906
Aleksandrovka	id=g:1511907
Aleksandrovka	id=g:1511908
Aleksandrovka	id=g:1511909
Aleksandrovka	id=g:1511910
Aleksandrovka	id=g:1511911
Aleksandrovka	id=g:1511912
Aleksandrovka	id=g:1511913
Aleksandrovka	id=g:1511914
Aleksandrovka	id=g:1511915
Aleksandrovka	id=g:1511916
Aleksandrovka	id=g:1511917
Aleksandrovka	id=g:1511918
Aleksandrovka	id=g:1511919
Aleksandrovka	id=g:1511920
Aleksandrovka	id=g:1511921
Aleksandrovka	id=g:1511922
Aleksandrovka	id=g:1511923
Aleksandrova	id=g:1511924
Aleksandro-Nevskoye	id=g:1511925
Aleksandro-Nevskiy	id=g:1511926
Aleksandro-Nevskiy	id=g:1511927
Aleksandrino	id=g:1511928
Alëkino	id=g:1511929
Alega	id=g:1511930
Alega	id=g:1511931
Aldy-Shina	id=g:1511932
Aldyn-Bulak	id=g:1511933
Aldy-Ishkin	id=g:1511934
Aldesh	id=g:1511935
Aldan-Maadyr	id=g:1511936
Gora Aldakel	id=g:1511937
Al’chi	id=g:1511938
Al’chet	id=g:1511939
Alchedat	id=g:1511940
Alchedat	id=g:1511941
(( Al’bino ))	id=g:1511942
Albas	id=g:1511943
Albas	id=g:1511944
Lednik Al'banova	id=g:1511945
Gora Al’bagan	id=g:1511946
Ozero Altyr’	id=g:1511947
Alatka	id=g:1511948
Alatayevo	id=g:1511949
Alashskoye Plato	id=g:1511950
Alash	id=g:1511952
Alapayevskiy Rayon	id=g:1511953
Alapayevsk	id=g:1511954
Alapaikha	id=g:1511955
Ozero Alap	id=g:1511956
Alandino	id=g:1511957
Alambay	id=g:1511958
Alambay	id=g:1511959
Alaku-Tyl’-Ky	id=g:1511960
Ozero Alakul’	id=g:1511961
Ozero Alakul’	id=g:1511962
Ozero Alakol’	id=g:1511963
Alakul’	id=g:1511964
Ozero Alakkul’	id=g:1511965
Ozero Alakhinskoye	id=g:1511966
Urochishche Alakamys	id=g:1511967
Alagirka	id=g:1511968
Alad’ina	id=g:1511969
Sovkhoz Alabugskiy	id=g:1511970
Sovkhoz Alabugskiy	id=g:1511971
Ozero Alabuga	id=g:1511972
Ozero Alabuga	id=g:1511973
Ozero Alabuga	id=g:1511974
Alabuga	id=g:1511975
Alabuga	id=g:1511976
Alabuga	id=g:1511977
Alabuga	id=g:1511978
Alabuchinka	id=g:1511979
Ozero Alabota	id=g:1511980
Alabota	id=g:1511981
Alabashka	id=g:1511982
Akyl’chor	id=g:1511983
Akuyevskiy	id=g:1511984
Akutikha	id=g:1511985
Ozero Akush	id=g:1511986
Stantsiya Akul’shet	id=g:1511987
Akulovka	id=g:1511988
Ozero Akul’	id=g:1511989
Aktyubinskiy	id=g:1511990
Ozero Aktyubinskoye	id=g:1511991
Aktyubinka	id=g:1511992
Ozero Aktoban	id=g:1511993
Aktel	id=g:1511994
Aktel	id=g:1511995
Aktay	id=g:1511996
Aktash	id=g:1511997
Ak-Tal	id=g:1511998
Aktal	id=g:1511999
Ozero Bol’shoy Aktaban	id=g:1512000
Aktaban	id=g:1512001
Aksy-Barlyk	id=g:1512002
Aksurka	id=g:1512003
Ak-Sug	id=g:1512004
Ak-Sug	id=g:1512005
Akshep	id=g:1512008
Aksënovskiy	id=g:1512009
Aksënovskiy	id=g:1512010
Aksënovo	id=g:1512011
Aksënovo	id=g:1512012
Aksënovo	id=g:1512013
Aksënovka	id=g:1512014
Aksënovka	id=g:1512015
Aksënova	id=g:1512016
Aksenikha	id=g:1512017
Aksënikha	id=g:1512018
Aksarka	id=g:1512019
Stantsiya Aksarikha	id=g:1512020
Aksarikha	id=g:1512021
Ozero Aksakol’	id=g:1512022
Gora Ak-Oyuk	id=g:1512023
Akol	id=g:1512024
Akmulla	id=g:1512025
Akmulla	id=g:1512026
Akkurum	id=g:1512027
Ozero Ak-Kul’	id=g:1512028
Ozero Akkul’	id=g:1512029
Ozero Akkul’	id=g:1512030
Ak-Kuduk	id=g:1512031
Ak-Kuduk	id=g:1512032
Ak-Kol	id=g:1512033
Akkoba	id=g:1512034
Ozero Ak-Khol’	id=g:1512035
Ak-Khem	id=g:1512036
Ak-Khem	id=g:1512037
Ak-Khem	id=g:1512038
Akkem	id=g:1512039
Ak-Kem	id=g:1512040
Akkem	id=g:1512041
Gora Akkaya	id=g:1512042
Akkarginskiy	id=g:1512043
Akkarga	id=g:1512044
Ak-Kara-Sug	id=g:1512045
Akinfiyevo	id=g:1512047
Akimovka	id=g:1512048
Akimovka	id=g:1512049
Akimo-Annenka	id=g:1512050
Ozero Akhty-Tur	id=g:1512051
Akhtyrka	id=g:1512052
Akhtarma	id=g:1512053
Akhmetovskiy	id=g:1512054
Akhmany	id=g:1512055
Akhmanka	id=g:1512056
Akhman	id=g:1512057
Akhkhol	id=g:1512058
Gory Akhir	id=g:1512059
Urochishche Akhimka	id=g:1512060
Akhayly-Gol	id=g:1512061
Ak-Erik	id=g:1512062
Ak-Durug	id=g:1512063
Ak-Dovurak	id=g:1512064
Ak-Dash	id=g:1512065
Gora Ak-Dag	id=g:1512066
Gora Ak-Dag	id=g:1512067
Akchuvasheva	id=g:1512068
Stantsiya Akchurla	id=g:1512069
Ak-Chira	id=g:1512070
Akbasheva	id=g:1512074
Akbas	id=g:1512075
Akbalyk	id=g:1512076
Ozero Ak-Attyg-Khol’	id=g:1512077
Akatsiya	id=g:1512078
Razvaliny Akatek	id=g:1512079
Akankul’	id=g:1512080
Akankina	id=g:1512081
Akalakha	id=g:1512082
Ozero Alakul’	id=g:1512083
Khrebet Akademika Obrucheva	id=g:1512084
Lednik Akademii Nauk	id=g:1512085
Akademgorodok	id=g:1512086
Aka	id=g:1512087
Ain	id=g:1512088
Ailo-Atynakovo	id=g:1512089
Ail	id=g:1512090
Aguydat	id=g:1512091
Aguydat	id=g:1512092
Ozero Agul’skoye	id=g:1512093
Agul’skiy Khrebet	id=g:1512094
Khrebet Agul’skiye Belki	id=g:1512095
Agul	id=g:1512096
Agul	id=g:1512097
Agrn”yegan	id=g:1512098
Agr-Nang-Yegan	id=g:1512099
Agitka	id=g:1512100
Agirish	id=g:1512101
Aginskoye	id=g:1512102
Agayra	id=g:1512103
Ozero Agata	id=g:1512104
Agata	id=g:1512105
Agata	id=g:1512106
Agaskyr	id=g:1512107
Urochishche Agashuryn	id=g:1512108
Ozero Agashkul’	id=g:1512109
Agaral	id=g:1512110
Agarak	id=g:1512111
Agapovka	id=g:1512112
Agapitovo	id=g:1512113
Agapino	id=g:1512114
Agapa	id=g:1512115
Agapa	id=g:1512116
Aganty	id=g:1512117
Aganskiy Uval	id=g:1512118
Aganino	id=g:1512119
Pereval Agan	id=g:1512120
Agan	id=g:1512121
Agan	id=g:1512122
Agal’ya	id=g:1512123
Agafonovka	id=g:1512124
Agafonikha	id=g:1512125
Agacheulovka	id=g:1512126
Aga	id=g:1512127
Afon’kino	id=g:1512128
Afonino	id=g:1512129
Afonino	id=g:1512130
Afonas’yevskiy	id=g:1512131
Alfërovka	id=g:1512132
Afanas’yevo	id=g:1512133
Afanas’yevka	id=g:1512134
Afanasovo	id=g:1512135
Adzhitarovo	id=g:1512136
Adzhamovka	id=g:1512137
Adyr-Kezhig	id=g:1512138
Adyrkaya	id=g:1512139
Adyman	id=g:1512140
Gora Adyakit	id=g:1512141
Kordon Aduyskiy	id=g:1512142
Aduy	id=g:1512143
Aduy	id=g:1512144
Adrikha	id=g:1512145
Adishchevo	id=g:1512146
Adiaksinskiy	id=g:1512147
Aderpayëta	id=g:1512148
Ostrov Adelaidy	id=g:1512149
Adayevka	id=g:1512150
Adatkan	id=g:1512151
Khrebet Adar-Dash	id=g:1512152
Adamovskiy Rayon	id=g:1512153
Adamovskiy	id=g:1512154
Adamovka	id=g:1512155
Adamovka	id=g:1512156
Adadym	id=g:1512157
Adadym	id=g:1512158
Achlikul’	id=g:1512159
Achiry	id=g:1512160
Achinsk Vtoroy	id=g:1512161
Achinsk Pervyy	id=g:1512162
Achinskiy Rayon	id=g:1512163
Achinskiy	id=g:1512164
Achinsk	id=g:1512165
Achimovy Vtoryye	id=g:1512166
Achimovy Pervyye	id=g:1512167
Achimovy	id=g:1512168
Achimovo	id=g:1512169
Ozero Achikul’	id=g:1512170
Ozero Achikul’	id=g:1512171
Ozero Achikul’	id=g:1512172
Achikul’	id=g:1512173
Achelman	id=g:1512174
Achekanka	id=g:1512175
Ozero Achaktykh	id=g:1512176
Achairskiy	id=g:1512177
Achairka	id=g:1512178
Achairka	id=g:1512179
Achair	id=g:1512180
Acha	id=g:1512181
Acha	id=g:1512182
Abyshtu	id=g:1512183
Ozero Abushkan	id=g:1512184
Ozero Abushkan	id=g:1512185
Ozero Abushkan	id=g:1512186
Ozero Abushkan	id=g:1512187
Abyshevo	id=g:1512188
Abushkan	id=g:1512189
Ozero Abultay	id=g:1512190
Abrashino	id=g:1512191
Abramovskoye	id=g:1512192
Abramovo	id=g:1512193
Abramovka	id=g:1512194
Abramovka	id=g:1512195
Abramovka	id=g:1512196
Abramov	id=g:1512197
(( Abol’sk ))	id=g:1512198
Ablayeva	id=g:1512199
Abil’keyeva	id=g:1512200
Abez’	id=g:1512201
Abdyrova	id=g:1512202
Abdyr	id=g:1512203
Abdul’menovo	id=g:1512204
Abaza	id=g:1512205
Abay	id=g:1512206
Abay	id=g:1512207
Abaul’skiye	id=g:1512208
Abatskiy Rayon	id=g:1512209
Abatskiy	id=g:1512210
Gora Abatova	id=g:1512211
Ozero Abatkul’	id=g:1512212
Gora Abatak	id=g:1512213
Abashëvo	id=g:1512214
Abashëva	id=g:1512215
Abanskiy Rayon	id=g:1512216
Aban	id=g:1512217
Aban	id=g:1512218
Abalakovo	id=g:1512219
Abalakovo	id=g:1512220
Abalakovo	id=g:1512221
Abalakova	id=g:1512222
Abalak	id=g:1512223
Stantsiya Abakumovka	id=g:1512224
Abakumovka	id=g:1512225
Abakumovka	id=g:1512226
Abakumikha	id=g:1512227
Abakshino	id=g:1512228
Abaksha	id=g:1512229
Ozero Abakovo	id=g:1512230
Abakhshikha	id=g:1512231
Abakanskiy Khrebet	id=g:1512232
Abakano-Perevoz	id=g:1512233
Abakanets	id=g:1512234
Abakan	id=g:1512235
Abakan	id=g:1512236
Abak	id=g:1512237
Abagur	id=g:1512238
Gory Abagalakh	id=g:1512239
Abagalakh	id=g:1512240
Gora Aba	id=g:1512241
Aba	id=g:1512242
Aba	id=g:1512243
Khrebet Tannu-Ola	id=g:1515250
Kyzyl-Khem	id=g:1515298
Potaninï Mösön Gol	id=g:1515395
Vostochnyy Sayan	id=g:1515981
Bol'shoy Sayan	id=g:1516225
Ploskogor’ye Ukok	id=g:1517818
Tobol	id=g:1518135
Urochishche Karabiday	id=g:1523475
Kamysty-Ayat	id=g:1523536
Kamyshlovskiy Log	id=g:1523548
Esil Zhazyghy	id=g:1524295
Irtysh	id=g:1524297
Beloyarskoye	id=g:1525480
Archagly-Ayat	id=g:1526224
Alabuga	id=g:1526508
Khrebet Tas-Tun-Bashi	id=g:1527255
Krasnoyarskiy	id=g:1527823
Këksu	id=g:1527981
Mys Gomsa-Salya	id=g:1529772
Zaliv Sharapov Shar	id=g:1529773
Proliv Sharapov Shar	id=g:1529774
Guba Kruzenshterna	id=g:1529775
Mys Parnesalya	id=g:1529776
Parbig	id=g:1529783
Orlovskiy	id=g:1531176
Log Amrinskiy	id=g:1531177
Razvaliny Solpinskiy	id=g:1531178
Urochishche Nikolayevskoye	id=g:1531179
Ozero Saratovskoye	id=g:1531180
Ozero Platovskoye	id=g:1531181
Razvaliny Grishino	id=g:1531182
Urochishche Khristianovka	id=g:1531183
Ozero Sungur	id=g:1531184
Bel’dezh Nomer Sem’	id=g:1531185
Ozero Grishino	id=g:1531186
Ozero Silino	id=g:1531187
Sochino	id=g:1531188
Ozero Malokamennoye	id=g:1531189
Bel’dezh Nomer Dvenadtsat’	id=g:1531190
Ozero Solenoye	id=g:1531191
Burannoye	id=g:1531192
Ozero Severnoye	id=g:1531193
Berdyuzhka	id=g:1531194
Ozero Malyy Aktaban	id=g:1531195
Ozero Zaymishche	id=g:1531197
Ozero Mosino	id=g:1531198
Urochishche Bolok	id=g:1531199
Ozero Orlovo	id=g:1531200
Ozero Lyaga	id=g:1531201
Ozero Mokhovoye	id=g:1531202
Kosachëvo	id=g:1531203
Ozero Chertemovo	id=g:1531204
Ozero Bol’shoy Gusenok	id=g:1531205
Kostyushinskiy	id=g:1531206
Ozero Gusinoye	id=g:1531207
Ozero Kamennoye	id=g:1531208
Ozero Bol’shoy Slivnoye	id=g:1531209
Ozero Il’ino	id=g:1531210
Novaya Lebyazhka	id=g:1531211
Ozero Kamyshovoye	id=g:1531212
Ozero Borodinskoye	id=g:1531213
Razvaliny Kozel’shchino	id=g:1531214
Ozero Peschanoye	id=g:1531215
Ozero Pisarskoye	id=g:1531216
Razvaliny Prostakovka	id=g:1531217
Dlinnoye	id=g:1531218
Dobryanka	id=g:1531219
Ostrov Tavolzhan	id=g:1531220
Obrazets	id=g:1531221
Golubki	id=g:1531222
Krasivoye	id=g:1531223
Urochishche Ul’yanovka	id=g:1531225
Razvaliny Novaya Derevnya	id=g:1531226
Urochishche Vishnevka	id=g:1531228
Kazantsevskoye	id=g:1531371
Mokhovaya	id=g:1532519
Polke	id=g:1532630
Sosnovaya	id=g:1532631
Nizhnyaya Yelovaya	id=g:1532632
Mindaga	id=g:1532633
Malaya Zhuravleva	id=g:1532634
Kol’dzha	id=g:1532635
Chegylday	id=g:1532636
Ozero Rybnoye	id=g:1532637
Boloto Pyuru-nyar	id=g:1532638
Boloto Shubnoye	id=g:1532639
Boloto Luk’yanovo	id=g:1532643
Boloto Zhigalovskoye	id=g:1532648
Boloto Zhuravlevo	id=g:1532654
Boloto Pudi-nyar	id=g:1532660
Boloto Chichi-nyar	id=g:1532664
Urochishche Danshilik	id=g:1532692
Stantsiya Granichnaya	id=g:1532801
Ozero Obalykol’	id=g:1532811
Burle	id=g:1532812
Ostanovochnyy Punkt Novosanzharovka	id=g:1532813
Urochishche Ryadovoye	id=g:1532816
Pogranichnoye	id=g:1532817
Ozernoye	id=g:1532821
Urochishche Vostochnoye	id=g:1532823
Stantsiya Russkaya Polyana	id=g:1532826
Urochishche Tyubel’kul’	id=g:1532884
Urochishche Kazborn	id=g:1532885
Urochishche Badan	id=g:1532886
Urochishche Boshcha	id=g:1532887
Rotovka	id=g:1532888
Stantsiya Rozovskiy	id=g:1532889
Urochishche Sarykol’	id=g:1532890
Urochishche Koshunkur	id=g:1532891
Urochishche Obola	id=g:1532892
Urochishche Zhamur	id=g:1532903
Urochishche Shilik	id=g:1532904
Karatal	id=g:1532905
Ozero Uzynkul’	id=g:1532906
Urochishche Amangay	id=g:1532907
Stantsiya Sibiryak	id=g:1532908
Logunovka	id=g:1532909
Stepnoye	id=g:1532910
Stantsiya Karayevo	id=g:1532925
Kyzyltan	id=g:1532926
Beregovoye	id=g:1532927
Urochishche Orkash	id=g:1532928
Bol’shegrivskoye	id=g:1532929
Stantsiya Taytyk	id=g:1532930
Ozero Uzynkol’	id=g:1532931
Narodnyy Vtoroy	id=g:1532943
Ozero Gor’koye	id=g:1533159
Berezovskiy	id=g:1533160
Ozero Gor’koye	id=g:1533172
Griva Pyataya	id=g:1533173
Griva Tret’ya	id=g:1533174
Griva Pervaya	id=g:1533175
Ozero Karakulkino	id=g:1533234
Ozero Solenoye	id=g:1533236
Ozero Bagan	id=g:1533239
Ozero Nikitinskoye	id=g:1533242
Ozero Terengul’	id=g:1533243
Ostanovochnyy Punkt Terengul’	id=g:1533244
Ozero Beloye	id=g:1533286
Ozero Solenoye	id=g:1533287
Ozero Chayka	id=g:1533301
Ozero Solenoye	id=g:1533304
Ozero Stepnoye	id=g:1533308
Ozero Solenoye	id=g:1533310
Ozero Solenoye	id=g:1533313
Ozero Solenoye	id=g:1533314
Ozero Gorbachevo	id=g:1533315
Sheynfel’d	id=g:1533318
Ozero Zimneye	id=g:1533319
Boloto Nadyr	id=g:1533324
Boloto Zamaranka	id=g:1533326
Ozero Solenoye	id=g:1533329
Urochishche Puchina	id=g:1533331
Puchinnoye	id=g:1533332
Ozero Dolgoye	id=g:1533333
Ozernoye	id=g:1533334
Ozero Bol’shoye Solenoye	id=g:1533335
Chernaya	id=g:1533336
Ozero Gor’koye	id=g:1533339
Ozero Kalachik	id=g:1533341
Tokpan	id=g:1533345
Ozero Solenoye	id=g:1533347
Ozernoye Titovo	id=g:1533353
Ozero Titovo	id=g:1533355
Obgonnyy Punkt Osolodino	id=g:1533356
Ozero Goloye	id=g:1533357
Raz”yezd Ozernoye Privol’ye	id=g:1533358
Chernozerka	id=g:1533359
Osolodino	id=g:1533617
Ozero Galyutikha	id=g:1533618
Razvaliny Znamenka	id=g:1533619
Voronezhskoye	id=g:1533620
Razvaliny Yegor’yevskiy	id=g:1533622
Novopoltavka	id=g:1533625
Razvaliny Novobaranovka	id=g:1533628
Razvaliny Markovskiy	id=g:1533631
Khrebet Nochnoy Belok	id=g:1533881
Malyy Shel’dyan	id=g:1533882
Akkoby	id=g:1533883
Pereval Kyrlykskiy	id=g:1533884
Yelanda	id=g:1533885
Bol’shoy Shel’dyan	id=g:1533886
Paseka Verkhniy Shel’dyan	id=g:1533887
Svetlyy Klyuch	id=g:1533888
Lamanikha	id=g:1533889
Talkash	id=g:1533890
Shel’dyan	id=g:1533891
Paseka Ust’-Shel’dyan	id=g:1533892
Gora Medvedka	id=g:1533893
Log Chyuryulyu	id=g:1533894
Gora Bektrey	id=g:1533895
Sugash	id=g:1533896
Akkarasu	id=g:1533897
Turulu	id=g:1533898
Gora Belok-Verkhniy Abay	id=g:1533899
Urochishche Uluzhay	id=g:1533900
Bol’shoy Uluzhay	id=g:1533901
Malyy Uluzhay	id=g:1533902
Tatarka	id=g:1533903
Balkashtu	id=g:1533904
Log Dranichnyy	id=g:1533905
Uluzhay	id=g:1533906
Urochishche Polivnoye	id=g:1533907
Talovka	id=g:1533908
Log Akkoby	id=g:1533909
Yushta	id=g:1533910
Log Nizhniy Uybak	id=g:1533911
Gora Belok Tyudektu	id=g:1533912
Buluktu	id=g:1533913
Log Burunda	id=g:1533914
Kondakhtu	id=g:1533915
Koksochka	id=g:1533916
Kamenushka	id=g:1533917
Gora Irkutskiy Belok	id=g:1533918
Boloto Tyudektu	id=g:1533919
Log Ak-Koby	id=g:1533920
Suzar	id=g:1533921
Abay	id=g:1533922
Urmalyk	id=g:1533923
Zimovka Glazachëvka	id=g:1533924
Kurdyum	id=g:1533925
Pereval Karagayskiy	id=g:1533926
Ozero Koksinskoye	id=g:1533927
Tyurel’de	id=g:1533928
Gora Mukhay	id=g:1533929
Ayulu	id=g:1533930
Kushkurla	id=g:1533931
Yarlyk	id=g:1533932
Akkarasu	id=g:1533933
Log Karasu	id=g:1533934
Tayengosh	id=g:1533935
Bannaya	id=g:1533936
Kolchulu	id=g:1533937
Ozero Prozrachnoye	id=g:1533938
Kul’da	id=g:1533939
Urochishche Myunkulak	id=g:1533940
Chërnaya	id=g:1533941
Kolbina	id=g:1533942
Malaya Kolbina	id=g:1533943
Bol’shaya Kolbina	id=g:1533944
Bol’shoy Karagay	id=g:1533945
Malyy Karagay	id=g:1533946
Cherëmukhovaya	id=g:1533947
Bystraya	id=g:1533948
Anchigar	id=g:1533949
Urochishche Vershina Bannoy	id=g:1533950
Poperechnaya Krasnoyarka	id=g:1533951
Proyezdnaya Krasnoyarka	id=g:1533952
Lesouchastok Abayskogo Lespromkhoza	id=g:1533955
Gora Lineyskiy Belok	id=g:1534522
Tikhaya Biryuksa	id=g:1534690
Stolbovaya Biryuksa	id=g:1534691
Chudimovka	id=g:1534692
Mikhaylovka	id=g:1534693
Gora Palamoshka	id=g:1534694
Krepkaya	id=g:1534695
Ozero Srednemul’tinskoye	id=g:1534696
Ozero Verkhnemul’tinskoye	id=g:1534697
Sobach’ya Bystraya	id=g:1534698
Sobach’ya Tikhaya	id=g:1534699
Gory Sobach’i	id=g:1534700
Sukhaya	id=g:1534701
Zaychenok	id=g:1534702
Ozero Nizhne-Mul’tinskoye	id=g:1534703
Akchan	id=g:1534704
Khrebet Kholodnyye Belki	id=g:1534705
Sobach’ya	id=g:1534706
Maralushka	id=g:1534707
Proyezdnaya Bystrukha	id=g:1534708
Mikishkin Klyuch	id=g:1534709
Zelenka	id=g:1534710
Lukovka	id=g:1534711
Maralikha	id=g:1534712
Gora Sandyktas	id=g:1534713
Medvezh’ya	id=g:1534714
Gora Kara Aygyr	id=g:1534715
Gromotukha	id=g:1534716
Poperechnaya Tatarka	id=g:1534717
Tatarka	id=g:1534718
Gora Kruglaya Sopka	id=g:1534719
Krasnen’kaya	id=g:1534720
Zaychikha	id=g:1534721
Talovochka	id=g:1534779
