Plav	id=g:509074
Novoye Selo	id=g:624391
Novoye Selo	id=g:624392
Novoye Selo	id=g:624393
Novoye Selo	id=g:624394
Novoye Selo	id=g:624395
Novoye Selo	id=g:624396
Novoye Pribuzh’ye	id=g:624397
Novoye Poles’ye	id=g:624398
Novoye Mesto	id=g:624399
Novoye Medvezhino	id=g:624400
Novoyel’nya	id=g:624401
Novoye Kurgan’ye	id=g:624402
Novoye Kukovo	id=g:624403
Novoye Kholoch’ye	id=g:624404
Novoye Gudkovo	id=g:624405
Novoye Drazhno	id=g:624406
Novo-Vysokoye	id=g:624407
Novo-Vladimirovka	id=g:624408
Novo-Tarasovichi	id=g:624409
Novosyulki	id=g:624410
Novosyulki	id=g:624411
Novosyulki	id=g:624412
Novosyulki	id=g:624413
Novosyady	id=g:624414
Novo-Spasskoye	id=g:624415
Novosel’ye	id=g:624416
Novosel’ye	id=g:624417
Novosel’ye	id=g:624418
Novosel’ye	id=g:624419
Novosel’ye	id=g:624420
Novosel’ye	id=g:624421
Novosëlki Pervyye	id=g:624422
Novosëlki	id=g:624423
Novosëlki	id=g:624424
Novosëlki	id=g:624425
Novosëlki	id=g:624426
Novosëlki	id=g:624427
Novosëlki	id=g:624428
Novosëlki	id=g:624429
Novosëlki	id=g:624430
Novosëlki	id=g:624431
Novosëlki	id=g:624432
Novosëlki	id=g:624433
Novosëlki	id=g:624434
Novosëlki	id=g:624435
Novosëlki	id=g:624436
Novosëlki	id=g:624437
Novosëlki	id=g:624438
Novosëlki	id=g:624439
Novosëlki	id=g:624440
Novosëlki	id=g:624441
Novoselki	id=g:624442
Novosëlki	id=g:624443
Novosëlki	id=g:624444
Novoselki	id=g:624445
Novoselki	id=g:624446
Novoselki	id=g:624447
Novosëlki	id=g:624448
Novosëlki	id=g:624449
Novosëlki	id=g:624450
Novosëlki	id=g:624451
Novosëlki	id=g:624452
Novosëlki	id=g:624453
Novosëlki	id=g:624454
Novosëlki	id=g:624455
Novosëlki	id=g:624456
Novosëlki	id=g:624457
Novosëlki	id=g:624458
Novosëlki	id=g:624459
Novosëlki	id=g:624460
Navasyolki	id=g:624461
Novosëlki	id=g:624462
Novosëlki	id=g:624463
Novosëlki	id=g:624464
Novosëlki	id=g:624465
Navasyolki	id=g:624466
Novosëlki	id=g:624467
Novosëlki	id=g:624468
Novosëlki	id=g:624469
Novosëlki	id=g:624470
Novosëlki	id=g:624471
Navasyolki	id=g:624472
Navasyolki	id=g:624473
Navasyolki	id=g:624474
Stantsiya Novosady	id=g:624475
Novosady	id=g:624476
Novosady	id=g:624477
Novosady	id=g:624478
Novosady	id=g:624479
Novosady	id=g:624480
Novosady	id=g:624481
Novosady	id=g:624482
Novorot’ye	id=g:624483
Novo-Prud’ye	id=g:624484
Novoprudy	id=g:624485
Novopol’ye	id=g:624486
Novopol’ye	id=g:624487
Novo-Pokrovskiy	id=g:624488
Novo-Pashkovo	id=g:624489
Novo-Nikol’sk	id=g:624490
Novomikhaylovskiy	id=g:624491
Novo-Markovichi	id=g:624492
Novomalinovka	id=g:624493
Novolukoml’	id=g:624494
Novoles’ye	id=g:624495
Novo-Krasnoye	id=g:624496
Novo Koltovo	id=g:624497
Navahrudski Rayon	id=g:624498
Novogrudskaya Vozvyshennost’	id=g:624499
Novo-Glodynki	id=g:624500
Novodvortsy	id=g:624501
Novo-Druzheskiy	id=g:624502
Stantsiya Novodrutsk	id=g:624503
Novo-Budkov	id=g:624504
Novo-Brashchino	id=g:624505
Novo-Borisov	id=g:624506
Novobelitskiy Rayon	id=g:624507
Stantsiya Novobelitskaya	id=g:624508
Novobelitsa	id=g:624509
Novo-Andreyevka	id=g:624510
Novo-Aleksandrovskaya	id=g:624511
Novo-Aleksandrovka	id=g:624512
Novka	id=g:624513
Navitskavichy	id=g:624514
Novishchina	id=g:624515
Novishche	id=g:624516
Noviny	id=g:624517
Noviny	id=g:624518
Noviny	id=g:624519
Novin’tse	id=g:624520
Novinki	id=g:624521
Novinki	id=g:624522
Novilovka	id=g:624523
Stantsiya Noviki	id=g:624524
Noviki	id=g:624525
Noviki	id=g:624526
Noviki	id=g:624527
Noviki	id=g:624528
Noviki	id=g:624529
Noviki	id=g:624530
Noviki	id=g:624531
Noviki	id=g:624532
Novichki	id=g:624533
Novgorody	id=g:624534
Novgorodok	id=g:624535
Nove Selo	id=g:624536
Nove Selo	id=g:624537
Novaya Zhizn’	id=g:624538
Novaya Zhizn’	id=g:624539
Novaya Zhizn’	id=g:624540
Novaya Zhizn’	id=g:624541
Novaya Zhizn’	id=g:624542
Novaya Zhittya	id=g:624543
Novaya Zemlya	id=g:624544
Novaya Zarya	id=g:624545
Novaya Yolcha	id=g:624546
Novaya Yel’nya	id=g:624547
Novaya Yatskovshchina	id=g:624548
Novaya Usyazhka	id=g:624549
Novaya Usha	id=g:624550
Novaya Tukhinya	id=g:624551
Novaya Travna	id=g:624552
Strel’na	id=g:624553
Novaya Smolyarnya	id=g:624554
Novaya Slobodka	id=g:624555
Novaya Slobodka	id=g:624556
Novaya Slobodka	id=g:624557
Novaya Slobodka	id=g:624558
Novaya Sloboda	id=g:624559
Novaya Sloboda	id=g:624560
Novaya Sharoyevshchina	id=g:624561
Novaya Rudnya	id=g:624562
Novaya Ruda	id=g:624563
Novaya Raytsa	id=g:624564
Novaya Pol’na	id=g:624565
Novaya Orekhovka	id=g:624566
Novaya Niva	id=g:624567
Novaya Niva	id=g:624568
Novaya Niva	id=g:624569
Novaya Niva	id=g:624570
Novaya Mysh	id=g:624571
Novaya Mileyevka	id=g:624572
Novaya Mil’cha	id=g:624573
Novaya Mezinovka	id=g:624574
Novaya Mart’yanovka	id=g:624575
Novaya Lipnitsa	id=g:624576
Novaya Lezhnëvka	id=g:624577
Novaya Kuznechnaya	id=g:624578
Novaya Konoplitsa	id=g:624579
Novaya Knyazevka	id=g:624580
Novaya Khalapovka	id=g:624581
Novaya Kamenka	id=g:624582
Novaya Guta	id=g:624583
Novaya Guta	id=g:624584
Novaya Gusevitsa	id=g:624585
Novaya Greblya	id=g:624586
Novaya Glusha	id=g:624587
Novaya Gayna	id=g:624588
Novaya Fundamenka	id=g:624589
Novaya Frolovka	id=g:624590
Novaya Dubrova	id=g:624591
Novaya Dubrova	id=g:624592
Novaya Dubrova	id=g:624593
Novaya Dubinka	id=g:624594
Novaya Derevnya	id=g:624595
Novaya Derevnya	id=g:624596
Novaya Bukhalovka	id=g:624597
Novaya Budovka	id=g:624598
Novaya Buda	id=g:624599
Novaya Boyarshchina	id=g:624600
Novaya Bolochanka	id=g:624601
Novaya Belitsa	id=g:624602
Novaya Belitsa	id=g:624603
Novaya Bel’	id=g:624604
Novaya Alëshnya	id=g:624605
Nova-Ves’	id=g:624606
Nova Lysitsa	id=g:624607
Nova	id=g:624608
Nov’	id=g:624609
Stantsiya Nosovichi	id=g:624610
Nosovichi	id=g:624611
Nosilovo	id=g:624612
Nortsovichi	id=g:624613
Norshty	id=g:624614
Norkovshchina	id=g:624615
Norkovichi	id=g:624616
Norkino	id=g:624617
Norki	id=g:624618
Nogorodovichi	id=g:624619
Ozero Nobisto	id=g:624620
Nizyany	id=g:624621
Nizovtsy	id=g:624622
Nizok	id=g:624623
Nizkobor’ye	id=g:624624
Nizki	id=g:624625
Nizki	id=g:624626
Nizhnyaya Olba	id=g:624627
Nizhove Borki	id=g:624628
Nizhnyaya Toshchitsa	id=g:624629
Nizhnyaya Sloboda	id=g:624630
Nizhniy Mlynok	id=g:624631
Nizhniye Zhary	id=g:624632
Nizhniye Samuylovichi	id=g:624633
Nizhniye Naliboki	id=g:624634
Nizhniye Mal’tsy	id=g:624635
Nizhniye Kozlovichi	id=g:624636
Nizhniye Koltuny	id=g:624637
Nizhneye Zaborov’ye	id=g:624638
Nizhneye Aleksandrovo	id=g:624639
Nizhin	id=g:624640
Niz	id=g:624641
Nivy	id=g:624642
Nivno	id=g:624643
Nivniki	id=g:624644
Nivki	id=g:624645
Nivki	id=g:624646
Nivki	id=g:624647
Nivki	id=g:624648
Nivki	id=g:624649
Nivishche	id=g:624650
Niva	id=g:624651
Niva	id=g:624652
Niva	id=g:624653
Nispodyanka	id=g:624654
Niskovichi	id=g:624655
Nisimkovichi	id=g:624656
Nishcha	id=g:624657
Nircha	id=g:624658
Nikonovichi	id=g:624659
Nikol’skoye	id=g:624660
Nikol’skoye	id=g:624661
Nikolka	id=g:624662
Nikolenki	id=g:624663
Nikolayevshchina	id=g:624664
Nikolayevo	id=g:624665
Nikolayevo	id=g:624666
Nikolayevo	id=g:624667
Nikolayevka	id=g:624668
Nikolayevka	id=g:624669
Nikolayevka	id=g:624670
Nikolayevka	id=g:624671
Nikolayevka	id=g:624672
Nikolayevka	id=g:624673
Nikolayevka	id=g:624674
Nikolayevka	id=g:624675
Nikolayeva	id=g:624676
Nikolayev	id=g:624677
Nikolayev	id=g:624678
Nikitinichi	id=g:624679
Nidyany	id=g:624680
Nichiporovka	id=g:624681
Nichiporovichi	id=g:624682
Nezovka	id=g:624683
Neznanovo	id=g:624684
Neznan’	id=g:624685
Nezhikhov	id=g:624686
Nezhevka	id=g:624687
Nezbodichi	id=g:624688
Nevyarovo	id=g:624689
Nevolozh	id=g:624690
Nevgodovo	id=g:624691
Neverova	id=g:624692
Neveri	id=g:624693
Nevel’sko-Gorodokskiye Vysoty	id=g:624694
Nevda	id=g:624695
Netsech	id=g:624696
Netech’	id=g:624697
Nesyata	id=g:624698
Nyasvizhski Rayon	id=g:624699
Nyasvizh	id=g:624700
Nestorovichi	id=g:624701
Nesterovshchina	id=g:624702
Nesterovo	id=g:624703
Nesterovka	id=g:624704
Nesterovka	id=g:624705
Nestenyaty	id=g:624706
Nestanovichi	id=g:624707
Nestanishki	id=g:624708
Ozero Nespish	id=g:624709
Nesino	id=g:624710
Nesilovtsy	id=g:624711
Neshkovo	id=g:624712
Neshkovo	id=g:624713
Neshkovka	id=g:624714
Ozero Neshcherdo	id=g:624715
Stantsiya Neseta	id=g:624716
Neseta	id=g:624717
Neryadovka	id=g:624718
Nereysha	id=g:624719
Nerazh	id=g:624720
Neporozhnevtsy	id=g:624721
Neporoty	id=g:624722
Nepli	id=g:624723
Nenadovichi	id=g:624724
Nenach’	id=g:624725
Nemoyta	id=g:624726
Ozero Nemok	id=g:624727
Nemnovo	id=g:624728
Nemki	id=g:624729
Nemirovo	id=g:624730
Nyamyerzha	id=g:624731
Nemanskaya Nizina	id=g:624732
Nemanka	id=g:624733
Nemanitsa	id=g:624734
Nemanets	id=g:624735
Stantsiya Neman	id=g:624736
Neman	id=g:624737
Nelyuby	id=g:624738
Nelidovichi	id=g:624739
Nekrytoye Selo	id=g:624740
Nekrashuny	id=g:624741
Stantsiya Nekrashi	id=g:624742
Sovkhoz Nekrashi	id=g:624743
Nekrashi	id=g:624744
Nekrashevka	id=g:624745
Nekrashevichi	id=g:624746
Nekrashe	id=g:624747
Neklyudovo	id=g:624748
Ozero Nekleya	id=g:624749
Nekhvedy	id=g:624750
Nekhvedki	id=g:624751
Nekholsty	id=g:624752
Nekhachëvo	id=g:624753
Nekasetsk	id=g:624754
Negovlya	id=g:624755
Negovka	id=g:624756
Negotina	id=g:624757
Negoreloye	id=g:624758
Negonichi	id=g:624759
Negnevichi	id=g:624760
Neglyubka	id=g:624761
Negin	id=g:624762
Negertovo	id=g:624763
Nedved’	id=g:624764
Nedruzhno	id=g:624765
Ozero Nedrovo	id=g:624766
Nedoyka	id=g:624767
Nedashevo	id=g:624768
Nedal’	id=g:624769
Nechniche-Rofalovo	id=g:624770
Nechatuv	id=g:624771
Nebytov	id=g:624772
Nebyshino	id=g:624773
Nayferung	id=g:624774
Naydzenoviche	id=g:624775
Kanava Naydo-Belëvskaya	id=g:624776
Nayda	id=g:624777
Navry	id=g:624778
Navozy	id=g:624779
Navlitsy	id=g:624780
Ozero Navlitskoye	id=g:624781
Navasyolki	id=g:624782
Navasyolki	id=g:624783
Navapolatsk	id=g:624784
Navahrudak	id=g:624785
Naut’	id=g:624786
Naumov Ostrov	id=g:624787
Naumovichi	id=g:624788
Nats’kovo	id=g:624789
Natskovichi	id=g:624790
Nastas’yevka	id=g:624791
Naspa	id=g:624792
Naskan’tse	id=g:624793
Nashkovichi	id=g:624794
Nasavichi	id=g:624795
Narutavichy	id=g:624796
Narubni	id=g:624797
Narawlyanski Rayon	id=g:624798
Narowlya	id=g:624799
Naroty	id=g:624800
Naroty	id=g:624801
Naroshi	id=g:624802
Naroch’	id=g:624803
Naroch’	id=g:624804
Naroch’	id=g:624805
Narkovichi	id=g:624806
Narimanov	id=g:624807
Nareyshi	id=g:624808
Nareyki	id=g:624809
Vozyera Narach	id=g:624810
Narach	id=g:624811
Napalki	id=g:624812
Nanosy	id=g:624813
Nalibokskaya Rudnya	id=g:624814
Nalibokskaya Pushcha	id=g:624815
Naliboki	id=g:624816
Naliboki	id=g:624817
Nakryshki	id=g:624818
Stantsiya Nakhov	id=g:624819
Nakhov	id=g:624820
Naguyëvichi	id=g:624821
Nagornoye	id=g:624822
Nagavki	id=g:624823
Nadvin	id=g:624824
Nadezhdino	id=g:624825
Nadeykovichi	id=g:624826
Nacha	id=g:624827
Nacha	id=g:624828
Nacha	id=g:624829
Nacha	id=g:624830
Nacha	id=g:624831
Nach	id=g:624832
Nabushevo	id=g:624833
Stantsiya Mytva	id=g:624834
Mytva	id=g:624835
Myta	id=g:624836
Myslov Rog	id=g:624837
Myslovo	id=g:624838
Mysloboye	id=g:624839
Myslevshchina	id=g:624840
Myshkovichi	id=g:624841
Myshkovichi	id=g:624842
Myshkina	id=g:624843
Myshitsy	id=g:624844
Myshevichi	id=g:624845
Stantsiya Myshanka	id=g:624846
Myshanka	id=g:624847
Myshanka	id=g:624848
Myl’niski	id=g:624849
Myatli	id=g:624850
Ozero Myastro	id=g:624851
Myasoyedy	id=g:624852
Myasota	id=g:624853
Mereya	id=g:624854
Myamli	id=g:624855
Myalka	id=g:624856
Myaklovo	id=g:624857
Myadzyel’ski Rayon	id=g:624858
Myadelka	id=g:624859
Ozero Myadel’	id=g:624860
Myadzyel	id=g:624861
Muzhyly	id=g:624862
Muzhichok	id=g:624863
Muzhanka	id=g:624864
Mutizhar	id=g:624865
Musichi	id=g:624866
Mushina	id=g:624867
Mushikle	id=g:624868
Mushichi	id=g:624869
Murzy	id=g:624870
Murovo	id=g:624871
Murovano-Oshmyanka	id=g:624872
Murmishki	id=g:624873
Murin Bor	id=g:624874
Murazh	id=g:624875
Muravnichi	id=g:624876
Murava	id=g:624877
Muragi	id=g:624878
Muntsevichi	id=g:624879
Mulyashi	id=g:624880
Mulyary	id=g:624881
Stantsiya Mulyarovka	id=g:624882
Ozero Mul’noye	id=g:624883
Mukhovloki	id=g:624884
Mukhovka	id=g:624885
Kanal Mukhavets	id=g:624886
Mukhavets	id=g:624887
Mukhavets	id=g:624888
Mstsislaw	id=g:624889
Mstizh	id=g:624890
Mstsislawski Rayon	id=g:624891
Mstibovo	id=g:624892
Mrochki	id=g:624893
Mazyrski Rayon	id=g:624894
Mozyrskaya Gryada	id=g:624895
Stantsiya Mozyr’	id=g:624896
Mozoly	id=g:624897
Mozoli	id=g:624898
Mozheyki	id=g:624899
Stantsiya Mozheyevka	id=g:624900
Mozha	id=g:624901
Moysichi	id=g:624902
Moyseyevshchina	id=g:624903
Motyli	id=g:624904
Stantsyya Matykaly	id=g:624905
Motskovo	id=g:624906
Ozero Motol’skoye	id=g:624907
Motal’	id=g:624908
Motnevichi	id=g:624909
Mot’kovtsy	id=g:624910
Moteykovo	id=g:624911
Motevichi	id=g:624912
Mosty Vtoryye	id=g:624913
Stantsiya Mosty	id=g:624914
Mostvilovichi	id=g:624915
Mostvilishki	id=g:624916
Mastva	id=g:624917
Mos’tsyany	id=g:624918
Mostovyye	id=g:624919
Mastowski Rayon	id=g:624920
Mostovoye	id=g:624921
Mostovlyane	id=g:624922
Mostok	id=g:624923
Mostki	id=g:624924
Mostitskaya Sloboda	id=g:624925
Kanal Mostishchski	id=g:624926
Mostishche Vtoroye	id=g:624927
Mostishche	id=g:624928
Mostishche	id=g:624929
Mostishche	id=g:624930
Mostishche	id=g:624931
Mostishche	id=g:624932
Mostishche	id=g:624933
Mostishche	id=g:624934
Moskovskiy Rayon	id=g:624935
Maskowski Rayon	id=g:624936
Moskalyuki	id=g:624937
Moskal’ki	id=g:624938
Moskali	id=g:624939
Moskali	id=g:624940
Moskalëvka	id=g:624941
Moskalenyata	id=g:624942
Moskalënki	id=g:624943
Mosin	id=g:624944
Ozero Moshnya	id=g:624945
Stantsiya Moshny	id=g:624946
Moshny	id=g:624947
Moshno	id=g:624948
Moshnitsa	id=g:624949
Moshnino	id=g:624950
Moshna	id=g:624951
Moshna	id=g:624952
Moshkritsy	id=g:624953
Moshkovo	id=g:624954
Moshkovo	id=g:624955
Moshkavichy	id=g:624956
Moshkany	id=g:624957
Moshevoye	id=g:624958
Moshenaki	id=g:624959
Moshchëny	id=g:624960
Moshchënovo	id=g:624961
Moseyki Vtoroye	id=g:624962
Moseyki	id=g:624963
Mosevichi	id=g:624964
Mosar’	id=g:624965
Mosar	id=g:624966
Mosal’shchina	id=g:624967
Mortkovo	id=g:624968
Morshchinovichi	id=g:624969
Morozovka	id=g:624970
Morozovka	id=g:624971
Morozovichi	id=g:624972
Morozovichi	id=g:624973
Morozovichi	id=g:624974
Morozova	id=g:624975
Moros’ki	id=g:624976
Morokhorovo	id=g:624977
Bolota Morochno	id=g:624978
Morochi	id=g:624979
Stantsiya Moroch’	id=g:624980
Moroch’	id=g:624981
Moroch’	id=g:624982
Moroch’	id=g:624983
Mormazhava	id=g:624984
Stantsiya Mormal’	id=g:624985
Mormal’	id=g:624986
Morkhovichi	id=g:624987
Morino	id=g:624988
Stantsyya Mordychy	id=g:624989
Mordychy	id=g:624990
Mordvin	id=g:624991
Mordvilovichi	id=g:624992
Mordasy	id=g:624993
Mordasy	id=g:624994
Mordashevichi	id=g:624995
Moravil’	id=g:624996
Morachkovo	id=g:624997
Monyakova	id=g:624998
Montyaki	id=g:624999
Montovty	id=g:625000
Mon’kovo	id=g:625001
Monkevichi	id=g:625002
Mongoliya	id=g:625003
Monetovka	id=g:625004
Monchaki	id=g:625005
Monastyrek	id=g:625006
Monastyrëk	id=g:625007
Monastyr’	id=g:625008
Mol’zhonki	id=g:625009
Molyavka	id=g:625010
Molyatichi	id=g:625011
Malazhyn	id=g:625012
Molozhany	id=g:625013
Molozha	id=g:625014
Molotovka	id=g:625015
Molotovka	id=g:625016
Molotovka	id=g:625017
Molotkavichy	id=g:625018
Molostovka	id=g:625019
Molodovo	id=g:625020
Moladava	id=g:625021
Molodnëvo	id=g:625022
Molodi	id=g:625023
Molodeyevo	id=g:625024
Maladzyechanski Rayon	id=g:625025
Molodaya	id=g:625026
Molochki	id=g:625027
Molochki	id=g:625028
Moldovichi	id=g:625029
Molchad’	id=g:625030
Mowchadz’	id=g:625031
Mol’cha	id=g:625032
Mol’cha	id=g:625033
Mokryatka	id=g:625034
Mokryany	id=g:625035
Mokroye	id=g:625036
Mokroye	id=g:625037
Mokrovo	id=g:625038
Mokrovichi	id=g:625039
Mokritsa	id=g:625040
Mokrets	id=g:625041
Mokraya Dybrava	id=g:625042
Mokrany Nove	id=g:625043
Mokrany	id=g:625044
Makrany	id=g:625045
Mokovichi	id=g:625046
Mokish	id=g:625047
Makhro	id=g:625048
Boloto Mokhovoye	id=g:625049
Mokhovo	id=g:625050
Mokhovichi	id=g:625051
Mokanovichi	id=g:625052
Moiseyevka	id=g:625053
Moiseyevka	id=g:625054
Moiseyevka	id=g:625055
Moiseyevka	id=g:625056
Moiseyevka	id=g:625057
Moiseyevichi	id=g:625058
Moiseyevichi	id=g:625059
Moiseyevichi	id=g:625060
Moguchiy	id=g:625061
Mogilyany	id=g:625062
Mogil’no	id=g:625063
Mogil’no	id=g:625064
Mogil’no	id=g:625065
Mogil’nitsy	id=g:625066
Mogil’na	id=g:625067
Mogilitsa	id=g:625068
Stantsiya Mogilëv Vtoroy na Dnepre	id=g:625069
Mogilëvtsy	id=g:625070
Stantsiya Mogilëv Tretiy na Dnepre	id=g:625071
Mahilyowski Rayon	id=g:625072
Mahilyowskaya Voblasts’	id=g:625073
Stantsiya Mogilëv-Podol’skiy	id=g:625074
Stantsiya Mogilëv Pervyy na Dnepre	id=g:625075
Mogilëvka	id=g:625076
Mochulki	id=g:625077
Mochulina	id=g:625078
Mochulichi	id=g:625079
Mochula	id=g:625080
Mnyuta	id=g:625081
Mnyukhy	id=g:625082
Mnogoversh	id=g:625083
Mnishany	id=g:625084
Mlynok	id=g:625085
Mlynok	id=g:625086
Mlynok	id=g:625087
Mlynok	id=g:625088
Mlynok	id=g:625089
Mlynok	id=g:625090
Mlynok	id=g:625091
Mlynarovo	id=g:625092
Mlekhovo	id=g:625093
Mledyuki	id=g:625094
Mkhinichi	id=g:625095
Mkherino	id=g:625096
Mizuliche	id=g:625097
Mizhigryadka	id=g:625098
Mizhëvo	id=g:625099
Mizhevichi	id=g:625100
Mizhantsy	id=g:625101
Mitsyukovo	id=g:625102
Mitsury	id=g:625103
Mitski	id=g:625104
Mitskevichi	id=g:625105
Mitskavichy	id=g:625106
Mitskeviche Male	id=g:625107
Mitskeviche Duzhe	id=g:625108
Mit’kovshchina	id=g:625109
Mit’ki	id=g:625110
Misuny	id=g:625111
Misniki	id=g:625112
Misniki	id=g:625113
Mishutki	id=g:625114
Mishutino	id=g:625115
Mishnevichi	id=g:625116
Mishkury	id=g:625117
Mishkovo	id=g:625118
Mishkovichi	id=g:625119
Mirovshchino	id=g:625120
Miroslavka	id=g:625121
Mironim	id=g:625122
Mirogoshch’	id=g:625123
Mirklishki	id=g:625124
Miratichi	id=g:625125
Stantsiya Miradino	id=g:625126
Mirabeli	id=g:625127
Mir	id=g:625128
Miotcha	id=g:625129
Miyory	id=g:625130
Miyorski Rayon	id=g:625131
Minyutevo	id=g:625132
Minyanka	id=g:625133
Minturovo	id=g:625134
Mintsy	id=g:625135
Stantsiya Minsk-Vostochnyy	id=g:625136
Stantsiya Minsk-Tovarnyy	id=g:625137
Stantsiya Minsk-Severnyy	id=g:625138
Stantsiya Minsk Passazhirskiy	id=g:625139
Minski Rayon	id=g:625140
Minskaye Wzvyshsha	id=g:625141
Minskaya Voblasts’	id=g:625142
Horad Minsk	id=g:625143
Minsk	id=g:625144
Minoyty	id=g:625145
Min’kov	id=g:625146
Minichi	id=g:625147
Mineyty	id=g:625148
Milyuntsy	id=g:625149
Milyatin	id=g:625150
Milozhnya	id=g:625151
Stantsiya Miloye	id=g:625152
Milovka	id=g:625153
Milovidy	id=g:625154
Milavidy	id=g:625155
Milostov	id=g:625156
Miloslavichi	id=g:625157
Milkovichi	id=g:625158
Mil’ki	id=g:625159
Mil’kanovichi	id=g:625160
Mileyshuny	id=g:625161
Mileykovo	id=g:625162
Mileykova	id=g:625163
Mileyki	id=g:625164
Mileyki	id=g:625165
Milevichi	id=g:625166
Milevichi	id=g:625167
Mil’cha	id=g:625168
Milashki	id=g:625169
Milashi	id=g:625170
Milashëvo	id=g:625171
Milashevichi	id=g:625172
Mikutsyany	id=g:625173
Mikulino	id=g:625174
Mikulino	id=g:625175
Mikulichi	id=g:625176
Mikulichi	id=g:625177
Mikuleno	id=g:625178
fol’vark Mikovshchyzna	id=g:625179
Mikli	id=g:625180
Mikitssk	id=g:625181
Mikitsenki	id=g:625182
Mikhnovka	id=g:625183
Mikhnovichi	id=g:625184
Mikhniche	id=g:625185
Mikhnevichi	id=g:625186
Mikheykovo	id=g:625187
Mikheyki	id=g:625188
Mikheyevo	id=g:625189
Mikheyevka	id=g:625190
Mikheyevichi	id=g:625191
Mikheyevichi	id=g:625192
Mikheyeva	id=g:625193
Mikhedy	id=g:625194
Mikhedovichi	id=g:625195
Mikhaylovy	id=g:625196
Mikhaylovshchina	id=g:625197
Mikhaylovo	id=g:625198
Mikhaylovka	id=g:625199
Mikhaylovka	id=g:625200
Mikhaylovka	id=g:625201
Mikhaylovka	id=g:625202
Mikhaylovichi	id=g:625203
Mikhaylov	id=g:625204
Mikhanovichi	id=g:625205
Mikhaly	id=g:625206
Mikhalovo	id=g:625207
Mikhalova	id=g:625208
Mikhalkovichi	id=g:625209
Stantsiya Mikhalki	id=g:625210
Mikhalki	id=g:625211
Mikhalki	id=g:625212
Mikhal’ki	id=g:625213
Mikhalki	id=g:625214
Mikhalishki	id=g:625215
Mikhalishki	id=g:625216
Mikhaliny	id=g:625217
Mikhalin Novy	id=g:625218
Mikhalin	id=g:625219
Mikhali	id=g:625220
Mikhali	id=g:625221
Mikhalëvo	id=g:625222
Mikhalëvo	id=g:625223
Mikhalëvka	id=g:625224
Mikhalëvka	id=g:625225
Mikhalëvka	id=g:625226
Mikelëvshchina	id=g:625227
Mikashevichy	id=g:625228
Miguvka	id=g:625229
Migovo	id=g:625230
Migdalovichi	id=g:625231
Migay	id=g:625232
Mgle	id=g:625233
Mezovichi	id=g:625234
Ozero Mezhuzhol	id=g:625235
Mezhrech’ye	id=g:625236
Mezhnoye	id=g:625237
Mezhnoye	id=g:625238
Mezhno	id=g:625239
Mezhniki	id=g:625240
Mezhniki	id=g:625241
Mezhnaya Sloboda	id=g:625242
Mezhlyaki	id=g:625243
Mezhkazannoye	id=g:625244
Mezhisyatki	id=g:625245
Mezhiles’ye	id=g:625246
Mezheyki	id=g:625247
Mezheyevo	id=g:625248
Ozero Mezhëvo	id=g:625249
Mezhëvo	id=g:625250
Mezhëvo	id=g:625251
Mezhenin	id=g:625252
Mezhdurech’ye	id=g:625253
Mezhany	id=g:625254
Ozero Mezha	id=g:625255
Mezha	id=g:625256
Meyry	id=g:625257
Metyavichi	id=g:625258
Metropol’	id=g:625259
Metlichitsy	id=g:625260
Mesyatichi	id=g:625261
Mesreda	id=g:625262
Myestkavichy	id=g:625263
Meshtuny	id=g:625264
Meshkovo	id=g:625265
Meshichi	id=g:625266
Meshetniki	id=g:625267
Mershitsy	id=g:625268
Merlin	id=g:625269
Merkulovichi	id=g:625270
Meritsa	id=g:625271
Meretske	id=g:625272
Myerchytsy	id=g:625273
Mercha	id=g:625274
Menotovichi	id=g:625275
Men’ki	id=g:625276
Men’ki	id=g:625277
Menitsa Logovaya	id=g:625278
Menitsa Gorovaya	id=g:625279
Menevezh	id=g:625280
Melyakhovichi	id=g:625281
Mel’niki	id=g:625282
Mel’niki	id=g:625283
Mel’niki	id=g:625284
Mel’kovichi	id=g:625285
Melitonovo	id=g:625286
Melëvtsy	id=g:625287
Melevshchina	id=g:625288
Melesnitsa	id=g:625289
Meleshkovichi	id=g:625290
Meleshkovichi	id=g:625291
Mekhvedovichi	id=g:625292
Mekhovshchina	id=g:625293
Mekhovoye	id=g:625294
Boloto Mekh	id=g:625295
Ozero Medzozol	id=g:625296
Medziki	id=g:625297
Medyanoye	id=g:625298
Medyanka	id=g:625299
Medvinovtsy	id=g:625300
Medvezh’ye	id=g:625301
Medvedovka	id=g:625302
Medvedovka	id=g:625303
Medvedovka	id=g:625304
Medvedovka	id=g:625305
Medvedovka	id=g:625306
Medvedovka	id=g:625307
Medvednya	id=g:625308
Medvednoye	id=g:625309
Stantsiya Medvedka	id=g:625310
Medvedka	id=g:625311
Myadzvyedzichy	id=g:625312
Medvedevo	id=g:625313
Medvedevo	id=g:625314
Medvedevka	id=g:625315
Medvedeva	id=g:625316
Medvedev	id=g:625317
Medved’	id=g:625318
Medukhovo	id=g:625319
Medukhov	id=g:625320
Myedna	id=g:625321
Ozero Medesno	id=g:625322
Medenevichi	id=g:625323
Mazyr	id=g:625324
Mazuryno	id=g:625325
Mazury	id=g:625326
Mazury	id=g:625327
Mazurshchina	id=g:625328
Mazurina	id=g:625329
