Ségou	id=g:2245694
Kabayasse	id=g:2251072
Kabatékénda	id=g:2251073
Kabaline	id=g:2251074
Kabalang	id=g:2251075
Kabalane	id=g:2251076
Kabakoto	id=g:2251077
Kabadio	id=g:2251078
Kaba	id=g:2251079
Kaba	id=g:2251080
Ka	id=g:2251081
Marigot Joun	id=g:2251082
Rio Jonfara	id=g:2251083
Joal-Fadiout	id=g:2251084
Forét Classée de Joal	id=g:2251085
Bancs de Joal	id=g:2251086
Jevel	id=g:2251087
Jardin de Linndiane	id=g:2251088
Jamko	id=g:2251089
Rio Jalajãuel	id=g:2251090
Pointe Jackonsa	id=g:2251091
Ivirgo	id=g:2251092
Pointe Itou	id=g:2251093
Itou	id=g:2251094
Itiang	id=g:2251095
Bôlon Irragago	id=g:2251096
Irassoli	id=g:2251097
Irada Keur Abdalaye Kari	id=g:2251098
Inor	id=g:2251099
Inndia	id=g:2251100
Inifouke	id=g:2251101
Indioul	id=g:2251102
Indéboula	id=g:2251103
Inana	id=g:2251104
Ylimalo	id=g:2251105
Iliassa	id=g:2251106
Forêt des Îles du Saloum	id=g:2251107
Forêt des Îles Bétanti	id=g:2251108
Forêt Classée de l’ Île Koyon	id=g:2251109
Ihimba	id=g:2251110
Ifra Kounda	id=g:2251111
Ifara	id=g:2251112
Iérovalo	id=g:2251113
Idite	id=g:2251114
Idendé	id=g:2251115
Idaoa	id=g:2251116
Ida Mouride	id=g:2251117
Idakoto	id=g:2251118
Ida	id=g:2251119
Ida	id=g:2251120
Ibrahima Guèye	id=g:2251121
Ibra Fal	id=g:2251122
Ibel	id=g:2251123
Iba	id=g:2251124
Iba Balla	id=g:2251125
Iassa	id=g:2251126
Iako Peul	id=g:2251127
Iako Ouolof	id=g:2251128
Iakayagaye	id=g:2251129
Marigot aux Huîtres	id=g:2251130
Howandou	id=g:2251131
Houro Imadou	id=g:2251132
Houga	id=g:2251133
Horé Bova	id=g:2251134
Hora Kolé	id=g:2251135
Hontorbé	id=g:2251136
Hokar	id=g:2251137
Hobel	id=g:2251138
Hilol	id=g:2251139
Erémokono	id=g:2251140
Helloum	id=g:2251141
Diammel Hebbiyâbé	id=g:2251142
Hatana	id=g:2251143
Marigot de Hat	id=g:2251144
Hari Vélé	id=g:2251145
Hâraou	id=g:2251146
Marigot de Hann	id=g:2251147
Baie de Hann	id=g:2251148
Hann-Village	id=g:2251149
Hanène	id=g:2251150
Hanèm	id=g:2251151
Hamé Korga	id=g:2251152
Hamed Doulo	id=g:2251154
Hamdallaye	id=g:2251155
Hamdallaï	id=g:2251156
Hamdallaye	id=g:2251157
Hamdallaï Tessan	id=g:2251158
Hamdallaï Diapaldi	id=g:2251159
Hamdallaï Amadou	id=g:2251160
Hamdalaye Yéro	id=g:2251161
Hamdalaye Malang	id=g:2251162
Hamdalaye II	id=g:2251163
Hamdalaye I	id=g:2251164
Hamdalaye Alfa	id=g:2251165
Hamdalaye Abiou	id=g:2251166
Hamdalaye	id=g:2251167
Hamdalaye	id=g:2251168
Hamdalaye	id=g:2251169
Hamdalaye	id=g:2251170
Hamdalaye	id=g:2251171
Hamdalaye	id=g:2251172
Hamdalaye	id=g:2251173
Hamdalaye	id=g:2251174
Hamdallaï	id=g:2251175
Halvar	id=g:2251176
Haïré Ouandé	id=g:2251177
Haïré Lao	id=g:2251178
Haïré Gaoudi	id=g:2251179
Haïré Gaodé	id=g:2251180
Haïré Diamal	id=g:2251181
Haïré Boulbel	id=g:2251182
Vèndou Haïré	id=g:2251183
Vèndou Haïré	id=g:2251184
Vèndou Haïré	id=g:2251185
Tiangol Haïré	id=g:2251186
Hafel	id=g:2251187
Afé	id=g:2251188
Hafé	id=g:2251189
Hafé	id=g:2251190
Haere Sadio	id=g:2251191
Hairé Sadio	id=g:2251192
Haïré	id=g:2251193
Guyia	id=g:2251194
Guizo	id=g:2251195
Guitonhat	id=g:2251196
Guitiré	id=g:2251197
Guitir	id=g:2251198
Guiter	id=g:2251199
Guissone	id=g:2251200
Guissel	id=g:2251201
Île de Guissanor	id=g:2251202
Guissam	id=g:2251203
Guirvas	id=g:2251204
Guiro Yoro	id=g:2251205
Guiro Samba Koudel	id=g:2251206
Guiro Samba	id=g:2251207
Guiro Nandou	id=g:2251208
Guiro Mandou	id=g:2251209
Guiro Bokari	id=g:2251210
Guiro	id=g:2251211
Guirnda	id=g:2251212
Guirio	id=g:2251213
Guirinnhol	id=g:2251214
Guirém	id=g:2251215
Guirdé	id=g:2251216
Guiraye Ouorgo	id=g:2251217
Guiral	id=g:2251218
Guiragor	id=g:2251219
Guira	id=g:2251220
Guira	id=g:2251221
Guioulène	id=g:2251222
Île de Guior	id=g:2251223
Guinongué	id=g:2251224
Guinongué	id=g:2251225
Forêt Classée de Guinôm	id=g:2251226
Gangara	id=g:2251227
Guinipé	id=g:2251228
Guininfouné	id=g:2251229
Guinguinéo	id=g:2251230
Guinguéneo	id=g:2251231
Guinéa Djiadibé	id=g:2251232
Guinéa	id=g:2251233
Guiné	id=g:2251234
Guiné	id=g:2251235
Guindé Sagala	id=g:2251236
Guinal	id=g:2251237
Guinal	id=g:2251238
Guimsam	id=g:2251239
Guimel	id=g:2251240
Forêt du Guimara	id=g:2251241
Marigot de Guilor	id=g:2251242
Guilor	id=g:2251243
Guilor	id=g:2251244
Guilo Peul	id=g:2251245
Guilikhar	id=g:2251246
Guilankoumou	id=g:2251247
Guilakounda	id=g:2251248
Guilafaguène	id=g:2251249
Guikès Kankamba	id=g:2251250
Guiguiankounda	id=g:2251251
Nguiguélakh	id=g:2251252
Guifoda	id=g:2251253
Lac de Guier	id=g:2251254
Guienté Kaye	id=g:2251255
Guiéki Pinkiou	id=g:2251256
Guidowol	id=g:2251257
Guidinnki	id=g:2251258
Guidine	id=g:2251259
Marigot de Guidel	id=g:2251260
Guidel	id=g:2251261
Nguidye	id=g:2251262
Forêt Classée de Guidakar	id=g:2251263
Guidakar	id=g:2251264
Guida	id=g:2251265
Guibuingui	id=g:2251266
Guibolaté	id=g:2251267
Guibara	id=g:2251268
Guèye Kadar	id=g:2251269
Nguéye Nguéye	id=g:2251270
Guewel	id=g:2251271
Guévol	id=g:2251272
Gueut	id=g:2251273
Gueule Tapée	id=g:2251274
Guèto	id=g:2251275
Guétié	id=g:2251276
Guète	id=g:2251277
Guet Ndar	id=g:2251278
Guèt Ardo	id=g:2251279
Guet	id=g:2251280
Guéssel	id=g:2251281
Guéssébové	id=g:2251282
Guesdiam	id=g:2251283
Guerlé Peul	id=g:2251284
Guerlé Ouolof	id=g:2251285
Guerki	id=g:2251286
Guéringoumane	id=g:2251287
Guérina	id=g:2251288
Guérèw	id=g:2251289
Guérane	id=g:2251290
Guer	id=g:2251291
Guéoul	id=g:2251292
Guentou Lamou	id=g:2251293
Guèntou	id=g:2251294
Guènté Vélingara	id=g:2251295
Guenté Tiélènka	id=g:2251296
Guènté Paté	id=g:2251297
Guénoul	id=g:2251298
Guenntiéli	id=g:2251299
Guennte Gouye	id=g:2251300
Guennté Boye	id=g:2251301
Guennguer	id=g:2251302
Guénes	id=g:2251303
Guène Goudi	id=g:2251304
Guène	id=g:2251305
Goumo	id=g:2251306
Guemessoutou	id=g:2251307
Guémédji	id=g:2251308
Guembeul	id=g:2251309
Gueumbeung	id=g:2251310
Guembé	id=g:2251311
Nguélouar	id=g:2251312
Guélor	id=g:2251313
Guélodé	id=g:2251314
Guélodé	id=g:2251315
Guéloba	id=g:2251316
Guéli	id=g:2251317
Guéli	id=g:2251318
Guélé	id=g:2251319
Guéhène	id=g:2251320
Guéène	id=g:2251321
Guédioumane	id=g:2251322
Guédiane	id=g:2251323
Guédé Ouro	id=g:2251324
Guédékou	id=g:2251325
Guédé Chantiers	id=g:2251326
Guédé	id=g:2251327
Guédé	id=g:2251328
Garébouréya	id=g:2251329
Gueb Fal	id=g:2251330
Guèb	id=g:2251331
Guagué Modi	id=g:2251332
Guagué Chérif	id=g:2251333
Guagué Bokar	id=g:2251334
Grinièl	id=g:2251335
Gravadior	id=g:2251336
Grand Médine	id=g:2251337
Mbaw	id=g:2251338
Grand Dakar	id=g:2251339
Graf	id=g:2251340
Gowane	id=g:2251341
Govédji	id=g:2251342
Gové	id=g:2251343
Gouye Tiébé	id=g:2251344
Gouye Teude	id=g:2251345
Gouye Seg	id=g:2251346
Gouye Sambabane	id=g:2251347
Gouye Poulo	id=g:2251348
Gouye Ndioro	id=g:2251349
Gouye Méo	id=g:2251350
Gouye Méo	id=g:2251351
Gouye Mbeute	id=g:2251352
Gouye Mbaye	id=g:2251353
Gouye Gal	id=g:2251354
Ngouye Diéri	id=g:2251355
Gouye Diallo	id=g:2251356
Gouye Bara	id=g:2251357
Gouye Bam	id=g:2251358
Gouyar Sar	id=g:2251359
Gouyaré	id=g:2251360
Gouyar	id=g:2251361
Gouyar	id=g:2251362
Gouyanabé	id=g:2251363
Goutou Dimba Ba	id=g:2251364
Gouta	id=g:2251365
Gouro Matuldé	id=g:2251366
Vèndou Gourma	id=g:2251367
Gourkel	id=g:2251368
Gourikouol	id=g:2251369
Gouriki Koliabé	id=g:2251370
Gourgourène	id=g:2251371
Gourel Yoba	id=g:2251372
Gourel Tiofi	id=g:2251373
Gourel Tibé	id=g:2251374
Gourel Slimané Dia	id=g:2251375
Gourel Seliki	id=g:2251376
Gourel Sasalbé	id=g:2251377
Gourel Sambara Maka	id=g:2251378
Gourel Samba Coulibali	id=g:2251379
Gourel Samba Abou	id=g:2251380
Gourel Samba	id=g:2251381
Gourel Saédi Mali	id=g:2251382
Gourel Omar	id=g:2251383
Gourel Mégou	id=g:2251384
Gourel Mandiou	id=g:2251385
Gourel Mama Ndiaye	id=g:2251387
Gourel Kéa	id=g:2251388
Gourel Kalidou Dioéré	id=g:2251389
Gourel Kalidou	id=g:2251390
Gourel Irlabé	id=g:2251391
Gourel Éré	id=g:2251392
Gourel Dov	id=g:2251393
Gourel-Diam Mahiram	id=g:2251394
Gourel Dialoudé	id=g:2251395
Gourel Dara	id=g:2251396
Gourel Bouna	id=g:2251397
Gourel Bouli	id=g:2251398
Gourel Bouli	id=g:2251399
Gourel Bokari	id=g:2251400
Gourel Bink	id=g:2251401
Gourel Badi	id=g:2251402
Gourel Babadar	id=g:2251403
Gourel-Amadou-Koumba	id=g:2251404
Gourel Amadi Boubou	id=g:2251405
Gourel Amadi Bokar	id=g:2251406
Gourél Guéda	id=g:2251407
Gourel Diaobé	id=g:2251408
Goura Sadiégal	id=g:2251409
Gourang Kolé	id=g:2251410
Gouraf	id=g:2251411
Goura	id=g:2251412
Goupé Koupé	id=g:2251413
Gounta Diayer	id=g:2251414
Gounia	id=g:2251415
Goundourol	id=g:2251416
Goundoré	id=g:2251417
Goundo Dié	id=g:2251418
Goundioura	id=g:2251419
Goundiour	id=g:2251420
Goundiogué	id=g:2251421
Goundiogou	id=g:2251422
Goundin	id=g:2251423
Goundièr Diop	id=g:2251424
Goundi	id=g:2251425
Goundaga Diro	id=g:2251426
Goundaga	id=g:2251427
Goundaga	id=g:2251428
Goundafa	id=g:2251429
Goundafa	id=g:2251430
Goundafa	id=g:2251431
Goumbambéré	id=g:2251432
Goumpéni	id=g:2251433
Goumiéla	id=g:2251434
Forêt Classée de Goumel Niandane	id=g:2251436
Forêt Classée de Goumel	id=g:2251437
Goumel	id=g:2251438
Goumel	id=g:2251439
Goumèl	id=g:2251440
Goumbo	id=g:2251441
Goumbo	id=g:2251442
Goumbayél	id=g:2251443
Goumbati	id=g:2251444
Gouma	id=g:2251445
Goulouya	id=g:2251446
Gouloungua	id=g:2251447
Gouloungako	id=g:2251448
Gouloumbou	id=g:2251449
Gouloumbel	id=g:2251450
Goulouguina	id=g:2251452
Gouloufou	id=g:2251453
Goulo Koum	id=g:2251454
Goulloch	id=g:2251455
Gouli	id=g:2251456
Gouk	id=g:2251457
Gouindiaye	id=g:2251458
Goui Madi Bouri	id=g:2251459
Gouima	id=g:2251460
Gouï Leum	id=g:2251461
Gouigal	id=g:2251462
Gouidi	id=g:2251463
Gouidak	id=g:2251464
Goui Bang	id=g:2251465
Goufo	id=g:2251466
Goudoumé	id=g:2251467
Goudoudé Ndouétbé	id=g:2251468
Goundoudé Diobé	id=g:2251469
Goudomp	id=g:2251470
Goudiri Foulbé	id=g:2251471
Forêt Classée de Goudiry	id=g:2251472
Goudiry	id=g:2251473
Goudinseini	id=g:2251474
Tiangol Goudinseïni	id=g:2251475
Goudié	id=g:2251476
Goudiane	id=g:2251477
Goudem	id=g:2251478
Goudé	id=g:2251479
Goudé	id=g:2251480
Goubi	id=g:2251481
Goubi	id=g:2251482
Goubi	id=g:2251483
Goubi	id=g:2251484
Gouba Samba Loum	id=g:2251485
Goubanba	id=g:2251486
Gotou Peul	id=g:2251487
Gotou Malik	id=g:2251488
Goté	id=g:2251489
Gossas Village	id=g:2251490
Gossas	id=g:2251491
Gossas	id=g:2251492
Gorou Ndiarem	id=g:2251493
Gorou Diob	id=g:2251494
Gorum Trois	id=g:2251495
Gorum Deux	id=g:2251496
Gorum Un	id=g:2251497
Gorom	id=g:2251498
Vèndou Gorol	id=g:2251499
Gorko Goto	id=g:2251500
Goria Band	id=g:2251501
Goria	id=g:2251502
Goria	id=g:2251503
Gori	id=g:2251504
Gori	id=g:2251505
Gorgui Diouf	id=g:2251506
Gor Tiongo	id=g:2251507
Gor Ouadi 2	id=g:2251508
Gor Ouadi 1	id=g:2251509
Île de Gorée	id=g:2251510
Baie de Gorée	id=g:2251511
Gorée	id=g:2251512
Gordilène	id=g:2251513
Gorbel	id=g:2251514
Gora	id=g:2251515
Gopé	id=g:2251516
Gonriki Samba Diom	id=g:2251517
Gonoum	id=g:2251518
Gonkol Kodioli Safalbé	id=g:2251519
Vèndou Gonkol Gaoudé	id=g:2251520
Gonkol	id=g:2251521
Gonio	id=g:2251522
Goniédji	id=g:2251523
Goniam	id=g:2251524
Gongoulou	id=g:2251525
Gongane	id=g:2251526
Gonène	id=g:2251527
Gonedom	id=g:2251528
Gondiourou	id=g:2251529
Gondiaye	id=g:2251530
Gonaké	id=g:2251531
Gonaké	id=g:2251532
Gomone	id=g:2251533
Gomène	id=g:2251534
Gombol	id=g:2251535
Ngom	id=g:2251536
Golon	id=g:2251537
Golon	id=g:2251538
Goloma	id=g:2251539
Golmi	id=g:2251540
Agnam Goli	id=g:2251541
Golfangning	id=g:2251542
Forêt Classée de Golette	id=g:2251543
Goléré	id=g:2251544
Goléakouto	id=g:2251545
Gold Gaïndé	id=g:2251546
Golbé	id=g:2251547
Golam	id=g:2251548
Gol	id=g:2251549
Bôlon Gokehor	id=g:2251550
Gokaré Sao	id=g:2251551
Goïdiama	id=g:2251552
Gohé	id=g:2251553
Gohé	id=g:2251554
Île de la Goêlette	id=g:2251555
Godo	id=g:2251556
Godj Keur Séring Dia	id=g:2251557
Godjil	id=g:2251558
Godj	id=g:2251559
Godiyel	id=g:2251560
Godio	id=g:2251561
Godiba	id=g:2251562
Godaguène	id=g:2251563
Gobé	id=g:2251564
Gobarène	id=g:2251565
Gobar	id=g:2251566
Gobak Soukoum	id=g:2251567
Gobak	id=g:2251568
Gobak	id=g:2251569
Goane	id=g:2251570
Gnongnoya	id=g:2251571
G’Nit	id=g:2251572
Gniguène	id=g:2251573
Gniguène	id=g:2251574
Gnibi Lambaye	id=g:2251575
Gnibi	id=g:2251576
Gnayam	id=g:2251577
Gnaba	id=g:2251578
Guirobé	id=g:2251579
Girigara	id=g:2251580
Banc Germanc	id=g:2251581
Génoto	id=g:2251582
Géhou	id=g:2251583
Gazel	id=g:2251584
Gayo	id=g:2251585
Gayo	id=g:2251586
Gaye Tiéli	id=g:2251587
Gaye Tiali	id=g:2251588
Gaye Paradji	id=g:2251589
Gayène	id=g:2251590
Gayene	id=g:2251591
Gaye Bodé	id=g:2251592
Gaye	id=g:2251593
Gaye	id=g:2251594
Gawane	id=g:2251595
Gavane	id=g:2251596
Gattègne	id=g:2251597
Gati Toye	id=g:2251598
Gati Tila	id=g:2251599
Gati Sir Ndiaye	id=g:2251600
Gati Saké	id=g:2251601
Gati Saké	id=g:2251602
Gati Rat	id=g:2251603
Gati Pakha	id=g:2251604
Gati Oumar	id=g:2251605
Gati Ngaraf	id=g:2251606
Gati Ngaye	id=g:2251607
Gati Ndiongo	id=g:2251608
Gati Mori	id=g:2251609
Gati Loumène	id=g:2251610
Gatilé	id=g:2251611
Gati II	id=g:2251612
Gatié Peulh	id=g:2251613
Gatié	id=g:2251614
Gatié	id=g:2251615
Gati Baba Ndiaye	id=g:2251616
Gatiari	id=g:2251617
Gati	id=g:2251618
Gati	id=g:2251619
Gati	id=g:2251620
Gat	id=g:2251621
Gas Tiakatal	id=g:2251622
Gas-Tiakatal	id=g:2251623
Gassi	id=g:2251624
Gassel Doulo	id=g:2251625
Gassel Doro	id=g:2251626
Vèndou Gassel	id=g:2251627
Véndou Gassél	id=g:2251628
Tiângol Gassél	id=g:2251629
Gassel	id=g:2251630
Gassel	id=g:2251631
Gassel	id=g:2251632
Gassé Diabé	id=g:2251633
Gassé Badouk	id=g:2251634
Gassé	id=g:2251635
Gassel	id=g:2251636
Gassane	id=g:2251637
Gassambéri	id=g:2251638
Gaskor	id=g:2251639
Pointe Gaskel	id=g:2251640
Gasikitt	id=g:2251641
Gas	id=g:2251642
Garuel	id=g:2251643
Garli	id=g:2251644
Garhane	id=g:2251645
Garan	id=g:2251646
Garam Fal	id=g:2251647
Gara Mbaye	id=g:2251648
Gapo	id=g:2251649
Gapassel	id=g:2251650
Gapas	id=g:2251651
Gap	id=g:2251652
Gap	id=g:2251653
Vèndou Gaous	id=g:2251654
Gaoudou Goti	id=g:2251655
Véndou Gaoudi	id=g:2251656
Vèndou Gaoudé	id=g:2251657
Gawdal I	id=g:2251658
Gaouane	id=g:2251659
Gaolamboura	id=g:2251660
Forêt Classée de Gawol Guiraye	id=g:2251661
Gâwol	id=g:2251662
Gaodé Bofé	id=g:2251663
Gantour	id=g:2251664
Ganki Doumbodjé	id=g:2251665
Ganki Boubouyel	id=g:2251666
Ganki	id=g:2251667
Gankèt Guent	id=g:2251668
Gankèt	id=g:2251669
Ganiniel	id=g:2251670
Ganine Maoudou	id=g:2251671
Ganine Erogne	id=g:2251672
Ganine	id=g:2251673
Ganina	id=g:2251674
Ganina	id=g:2251675
Ganièk	id=g:2251676
Ganièk	id=g:2251677
Ganguel-Soulé	id=g:2251678
Ganguel Maka	id=g:2251679
Gangounaye	id=g:2251680
Gourel Mama Demba	id=g:2251681
Gangali	id=g:2251682
Gane	id=g:2251683
Gandon	id=g:2251684
Gandek	id=g:2251685
Gandio	id=g:2251686
Gandigal	id=g:2251687
Gandiaye	id=g:2251688
Gandé Kô	id=g:2251689
Gandé	id=g:2251690
Gandé	id=g:2251691
Gandamaka	id=g:2251692
Gandal	id=g:2251693
Ganda	id=g:2251694
Ganboul Moctar	id=g:2251695
Ganboul Kedo	id=g:2251696
Ganboul Escale	id=g:2251697
Ganbou	id=g:2251698
Gambi Diaoubé	id=g:2251699
Ganarel	id=g:2251700
Ganao	id=g:2251701
Gamon	id=g:2251704
Gam	id=g:2251705
Gambissara	id=g:2251706
Gambissara	id=g:2251707
Gambissa Aldouma	id=g:2251708
Gambi	id=g:2251709
Gambaya	id=g:2251710
Gamadji	id=g:2251711
Gama	id=g:2251712
Galoya Toucouleur	id=g:2251713
Galoulé	id=g:2251714
Galo Marou	id=g:2251715
Galo	id=g:2251716
Galmbas	id=g:2251717
Gallo Koye	id=g:2251718
Gallé Mamadou	id=g:2251719
Galayel	id=g:2251720
Galla	id=g:2251721
Gali Ndiang	id=g:2251722
Galène Ndjououndjou	id=g:2251723
Galé Boubou	id=g:2251724
Galéabé	id=g:2251725
Galé	id=g:2251726
Galé	id=g:2251727
Gal Beut	id=g:2251728
Galbé	id=g:2251729
Galayabé Torobé	id=g:2251730
Galayabé Foulbé	id=g:2251731
Galangal	id=g:2251732
Galangal	id=g:2251733
Galandou	id=g:2251734
Gala Mbingue	id=g:2251735
Galagué	id=g:2251736
Galadi	id=g:2251737
Tiangol Gaïparadji	id=g:2251738
Gaïna	id=g:2251739
Gaïma Tapsir	id=g:2251740
Gailbandoa	id=g:2251741
Gaïdoum	id=g:2251742
Gaïdoum	id=g:2251743
Gaïdé	id=g:2251744
Gagnar Fal	id=g:2251745
Gagnar	id=g:2251746
Gagnabougou	id=g:2251747
Vèndou Gaètiali	id=g:2251748
Gaégui	id=g:2251749
Gaé	id=g:2251750
Gad Tiendé	id=g:2251751
Gad Peul	id=g:2251752
Gadoguène	id=g:2251753
Gad Niakhar	id=g:2251754
Gad Kébé	id=g:2251755
Gadji	id=g:2251756
Gadjédji	id=g:2251757
Gade Yelle	id=g:2251758
Gadiali	id=g:2251759
Gadiak	id=g:2251760
Ngadiaga	id=g:2251761
Gadiaga	id=g:2251762
Gadi	id=g:2251763
Gad Gomène	id=g:2251764
Gade	id=g:2251765
Gad Dior	id=g:2251766
Gad Brama	id=g:2251767
Gad Bitiou	id=g:2251768
Gadapara	id=g:2251769
Gadan Kaye	id=g:2251770
Gad Afé	id=g:2251771
Gadadji	id=g:2251772
Gadada	id=g:2251773
Gad	id=g:2251774
Gabou	id=g:2251775
Gabou	id=g:2251776
Gabou	id=g:2251777
Gabassé	id=g:2251778
Gabar	id=g:2251779
Gabane	id=g:2251780
Gababé	id=g:2251781
Franding	id=g:2251782
Foutayel	id=g:2251783
Fouta	id=g:2251784
Fout	id=g:2251785
Fouroum	id=g:2251786
Fourou	id=g:2251787
Fourou	id=g:2251788
Fourdou Mare	id=g:2251789
Fourdou	id=g:2251790
Foundiougne	id=g:2251791
Foundiougne	id=g:2251792
Foumé Hara Diobé	id=g:2251793
Foumé Hara Démboubé	id=g:2251794
Fouloum	id=g:2251795
Foulo	id=g:2251796
Fouldé	id=g:2251797
Foula Mori	id=g:2251798
Foulakounda	id=g:2251799
Foulakounda	id=g:2251800
Foulakounda	id=g:2251801
Fouladou Yéro	id=g:2251802
Fouladou Samba	id=g:2251803
Fouladou	id=g:2251804
Fouin Fouin	id=g:2251805
Vendou Fouïkaré	id=g:2251806
Fouial Sinndi	id=g:2251807
Foua Ta	id=g:2251808
Foua Fassane	id=g:2251809
Foua	id=g:2251810
Fos Ndiarhaye	id=g:2251811
Fos	id=g:2251812
Fort Saint-Pierre	id=g:2251813
Haïré Fowrou	id=g:2251814
Forou	id=g:2251815
Fordiok	id=g:2251816
Forbote	id=g:2251817
Fora	id=g:2251818
Fontama	id=g:2251819
Fongoli	id=g:2251820
Fongolembi	id=g:2251821
Fondé Gandé	id=g:2251822
Fôndé Elimane	id=g:2251823
Folandai	id=g:2251824
Foïloldé	id=g:2251825
Fogoulou Opa	id=g:2251826
Fogolou Paté	id=g:2251827
Fogni	id=g:2251828
Fogni	id=g:2251829
Fogni	id=g:2251830
Fofi	id=g:2251831
Fodé Kounda	id=g:2251832
Fodékounda	id=g:2251833
Fodé Binéya	id=g:2251834
Fodé Bayo	id=g:2251835
Fodébako	id=g:2251836
Fitaba	id=g:2251837
Fita	id=g:2251838
Fissel	id=g:2251839
Fissa	id=g:2251840
Firgui	id=g:2251841
Firdaossi	id=g:2251842
Finntiok	id=g:2251843
Finntel	id=g:2251844
Fimela	id=g:2251845
Figrome	id=g:2251846
Figo	id=g:2251847
Fidiobidji	id=g:2251848
Fidiobali Nelber	id=g:2251849
Fidiobali Guélodé	id=g:2251850
Fidiobali Dioé	id=g:2251851
Fidé Diakhaté	id=g:2251852
Fiarine Diana	id=g:2251853
Fetto	id=g:2251854
Féto Yoro Mare	id=g:2251855
Vèndou Féto-Révane	id=g:2251856
Féto Paté	id=g:2251857
Féto Niébé	id=g:2251858
Féto Kodioli	id=g:2251859
Féto Kobé Mare	id=g:2251860
Féto Haéré Mare	id=g:2251861
Féto Gayo	id=g:2251862
Féto Fourou Mare	id=g:2251863
Fétodji	id=g:2251864
Féto Diami	id=g:2251865
Vèndou Féto Bilogne	id=g:2251866
Féto Angna	id=g:2251867
Féto Mare	id=g:2251868
Féto	id=g:2251869
Féti Dianal	id=g:2251870
Fété Tiaïri	id=g:2251871
Vèndou Fétéré Diabi	id=g:2251872
Fété Olé	id=g:2251873
Pété Obak	id=g:2251874
Fété Niarval	id=g:2251875
Fété Laobé	id=g:2251876
Fété Kodioli	id=g:2251877
Fété Galambi	id=g:2251878
Fété Fovrou	id=g:2251879
Fété Ery	id=g:2251880
Fété Doundou	id=g:2251881
Fété Diénéki	id=g:2251882
Fété Dianal	id=g:2251883
Fété Bowé	id=g:2251884
Fété Bowal	id=g:2251885
Fété Bondié	id=g:2251886
Fété Amadi	id=g:2251887
Fété Aïdi	id=g:2251888
Fesséné	id=g:2251889
Réserve de Faune du Ferlo-Sud	id=g:2251890
Réserve de Faune du Ferlo-Nord	id=g:2251891
Ferlo	id=g:2251892
Ferlo Tyikkité	id=g:2251893
Fergo	id=g:2251894
Féralo	id=g:2251895
Férala	id=g:2251896
Féo Koudioli	id=g:2251897
Femboul	id=g:2251898
Félou	id=g:2251899
Féllo Kolomassi	id=g:2251900
Félane	id=g:2251901
Félane	id=g:2251902
Fédia	id=g:2251903
Fédé Modi	id=g:2251904
Fazane	id=g:2251905
Marigot de Fayil	id=g:2251906
Fayil	id=g:2251907
Fayako	id=g:2251908
Fatié	id=g:2251909
Région de Fatick	id=g:2251910
Fatick	id=g:2251911
Forêt de Fathala	id=g:2251912
Fathala	id=g:2251913
Fataoro	id=g:2251914
Fataniabé	id=g:2251915
Fatako	id=g:2251916
Fataïa	id=g:2251917
Fata Dama	id=g:2251918
Fass Touré	id=g:2251919
Fass Thiam	id=g:2251920
Fassé Oumar	id=g:2251921
Fassel	id=g:2251922
Fassane	id=g:2251923
Fassada	id=g:2251924
Fas	id=g:2251925
Fass	id=g:2251926
Fas	id=g:2251927
Fass	id=g:2251928
Fass	id=g:2251929
Fass	id=g:2251930
Fas Kaèl	id=g:2251931
Fas Diayène	id=g:2251932
Fas Boye	id=g:2251933
Fas	id=g:2251934
Fas	id=g:2251935
Fâs	id=g:2251936
Fas	id=g:2251937
Fas	id=g:2251938
Fas	id=g:2251939
Fas	id=g:2251940
Fas	id=g:2251941
Fas	id=g:2251942
Farintaba	id=g:2251943
Farikounda	id=g:2251944
Farato	id=g:2251945
Farar	id=g:2251946
Farao	id=g:2251947
Farankounda	id=g:2251948
Farankounda	id=g:2251949
Farankounda	id=g:2251950
Farankounda	id=g:2251951
Farandiang	id=g:2251952
Farandi	id=g:2251953
Faramba	id=g:2251954
Farali	id=g:2251955
Farako	id=g:2251956
Farako	id=g:2251957
Farako	id=g:2251958
Faragnima	id=g:2251959
Farabougou	id=g:2251960
Faraba	id=g:2251961
Faraba	id=g:2251962
Faraba	id=g:2251963
Marigot de Faoye	id=g:2251964
Faoye	id=g:2251965
Vèndou Faourou	id=g:2251966
Faoune Kaïnako	id=g:2251967
Fao	id=g:2251968
Fanoya	id=g:2251969
Fann-Hok	id=g:2251970
Pointe de Fann	id=g:2251971
Résidence de Fann	id=g:2251972
Fanka Bantan	id=g:2251973
Fanira	id=g:2251974
Fanié	id=g:2251975
Fangoumé	id=g:2251976
Fanghote Mankagne	id=g:2251977
Fanghote	id=g:2251978
Fanèye	id=g:2251979
Fandène	id=g:2251980
Fandane	id=g:2251981
Fandane	id=g:2251982
Fanda	id=g:2251983
Fambal	id=g:2251984
Fanaye Oualo	id=g:2251985
Fanaye Diéri	id=g:2251986
Fana Keur Abdou	id=g:2251987
Passe Fambine	id=g:2251988
Famara	id=g:2251989
Falombo	id=g:2251990
Faloboguel	id=g:2251991
Falméré	id=g:2251992
Falifa	id=g:2251993
Falia	id=g:2251994
Faléko	id=g:2251995
Fal Dioung	id=g:2251996
Haïré Faldé	id=g:2251997
