La Colpa	id=g:3695937
Vista Alegre	id=g:3742752
Limón	id=g:3742753
Pampa de Lanche	id=g:3742754
Hierba Buena	id=g:3742756
Bebedero	id=g:3742757
Quemazón	id=g:3742758
Cerro La Cruz del Rollo	id=g:3742759
Hacienda Granadilla	id=g:3742760
Ocunque	id=g:3742761
Alfalfilla	id=g:3742762
Buenes Aires	id=g:3742763
Limoncito	id=g:3742764
Monte Chico	id=g:3742765
Quebrada La Laja	id=g:3742766
Naranjo	id=g:3742767
La Laja	id=g:3742768
Naranja Loma	id=g:3742769
Arcomayo	id=g:3742771
Palo Grande	id=g:3742772
La Rayan	id=g:3742774
Poleo	id=g:3742775
Ocunque	id=g:3742776
San Isidro	id=g:3742777
Naranjo	id=g:3742780
Tamboni	id=g:3742781
La Morada	id=g:3742782
Batán	id=g:3742783
Sopa	id=g:3742784
El Alto	id=g:3742785
La Aguita	id=g:3742786
Achucala	id=g:3742787
Fugonique	id=g:3742788
Quebrada La Cabulla	id=g:3742789
Cerro El Coche	id=g:3742790
Casa Quemada	id=g:3742791
Río La Leche	id=g:3742792
Cerro de la Cruz	id=g:3742793
Cerro Peña del Buitre	id=g:3742794
Cerro Sapote	id=g:3742795
Cerro Panal	id=g:3742796
Purgatorio	id=g:3742797
Piedra Agachada	id=g:3742798
Las Pircas	id=g:3742799
Chinchiquipe	id=g:3742800
Quebrada Tierra Blanca	id=g:3742801
Quebrada Canutillo	id=g:3742802
Quebrada de Las Pircas	id=g:3742803
Cerro Pedregal	id=g:3742804
Cerro Los Cocos	id=g:3742805
Cerros El Alto	id=g:3742806
Cerro Pajonal	id=g:3742807
El Palto	id=g:3742808
Cerro Boladero	id=g:3742809
Quebrada Carrizal	id=g:3742810
Quebrada Tucaquis	id=g:3742811
Río Paltic	id=g:3742812
Pariamarca	id=g:3742813
Sacca	id=g:3742814
Cerro San Lorenzo	id=g:3742815
Señal San Lorenzo	id=g:3742816
Santa Rosa	id=g:3742817
Capilla	id=g:3742818
Laguna Tembladera	id=g:3742819
Señal La Mina	id=g:3742820
La Montanita	id=g:3742821
El Chorro	id=g:3742822
Cerro Tucaquis	id=g:3742823
Cerro Las Ollitas	id=g:3742824
Ajosmayo	id=g:3742825
Canchachala	id=g:3742826
La Comunidad	id=g:3742827
Quebrada San Isidro	id=g:3742828
Quebrada La Chisca	id=g:3742829
Cerros de la Ramada	id=g:3742830
Cerro Tullal	id=g:3742831
Cerro Pabellón	id=g:3742832
Cerro Llontona	id=g:3742833
Quebrada Sapote	id=g:3742834
Quebrada Caña Brava	id=g:3742835
Quebrada Guayabo	id=g:3742836
Quebrada del Hornillo	id=g:3742837
Quepan	id=g:3742838
Quebrada El Plátano	id=g:3742839
Cerro Crecido	id=g:3742840
Hacienda Espinal	id=g:3742841
Cerro Hierva Buena	id=g:3742842
Cerro Las Astillas	id=g:3742843
Cerro Peña Blanca	id=g:3742844
Quebrada Taura	id=g:3742845
Quebrada Totora	id=g:3742846
El Cédro	id=g:3742847
El Lloque	id=g:3742848
Quebrada Chulles	id=g:3742849
Cerro Botella Quebrada	id=g:3742850
Totoras	id=g:3742851
Cerro Colpayaco	id=g:3742852
La Chapa	id=g:3742853
El Yungo	id=g:3742854
Cerro Quernoche	id=g:3742855
La Cental	id=g:3742856
El Real	id=g:3742857
Río Calucan	id=g:3742858
Cerro El Coche	id=g:3742859
Quebrada El Sauce	id=g:3742860
Cerro Sombrerito	id=g:3742861
Quebrada Quernoche	id=g:3742862
Quebrada La Cárcel	id=g:3742863
Cerro de Oyotún	id=g:3742864
Cerro Sintupaya	id=g:3742865
Cerro Quemado	id=g:3742866
Cerro El Horcón	id=g:3742867
Quinua	id=g:3742868
Pandachi	id=g:3742869
Tute	id=g:3742870
Luto	id=g:3742871
Cerro Sillón	id=g:3742872
Quirichima	id=g:3742873
El Perol	id=g:3742874
Quebrada Tocras	id=g:3742875
Tunasan	id=g:3742876
Cerro Canta Gallo	id=g:3742877
Cerro Vizcachas	id=g:3742878
Pampa del Cerro Colorado	id=g:3742879
Cerros Perol	id=g:3742880
Cerro Minas	id=g:3742881
Pampa San Pedro	id=g:3742882
El Triunfo	id=g:3742883
Pampa de las Tres Piedras	id=g:3742884
Cerro Potrerillo	id=g:3742885
Huaca Quiñones	id=g:3742886
Huaca del Chino	id=g:3742887
Huaca del Cuy	id=g:3742888
Cerro Pedregal	id=g:3742889
Quebrada Pacan Nique	id=g:3742890
La Totora	id=g:3742891
Quebrada Pozo Verde	id=g:3742892
Cerro Portachuelo	id=g:3742893
Cerro Calabozo	id=g:3742894
Dos Cruces	id=g:3742895
Portachuelo	id=g:3742896
Cerro La Iglesia	id=g:3742897
Hacienda San Bartolo	id=g:3742898
Huaca del Toro	id=g:3742899
La Esperanza	id=g:3742900
Vista Alegre	id=g:3742901
Quebrada Mina	id=g:3742902
Hacienda Gramadal	id=g:3742903
Naranjo	id=g:3742904
Cerro Pan de Azúcar	id=g:3742905
La Compuerta	id=g:3742906
Barrio Nuevo	id=g:3742907
Saldana	id=g:3742908
Huaca Tendida	id=g:3742909
Quebrada Cincate	id=g:3742910
La ”U”	id=g:3742911
Quebrada La ”U”	id=g:3742912
El Campamento	id=g:3742913
Cerro Pampa de Mula	id=g:3742914
Pampa Motete	id=g:3742915
Quebrada Cruz Verde	id=g:3742916
Quebrada de Songoy	id=g:3742917
Llaves	id=g:3742918
Huaca La Ternera	id=g:3742919
Cerro Zapallar	id=g:3742920
Guayaquil	id=g:3742921
Hacienda Cojal	id=g:3742922
Cerro Portachuelo	id=g:3742923
Cerro Cruz Verde	id=g:3742924
Cerro de la Mira	id=g:3742925
Río Seco	id=g:3742926
Tres Huacas	id=g:3742927
Cerro Tres Huacas	id=g:3742928
Pampa Caña Cruz	id=g:3742929
Quebrada del Cerezo	id=g:3742930
Cerro Tasajeras	id=g:3742931
Cerro de Los Loros	id=g:3742932
San Luis	id=g:3742933
Cerro Chuchupon	id=g:3742934
Quebrada Pichucirca	id=g:3742935
Llacaden	id=g:3742936
Tallacirca	id=g:3742937
Chonta Cruz	id=g:3742938
Huambara	id=g:3742939
Luscapampa	id=g:3742940
Chonta	id=g:3742941
Santa María	id=g:3742942
Tangasca	id=g:3742943
Río Tocmoche	id=g:3742944
Cerro El Portachuelo	id=g:3742945
Cerro Gallo	id=g:3742946
Cerro Chillón	id=g:3742947
Cerro Cunamis	id=g:3742948
Cerro Alumbral	id=g:3742949
Quebrada Ajos	id=g:3742950
Señal Cerro Alumbral	id=g:3742951
Cerro Hualtacal	id=g:3742952
Quebrada El Alumbral	id=g:3742953
Quebrada Seca	id=g:3742954
Quebrada del Verde	id=g:3742955
Quebrada Huanga Changa	id=g:3742956
Quebrada de Agua Salada	id=g:3742957
Cerro El Cura	id=g:3742958
Cerro Campana	id=g:3742959
La Puntilla	id=g:3742960
Cerro Boca del Tigre	id=g:3742961
Wadington	id=g:3742962
Quebrada Hualtacal	id=g:3742963
Pampa Potrero Los Barrantes	id=g:3742964
Quebrada Los Barrantes	id=g:3742965
Cerro Los Barrantes	id=g:3742966
Quebrada Alumbral	id=g:3742967
Quebrada Colorado	id=g:3742968
Quebrada Honda	id=g:3742969
Cerro Colorado	id=g:3742970
Cerro Los Cerezos	id=g:3742971
Cerro El Pato	id=g:3742972
Cerro La Plaza	id=g:3742973
Cerro Pan de Azúcar	id=g:3742974
Pueblo Nuevo	id=g:3742975
Quebrada del Higuerón	id=g:3742976
Palomitas	id=g:3742977
Cerro de la Guardiania	id=g:3742978
Cerro La Cal	id=g:3742979
Cuculi Viejo	id=g:3742980
Hacienda Palmo	id=g:3742981
Cuculi Nuevo	id=g:3742982
Quebrada Mojón de Gato	id=g:3742983
Pampa del Abrogal	id=g:3742984
Abrojal	id=g:3742985
Las Minas	id=g:3742986
Algarrobal	id=g:3742987
Corral de Oyos	id=g:3742988
Las Acciones	id=g:3742989
Zapotal	id=g:3742990
Quebrada Zapotal	id=g:3742991
Los Ficus	id=g:3742992
Cerro Zapotal	id=g:3742993
Cerro Campana	id=g:3742994
Quebrada Campana	id=g:3742995
Cerro Las Minas	id=g:3742996
Cerro Ranca Rumi	id=g:3742997
Carniche Bajo	id=g:3742998
Guanagal	id=g:3742999
La Ramada	id=g:3743000
Las Minas	id=g:3743001
Cerro La Cruz	id=g:3743002
Cerro Calabozo	id=g:3743003
Cerro Caña Brava	id=g:3743004
Quebrada Caña Brava	id=g:3743005
Quebrada Calabozo	id=g:3743006
Quebrada Yaypón	id=g:3743007
Cerro Tinajones	id=g:3743008
Quebrada de Chumillan	id=g:3743009
Cerro Portachuelo	id=g:3743010
Cerro Sombrerito	id=g:3743011
Cerro Colorado	id=g:3743012
Los Cerezos	id=g:3743013
Quebrada Los Derrumbes	id=g:3743014
Quebrada Los Bravos	id=g:3743015
Quebrada Las Huacas	id=g:3743016
Quebrada La Noría	id=g:3743017
Cerro Los Bravos	id=g:3743018
Cerro La Mesa	id=g:3743019
Cerros Frente a Balcón	id=g:3743020
Jaguay de la Chilca	id=g:3743021
Cerro Fila de la Chilca	id=g:3743022
Pampa del Pajonal	id=g:3743023
El Sillón	id=g:3743024
Quebrada Telles	id=g:3743025
Cerro Camarón	id=g:3743026
El Sauce	id=g:3743027
Quebrada Las Juanas	id=g:3743028
Quebrada Caña Brava	id=g:3743029
Quebrada Cosquef Grande	id=g:3743030
Cerro Ayacos	id=g:3743031
Cerro Morteros	id=g:3743032
Cerro Las Palomitas	id=g:3743033
Quebrada Higuerón	id=g:3743034
Cerro Gavilanes	id=g:3743035
Santa Rita	id=g:3743036
Chilcal Bajo	id=g:3743037
Hacienda Pan de Azúcar	id=g:3743038
Las Delicias	id=g:3743039
Frejolar	id=g:3743040
Macuaco	id=g:3743041
Quebrada La Naranja	id=g:3743042
Quebrada Potrero Las Yeguas	id=g:3743043
Cerro Pencal	id=g:3743044
Cruz de Chalpón	id=g:3743045
Río de Udima	id=g:3743046
Cerro Chuquil	id=g:3743047
Cerro Chullumbe	id=g:3743048
Chachacoma	id=g:3743049
Telles	id=g:3743050
Ayacos	id=g:3743051
Cerro Ayacos	id=g:3743052
Cerro La Cárcel	id=g:3743053
Cerro Tellas	id=g:3743054
Cerro Punta de Oro	id=g:3743055
Cerro La Gruta	id=g:3743056
Pampa de Leque Leque	id=g:3743057
Cerros de Tingues	id=g:3743058
Cerro Taza	id=g:3743059
Señal Cerro Conquis	id=g:3743060
Agua Colorada	id=g:3743061
Sunsho	id=g:3743062
Cupina	id=g:3743063
La Muchal	id=g:3743064
Cerro La Muchal	id=g:3743065
Cerro Cupina	id=g:3743066
Quebrada Cupina	id=g:3743067
Río El Molino	id=g:3743068
Huanga Shanga	id=g:3743069
Cerro Andahuayla	id=g:3743070
Cerro La Torre	id=g:3743071
Cerro Pincuya	id=g:3743072
Cerro Pichu	id=g:3743073
Cerro Paltarume	id=g:3743074
Viscat	id=g:3743075
Chunis	id=g:3743076
Chuniruri	id=g:3743077
El Suso	id=g:3743078
El Molino	id=g:3743079
El Álamo	id=g:3743080
Quebrada Chunis	id=g:3743081
Quebrada Llamacines	id=g:3743082
Quebrada Licupis	id=g:3743083
Cachil	id=g:3743084
Chapunis	id=g:3743085
Cascabamba	id=g:3743086
Quebrada de Cascabamba	id=g:3743087
San Antonio	id=g:3743088
Fundo San José	id=g:3743089
Popa	id=g:3743090
Quebrada de La Montaña	id=g:3743091
Fundo Chilanlan	id=g:3743092
Cerros San Lorenzo	id=g:3743093
Cerro Pampa Verde	id=g:3743094
Cerro Timón	id=g:3743095
Quebrada La Carcel	id=g:3743096
Quebrada Congunguis	id=g:3743097
Quebrada San Mateo	id=g:3743098
Guagamarca	id=g:3743099
La Capilla	id=g:3743100
Choloque	id=g:3743101
Hacienda La Succha	id=g:3743102
Los Porongos	id=g:3743103
Cerro El Zapato	id=g:3743104
Cerro Pay Pay	id=g:3743105
Río Llonquinua	id=g:3743106
Chalimpuquio	id=g:3743107
Ullmaco	id=g:3743108
Chauna	id=g:3743109
Chaupichana	id=g:3743110
Chacma	id=g:3743111
Limón Carro	id=g:3743112
Trapiche	id=g:3743113
Chicopon	id=g:3743114
Liagapampa	id=g:3743115
San Pablo	id=g:3743116
Tayapampa	id=g:3743117
La Succha	id=g:3743118
Moche	id=g:3743119
San Antonio	id=g:3743120
Quebrada Honda	id=g:3743121
Quebrada Carape	id=g:3743122
Quebrada Moche	id=g:3743123
Quebrada San Pablo	id=g:3743124
Quebrada Hualanga	id=g:3743125
Río La Sucha	id=g:3743126
Cerros Moche	id=g:3743127
Molle	id=g:3743128
Panales	id=g:3743129
Quebrada Panales	id=g:3743130
Río Limón	id=g:3743131
Cerro Atumpampa	id=g:3743132
Cerro Motungo	id=g:3743133
Cerro Vaca Barrosa	id=g:3743134
Cerro Checos	id=g:3743135
Cerros Congona	id=g:3743136
Cerro Pumallaco	id=g:3743137
Cerro Lauque	id=g:3743138
Cerro Atuncirca	id=g:3743139
Cerro Clavel Conga	id=g:3743140
La Quesga	id=g:3743141
Pongo Alto	id=g:3743142
Cerro Abuela	id=g:3743143
Cerro Ucchahuilca	id=g:3743144
Cerro Cuchac	id=g:3743145
Cerro Corosorgona	id=g:3743146
Chaupicirca	id=g:3743147
Quebrada El Río	id=g:3743148
Quebrada Mangalpa	id=g:3743149
Yonque	id=g:3743150
Cerro Pululo	id=g:3743151
Cerro Incahuasi	id=g:3743152
Cerro Cusilhuan	id=g:3743153
Quebrada Honda	id=g:3743154
Río Rocoto	id=g:3743155
Rocoto	id=g:3743156
Cerro Tuyucirca	id=g:3743157
Cerro Piedras Oques	id=g:3743158
Cachipampa	id=g:3743159
Quebrada Molino	id=g:3743160
Tabacal	id=g:3743161
Cerro Viscacha	id=g:3743162
Río Obraje	id=g:3743163
Quebrada Layuran	id=g:3743164
Layuran	id=g:3743165
Huangapampa	id=g:3743166
Sanquihua	id=g:3743167
Cerro Negro	id=g:3743168
Cerro Los Cuyes	id=g:3743169
Cerro Cotora	id=g:3743170
La Raya	id=g:3743171
Sahuindo	id=g:3743172
Agua Blanca	id=g:3743173
Hornopampa	id=g:3743174
El Potrero	id=g:3743175
Cerro Gavilán	id=g:3743176
Quebrada Agua Blanca	id=g:3743177
Hacienda Lima Pampa	id=g:3743178
Cerro Lima Pampa	id=g:3743179
Cerro Palo Grande	id=g:3743180
Quebrada Horno Pampa	id=g:3743181
Cerro Negrahuasi	id=g:3743182
Quebrada Negrahuasi	id=g:3743183
Hacienda Aricapampa	id=g:3743184
Hacienda Marcabal	id=g:3743185
Quebrada del Reloj	id=g:3743194
Quebrada Shahuindo	id=g:3743195
Cerros Lajas de Tongon	id=g:3743196
Lajas	id=g:3743197
Laquipampa	id=g:3743198
Cerro Reloj	id=g:3743199
Pirgacirca	id=g:3743200
Shashala	id=g:3743201
Cerro Collpapampa	id=g:3743202
Caracucho	id=g:3743203
Shambo	id=g:3743204
Quebrada Las Lajas	id=g:3743205
Huanaban	id=g:3743206
Pajonal	id=g:3743207
Quebrada Caracucho	id=g:3743208
San Martín	id=g:3743209
Quebrada Shambo	id=g:3743210
Quebrada Anguyaco	id=g:3743211
Cerro Pumpe	id=g:3743212
Shishiques	id=g:3743214
Nieves	id=g:3743215
Casa Hacienda ”Lutis”	id=g:3743216
Río Cascabamba	id=g:3743217
Cerro Huambaracirca	id=g:3743218
Cerro Chilihuisa	id=g:3743220
Cerro Portachuelo de Chapunis	id=g:3743221
Quebrada Chilihuisa	id=g:3743222
Huilsca	id=g:3743223
Quebrada de Minas	id=g:3743224
Huayaso	id=g:3743225
Estancia	id=g:3743226
Minas	id=g:3743227
Cerro Sopa	id=g:3743228
Cerro Palayon	id=g:3743229
Cerro Shugocaga	id=g:3743230
Cerro Nuevo Mundo	id=g:3743231
Hacienda Laquipampa	id=g:3743232
Cerro Chacuapampa	id=g:3743233
Zapote	id=g:3743234
Hacienda Occhapampa	id=g:3743235
Quebrada Cuta	id=g:3743236
El Molino	id=g:3743238
Escalera	id=g:3743239
Hacienda Moyán	id=g:3743240
Huayrol	id=g:3743241
Quebrada Rachichuela	id=g:3743242
Quebrada Janque	id=g:3743243
Cerro San Nicolás	id=g:3743244
Cerro Viscacha	id=g:3743246
Hacienda Janque	id=g:3743247
Lanchipampa	id=g:3743248
Quebrada de Lanchipampa	id=g:3743249
Cerro Pin Pin	id=g:3743250
Cerro Lungan	id=g:3743252
Riopampa	id=g:3743253
Lungan	id=g:3743254
Succha	id=g:3743255
Cerro Pigonta	id=g:3743256
Cerro Paquican	id=g:3743257
Cerro Rumichaca	id=g:3743258
Congona	id=g:3743259
Paccha	id=g:3743260
El Rejo	id=g:3743261
Uñican	id=g:3743262
Quebrada Pozo con Rabo	id=g:3743263
Cerro Segse	id=g:3743264
Tucto	id=g:3743265
Machaycaj	id=g:3743267
Laguna Quimsacocha	id=g:3743268
Río Chauchaquis	id=g:3743271
Quebrada Uñican	id=g:3743272
Quebrada Chorro Blanco	id=g:3743273
Quebrada Los Cuartos	id=g:3743274
Cerro El Chunque	id=g:3743275
Laguna Totoral	id=g:3743276
Caluncate	id=g:3743277
Sinchahuelito	id=g:3743278
Cerro Pozo Negro	id=g:3743279
Laguna Conrabo	id=g:3743281
Laguna Conchampa	id=g:3743282
Cerros Verdes de Montaña	id=g:3743283
Laguna de la Montaña	id=g:3743285
Laguna Yanasocha	id=g:3743286
Laguna Picuncate	id=g:3743287
Laguna Clara	id=g:3743288
Laguna Oscura	id=g:3743289
Pampa del Lirio	id=g:3743290
Cerros Pozo Colorado	id=g:3743291
Cerros Punta de La Laja	id=g:3743292
Quebrada La Granja	id=g:3743294
Río Ayraca	id=g:3743295
Quebrada Checos	id=g:3743296
Cerro Paja Blanca	id=g:3743297
Hacienda La Granja	id=g:3743298
La Lima	id=g:3743299
Quebrada La Laja	id=g:3743300
Quebrada Agua del Peón	id=g:3743301
Cerro Paja Blanca	id=g:3743302
Cerro Peña Negra	id=g:3743303
Cerro Chucate	id=g:3743304
Paraguay	id=g:3743305
Ayabamba	id=g:3743306
Quebrada Honda	id=g:3743307
Mitobamba	id=g:3743308
Vista Alegre	id=g:3743309
Maraybamba	id=g:3743310
Atago	id=g:3743312
El Sauce	id=g:3743313
Hacienda Quipacuy	id=g:3743314
San Luis	id=g:3743315
Membrillo	id=g:3743316
Cerro Chaques	id=g:3743318
Maray	id=g:3743319
Cerro Huambo	id=g:3743320
Quebrada Honda	id=g:3743321
Quebrada Cucho	id=g:3743322
Quebrada Casquin	id=g:3743323
Paric	id=g:3743324
Río Misahuanga	id=g:3743325
Cerro Colpar	id=g:3743326
Calabozo	id=g:3743327
Quebrada Cachuro	id=g:3743328
Colpa	id=g:3743329
Saganmache	id=g:3743330
Carboncillo	id=g:3743331
Sanguia	id=g:3743332
Río Chongoyapita	id=g:3743333
Cerro Gentiles	id=g:3743334
Limón	id=g:3743335
El Rejo	id=g:3743336
Inguer	id=g:3743337
Río Ingueryacu	id=g:3743338
Sanibamba	id=g:3743339
Cerro Ensillada	id=g:3743340
Cerro El Coro	id=g:3743341
Quebrada Laronga	id=g:3743342
Cerro Minsahuague	id=g:3743343
El Arenal	id=g:3743344
Puerto Las Delicias	id=g:3743345
Ñule	id=g:3743346
San José	id=g:3743348
Lanche	id=g:3743349
Chipianga	id=g:3743350
Quebrada Alguineo	id=g:3743352
Río Las Chontas	id=g:3743353
Quebrada Floresta	id=g:3743354
Quebrada Illapa	id=g:3743355
La Floresta	id=g:3743356
Patipampa	id=g:3743357
Barbasco	id=g:3743358
La Palma	id=g:3743359
Cerro Palacio	id=g:3743360
Cerro Las Chontas	id=g:3743362
Cerro La Viuda	id=g:3743363
Cerro Peña Blanca	id=g:3743364
Lagunas Inahuanga	id=g:3743365
Laguna Shinchin	id=g:3743366
Cerro Shucucirca	id=g:3743367
Cerro Shinchin	id=g:3743368
Cerro Lipiag	id=g:3743369
Cerro Calucan	id=g:3743370
Quebrada Piedra Blanca	id=g:3743371
Quebrada Peña Blanca	id=g:3743372
Quebrada Las Savillas	id=g:3743373
Quebrada Granadillo	id=g:3743374
El Palmo	id=g:3743375
Sabuindo	id=g:3743376
Balcón	id=g:3743377
Quebrada Balcón	id=g:3743378
Cerro Calucan	id=g:3743379
Cerro Calucan	id=g:3743380
Cerro El Sauce	id=g:3743381
Cerro Calucancillo	id=g:3743382
Cerro Calucan	id=g:3743383
Quebrada Las Hornillas	id=g:3743384
Quebrada Barbechos	id=g:3743385
Quebrada de la Montaña	id=g:3743386
Hacienda El Sauce	id=g:3743387
Cerro Almijarra	id=g:3743388
Hacienda El Sauce	id=g:3743389
Cerro Sunihuaca	id=g:3743390
Cerro Capitán	id=g:3743391
Pauca	id=g:3743392
Cerro Huamachuco	id=g:3743393
Cerro Capusa	id=g:3743394
Rumisqui	id=g:3743395
Quebrada Huertas	id=g:3743396
Quebrada Pandachi	id=g:3743397
Quebrada del Puente	id=g:3743399
Lishinas	id=g:3743400
Ingatambo	id=g:3743401
Algarrobito	id=g:3743403
Cerro Pan de Azúcar	id=g:3743405
Quebrada Lique	id=g:3743407
El Papayo	id=g:3743409
El Molle	id=g:3743410
Chilasque	id=g:3743411
Quebrada Chilasque	id=g:3743412
Cerro Alumbre	id=g:3743414
Atumpampa	id=g:3743415
Cuesta de la Llorona	id=g:3743416
Shunchuco	id=g:3743417
Cerro Shunchuco	id=g:3743418
Sullcho	id=g:3743419
Cerro Cotilla	id=g:3743420
Cerro Quetococha	id=g:3743421
Quebrada Palti	id=g:3743422
Segseg	id=g:3743423
Cerro Angash	id=g:3743424
Olelesa	id=g:3743426
Putupampa	id=g:3743427
Cruz	id=g:3743428
Jayaco	id=g:3743429
Cahuantra	id=g:3743430
Río Cañariaco	id=g:3743431
Hacienda Quirichima	id=g:3743432
Lloclloca	id=g:3743433
Yurac Rapra	id=g:3743434
Nitubamba	id=g:3743435
Muñuño	id=g:3743436
Mamagpampa	id=g:3743437
Cerro Huandoaca	id=g:3743438
Laguna Ccocha	id=g:3743439
Cerro Calabozo	id=g:3743440
Río Jatun Yaco	id=g:3743441
Chaupe	id=g:3743442
Tumangue	id=g:3743443
Agopampa	id=g:3743444
Saranguina	id=g:3743445
La Vega	id=g:3743446
Remolino	id=g:3743447
Quebrada Las Naranjas	id=g:3743448
Huarango	id=g:3743449
Amaica	id=g:3743450
La Laga	id=g:3743452
Tapusca	id=g:3743453
Ayahuacas	id=g:3743455
Barbacora	id=g:3743456
San Martín	id=g:3743457
Lucto	id=g:3743458
Cerro Lamparan	id=g:3743459
Quebrada Sanora	id=g:3743460
Quebrada Cangrejo	id=g:3743461
Ramita Caña	id=g:3743462
Buena Vista	id=g:3743463
Anispampa	id=g:3743464
Quebrada del Plátano	id=g:3743465
Cerro San Andrés	id=g:3743466
Montenegro	id=g:3743467
Asnuran	id=g:3743468
Churiyaco	id=g:3743469
Méjico	id=g:3743470
Playa Azul	id=g:3743472
Quebrada de Colasay	id=g:3743473
Cerro Laque	id=g:3743474
Cerro Queromarca	id=g:3743476
Quebrada El Campo	id=g:3743477
Quebrada Queromarca	id=g:3743479
Quebrada Chumbas	id=g:3743480
Barranco	id=g:3743481
Quebrada Chupicalpa	id=g:3743482
Lamparan	id=g:3743484
Huancas	id=g:3743485
Las Guayabas	id=g:3743486
Pindo	id=g:3743487
El Cedro	id=g:3743489
Sura	id=g:3743490
Los Alumbres	id=g:3743491
Cerro Marompampa	id=g:3743492
Cerro Huancas Alumbre	id=g:3743493
Casa Vieja	id=g:3743494
Cerro Sura	id=g:3743495
Las Ánimas	id=g:3743496
Hacienda Queromarca	id=g:3743497
Chaupe	id=g:3743498
El Tumbo	id=g:3743499
Arenal	id=g:3743500
Molino	id=g:3743501
Lanchi	id=g:3743502
Corralito	id=g:3743503
Paticucho	id=g:3743504
Cerro El Limón	id=g:3743505
Las Naranjas	id=g:3743506
Quebrada Honda	id=g:3743507
Quebrada Chiramayo	id=g:3743508
Quebrada Palto	id=g:3743509
Hacienda Tomate	id=g:3743510
Limón	id=g:3743511
Cerro La Meseta	id=g:3743512
Cerro Peña Blanca	id=g:3743513
Alberjas Pampas	id=g:3743514
Las Juntas	id=g:3743515
Hacienda Victoria	id=g:3743516
Upaypite	id=g:3743517
Vinsilte	id=g:3743518
Jehuamarca	id=g:3743519
Cerro Patican	id=g:3743520
Santa Bárbara	id=g:3743521
Cerro La Punta	id=g:3743522
Quebrada Nosea	id=g:3743523
Cerro Porongosirca	id=g:3743524
Cerro Luycho Potrero	id=g:3743525
Cerro Mangan	id=g:3743526
El Naranjo	id=g:3743527
Andamarca	id=g:3743528
Río El Naranjo	id=g:3743529
Cerro Tamboñi	id=g:3743530
Cerro Andamarca	id=g:3743531
Hacienda Canchachala	id=g:3743532
Lanchaco	id=g:3743533
Mushcalin	id=g:3743534
Potrero Pampa	id=g:3743535
Manchay	id=g:3743536
Yuntupampa	id=g:3743537
Calle	id=g:3743538
Sorochima	id=g:3743539
Río de Lanchaco	id=g:3743540
Succhupampa	id=g:3743541
Hualanga	id=g:3743542
Llaque	id=g:3743543
Valencia	id=g:3743544
Amusuy	id=g:3743545
Cumba	id=g:3743546
Punguyjo	id=g:3743547
Sosopampa	id=g:3743548
Quebrada de Punguyjo	id=g:3743549
Cerro Yachapa	id=g:3743550
Cerro Cruz	id=g:3743551
Cerro Hualtaco	id=g:3743552
Laguna de Hualtaco	id=g:3743553
Laguna de Cruz	id=g:3743554
Marayhuaca	id=g:3743555
Piedra Parada	id=g:3743556
La Tranca	id=g:3743557
Tongula	id=g:3743558
Huarhuar	id=g:3743559
Sinshagual	id=g:3743560
Totora	id=g:3743561
Atumpuquio	id=g:3743562
Cerro Chapa	id=g:3743563
Quebrada Marayhuaca	id=g:3743564
Quebrada Ticuaca	id=g:3743565
Quebrada de Tembladera	id=g:3743566
Quebrada de Ayamachay	id=g:3743567
Ayamachay	id=g:3743568
Ullurpampa	id=g:3743569
Cochapampa	id=g:3743570
Chulla	id=g:3743571
Tingo	id=g:3743572
Tolospampa	id=g:3743573
Tasajera	id=g:3743574
Cerro Riquiche	id=g:3743575
Cerro Puycate	id=g:3743576
Cerro Huacarume	id=g:3743577
Uyshahuasi	id=g:3743578
Atumpampa	id=g:3743579
Shangapampa	id=g:3743580
Shita	id=g:3743581
Cerro Atumpampa	id=g:3743582
Quebrada El Mojón	id=g:3743583
Quebrada Habas	id=g:3743584
Quebrada de Minas	id=g:3743585
Huasicaj	id=g:3743586
Cerro Cochapampa	id=g:3743587
Cerro Tembladera	id=g:3743588
Cerro Concache	id=g:3743589
Congacha	id=g:3743590
Cerro Marayhuaca	id=g:3743591
Cerro Ventana	id=g:3743592
Cerro Cotetoro	id=g:3743593
Antanga	id=g:3743594
Hacienda Totoras	id=g:3743595
Cerro Palayon	id=g:3743596
Quebrada de Cruz	id=g:3743597
Cueva Blanca	id=g:3743598
Cerro Cordillera	id=g:3743599
Quebrada Cortadera	id=g:3743600
Cruz	id=g:3743601
Cerro Mishahuanca	id=g:3743602
Cerro Mesacaga	id=g:3743603
Cerro Collahuaca	id=g:3743604
Puente	id=g:3743605
Pampa Verde	id=g:3743606
Huaratara	id=g:3743607
Cerro Yanqueta	id=g:3743608
Cerro Huallanay	id=g:3743609
Quebrada del Puente	id=g:3743610
Quebrada de Minas	id=g:3743611
Cerro Larga Loma	id=g:3743612
Cerro Barranco Blanco	id=g:3743613
Corral de Piedra	id=g:3743614
Cerro Piedra Parada	id=g:3743615
Carrizal	id=g:3743616
El Naranjo	id=g:3743617
Huarhuarcucho	id=g:3743618
Quebrada de La Lima	id=g:3743619
Quebrada de Larga Loma	id=g:3743620
Río Chiniama	id=g:3743621
Cerro Mamahuaca	id=g:3743622
