Rebo	id=g:7016090
Nturo	id=g:7320693
Rwankenke	id=g:7320694
Rusatira	id=g:7320695
Gitaba	id=g:7320696
Gisizi	id=g:7320697
Nyarushishati	id=g:7320698
Rwamabuye	id=g:7320699
Gitwa	id=g:7320700
Shanga	id=g:7320701
Rukaranka	id=g:7320702
Nyaheshaza	id=g:7320703
Rwanande	id=g:7320704
Nyarugando	id=g:7320705
Gasholi	id=g:7320706
Nyavuvu	id=g:7320707
Buranga	id=g:7320708
Nanga	id=g:7320709
Nyarusekera	id=g:7320710
Rivamatete	id=g:7320711
Mugambazi	id=g:7320712
Kanyabirago	id=g:7320713
Muhe	id=g:7320714
Mpenge	id=g:7320715
Mugara	id=g:7320716
Gataba	id=g:7321118
Ruhanga	id=g:7321119
Gakaranka	id=g:7321120
Gahihi	id=g:7321121
Nyagahondo II	id=g:7321124
Rusasa	id=g:7321143
Nyabihu	id=g:7321144
Gasumo	id=g:7321145
Nyamasho	id=g:7321146
Bigaga	id=g:7321147
Nyamakoma	id=g:7321148
Nkongoro	id=g:7321149
Rufuha	id=g:7321150
Kigeyo	id=g:7321151
Nteru	id=g:7321152
Kanyansyo	id=g:7321153
Nyarabadudu	id=g:7321154
Nyabisika	id=g:7321155
Gikuyu	id=g:7321156
Gakombe	id=g:7321157
Kanyugunyugu	id=g:7321158
Gatare	id=g:7321159
Muwabalima	id=g:7321160
Mwanganzara	id=g:7321161
Bishingwe	id=g:7321163
Nzahaha	id=g:7321164
Rwasama	id=g:7321165
Nyakagezi	id=g:7321166
Taba	id=g:7321167
Cyave	id=g:7321168
Cyave	id=g:7321169
Kagesera	id=g:7321170
Nyamakoma	id=g:7321171
Kaderege	id=g:7321172
Kareramtubyi	id=g:7321173
Gashiru	id=g:7321174
Mubico	id=g:7321175
Gasumo	id=g:7321176
Agahama	id=g:7321177
Rukopfu	id=g:7321178
Rwinyoni	id=g:7321179
Ruhoho	id=g:7321180
Sebinyama	id=g:7321181
Gikulira	id=g:7321182
Mugunga	id=g:7321183
Migogo	id=g:7321184
Rwamahwa	id=g:7321185
Mutima	id=g:7321186
Ruho	id=g:7321187
Rugando	id=g:7321188
Rutare	id=g:7321189
Rutare	id=g:7321190
Cyongoroka	id=g:7321191
Rutembe	id=g:7321192
Kionyoga	id=g:7321193
Bukingu	id=g:7321194
Gisuro	id=g:7321195
Bukanuka	id=g:7321196
Songorero	id=g:7321197
Nyabijojo	id=g:7321198
Nyakagezi	id=g:7321199
Nyamure	id=g:7321200
Nyakingo	id=g:7321201
Nyamulindra	id=g:7321202
Kaligatiro	id=g:7321203
Ruhoho	id=g:7321204
Uwimfizi	id=g:7321205
Ruyova	id=g:7321206
Muhendu	id=g:7321207
Mugasigwe	id=g:7321208
Mubaheshi	id=g:7321209
Kirarama	id=g:7321210
Rusheshi	id=g:7321211
Taba	id=g:7321212
Nyabyamu	id=g:7321213
Byimana	id=g:7321214
Butondwe	id=g:7321215
Soha	id=g:7321216
Nyabisika	id=g:7321217
Nyarubande	id=g:7321218
Kamoma	id=g:7321219
Nyagatovu	id=g:7321220
Karuma	id=g:7321221
Nyirantebe	id=g:7321222
Bugarama	id=g:7321223
Gikombe	id=g:7321224
Rusuri	id=g:7321225
Rubondohondo	id=g:7321226
Nyamisbaru	id=g:7321227
Nyarubande	id=g:7321228
Nyakigezi	id=g:7321229
Nyarugeshi	id=g:7321230
Musange	id=g:7321231
Bahimbiguye	id=g:7321232
Gikaka	id=g:7321233
Nyarugina	id=g:7321234
Mabare	id=g:7321235
Muronzi	id=g:7321236
Gasumo	id=g:7321237
Gaterere	id=g:7321238
Rukoji	id=g:7321239
Kagezi	id=g:7321240
Nyabitare	id=g:7321241
Nyabihi	id=g:7321242
Munindi	id=g:7321243
Mukinga	id=g:7321244
Sakira	id=g:7321245
Kingabo	id=g:7321246
Cyohoha	id=g:7321247
Nyange	id=g:7321248
Akambangutse	id=g:7321249
Rwirazi	id=g:7321250
Gihira	id=g:7321251
Kiliba	id=g:7321252
Kiliba	id=g:7321253
Ruseke	id=g:7321254
Nyabyungu	id=g:7321255
Nyagahondo	id=g:7321256
Nyamabuye	id=g:7321257
Kannyogo	id=g:7321258
Muyaga	id=g:7321259
Gikombe	id=g:7321260
Museke	id=g:7321261
Nyakaruru	id=g:7321262
Gashara	id=g:7321263
Shirinduge	id=g:7321264
Mukoji	id=g:7321265
Nyabishengeshe	id=g:7321266
Kivomo	id=g:7321267
Gatobo	id=g:7321268
Gahama	id=g:7321269
Magezi	id=g:7321270
Gisump	id=g:7321271
Musasa	id=g:7321272
Rugandu	id=g:7321273
Rurambo	id=g:7321274
Rushalita	id=g:7321275
Kavumo	id=g:7321276
Rwamugaza	id=g:7321277
Kayinge	id=g:7321278
Shyembe	id=g:7321279
Gikombe	id=g:7321280
Nyagahondo	id=g:7321281
Kivomo	id=g:7321282
Gihanga	id=g:7321283
Rukeli	id=g:7321284
Budaha	id=g:7321285
Rusave	id=g:7321286
Gaseke	id=g:7321287
Kazi	id=g:7321288
Nyarusasa	id=g:7321289
Razi	id=g:7321290
Razi	id=g:7321291
Muheno	id=g:7321292
Mukoji	id=g:7321293
Cyacika	id=g:7321294
Kanyata	id=g:7321295
Cyogo	id=g:7321296
Kinyankera	id=g:7321297
Mukaka	id=g:7321298
Sabiti	id=g:7321299
Murandi	id=g:7321300
Rusasa	id=g:7321301
Nyamabuye	id=g:7321302
Rukondo	id=g:7321303
Banga	id=g:7321304
Ruhubuza	id=g:7321305
Rukomba	id=g:7321306
Rwantoki	id=g:7321307
Nyangoyi	id=g:7321308
Rusebeya	id=g:7321309
Rwamate	id=g:7321310
Gitaba	id=g:7321311
Kiritiro	id=g:7321312
Nyabisiga	id=g:7321313
Seherage	id=g:7321314
Nyundo	id=g:7321315
Cyifuku	id=g:7321316
Gusa	id=g:7321317
Nyabisiga	id=g:7321318
Nyirantarengwa	id=g:7321319
Ntamubonye	id=g:7321320
Gatare	id=g:7321321
Mukoma	id=g:7321322
Rwabinyogote	id=g:7321323
Kyabinyenga	id=g:7321324
Musuguyu	id=g:7321325
Gihonga	id=g:7321326
Gaseke	id=g:7321327
Nyiramugarura	id=g:7321328
Rwatembe	id=g:7321329
Nyiramukali	id=g:7321330
Nyagahondo I	id=g:7321331
Nyakabungo	id=g:7321332
Banyara	id=g:7321333
Tumba	id=g:7321334
Butanga	id=g:7321335
Gashoro	id=g:7321336
Rutovu II	id=g:7321337
Karurunga	id=g:7321338
Butare	id=g:7321339
Rucurangiro	id=g:7321340
Mugera	id=g:7321341
Rugeshi	id=g:7321342
Kiyoro	id=g:7321343
Kagano	id=g:7321344
Ryaruyumbu	id=g:7321345
Nyamahora	id=g:7321346
Rwasa II	id=g:7321347
Muhura	id=g:7321348
Gatenga	id=g:7321349
Rutovu I	id=g:7321350
Karwema	id=g:7321351
Byorera	id=g:7321352
Gikuro	id=g:7321353
Nyarukore	id=g:7321354
Rwasa	id=g:7321355
Banyara	id=g:7321356
Ruhombo	id=g:7321357
Nyarubuye	id=g:7321358
Gatare	id=g:7321359
Gisha	id=g:7321360
Rubumba	id=g:7321361
Mubura	id=g:7321362
Kagorogoro	id=g:7321363
Nyamasho	id=g:7321364
Biturwe	id=g:7321365
Ruruyumba	id=g:7321366
Mubuga	id=g:7321367
Tangata	id=g:7321368
Seta	id=g:7321369
Rusura	id=g:7321370
Gakubo	id=g:7321371
Mutungo	id=g:7321372
Kabuga	id=g:7321373
Ruconsho	id=g:7321374
Rutangira	id=g:7321375
Gaseke	id=g:7321376
Rwasa I	id=g:7321377
Rusabira	id=g:7321378
Mubuga	id=g:7321379
Kabira	id=g:7321380
Gatenga	id=g:7321381
Gatabi	id=g:7321382
Ginga	id=g:7321383
Marais de Rugezi	id=g:7321384
Nyakare	id=g:7321385
Gakubo	id=g:7321386
Mugomero	id=g:7321387
Ndongozi	id=g:7321388
Mushubi	id=g:7321389
Gako	id=g:7321390
Bushinga	id=g:7321391
Rwungo	id=g:7321392
Mulindi	id=g:7321393
Kalira	id=g:7321394
Rutare	id=g:7321395
Mushubi	id=g:7321396
Busa	id=g:7321397
Musheke	id=g:7321398
Nyanamo	id=g:7321399
Byumba	id=g:7321400
Mukaka	id=g:7321401
Gitaba	id=g:7321402
Kabuga	id=g:7321403
Rugandu	id=g:7321404
Muramba	id=g:7321405
Rugarama	id=g:7321406
Gitega	id=g:7321407
Cyansi	id=g:7321408
Kirwa	id=g:7321409
Kilibata	id=g:7321410
Rwambogo	id=g:7321411
Rwankeli	id=g:7321412
Buhinga	id=g:7321413
Muhayasugu	id=g:7321414
Murambo	id=g:7321415
Kibande	id=g:7321416
Murungu	id=g:7321417
Rukwavu	id=g:7321418
Kalyango	id=g:7321419
Rusarabuge	id=g:7321420
Gasabeya	id=g:7321421
Ryamugeni	id=g:7321422
Gaseke	id=g:7321423
Rufuha	id=g:7321424
Mafurebo	id=g:7321425
Buterera	id=g:7321426
Nyamyijima	id=g:7321427
Kinyanjongo	id=g:7321428
Mwuza	id=g:7321429
Musave	id=g:7321430
Nyabuvomo	id=g:7321431
Kabyaza	id=g:7321432
Buhanga	id=g:7321433
Nyagahondo	id=g:7321434
Nyiramikore	id=g:7321435
Rubayo	id=g:7321436
Kamonyi	id=g:7321437
Gasize	id=g:7321438
Bukamyi	id=g:7321439
Kamurondo	id=g:7321440
Kabukoko	id=g:7321441
Nyiramikore	id=g:7321442
Kaje	id=g:7321443
Buhinga	id=g:7321444
Taba	id=g:7321445
Gatare	id=g:7321446
Rukoma	id=g:7321447
Buhinda	id=g:7321448
Gahe	id=g:7321449
Nyabyondo	id=g:7321450
Gahinga	id=g:7321451
Mwasha	id=g:7321452
Musave	id=g:7321453
Ruyange	id=g:7321454
Masoro	id=g:7321455
Mubindi	id=g:7321456
Buganga	id=g:7321457
Kanaba	id=g:7321458
Kanaba	id=g:7321459
Bugogo	id=g:7321460
Nyagatovu	id=g:7321461
Nyabitare	id=g:7321462
Kagesera	id=g:7321463
Cyasuli	id=g:7321464
Mugandu	id=g:7321465
Kabugore	id=g:7321466
Kanyaru	id=g:7321467
Kamubuga I	id=g:7321468
Kalingorera	id=g:7321469
Kohwa	id=g:7321470
Kanyoni	id=g:7321471
Nyagafunzo	id=g:7321472
Kibungo	id=g:7321473
Kanshenge	id=g:7321474
Kanserege	id=g:7321475
Nyamusongati	id=g:7321476
Nyarugeshi	id=g:7321477
Ruhinzi	id=g:7321478
Enclave de Cyeru	id=g:7321479
Buhayo	id=g:7321480
Raro	id=g:7321481
Rutoro	id=g:7321482
Nyakagezi	id=g:7321483
Kidomo	id=g:7321484
Mwenyi	id=g:7321485
Rwata	id=g:7321486
Rutagara	id=g:7321487
Rutabo	id=g:7321488
Sereli	id=g:7321489
Rusave	id=g:7321490
Rungu	id=g:7321491
Ruhurura	id=g:7321492
Genda	id=g:7321493
Rutemba	id=g:7321494
Nyongwe	id=g:7321495
Gosura	id=g:7321496
Kabuga	id=g:7321497
Buyaga	id=g:7321498
Songorero	id=g:7321499
Ngoma	id=g:7321500
Nyamagana	id=g:7321501
Kabwika	id=g:7321502
Kabyaza	id=g:7321503
Nyarubuye	id=g:7321504
Kamurambo	id=g:7321505
Ngoma	id=g:7321506
Rutovu	id=g:7321507
Gakangaga	id=g:7321508
Buhinda	id=g:7321509
Rembero	id=g:7321510
Kamabare	id=g:7321511
Nyabisasa	id=g:7321512
Kiliba	id=g:7321513
Gikingi	id=g:7321514
Buyaga	id=g:7321515
Kabingo	id=g:7321516
Mutonga	id=g:7321517
Giseke	id=g:7321518
Musekera	id=g:7321519
Mibira	id=g:7321520
Birumba	id=g:7321521
Rokoji	id=g:7321522
Bubandi	id=g:7321523
Kadehero	id=g:7321524
Rwankuba	id=g:7321525
Nyakibande	id=g:7321526
Nyahirarama	id=g:7321527
Gisuro	id=g:7321528
Kanyansyo	id=g:7321529
Buhinda	id=g:7321530
Nyamulindimura	id=g:7321531
Bisogo	id=g:7321532
Kabanda	id=g:7321533
Buhira	id=g:7321534
Kadendegeli	id=g:7321535
Gikoro	id=g:7321536
Karambi	id=g:7321537
Kagasa	id=g:7321538
Munyege	id=g:7321539
Bugabuli	id=g:7321540
Ruhanga	id=g:7321541
Nyanamo	id=g:7321542
Muganwa	id=g:7321543
Mirambo	id=g:7321544
Kamabare	id=g:7321545
Nyamirambi	id=g:7321546
Gahinga	id=g:7321547
Rukozo	id=g:7321548
Busogo	id=g:7321549
Kidomo	id=g:7321550
Muhero	id=g:7321551
Nyakabashi	id=g:7321552
Murehe	id=g:7321553
Kiruhuha	id=g:7321554
Buheke	id=g:7321555
Buhinda	id=g:7321556
Remera	id=g:7321557
Gahama	id=g:7321558
Kanyerere	id=g:7321559
Rugeshi	id=g:7321560
Gaseke	id=g:7321561
Gisozi III	id=g:7321562
Bugaragara	id=g:7321563
Buranga	id=g:7321564
Rungu	id=g:7321565
Rubuga	id=g:7321566
Kiliba	id=g:7321567
Murwonga	id=g:7321568
Gifuruguto	id=g:7321569
Burego	id=g:7321570
Muhendu	id=g:7321571
Juru	id=g:7321572
Bitagata	id=g:7321573
Nyamiyaga	id=g:7321574
Nyarugeshi	id=g:7321575
Kabindi	id=g:7321576
Kibali	id=g:7321577
Kilimbi	id=g:7321578
Gatare	id=g:7321579
Kajwi	id=g:7321580
Kirebe	id=g:7321581
Nyamatsinde	id=g:7321582
Mukaka	id=g:7321583
Mpinga	id=g:7321584
Gisura	id=g:7321585
Kintarure	id=g:7321586
Ruganzu	id=g:7321587
Rubayo	id=g:7321588
Mutungo	id=g:7321589
Rubuga	id=g:7321590
Rwili	id=g:7321591
Kamuvunyi	id=g:7321592
Kabushara	id=g:7321593
Musange	id=g:7321594
Mpazibyaka	id=g:7321595
Kabagali	id=g:7321596
Gakubo	id=g:7321597
Bukurura	id=g:7321598
Rwansyinsyi	id=g:7321599
Musenyi	id=g:7321600
Rubingo	id=g:7321601
Gihemba	id=g:7321602
Rugarama	id=g:7321603
Butondwe	id=g:7321604
Gisaganandi	id=g:7321605
Nyakibande	id=g:7321606
Nyabitegero	id=g:7321607
Soha	id=g:7321608
Nyakina	id=g:7321609
Kigarama	id=g:7321610
Bwiyando	id=g:7321611
Bwimo	id=g:7321612
Gihanga	id=g:7321613
Gako	id=g:7321614
Ruhayo	id=g:7321615
Nyamabuye	id=g:7321616
Nyagatunzo	id=g:7321617
Kabera	id=g:7321618
Kabaya	id=g:7321619
Kilyamo	id=g:7321620
Muvumo	id=g:7321621
Rukukumbo	id=g:7321622
Muruseke	id=g:7321623
Musenyi	id=g:7321624
Gihanga	id=g:7321625
Busubizo	id=g:7321626
Buhoro	id=g:7321627
Kavumu	id=g:7321628
Bitare	id=g:7321629
Mbuga	id=g:7321630
Busubizo	id=g:7321631
Murambo	id=g:7321633
Karenge	id=g:7321634
Nduruma	id=g:7321635
Bwimo	id=g:7321636
Rugendabare	id=g:7321637
Mwirumbya	id=g:7321638
Munyege	id=g:7321639
Gatare	id=g:7321640
Nyahisiga	id=g:7321641
Buhunu	id=g:7321642
Rwango	id=g:7321643
Kirutira	id=g:7321644
Rubanda	id=g:7321645
Bujanja	id=g:7321646
Mukira	id=g:7321647
Kiliba	id=g:7321648
Buramba	id=g:7321649
Kavumo	id=g:7321650
Rusuli	id=g:7321651
Sitwe	id=g:7321652
Mwana	id=g:7321653
Buhita	id=g:7321654
Kayanza	id=g:7321655
Gatorwa	id=g:7321656
Nyabutaka	id=g:7321657
Gafurwe	id=g:7321658
Mwisha	id=g:7321659
Mugenda II	id=g:7321660
Base	id=g:7321661
Kabingo	id=g:7321662
Buhunde	id=g:7321663
Mwisha	id=g:7321664
Kanyanza	id=g:7321665
Kigali	id=g:7321666
Rusagara	id=g:7321667
Nyagahondo	id=g:7321668
Mugenda I	id=g:7321669
Kinihira	id=g:7321670
Kiyebe	id=g:7321671
Murambo	id=g:7321672
Magezi	id=g:7321673
Muvumo	id=g:7321674
Rutendeli	id=g:7321675
Mugenda	id=g:7321676
Kamatare	id=g:7321677
Kireli	id=g:7321678
Mpinga	id=g:7321679
Gihanga	id=g:7321680
Gituba	id=g:7321681
Nyamabuye	id=g:7321682
Gisekuru	id=g:7321683
Kiliba	id=g:7321684
Mazinga	id=g:7321685
Busogi	id=g:7321686
Nyakibande	id=g:7321687
Musekera	id=g:7321688
Ruhezamyenda	id=g:7321689
Rutare	id=g:7321690
Kinihira	id=g:7321691
Gihora	id=g:7321692
Cyogo	id=g:7321693
Ntunguru	id=g:7321694
Cyehumba	id=g:7321695
Kivure	id=g:7321696
Kabugomba	id=g:7321697
Ndorandi	id=g:7321698
Bwishya	id=g:7321699
Bunahi	id=g:7321700
Usine à thé Cyohoha-Rukeri	id=g:7321701
Busanane	id=g:7321702
Murandi	id=g:7321703
Teranzara	id=g:7321704
Buramira II	id=g:7321705
Rugote	id=g:7321706
Nyakiliba	id=g:7321707
Mayumba	id=g:7321708
Gishyiguro	id=g:7321709
Rubangali	id=g:7321710
Nyabigoma	id=g:7321711
Butare	id=g:7321712
Kara	id=g:7321713
Gaseke	id=g:7321714
Murambi II	id=g:7321715
Bukinga II	id=g:7321716
Barayi	id=g:7321717
Kibara	id=g:7321718
Rusuli	id=g:7321719
Kayanza	id=g:7321720
Butanebwa	id=g:7321721
Kaganzo	id=g:7321722
Buramira I	id=g:7321723
Gatenga	id=g:7321724
Murambo	id=g:7321725
Karehe	id=g:7321726
Buramira	id=g:7321727
Rwanyana	id=g:7321728
Gatare	id=g:7321729
Nyacyonga	id=g:7321730
Busanane	id=g:7321731
Cyata	id=g:7321732
Ngarama	id=g:7321733
Buyoga	id=g:7321734
Murambi I	id=g:7321735
Murama	id=g:7321736
Kibingo	id=g:7321737
Bubiro	id=g:7321738
Kanaba	id=g:7321739
Mugogwe	id=g:7321740
Jurwe	id=g:7321741
Bukinga I	id=g:7321742
Ruyove	id=g:7321743
Kamatare	id=g:7321744
Gahini	id=g:7321745
Gaseke	id=g:7321746
Gakoma	id=g:7321747
Kabingo	id=g:7321748
Buyogoma	id=g:7321749
Mugera	id=g:7321750
Gihonga	id=g:7321751
Kigamba	id=g:7321752
Rugarama	id=g:7321753
Gatare	id=g:7321754
Kavumo	id=g:7321755
Runoga	id=g:7321756
Busoro	id=g:7321757
Rusura	id=g:7321758
Mutara	id=g:7321759
Mbogo	id=g:7321760
Mahaha	id=g:7321761
Nyarubuye	id=g:7321762
Mbogo	id=g:7321763
Gashana	id=g:7321764
Shyangiro	id=g:7321765
Mugwira	id=g:7321766
Bukomali	id=g:7321767
Rutembe	id=g:7321768
Kaburuburu	id=g:7321769
Nyamirembe	id=g:7321770
Cyasenge	id=g:7321771
Gaharo	id=g:7321772
Kibingo	id=g:7321773
Gitema	id=g:7321774
Buhunga	id=g:7321775
Gatare	id=g:7321776
Shyombwe	id=g:7321777
Muramba	id=g:7321778
Gasyo	id=g:7321779
Rusumo	id=g:7321780
Gasiga	id=g:7321781
Rwanzu	id=g:7321782
Munihi	id=g:7321783
Musumba	id=g:7321784
Kanjugu	id=g:7321785
Mulihi	id=g:7321786
Rukore	id=g:7321787
Burali	id=g:7321788
Muzenzo	id=g:7321790
Nkurazo	id=g:7321791
Karuganda	id=g:7321792
Bushoki	id=g:7321793
Kadendegeli	id=g:7321794
Nyundo	id=g:7321795
Ndengamire	id=g:7321796
Ruhondo	id=g:7321797
Joma	id=g:7321798
Gisiza	id=g:7321799
Gatare	id=g:7321800
Gihita	id=g:7321801
Raba	id=g:7321802
Gaseke	id=g:7321803
Mubahore	id=g:7321804
Kagora	id=g:7321805
Murama	id=g:7321806
Bugerera	id=g:7321807
Ngange	id=g:7321808
Tandagura	id=g:7321809
Muyongwe	id=g:7321810
Gaseke	id=g:7321811
Vungu	id=g:7321812
Cyangwe	id=g:7321813
Kiyebe	id=g:7321814
Cyanya	id=g:7321815
Nkubankari	id=g:7321816
Gihanga	id=g:7321817
Gihinga	id=g:7321818
Gasangwa	id=g:7321819
Raba	id=g:7321820
Sanzare	id=g:7321821
Ruhoko	id=g:7321822
Ruvumba	id=g:7321823
Kamararyi	id=g:7321824
Mwili	id=g:7321825
Sanzare	id=g:7321826
Gitaba	id=g:7321827
Sarabuye	id=g:7321828
Rudashya	id=g:7321829
Gikanda	id=g:7321830
Budaha	id=g:7321831
Kabingo	id=g:7321832
Kiliba	id=g:7321833
Ruvumba	id=g:7321834
Munyeli	id=g:7321835
Bukoro	id=g:7321836
Taba	id=g:7321837
Nyakabogo	id=g:7321838
Kageyo	id=g:7321839
Mulindi	id=g:7321840
Nganzo	id=g:7321841
Nyagatsinda	id=g:7321842
Kiyora	id=g:7321843
Nyakabembe	id=g:7321844
Kabalima	id=g:7321846
Gihinga	id=g:7321847
Kavunankiro	id=g:7321848
Rwambogo	id=g:7321849
Gisanze	id=g:7321850
Mwanzo	id=g:7321851
Gihororo	id=g:7321852
Nyamagana	id=g:7321853
Kanka	id=g:7321854
Gihonga	id=g:7321855
Rusagara	id=g:7321856
Rusagara	id=g:7321857
Gasama	id=g:7321858
Banga	id=g:7321859
Vugangoma	id=g:7321860
Nyamugali	id=g:7321861
Gitwa	id=g:7321862
Bushagashi	id=g:7321863
Kaniga	id=g:7321864
Murwankore	id=g:7321865
Gahombo	id=g:7321866
Maragwe	id=g:7321867
Nganzo	id=g:7321868
Mucumazo	id=g:7321869
Muhororo	id=g:7321870
Ngoma	id=g:7321871
Kibamba	id=g:7321872
Gasama	id=g:7321873
Kiruku	id=g:7321874
Gikombe	id=g:7321875
Muhora	id=g:7321876
Mbogo	id=g:7321877
Buhande	id=g:7321878
Rusumo	id=g:7321879
Karindi	id=g:7321880
Bukamba	id=g:7321881
Gitorerwa	id=g:7321882
Kibaya	id=g:7321883
Kagoma	id=g:7321884
Kabarashi	id=g:7321885
Gahondo	id=g:7321886
Rugendabari	id=g:7321887
Nyirambali	id=g:7321888
Rwasaro	id=g:7321889
Rushali	id=g:7321890
Gisumo	id=g:7321891
Kara	id=g:7321892
Sanzare	id=g:7321903
Gicwamba	id=g:7440961
Gashenyi	id=g:7440962
Kazizi	id=g:7440963
Rwangamishwene	id=g:7440964
Bitete	id=g:7440965
Bufunda	id=g:7440966
Muko	id=g:7440967
Nshure	id=g:7440968
Gitengure	id=g:7440969
Ryakagozi	id=g:7440970
Kabuhinga	id=g:7440971
Gaterero	id=g:7440972
Nshure	id=g:7440973
Nyagasigati	id=g:7440974
Rwikubo	id=g:7440975
Uwabahemba	id=g:7440976
Kimpata	id=g:7440977
Nyegeza	id=g:7440978
Nshure	id=g:7440979
Bugarama	id=g:7440980
Amakirage	id=g:7440981
Burumba	id=g:7440982
Rutsinde	id=g:7440983
Bugarama	id=g:7440984
Gitengure	id=g:7440985
Nkerenke	id=g:7440986
Kiburara	id=g:7440987
Gacundezi	id=g:7440988
Rwamba	id=g:7440989
Rwagitunga	id=g:7440990
Kabilizi	id=g:7440991
Gacuregenyi	id=g:7440992
Kijojo	id=g:7440993
Akajuka	id=g:7440994
Gakindo	id=g:7440995
Rubare	id=g:7440996
Nonko	id=g:7440997
Busana	id=g:7440998
Rwakigeri	id=g:7440999
Kangundu	id=g:7441000
Kinderema	id=g:7441001
Kenjobe	id=g:7441002
Rwanyamishaka	id=g:7441003
Kabanako	id=g:7441004
Mugari	id=g:7441005
Rurenge	id=g:7441006
Yagitsinde	id=g:7441007
Cyonyo	id=g:7441008
Rutaraka	id=g:7441009
Rurenge	id=g:7441010
Warufu	id=g:7441011
Kizizi	id=g:7441012
Rwumuriro	id=g:7441013
Rwinturege	id=g:7441014
Kamate	id=g:7441015
Gashura	id=g:7441016
Kanwigira	id=g:7441017
Buhongoro	id=g:7441018
Ryabega	id=g:7441019
Muwinkuba	id=g:7441020
Rwiturege	id=g:7441021
Ngukuru	id=g:7441022
Bushoga	id=g:7441023
Rugendo	id=g:7441024
Bwana	id=g:7441025
Cyanyamugili	id=g:7441026
Mihingo	id=g:7441027
Rwengenye	id=g:7441028
Shakasenyi	id=g:7441029
Nyabicwamba	id=g:7441030
Mabare	id=g:7441031
Bukegete	id=g:7441032
Karohoza	id=g:7441033
Gahurura	id=g:7441034
Gakirage	id=g:7441035
Ruyonza	id=g:7441036
Rwisirabo	id=g:7441037
Nyandagara	id=g:7441038
Rwinyemera	id=g:7441039
Cyabayaga	id=g:7441040
Bayigabulire	id=g:7441041
Mimuli	id=g:7441042
Kabagema	id=g:7441043
Gakende	id=g:7441044
Kageyo	id=g:7441045
Rurenge	id=g:7441046
Nyabimuli	id=g:7441047
Rwatabikongoro	id=g:7441048
Nyaruroba	id=g:7441049
Bwera	id=g:7441050
Kagunga	id=g:7441051
Cyamihini	id=g:7441052
Akaziramire	id=g:7441054
Karama	id=g:7441055
Nkuma	id=g:7441056
Ruziranyenzi	id=g:7441057
Gikandura	id=g:7441058
Biboroga	id=g:7441059
Nyaruganzu	id=g:7441060
Nyakegazi	id=g:7506566
Kabyaza	id=g:7506567
Al ‘Ulayīn	id=g:34772
Wādī al ‘Araḑ	id=g:34797
Wādī Ḑamad	id=g:34877
Qiţābir	id=g:34878
Al Ma‘āyin	id=g:34906
Wādī Mighyālah	id=g:34907
Jazīrat ‘Āshiq	id=g:34936
Jabal Sarīr	id=g:71070
Rahwān	id=g:71647
Wādī Marwān	id=g:72924
Maḩāţah	id=g:73257
Wādī Ma‘bār	id=g:73405
Wādī Ḩanakah	id=g:75202
Wādī Ana	id=g:78415
Al Ma‘ārīf	id=g:79040
Wādī Thu‘bān	id=g:79881
Mishāsh Umm ‘Abīd	id=g:89949
Birkat ath Thulaymā’	id=g:90162
Fayḑat ar Rāghūth	id=g:92093
Khabrat al Qayşūmah	id=g:92255
Birkat al Jumaymah	id=g:95079
Jalţat ar Rāghūth	id=g:95299
Birāk al Haytam	id=g:95852
Bi’r Za‘ballī	id=g:97477
Birkat al ‘Amyā’	id=g:98887
Ḩuqay al Ghaşaş	id=g:99725
Sinjārah	id=g:100252
Sawdā’ Nathīl Ḩazm	id=g:100253
Wādī Jīzān	id=g:100254
RIJāl Alma‘	id=g:100255
Wādī Fulayq	id=g:100256
Wādī ‘Awwād	id=g:100257
Minţaqat al Muqāt‘ah ash Shamālīyah	id=g:100258
Khashm Zuwayrā’	id=g:100259
Zuwayrā’	id=g:100260
Zuwaylīyāt	id=g:100261
Az Zuwayqi‘	id=g:100262
Zuwaydah	id=g:100263
Zurt	id=g:100264
Bi’r az Zurq	id=g:100265
Bi’r Zurb	id=g:100266
Jabal Zurayq	id=g:100267
Zurayghiţ	id=g:100268
Zuraybīn	id=g:100269
Wādī Zurayb	id=g:100270
Zurayb	id=g:100271
Jabal az Zūr	id=g:100272
Zuqaybīyah	id=g:100273
Zuqāq	id=g:100274
Zunayfir	id=g:100275
Zumayqah	id=g:100277
Bid‘ Zumay‘	id=g:100278
Dawḩat az̧ Z̧ulūm	id=g:100279
Ḑil‘ az̧ Z̧ulūf	id=g:100280
Wādī Z̧ulm	id=g:100281
Rawḑat az̧ Z̧ulla‘	id=g:100282
Sabkhat Ghuwaymid	id=g:100283
Z̧ulayfayn Anchorage	id=g:100284
Jabal az̧ Z̧ulayfayn	id=g:100285
Zuḩlūfah	id=g:100286
Jabal az Zuhd	id=g:100287
Zuhayrah	id=g:100288
Abraq Zuhaymah	id=g:100289
Zuhaylīl	id=g:100290
Khullat az Zughayn	id=g:100291
Zughayn	id=g:100292
Khashm az Zufr	id=g:100293
‘Ayn az Zufr	id=g:100294
Zufāf	id=g:100295
Zubrah	id=g:100296
Zubdah	id=g:100297
Zubb Khat‘ami	id=g:100298
Zubb Jildān	id=g:100299
Zubb Ḑab‘	id=g:100300
Zubayyir al Maqīl	id=g:100301
Zubayyib	id=g:100302
Zubayr	id=g:100303
Khashm az Zubaydīyah	id=g:100304
