Mirenda	id=g:422478
Nyarubara	id=g:428832
Bandaga	id=g:428833
Nyembaragasa	id=g:428834
Kiganga	id=g:428835
Ryakaramba	id=g:428836
Ngara	id=g:428837
Rutobo	id=g:428838
Ruvotota	id=g:428839
Burengo	id=g:428840
Gihorwe	id=g:428841
Sabikona	id=g:428842
Gahisi	id=g:428843
Nyamisesera	id=g:428844
Musema	id=g:428845
Nyarumanga	id=g:428846
Myuyente	id=g:428847
Gatabo	id=g:428848
Burarana	id=g:428849
Nyabukoro	id=g:428850
Nyamushanga	id=g:428851
Gihorwe	id=g:428852
Ruvumu	id=g:428853
Kigarama	id=g:428854
Musema	id=g:428855
Kanyirire	id=g:428856
Nyarucamo	id=g:428857
Kumwuzuzu	id=g:428858
Mufunya	id=g:428859
Mufunya	id=g:428860
Musema	id=g:428861
Nyakiganda	id=g:428862
Kabuga	id=g:428863
Kivumu	id=g:428864
Burarana	id=g:428865
Kubumembe	id=g:428866
Nyankenke	id=g:428867
Nyakigezi	id=g:428868
Shembati	id=g:428869
Gashishi	id=g:428870
Nyarurambi	id=g:428871
Kivoga	id=g:428872
Bukiranzuki	id=g:428873
Nyampemba	id=g:428874
Mihigo	id=g:428875
Nyaruhamba	id=g:428876
Nyarurama	id=g:428877
Samutuku	id=g:428878
Muganza	id=g:428879
Kiryama	id=g:428880
Rukambura	id=g:428881
Mubuga	id=g:428882
Butuhurana	id=g:428883
Nyabibuye	id=g:428884
Magoro	id=g:428885
Nyarurama	id=g:428886
Matongo	id=g:428887
Buraniro	id=g:428888
Buraniro	id=g:428889
Buraniro	id=g:428890
Mpemba	id=g:428891
Rango	id=g:428892
Ruvyimvya	id=g:428893
Butaganzwa	id=g:428894
Rutoke	id=g:428895
Tribunal Ndego	id=g:428896
Nyabigati	id=g:428897
Muramvya	id=g:428898
Kibaya	id=g:428899
Nyagitazi	id=g:428900
Samakere	id=g:428901
Macorwe	id=g:428902
Ndego	id=g:428903
Gasabagi	id=g:428904
Bwisange	id=g:428905
Matarure	id=g:428906
Bihunge	id=g:428907
Mpfunda	id=g:428908
Muremera	id=g:428909
Ndava	id=g:428910
Bihunge	id=g:428911
Nyakibingo	id=g:428912
Gisenyi	id=g:428913
Kadumbugu	id=g:428914
Ruyenzi	id=g:428915
Buramazi	id=g:428916
Kigwandi	id=g:428917
Sangabanya	id=g:428918
Mirenga	id=g:428919
Mirenga	id=g:428920
Muzuga	id=g:428921
Gitibu	id=g:428922
Bumba	id=g:428923
Kinyana	id=g:428924
Kanyweka	id=g:428925
Borne Kigwandi	id=g:428926
Migereka	id=g:428927
Ceramunda	id=g:428928
Ruhubiro	id=g:428929
Burenza	id=g:428930
Munini	id=g:428931
Gikungere	id=g:428932
Rwantsinda	id=g:428933
Rudehe	id=g:428934
Nyandirika	id=g:428935
Muyebe	id=g:428936
Rushebe	id=g:428937
Rugarama	id=g:428938
Nzarazangwe	id=g:428939
Rutambiro	id=g:428940
Nyampemba	id=g:428941
Ruvumu	id=g:428942
Gikuyo	id=g:428943
Kanyamvuvyi	id=g:428944
Rusarenda	id=g:428945
Gashishima	id=g:428946
Mpinga	id=g:428947
Mpinga	id=g:428948
Rusarenda	id=g:428949
Banga	id=g:428950
Runyinya	id=g:428951
Ninga	id=g:428952
Rama	id=g:428953
Nyakigezi	id=g:428954
Rukizi	id=g:428955
Kanyange	id=g:428956
Musasa	id=g:428957
Nyagakaranka	id=g:428958
Kirorwe	id=g:428959
Mparo	id=g:428960
Banga	id=g:428961
Munyinya	id=g:428962
Bureau de commune Banga	id=g:428963
Banga	id=g:428964
Rwamvugwe	id=g:428965
Munyinya	id=g:428966
Ntibenyera	id=g:428967
Butanyerera	id=g:428968
Nyanzoka	id=g:428969
Karambi	id=g:428970
Nyabibuye	id=g:428971
Bukweto	id=g:428972
Murambi	id=g:428973
Gashishima	id=g:428974
Kabuye	id=g:428975
Mutukura	id=g:428976
Kinani	id=g:428977
Nyamukwega	id=g:428978
Nabanga	id=g:428979
Ruhefu	id=g:428980
Nyabitwe	id=g:428981
Rwesero	id=g:428982
Nyamirambo	id=g:428983
Nyakinazi	id=g:428984
Murwa	id=g:428985
Rugoma	id=g:428986
Nyambo	id=g:428987
Gitengeri	id=g:428988
Burarana	id=g:428989
Kabuye	id=g:428990
Kironga	id=g:428991
Nyakerera	id=g:428992
Mwiyora	id=g:428993
Cinga	id=g:428994
Rusave	id=g:428995
Muzi	id=g:428996
Kwirarire	id=g:428997
Kabanga	id=g:428998
Nyavyondo	id=g:428999
Butanyerera	id=g:429000
Mwaro	id=g:429001
Gatabo	id=g:429002
Rushiba	id=g:429003
Nyamugari	id=g:429004
Gasunu	id=g:429005
Rubirizi	id=g:429069
Nyabikona	id=g:429070
Muremera	id=g:429071
Kukintama	id=g:429072
Bisha	id=g:429073
Nyamonde	id=g:429074
Giseza	id=g:429075
Ngoma	id=g:429076
Rukungu	id=g:429077
Gaharo	id=g:429078
Gatongati	id=g:429079
Taba	id=g:429080
Gifurwe	id=g:429081
Nyabuyumpu	id=g:429082
Busangana	id=g:429083
Gitega	id=g:429084
Cizanye	id=g:429085
Mwaro	id=g:429086
Ruvuno	id=g:429087
Cogo	id=g:429088
Rutonde	id=g:429089
Karehe	id=g:429090
Gashashara	id=g:429091
Gahaga	id=g:429092
Gitangaro	id=g:429093
Mpotsa	id=g:429094
Kibenga	id=g:429095
Musumba	id=g:429096
Kirimbi	id=g:429097
Nkingu	id=g:429098
Musabagi	id=g:429099
Buhorwa	id=g:429100
Nyabudida	id=g:429101
Nyabihondo	id=g:429102
Ntirugaya	id=g:429103
Bureau de commune Bukeye	id=g:429104
Bukeye	id=g:429105
Gatare	id=g:429106
Bukeye	id=g:429107
Butimbo	id=g:429108
Nyamaronge	id=g:429109
Vyenya	id=g:429110
Bamba	id=g:429111
Rusha	id=g:429112
Muzi	id=g:429113
Kinama	id=g:429114
Bukeye	id=g:429115
Ruhinga	id=g:429116
Kinyasheshe	id=g:429117
Ruce	id=g:429118
École normale Bukeye	id=g:429119
Bukeye	id=g:429120
Mirango	id=g:429121
Kiziguro	id=g:429122
Rukiga	id=g:429123
Taba	id=g:429124
Nyakogo	id=g:429125
Kuwimpfizi	id=g:429126
Kiziguro	id=g:429127
Busoro	id=g:429128
Konkoro	id=g:429129
Musabagi	id=g:429130
Nyamugari	id=g:429131
Rugungo	id=g:429132
Nyarucamo	id=g:429133
Kazugwe	id=g:429134
Vyoga	id=g:429135
Rweteto	id=g:429136
Nyarucamo	id=g:429137
Mburamazi	id=g:429138
Teza	id=g:429139
Rubirizi	id=g:429140
Kigereka	id=g:429141
Borne Rugungo	id=g:429142
Kanindi	id=g:429143
Gatukuza	id=g:429144
Usine Theicole Teza	id=g:429145
Mudahanda	id=g:429146
Kibogoye	id=g:429147
Kanindi	id=g:429148
Muhagaze	id=g:429149
Murehe	id=g:429150
Nyakijwira	id=g:429151
Saga	id=g:429152
Ndubura	id=g:429153
Muvumu	id=g:429154
Gasenyi	id=g:429155
Mutaho	id=g:429156
Kivuruga	id=g:429157
Centrale électrique Kanindi	id=g:429158
Teka	id=g:429159
Kaziramihunda	id=g:429160
Nyamazi	id=g:429161
Kigina	id=g:429162
Kadimagi	id=g:429163
Rutunzo	id=g:429164
Migezi	id=g:429165
Nyabikere	id=g:429166
Shumba	id=g:429167
Bubu	id=g:429168
Kumugina	id=g:429169
Mbuye	id=g:429170
Kivogero	id=g:429171
Mwegera	id=g:429172
Bureau de commune Mbuye	id=g:429173
Kagoma	id=g:429174
Mbuye	id=g:429175
Nyagashanga	id=g:429176
Mbuye	id=g:429177
Mbuye	id=g:429178
Kironga	id=g:429179
Kabirumba	id=g:429180
Coganyi	id=g:429181
Munyabana	id=g:429182
Kabenga	id=g:429183
Karambira	id=g:429184
Kinyamugera	id=g:429185
Kiyabera	id=g:429186
Kinyovu	id=g:429187
Kidwima	id=g:429188
Buyaga	id=g:429189
Busekera	id=g:429190
Migezi-Mbuye	id=g:429191
Gashishima	id=g:429192
Kiziba	id=g:429193
Bigwana	id=g:429194
Gikonge	id=g:429195
Source Gashonono	id=g:429196
Munyinya	id=g:429197
Karira	id=g:429198
Rwantamba	id=g:429199
Bigwana	id=g:429200
Mpehe	id=g:429201
Rwuya	id=g:429202
Kabangara	id=g:429203
Kavumu	id=g:429204
Kirembera	id=g:429205
Buhangura	id=g:429206
Biganda	id=g:429207
Buguye	id=g:429208
Parc National de la Kibira	id=g:429209
Karambi	id=g:429210
Kimerajana	id=g:429211
Gatozo	id=g:429212
Rutumva	id=g:429213
Nzunga	id=g:429214
Muyebe	id=g:429215
Mutobo	id=g:429216
Karama	id=g:429217
Kageri	id=g:429218
Sakinyinya	id=g:429219
Bucamihigo	id=g:429220
Sakinyinya	id=g:429221
Gaheka	id=g:429222
OCIBU Nyamugari	id=g:429223
Gitwenzi	id=g:429224
Gashube	id=g:429225
Mbaba	id=g:429226
Murambi	id=g:429227
Mwendo	id=g:429228
Nyamugari	id=g:429229
Masanze	id=g:429230
Mpinga	id=g:429231
Ruyaga	id=g:429232
Nyankezi	id=g:429233
Rushenza	id=g:429234
Buhanda	id=g:429235
Mutobo	id=g:429236
Gatongati	id=g:429237
Ruhororo	id=g:429238
Nyakagezi	id=g:429239
Gahombo	id=g:429240
Mukoni	id=g:429241
Bureau de commune Gahombo	id=g:429242
Akarenga	id=g:429243
Gahombo	id=g:429244
Gahombo	id=g:429245
Bikinga	id=g:429246
Rugamba	id=g:429247
Mukoni	id=g:429248
Mibazi	id=g:429249
Kagoma	id=g:429250
Gashibuka	id=g:429251
Ceyerezi	id=g:429252
Murago	id=g:429253
Nterana	id=g:429254
Muhanga	id=g:429255
Ruyange	id=g:429256
Ruguzwe	id=g:429257
Muhanga	id=g:429258
Kabuye	id=g:429259
Muhanga	id=g:429260
Teme	id=g:429261
Ndava	id=g:429262
Ngoma	id=g:429263
Nyandirika	id=g:429264
Muhanga	id=g:429265
Muhanga	id=g:429266
Mpimba	id=g:429267
Gatare	id=g:429268
Taba	id=g:429269
Kibimba	id=g:429270
Kirimba	id=g:429271
Rugoza	id=g:429272
Nyabusyo	id=g:429273
Nyamwera	id=g:429274
Ndimanyi	id=g:429275
Nyakibingo	id=g:429276
Masama	id=g:429277
Rwamiko	id=g:429278
Gisukiro	id=g:429279
Buhevyi	id=g:429280
Rwuya	id=g:429281
Nyamwera	id=g:429282
Kinyami	id=g:429283
Cagura	id=g:429284
Kinyankuru	id=g:429285
Gaharo	id=g:429286
Kibogoye	id=g:429287
Ruzi	id=g:429288
Cinywera	id=g:429289
Kamigisha	id=g:429290
Mwenene	id=g:429291
Buganuka	id=g:429292
Gisara	id=g:429293
Kayogoro	id=g:429294
Shore	id=g:429295
Nyamihogo	id=g:429296
Cishwa	id=g:429297
Ruhororo	id=g:429298
Rugenge	id=g:429299
Rusunwe	id=g:429300
Kariba	id=g:429301
Bureau de commune Ruhororo	id=g:429302
Ruhororo	id=g:429303
Jimbi	id=g:429304
Gitaramuka	id=g:429305
Buniha	id=g:429306
Rutana	id=g:429307
Tambi	id=g:429308
Gasabagi	id=g:429309
Gitaramuka	id=g:429310
Masama	id=g:429311
Nyarihashi	id=g:429312
Rushubi	id=g:429313
Nzobe	id=g:429314
Mizenga	id=g:429315
Kigora	id=g:429316
Kizingoma	id=g:429317
Gatumbuzi	id=g:429318
Mubogora	id=g:429319
Ntanda	id=g:429320
Mbuye	id=g:429321
Kivuzo	id=g:429322
Kidahanwa	id=g:429323
Gacabwetsi	id=g:429324
Kanyembwa	id=g:429325
Mibazi	id=g:429326
Rubanga	id=g:429327
Kivuzo	id=g:429328
Kagoma	id=g:429329
Nkango	id=g:429330
Mugogo	id=g:429331
Mugona	id=g:429332
Rubanga	id=g:429333
Bugorora	id=g:429334
Gitamo	id=g:429335
Nkango	id=g:429336
Gashanga	id=g:429337
Gatura	id=g:429338
Gitanga	id=g:429339
Kinyamaganga	id=g:429340
Nyarurambi	id=g:429341
Mishehe	id=g:429342
Rurengera	id=g:429343
Gashoka	id=g:429344
Nkokoma	id=g:429345
Gihotora	id=g:429346
Vugizo	id=g:429347
Burasira	id=g:429348
Burasira	id=g:429349
Taba	id=g:429350
Gitamo	id=g:429351
Kivoga 2	id=g:429352
Mugogo	id=g:429353
Nyamitanga	id=g:429354
Kinyinya	id=g:429355
Ceru	id=g:429356
Nyakumba	id=g:429357
Nyangwe	id=g:429358
Teka	id=g:429359
Nyarubanda	id=g:429360
Busokoza	id=g:429361
Kibande	id=g:429362
Kanyami	id=g:429363
Bushoka	id=g:429364
Kagoma	id=g:429365
Rwisabi	id=g:429366
Rwisabi	id=g:429367
Rwisabi	id=g:429368
Kakumu	id=g:429369
Kibungere	id=g:429370
Nyarurambi	id=g:429371
Koganyoni	id=g:429372
Taba	id=g:429373
Kagazo	id=g:429374
Gerangabo	id=g:429375
Nzove	id=g:429376
Ruyaga	id=g:429377
Nyamishiba	id=g:429378
Kagote	id=g:429379
Gakana	id=g:429380
Nyarusange	id=g:429381
Nyangungu	id=g:429382
Gihororo	id=g:429383
Karuhera	id=g:429384
Nyamikungugu	id=g:429385
Maruri	id=g:429386
Gihororo	id=g:429387
Rango	id=g:429388
Nyangungu	id=g:429389
Mushikanwa	id=g:429390
Vugizo	id=g:429391
Ncaramba	id=g:429392
Rutegama	id=g:429393
Gihogazi	id=g:429394
Nyange	id=g:429395
Nyarubanga	id=g:429396
Mabumba	id=g:429397
Kiramahira	id=g:429398
Kidasha	id=g:429399
Nyamariba	id=g:429400
Karehe	id=g:429401
Gahumba	id=g:429402
Nyarubaye	id=g:429403
Gasenyi	id=g:429404
Gasenyi	id=g:429405
Gasenyi	id=g:429406
Bigera	id=g:429407
Taba	id=g:429408
Kabungere	id=g:429409
Mururi	id=g:429410
Misasa	id=g:429411
Kavumu	id=g:429412
Ruhama	id=g:429413
Kiguruka	id=g:429414
Myuzi	id=g:429415
Nyabibuye	id=g:429416
Rukorobwa	id=g:429417
Ruhinga	id=g:429418
Kibuye	id=g:429419
Ruyaga	id=g:429420
Gipfuvya	id=g:429421
Rukonya	id=g:429422
Nyabikere	id=g:429423
Gasabira	id=g:429424
Gahotora	id=g:429425
Rubagabaga	id=g:429426
Teka	id=g:429427
Kiremera	id=g:429428
Kanyambwa	id=g:429429
Nyarubuye	id=g:429430
Cogo	id=g:429431
Karusabo	id=g:429432
Gasongati	id=g:429433
Munanira	id=g:429434
Kabeza	id=g:429435
Nyakabindi	id=g:429436
Buzirampfunya	id=g:429437
Bigugo	id=g:429438
Nyamwondo	id=g:429439
Nyabisaka	id=g:429440
Ntabandwa	id=g:429441
Gikomero	id=g:429442
Kavumu	id=g:429443
Gasongati	id=g:429444
Gikomero	id=g:429445
Mutaho	id=g:429446
Karama	id=g:429447
Ruyigi	id=g:429448
Rubungu	id=g:429449
Gahororo	id=g:429450
Ruganira	id=g:429451
Murago	id=g:429452
Mutaho	id=g:429453
Mwuzumure	id=g:429454
Ruganira	id=g:429455
Mizenga	id=g:429456
Mwitega	id=g:429457
Nyambeho	id=g:429458
Nyamugabo	id=g:429459
Kavumu	id=g:429460
Mutaho	id=g:429461
Bureau de commune Rango	id=g:429462
Rango	id=g:429463
Rango	id=g:429464
Mutaho	id=g:429465
Nyabisindu	id=g:429466
Mirayi	id=g:429467
Bureau de commune Mutaho	id=g:429468
Mutaho	id=g:429469
Bikinga	id=g:429470
Mutaho	id=g:429471
Nyanga	id=g:429472
Mushikanwa	id=g:429473
Nyarutambika	id=g:429474
Ruhona	id=g:429475
Rusane	id=g:429476
Ngere	id=g:429477
Kivoga I	id=g:429478
Kariga	id=g:429479
Kinyamarebe	id=g:429480
Mugero	id=g:429481
Buriga	id=g:429482
Kiziba	id=g:429483
Kirambaramba	id=g:429484
Gatare	id=g:429485
Ngoro	id=g:429486
Muharuro	id=g:429487
Mwihayiro	id=g:429488
Nyabiyogi	id=g:429489
Gatonde	id=g:429490
Rukara	id=g:429491
Kagaruka	id=g:429492
Nyababisha	id=g:429493
Gahe	id=g:429494
Karambi	id=g:429495
Mukabarangara	id=g:429496
Nyakeru	id=g:429497
Masango	id=g:429498
Kadumbugu	id=g:429499
Gacokwe	id=g:429500
Mutobo	id=g:429501
Nyarure	id=g:429502
Gitongo	id=g:429503
Gikombe	id=g:429504
Mpinga	id=g:429505
Muzenga	id=g:429506
Ruvumura	id=g:429507
Nkamwanenda	id=g:429508
Ruzibaziba	id=g:429509
Mariza	id=g:429510
Muririmbo	id=g:429511
Rushanga	id=g:429512
Karehe	id=g:429513
Musagara	id=g:429514
Gitongo	id=g:429515
Gitongo	id=g:429516
Ruvumura	id=g:429517
Gikuyo	id=g:429518
Kidubugu	id=g:429519
Nyamiyaga	id=g:429520
Nyamugari	id=g:429521
Nkongwe	id=g:429522
Rurambira	id=g:429523
Muhwanya	id=g:429524
Station agronomique Murongwe	id=g:429525
Ruguzwe	id=g:429526
Bishuri	id=g:429527
Mugera	id=g:429528
Kigabiro	id=g:429529
Nyakagezi	id=g:429530
Migezi	id=g:429531
Mugitega	id=g:429532
Ntawuntunze	id=g:429533
Cogo	id=g:429534
Gitaba	id=g:429535
Civugiza	id=g:429536
Mutoyi	id=g:429537
Yamuremye	id=g:429538
Mwumba	id=g:429539
Ruvumu	id=g:429540
Nyabitwe	id=g:429541
Mirama	id=g:429542
Kabuye	id=g:429543
Karehe	id=g:429544
Muyange	id=g:429545
Gisagara	id=g:429546
Nyakibanda	id=g:429547
Karuruma	id=g:429548
Nyabunya	id=g:429549
Kibumbu	id=g:429550
Mukoro	id=g:429551
Itaba	id=g:429552
Migezi-Nete	id=g:429553
Gatunguru	id=g:429554
Gatunguru	id=g:429555
Cishwa	id=g:429556
Kadahoka	id=g:429557
Gatongati	id=g:429558
Kavumu	id=g:429559
Gisiza	id=g:429560
Migezi-Nete	id=g:429561
Muremera	id=g:429562
Gahisi	id=g:429563
Nyakabingo	id=g:429564
Kagari	id=g:429565
Gasarara	id=g:429566
Kinzerere	id=g:429567
Muyaga	id=g:429568
Nanete	id=g:429569
Nkuba	id=g:429570
Bitare	id=g:429571
Kagomera	id=g:429572
Bitare	id=g:429573
Bureau de commune Bitare	id=g:429574
Muremera	id=g:429575
Bureau d’arrondissement Bitare	id=g:429576
Murehe	id=g:429577
Butwe	id=g:429578
Kibungo	id=g:429579
Nyakigati	id=g:429580
Kagogo	id=g:429581
Chute Nanete	id=g:429582
Bitare	id=g:429583
Kirika	id=g:429584
Mubarazi	id=g:429585
Mugabomure	id=g:429586
Shatanya	id=g:429587
Rutonganikwa	id=g:429588
Cunywe	id=g:429589
Cizanye	id=g:429590
Mwurire	id=g:429591
Kivuvu	id=g:429592
Gaterama	id=g:429593
Bitare	id=g:429594
Migina	id=g:429595
Taba	id=g:429596
Taba	id=g:429597
Bugendana	id=g:429598
Kavumu	id=g:429599
Kigabiro	id=g:429600
Nyandirika	id=g:429601
Bugendana	id=g:429602
Gatimba	id=g:429603
Baziro	id=g:429604
Marura	id=g:429605
Gasebeyi	id=g:429606
Kibande	id=g:429607
Gitukura	id=g:429608
Twinyoni	id=g:429609
Rugazandaro	id=g:429610
Bitare	id=g:429611
Mukoma	id=g:429612
Rukuranure	id=g:429613
Kinombe	id=g:429614
Mwambu	id=g:429615
Jagamba	id=g:429616
Mugongo	id=g:429617
Kinyovu	id=g:429618
Rugogo	id=g:429619
Nyagaseke	id=g:429620
Rushehe	id=g:429621
Gafumbegeti	id=g:429622
Rwamisambo	id=g:429623
Butahana	id=g:429624
Nyabinondo	id=g:429625
Butahana	id=g:429626
Kato	id=g:429627
Kumuvumu	id=g:429628
Rungogo	id=g:429629
Rujeni	id=g:429630
Rutabo	id=g:429631
Muganza	id=g:429632
Nyagonda	id=g:429633
Mageyo	id=g:429634
Ngara	id=g:429635
Ngara	id=g:429636
Rutorero	id=g:429637
Bose	id=g:429638
Rubuye	id=g:429639
Nyaruhondo	id=g:429640
Giheregeti	id=g:429641
Gahoma	id=g:429642
Rugongo	id=g:429643
Rushene	id=g:429644
Nyambehe	id=g:429645
Ruhembe	id=g:429646
Negene	id=g:429647
Bihembe	id=g:429648
Mwokora	id=g:429649
Nyangwe	id=g:429650
Rusandu	id=g:429651
Rutonde	id=g:429652
Muhira	id=g:429653
Warukera	id=g:429654
Bigera	id=g:429655
Buyumpu	id=g:429656
Buvumo	id=g:429657
Kigugo	id=g:429658
Nyakwaga	id=g:429659
Ryangera	id=g:429660
Nyamugerera	id=g:429661
Rusenda	id=g:429662
Rusenda	id=g:429663
Nderama	id=g:429664
Karavyi	id=g:429665
Gakungu	id=g:429666
Inamurambi	id=g:429667
Bigeri	id=g:429668
Camabari	id=g:429669
Rusenda	id=g:429670
Dusasa	id=g:429671
Mbizi	id=g:429672
Muhigi	id=g:429673
Kibati	id=g:429674
Mabuye	id=g:429675
Nyabugongo	id=g:429676
Nambuga	id=g:429677
Runege	id=g:429678
Nyaruyaga	id=g:429679
Giserama	id=g:429680
Kirerama	id=g:429681
Nyabikona	id=g:429682
Yanza	id=g:429683
Bisiza	id=g:429684
Rubaribari	id=g:429685
Tukitse	id=g:429686
Gikenene	id=g:429687
Kabere	id=g:429688
Shimwe	id=g:429689
Mikungu	id=g:429690
Ruvyirame	id=g:429691
Bumba	id=g:429692
Bumba	id=g:429693
Bumba	id=g:429694
Gatabo	id=g:429695
Gaseke	id=g:429696
Nyarunazi	id=g:429697
Bumba	id=g:429698
Ruhinga	id=g:429699
Temba	id=g:429700
Nyarutovu	id=g:429701
Rtyazo	id=g:429702
Munyinya	id=g:429703
Kididaguzo	id=g:429704
Gatamuhoro	id=g:429705
Musumba	id=g:429706
Canywera	id=g:429707
Munyinya-Bumba Il	id=g:429708
Kirumura	id=g:429709
Rubugenge	id=g:429710
Nyarurama	id=g:429711
Nyarubugu	id=g:429712
Nacugutwa	id=g:429713
Mikoni	id=g:429714
Gikaragara	id=g:429715
Gasuru	id=g:429716
Rangira	id=g:429717
Nyamitanga	id=g:429718
Mahore	id=g:429719
Kwiraro	id=g:429720
Kumparo	id=g:429721
Bureau de commune Bukinanyana	id=g:429722
Bukinanyana	id=g:429723
Bukinanyana	id=g:429724
Myave	id=g:429725
Nyarubugu	id=g:429726
Rugome	id=g:429727
Bukinanyana	id=g:429728
Nyakibaya	id=g:429729
Butara	id=g:429730
Butara	id=g:429731
Butara	id=g:429732
Ruhinga Il	id=g:429733
Mubuga	id=g:429734
Muhingo	id=g:429735
Gikeneno	id=g:429736
Kabondo	id=g:429737
Rukanantwa	id=g:429738
Nyarurazi	id=g:429739
Nyesinzo	id=g:429740
Source chaude Ruhinga	id=g:429741
Nyandaga	id=g:429742
Mugerero	id=g:429743
Bukinanyana	id=g:429744
Gisumo	id=g:429745
Gikenke	id=g:429746
Nyarushawe	id=g:429747
Gihango	id=g:429748
Gahabura	id=g:429749
Nyabutwo	id=g:429750
Mirudi	id=g:429751
Kibaya	id=g:429752
Remba	id=g:429753
Kagoti	id=g:429754
Nabihere	id=g:429755
Mwokora	id=g:429756
Nyamihoma	id=g:429757
Nyamurobotsa	id=g:429758
Kumuserege	id=g:429759
Bubenga	id=g:429760
Sehe	id=g:429761
Nyarucamo	id=g:429762
Gihumbu	id=g:429763
Kibati	id=g:429764
Ruhumetsi	id=g:429765
Ndora	id=g:429766
Narumushi	id=g:429767
Borne Kibati	id=g:429768
Kagari	id=g:429769
Bitare	id=g:429770
Ndora	id=g:429771
Ndora	id=g:429772
Kanombe	id=g:429773
Muzimu	id=g:429774
Samutuko	id=g:429775
Gakoko	id=g:429776
Nyarwumba	id=g:429777
Rushoka	id=g:429778
Nyavyamo	id=g:429779
Ndora	id=g:429780
Narugori	id=g:429781
Nkuna	id=g:429782
Bihembe	id=g:429783
Kinama	id=g:429784
Ruhinga	id=g:429785
Gakomero	id=g:429786
Mataba	id=g:429787
Masango	id=g:429788
Muhanda	id=g:429789
Karamba	id=g:429790
Masango	id=g:429791
Nyampoma	id=g:429792
Mwendo	id=g:429793
Masango	id=g:429794
Masango	id=g:429795
Rwiri	id=g:429796
Kagoti	id=g:429797
Nyamugari	id=g:429798
Nyamyeha	id=g:429799
Gisumo	id=g:429800
Nanderama	id=g:429801
Remera	id=g:429802
Narukuge	id=g:429803
Munyini	id=g:429804
Kinazi	id=g:429805
Mucagara	id=g:429806
Rugoti	id=g:429807
Ngomante	id=g:429808
Rugano	id=g:429809
Gitanga	id=g:429810
Rurunguru	id=g:429811
Burimbi	id=g:429812
Kiwanda	id=g:429813
Masango	id=g:429814
Nyamariba	id=g:429815
Mpinga	id=g:429816
Buhayira	id=g:429817
Gasurubwe	id=g:429818
Gasurubwe	id=g:429819
Gasurubwe	id=g:429820
Ruhondo	id=g:429821
Kinombe	id=g:429822
Nashabaga	id=g:429823
Gasheke	id=g:429824
Bwegera	id=g:429825
Nyabuyonga	id=g:429826
Muzenga	id=g:429827
Kigera	id=g:429828
Rushiha	id=g:429829
Rugeyo	id=g:429830
Nyamidende	id=g:429831
Kigazi	id=g:429832
Nyamushanga	id=g:429833
Butega	id=g:429834
Gahinasazi	id=g:429835
Mugeri	id=g:429836
Inacavu	id=g:429837
Gitenge	id=g:429838
Munguzi	id=g:429839
Rushashe	id=g:429840
Mugambeke	id=g:429841
Mutumba	id=g:429842
Mushonzi	id=g:429843
Buhoro	id=g:429844
Nyandaga	id=g:429845
Ruzirasazi	id=g:429846
Ntamba	id=g:429847
Bucanda	id=g:429848
Kabuye	id=g:429849
Rusagara	id=g:429850
Nyamungugu	id=g:429851
Gitera	id=g:429852
Kidumbugo	id=g:429853
Gitanga	id=g:429854
Muzenga	id=g:429855
Gutundere	id=g:429856
Kayange	id=g:429857
Giseno	id=g:429858
Rusuri	id=g:429859
Rusekabuye	id=g:429860
Gihinga	id=g:429861
Bureau d’arrondissement Ntamba	id=g:429862
Ntamba	id=g:429863
Mwigahiro	id=g:429864
Ntamba	id=g:429865
Ntamba	id=g:429866
Ndava	id=g:429867
Rwankima	id=g:429868
Muhoroge	id=g:429869
Bamba	id=g:429870
Namutoke	id=g:429871
Bogora	id=g:429872
Nyabiziba	id=g:429873
Nakibundwe	id=g:429874
Shishi	id=g:429875
Bamba	id=g:429876
Gatoke	id=g:429877
Maranga	id=g:429878
Karinzi	id=g:429879
Nyaruronga	id=g:429880
Nyamirama	id=g:429881
Ruzibira	id=g:429882
Mukugu	id=g:429883
Wabitega	id=g:429884
Mukugu	id=g:429885
Gatare	id=g:429886
Mukugu	id=g:429887
Bambo	id=g:429888
Kiripinga	id=g:429889
Busasa	id=g:429890
Nyamusenyi	id=g:429891
Mugina	id=g:429892
Mugina	id=g:429893
Bureau d’arrondissement Mugina	id=g:429894
Rugajo	id=g:429895
Mwarangabo	id=g:429896
Kabuturiro	id=g:429897
Gicaca	id=g:429898
Musuri	id=g:429899
Nyankubushi	id=g:429900
Nyabugimbu	id=g:429901
Nyankubati	id=g:429902
Rukana	id=g:429903
Kironge	id=g:429904
Nyarusebeyi	id=g:429905
Borne Mumbanza	id=g:429906
Mugina	id=g:429907
Bwayi	id=g:429908
Gicuru	id=g:429909
Kihanira	id=g:429910
Rukana	id=g:429911
Karasabuye	id=g:429912
Gatongati	id=g:429913
Kagogo	id=g:429914
Mumbanza	id=g:429915
Nyakibanda	id=g:429916
Muyange	id=g:429917
Ruvyagira	id=g:429918
Muyange	id=g:429919
Rukana	id=g:429920
Buhinda	id=g:429921
Gisovu	id=g:429922
Gitwe	id=g:429923
Kaganga	id=g:429924
Nyagitwa	id=g:429925
Butare	id=g:429926
Nyantumba	id=g:429927
Cimba	id=g:429928
Mugina	id=g:429929
Gabiro	id=g:429930
Kigoma	id=g:429931
Munyota	id=g:429932
Mukoku	id=g:429933
Mugina	id=g:429934
Mugina	id=g:429935
