Kapóremma	id=g:261111
Spatharaíoi	id=g:443474
Ákra Perí	id=g:443475
Órmos Pálos	id=g:443476
Órmos Koumaíïkon	id=g:443477
Neochórion	id=g:443478
Plátanos	id=g:443479
Liménas Marathokámpou	id=g:443480
Órmos Marathokámpou	id=g:443481
Ákra Kámpos	id=g:443482
Ákra Chondrós Kávos	id=g:443483
Ormískos Agías Kyriakís	id=g:443484
Ákra Makryá Poúnta	id=g:443485
Órmos Limniónas	id=g:443486
Órmos Patnióti	id=g:443487
Órmos Klíma	id=g:443488
Vrachonisída Ágios Ioánnis	id=g:443489
Ákra Kávos Manolákis	id=g:443490
Ákra Pláka	id=g:443491
Órmos Agíou Miná	id=g:443492
Ákra Katsoúni	id=g:443493
Ákra Katávasis	id=g:443494
Vrachonisída Pláka	id=g:443495
Ákra Áspros Kávos	id=g:443496
Órmos Ágios Isídoros	id=g:443497
Órmos Agíou Isidórou	id=g:443498
Drakaíoi	id=g:443499
Órmos Agíou Georgíou	id=g:443500
Ákra Kávos Armenáki	id=g:443501
Ákra Karávi	id=g:443502
Ákra Seïtáni	id=g:443503
Órmos Seïtáni	id=g:443504
Ákra Mikró Seïtáni	id=g:443505
Ákra Poúnta	id=g:443506
Agkáli Potámi	id=g:443507
Ákra Pagkózi	id=g:443508
Ýfalos Schoínon	id=g:443509
Palaión Karlovásion	id=g:443510
Ríva	id=g:443511
Agkáli Ágios Nikólaos	id=g:443512
Kontakaíïka	id=g:443513
Kontaíïka	id=g:443514
Ákra Avlákia	id=g:443515
Agkáli Avlákia	id=g:443516
Avlákia	id=g:443517
Mesógeion	id=g:443518
Ákra Kokkári	id=g:443519
Órmos Kokkári	id=g:443520
Palaiochórion	id=g:443521
Agía Kyriakí	id=g:443522
Moní Agíou Ioánnou	id=g:443523
Klímatos Réma	id=g:443524
Ágios Nikólaos	id=g:443525
Kokkinóvrachos	id=g:443526
Mouterí	id=g:443527
Ágios Minás	id=g:443528
Kozóni Lákkes	id=g:443529
Xerórrema	id=g:443530
Fagkroí	id=g:443531
Prióni	id=g:443532
Christoú Réma	id=g:443533
Agía Triás	id=g:443534
Megáli Pétra	id=g:443535
Gerogíanni	id=g:443536
Ágios Isídoros	id=g:443537
Ágios Panteleḯmon	id=g:443538
Mesonísi	id=g:443539
Poúnta	id=g:443540
Fterítses	id=g:443541
Psiló Kotróni	id=g:443542
Koutrés	id=g:443543
Vígla	id=g:443544
Profítis Ilías	id=g:443545
Zástano	id=g:443546
Zéstani	id=g:443547
Sýrrachos	id=g:443548
Ágios Ioánnis	id=g:443549
Sýrtis	id=g:443550
Saïtanioú Réma	id=g:443551
Megálo Réma	id=g:443552
Panagiás Réma	id=g:443553
Moní Evangelistrías	id=g:443554
Kakés Pétres	id=g:443555
Kamára	id=g:443556
Kosmadaíoi	id=g:443557
Krétsainas Réma	id=g:443558
Pláka	id=g:443559
Nikoloúdes	id=g:443560
Neroú Mánna	id=g:443561
Moní Agíou Georgíou	id=g:443562
Ágios Konstantínos	id=g:443563
Agriliónas	id=g:443564
Votsalákia	id=g:443565
Dichalórrema	id=g:443566
Fteriás	id=g:443567
Profítis Ilías	id=g:443568
Kastanéa	id=g:443569
Ágios Panteleḯmon	id=g:443570
Agía Triás	id=g:443571
Ágios Panteleḯmon	id=g:443572
Schoínos	id=g:443573
Potámi	id=g:443574
Potámi	id=g:443575
Moní Agíou Ioánnou	id=g:443576
Léka	id=g:443577
Kardámi	id=g:443578
Chondró Vouní	id=g:443579
Kontrónia	id=g:443580
Poúntes	id=g:443581
Kámpos	id=g:443582
Vourlióti Réma	id=g:443583
Ftýsmata	id=g:443584
Ágioi Pántes	id=g:443585
Moní Agíou Georgíou	id=g:443586
Stenoúra	id=g:443587
Sakkoulaíïka	id=g:443588
Sevastaíïka	id=g:443589
Megálo Réma	id=g:443590
Velanidiá	id=g:443591
Kamáres Réma	id=g:443592
Ráches	id=g:443593
Ágioi Theódori	id=g:443594
Ágios Trýfon	id=g:443595
Sourídes	id=g:443596
Moní Profítou Ilioú	id=g:443597
Pradaíïka	id=g:443598
Fourniótikos Potamós	id=g:443599
Ágios Ilías	id=g:443600
Vrýsai	id=g:443601
Megáli Lákka	id=g:443602
Zarári	id=g:443603
Profítis Ilías	id=g:443604
Panagía	id=g:443605
Ágios Panteleḯmon	id=g:443606
Agía Kioúra	id=g:443607
Amfílysos Potamós	id=g:443608
Megális Vrýsis Réma	id=g:443609
Kalogerás Réma	id=g:443610
Ágios Panteleḯmon	id=g:443611
Koútsi	id=g:443612
Ágios Konstantínos	id=g:443613
Koútsi	id=g:443614
Anemómyloi	id=g:443615
Fournáki	id=g:443616
Agía Eiríni	id=g:443617
Fléves	id=g:443618
Sourí Vráchia	id=g:443619
Ágios Dimítrios	id=g:443620
Chatzistamoúlides	id=g:443621
Ágios Dimítrios	id=g:443622
Ágios Nikólaos	id=g:443623
Zestó	id=g:443624
Ágios Ioánnis	id=g:443625
Ágios Nikólaos	id=g:443626
Petaloúda	id=g:443627
Xerolakkómata	id=g:443628
Areoí	id=g:443629
Lákka	id=g:443630
Panagía	id=g:443631
Kakódipla	id=g:443632
Ágios Ioánnis	id=g:443633
Kámpos	id=g:443634
Pérri	id=g:443635
Samiopoúla	id=g:443636
Agía Pelagía	id=g:443637
Pávlou Réma	id=g:443638
Metóchi	id=g:443639
Sáres	id=g:443640
Diáselo	id=g:443641
Koutélainas Vráchos	id=g:443642
Ágios Ioánnis	id=g:443643
Martíni	id=g:443644
Despóti Vrýsi	id=g:443645
Ágios Konstantínos	id=g:443646
Prosília	id=g:443647
Agía Triás	id=g:443648
Dentriás	id=g:443649
Agía Triás	id=g:443650
Prióni	id=g:443651
Paliómylou Réma	id=g:443652
Paidákia	id=g:443653
Livadáki	id=g:443654
Livadáki	id=g:443655
Ámpelos	id=g:443656
Áno Ágios Konstantínos	id=g:443657
Stavrinídes	id=g:443658
Xeragiasméno	id=g:443659
Mouzákia	id=g:443660
Agía Triás	id=g:443661
Bourniás	id=g:443662
Panagía	id=g:443663
Ágios Dimítrios	id=g:443664
Tsoukloúki Réma	id=g:443665
Kochýli Réma	id=g:443666
Valeontádes	id=g:443667
Manolátes	id=g:443668
Pándroson	id=g:443669
Moní Evangelistrías	id=g:443670
Parathoúra	id=g:443671
Profítis Ilías	id=g:443672
Agía Triás	id=g:443673
Ímvressos Réma	id=g:443674
Koumaradaíoi	id=g:443675
Kommatákia	id=g:443676
Agía Triás	id=g:443677
Karvoúnis	id=g:443678
Agía Marína	id=g:443679
Kakórrema	id=g:443680
Kámpos	id=g:443681
Ágios Geórgios	id=g:443682
Lazárou	id=g:443683
Kavouráki Réma	id=g:443684
Moní Megális Panagías	id=g:443685
Kyriakoú	id=g:443686
Paliomantriá	id=g:443687
Análipsis	id=g:443688
Sklávou	id=g:443689
Mavratzá Réma	id=g:443690
Mavratzaíoi	id=g:443691
Panagía	id=g:443692
Moní Vrontá	id=g:443693
Zoödóchos Pigí	id=g:443694
Tsamadoú	id=g:443695
Mánna Réma	id=g:443696
Zoödóchos Pigí	id=g:443697
Moní Timíou Stavroú	id=g:443698
Moní Agíou Ioánnou	id=g:443699
Panagía Várda	id=g:443700
Kástro Louloúdas	id=g:443701
Ágios Ioánnis	id=g:443702
Rampaïdónis	id=g:443703
Kaláthi Réma	id=g:443704
Kámpos Chóras	id=g:443705
Profítis Ilías	id=g:443706
Ágios Ioánnis	id=g:443707
Agía Paraskeví	id=g:443708
Stefána	id=g:443709
Tsakalórrema	id=g:443710
Ágios Ioánnis	id=g:443711
Moní Spilianís	id=g:443712
Moní Agías Triádos	id=g:443713
Zervoú	id=g:443714
Koutrés	id=g:443715
Malagári	id=g:443716
Panagía	id=g:443717
Virós	id=g:443718
Ágios Geórgios	id=g:443719
Grídia	id=g:443720
Baïraktári	id=g:443721
Kalámion	id=g:443722
Kalogírou	id=g:443723
Moní Panagías	id=g:443724
Livadáki	id=g:443725
Lýkou Lákka	id=g:443726
Mesókampos	id=g:443727
Profítis Ilías	id=g:443728
Armakás	id=g:443729
Theíos	id=g:443730
Katsaríni	id=g:443731
Agía Paraskeví	id=g:443732
Arkoudólakka	id=g:443733
Kamára	id=g:443734
Agía Zóni	id=g:443735
Profítis Ilías	id=g:443736
Panagía	id=g:443737
Sýrrachos	id=g:443738
Garnávas Réma	id=g:443739
Ágios Panteleḯmon	id=g:443740
Órmos Mikrí Ámmos	id=g:443741
Psilí Vígla	id=g:443742
Safákia	id=g:443743
Ágios Charálampos	id=g:443744
Ágios Nikólaos	id=g:443745
Ágios Charálampos	id=g:443746
Ámpelos Óros	id=g:443747
Alykí	id=g:443748
Mourtiá	id=g:443749
Mesókampos	id=g:443750
Flóka	id=g:443751
Kédron	id=g:443752
Liménas Kalamátas	id=g:443795
Liménas Patrón	id=g:443796
Limáni Nafplíou	id=g:443797
Liménas Soúdas	id=g:443799
Liménas Elefsínas	id=g:443800
Liménas Irakleíou	id=g:443801
Limáni Peiraiá	id=g:443802
Kentrikós Liménas	id=g:443803
Esoterikós Liménas	id=g:443804
Elliniká Nafpigeía	id=g:443805
Vóreios Liménas Chalkídas	id=g:443806
Liménas Chalkídos	id=g:443807
Nótios Liménas Chalkídas	id=g:443808
Liménas Ródou	id=g:443809
Stenón Koufonísou	id=g:444176
Ákra Theófilos	id=g:444177
Potamiá	id=g:444195
Néon Bizánion	id=g:444196
Elaía	id=g:444197
Órmos Ko	id=g:444210
Liménas Ko	id=g:444211
Agkáli Emprós Thérma	id=g:444212
Limenískos Kardámaina	id=g:444213
Órmos Almyroú	id=g:444214
Limenískos Kamári	id=g:444215
Ákra Ágios Stéfanos	id=g:444216
Ormískos Milíou	id=g:444217
Ákra Álouro	id=g:444218
Ormískos Dáfnis	id=g:444219
Órmos Chochylaríou	id=g:444220
Vrachonisída Prásso	id=g:444221
Ákra Mastichári	id=g:444222
Limenískos Mastichárion	id=g:444223
Tigkákion	id=g:444224
Ákra Roússa	id=g:444226
Ákra Sfyrí	id=g:444227
Ákra Krevvátia	id=g:444228
Vráchos Gialó	id=g:444229
Ormískos Glýstra	id=g:444230
Ormískos Psérimos	id=g:444231
Ákra Tólmi	id=g:444232
Ormískos Vlychádia	id=g:444233
Vlychádia	id=g:444234
Ágios Mámas	id=g:444236
Ríchtis	id=g:444237
Thymianós	id=g:444238
Ágios Theológos	id=g:444239
Koutsoúri	id=g:444240
Sarakinoú	id=g:444241
Vígles	id=g:444242
Agrélia	id=g:444243
Panagía	id=g:444244
Kamárion	id=g:444245
Límni	id=g:444246
Lagkádes	id=g:444247
Ákra Sykofá	id=g:444248
Krotíri	id=g:444249
Ágios Konstantínos	id=g:444250
Megálos Potamós	id=g:444251
Miliés	id=g:444252
Pátela	id=g:444253
Limniónas	id=g:444254
Sfakiá	id=g:444255
Kámpos	id=g:444256
Ágios Stéfanos	id=g:444257
Volkánia	id=g:444258
Kazá	id=g:444259
Lagkáda	id=g:444260
Troussoúli	id=g:444261
Ágios Ioánnis	id=g:444262
Pláka	id=g:444263
Loutrá	id=g:444264
Ágios Nikítas	id=g:444265
Potámi	id=g:444266
Voúes	id=g:444267
Ágios Akíndynos	id=g:444268
Mourniá	id=g:444269
Mavránes	id=g:444270
Vagí	id=g:444271
Ágios Ioánnis	id=g:444272
Vathýs Potamós	id=g:444273
Ágios Fokás	id=g:444274
Áklafti	id=g:444275
Sýmpetro	id=g:444276
Profítis Ilías	id=g:444277
Mármaro	id=g:444278
Ágios Panteleḯmon	id=g:444279
Kastélla	id=g:444280
Pseftopotamós	id=g:444281
Psalídi	id=g:444282
Platánion	id=g:444283
Paradeísi	id=g:444284
Platýs Réma	id=g:444285
Ágios Geórgios	id=g:444286
Mamáli	id=g:444287
Trotsoúli	id=g:444288
Ágios Zacharías	id=g:444289
Agíou Zacharíou Réma	id=g:444290
Dráchou Pétra	id=g:444291
Panagía	id=g:444292
Mamáli	id=g:444293
Tsoukalariás Réma	id=g:444294
Panagía	id=g:444295
Soúkous	id=g:444296
Lámpi	id=g:444297
Dýo Ekklisíes	id=g:444298
Kaká Pinári	id=g:444299
Iraklís Réma	id=g:444300
Foukália	id=g:444301
Mesariás Réma	id=g:444302
Ágios Ioánnis	id=g:444303
Skasméni Pétra	id=g:444304
Trýpa	id=g:444305
Ágios Dimítrios	id=g:444306
Ágios Vasíleios	id=g:444307
Kokkinónero	id=g:444308
Vourínna	id=g:444309
Chavárou Réma	id=g:444310
Chavárou	id=g:444311
Selládi	id=g:444312
Éxinas Réma	id=g:444313
Aipóvrysi	id=g:444314
Píso Thérmi	id=g:444315
Mármaro	id=g:444316
Monágri	id=g:444317
Lagoúdi Zía	id=g:444318
Christós	id=g:444319
Ágios Ioánnis Theológos	id=g:444320
Zonós Réma	id=g:444321
Telí	id=g:444322
Asómatos	id=g:444323
Palió Pylíon	id=g:444324
Skála	id=g:444325
Psoriáris	id=g:444326
Akáki	id=g:444327
Panagía	id=g:444328
Lakkí Réma	id=g:444329
Volári	id=g:444330
Elaiónas	id=g:444332
Kámpa	id=g:444333
Mía Réma	id=g:444334
Souráïs	id=g:444335
Koutoúnis	id=g:444336
Klíma	id=g:444337
Kouvás	id=g:444338
Ágios Geórgios	id=g:444339
Vígla	id=g:444340
Skalí Réma	id=g:444341
Amanioú	id=g:444342
Ágios Geórgios	id=g:444343
Sténakas Réma	id=g:444344
Mesóvouno	id=g:444345
Profítis Ilías	id=g:444346
Katsoúndria	id=g:444347
Panagía	id=g:444348
Zipári Réma	id=g:444349
Zipárion	id=g:444350
Agíou Pávlou Réma	id=g:444351
Selvéri	id=g:444352
Vathýlakka Réma	id=g:444353
Vaḯ	id=g:444354
Linopótis	id=g:444355
Píthos	id=g:444356
Límni	id=g:444357
Limnára	id=g:444358
Ampéla	id=g:444359
Evriós Réma	id=g:444360
Stavroú Pérama	id=g:444361
Ágios Panteleḯmon	id=g:444362
Alevrotés	id=g:444363
Lagkádes	id=g:444364
Matiádes	id=g:444365
Agía Paraskeví	id=g:444366
Tsagkári	id=g:444367
Távla	id=g:444368
Agía Varvára	id=g:444369
Lia	id=g:444370
Koúkkos	id=g:444371
Ágioi Anárgyroi	id=g:444372
Arágki Réma	id=g:444373
Sotíra	id=g:444374
Gourniáris	id=g:444375
Gialí	id=g:444376
Voreinó	id=g:444377
Stámpa	id=g:444378
Agías Marínas Réma	id=g:444379
Agía Marína	id=g:444380
Stavrí	id=g:444381
Kiachítis	id=g:444382
Ágios Efstrátios	id=g:444383
Paliórrachi	id=g:444384
Panagía	id=g:444385
Christós	id=g:444386
Ágios Geórgios	id=g:444387
Tsampí	id=g:444388
Kotrónia	id=g:444389
Kalámi	id=g:444390
Ágios Geórgios	id=g:444391
Touváki	id=g:444392
Koufotés	id=g:444393
Livádia	id=g:444394
Christós	id=g:444395
Aéras	id=g:444396
Sámpeïs	id=g:444397
Kalathás	id=g:444398
Ágios Asómatos	id=g:444399
Ágios Konstantínos	id=g:444400
Athimá	id=g:444401
Kalámi	id=g:444402
Láspi	id=g:444403
Fytórion	id=g:444404
Kairoúlia Réma	id=g:444405
Elliniká	id=g:444406
Archángelos Michaḯl	id=g:444407
Christós	id=g:444408
Evangelistría	id=g:444409
Kálamos Réma	id=g:444410
Chárakas	id=g:444411
Liménas Chíou	id=g:444412
Ákra Katoméri	id=g:444413
Ákra Agía Ermióni	id=g:444414
Órmos Megálos Limniónas	id=g:444415
Megás Limniónas	id=g:444416
Órmos Kalamotís	id=g:444417
Ákra Kamári	id=g:444418
Ormískos Kamári	id=g:444419
Agkáli Glyfó	id=g:444420
Agkáli Vourlídia	id=g:444421
Ormískos Avlónia	id=g:444422
Ormískos Kalakónithros	id=g:444423
Ákra Avlaís	id=g:444424
Órmos Karýntas	id=g:444425
Ormískos Káto Fanás	id=g:444426
Ákra Venétiko	id=g:444427
Ormískos Avloniás	id=g:444428
Ormískos Salágonas	id=g:444429
Agkáli Agía Dýnamis	id=g:444430
Exokklísi Agía Dýnamis	id=g:444431
Ormískos Angelión	id=g:444432
Órmos Apothíkas	id=g:444433
Ákra Ourá	id=g:444434
Vrachonisídes Diapória	id=g:444435
Órmos Merikoúntas	id=g:444436
Ákra Príonas	id=g:444437
Órmos Mestá	id=g:444438
Ormískos Dídymo	id=g:444439
Órmos Elátis	id=g:444440
Ákra Kamináki	id=g:444441
Agkáli Asprochálika	id=g:444442
Ákra Mýtikas	id=g:444443
Ormískos Kamináki	id=g:444444
Ákra Trachíli	id=g:444445
Ormískos Trachíli	id=g:444446
Ormískos Gialoú	id=g:444447
Ákra Saní	id=g:444448
Ákra Pári	id=g:444449
Ákra Tigáni	id=g:444450
Ormískos Vatheiá Lagkádia	id=g:444451
Ákra Metochíou	id=g:444452
Agkáli Metochíou	id=g:444453
Ákra Pyrgári	id=g:444454
Agkáli Proastiá	id=g:444455
Agkáli Pappaliá	id=g:444456
Vráchoi Koumanoú Pétra	id=g:444457
Limenískos Limiá	id=g:444458
Chostós	id=g:444459
Karína	id=g:444460
Stavrós	id=g:444461
Vráchos Katergópetra	id=g:444463
Ákra Vakelónas	id=g:444464
Ákra Ágios Isídoros	id=g:444465
Ákra Korakiá	id=g:444466
Ormískos Paliópyrgos	id=g:444467
Skála tou Chorioú Kéramos	id=g:444468
Skála tou Chorioú Volissós	id=g:444469
Agiásmata	id=g:444470
Ákra Kampí	id=g:444471
Ormískos Sfikoúntas	id=g:444472
Koryfí Agía Triás	id=g:444474
Ormískos Lappádou	id=g:444477
Ormískos Pósinos	id=g:444478
Ormískos Nagoú	id=g:444479
Órmos Vlychádas	id=g:444480
Ákra Kávo Noriá	id=g:444481
Órmos Parápanta	id=g:444482
Agkáli Lagkáda	id=g:444483
Ákra Kaminákia	id=g:444484
Agkáli Rodosioú	id=g:444485
Ákra Palaiópyrgos	id=g:444486
Agkáli Limnioú	id=g:444487
Ormískos Kamína	id=g:444488
Ormískos Vatheiá Rímni	id=g:444489
Ormískos Vourlídia	id=g:444490
Ákra Karydás	id=g:444491
Ormískos Pappadiás	id=g:444492
Ormískos Delfíni	id=g:444494
Ormískos Lagkáda	id=g:444496
Ákra Ágios Isídoros	id=g:444497
Órmos Pantoukiós	id=g:444498
Órmos Dytikós Pantoukiós	id=g:444499
Órmos Anatolikós Pantoukiós	id=g:444500
Ákra Pachý	id=g:444501
Ákra Korakomýtis	id=g:444502
Limenískos Daskalópetra	id=g:444503
Díavlos Oinoussón	id=g:444504
Ákra Kapasás	id=g:444505
Órmos Mandráki	id=g:444506
Liménas Oinoussón	id=g:444507
Ákra Zépaga	id=g:444508
Ákra Provatína	id=g:444512
Ákra Poúnta	id=g:444513
Órmos Ágios Ioánnis	id=g:444514
Agkáli Toúrkou	id=g:444515
Órmos Fourkeró	id=g:444516
Agkáli Sélino	id=g:444517
Dótia	id=g:444518
Kefália	id=g:444519
Éxo Psarónas	id=g:444520
Ágios Geórgios	id=g:444521
Vigliá	id=g:444522
Kalamávrou Réma	id=g:444523
Profítis Ilías	id=g:444524
Anémona	id=g:444525
Ágios Isídoros	id=g:444526
Kómi	id=g:444527
Káto Ráchi	id=g:444528
Ráchi	id=g:444529
Panagía	id=g:444530
Nýfios	id=g:444531
Perdikás	id=g:444532
Fanopýrgon Réma	id=g:444533
Káto Kámpos	id=g:444534
Ágios Trýfon	id=g:444535
Lilikás	id=g:444536
Ágios Ioánnis	id=g:444537
Ágios Ioánnis	id=g:444538
Lámanos Réma	id=g:444539
Réma	id=g:444540
Gridiá	id=g:444541
Vastágas	id=g:444542
Profítis Ilías	id=g:444543
Pontísmata	id=g:444544
Profítis Ilías	id=g:444545
Merovíglia	id=g:444546
Moní Agíou Trýfonos	id=g:444547
Atonisiés	id=g:444548
Plakotés	id=g:444549
Christós	id=g:444550
Agrelopó	id=g:444551
Távros	id=g:444552
Magiátiko	id=g:444553
Profítis Ilías	id=g:444554
Panagía	id=g:444555
Moní Vretoú	id=g:444556
Kástro Oriás	id=g:444557
Drymí Vrýsi	id=g:444558
Vathýs Potamós	id=g:444559
Pódaros	id=g:444560
Petás	id=g:444561
Christós	id=g:444562
Lykoúri	id=g:444563
Priniás	id=g:444564
Kófinas	id=g:444565
Katráris Réma	id=g:444566
Sómata	id=g:444567
Moní Episképseos	id=g:444568
Moní Taxiarchón	id=g:444569
Paliós Katarráktis	id=g:444570
Kalovótsi Vrýsi	id=g:444571
Profítis Ilías	id=g:444572
Ísio	id=g:444573
Ágios Taxiárchis	id=g:444574
Ráchi	id=g:444575
Patéla	id=g:444576
Myrmígkion	id=g:444577
Moní Agías Matrónis Chalándron	id=g:444578
Ágios Aimilianós	id=g:444579
Ágios Aimilianós	id=g:444580
Paralía Agías Foteinís	id=g:444581
Agía Ermióni	id=g:444582
Moní Agíou Miná	id=g:444583
Lákka	id=g:444584
Karfás	id=g:444585
Moní Agíou Konstantínou Fragkovouníou	id=g:444586
Kloúva	id=g:444587
Kokkalás Réma	id=g:444588
Argénti	id=g:444589
Moní Panagías Plakidiotíssis	id=g:444590
Agía Ypakoí	id=g:444591
Sklaviá	id=g:444592
Profítis Ilías	id=g:444593
Karterá Réma	id=g:444594
Ísia	id=g:444595
Strongylá	id=g:444596
Petrokotsifiés	id=g:444597
Kámpos	id=g:444598
Vígla	id=g:444599
Foúrnoi	id=g:444600
Pagóvouno	id=g:444601
Ammoudariá Réma	id=g:444602
Agía Ánna	id=g:444603
Krína	id=g:444604
Kontári	id=g:444605
Spaládia	id=g:444606
Karámousas Réma	id=g:444607
Agía	id=g:444608
Ágios Ioánnis	id=g:444609
Lakkí	id=g:444610
Xyvoúni	id=g:444611
Stavrolágkada	id=g:444612
Rematáki	id=g:444613
Vounó	id=g:444614
Stenórrema	id=g:444615
Lepró	id=g:444616
Tsagkári	id=g:444617
Mýloi Réma	id=g:444618
Aspróni	id=g:444619
Álona	id=g:444620
Ágioi Víktores	id=g:444621
Stavlístria	id=g:444622
Korakonéri	id=g:444623
Kakiá Skála	id=g:444624
Profítis Ilías	id=g:444625
Ágios Ioánnis	id=g:444626
Xióni	id=g:444627
Agía Triás	id=g:444628
Ágioi Apóstoloi	id=g:444629
Kefalovoúni	id=g:444630
Ágioi Saránta	id=g:444631
Kakós Potamós	id=g:444632
Korakáris	id=g:444633
Parthénis Réma	id=g:444634
Agía Ánna	id=g:444635
Varvásion	id=g:444636
Lolódendra	id=g:444637
Tráchonas	id=g:444638
Achláda	id=g:444639
Selládi	id=g:444640
Panagía	id=g:444641
Lakkiá	id=g:444642
Chrysolioú Réma	id=g:444643
Disakkás	id=g:444644
Koulás	id=g:444645
Ágios Theódoros	id=g:444646
Platý	id=g:444647
Agíou Nikíta Lagkádi	id=g:444648
Armenoú Lagkádi	id=g:444649
Ágioi Pántes	id=g:444650
Naós Apollonón	id=g:444651
Vérkou	id=g:444652
Népagos	id=g:444653
Agía Markélla	id=g:444654
Manourás	id=g:444655
Moní Agíou Georgíou	id=g:444656
Troúllos	id=g:444657
Vólakka	id=g:444658
Vatheiá Lagkáda	id=g:444659
Agía Marína	id=g:444660
Dáfni	id=g:444661
Troúllos	id=g:444662
Skláva	id=g:444663
Kampiá	id=g:444664
Salágona	id=g:444665
Koukoúra Réma	id=g:444666
Vathý Lagkáda	id=g:444667
Kalyváta	id=g:444668
Chalikópetra	id=g:444669
Avloniás Réma	id=g:444670
Pantónis	id=g:444671
Apothíka	id=g:444672
Chostá	id=g:444673
Mýdonas	id=g:444674
Koryfí	id=g:444675
Ágios Panteleímon	id=g:444676
Ýpsoma	id=g:444677
Panagía	id=g:444678
Pefsás	id=g:444679
Skinónas	id=g:444680
Lagkáda	id=g:444681
Mallídi	id=g:444682
Profítis Ilías	id=g:444683
Panagía	id=g:444684
Erousiés	id=g:444685
Kamilás	id=g:444686
Trýpanos	id=g:444687
Merovígli	id=g:444688
Strongylóvouno	id=g:444689
Pétasos	id=g:444690
Kasidovoúni	id=g:444691
Kófinas	id=g:444692
Tsimintoúli	id=g:444693
Mávros Gkremós	id=g:444694
Samaríta	id=g:444695
Ágios Isídoros	id=g:444696
Christós	id=g:444697
Vigliá	id=g:444698
Karaoúli	id=g:444699
Karvounólakkos	id=g:444700
Anevritoúres	id=g:444701
Vathý Pigádi	id=g:444702
Liménas	id=g:444703
Trachónia	id=g:444704
Ágioi Apóstoloi	id=g:444705
Vathýs Potamós	id=g:444706
Zoodóchos Pigí	id=g:444707
Anemologás	id=g:444708
Moní Panagías	id=g:444709
Staktó Réma	id=g:444710
Achláda	id=g:444711
Tráchonas	id=g:444712
Armovésa	id=g:444713
Giannakóvouno	id=g:444714
Mersiniá Réma	id=g:444715
Mangáni	id=g:444716
Alifioí	id=g:444717
Trachóni	id=g:444718
Chortóvouno	id=g:444719
Chalkomatoús	id=g:444720
Kalathá Réma	id=g:444721
Papóri	id=g:444722
Potamoúdes	id=g:444723
Koufí	id=g:444724
Trachíli	id=g:444725
Gialí	id=g:444726
Agoú Spília Réma	id=g:444727
Ágios Isídoros	id=g:444728
Sélles	id=g:444729
Provatás	id=g:444730
Pórtes Réma	id=g:444731
Ágios Ioánnis	id=g:444732
Ligarídi	id=g:444733
Elíntas Réma	id=g:444734
Própoulo	id=g:444735
Vígla	id=g:444736
Ypapantí	id=g:444737
Koukoudótsoumpos	id=g:444738
Agía Paraskeví	id=g:444739
Achládi	id=g:444740
Kéramos	id=g:444741
Bampakiés	id=g:444742
Kedrolívano	id=g:444743
Límni	id=g:444744
Alónia	id=g:444745
Kokkínou Paḯdia Réma	id=g:444746
Kalógiros	id=g:444747
Arión Réma	id=g:444748
Perdikóvouno	id=g:444749
Ágios Isídoros	id=g:444750
Giannáki	id=g:444751
Tráchonas	id=g:444752
Psaroú Lákkos	id=g:444753
Skoní	id=g:444754
Plákes	id=g:444755
Fardý Pigádi	id=g:444756
Mikrolímni	id=g:444757
Diefchá	id=g:444758
Moní Moundón	id=g:444759
Agromélissa	id=g:444760
Plákas Réma	id=g:444761
Malagkiótis Réma	id=g:444762
Panagía	id=g:444763
Perdikás	id=g:444764
Sylimá Vrýsi	id=g:444765
Stavrós Réma	id=g:444766
Ágios Geórgios	id=g:444767
Ágios Panteleímon	id=g:444768
Mánagros	id=g:444769
Chorí	id=g:444770
Loutrá Réma	id=g:444771
Skariótis	id=g:444772
Límnos	id=g:444773
Ágios Ioánnis	id=g:444774
Moní Agías Markéllas	id=g:444775
Ágion Aíma	id=g:444776
Toú Koutsiá	id=g:444777
Ágios Panteleímon	id=g:444778
Ágioi Asómatoi	id=g:444779
Agías Markéllas Lioíri Réma	id=g:444780
Kléfti Réma	id=g:444781
Fafalís	id=g:444782
Achyróna Réma	id=g:444783
Néa Moní	id=g:444784
Moní Agíou Márkou	id=g:444785
Agía Paraskeví	id=g:444786
Moní Kourná	id=g:444787
Ágios Nikólaos	id=g:444788
Panagías Voitheías Moní	id=g:444789
Kastélli	id=g:444790
Koufós Réma	id=g:444791
Arménis Réma	id=g:444792
Moní Agíou Stefánou	id=g:444793
Pefkón	id=g:444794
Anílios Réma	id=g:444795
Troúllos	id=g:444796
Tsikoudiá	id=g:444797
Panagía Arvanítissa	id=g:444798
Spilakiá	id=g:444799
Misórrachi	id=g:444800
Kakolýgono	id=g:444801
Aípos	id=g:444803
Moní Panagías Myrtidiotíssis Mersinidíou	id=g:444804
Mýti Vounoú	id=g:444805
Voróskepos	id=g:444806
Lagkádi	id=g:444807
Vígla	id=g:444808
Maradóvounos	id=g:444809
Tsoúmpos	id=g:444810
Kénavros	id=g:444811
Astyfidólakkos	id=g:444812
Meligkás	id=g:444813
Ágios Ioánnis	id=g:444814
Plakón Lagkádi	id=g:444815
Pantoukiós	id=g:444816
Spártina	id=g:444817
Krikelís Réma	id=g:444818
Ágios Geórgios Florianós	id=g:444819
Koumá Lákkoi	id=g:444820
