Arroyo de El Algarrobo	id=g:3685000
Ariporo	id=g:3689583
Isla de Arimena	id=g:3689584
Arimaca	id=g:3689585
Aríjunasahin	id=g:3689586
Río Ariguanicito	id=g:3689587
Río Ariguaní	id=g:3689588
Ariguaní	id=g:3689589
Ariguani	id=g:3689590
Río Aricaporo	id=g:3689591
Caño Aricaporo	id=g:3689592
Aricaporo	id=g:3689593
Arica	id=g:3689594
Río Ariari	id=g:3689595
Quebrada Ariari	id=g:3689596
Quebrada Ariari	id=g:3689597
Ariari	id=g:3689598
Aríaitpa	id=g:3689599
Argüello	id=g:3689600
Sabanas de la Argentina	id=g:3689601
Argentina	id=g:3689602
Argentina	id=g:3689603
Argentina	id=g:3689604
Argentina	id=g:3689605
La Argentina	id=g:3689606
Argentina	id=g:3689607
Argentina	id=g:3689608
Argentina	id=g:3689609
Argelia	id=g:3689610
Argelia	id=g:3689611
Argelia	id=g:3689612
Argelia	id=g:3689613
Argelia	id=g:3689614
Argelia	id=g:3689615
Argelia	id=g:3689616
Argelia	id=g:3689617
Argelia	id=g:3689618
Argelia	id=g:3689619
Argel	id=g:3689620
Cerro Arepas	id=g:3689621
Arenoso	id=g:3689622
Arenosita	id=g:3689623
Quebrada la Arenosa	id=g:3689624
Quebrada Arenosa	id=g:3689625
Quebrada Arenosa	id=g:3689626
Caño la Arenosa	id=g:3689627
La Arenosa	id=g:3689628
Punta Arenas del Sur	id=g:3689629
Arenas del Sur	id=g:3689630
Punta Arenas del Norte	id=g:3689631
Arenas del Norte	id=g:3689632
Caserío Arenas Blancas	id=g:3689633
Quebrada Arenas	id=g:3689634
Punta Arenas	id=g:3689635
Punta Arenas	id=g:3689636
Punta Arenas	id=g:3689637
Isla Arenas	id=g:3689638
Cerro Arenas	id=g:3689639
Arroyo Arenas	id=g:3689640
Arenas	id=g:3689641
Arenales	id=g:3689642
Arenal Chico	id=g:3689643
Río Arenal	id=g:3689644
Ramal del Arenal	id=g:3689645
Quebrada de Arenal	id=g:3689646
Quebrada Arenal	id=g:3689647
Lomas Arenal	id=g:3689648
Cerro Arenal	id=g:3689649
Arenal	id=g:3689650
Arenal	id=g:3689651
Arenal	id=g:3689652
Arenal	id=g:3689653
Arenal	id=g:3689654
Arenal	id=g:3689655
Arenal	id=g:3689656
Quebrada Arena	id=g:3689657
Punta Arena	id=g:3689658
Punta Arena	id=g:3689659
Punta Arena	id=g:3689660
Punta Arena	id=g:3689661
Punta Arena	id=g:3689662
Punta Arena	id=g:3689663
Punta Arena	id=g:3689664
Caño Arena	id=g:3689665
Arroyo Arena	id=g:3689666
Arroyo Arena	id=g:3689667
Arroyo Arena	id=g:3689668
Arroyo Arena	id=g:3689669
Arena	id=g:3689670
Arena	id=g:3689671
Arena	id=g:3689672
Arena	id=g:3689673
Pozo Aremasáuahu	id=g:3689674
Aremasáuahu	id=g:3689675
Aremasain	id=g:3689676
Arémasahin	id=g:3689677
Arebe	id=g:3689678
Caño Are	id=g:3689679
Punta Ardita	id=g:3689680
Ardita	id=g:3689681
Ardila	id=g:3689682
Río Arcón	id=g:3689683
Arcón	id=g:3689684
Quebrada Arco Iris	id=g:3689685
Laguna de Arco	id=g:3689686
Arcadia	id=g:3689687
Quebrada Arcabuco	id=g:3689688
Arcabuco	id=g:3689689
Arcabuco	id=g:3689690
Árbol Solo	id=g:3689691
Punta Arboletes	id=g:3689692
Arboletes	id=g:3689693
Arboletes	id=g:3689694
Río Arboledas	id=g:3689695
Alto de Arboledas	id=g:3689696
Arboledas	id=g:3689697
Arboledas	id=g:3689698
Páramo Arboleda	id=g:3689699
Loma Arboleda	id=g:3689700
Arboleda	id=g:3689701
Arboleda	id=g:3689702
Arboleda	id=g:3689703
Arboledas	id=g:3689704
Arboleda	id=g:3689705
Arboleda	id=g:3689706
Árbol del Descanso	id=g:3689707
Arbeláez	id=g:3689708
Arbeláez	id=g:3689709
Arbeláez	id=g:3689710
Arbela	id=g:3689711
Araurío	id=g:3689712
Araurica	id=g:3689713
Arauquita	id=g:3689714
Araujo	id=g:3689715
Araujo	id=g:3689716
Departamento de Arauca	id=g:3689717
Arauca	id=g:3689718
Arauca	id=g:3689719
Arauca	id=g:3689720
Araua	id=g:3689721
Aratoque	id=g:3689722
Aratoca	id=g:3689723
Aratoca	id=g:3689724
Aráshouri	id=g:3689725
Laguna Ararietu	id=g:3689726
Ararca	id=g:3689727
Caño Arará	id=g:3689728
Araras de Coemas	id=g:3689729
Rápidos Araracuara	id=g:3689730
Cerros de Araracuara	id=g:3689731
Puerto Santander	id=g:3689732
Ararac	id=g:3689733
Cachoeira Arara	id=g:3689734
Quebrada Arara	id=g:3689735
Araquiel	id=g:3689736
Araparen	id=g:3689737
Río Arapa	id=g:3689738
Quebrada Arapa	id=g:3689739
Aranzazu	id=g:3689740
Aranzazu	id=g:3689741
Aranjuez	id=g:3689742
Río Araní-Coarú	id=g:3689743
Aranda	id=g:3689744
Aranda	id=g:3689745
Aránapuruohu	id=g:3689746
Arambaza	id=g:3689747
Sabana de Arákachom	id=g:3689748
Arákachom	id=g:3689749
Caño de Nieto	id=g:3689750
Sabanas de Araguato	id=g:3689751
Quebrada La Aragua	id=g:3689752
Aragón	id=g:3689753
Alto del Arado	id=g:3689754
Cerros Aracuri	id=g:3689755
Arache	id=g:3689756
Aracataca West	id=g:3689757
Río Aracataca	id=g:3689758
Aracataca	id=g:3689759
Aracataca	id=g:3689760
Aracataca	id=g:3689761
Aracal	id=g:3689762
Araca	id=g:3689763
Arabia	id=g:3689764
Arabia	id=g:3689765
Arabia	id=g:3689766
Arabia	id=g:3689767
Arabia	id=g:3689768
Arabia	id=g:3689769
Aquitania	id=g:3689770
Aquitania	id=g:3689771
Aquitania	id=g:3689772
Río Aquio	id=g:3689773
Río Aquenque	id=g:3689774
Caño de Aque	id=g:3689775
Cuchilla de Agua Dios	id=g:3689776
Quebrada Aquablanca	id=g:3689777
Quebrada Aquablanca	id=g:3689778
Quebrada Agua Blanca	id=g:3689779
Apure	id=g:3689780
Río Apulo	id=g:3689781
Apotoruitpa	id=g:3689782
Aposentos	id=g:3689783
Aposentos	id=g:3689784
Aponte	id=g:3689785
Aponé	id=g:3689786
Isla Aplicate	id=g:3689787
Laguna Apitoa	id=g:3689788
Caño Apire	id=g:3689789
Apiay	id=g:3689790
Caño Apiare	id=g:3689791
Río Apía	id=g:3689792
Apía	id=g:3689793
Apía	id=g:3689794
Aperche	id=g:3689795
Río Apartado	id=g:3689796
Río Apartadó	id=g:3689797
Apartadó	id=g:3689798
Apartaderos	id=g:3689799
Apariuohu	id=g:3689800
Rio Apaporis	id=g:3689801
Anzoátegui	id=g:3689802
Anzoátegui	id=g:3689803
Anzá	id=g:3689804
Anzá	id=g:3689805
Quebrada Anurí	id=g:3689806
Quebrada Anucú	id=g:3689807
Anuariachóm	id=g:3689808
Anúachom A	id=g:3689809
Anúachom B	id=g:3689810
Quebrada Antoñuelo	id=g:3689811
Antonio Salguero	id=g:3689812
Antonia	id=g:3689813
Antoñazo	id=g:3689814
Departamento de Antioquia	id=g:3689815
Antioquia	id=g:3689816
Antioquia	id=g:3689817
Antioquia	id=g:3689818
Santafé De Antioquia	id=g:3689819
Antéshiruhu	id=g:3689820
Río Antasales	id=g:3689821
Antasales	id=g:3689822
Quebrada Antalá	id=g:3689823
Río Antadó	id=g:3689824
Río Antadó	id=g:3689825
Antadó	id=g:3689826
Antadó	id=g:3689827
Antadó	id=g:3689828
Río Antadía	id=g:3689829
Quebrada Ansolvi	id=g:3689830
Ansermanuevo	id=g:3689831
Ansermanuevo	id=g:3689832
Anserma	id=g:3689833
Anserma	id=g:3689834
Anselmo Sedy	id=g:3689835
Río Anorí	id=g:3689836
Cerro Anorí	id=g:3689837
Anorí	id=g:3689838
Anorí	id=g:3689839
Anolaima	id=g:3689840
Anolaima	id=g:3689841
Anolaima	id=g:3689842
Quebrada Animito	id=g:3689843
Quebrada Anime Grande	id=g:3689844
Arroyo Anime	id=g:3689845
Alto Anime	id=g:3689846
Río Ánimas	id=g:3689847
Quebrada Ánimas	id=g:3689848
Quebrada ”Ánimas	id=g:3689849
Laguna ”Ánimas	id=g:3689850
Isla Las Ánimas	id=g:3689851
Cerro Ánimas	id=g:3689852
Ánimas	id=g:3689853
Ñanguma	id=g:3689854
Salto Angostura Segundo	id=g:3689855
Sabanas de las Angosturas	id=g:3689856
Sabana de Angosturas	id=g:3689857
Rápido Angosturas	id=g:3689858
Angosturas	id=g:3689859
Angosturas	id=g:3689860
Angosturas	id=g:3689861
Angostura	id=g:3689862
Salto Angostura Primero	id=g:3689863
Salto Angostura	id=g:3689864
Río Angostura	id=g:3689865
Isla de Angosturas	id=g:3689866
Angostura	id=g:3689867
Angostura	id=g:3689868
Angostura	id=g:3689869
Angostura	id=g:3689870
Angostura	id=g:3689871
Angostura	id=g:3689872
Angostura	id=g:3689873
Angostura	id=g:3689874
Angostura	id=g:3689875
Angola	id=g:3689876
Angelópolis	id=g:3689877
Angelópolis	id=g:3689878
Laguna Angelina	id=g:3689879
Cerro Ángel	id=g:3689880
Río Angasmayo	id=g:3689881
Anganoy	id=g:3689882
Sabanas de Anerrutamahana	id=g:3689883
Anerrutamahana	id=g:3689884
Jagüey Anerruta	id=g:3689885
Ciénaga Andrés Martínez	id=g:3689886
Quebrada Andrea	id=g:3689887
Andrea	id=g:3689888
Andorra	id=g:3689889
Región Andina	id=g:3689890
Quebrada Andica	id=g:3689891
Andian Nacional Corporacion	id=g:3689892
Andianapolis	id=g:3689893
Oleoducto Andian	id=g:3689894
Andian	id=g:3689895
Andian	id=g:3689896
Serranía Andes	id=g:3689897
Río Andes	id=g:3689898
Los Andes	id=g:3689899
Andes	id=g:3689900
Andalucía	id=g:3689901
Andalucía	id=g:3689902
Andalucía	id=g:3689903
Andalucía	id=g:3689904
Andalucía	id=g:3689905
Andalucía	id=g:3689906
Andalucía	id=g:3689907
Quebrada Andalia	id=g:3689908
Río Andágueda	id=g:3689909
Andagoya	id=g:3689910
Andadero	id=g:3689911
Alto Andabu	id=g:3689912
Quebrada Andabobos	id=g:3689913
Alto Andabobos	id=g:3689914
Ancuya	id=g:3689915
Ancuyá	id=g:3689916
Caño Ancua	id=g:3689917
Bahía de Ancón de Sardinas	id=g:3689918
Punta Ancón	id=g:3689919
Isla Ancón	id=g:3689920
Estación Ancón	id=g:3689921
Estación Ancón	id=g:3689922
Ciénaga de Ancón	id=g:3689923
Alto de Ancón	id=g:3689924
Ancón	id=g:3689925
Ancón	id=g:3689926
Río Ancho	id=g:3689927
Arroyo Ancho	id=g:3689928
Río Anchique	id=g:3689929
Anchique	id=g:3689930
Caño Anchico	id=g:3689931
Río Anchicayá	id=g:3689932
Bocana Anchicayá	id=g:3689933
Quebrada Anchamales	id=g:3689934
Ciénaga Ancha	id=g:3689935
Quebrada Ancamú	id=g:3689936
Río Ancadia	id=g:3689937
Quebrada Anayaco	id=g:3689938
Anayaco	id=g:3689939
Quebrada Anaya	id=g:3689940
Anapoima	id=g:3689941
Anapoima	id=g:3689942
Quebrada Anapanchí	id=g:3689943
Picos de Ananá	id=g:3689944
Anamure	id=g:3689945
Río Anamichú	id=g:3689946
Arroyo Anamaya	id=g:3689947
Analipa	id=g:3689948
Ana Joaquina	id=g:3689949
Río Anaime	id=g:3689950
Anaime	id=g:3689951
Anaime	id=g:3689952
Anay	id=g:3689953
Río Anagá	id=g:3689954
Alto de Anagá	id=g:3689955
Anacleto García	id=g:3689956
Quebrada Anacarco	id=g:3689957
Amúrurua	id=g:3689958
Río Amú	id=g:3689959
Río Ampubí	id=g:3689960
Río Amparradó	id=g:3689961
Amparo	id=g:3689962
Amparo	id=g:3689963
Río Amparidó	id=g:3689964
Río Ampará	id=g:3689965
Río Amoya	id=g:3689966
Alto Amoladora	id=g:3689967
Aminda	id=g:3689968
Amézquita	id=g:3689969
América	id=g:3689970
Amchisohu	id=g:3689971
Ambrosio	id=g:3689972
Río Ambicá	id=g:3689973
Ambicá	id=g:3689974
Ambica	id=g:3689975
Amberes	id=g:3689976
Río Ambeima	id=g:3689977
Ambato	id=g:3689978
Ambalema	id=g:3689979
Ambalema	id=g:3689980
Amazonia	id=g:3689981
Departamento del Amazonas	id=g:3689982
Amazonas	id=g:3689983
Amazonas	id=g:3689984
Amazonas	id=g:3689985
Amazonas	id=g:3689986
Amazonas	id=g:3689987
Amaya	id=g:3689988
Estero Amaspí	id=g:3689989
Amaserí	id=g:3689990
Loma de los Amasarais	id=g:3689991
Río Amarillo	id=g:3689992
Lomas de Amarillo	id=g:3689993
Caño Amarillo	id=g:3689994
Caño Amarillo	id=g:3689995
Alto Amarillo	id=g:3689996
Quebrada Amarilla	id=g:3689997
Quebrada Amarilla	id=g:3689998
Río Amarales	id=g:3689999
Laguna Amarales	id=g:3690000
Bocana Amarales	id=g:3690001
Ensenada Amansaguapos	id=g:3690002
Boca de Amansaguapos	id=g:3690003
Cordillera Amansagatos	id=g:3690004
Caño Amanavení	id=g:3690005
Brazo Amanavení	id=g:3690006
Amanaven	id=g:3690007
Río Amamichú	id=g:3690008
Amámahana	id=g:3690009
Amalfi	id=g:3690010
Amalfi	id=g:3690011
Amakimahana	id=g:3690012
Amaiquiro	id=g:3690013
Río Amaime	id=g:3690014
Amaime	id=g:3690015
Amaigur	id=g:3690016
Amagamiento	id=g:3690017
Río Amagá	id=g:3690018
Amagá	id=g:3690019
Amagá	id=g:3690020
Amador	id=g:3690021
Amacocha	id=g:3690022
Río Amacerí	id=g:3690023
Río Amaceri	id=g:3690024
Amaceri	id=g:3690025
Río Amacayacú	id=g:3690026
Alvernia	id=g:3690027
Estación Alvarez Salas	id=g:3690028
Río Alvarado	id=g:3690029
Alvarado	id=g:3690030
Alvarado	id=g:3690031
Aluuotirö	id=g:3690032
Altoviento	id=g:3690033
Alto Tapialquer	id=g:3690034
Alto Sigüí	id=g:3690035
Alto Rosario	id=g:3690036
Alto Redondo	id=g:3690037
Altoplano	id=g:3690038
Alto Pino	id=g:3690039
Alto Piedra Herrada	id=g:3690040
Alto Palma	id=g:3690041
Altomira	id=g:3690042
Alto Mira	id=g:3690043
Alto Los Ídolos	id=g:3690044
Alto Harmony Hall	id=g:3690045
Alto Grande	id=g:3690046
Alto El Rayo	id=g:3690047
Loma Alto el Caballo	id=g:3690048
Alto de Tigre	id=g:3690049
Alto de Páez	id=g:3690050
Mesa de Ortega	id=g:3690051
Alto de Mayo	id=g:3690052
Alto del Rosario	id=g:3690053
Alto del Rey	id=g:3690054
Alto de Los Patios	id=g:3690055
Alto del Oso	id=g:3690056
Alto del Corral	id=g:3690057
Filo Alto de las Boveda	id=g:3690058
Alto de la Mina	id=g:3690059
Alto de La Julia	id=g:3690060
Punta Alto de Julio	id=g:3690061
Alto de Cuatro Bocas	id=g:3690062
Paradero del Alto de Chipalo	id=g:3690063
Alto de Calarcá	id=g:3690064
Alto Chuaré	id=g:3690065
Alto Cauca	id=g:3690066
Alto Calera	id=g:3690067
Alto Buey Pelado	id=g:3690068
Alto Bonito	id=g:3690069
Alto Baudó	id=g:3690070
Cerro Alto	id=g:3690071
Alta Vista	id=g:3690072
Altas Claras	id=g:3690073
Altaquér	id=g:3690074
Filo Altamizal	id=g:3690075
Cordillera el Altamizal	id=g:3690076
Loma Altamira	id=g:3690077
Altamira	id=g:3690078
Altamira	id=g:3690079
Altamira	id=g:3690080
Altamira	id=g:3690081
Altamira	id=g:3690082
Altamira	id=g:3690083
Alta Mira	id=g:3690084
Altamira	id=g:3690085
Hato Altamira	id=g:3690086
Altamira	id=g:3690087
Altamira	id=g:3690088
Altamira	id=g:3690089
Altamira	id=g:3690090
Altamira	id=g:3690091
Altamira	id=g:3690092
Altamira	id=g:3690093
Altamira	id=g:3690094
Altamira	id=g:3690095
Altamira	id=g:3690096
Altamira	id=g:3690097
Altamira	id=g:3690098
Altamira	id=g:3690099
Altamira	id=g:3690100
Altamira	id=g:3690101
Altamira	id=g:3690102
Altamira	id=g:3690103
Altamira	id=g:3690104
Sabana de Altagracia	id=g:3690105
Altagracia	id=g:3690106
Altagracia	id=g:3690107
Altagracia	id=g:3690108
Altagracia	id=g:3690109
Altagracia	id=g:3690110
Altagracia	id=g:3690111
Altaflor	id=g:3690112
Altaclara	id=g:3690113
Mesa Alta	id=g:3690114
Loma Alta	id=g:3690115
Alta	id=g:3690116
Caño Alsacia	id=g:3690117
Alsacia	id=g:3690118
Alsacia	id=g:3690119
Alsacia	id=g:3690120
Alsacia	id=g:3690121
Alpujarra	id=g:3690122
Alpujarra	id=g:3690123
Alpujarra	id=g:3690124
Alpujarra	id=g:3690125
Alpena	id=g:3690126
Cordillera Alonso Vera	id=g:3690127
Caño Alonso	id=g:3690128
Arroyo Alonso	id=g:3690129
Río Almorzadero	id=g:3690130
Páramo del Almorzadero	id=g:3690131
Almorzadero	id=g:3690132
Almendro	id=g:3690133
Almeida	id=g:3690134
Almeida	id=g:3690135
Almaguer	id=g:3690136
Almaguer	id=g:3690137
Almagra	id=g:3690138
Almagra	id=g:3690139
Punta del Caimán	id=g:3690140
Quebrada Alisales	id=g:3690141
Cañada los Alipios	id=g:3690142
Alto del Aliñadero	id=g:3690143
Río Alicante	id=g:3690144
Alicante	id=g:3690145
Alicante	id=g:3690146
Alicante	id=g:3690147
Paradero Alicachín	id=g:3690148
Alibizú	id=g:3690149
Alianza	id=g:3690150
Río Alguacil	id=g:3690151
Cerro Alguacil	id=g:3690152
Río Algodones	id=g:3690153
Algodoncillo	id=g:3690154
Río Algodonal	id=g:3690155
Punta Algodonal	id=g:3690156
Algodonal	id=g:3690157
Algodonal	id=g:3690158
Algodonal	id=g:3690159
Algeciras	id=g:3690160
Algeciras	id=g:3690161
Algarrobo Fanor	id=g:3690162
Algarrobo Efa	id=g:3690163
Algarrobo Cayta	id=g:3690164
Sabanas del Algarrobo	id=g:3690165
Estación Algarrobo	id=g:3690166
Caño el Algarrobo	id=g:3690167
Caño Los Huevos	id=g:3690168
Caño Algarrobo	id=g:3690169
Caño Algarrobo	id=g:3690170
Algarrobo	id=g:3690171
Algarrobo	id=g:3690172
Algarrobo	id=g:3690173
Algarrobo	id=g:3690174
Algarrobo	id=g:3690175
Algarrobo	id=g:3690176
Algarrobo	id=g:3690177
Algarrobo	id=g:3690178
Algarrobo	id=g:3690179
Algarrobo	id=g:3690180
Algarrobo	id=g:3690181
Algarrobillito	id=g:3690182
Algarrobal	id=g:3690183
Algarrobal	id=g:3690184
Algarrobal	id=g:3690185
Algarrobal	id=g:3690186
Algarrabo	id=g:3690187
Alfonso López	id=g:3690188
Alfonso López	id=g:3690189
Alfonso López	id=g:3690190
Quebrada del Alférez	id=g:3690191
Arroyo Alférez	id=g:3690192
Alférez	id=g:3690193
Alferéz	id=g:3690194
Alférez	id=g:3690195
Ciénaga Alfaro	id=g:3690196
Ciénaga Alfandoque	id=g:3690197
Ales	id=g:3690198
Alemania	id=g:3690199
Alemania	id=g:3690200
Alemania	id=g:3690201
Alemania	id=g:3690202
Alemania	id=g:3690203
Alemania	id=g:3690204
Alemania	id=g:3690205
Estación Alejandro López	id=g:3690206
Alejandro Bernate	id=g:3690207
Quebrada Alejandría	id=g:3690208
Quebrada Alejandría	id=g:3690209
Alejandria	id=g:3690210
Alejandría	id=g:3690211
Alejandría	id=g:3690212
Alejandría	id=g:3690213
Alejandría	id=g:3690214
Alejandría	id=g:3690215
Alejandría	id=g:3690216
Alejandría	id=g:3690217
Alto Alegrías	id=g:3690218
Alto Alegrías	id=g:3690219
Alegrías	id=g:3690220
Alegrías	id=g:3690221
Alegrías	id=g:3690222
Río Alegría	id=g:3690223
Alegría	id=g:3690224
Aldea de María	id=g:3690225
Aldana	id=g:3690226
Aldana	id=g:3690227
Alcivar	id=g:3690228
Alcibia	id=g:3690229
Quebrada Alchí	id=g:3690230
Alcázar	id=g:3690231
Cerro Alcaparrosa	id=g:3690232
Alcaparral	id=g:3690233
Cerro Alcalde	id=g:3690234
Alcala	id=g:3690235
Alcalá	id=g:3690236
Alcalá	id=g:3690237
Alcalá	id=g:3690238
Río Alcabí	id=g:3690239
Cayos de Albuquerque	id=g:3690240
Albricias	id=g:3690241
Albornoz	id=g:3690242
Albornoz	id=g:3690243
Laguna Albino	id=g:3690244
Río Albí	id=g:3690245
Río Albi	id=g:3690246
Alberto Durán	id=g:3690247
Albergue	id=g:3690248
Estación Albarracín	id=g:3690249
Albania	id=g:3690250
Quebrada Albania	id=g:3690251
Cerro Albania	id=g:3690252
Albania	id=g:3690253
La Albania	id=g:3690254
Albania	id=g:3690255
La Albania	id=g:3690256
Albania	id=g:3690257
Albania	id=g:3690258
Albania	id=g:3690259
Albania	id=g:3690260
Albania	id=g:3690261
Albania	id=g:3690262
Albania	id=g:3690263
Albán	id=g:3690264
Albán	id=g:3690265
Albán	id=g:3690266
Albán	id=g:3690267
Albán	id=g:3690268
Quebrada Albadán	id=g:3690269
Álamos	id=g:3690270
Isla Ajicito	id=g:3690271
Río Ají	id=g:3690272
Punta Ají	id=g:3690273
Isla Ají	id=g:3690274
Estero Ají	id=g:3690275
Caño Ají	id=g:3690276
Ajaraiahuria	id=g:3690277
Río Ajajú	id=g:3690278
Cerro Aislado	id=g:3690279
Caño de la Aislada	id=g:3690280
Áirrainmaru	id=g:3690281
Aire Libre	id=g:3690282
Aipiruhu	id=g:3690283
Ensenada Áipia	id=g:3690284
Río Aipecito	id=g:3690285
Río Aipe	id=g:3690286
Aipe	id=g:3690287
Aipe	id=g:3690288
Ailaparihi	id=g:3690289
Aílanapaha	id=g:3690290
Aichumahana	id=g:3690291
Ahumada Grande	id=g:3690292
Caño Ahota	id=g:3690293
Punta de Ahorcazorra	id=g:3690294
Ahorca Zorra	id=g:3690295
Quebrada del Ahorcado	id=g:3690296
Agustín Vivas	id=g:3690297
Agustín Codazzi	id=g:3690298
Quebrada la Aguja	id=g:3690299
Punta Aguja	id=g:3690300
Ciénaga la Aguja	id=g:3690301
Río Agüita	id=g:3690302
Agüita	id=g:3690303
Aguisi	id=g:3690304
Aguillo	id=g:3690305
Peñas Águilas	id=g:3690306
Alto de las Águilas	id=g:3690307
Lomas de Aguilar	id=g:3690308
Aguilar	id=g:3690309
Serranía del Águila	id=g:3690310
Pico de Águila	id=g:3690311
Laguna del Águila	id=g:3690312
Águila	id=g:3690313
El Águila	id=g:3690314
Caño la Aguda	id=g:3690315
Aguazul	id=g:3690316
Aguazul	id=g:3690317
Rincón de Aguaviva	id=g:3690318
Aguaviva	id=g:3690319
Aguaviva	id=g:3690320
Caño Agua Verde	id=g:3690321
Caño Agua Verde	id=g:3690322
Caño Aguaverde	id=g:3690323
Caño Agua Verde	id=g:3690324
Caño Agua Verde	id=g:3690325
Caño Aguaverde	id=g:3690326
Aguaverde	id=g:3690327
Aguaverde	id=g:3690328
Agua Verde	id=g:3690329
Agua Verde	id=g:3690330
Aguas Vivas	id=g:3690331
Aguas Vivas	id=g:3690332
Aguaviva	id=g:3690333
Aguas Vivas	id=g:3690334
Raudal Aguas Verdes	id=g:3690335
Río Agua Sucia	id=g:3690336
Quebrada Aguasucia	id=g:3690337
Agua Sucia	id=g:3690338
Ciénaga Aguasturblas	id=g:3690339
Quebrada Aguas Prietas	id=g:3690340
Aguas Prietas	id=g:3690341
Playón Aguas Negras	id=g:3690342
Loma Aguas Negras	id=g:3690343
Caño Aguas Negras	id=g:3690344
Aguas Negras	id=g:3690345
Aguas Negras	id=g:3690346
Aguas Negras	id=g:3690347
Arroyo Aguaslindas	id=g:3690348
Quebrada de Aguasclaras	id=g:3690349
Quebrada Aguas Claras	id=g:3690350
Quebrada Aguasclaras	id=g:3690351
Quebrada Aguas Claras	id=g:3690352
Quebrada Aguas Claras	id=g:3690353
Quebrada Aguas Claras	id=g:3690354
Cuchilla de Aguas Claras	id=g:3690355
Caño Aguas Claras	id=g:3690356
Caño Aguas Claras	id=g:3690357
Aguas Claras	id=g:3690358
Aguasclaras	id=g:3690359
Aguas Claras	id=g:3690360
Aguas Claras	id=g:3690361
Aguas Claras	id=g:3690362
Aguas Claras	id=g:3690363
Aguas Claras	id=g:3690364
Aguasbuenas	id=g:3690365
Quebrada Aguasblancas	id=g:3690366
Quebrada Aguasblancas	id=g:3690367
Quebrada Aguas Blancas	id=g:3690368
Caño Aguas Blancas	id=g:3690369
Arroyo Aguasblancas	id=g:3690370
Arroyo Aguas Blancas	id=g:3690371
Aguasblancas	id=g:3690372
Quebrada Aguasal	id=g:3690373
Aguasal	id=g:3690374
Río Aguareque	id=g:3690375
Cordillera del Aguardiente	id=g:3690376
Ciénaga Agua Prietas	id=g:3690377
Caño Aguaprieta	id=g:3690378
Quebrada Aguanegra	id=g:3690379
Quebrada Aguanegra	id=g:3690380
Agua Mona	id=g:3690381
Río Aguamiel	id=g:3690382
Aguamansa	id=g:3690383
Quebrada Agualongo	id=g:3690384
Quebrada Agualonga	id=g:3690385
Caño Agualinda	id=g:3690386
Caño Agua Linda	id=g:3690387
Caño Agua Linda	id=g:3690388
Caño Agualinda	id=g:3690389
Agualinda	id=g:3690390
Agualinda	id=g:3690391
Agua Linda	id=g:3690392
Agua Linda	id=g:3690393
Agua Linda	id=g:3690394
Agua Linda	id=g:3690395
Agua Linda	id=g:3690396
Agualinda	id=g:3690397
Agualinda	id=g:3690398
Agualinda	id=g:3690399
Agua Linda	id=g:3690400
Caño Agua Limón	id=g:3690401
Cuchilla Agua Larga	id=g:3690402
Aguajal	id=g:3690403
Sabanas Aguaita	id=g:3690404
Punta Aguahonda	id=g:3690405
Quebrada Aguafría	id=g:3690406
Quebrada Aguafría	id=g:3690407
Cuchilla de Agua Fría	id=g:3690408
Ciénaga Aguafria	id=g:3690409
Cerro Agua Fría	id=g:3690410
Aguafría	id=g:3690411
Aguafría	id=g:3690412
Aguafría	id=g:3690413
Agua Fría	id=g:3690414
Aguaflorida	id=g:3690415
Aguaestrada	id=g:3690416
Río Agua Dulce	id=g:3690417
Pico de Aguadulce	id=g:3690418
Cerro Aguadulce	id=g:3690419
Bahía Aguadulce	id=g:3690420
Aguadulce	id=g:3690421
Aguadulce	id=g:3690422
Agua Dulce	id=g:3690423
Aguadulce	id=g:3690424
Caño la Aguadua	id=g:3690425
Aguadita	id=g:3690426
Caño Agua de Limón	id=g:3690427
Agua de La Virgen	id=g:3690428
Agua de Dios	id=g:3690429
Agua de Dios	id=g:3690430
Aguadas	id=g:3690431
Aguadas	id=g:3690432
Aguada de Pablo	id=g:3690433
Aguada de Garrapata	id=g:3690434
Cordillera Aguada	id=g:3690435
Alto Aguada	id=g:3690436
Aguada	id=g:3690437
Aguacomo	id=g:3690438
Quebrada Aguaclarita	id=g:3690439
Sabanas de Aguaclara	id=g:3690440
Sabanas de Aguaclara	id=g:3690441
Río Agua Clara	id=g:3690442
Río Aguaclara	id=g:3690443
Río Aguaclara	id=g:3690444
Río Aguaclara	id=g:3690445
