Cisy	id=g:3101270
Mendla Wierch	id=g:6956901
Połoński Wierch	id=g:6956902
Rzepedka	id=g:6956903
Kamień	id=g:6956904
Wahalowski Wierch	id=g:6956905
Hruń	id=g:6956906
Jeziorka Duszatyńskie	id=g:6956907
Przełęcz Żebrak	id=g:6956908
Jaworne	id=g:6956910
Sasów	id=g:6956911
Berest	id=g:6956912
Osina	id=g:6956913
Hon	id=g:6956914
Worwosoka	id=g:6956915
Rożki	id=g:6956916
Szczawnik	id=g:6956917
Kurników Beskid	id=g:6956922
Przełęcz M.Orłowicza	id=g:6956937
Hnatowe Berdo	id=g:6956942
Szare Berdo	id=g:6956943
Srebrzysta Przełęcz	id=g:6956945
Połonina Wetlińska	id=g:6956948
Schronisko PTTK Chatka Puchatka	id=g:6956950
Przełęcz Wyżniańska	id=g:6957017
Bacówka PTTK pod Małą Rawką	id=g:6957018
Kiczera	id=g:6957019
Szeroki Wierch	id=g:6957020
Przełęcz Goprowska	id=g:6957021
Przełęcz Siodło	id=g:6957022
Przełęcz Bukowska	id=g:6957024
Hudów Wierszek	id=g:6957025
Muczne	id=g:6957026
Widełki	id=g:6957027
Widełki	id=g:6957028
Otryt	id=g:6957029
Stożek	id=g:6957193
Łabiska	id=g:6957194
Holica	id=g:6957195
Gromadzyń	id=g:6957196
Wierch	id=g:6957197
Równia	id=g:6957198
Weinhübel	id=g:6957914
Trezemuszka	id=g:6957915
Skolimów Cierpigórz	id=g:6957916
Rozgarty	id=g:6957917
Pieniny	id=g:6957918
Konotopa	id=g:6957919
Nadleśnictwo Hańcza	id=g:6957920
Gładkie	id=g:6957921
Duchnice	id=g:6957922
Domasków	id=g:6957923
Dolny Rec	id=g:6957924
Agodna	id=g:6957925
Rzeczyca	id=g:6962499
Kraków Central station	id=g:7114347
Nowiny Życkie	id=g:7280009
Bacówka nad Wierchomlą	id=g:7280349
Former Site of Konstantynow Radio Mast	id=g:7281139
Sendeturm Gleiwitz / Gliwice Radio Tower	id=g:7281172
Solec Kujawski transmitter, 289 metres tall mast	id=g:7281173
Solec Kujawski transmitter, 330 metres tall mast	id=g:7281174
Olsztyn TV Mast	id=g:7281898
Raszyn Radio Mast	id=g:7281899
Kosztowy TV Mast	id=g:7281901
Zygry TV Mast	id=g:7282009
Piaski TV Mast	id=g:7282010
Klepaczka TV Mast	id=g:7282011
Krynice koło Białegostoku transmitter, new mast	id=g:7282012
Krynice koło Białegostoku transmitter, old mast	id=g:7282013
Krynice koło Białegostoku telecommunication tower	id=g:7282014
Zygry Telecommunication Tower	id=g:7282015
Miłki koło Giżycka TV Mast	id=g:7282016
Losice TV Mast	id=g:7282018
Mikstat TV Mast	id=g:7282019
Jemiolow TV Mast	id=g:7282022
Jemiolow Telecommunication Tower	id=g:7282024
Chwaszczyno TV Mast	id=g:7282025
Zolwieniec TV Mast	id=g:7282026
Limza TV Mast	id=g:7282028
Trzeciewiec TV Mast	id=g:7282029
Rusinowo TV Mast	id=g:7282030
Święty Krzyż TV Tower	id=g:7282031
HVDC Swepol - Bruskowo Wielkie Static Inverter Plant	id=g:7282529
Widelka 750 kV Substation	id=g:7283747
Rybnik Power Station	id=g:7283774
Jaworzno Power Station	id=g:7283775
Bełchatów Power Station	id=g:7283776
Kozienice Power Station	id=g:7283777
Warszawa-Kawęczyn Power Station	id=g:7283778
Lidzbark Warmiński: St. Peter & Paul	id=g:7283783
Chorągwica TV Mast	id=g:7284085
Śrem TV Mast	id=g:7284086
Wichow TV Mast	id=g:7284087
EC-4 Łódź Power Plant	id=g:7284088
Gołogóra transmitter, new mast	id=g:7284089
Gołogóra transmitter, old mast	id=g:7284090
Kołowo transmitter, new mast	id=g:7284091
Siersza Power Plant	id=g:7284092
Studzieniec TV Mast	id=g:7284093
Żórawina TV Mast	id=g:7284094
Kraków-Leg Power Plant	id=g:7284095
Moszna Power Plant Chimney	id=g:7284096
Polaniec Power Plant	id=g:7284097
Katowice Power Plant Chimney	id=g:7284098
Opole Power Plant	id=g:7284099
Szczecin-Warszewo Power Plant Chimney	id=g:7284100
Lubin Power Plant Chimney	id=g:7284101
Kołowo transmitter, old mast	id=g:7284102
Bielsko Biała Power Plant Chimney	id=g:7284103
Glogow Power Plant Chimney	id=g:7284104
Polkowice Power Plant	id=g:7284105
Toruń Power Plant	id=g:7284106
Ryki TV Mast	id=g:7284107
Kielce Power Plant	id=g:7284108
Bozy Dar koło Lublina TV Mast	id=g:7284109
Bozy Dar koło Lublina Radio Mast	id=g:7284110
Sławoborze TV Mast	id=g:7284111
Kozlowiec TV Mast	id=g:7284112
Wola Rasztowska transmitter	id=g:7284113
Chrzelice TV Mast	id=g:7284114
Katowice Power Plant	id=g:7284115
Zabrze Power Plant	id=g:7284116
Bedsin-Lagisza Power Plant	id=g:7284117
Karolin Power Plant	id=g:7284118
Siekierki Power Plant Chimney	id=g:7284119
Gdańsk Power Plant	id=g:7284120
Zeran Power Plant	id=g:7284121
Przebędowo transmitter	id=g:7284122
Tarnawatka TV Mast	id=g:7284273
Ślęża Radio Tower	id=g:7284274
Koszeczin Mediumwave Radio Mast	id=g:7284331
Koszeczin FM Radio Mast	id=g:7284332
Szczecin Gumieńce Towarowa	id=g:7287823
Przecław Osiedle Zielone Pole	id=g:7287824
Kielno leśniczówka	id=g:7287825
Dawny nasyp autostrady	id=g:7287826
Stacja Węgorzyno	id=g:7287827
Stacja Runowo Pomorskie	id=g:7287828
Stacja Cieszyno Łobeskie	id=g:7287829
Jezioro Woświn	id=g:7287830
Stacja Chociwel	id=g:7287831
Jezioro Starzyc	id=g:7287832
Biała	id=g:7287833
Osiedle Kresy	id=g:7287835
Górki Ustowskie	id=g:7287836
Dworzec Główny PKP	id=g:7287837
Plac Kościuszki	id=g:7287838
Cmentarz Centralny	id=g:7287839
Stacja Stobno Szczecińskie	id=g:7287907
Dziewoklicz	id=g:7288007
Sarnikierz	id=g:7288011
Podlipce Kowale	id=g:7288012
Rezerwat Głowacz	id=g:7288499
Iński Park Krajobrazowy	id=g:7288500
Sątyrz	id=g:7289537
Okole	id=g:7289539
Emilcin UFO-Monument	id=g:7289577
Poddębe	id=g:7290327
Klucz	id=g:7290328
Sikory	id=g:7290329
Trójmiasto	id=g:7302309
Nowe Jaroszowice	id=g:7302564
Rzgów	id=g:7302565
Motaniec	id=g:7303464
Komorniki	id=g:7303465
Magdalenka	id=g:7303488
Jelcz Laskowice	id=g:7303641
Zygmunt's Column	id=g:7303691
Warsaw City Hall	id=g:7303692
Warsaw Old Town Market Square	id=g:7303693
Góra Zamkowa	id=g:7303813
Góra Leszczynowa	id=g:7303816
Heide Berg	id=g:7304146
AUGUST company	id=g:7506797
Chełmno nad Nerem	id=g:7521312
Pałac na Wodzie	id=g:7521380
Obiecanowo	id=g:7522515
Brody-Parcele	id=g:7522516
Nowa Iwiczna	id=g:7522517
Biała Podlaska	id=g:7530726
Chełm	id=g:7530729
Zamość	id=g:7530730
Powiat żarski	id=g:7530731
Powiat brzeski	id=g:7530732
Powiat namysłowski	id=g:7530733
Powiat nyski	id=g:7530734
Powiat kępiński	id=g:7530735
Powiat biłgorajski	id=g:7530736
Powiat chełmski	id=g:7530737
Powiat hrubieszowski	id=g:7530738
Powiat janowski	id=g:7530739
Powiat krasnostawski	id=g:7530740
Powiat kraśnicki	id=g:7530741
Powiat lubartowski	id=g:7530742
Powiat lubelski	id=g:7530743
Gorzów Wielkopolski	id=g:7530744
Piotrków Trybunalski	id=g:7530745
Dąbrowa Górnicza	id=g:7530746
Powiat kozienicki	id=g:7530747
Przemyśl	id=g:7530748
Świnoujście	id=g:7530749
Powiat węgrowski	id=g:7530750
Powiat wołomiński	id=g:7530751
Powiat wyszkowski	id=g:7530752
Powiat ostródzki	id=g:7530753
Powiat koszaliński	id=g:7530754
Powiat sławieński	id=g:7530755
Powiat szczecinecki	id=g:7530756
Powiat grójecki	id=g:7530757
Powiat przysuski	id=g:7530758
Powiat sochaczewski	id=g:7530759
Powiat żyrardowski	id=g:7530760
Powiat kluczborski	id=g:7530761
Powiat oleski	id=g:7530762
Powiat częstochowski	id=g:7530763
Powiat kłobucki	id=g:7530764
Powiat konecki	id=g:7530765
Powiat włoszczowski	id=g:7530766
Powiat kaliski	id=g:7530767
Powiat krakowski	id=g:7530768
Powiat dębicki	id=g:7530769
Powiat jasielski	id=g:7530770
Powiat mielecki	id=g:7530771
Białystok	id=g:7530772
Łomża	id=g:7530773
Powiat kolbuszowski	id=g:7530774
Powiat krośnieński	id=g:7530775
Powiat leski	id=g:7530776
Powiat łańcucki	id=g:7530777
Powiat przemyski	id=g:7530778
Powiat ropczycko-sędziszowski	id=g:7530779
Powiat rzeszowski	id=g:7530780
Powiat sanocki	id=g:7530781
Powiat strzyżowski	id=g:7530782
Powiat braniewski	id=g:7530783
Powiat elbląski	id=g:7530784
Powiat kościerski	id=g:7530785
Powiat lęborski	id=g:7530786
Powiat malborski	id=g:7530787
Powiat pucki	id=g:7530788
Powiat kartuski	id=g:7530789
Rybnik	id=g:7530790
Bielsko-Biała	id=g:7530791
Katowice	id=g:7530792
Powiat stargardzki	id=g:7530793
Powiat goleniowski	id=g:7530794
Powiat gryficki	id=g:7530795
Jelenia Góra	id=g:7530796
Powiat kielecki	id=g:7530797
Powiat bartoszycki	id=g:7530798
Powiat giżycki	id=g:7530799
Powiat lidzbarski	id=g:7530800
Wrocław	id=g:7530801
Powiat obornicki	id=g:7530802
Powiat szczycieński	id=g:7530803
Powiat bolesławiecki	id=g:7530804
Powiat dzierżoniowski	id=g:7530805
Powiat głogowski	id=g:7530806
Powiat górowski	id=g:7530807
Powiat cieszyński	id=g:7530808
Powiat mikołowski	id=g:7530809
Powiat myszkowski	id=g:7530810
Powiat rybnicki	id=g:7530811
Powiat wschowski	id=g:7530812
Toruń	id=g:7530813
Bydgoszcz	id=g:7530814
Powiat jaworski	id=g:7530815
Powiat jeleniogórski	id=g:7530816
Jaworzno	id=g:7530817
Opole	id=g:7530818
Rzeszów	id=g:7530819
Sopot	id=g:7530820
Powiat kłodzki	id=g:7530821
Powiat legnicki	id=g:7530822
Powiat lubański	id=g:7530823
Powiat nowosądecki	id=g:7530824
Powiat tarnowski	id=g:7530825
Powiat kolneński	id=g:7530826
Powiat łomżyński	id=g:7530827
Powiat zambrowski	id=g:7530828
Powiat ostrowiecki	id=g:7530829
Powiat jarosławski	id=g:7530830
Powiat lubiński	id=g:7530831
Powiat lwówecki	id=g:7530832
Powiat milicki	id=g:7530833
Powiat oleśnicki	id=g:7530834
Powiat oławski	id=g:7530835
Powiat polkowicki	id=g:7530836
Powiat strzeliński	id=g:7530837
Powiat średzki	id=g:7530838
Tarnobrzeg	id=g:7530839
Szczecin	id=g:7530840
Powiat augustowski	id=g:7530841
Powiat kamieński	id=g:7530842
Powiat kołobrzeski	id=g:7530843
Powiat policki	id=g:7530844
Powiat pyrzycki	id=g:7530845
Powiat świdnicki	id=g:7530846
Powiat trzebnicki	id=g:7530847
Powiat wałbrzyski	id=g:7530848
Powiat wołowski	id=g:7530849
Powiat wrocławski	id=g:7530850
Powiat ząbkowicki	id=g:7530851
Powiat zgorzelecki	id=g:7530852
Powiat złotoryjski	id=g:7530853
Powiat wodzisławski	id=g:7530854
Powiat nowosolski	id=g:7530855
Powiat żagański	id=g:7530856
Gliwice	id=g:7530857
Poznań	id=g:7530858
Powiat węgorzewski	id=g:7530859
Powiat kętrzyński	id=g:7530860
Powiat drawski	id=g:7530861
Powiat pleszewski	id=g:7530862
Kalisz	id=g:7530863
Powiat łęczyński	id=g:7530864
Powiat łukowski	id=g:7530865
Powiat opolski	id=g:7530866
Powiat parczewski	id=g:7530867
Powiat puławski	id=g:7530868
Powiat radzyński	id=g:7530869
Powiat rycki	id=g:7530870
Powiat świdnicki	id=g:7530871
Powiat tomaszowski	id=g:7530872
Powiat włodawski	id=g:7530873
Powiat zamojski	id=g:7530874
Powiat makowski	id=g:7530875
Powiat piaseczyński	id=g:7530876
Powiat miński	id=g:7530877
Powiat radomski	id=g:7530878
Powiat nowodworski	id=g:7530879
Powiat mławski	id=g:7530880
Powiat ostrołęcki	id=g:7530881
Powiat ostrowski	id=g:7530882
Powiat otwocki	id=g:7530883
Powiat płoński	id=g:7530884
Powiat pruszkowski	id=g:7530885
Powiat przasnyski	id=g:7530886
Powiat pułtuski	id=g:7530887
Powiat sokołowski	id=g:7530888
Powiat szydłowiecki	id=g:7530889
Powiat płocki	id=g:7530890
Powiat lipski	id=g:7530891
Powiat łosicki	id=g:7530892
Powiat siedlecki	id=g:7530893
Powiat zwoleński	id=g:7530894
Powiat leżajski	id=g:7530895
Powiat lubaczowski	id=g:7530896
Powiat niżański	id=g:7530897
Powiat przeworski	id=g:7530898
Powiat stalowowolski	id=g:7530899
Powiat siemiatycki	id=g:7530900
Powiat opatowski	id=g:7530901
Powiat krotoszyński	id=g:7530902
Powiat leszczyński	id=g:7530903
Powiat aleksandrowski	id=g:7530904
Powiat brodnicki	id=g:7530905
Powiat bydgoski	id=g:7530906
Powiat chełmiński	id=g:7530907
Powiat golubsko-dobrzyński	id=g:7530908
Powiat grudziądzki	id=g:7530909
Powiat inowrocławski	id=g:7530910
Powiat lipnowski	id=g:7530911
Powiat mogileński	id=g:7530912
Powiat nakielski	id=g:7530913
Powiat radziejowski	id=g:7530914
Powiat rypiński	id=g:7530915
Powiat sępoleński	id=g:7530916
Powiat świecki	id=g:7530917
Powiat toruński	id=g:7530918
Powiat tucholski	id=g:7530919
Powiat wąbrzeski	id=g:7530920
Powiat włocławski	id=g:7530921
Powiat żniński	id=g:7530922
Powiat białobrzeski	id=g:7530923
Powiat ciechanowski	id=g:7530924
Powiat grodziski	id=g:7530925
Powiat legionowski	id=g:7530926
Powiat kutnowski	id=g:7530927
Powiat gostyniński	id=g:7530928
Powiat sierpecki	id=g:7530929
Powiat żuromiński	id=g:7530930
Powiat chojnicki	id=g:7530931
Powiat człuchowski	id=g:7530932
Powiat kwidzyński	id=g:7530933
Powiat starogardzki	id=g:7530934
Powiat tczewski	id=g:7530935
Powiat działdowski	id=g:7530936
Powiat iławski	id=g:7530937
Powiat nowomiejski	id=g:7530938
Płock	id=g:7530939
Siedlce	id=g:7530940
Suwałki	id=g:7530941
Słupsk	id=g:7530942
Gdynia	id=g:7530943
Powiat koniński	id=g:7530944
Powiat pilski	id=g:7530945
Powiat słupecki	id=g:7530946
Powiat wągrowiecki	id=g:7530947
Powiat złotowski	id=g:7530948
Powiat bialski	id=g:7530949
Mysłowice	id=g:7530950
Ruda Śląska	id=g:7530951
Zabrze	id=g:7530952
Żory	id=g:7530953
Powiat czarnkowsko-trzcianecki	id=g:7530954
Powiat rawski	id=g:7530955
Powiat międzychodzki	id=g:7530956
Powiat nowotomyski	id=g:7530957
Powiat wolsztyński	id=g:7530958
Powiat choszczeński	id=g:7530959
Powiat wałecki	id=g:7530960
Jastrzębie-Zdrój	id=g:7530961
Kielce	id=g:7530962
Konin	id=g:7530963
Częstochowa	id=g:7530964
Piekary Śląskie	id=g:7530965
Włocławek	id=g:7530966
Chorzów	id=g:7530967
Legnica	id=g:7530968
Grudziądz	id=g:7530969
Lublin	id=g:7530970
Powiat gdański	id=g:7530971
Powiat białogardzki	id=g:7530972
Skierniewice	id=g:7530973
Ostrołęka	id=g:7530974
Sosnowiec	id=g:7530975
Krosno	id=g:7530976
Powiat sandomierski	id=g:7530977
Powiat gorzowski	id=g:7530978
Powiat międzyrzecki	id=g:7530979
Powiat słubicki	id=g:7530980
Powiat strzelecko-drezdenecki	id=g:7530981
Radom	id=g:7530982
Koszalin	id=g:7530983
Tychy	id=g:7530984
Siemianowice Śląskie	id=g:7530985
Bytom	id=g:7530986
Powiat sulęciński	id=g:7530987
Powiat świebodziński	id=g:7530988
Powiat gryfiński	id=g:7530989
Olsztyn	id=g:7530990
Zielona Góra	id=g:7530991
Świętochłowice	id=g:7530992
Leszno	id=g:7530993
Powiat poznański	id=g:7530994
Powiat szamotulski	id=g:7530995
Powiat wrzesiński	id=g:7530996
Powiat skarżyski	id=g:7530997
Powiat kamiennogórski	id=g:7530998
Powiat starachowicki	id=g:7530999
Powiat nidzicki	id=g:7531000
Powiat piski	id=g:7531001
Gdańsk	id=g:7531002
Powiat zielonogórski	id=g:7531003
Powiat turecki	id=g:7531004
Powiat myśliborski	id=g:7531005
Powiat piotrkowski	id=g:7531006
Powiat poddębicki	id=g:7531007
Powiat radomszczański	id=g:7531008
Powiat sieradzki	id=g:7531009
Powiat bełchatowski	id=g:7531010
Powiat świdwiński	id=g:7531011
Powiat ełcki	id=g:7531012
Powiat olecki	id=g:7531013
Powiat gołdapski	id=g:7531014
Powiat bytowski	id=g:7531015
Powiat łaski	id=g:7531016
Powiat łęczycki	id=g:7531017
Powiat brzeziński	id=g:7531018
Powiat łódzki wschodni	id=g:7531019
Powiat opoczyński	id=g:7531020
Powiat pabianicki	id=g:7531021
Powiat pajęczański	id=g:7531022
Powiat skierniewicki	id=g:7531023
Powiat tomaszowski	id=g:7531024
Powiat wieluński	id=g:7531025
Powiat wieruszowski	id=g:7531026
Powiat zduńskowolski	id=g:7531027
Powiat zgierski	id=g:7531028
Powiat warszawski zachodni	id=g:7531029
Powiat krośnieński	id=g:7531030
Powiat garwoliński	id=g:7531031
Powiat bielski	id=g:7531032
Powiat pszczyński	id=g:7531033
Powiat bieruńsko-lędziński	id=g:7531034
Powiat zawierciański	id=g:7531035
Powiat żywiecki	id=g:7531036
Powiat buski	id=g:7531037
Powiat jędrzejowski	id=g:7531038
Powiat kazimierski	id=g:7531039
Powiat pińczowski	id=g:7531040
Powiat staszowski	id=g:7531041
Powiat wysokomazowiecki	id=g:7531042
Powiat ostrowski	id=g:7531043
Powiat ostrzeszowski	id=g:7531044
Powiat rawicki	id=g:7531045
Powiat głubczycki	id=g:7531046
Powiat prudnicki	id=g:7531047
Powiat kędzierzyńsko-kozielski	id=g:7531048
Powiat opolski	id=g:7531049
Powiat lubliniecki	id=g:7531050
Powiat krapkowicki	id=g:7531051
Powiat strzelecki	id=g:7531052
Powiat tarnogórski	id=g:7531053
Powiat raciborski	id=g:7531054
Powiat gliwicki	id=g:7531055
Powiat bieszczadzki	id=g:7531056
Powiat brzozowski	id=g:7531057
Powiat tarnobrzeski	id=g:7531058
Powiat łobeski	id=g:7531059
Powiat białostocki	id=g:7531060
Powiat bielski	id=g:7531061
Powiat grajewski	id=g:7531062
Powiat hajnowski	id=g:7531063
Powiat moniecki	id=g:7531064
Powiat sejneński	id=g:7531065
Powiat sokólski	id=g:7531066
Powiat suwalski	id=g:7531067
Powiat nowodworski	id=g:7531068
Powiat słupski	id=g:7531069
Powiat wejherowski	id=g:7531070
Powiat sztumski	id=g:7531071
Powiat mrągowski	id=g:7531072
Powiat gostyński	id=g:7531073
Powiat grodziski	id=g:7531074
Powiat jarociński	id=g:7531075
Powiat kościański	id=g:7531076
Powiat chodzieski	id=g:7531077
Powiat średzki	id=g:7531079
Powiat śremski	id=g:7531080
Powiat gnieźnieński	id=g:7531081
Powiat kolski	id=g:7531082
Elbląg	id=g:7531083
Siemkowice	id=g:7531084
Strzelce Wielkie	id=g:7531085
Gomunice	id=g:7531086
Daszyna	id=g:7531087
Marklowice	id=g:7531088
Grabica	id=g:7531089
Góra Świętej Małgorzaty	id=g:7531090
Zapolice	id=g:7531091
Ładzice	id=g:7531092
Gorzkowice	id=g:7531093
Trzebielino	id=g:7531094
Piątek	id=g:7531095
Świnice Warckie	id=g:7531096
Witonia	id=g:7531097
Sławatycze	id=g:7531098
Olszanka	id=g:7531099
Kamiennik	id=g:7531100
Ręczno	id=g:7531101
Radomsko	id=g:7531102
Wielgomłyny	id=g:7531103
Radlin	id=g:7531104
Lubań	id=g:7531105
Goczałkowice-Zdrój	id=g:7531106
Sulmierzyce	id=g:7531107
Rydułtowy	id=g:7531108
Moszczenica	id=g:7531109
Rozprza	id=g:7531110
Łukta	id=g:7531111
Biała Podlaska	id=g:7531112
Bircza	id=g:7531113
Chojnice	id=g:7531114
Siemiatycze	id=g:7531115
Pszczółki	id=g:7531116
Braniewo	id=g:7531117
Ostrów Mazowiecka	id=g:7531118
Harasiuki	id=g:7531119
Łowicz	id=g:7531120
Głuchów	id=g:7531121
Brójce	id=g:7531122
Lubartów	id=g:7531123
Cielądz	id=g:7531124
Sztabin	id=g:7531125
Krzyżanów	id=g:7531126
Maków	id=g:7531127
Drawsko	id=g:7531128
Sieradz	id=g:7531129
Dmosin	id=g:7531130
Zambrów	id=g:7531131
Jeżów	id=g:7531132
Czerniewice	id=g:7531133
Grabów	id=g:7531134
Burzenin	id=g:7531135
Bukowina Tatrzańska	id=g:7531136
Jeleśnia	id=g:7531137
Sobków	id=g:7531138
Lipusz	id=g:7531139
Kobylanka	id=g:7531140
Oświęcim	id=g:7531141
Karnice	id=g:7531142
Liw	id=g:7531143
Miłki	id=g:7531144
Rokiciny	id=g:7531145
Krzęcin	id=g:7531146
Kętrzyn	id=g:7531147
Wróblew	id=g:7531148
Ryczywół	id=g:7531149
Szydłowo	id=g:7531150
Dźwierzuty	id=g:7531151
Rzeczyca	id=g:7531152
Boleszkowice	id=g:7531153
Mniszków	id=g:7531154
Ujazd	id=g:7531155
Sławno	id=g:7531156
Czarnożyły	id=g:7531157
Paradyż	id=g:7531158
Poświętne	id=g:7531159
Radziłów	id=g:7531160
Płoskinia	id=g:7531161
Wilczęta	id=g:7531162
Ustka	id=g:7531163
Zawidz	id=g:7531164
Wielopole Skrzyńskie	id=g:7531165
Osjaków	id=g:7531166
Orchowo	id=g:7531167
Kampinos	id=g:7531168
Czarna Woda	id=g:7531169
Wola Krzysztoporska	id=g:7531170
Kluki	id=g:7531171
Rusiec	id=g:7531172
Jabłonka	id=g:7531173
Płużnica	id=g:7531174
Olszanka	id=g:7531175
Sławno	id=g:7531176
Wolbórz	id=g:7531177
Bedlno	id=g:7531178
Przodkowo	id=g:7531179
Skierniewice	id=g:7531180
Dobroń	id=g:7531181
Wierzchlas	id=g:7531182
Goszczanów	id=g:7531183
Brańsk	id=g:7531184
Świdnica	id=g:7531185
Narewka	id=g:7531186
Adamów	id=g:7531187
Grodziczno	id=g:7531188
Skulsk	id=g:7531189
Niebylec	id=g:7531190
Perlejewo	id=g:7531191
Bochnia	id=g:7531192
Świerzno	id=g:7531193
Biała Podlaska	id=g:7531194
Borzytuchom	id=g:7531195
Kowal	id=g:7531196
Rypin	id=g:7531197
Augustów	id=g:7531198
Konstantynów Łódzki	id=g:7531199
Puszczykowo	id=g:7531200
Przasnysz	id=g:7531201
Pruszcz Gdański	id=g:7531202
Przewóz	id=g:7531203
Maków Mazowiecki	id=g:7531204
Zielonka	id=g:7531205
Rościszewo	id=g:7531206
Trzcinica	id=g:7531207
Skoroszyce	id=g:7531208
Tarnowiec	id=g:7531209
Cmolas	id=g:7531210
Gardeja	id=g:7531211
Krupski Młyn	id=g:7531212
Tarnów Opolski	id=g:7531213
Jedlina-Zdrój	id=g:7531214
Rogowo	id=g:7531215
Grębków	id=g:7531216
Stoczek Łukowski	id=g:7531217
Babice	id=g:7531218
Manowo	id=g:7531219
Kłodzko	id=g:7531220
Zawonia	id=g:7531221
Brzeziny	id=g:7531224
Bełchatów	id=g:7531225
Sieradz	id=g:7531226
Klukowo	id=g:7531227
Świerczów	id=g:7531228
Bałtów	id=g:7531229
Lubrza	id=g:7531230
Kamienna Góra	id=g:7531231
Tułowice	id=g:7531232
Baligród	id=g:7531233
Bliżyn	id=g:7531234
Trzyciąż	id=g:7531235
Stupsk	id=g:7531236
Wielowieś	id=g:7531237
Walce	id=g:7531238
Janowiec Kościelny	id=g:7531239
Somianka	id=g:7531240
Grodzisk	id=g:7531241
Paszowice	id=g:7531242
Łuków	id=g:7531243
Osiecznica	id=g:7531244
Kłomnice	id=g:7531245
Zgorzelec	id=g:7531246
Przeworsk	id=g:7531247
Mrągowo	id=g:7531248
Piecki	id=g:7531249
Słupca	id=g:7531250
Osina	id=g:7531251
Zakrzewo	id=g:7531252
Mochowo	id=g:7531253
Krasocin	id=g:7531254
Janowo	id=g:7531255
Łomazy	id=g:7531256
Miastkowo	id=g:7531257
Kołczygłowy	id=g:7531258
Puńsk	id=g:7531259
Drużbice	id=g:7531260
Bierawa	id=g:7531261
Branice	id=g:7531262
Lubawa	id=g:7531263
Malbork	id=g:7531264
Przybiernów	id=g:7531265
Koszęcin	id=g:7531266
Dydnia	id=g:7531267
Domaradz	id=g:7531268
Kazanów	id=g:7531269
Chrząstowice	id=g:7531270
Augustów	id=g:7531271
Pakosławice	id=g:7531272
Pawłowiczki	id=g:7531273
Jasienica Rosielna	id=g:7531274
Dębica	id=g:7531275
Gnojnik	id=g:7531276
Hańsk	id=g:7531277
Cisek	id=g:7531278
Pleśna	id=g:7531279
Pietrowice Wielkie	id=g:7531280
Żyraków	id=g:7531281
Łambinowice	id=g:7531282
Domaszowice	id=g:7531283
Tomaszów Mazowiecki	id=g:7531284
Jarosław	id=g:7531285
Chłopice	id=g:7531286
Przystajń	id=g:7531288
Godziszów	id=g:7531289
Radziejowice	id=g:7531290
Reńska Wieś	id=g:7531291
Wrocław	id=g:7531292
Rudnik	id=g:7531293
Radłów	id=g:7531294
Roźwienica	id=g:7531295
Jemielnica	id=g:7531296
Łączna	id=g:7531297
Oleśnica	id=g:7531298
Kędzierzyn-Koźle	id=g:7531299
Przemyśl	id=g:7531300
Nowy Żmigród	id=g:7531301
Bierzwnik	id=g:7531302
Bukowsko	id=g:7531303
Kleszczów	id=g:7531304
Wizna	id=g:7531305
Leoncin	id=g:7531306
Radzyń Podlaski	id=g:7531307
Krasiczyn	id=g:7531308
Fredropol	id=g:7531309
Medyka	id=g:7531310
Ornontowice	id=g:7531311
Golub-Dobrzyń	id=g:7531312
Orły	id=g:7531313
Miejsce Piastowe	id=g:7531314
Mieleszyn	id=g:7531315
Przemyśl	id=g:7531316
Stubno	id=g:7531317
Wiśniowa	id=g:7531318
Cisna	id=g:7531319
Kamionka Wielka	id=g:7531320
Kutno	id=g:7531321
Turośl	id=g:7531322
Korczyna	id=g:7531323
Jawornik Polski	id=g:7531324
Samborzec	id=g:7531325
Kościan	id=g:7531326
Rudka	id=g:7531327
Wojaszówka	id=g:7531328
Iwierzyce	id=g:7531329
Ostrów	id=g:7531330
Strzelce	id=g:7531331
Czeremcha	id=g:7531332
Białowieża	id=g:7531333
Lubaczów	id=g:7531334
Czyże	id=g:7531335
Dubicze Cerkiewne	id=g:7531336
Czarnocin	id=g:7531337
Sierpc	id=g:7531338
Łańcut	id=g:7531339
Olszanica	id=g:7531340
Białobrzegi	id=g:7531341
Kiełczygłów	id=g:7531342
Chmielnik	id=g:7531343
Łańcut	id=g:7531344
Grabowo	id=g:7531345
Markowa	id=g:7531346
Hyżne	id=g:7531347
Nowinka	id=g:7531348
