Pakuria	id=g:1260809
Kisoripur	id=g:1266472
Kis Nadī	id=g:1266473
Kisinda	id=g:1266474
Kishtwār	id=g:1266475
Kishoranagar	id=g:1266476
Kishni	id=g:1266477
Kishanpur Barāl	id=g:1266478
Kishanpura	id=g:1266479
Kishanpur	id=g:1266480
Kishanpur	id=g:1266481
Kishangarh	id=g:1266482
Kishangarh	id=g:1266483
Kishangarh	id=g:1266484
Kishangarh	id=g:1266485
Kishangarh	id=g:1266486
Kishangarh	id=g:1266487
Kishanganj	id=g:1266488
Kishanganj	id=g:1266489
Kishanganj	id=g:1266490
Kirvatti	id=g:1266492
Kirtiānandnagar	id=g:1266493
Kirtāpur	id=g:1266494
Kiroda	id=g:1266495
Kirnāpur	id=g:1266496
Kirnāhar	id=g:1266497
Kirmāra	id=g:1266498
Kirloskarvadi	id=g:1266499
Kirli	id=g:1266500
Kirkee Cantonment	id=g:1266501
Kiriharāpur	id=g:1266502
Kiri Buru	id=g:1266503
Kiri Buru	id=g:1266504
Kiria Mai	id=g:1266505
Kire-Henpoan	id=g:1266506
Kiratpur	id=g:1266507
Kīratpur	id=g:1266508
Kīratpur	id=g:1266509
Kiraoli	id=g:1266510
Kīranūr	id=g:1266511
Kīranūr	id=g:1266512
Kīranūr	id=g:1266513
Kirandul	id=g:1266514
Kīrambūr	id=g:1266515
Kirākat	id=g:1266516
Kiogād Pass	id=g:1266517
Kinwat	id=g:1266518
Kinnaur	id=g:1266519
Kinnarasāni	id=g:1266520
Kinlivli	id=g:1266521
Kinkhed	id=g:1266522
Kinjar	id=g:1266523
Kinhi Rāja	id=g:1266524
Kīnhi	id=g:1266525
Kinhi	id=g:1266526
Kinhālu	id=g:1266527
Kingaon Rāja	id=g:1266528
Kingaon Jatu	id=g:1266529
Kingaon	id=g:1266530
Kinchamanda	id=g:1266531
Kinattukkadavu	id=g:1266532
Kināna	id=g:1266533
Kimsi Buru	id=g:1266534
Kim River	id=g:1266535
Kimin Nadī	id=g:1266536
Kimin	id=g:1266537
Kimi	id=g:1266538
Kim	id=g:1266539
Kīl Vālur	id=g:1266540
Kīluparamba	id=g:1266541
Kiltān Island	id=g:1266542
Kīlpaluvūr	id=g:1266543
Kilor	id=g:1266544
Kiloi Khās	id=g:1266545
Kīlmangalam	id=g:1266546
Killai	id=g:1266547
Kīl Kāsākkudi	id=g:1266548
Kiliyanūr	id=g:1266549
Kilimanūr	id=g:1266550
Kilikollūr	id=g:1266551
Kileshwar	id=g:1266552
Kilchu	id=g:1266553
Kīlcheri	id=g:1266554
Kilbāra	id=g:1266555
Kilba	id=g:1266556
Kila Zafargarh	id=g:1266557
Kilārni	id=g:1266558
Kilār	id=g:1266559
Kilanjini	id=g:1266560
Kilang	id=g:1266561
Kilami	id=g:1266562
Kīl Āmbūr	id=g:1266563
Kilakkettara	id=g:1266564
Kīlaiyūr	id=g:1266565
Kila	id=g:1266566
Kikkeri	id=g:1266567
Kihuniān	id=g:1266568
Kīhīm	id=g:1266569
Kiher	id=g:1266570
Kidgedi	id=g:1266571
Kidderpore	id=g:1266572
Kidarkanta	id=g:1266573
Kichha Nadī	id=g:1266574
Kichha	id=g:1266575
Kichanapalle	id=g:1266576
Kibbanahalli	id=g:1266577
Kibar	id=g:1266578
Kiato	id=g:1266579
Kiari	id=g:1266580
Kīar	id=g:1266581
Kiār	id=g:1266582
Kiāmpur	id=g:1266583
Kiājori	id=g:1266584
Kiagi	id=g:1266585
Kiāgar Tso	id=g:1266586
Kiāgar La	id=g:1266587
Kiadho River	id=g:1266588
Kiādgira	id=g:1266589
Khūzami	id=g:1266590
Khutwāsa	id=g:1266591
Khutpāli	id=g:1266592
Khutia	id=g:1266593
Khutgān	id=g:1266594
Khutauna	id=g:1266595
Khūtār	id=g:1266596
Khutabāri	id=g:1266597
Khusropur	id=g:1266598
Khurna Sumdo	id=g:1266599
Khurna River	id=g:1266600
Khurna Kur	id=g:1266601
Khurnak Fort	id=g:1266602
Khurna	id=g:1266603
Khurmafu	id=g:1266604
Khurmābād	id=g:1266605
Khurja Junction	id=g:1266606
Khurja	id=g:1266607
Khuria Tank	id=g:1266608
Khuria	id=g:1266609
Khuria	id=g:1266610
Khuri	id=g:1266611
Khuri	id=g:1266612
Khurhom	id=g:1266613
Khurel Kalān	id=g:1266614
Khurda	id=g:1266615
Khurda	id=g:1266616
Khurāsa	id=g:1266617
Khurār Nadī	id=g:1266618
Khurampura	id=g:1266619
Khurai	id=g:1266620
Khūr	id=g:1266621
Khunti	id=g:1266622
Khunthak	id=g:1266623
Khuntgaon	id=g:1266624
Khuntaora	id=g:1266625
Khunkhuna	id=g:1266626
Khundaur	id=g:1266627
Khundāla	id=g:1266628
Khulri	id=g:1266629
Khuldo	id=g:1266630
Khuldābād	id=g:1266631
Khujner	id=g:1266632
Khujji	id=g:1266633
Khujāre	id=g:1266634
Khui Khera	id=g:1266635
Khūiāla	id=g:1266636
Khudiala	id=g:1266637
Khudda Kurāla	id=g:1266638
Khudāni	id=g:1266639
Khudāganj	id=g:1266640
Khudāganj	id=g:1266641
Khudāganj	id=g:1266642
Khuangleng	id=g:1266643
Khru River	id=g:1266644
Khri River	id=g:1266645
Khreuh	id=g:1266646
Khowara	id=g:1266647
Khowāng	id=g:1266648
Khowai	id=g:1266649
Khot Khurd	id=g:1266650
Khot Kalān	id=g:1266651
Khot	id=g:1266652
Khospuri	id=g:1266653
Khorsi Nadī	id=g:1266654
Khormul	id=g:1266655
Khori Creek	id=g:1266656
Khori	id=g:1266657
Khorhot	id=g:1266658
Khordha Road	id=g:1266659
Khorbāni	id=g:1266660
Khorason Road	id=g:1266661
Khorāna	id=g:1266662
Khor	id=g:1266663
Khor	id=g:1266664
Khor	id=g:1266665
Khopoli	id=g:1266666
Khopāiyāpāra	id=g:1266667
Khonsa	id=g:1266668
Khonoma	id=g:1266669
Khongsara	id=g:1266670
Khondha Creek	id=g:1266671
Khondār	id=g:1266672
Khond	id=g:1266673
Khombhadi Nana	id=g:1266674
Khombhadi Mota	id=g:1266675
Khombhadi	id=g:1266676
Kholāpur	id=g:1266677
Khol	id=g:1266678
Khoksar	id=g:1266679
Khokra	id=g:1266680
Khokhri	id=g:1266681
Khokha Ki Dhāni	id=g:1266682
Khokhāha	id=g:1266683
Khokarmoho	id=g:1266684
Khokara Kalān	id=g:1266685
Khojīpura	id=g:1266686
Khojewāli	id=g:1266687
Khojāla	id=g:1266688
Khojāchora	id=g:1266689
Khoirābāri	id=g:1266690
Khoirābāri	id=g:1266691
Khoh River	id=g:1266692
Khohir	id=g:1266693
Khoh	id=g:1266694
Khodu	id=g:1266695
Khodri	id=g:1266696
Khodiār	id=g:1266697
Khodāla	id=g:1266698
Khoda	id=g:1266699
Khod	id=g:1266700
Khoāspura	id=g:1266701
Khizr Sarāi	id=g:1266702
Khizrābād	id=g:1266703
Khizrābād	id=g:1266704
Khitai Dawān	id=g:1266705
Khirsinga	id=g:1266706
Khirsādoh	id=g:1266707
Khirpai	id=g:1266708
Khirnī	id=g:1266709
Khirkiān	id=g:1266710
Khiria	id=g:1266711
Khīri	id=g:1266712
Khirhar	id=g:1266713
Khirasra	id=g:1266714
Khirasra	id=g:1266715
Khirāitāngri	id=g:1266716
Khīnyan	id=g:1266717
Khimsar	id=g:1266718
Khinwāra	id=g:1266719
Khīnia	id=g:1266720
Khīndāsar	id=g:1266721
Khinda	id=g:1266722
Khīnāla	id=g:1266723
Khimsar	id=g:1266724
Khimrana	id=g:1266725
Khimra Khāt Tāpu	id=g:1266726
Khimokul Pass	id=g:1266727
Khimlāsa	id=g:1266728
Khilogodo	id=g:1266729
Khilchīpur	id=g:1266730
Khilchipur	id=g:1266731
Khijariya	id=g:1266732
Khijadiāwaia Bet	id=g:1266733
Khijadia Junction	id=g:1266734
Khijadia	id=g:1266735
Khidora	id=g:1266736
Khiching	id=g:1266737
Khichan	id=g:1266738
Khibar	id=g:1266739
Khiangshisa	id=g:1266740
Khetwādi	id=g:1266741
Khetwa	id=g:1266742
Khetri	id=g:1266743
Khetri	id=g:1266744
Khetolāi	id=g:1266745
Khetia	id=g:1266746
Kherwāra	id=g:1266747
Kherwan	id=g:1266748
Kherwa	id=g:1266749
Khervādi	id=g:1266750
Kheroda	id=g:1266751
Kherod	id=g:1266752
Kherna	id=g:1266753
Kherli	id=g:1266754
Kherlī	id=g:1266755
Kherkutiā Suti	id=g:1266756
Kheriya Padam	id=g:1266757
Kheriya	id=g:1266758
Kheri Gidor	id=g:1266759
Kheri Branch	id=g:1266760
Kheria	id=g:1266761
Kheri	id=g:1266762
Kheri	id=g:1266763
Kheri	id=g:1266764
Kheri	id=g:1266765
Kheri	id=g:1266766
Kheri	id=g:1266767
Kheri	id=g:1266768
Khergām	id=g:1266769
Kherdi	id=g:1266770
Kherārbāri	id=g:1266771
Kherapāra	id=g:1266772
Kherāpa	id=g:1266773
Kherālu	id=g:1266774
Kherāli	id=g:1266775
Kheradi	id=g:1266776
Khera	id=g:1266777
Khera	id=g:1266778
Khera	id=g:1266779
Khera	id=g:1266780
Khera	id=g:1266781
Khensa	id=g:1266782
Khengoi	id=g:1266783
Khengari Bet	id=g:1266784
Khemli	id=g:1266785
Khemlapur	id=g:1266786
Khem Karan	id=g:1266787
Khemat	id=g:1266788
Khemaj	id=g:1266789
Khelna River	id=g:1266790
Khel Deshpande	id=g:1266791
Khelanmarg	id=g:1266792
Khela	id=g:1266793
Khekra	id=g:1266794
Khejuria Ghāt	id=g:1266795
Khejuri	id=g:1266796
Khejrauli	id=g:1266797
Khejra	id=g:1266798
Khejarla	id=g:1266799
Khejar	id=g:1266800
Khedwa	id=g:1266801
Kheduli	id=g:1266802
Khedra	id=g:1266803
Khedoi	id=g:1266804
Khede	id=g:1266805
Khed Brahma	id=g:1266806
Khedāpāda	id=g:1266807
Khedapāda	id=g:1266808
Kheda	id=g:1266809
Kheda	id=g:1266810
Khed	id=g:1266811
Khed	id=g:1266812
Khed	id=g:1266813
Khed	id=g:1266814
Khebuching	id=g:1266815
Kheaoda	id=g:1266816
Khawthlīr	id=g:1266817
Khawruhlian	id=g:1266818
Khawlek	id=g:1266819
Khawlek	id=g:1266820
Khawhai	id=g:1266821
Khawdungsei	id=g:1266822
Khawbung	id=g:1266823
Khawāsa	id=g:1266824
Khāwad	id=g:1266825
Khāvda	id=g:1266826
Khāvadi Mota	id=g:1266827
Khaur Jhīl	id=g:1266828
Khaur	id=g:1266829
Khatumba	id=g:1266830
Khātu Khurd	id=g:1266831
Khātu Kalān	id=g:1266832
Khātu	id=g:1266833
Khātu	id=g:1266834
Khattu	id=g:1266835
Khatti	id=g:1266836
Khattai	id=g:1266837
Khātra	id=g:1266838
Khātora	id=g:1266839
Khatolī	id=g:1266840
Khātoli	id=g:1266841
Khātoālgāon	id=g:1266842
Khatīma	id=g:1266843
Khātikhera	id=g:1266844
Khāti	id=g:1266845
Khatgarh	id=g:1266846
Khātegaon	id=g:1266847
Khataura	id=g:1266848
Khatauli	id=g:1266849
Khatauli	id=g:1266850
Khatao	id=g:1266851
Khatanga	id=g:1266852
Khatali	id=g:1266853
Khāt	id=g:1266854
Khās Nagrota	id=g:1266855
Khāsi Hills	id=g:1266856
Khāsi Hills	id=g:1266857
Khashdhār	id=g:1266858
Khāsa	id=g:1266859
Kharwāndi	id=g:1266860
Kharwa	id=g:1266861
Khārupatia	id=g:1266862
Kharupāni	id=g:1266863
Khārūn River	id=g:1266864
Khārua	id=g:1266865
Kharu	id=g:1266866
Khār Tālegaon	id=g:1266867
Kharsundi	id=g:1266868
Kharsuā River	id=g:1266869
Kharsod Buzurg	id=g:1266870
Kharsingi	id=g:1266871
Kharsia	id=g:1266872
Kharsāwān	id=g:1266873
Kharsālī	id=g:1266874
Kharra	id=g:1266875
Kharpokhra	id=g:1266876
Kharpāda	id=g:1266877
Kharora	id=g:1266878
Kharola	id=g:1266879
Khāro Kot	id=g:1266880
Khārod Nadi	id=g:1266881
Kharod	id=g:1266882
Kharo Creek	id=g:1266883
Khāro	id=g:1266884
Kharnāsi Nadī	id=g:1266885
Kharmunda	id=g:1266886
Kharmer River	id=g:1266887
Kharmauza	id=g:1266888
Kharlung	id=g:1266889
Kharki	id=g:1266890
Kharkhauda	id=g:1266891
Kharkhauda	id=g:1266892
Kharkhara Nadī	id=g:1266893
Khārkhand	id=g:1266894
Kharkari	id=g:1266895
Kharkāla	id=g:1266896
Kharkai River	id=g:1266897
Kharka	id=g:1266898
Kharka	id=g:1266899
Kharjhar	id=g:1266900
Khāriyān	id=g:1266901
Khari Rohar	id=g:1266902
Khāri River	id=g:1266903
Khāri River	id=g:1266904
Kharīpur	id=g:1266905
Khāri Nadī	id=g:1266906
Khāri Nadī	id=g:1266907
Khāri Nadi	id=g:1266908
Kharin	id=g:1266909
Kharīlā	id=g:1266910
Khārikhānapatti	id=g:1266911
Kharik	id=g:1266912
Khārībāri Hāt	id=g:1266913
Khāria Tala	id=g:1266914
Khariār Road	id=g:1266915
Khariādih	id=g:1266916
Khāria	id=g:1266917
Khāria	id=g:1266918
Khāria	id=g:1266919
Kharia	id=g:1266920
Khāri	id=g:1266921
Khāri	id=g:1266922
Kharhiāl Road	id=g:1266923
Kharhiāl	id=g:1266924
Kharhana	id=g:1266925
Khargupur	id=g:1266926
Khargrām	id=g:1266927
Khargon	id=g:1266928
Khargok Fort	id=g:1266929
Khargo	id=g:1266930
Khargāpur	id=g:1266931
Khargaon	id=g:1266932
Khareri	id=g:1266933
Khārepatān	id=g:1266934
Kharem River	id=g:1266935
Kharem	id=g:1266936
Kharelā	id=g:1266937
Khardūng La	id=g:1266938
Khardūng	id=g:1266939
Khardon Kalān	id=g:1266940
Khardipāda	id=g:1266941
Khardi Nadī	id=g:1266942
Khardi	id=g:1266943
Khardi	id=g:1266944
Khardah	id=g:1266945
Kharda	id=g:1266946
Khārchia	id=g:1266947
Kharbu	id=g:1266948
Kharbara	id=g:1266949
Kharba	id=g:1266950
Kharba	id=g:1266951
Khāravli	id=g:1266952
Khāravli	id=g:1266953
Kharauwa Tāl	id=g:1266954
Kharāuda	id=g:1266955
Kharasom	id=g:1266956
Kharāri	id=g:1266957
Kharāri	id=g:1266958
Kharāri	id=g:1266959
Kharar	id=g:1266960
Kharar	id=g:1266961
Kharar	id=g:1266962
Khārangna	id=g:1266963
Kharal	id=g:1266964
Kharakvasla Lake	id=g:1266965
Kharakvasla	id=g:1266966
Kharak	id=g:1266967
Kharainthi	id=g:1266968
Kharaini	id=g:1266969
Kharāi Kotbār	id=g:1266970
Kharai	id=g:1266971
Kharai	id=g:1266972
Kharai	id=g:1266973
Kharāhāt	id=g:1266974
Kharagpur	id=g:1266975
Kharagpur	id=g:1266976
Khārāghoda Tank	id=g:1266977
Khārāghoda	id=g:1266978
Kharagdiha	id=g:1266979
Kharag	id=g:1266980
Kharāg	id=g:1266981
Kharadpada	id=g:1266982
Kharadih	id=g:1266983
Kharad	id=g:1266984
Khāra	id=g:1266985
Khāra	id=g:1266986
Khar	id=g:1266987
Khār	id=g:1266988
Khapri Tank	id=g:1266989
Khāpri River	id=g:1266990
Khāpri	id=g:1266991
Khapri	id=g:1266992
Khaprail	id=g:1266993
Khaper Kheda	id=g:1266994
Khāparkhera	id=g:1266995
Khāparkhera	id=g:1266996
Khāparkhera	id=g:1266997
Khāparkhera	id=g:1266998
Khāpari	id=g:1266999
Khāpān	id=g:1267000
Khāpa	id=g:1267001
Khāpa	id=g:1267002
Khāpa	id=g:1267003
Khāpa	id=g:1267004
Khāpa	id=g:1267005
Khāpa	id=g:1267006
Khaonlisra	id=g:1267007
Khanuān	id=g:1267008
Khānua	id=g:1267009
Khanatapāda	id=g:1267011
Khanta	id=g:1267012
Khānqāh Sher Shāh	id=g:1267013
Khānpur	id=g:1267014
Khānpur	id=g:1267015
Khanna	id=g:1267016
Khanna	id=g:1267017
Khānkotra	id=g:1267018
Khānkar	id=g:1267019
Khanjar	id=g:1267020
Khanivde	id=g:1267021
Khāni Khola	id=g:1267022
Khaniādhāna	id=g:1267023
Khania	id=g:1267024
Khāngta	id=g:1267025
Khang La	id=g:1267026
Khangchung La	id=g:1267027
Khangchengyao	id=g:1267028
Khāngaon	id=g:1267029
Khanetar	id=g:1267030
Khandwa	id=g:1267031
Khāndu	id=g:1267032
Khandsara	id=g:1267033
Khāndsa	id=g:1267034
Khandrauli	id=g:1267035
Khandpara	id=g:1267036
Khāndoāl	id=g:1267037
Khandia	id=g:1267038
Khāndhar	id=g:1267039
Khandgiri	id=g:1267040
Khānderi Island	id=g:1267041
Khānderi Flats	id=g:1267042
Khandera	id=g:1267043
Khandela	id=g:1267044
Khandelā	id=g:1267045
Khandel	id=g:1267046
Khāndbāra	id=g:1267047
Khandauli	id=g:1267048
Khandār	id=g:1267049
Khandāla Khurd	id=g:1267050
Khandāla Kalān	id=g:1267051
Khandāla	id=g:1267052
Khandāla	id=g:1267053
Khandāla	id=g:1267054
Khandāla	id=g:1267055
Khandagiri	id=g:1267056
Khandaghosh	id=g:1267057
Khanaut River	id=g:1267058
Khānapur	id=g:1267059
Khānāpur	id=g:1267060
Khānāpur	id=g:1267061
Khānāpur	id=g:1267062
Khānāpur	id=g:1267063
Khānāpur	id=g:1267064
Khānāpur	id=g:1267065
Khānāpāra	id=g:1267066
Khan Alampura	id=g:1267067
Khānākul	id=g:1267068
Khānabal	id=g:1267069
Khāna	id=g:1267070
Khamtalai	id=g:1267071
Khamson	id=g:1267072
Khamshet	id=g:1267073
Khāmpār	id=g:1267074
Khāmor	id=g:1267075
Khammam	id=g:1267076
Khammam	id=g:1267077
Khamloli	id=g:1267078
Khāmla	id=g:1267079
Khāmkhera	id=g:1267080
Khāmkhed	id=g:1267081
Khamidol	id=g:1267082
Khamharia	id=g:1267083
Khāmgaon	id=g:1267084
Khāmerkhudra	id=g:1267085
Khāmera	id=g:1267086
Khāmbli Ghāt	id=g:1267087
Khāmbhodar	id=g:1267088
Gulf of Khambhāt	id=g:1267089
Khambhāt	id=g:1267090
Khambhāliya	id=g:1267091
Khambha	id=g:1267092
Khambāle	id=g:1267093
Khāmaswāri	id=g:1267094
Khamārpāni	id=g:1267095
Khamaria Pul	id=g:1267096
Khamaria	id=g:1267097
Khamaria	id=g:1267098
Khamaria	id=g:1267099
Khamaria	id=g:1267100
Khamaria	id=g:1267101
Khamaria	id=g:1267102
Khamar	id=g:1267103
Khamār	id=g:1267104
Khamānon	id=g:1267105
Khāmalia	id=g:1267106
Khāmal	id=g:1267107
Khālwa	id=g:1267108
Khālsi	id=g:1267109
Khālsar	id=g:1267110
Khālra	id=g:1267111
Khallikot	id=g:1267112
Khallār	id=g:1267113
Khālīspur	id=g:1267114
Khalīlābād	id=g:1267115
Khali Kachigam	id=g:1267116
Khaliākāni	id=g:1267117
Khalghāt	id=g:1267118
Khaleni	id=g:1267119
Khalatse	id=g:1267120
Khalari	id=g:1267121
Khalāri	id=g:1267122
Khalāri	id=g:1267123
Khālāpur	id=g:1267124
Khala	id=g:1267125
Khāl	id=g:1267126
Khakurla	id=g:1267127
Khakurdi	id=g:1267128
Khaknār	id=g:1267129
Khāki Hāt	id=g:1267130
Khākhrechi	id=g:1267131
Khākhrāla Road	id=g:1267132
Khakhi Jalia	id=g:1267133
Khākhariya	id=g:1267134
Khakarti	id=g:1267135
Khākar	id=g:1267136
Khajwāna	id=g:1267137
Khajurīpada	id=g:1267138
Khajurīpada	id=g:1267139
Khajuria Nāla	id=g:1267140
Khajuria Kalān	id=g:1267141
Khajuria	id=g:1267142
Khajuri	id=g:1267143
Khajūri	id=g:1267144
Khajuri	id=g:1267145
Khajuri	id=g:1267146
Khajuri	id=g:1267147
Khajūri	id=g:1267148
Khājuri	id=g:1267149
Khājuri	id=g:1267150
Khajurhāt	id=g:1267151
Khajurgaon	id=g:1267152
Khajurdihi	id=g:1267153
Khajurāho	id=g:1267154
Khajuha	id=g:1267155
Khajrāha Khurd	id=g:1267156
Khajrāha Buzurg	id=g:1267157
Khajrāha	id=g:1267158
Khājpur	id=g:1267159
Khājipeta	id=g:1267160
Khajarwār	id=g:1267161
Khaitong	id=g:1267162
Khairwa	id=g:1267163
Khairtal	id=g:1267164
Khair Tāl	id=g:1267165
Khairlānji	id=g:1267166
Khairla	id=g:1267167
Khairi	id=g:1267168
Khaira Tola	id=g:1267169
Khairār	id=g:1267170
Khairaput	id=g:1267171
Khairāni	id=g:1267172
Khairāgarh	id=g:1267173
Khairāgarh	id=g:1267174
Khairābād	id=g:1267175
Khairābād	id=g:1267176
Khaira	id=g:1267177
Khaira	id=g:1267178
Khaira	id=g:1267179
Khaira	id=g:1267180
Khaira	id=g:1267181
Khair	id=g:1267182
Khāi Phemeki	id=g:1267183
Khainduli	id=g:1267184
Khailār	id=g:1267185
Khaigaon	id=g:1267186
Khagaul	id=g:1267187
Khāgasari	id=g:1267188
Khagaria	id=g:1267189
Khāga	id=g:1267190
Khadrāla	id=g:1267191
Khadoli	id=g:1267192
Khadma	id=g:1267193
Khadki	id=g:1267194
Khadki	id=g:1267195
Khadi Thāch	id=g:1267196
Khadīr Island	id=g:1267197
Khadīon	id=g:1267198
Khaddum	id=g:1267199
Khādarupeta	id=g:1267200
Khadaoli	id=g:1267201
Khada	id=g:1267202
Khāchrod	id=g:1267203
Khābha	id=g:1267204
Kevdi Road	id=g:1267205
Kevdi	id=g:1267206
Kevati Kund Falls	id=g:1267207
Ketura	id=g:1267208
Ketur	id=g:1267209
Ketugrām	id=g:1267210
Ketu Barabās	id=g:1267211
Kettāndappatti	id=g:1267212
Kethūn	id=g:1267213
Kethan Nadī	id=g:1267214
Ketār	id=g:1267215
Kesur	id=g:1267216
Kestūru	id=g:1267217
Kesri Singhpur	id=g:1267218
Kesri	id=g:1267219
Kesla	id=g:1267220
Keskāl	id=g:1267221
Kesinga	id=g:1267222
Kesia	id=g:1267223
Keshwān	id=g:1267224
Keshrol	id=g:1267225
Keshorai Pātan	id=g:1267226
Keshod	id=g:1267227
Keshli	id=g:1267228
Keshavganj	id=g:1267229
Kesarpura	id=g:1267230
Kesariya	id=g:1267231
Kesardesar	id=g:1267232
Kesāram	id=g:1267233
Kesānupalle	id=g:1267234
Kesamudram	id=g:1267235
Kesaibāhāl	id=g:1267236
Kerwāda	id=g:1267237
Kervād	id=g:1267238
Kerūr	id=g:1267239
Keru	id=g:1267240
Kertasar	id=g:1267241
Kerpāni	id=g:1267242
Kerkalmatti	id=g:1267243
Kerimgaon	id=g:1267244
Kerimeri	id=g:1267245
Keri	id=g:1267246
Kerh	id=g:1267247
Kerbana	id=g:1267248
Kerāwa	id=g:1267249
Kerar	id=g:1267250
Kerāp	id=g:1267251
Kerāng	id=g:1267252
Keran	id=g:1267253
State of Kerala	id=g:1267254
Kerala	id=g:1267255
Kerāgān	id=g:1267256
Keradih	id=g:1267257
Kera	id=g:1267258
Ker	id=g:1267259
Ker	id=g:1267260
Kepsang La	id=g:1267261
Kephyaklo	id=g:1267262
Keotan Nadī	id=g:1267263
Keoripur	id=g:1267264
Keori	id=g:1267265
Keora	id=g:1267266
Keonjhargarh	id=g:1267267
Keonjhar	id=g:1267268
Keonchi	id=g:1267269
Keolāri Nadī	id=g:1267270
Keolāri	id=g:1267271
Kenze Māne	id=g:1267272
Ken River	id=g:1267273
Kenjala	id=g:1267274
Kengeri	id=g:1267275
Kenewal Tank	id=g:1267276
Kenduyādih	id=g:1267277
Kendumundi	id=g:1267278
Kenduāpada	id=g:1267279
Kenduadīh	id=g:1267280
Kendua	id=g:1267281
Kendri	id=g:1267282
Kendrāparha	id=g:1267283
Kendrāpāra Canal	id=g:1267284
Kendposi	id=g:1267285
Kendghāta	id=g:1267286
Kendamundi	id=g:1267287
Kendai	id=g:1267288
Kendādih	id=g:1267289
Kenda	id=g:1267290
Kenda	id=g:1267291
Kenchamman Hoskota	id=g:1267292
Ken Canal	id=g:1267293
Kenādhipa	id=g:1267294
Kemwārī	id=g:1267295
Kemsara	id=g:1267296
Kemri	id=g:1267297
Kemra	id=g:1267298
Kemmannugundi	id=g:1267299
Kēmios Bay	id=g:1267300
Kēmios	id=g:1267301
Kembhāvi	id=g:1267302
Kemankol	id=g:1267303
Kemai	id=g:1267304
Kem	id=g:1267305
Kelzar	id=g:1267306
Kelwāra	id=g:1267307
Kelwāra	id=g:1267308
Kelwāra	id=g:1267309
Kelwād	id=g:1267310
Kelwa	id=g:1267311
Kelve Road	id=g:1267312
Kelsih	id=g:1267313
Kelsi	id=g:1267314
Kelod	id=g:1267315
Kelnor	id=g:1267316
Kelkāng	id=g:1267317
Kelingon	id=g:1267318
Keli	id=g:1267319
Kelhari	id=g:1267320
Kelghar	id=g:1267321
Kelgawān	id=g:1267322
Kelendapāli	id=g:1267323
Kelba	id=g:1267324
Kelavli	id=g:1267325
Kelasar	id=g:1267326
Kelanpur	id=g:1267327
Kelangkania	id=g:1267328
Kelān Devī	id=g:1267329
Kelambākkam	id=g:1267330
Kelamangalam	id=g:1267331
Kela Devi	id=g:1267332
Kel	id=g:1267333
Kekuri Bebejiā	id=g:1267334
Kekrima	id=g:1267335
Kekri	id=g:1267336
Kekralia	id=g:1267337
Kekind	id=g:1267338
Keitumkawn	id=g:1267339
Kegaon	id=g:1267340
Kedua	id=g:1267341
Kedgaon	id=g:1267342
Kedavūr	id=g:1267343
Kedārpur	id=g:1267344
Kedārnāth	id=g:1267345
K’ai-ta-na-ssu Shan	id=g:1267346
Kedāripuram	id=g:1267347
Kechki	id=g:1267348
Kebang	id=g:1267349
Keating Point	id=g:1267350
Keaiya	id=g:1267351
Kaziranga	id=g:1267352
Kāziranga	id=g:1267353
Kāzīpet	id=g:1267354
Kazhakuttam	id=g:1267355
Kāying	id=g:1267356
Kayattār	id=g:1267357
Kāyar	id=g:1267358
Kāyankulam Kāyal	id=g:1267359
Kāyankulam	id=g:1267360
Kāyalpattinam	id=g:1267361
Chia-ya Shan-k’ou	id=g:1267362
Kawta	id=g:1267363
Kawlkulh	id=g:1267364
Kawihruilian	id=g:1267365
Kawda Guda	id=g:1267366
Kawās	id=g:1267367
Kawār Nadī	id=g:1267368
Kawardha	id=g:1267369
Kawant	id=g:1267370
Kāwalgūda	id=g:1267371
Kawai	id=g:1267372
Kawadgaon	id=g:1267373
Kawā	id=g:1267374
Kavvūr	id=g:1267375
Kavutaram	id=g:1267376
Kāvūru	id=g:1267377
Kavundappādi	id=g:1267378
Kavtha Mahānkāl	id=g:1267379
Kavlapur	id=g:1267380
Kaviti	id=g:1267381
Kavitāl	id=g:1267382
Kāvi	id=g:1267383
Kāveri River	id=g:1267384
Kāverippattanam	id=g:1267385
Kāveripattanam	id=g:1267386
Kāveripāk	id=g:1267387
Kavathe Mahankal	id=g:1267388
Kavaratti Island	id=g:1267389
Kavaratti	id=g:1267390
Kavarapettai	id=g:1267391
Kāvanūr	id=g:1267392
Kavalūr	id=g:1267393
Kāvali	id=g:1267394
Kavaledurga	id=g:1267395
Kavalandi	id=g:1267396
Kav	id=g:1267397
Kauwapur	id=g:1267398
Kauthe	id=g:1267399
Kautha	id=g:1267400
Kaushambi	id=g:1267401
Kaurirām	id=g:1267402
Kauria	id=g:1267403
Kauria	id=g:1267404
Kaurāra	id=g:1267405
Kāupur	id=g:1267406
Kaupāti	id=g:1267407
Kaunthal	id=g:1267408
Kaundha	id=g:1267409
Kaundanpur	id=g:1267410
Kaum River	id=g:1267411
Kauli	id=g:1267412
Kaulās	id=g:1267413
Kaul	id=g:1267414
Kaukuntla	id=g:1267415
Kaujalgi	id=g:1267416
Kauirik	id=g:1267417
Kauhi	id=g:1267418
Kaudgaon	id=g:1267419
Kaua Kol	id=g:1267420
Kau	id=g:1267421
Katwara	id=g:1267422
Kātūria	id=g:1267423
