Égalah	id=g:6398012
Téfiré	id=g:6778226
Mètonotdi	id=g:6778227
Bachiringa	id=g:6778228
Noungoutyey	id=g:6778229
Béla Hardé	id=g:6778230
Alémini	id=g:6778231
Imari	id=g:6778232
Galmainga	id=g:6778233
Al Ramai	id=g:6778234
Kalki	id=g:6778235
Bir Guédit	id=g:6778236
Al Hèlit	id=g:6778237
Bour Hadet	id=g:6778238
Bro	id=g:6778239
Lagarnyan	id=g:6778240
Mahaten Charfeddin Séria	id=g:6778241
Boujama	id=g:6778242
Ghaha	id=g:6778243
Markouré	id=g:6778244
Mahaten Choa Achéna	id=g:6778245
Guélégay	id=g:6778246
Arkéné	id=g:6778247
Abou Nouéré	id=g:6778248
Kagawonèské	id=g:6778249
Dogaria	id=g:6778250
Forami	id=g:6778251
Ti-n-Toumma	id=g:6778252
Oromi Gana	id=g:6778253
Oromi	id=g:6778254
Moulkata	id=g:6778255
Galamanta	id=g:6778256
Elli Changa	id=g:6778257
Al Haman	id=g:6778258
Souakèv	id=g:6778259
Malouatèy	id=g:6778260
Mazaour	id=g:6778261
Agantiré	id=g:6778262
Ossokoré	id=g:6778263
Kossomi	id=g:6778264
Ossokoré	id=g:6778265
Alo Gana	id=g:6778266
Moussa Abaïnga	id=g:6778267
Kossomi	id=g:6778268
Labda	id=g:6778269
Labda	id=g:6778270
Alomi	id=g:6778271
Bachiranga	id=g:6778272
Manga	id=g:6778273
Arkané	id=g:6778274
Molaram	id=g:6778275
Tchirabélé	id=g:6778276
Djèrguélanga	id=g:6778277
Néfiré	id=g:6778278
Bachiranga	id=g:6778279
Konkouma	id=g:6778280
Abas Sounga	id=g:6778281
Oromi	id=g:6778282
Golanga	id=g:6778283
Malam Haroun	id=g:6778284
Gouongolok	id=g:6778285
Ayam	id=g:6778286
Komour Tchodi	id=g:6778287
Elli Nga	id=g:6778288
Souaka	id=g:6778289
Godéanga	id=g:6778290
Issa Doïnga Gane	id=g:6778291
Issa Doïnga	id=g:6778292
Barkaïnga	id=g:6778293
Molotou	id=g:6778294
Abolo	id=g:6778295
Talkyouwi	id=g:6778296
Kiboul	id=g:6778297
Mahaten Chaïbou	id=g:6778298
Kassatya	id=g:6778299
Gani	id=g:6778300
Djigaringa	id=g:6778301
Goangolak	id=g:6778302
Saouyi	id=g:6778303
Lapourou	id=g:6778304
Ngoulga	id=g:6778305
Sada	id=g:6778306
Fartananga	id=g:6778307
Ouadi Nai	id=g:6778308
Ouadi Sada	id=g:6778309
Ouadi Soak	id=g:6778310
Fartananga-Sud	id=g:6778311
Arianga	id=g:6778312
Arbaladigui	id=g:6778313
Ngourti Gana	id=g:6778314
Korfokiringa	id=g:6778315
Koulélé	id=g:6778316
Djogoranga	id=g:6778317
Djogorangay	id=g:6778318
Sakananga	id=g:6778319
Zéguéra Gangadé	id=g:6778320
Goula Mantou	id=g:6778321
Bidiga Taniané	id=g:6778322
Souné	id=g:6778323
Choa Dinga	id=g:6778324
Béla Kouloukou	id=g:6778325
Kossoné	id=g:6778326
Béla Djagadi	id=g:6778327
Kontigui	id=g:6778328
Zorkinga	id=g:6778329
Foulatari	id=g:6778330
Kalatarki	id=g:6778331
Guestadyou	id=g:6778332
Agantiré	id=g:6778333
Nerdguidinga	id=g:6778334
Kalki	id=g:6778335
Guinéri	id=g:6778336
Bratyou	id=g:6778337
Maladinga	id=g:6778338
Arianga	id=g:6778339
Kèrogui	id=g:6778340
Matamdyou	id=g:6778341
Diré Nga	id=g:6778342
Elènga	id=g:6778343
Téléli Nga	id=g:6778344
Bougoura Balké	id=g:6778345
Moul Gana	id=g:6778346
Béla Nokour	id=g:6778347
Ouadi Nar	id=g:6778348
Ouadi Guèch	id=g:6778349
Koania	id=g:6778350
Farchénaham	id=g:6778351
Nguèl Sani	id=g:6778352
Anéchia	id=g:6778353
Gagaraou	id=g:6778354
Malé Nga	id=g:6778355
Kélakami	id=g:6778356
Nergui	id=g:6778357
Guèltara	id=g:6778358
Boltanga	id=g:6778359
Koryo	id=g:6778360
Agadi	id=g:6778361
Tchorok	id=g:6778362
Faringa	id=g:6778363
Fonforé	id=g:6778364
Toédinga	id=g:6778365
Fezzim	id=g:6778366
Nguèl Morté	id=g:6778367
Béla Birim	id=g:6778368
Koa Dalari	id=g:6778369
Touraram	id=g:6778372
Babamdeliram	id=g:6778373
Goutouka	id=g:6778374
Bariram	id=g:6778377
Fiéram	id=g:6779085
Fiéram	id=g:6779086
Fiéram	id=g:6779087
Maydingari	id=g:6779088
Boulangou	id=g:6779089
Bougoulouram	id=g:6779096
Dyanemaram	id=g:6779097
Kouloudjia	id=g:6779108
Dounari	id=g:6779110
Kalakomougana	id=g:6779112
Gel Koréma	id=g:6779117
Garadjeram	id=g:6779118
Gimbari	id=g:6779120
Kadjikwini	id=g:6779122
Kouloum Bardou Gana	id=g:6779123
Dogoram	id=g:6779136
Kinja Indi	id=g:6779137
Gel Ourama	id=g:6779138
Gel Kourma	id=g:6779139
Gadibéjé	id=g:6779140
Karga	id=g:6779141
Gaboulbé	id=g:6779142
Nguèl Adouajé	id=g:6779143
Ouargaza	id=g:6779144
Adouahi	id=g:6779145
Karemboa	id=g:6779146
Mir	id=g:6779147
Kelbarki	id=g:6779148
Nguèl L'ougoudou	id=g:6779149
Dounadjaliram	id=g:6779150
Nguèl Diahaoué	id=g:6779152
Faya	id=g:6779153
Babouloua	id=g:6779154
Kwéram	id=g:6779155
Chachia	id=g:6779156
Nguèl Gahoro	id=g:6779157
Nguèl Lakaolé	id=g:6779158
Doutouni	id=g:6779159
Doutouni	id=g:6779160
Sirissidi	id=g:6779161
Kandiloua	id=g:6779162
Gargoutchimba	id=g:6779163
Koulégui	id=g:6779164
Biroua	id=g:6779165
Boulama	id=g:6779166
Kakaraoua	id=g:6779167
Nguèl Mahi Kouri	id=g:6779168
Nguèl Maye Kouri	id=g:6779169
Oualaoua	id=g:6779170
Guiguèye	id=g:6779171
Ouargata	id=g:6779172
Djoufounga	id=g:6779173
Nguèl Dialla	id=g:6779174
Tafassa	id=g:6779175
Bourbouroua	id=g:6779176
Nguèl Dogo	id=g:6779177
Kaoua	id=g:6779178
Nguèl Toukour	id=g:6779179
Nguèl Adouajé	id=g:6779180
Nguèl Dibéjé	id=g:6779181
Tanboulam	id=g:6779182
Koul Hilla	id=g:6779183
Guiguèye	id=g:6779184
Mandaoua Daoua	id=g:6779185
Nguèl Gawarè	id=g:6779186
Dakachachié	id=g:6779187
Lounjou	id=g:6779188
Nguèl Gowèye	id=g:6779189
Nguèl Mahoundou	id=g:6779190
Faya Nguèl Mandou	id=g:6779191
Noukini Nguèl	id=g:6779192
Nguèl Sadné	id=g:6779193
Kalaori	id=g:6779194
Wartagou	id=g:6779195
Nguèl Doudoua	id=g:6779196
Fayaoua Nguèl Doudoua	id=g:6779212
Bassa	id=g:6779213
Momandou	id=g:6779214
Zangoré Maye-Kolo	id=g:6779215
Nguèl Kébé	id=g:6779216
Boukaram	id=g:6779217
Gohi Nguèl	id=g:6779218
Gafao	id=g:6779219
Yola Baléoua	id=g:6779220
Nguèl Doudadèl	id=g:6779221
Kandil Dogo	id=g:6779222
Nguèl Béli	id=g:6779223
Gandou Irijé	id=g:6779224
Fourfananou	id=g:6779225
Nguèl Guiwahé	id=g:6779226
Nguèl Amadou	id=g:6779227
Yalèma	id=g:6779228
Kanadi	id=g:6779229
Yantoyé	id=g:6779230
Lopérou	id=g:6779231
Nguèl Monaye	id=g:6779232
Balami	id=g:6779233
Louguéré Bahilé	id=g:6779234
Nguèl Bahilé	id=g:6779235
Nguèl Daoulé	id=g:6779236
Chaoua	id=g:6779237
Nguèl Bilbilo	id=g:6779238
Diouhounga	id=g:6779239
Nidigaoua	id=g:6779240
Faya Korom	id=g:6779241
Nguèl Béllo Fari	id=g:6779242
Nguèl Médouzi	id=g:6779243
Karo	id=g:6779244
Karouchoumba	id=g:6779245
Kayévoa	id=g:6779246
Grémadjadjira	id=g:6779247
Oumaradi	id=g:6779248
Amadou Boultouram	id=g:6779249
Tisoa	id=g:6779250
Dounari	id=g:6779251
Lowan Mousami	id=g:6779253
Njin Dinga Koromayma	id=g:6779260
Kafranga	id=g:6779261
Kossomeïdinga	id=g:6779262
Mabrouka Oughéré	id=g:6779263
Mabrouka Baba	id=g:6779264
Lahaouj	id=g:6779265
Mabrouka Kalké	id=g:6779266
Bou Ijlija	id=g:6779267
Malamanga	id=g:6779268
Guérinka	id=g:6779269
Mahaten Charfeddin	id=g:6779270
Bir Alima	id=g:6779271
Kola Nga	id=g:6779272
Dènké	id=g:6779273
Youwaou	id=g:6779274
Tantamardé	id=g:6779275
Arkiné	id=g:6779276
Kariamentou	id=g:6779277
Mahaten Atmandrif	id=g:6779278
Choukou Jani	id=g:6779279
Sokor	id=g:6779280
Daouforonga	id=g:6779281
Mahaten Gouja	id=g:6779282
Bourgouré	id=g:6779283
Mabrouka Kalkièr	id=g:6779284
Koubouziguèr	id=g:6779285
Dilia Nyala	id=g:6779286
Kirikidé	id=g:6779287
El Lébous	id=g:6779288
Frami	id=g:6779289
Kénéméïnga	id=g:6779290
Lahaouj	id=g:6779291
Goria	id=g:6779292
Maghoultaya	id=g:6779293
Matam Salem	id=g:6779294
Kalki Ouadi Radija	id=g:6779295
Erè Dinga	id=g:6779296
Souakèy	id=g:6779297
Lébous	id=g:6779298
Gabdéhanga	id=g:6779299
Kamanfoulgou	id=g:6779300
Albou	id=g:6779301
Sokor	id=g:6779302
Guémèti	id=g:6779303
Matam Sabra	id=g:6779304
Kalki	id=g:6779305
Kalki Akourouna	id=g:6779306
Kalki Malamanga	id=g:6779307
Tarajibou	id=g:6779308
Danti	id=g:6779309
Dyémili	id=g:6779310
Kouri	id=g:6779311
Tongnouèy	id=g:6779312
Lèngouboul	id=g:6779313
Laroussa	id=g:6779314
Foukoy	id=g:6779315
Bélakora	id=g:6779316
Léminga	id=g:6779317
Tououanga	id=g:6779318
Mama Kassa Kassanga	id=g:6779319
Eché Kézimi	id=g:6779320
Kélakami	id=g:6779321
Bourgouré	id=g:6779322
Daoussaou	id=g:6779323
Malam Tébinga	id=g:6779324
Béla Kourgui	id=g:6779325
Domtchatargui	id=g:6779326
Ariaganassou	id=g:6779327
Bourgouré	id=g:6779328
Oursamontou	id=g:6779329
Choa Dinga	id=g:6779330
Malamanga	id=g:6779331
Maradoa	id=g:6779332
Youdi	id=g:6779333
Ouéléran	id=g:6779334
Mala Hamed	id=g:6779335
Béla Hardé	id=g:6779336
Falgajé	id=g:6779337
Achigoré	id=g:6779338
Galodé	id=g:6779339
Toutinga	id=g:6779340
Nguèl Kindi	id=g:6779341
Ngoulga	id=g:6779342
Gongui	id=g:6779343
Bourgouré	id=g:6779344
Youdinga	id=g:6779345
Béboy	id=g:6779346
Kandiha	id=g:6779347
Tiori	id=g:6779348
Nguèl Kargaré	id=g:6779349
Kandilia	id=g:6779350
Taratouanga	id=g:6779351
Antardèy	id=g:6779352
Bourgouroua	id=g:6779353
Kandil Dogo	id=g:6779354
Bomji	id=g:6779355
Nguèl Toutinga	id=g:6779356
Kiafion	id=g:6779357
Foulatari	id=g:6779358
Barkatibé	id=g:6779359
Nguèl Kélédjl	id=g:6779360
Elli Nga	id=g:6779361
Dogoulé	id=g:6779362
Gassilanga	id=g:6779363
El Diégué Karami	id=g:6779364
Sassèy	id=g:6779365
Ngoul Koda	id=g:6779366
Boula Kouloukou	id=g:6779367
Ouaédanga	id=g:6779368
Tongando	id=g:6779369
Sassapoul	id=g:6779370
Barsanga	id=g:6779371
Boulmèy	id=g:6779372
Fouskèy	id=g:6779373
Bourgouré-Sud	id=g:6779374
Ménia	id=g:6779375
Dyémil	id=g:6779376
Kalki	id=g:6779377
Nguèl Kindi	id=g:6779378
Gajikato	id=g:6779379
Dilia	id=g:6779380
Jigaringa	id=g:6779381
Maykaori	id=g:6779382
Grema Kadéri	id=g:6779383
Alkamaram	id=g:6779384
Boula Ali	id=g:6779385
Abaridi	id=g:6779386
Kagoutjiba	id=g:6779387
Malam Goulori	id=g:6779388
Maloumboukardi	id=g:6779389
Morgona	id=g:6779392
Daliram	id=g:6779393
Faya	id=g:6779394
Kololoa	id=g:6779552
Djidjia	id=g:6779553
Yaoula Goulougou	id=g:6779554
Faya Nguèl Mahoundou	id=g:6779555
Nguèl Also	id=g:6779556
Bilo	id=g:6779557
Nguèl Toufobé	id=g:6779558
Nguèl Alto	id=g:6779559
Nguèl Soulèye	id=g:6779560
Ganbal Siminti	id=g:6779561
Changa	id=g:6779562
Nguèl Kohiné	id=g:6779563
Nguèl Gahia	id=g:6779564
Méhéri	id=g:6779565
Nguèl Janbayé	id=g:6779566
Nguèl Kouloua	id=g:6779567
Nguèl Madouka	id=g:6779568
Nguèl Pouchou	id=g:6779569
Nguèl Gaouaré	id=g:6779570
Toudoun Hiadia	id=g:6779571
Chaoua	id=g:6779572
Maye Kouri	id=g:6779573
I-n-Ganoufouri	id=g:6779574
Guilouangué	id=g:6779575
Nga Guégoba	id=g:6779576
Guèrmaloum	id=g:6779577
Lahoujinga	id=g:6779578
Nguèl Dibéjé	id=g:6779579
Gadouna	id=g:6779580
Nguèl Diabi	id=g:6779581
Ganba	id=g:6779582
Ganbalièl	id=g:6779583
Nguèl Sougoulémi	id=g:6779584
Nguèl Doydoye	id=g:6779585
Nguèl Alibi	id=g:6779586
Nguèl Gandi	id=g:6779587
Nguèl Dibéhi	id=g:6779588
Nguèl Yayao	id=g:6779589
Dakata	id=g:6779590
Samsirama	id=g:6779591
Amsaganari	id=g:6779592
Tamsougou Doubou	id=g:6779593
Boula Salé	id=g:6779594
Kangé Bawo	id=g:6779595
Kangé Bawo	id=g:6779596
Kagèla	id=g:6779597
Bana	id=g:6779598
Barmaouliram	id=g:6779599
Kadia	id=g:6779600
Soumbalwa Djadji	id=g:6779601
Alamari	id=g:6779602
Isari	id=g:6779603
Bodou	id=g:6779604
Nanoram	id=g:6779605
Kinériram	id=g:6780254
Djataoram	id=g:6780255
Nguèl Adouajé	id=g:6780418
Télla	id=g:6780419
Ganbalil	id=g:6780420
Louborou	id=g:6780421
Diné	id=g:6780422
Ganbal Siminti	id=g:6780423
Boula Béri	id=g:6780424
Nguèl Solaré	id=g:6780425
Koré	id=g:6780426
Réréoua	id=g:6780427
Boudinga	id=g:6780428
Boultouma	id=g:6780429
Konoufouné	id=g:6780430
Konoufouné	id=g:6780431
Boulol	id=g:6780432
Boulol	id=g:6780433
Bounbounka	id=g:6780434
Kandidoungou	id=g:6780435
Yougoum	id=g:6780436
Nga Kouari	id=g:6780437
Kanadi	id=g:6780438
Kourloua	id=g:6780439
Kolol	id=g:6780440
Kolol	id=g:6780441
Chaoua	id=g:6780442
Nguèl Baboji	id=g:6780443
Gagué Gouré	id=g:6780444
Kirikassama	id=g:6780445
Marfa	id=g:6780446
Dir	id=g:6780447
Ouya Mamaréoua	id=g:6780448
Ouya	id=g:6780449
Nguèl Sapbé	id=g:6780450
Chaoua	id=g:6780451
Fayaoua Kouloul	id=g:6780452
Nguèl Gayao	id=g:6780453
Kargoum	id=g:6780454
Nguèl Mahoundou	id=g:6780787
Séram	id=g:6780788
Nguèl Kakarari	id=g:6780789
Nguèl Sanda	id=g:6780790
Nguèl Baydo	id=g:6780791
Tèl	id=g:6780792
Nguèl Mari	id=g:6780794
Gourni	id=g:6780795
Nguèl Béti	id=g:6780796
Nguèl Dibéjé	id=g:6780797
Baram Yérima	id=g:6780798
Kirigui	id=g:6780799
Kandiloua	id=g:6780800
Karya	id=g:6780801
Téléré	id=g:6780802
Ayania	id=g:6780803
Nguèl Oudoumré	id=g:6780804
Nguèl Dan Kérmo	id=g:6780805
Nguèl Nyalé	id=g:6780806
Galéko	id=g:6780807
Bagara	id=g:6780808
Bélolchiloudé	id=g:6780810
Nga Nyérédié	id=g:6780811
Boula Koundou	id=g:6780812
Télélé	id=g:6780813
Nguèl Jigahi	id=g:6780814
Sifilkouné	id=g:6780815
Nguèl Dibéjo	id=g:6780816
Nguèl Eldéji	id=g:6780817
Yéri Yélko	id=g:6780818
Nga Ardo	id=g:6780819
Guilzé	id=g:6780827
Kourfoua	id=g:6780828
Alichougoul	id=g:6781339
Gangaoua	id=g:6781340
Nguèl Pouchou	id=g:6781341
Nguèl Dibéjé	id=g:6781342
Nguèl Tourama	id=g:6781343
Badama	id=g:6781344
Bilabérim	id=g:6781345
Ouafaoua Sala	id=g:6781346
Kirkerdiou	id=g:6781347
Nguèl Kankané	id=g:6781348
Nguèl Bédadé	id=g:6781349
Dolo Nguèl Gaouaré	id=g:6781350
Karo	id=g:6781351
Yolouki	id=g:6781352
Gueurgou	id=g:6781353
Babanbi	id=g:6781354
Nguèl Goudi	id=g:6781355
Nguèl Boubaré	id=g:6781356
Badiri	id=g:6781357
Chakaouch	id=g:6781358
Nguèl Bouhibi	id=g:6781359
Nguèl Dodo	id=g:6781360
Nguèl Guélo	id=g:6781361
Baram Jika	id=g:6781362
Alatchikani	id=g:6781363
Walouganaram	id=g:6781364
Ngimar	id=g:6781365
Garmahalaka	id=g:6781719
Sisi Koula	id=g:6781720
Taria	id=g:6781721
Tiougoul	id=g:6781722
Birinia	id=g:6781723
Maskouri	id=g:6781965
Mayram Miram	id=g:6781966
Kournawa	id=g:6781968
Gourwa	id=g:6781969
Baboulwa	id=g:6782110
Djadjimaram	id=g:6782113
Kéritjirit	id=g:6782115
Kalousaram	id=g:6782116
Maysakirdi	id=g:6782237
Daouya	id=g:6782330
Grema Bokardi	id=g:6782332
Kadjikajiri	id=g:6782347
Gel Kaya	id=g:6782348
Ramari	id=g:6782349
Douptyari	id=g:6782351
Nguèl Boundi	id=g:6782352
Nguèl Toro	id=g:6782354
Pagam	id=g:6782355
Nguèl Kakarari	id=g:6782356
Chiraoua	id=g:6782362
Chiraoua	id=g:6782363
Birnoua	id=g:6782364
Nguèl Béllo	id=g:6782365
Tourouch	id=g:6782366
Gangaroua	id=g:6782367
Nguèl Jaouro	id=g:6782368
Lagané Peul	id=g:6782369
Nguèl Ihoura Malam	id=g:6782370
Nguèl Jaouro	id=g:6782371
Ala Biringa	id=g:6782373
Baram Issoufou	id=g:6782375
Tarko	id=g:6782376
Gassaobé	id=g:6782377
Gouboulam	id=g:6782378
Nguèl Dèrkan Kohèn	id=g:6782379
Ayania	id=g:6782380
Nguèl Zanguina	id=g:6782382
Chaoua	id=g:6782385
Bito	id=g:6782386
Abdouti	id=g:6782387
Ouldou	id=g:6782390
Koulougoussaoua	id=g:6782391
Gossala	id=g:6782392
Nguèl Daodi	id=g:6782393
Boultouram	id=g:6782394
Gadouram Gana	id=g:6782397
Nguèl Koyari	id=g:6782398
Nguèl Mounyaré	id=g:6782399
Babalèye	id=g:6782400
Doudobé	id=g:6782401
Nguèl Sadi	id=g:6782403
Mayzariram	id=g:6782404
Nguèl Nounou	id=g:6782406
Nguèl Goudo	id=g:6782407
Kouloulèye	id=g:6782408
Yérimaram	id=g:6782409
Katchachia	id=g:6782410
Boundal	id=g:6782411
Karemboa	id=g:6782412
Nguèl Kolo	id=g:6782413
Nguèl Salami	id=g:6782414
Nguèl Dodo	id=g:6782415
Nguèl Joloji	id=g:6782416
Nguèl Kournahi	id=g:6782417
Sargéram	id=g:6782418
Nga-Dibého	id=g:6782419
Nga Massadié	id=g:6782420
Maloum Dounari	id=g:6782421
Payé-Payé	id=g:6782422
Nguèl Garba	id=g:6782423
Nga Dibéhi	id=g:6782424
Bolga	id=g:6782425
Gazarmou	id=g:6782426
Kabiboul	id=g:6782427
Nguèl Tadé	id=g:6782428
Nguèl Garsa	id=g:6782429
Ndialamou	id=g:6782430
Saraouda	id=g:6782431
Sougouléki	id=g:6782432
Ouèltouma	id=g:6782433
Koudoua	id=g:6782434
Zigaèl	id=g:6782435
Nguèl Siloulki	id=g:6782436
Boula Koundou	id=g:6782437
Nga Boukar	id=g:6782438
Nguèl Garin	id=g:6782439
Daba	id=g:6782440
Nguèl Babanbé	id=g:6782441
Nguèl Diabi	id=g:6782442
Gamakélla	id=g:6782443
Boula Djowa	id=g:6782444
Arangaram	id=g:6782445
Nga Gahi	id=g:6782514
Bourbouwa Mandaoua	id=g:6782797
Kadéraoul	id=g:6782946
Nga Baydo	id=g:6783063
Yamdérou	id=g:6783108
Bansoro	id=g:6783109
Gapouchi	id=g:6783110
Nguèl Zigui	id=g:6783204
Nguèl Guèrba	id=g:6783205
Nga Díabi	id=g:6783206
Tibino	id=g:6783207
Nga Kaouyé	id=g:6783208
Nga Mindégou	id=g:6783209
Kournaoua	id=g:6783210
Goungol	id=g:6783211
Nga Kado	id=g:6783212
Nga Djigadié	id=g:6783213
Karga	id=g:6783214
Nguèl Létoua	id=g:6783215
Gogogalé	id=g:6783216
Nga Zamaza	id=g:6783217
Nguèl Adam	id=g:6783218
Kari Gari	id=g:6783219
Domaya	id=g:6783220
Guidji Gao	id=g:6783221
Nguèl Goubo	id=g:6783222
El Hadji Wara	id=g:6783223
Soumandou	id=g:6783224
Mélta	id=g:6783225
Babouloua	id=g:6783226
Babouloua	id=g:6783227
Tourkour	id=g:6783228
Mayango	id=g:6783229
Dissoua	id=g:6783230
Doudoum	id=g:6783231
Rouboré	id=g:6783232
Nguèl Gaouaré	id=g:6783233
Nguèl Lobé	id=g:6783234
Kandéloua	id=g:6783235
Gougouram	id=g:6783236
Darcham	id=g:6783237
Kandiloua	id=g:6783238
Nguèl Choka	id=g:6783239
Bororou	id=g:6783240
Gaboudori	id=g:6783241
Bito Mahalbi	id=g:6783242
Bito Diop	id=g:6783243
Malam Kyaridi	id=g:6783245
Nguèl Baki	id=g:6783246
Dougoulé	id=g:6783247
Masso Masso	id=g:6783248
Soualého	id=g:6783249
Dillia	id=g:6783251
Kiriboul	id=g:6783252
Boula	id=g:6783253
Daména	id=g:6783254
Chagadéa	id=g:6783255
Nguèl Dari	id=g:6783256
Nguèl Djigahi	id=g:6783257
Nguèl Chéné	id=g:6783258
Malouété	id=g:6783259
Jangari Kaygama	id=g:6783260
Chandaguil	id=g:6783261
Gachafalé	id=g:6783263
Chouanga	id=g:6783265
Déléram	id=g:6783266
Barbo	id=g:6783267
Indiaroko	id=g:6783269
Saloré	id=g:6783271
Gamaram	id=g:6783272
Babouloua	id=g:6783273
Lékko	id=g:6783274
Tardé	id=g:6783275
Gabalam	id=g:6783276
Dakini	id=g:6783277
Abdouri	id=g:6783278
Nguèl Koyari	id=g:6783279
Seliram	id=g:6783280
Boula Kogou	id=g:6783281
Oudoumré	id=g:6783282
Nguèl Daoudou	id=g:6783283
Doutafé	id=g:6783284
Gel Oumalé	id=g:6783285
Bitomazi	id=g:6783286
Mahirou	id=g:6783287
Nguèl Dilarou	id=g:6783288
Nguèl Adouajé	id=g:6783289
Dounga	id=g:6783290
Tagué	id=g:6783291
Péati	id=g:6783292
Nga China	id=g:6783293
Gadouram	id=g:6783294
Dan Gao	id=g:6783295
Nguèl Nibi	id=g:6783296
Nga Karguéri	id=g:6783297
Loé	id=g:6783298
Karfioua	id=g:6783299
Dan Gao	id=g:6783300
Gadouram	id=g:6783301
Ourooua	id=g:6783302
Kourfioua	id=g:6783303
Nga Bonori	id=g:6783304
Gamahidou	id=g:6783305
Tiguidi	id=g:6783306
Biridinga	id=g:6783307
Soumtourou	id=g:6783308
Baram Moussa	id=g:6783309
Fourgui	id=g:6783310
Nguèl Tagué	id=g:6783311
Tounandou	id=g:6783312
Daoulé	id=g:6783313
Sanpouré	id=g:6783314
Chacha	id=g:6783315
Alladiabo	id=g:6783316
Ndiorgou	id=g:6783317
Boula	id=g:6783318
Nguèl Dibèhi	id=g:6783319
Yaléma	id=g:6783320
Lougoundou	id=g:6783321
Nguèl Guégué	id=g:6783322
Nguèl Chadé	id=g:6783323
Tordé	id=g:6783324
Ardo Diwahé	id=g:6783325
Nguèl Adouajé	id=g:6783326
Mani	id=g:6783327
Boulalolo	id=g:6783328
Boulalolo	id=g:6783329
Boulalolo Karami	id=g:6783330
Nguèl Doudoua	id=g:6783331
Diléwoul	id=g:6783332
Nguèl Gandi	id=g:6783333
Nguèl Dagué	id=g:6783334
Nguèl Dibéjé	id=g:6783335
Maye Nassara	id=g:6783336
Korèn Kado	id=g:6783337
Nga Badiam	id=g:6783338
Diléwoul	id=g:6783339
Nga Namaré	id=g:6783340
Kawayel	id=g:6783341
Nga Sandor	id=g:6783342
Nga Kaoua	id=g:6783343
Nguèl Arouno	id=g:6783344
Nga Oumarou	id=g:6783345
Gassougoui	id=g:6783346
Nguèl Kachaché	id=g:6783347
Chaoua	id=g:6783348
Nguèl Sanda	id=g:6783349
Doufourdi	id=g:6783350
Nguèl Kavaré	id=g:6783351
Tarka	id=g:6783352
Nguèl Kouloua	id=g:6783353
Zourkoukou	id=g:6783354
Nguèl Guifoul	id=g:6783355
Máye Baroudou	id=g:6783356
Loèl	id=g:6783357
Maram Darman	id=g:6783358
Widi	id=g:6783359
Mélagan	id=g:6783360
Gourni	id=g:6783361
Boula Kourougou	id=g:6783362
Bréoua	id=g:6783363
Konoua	id=g:6783364
Karagou	id=g:6783365
Dibinoa	id=g:6783366
Mamaram	id=g:6783367
Dagamri	id=g:6783368
Tanamiram	id=g:6783369
Kadial	id=g:6783370
Bidokoutouni	id=g:6783371
Galdiam Gana	id=g:6783372
Galdiam	id=g:6783373
Gadjévé	id=g:6783374
Jaji Ganaram	id=g:6783375
Girimaram	id=g:6783376
Abaram	id=g:6783377
Karéram	id=g:6783378
Djogobari	id=g:6783379
Koseiri	id=g:6783380
Lariki	id=g:6783381
Madji Kamara	id=g:6783382
Kargidi	id=g:6783383
Marolam	id=g:6783384
Wani Folékawa	id=g:6783385
Wani Kouloufayawa	id=g:6783386
Wani Kalawa	id=g:6783387
Bélengé	id=g:6783388
Toubounki	id=g:6783389
I-n-Touila	id=g:6783390
Laham	id=g:6783391
Tapkin Maygoudé	id=g:6783392
Doutchi Maygoudé	id=g:6783393
Doutchi Kangiwa	id=g:6783394
Maygoudé	id=g:6783395
Folékawa	id=g:6783396
Tadélaka	id=g:6783397
Smagal	id=g:6783398
Toudoun Tadéna	id=g:6783399
Tadéna	id=g:6783400
Dénya	id=g:6783401
Sarou	id=g:6783402
Sansawala	id=g:6783403
Ada Chimo	id=g:6783404
Nougoursoumout	id=g:6783405
Kwaka	id=g:6783406
Marjak	id=g:6783407
Tankélé	id=g:6783408
Dallé	id=g:6783409
Tapkin Kouka	id=g:6783410
Kyara	id=g:6783411
Sansami	id=g:6783412
Dénia	id=g:6783413
Antacha	id=g:6783414
Toullou Kichiroua	id=g:6783415
Boui	id=g:6783416
Madoba	id=g:6783417
Duna	id=g:6783418
Godél	id=g:6783419
Toudoun Tatdoal	id=g:6783420
I-n-Kaséwa	id=g:6783421
Tawénda	id=g:6783422
Tapkin Zaki	id=g:6783423
Tamakas	id=g:6783424
Doutchi Kasama	id=g:6783425
Rengat	id=g:6783426
Tapkin Magaria	id=g:6783427
Edèl	id=g:6783428
Doutchi Edél	id=g:6783429
Moza	id=g:6783430
Doutchi Moza	id=g:6783431
Doutchi Achouan	id=g:6783432
Doutchi Chiginawén	id=g:6783433
Achouan	id=g:6783434
Tarjamat	id=g:6783435
May Farin Kay	id=g:6783436
Chiginawén	id=g:6783437
Koukatala	id=g:6783438
Doutchi Chingitan	id=g:6783439
Garanga	id=g:6783440
Koukakamé	id=g:6783441
Maymourafou	id=g:6783442
Dan Mourafou	id=g:6783443
Gansamo	id=g:6783444
Dan Zata	id=g:6783445
Aborak	id=g:6783446
Danya Achya	id=g:6783447
Saraé	id=g:6783448
Maysongomi	id=g:6783449
Bélofi	id=g:6783450
Morkyé	id=g:6783451
Duna	id=g:6783452
Bankali	id=g:6783453
Sadéri	id=g:6783454
Chinyélga	id=g:6783455
