Hogenweg	id=g:2795582
Bouvy	id=g:2801201
Bouvignies	id=g:2801202
Bouvignies	id=g:2801203
Bouvignes-sur-Meuse	id=g:2801204
Bouvignes-sur-Meuse	id=g:2801205
Ferme de la Bouverie	id=g:2801206
Bouvelo	id=g:2801207
Boutschoot Keerken	id=g:2801208
Boutonville	id=g:2801209
Bouton Rouge	id=g:2801210
Boutikel	id=g:2801211
Boutersemhof	id=g:2801212
Boutersemhof	id=g:2801213
Boutersembeek	id=g:2801214
Boutersem	id=g:2801215
Boutersem	id=g:2801216
Bout d'En Haut	id=g:2801217
Bousval	id=g:2801218
Bousval	id=g:2801219
Boustaine	id=g:2801220
Boussu-lez-Walcourt	id=g:2801221
Boussu-lez-Walcourt	id=g:2801222
Boussu-en-Fagne	id=g:2801223
Boussu-en-Fagne	id=g:2801224
Boussu Bois	id=g:2801225
Boussu	id=g:2801226
Boussu	id=g:2801227
Boussoit	id=g:2801228
Boussoit	id=g:2801229
Boussire	id=g:2801230
Ruisseau de Boussemont	id=g:2801231
Boussemont	id=g:2801232
Bourseigne-Vieille	id=g:2801233
Bourseigne-Vieille	id=g:2801234
Bourseigne-Neuve	id=g:2801235
Bourseigne-Neuve	id=g:2801236
Bois de Bourseigne	id=g:2801237
Bournoufay	id=g:2801238
Ferme de la Bourlotte	id=g:2801239
Bourlotte	id=g:2801240
Bourlon	id=g:2801241
Bourliquet	id=g:2801242
Bois de Bourlers	id=g:2801243
Bourlers	id=g:2801244
Bourlers	id=g:2801245
Ferme Bourleau	id=g:2801246
Bourleau	id=g:2801247
Bourleau	id=g:2801248
Bourla	id=g:2801249
Bourjeusel	id=g:2801250
Fontaine de la Bouriqueresse	id=g:2801251
Bois du Bourguignon	id=g:2801252
Bourgondiehoek	id=g:2801253
Bourgogne	id=g:2801254
Bourgogne	id=g:2801255
Bourgeon	id=g:2801256
Bois de la Bourgeoise	id=g:2801257
Bourgeois	id=g:2801258
Bourgambraix	id=g:2801261
Bourgage	id=g:2801262
Bourg	id=g:2801263
Bourdon	id=g:2801264
Bourdon	id=g:2801265
Bourcy	id=g:2801266
Ferme Bourbecq	id=g:2801267
Bourang	id=g:2801268
Bouny	id=g:2801269
Bouly	id=g:2801270
Ferme de la Boulloye	id=g:2801271
Bouleng	id=g:2801272
Bois du Boule	id=g:2801273
Bois de la Boule	id=g:2801274
Boulboulle	id=g:2801275
Boulan	id=g:2801276
Ferme du Boulage	id=g:2801277
Fontaine aux Bouillons	id=g:2801278
Forêt de Bouillon	id=g:2801279
Château de Bouillon	id=g:2801280
Bois de Bouillon	id=g:2801281
Bouillon	id=g:2801282
Bouillon	id=g:2801283
Bouillon	id=g:2801284
Bouillenne	id=g:2801285
Bougnimont	id=g:2801286
Bougnies	id=g:2801287
Bougnies	id=g:2801288
Les Fonds	id=g:2801289
Bouge	id=g:2801290
Bouge	id=g:2801291
Bouffioulx	id=g:2801292
Bouffioulx	id=g:2801293
Bouderets	id=g:2801294
Boudenghien	id=g:2801295
Ferme de Bouckendael	id=g:2801296
Bois Boucheron	id=g:2801297
Bouchegnette	id=g:2801298
Bois de Bouchaimont	id=g:2801300
Bouchaimont	id=g:2801301
Bouchaille	id=g:2801302
Bouchaille	id=g:2801303
Boucau	id=g:2801304
Boucats	id=g:2801305
Boucandrie	id=g:2801306
Botz	id=g:2801307
Bottelare	id=g:2801308
Bottelare	id=g:2801309
Botselaar	id=g:2801310
Botrange	id=g:2801311
Bothey	id=g:2801312
Bothey	id=g:2801313
Botestraat	id=g:2801314
Boterstraat	id=g:2801315
Botermelkstraat	id=g:2801316
Botermelkhof	id=g:2801317
Boterlaarhof	id=g:2801318
Boterlaar	id=g:2801319
Boterhoeve	id=g:2801320
Boterhoek	id=g:2801321
Boterhoek	id=g:2801322
Boterhoek	id=g:2801323
Boterhoek	id=g:2801324
Boterhoek	id=g:2801325
Boterhoek	id=g:2801326
Boterhoek	id=g:2801327
Boterhoek	id=g:2801328
Boterhoek	id=g:2801329
Boterhoek	id=g:2801330
Boterdaal	id=g:2801331
Boterberg	id=g:2801332
Botassart	id=g:2801333
Boswinning	id=g:2801334
Boswijkstraat	id=g:2801335
Boswijk	id=g:2801336
Boswegel	id=g:2801337
Bos Ven	id=g:2801338
Bosveld	id=g:2801339
Bosveld	id=g:2801340
Bost	id=g:2801341
Bost	id=g:2801342
Bost	id=g:2801343
Bossut-Gottechain	id=g:2801344
Bossut-Gottechain	id=g:2801345
Kanaal van Bossuit naar Kortrijk	id=g:2801346
Bossuit	id=g:2801347
Bossuit	id=g:2801348
Bossuit	id=g:2801349
Bosstraat	id=g:2801350
Bosstraat	id=g:2801351
Bosstraat	id=g:2801352
Bosstraat	id=g:2801353
Bosstraat	id=g:2801354
Bosstraat	id=g:2801355
Bosstraat	id=g:2801356
Bosstraat	id=g:2801357
Bosstraat	id=g:2801358
Bosstraat	id=g:2801359
Bosstraat	id=g:2801360
Bosstraat	id=g:2801361
Bosson	id=g:2801362
Bossière	id=g:2801363
Bossière	id=g:2801364
Bossière	id=g:2801365
Bossenstein	id=g:2801366
Bossen Heide	id=g:2801367
Bossenare	id=g:2801368
Bossen	id=g:2801369
Bossen	id=g:2801370
Bossen	id=g:2801371
Bosselard	id=g:2801372
Bosse	id=g:2801373
Bosquet	id=g:2801376
Bosmolens	id=g:2801377
Bosmolen	id=g:2801378
Boskant	id=g:2801379
Boskant	id=g:2801380
Boskant	id=g:2801381
Boskant	id=g:2801382
Boskant	id=g:2801383
Boskant	id=g:2801384
Boskant	id=g:2801385
Boskant	id=g:2801386
Boskant	id=g:2801387
Boskant	id=g:2801388
Boshoven	id=g:2801389
Boshoven	id=g:2801390
Boshoeve	id=g:2801391
Boshoek	id=g:2801392
Boshoek	id=g:2801393
Boshoek	id=g:2801394
Boshoek	id=g:2801395
Boshoek	id=g:2801396
Boshoek	id=g:2801397
Boshellerheide	id=g:2801398
Boshellen Heide	id=g:2801399
Bos Heide	id=g:2801400
Bosheide	id=g:2801401
Bosheide	id=g:2801402
Bosenberg	id=g:2801403
Boseinde	id=g:2801404
Boseinde	id=g:2801405
Boseind	id=g:2801406
Boseind	id=g:2801407
Bosdorp	id=g:2801408
Bosbroekbeek	id=g:2801409
Bosbergen	id=g:2801410
Bosberg	id=g:2801411
Bosbeemd	id=g:2801412
Bosbeek	id=g:2801413
Bosbeek	id=g:2801414
Bosbeek	id=g:2801415
Bosbeek	id=g:2801416
Bosbeek	id=g:2801417
Bosbeek	id=g:2801418
Hof ten Bos	id=g:2801419
Hof ten Bos	id=g:2801420
Bos	id=g:2801421
Bos	id=g:2801422
Bos	id=g:2801423
Bos	id=g:2801424
Bos	id=g:2801425
Bos	id=g:2801426
Bos	id=g:2801427
Bos	id=g:2801428
Bos	id=g:2801429
Bois de Borzeux	id=g:2801430
Borzée	id=g:2801431
Borze	id=g:2801432
Ferme de Borsu	id=g:2801433
Borsu	id=g:2801434
Borset	id=g:2801435
Borsbeke	id=g:2801436
Borsbeke	id=g:2801437
Borsbeek	id=g:2801438
Borsbeek	id=g:2801439
Borrekent	id=g:2801440
Borrebeek	id=g:2801441
Bornival	id=g:2801442
Bornival	id=g:2801443
Bornival	id=g:2801444
Bornendries	id=g:2801445
Fort van Bornem	id=g:2801446
Bornem	id=g:2801447
Bornem	id=g:2801448
Bois de Born	id=g:2801449
Born	id=g:2801450
Bormte	id=g:2801451
Bois de Bormenville	id=g:2801452
Bormenville	id=g:2801453
Bormbeek	id=g:2801454
Borlon	id=g:2801455
Borlon	id=g:2801456
Borloberg	id=g:2801457
Borlo	id=g:2801458
Borlo	id=g:2801459
Borlez	id=g:2801460
Borlez	id=g:2801461
Borinage	id=g:2801462
Borgt Driesen	id=g:2801463
Borgt	id=g:2801464
Borgt	id=g:2801465
Borgoumont	id=g:2801466
Borgloon	id=g:2801467
Borgloon	id=g:2801468
Borglever	id=g:2801469
Borgeucé	id=g:2801470
Borgerhout	id=g:2801471
Borgerhout	id=g:2801472
Borgerhout	id=g:2801473
Borgeinde	id=g:2801474
Bois de Bordia	id=g:2801475
Bordegemhof	id=g:2801476
Ferme de Bordeaux	id=g:2801477
Borchtlombeek	id=g:2801478
Borchtlombeek	id=g:2801479
Bois de Borchêne	id=g:2801480
Borchêne	id=g:2801481
Booze	id=g:2801482
Boortmeerbeek	id=g:2801483
Boortmeerbeek	id=g:2801484
Boorsem	id=g:2801485
Boorsem	id=g:2801486
Boonwit	id=g:2801487
Boonwijk	id=g:2801488
Boonstraat	id=g:2801489
Boonmerkt	id=g:2801490
Boonhoek	id=g:2801491
Boomsebeek	id=g:2801492
Boomlaar	id=g:2801493
Boom	id=g:2801494
Boom	id=g:2801495
Bookmolenstraat	id=g:2801496
Bookmolen	id=g:2801497
Booitshoeke	id=g:2801498
Booitshoeke	id=g:2801499
Booischot	id=g:2801500
Booischot	id=g:2801501
Booigem	id=g:2801502
Booienhoven	id=g:2801503
Booien	id=g:2801504
Boogscheut	id=g:2801505
Bon Vouloir	id=g:2801506
Bonvoisin	id=g:2801507
Bontinkstraat	id=g:2801508
Bonteveld	id=g:2801509
Bontestraat	id=g:2801510
Bontestraat	id=g:2801511
Bonten Os	id=g:2801512
Bontegem	id=g:2801513
Bonsin	id=g:2801514
Bonsin	id=g:2801515
Bois de Bon-Secours	id=g:2801516
Bon-Secours	id=g:2801517
Bon-Secours	id=g:2801518
Bois du Bonnier Navrimont	id=g:2801519
Bonneville	id=g:2801520
Bonneville	id=g:2801521
Bonnet	id=g:2801522
Bonnerue	id=g:2801523
Bonnerue	id=g:2801524
Bonnert	id=g:2801525
Bonnert	id=g:2801526
Ferme la Bonne Raie	id=g:2801527
Bonne Haie	id=g:2801528
Bonne Fontaine	id=g:2801529
Bonne Femme	id=g:2801530
Bonne	id=g:2801531
Bois du Bon Lieu	id=g:2801532
Bonlez	id=g:2801533
Bonlez	id=g:2801534
Ferme de Bonipré	id=g:2801535
Boninne	id=g:2801536
Boninne	id=g:2801537
Bonifayt	id=g:2801538
Bonheiden	id=g:2801539
Bonheiden	id=g:2801540
Bongré	id=g:2801541
Bongard	id=g:2801542
Bonenbeek	id=g:2801543
Bonef Hoeve	id=g:2801544
Boneffe	id=g:2801545
Boneffe	id=g:2801546
Bonde	id=g:2801547
Bon Conseil	id=g:2801548
Fort de Boncelles	id=g:2801549
Boncelles	id=g:2801550
Boncelles	id=g:2801551
Bon Bois	id=g:2801552
Bonance	id=g:2801553
Bon Air	id=g:2801554
Bon Air	id=g:2801555
Bon Air	id=g:2801556
Bon Air	id=g:2801557
Bon Air	id=g:2801558
Bommeteau	id=g:2801559
Bommershoven	id=g:2801560
Bommershoven	id=g:2801561
Bommer	id=g:2801562
Bommelzwin	id=g:2801563
Bommels	id=g:2801564
Bommelhoek	id=g:2801565
Bommelarevaart	id=g:2801566
Bommelaarsbeek	id=g:2801567
Bömken	id=g:2801568
Bomerstraat	id=g:2801569
Bomer Heide	id=g:2801570
Bomerée	id=g:2801571
Bomen	id=g:2801572
Bombaye	id=g:2801573
Bombaye	id=g:2801574
Bomal	id=g:2801575
Bomal	id=g:2801576
Bomal	id=g:2801577
Bolsée	id=g:2801578
Bolsée	id=g:2801579
Bois de Bologne	id=g:2801580
Bollo Bos	id=g:2801581
Bollo	id=g:2801582
Bollisenbeek	id=g:2801583
Bollisen	id=g:2801584
Bollendijk Hoeve	id=g:2801585
Bollenberg	id=g:2801586
Bollebeek	id=g:2801587
Bollartbeek	id=g:2801588
Ruisseau de Bolland	id=g:2801589
Bolland	id=g:2801590
Bolland	id=g:2801591
Bollaarshoek	id=g:2801592
Bollaarhoeve	id=g:2801593
Bolkse Heide	id=g:2801594
Bolkerhoeve	id=g:2801595
Bolk	id=g:2801596
Bolinne	id=g:2801597
Bolinne	id=g:2801598
Bolignies	id=g:2801599
Bolet	id=g:2801600
Bolderberg	id=g:2801601
Bolder	id=g:2801602
Bokstraat	id=g:2801603
Bokstale	id=g:2801604
Boksheide	id=g:2801605
Bokselaar	id=g:2801606
Boksbergheide	id=g:2801607
Bokrijk	id=g:2801608
Bokkendries	id=g:2801609
Bokkenberg	id=g:2801610
Bojaban	id=g:2801611
Bosvoorde	id=g:2801612
Boisteu Bois	id=g:2801613
Bois Sépulcre	id=g:2801614
Boisselles	id=g:2801615
Bois Seigneur Isaac	id=g:2801616
Ferme du Bois Saint-Jean	id=g:2801617
Boissac	id=g:2801618
Bois Robert	id=g:2801619
Bois l'Évêque	id=g:2801620
Château de Bois Lemoine	id=g:2801621
Bois le Duc	id=g:2801622
Bois Jean	id=g:2801623
Bois Jacquet	id=g:2801624
Bois Hellin	id=g:2801625
Bois Fichaux	id=g:2801626
Bois-et-Borsu	id=g:2801627
Bois-et-Borsu	id=g:2801628
Bois du Pays	id=g:2801629
Bois du Luc	id=g:2801630
Bois du Foyau	id=g:2801631
Bois d'Ohey	id=g:2801632
Ruisseau Bois d'Ittre	id=g:2801633
Ruisseau du Bois d'Horrues	id=g:2801634
Bois d'Horrues	id=g:2801635
Bois-d'Haine	id=g:2801636
Bois-d'Haine	id=g:2801637
Bois de Wérimont	id=g:2801638
Bois d'Evoz	id=g:2801639
Bois-de-Villers	id=g:2801640
Bois de Villers	id=g:2801641
Bois-de-Villers	id=g:2801642
Bois de Steenkerque	id=g:2801644
Ruisseau du Bois des Nonnes	id=g:2801645
Bois des Maîtres	id=g:2801646
Bois de Rèves	id=g:2801647
Ruisseau du Bois de Rebecq	id=g:2801648
Ruisseau Bois de Pry	id=g:2801649
Bois de Nivelles	id=g:2801650
Bois d'Enghien	id=g:2801651
Bois de Nauwe	id=g:2801652
Bois de Mont	id=g:2801653
Ferme du Bois de Lobbes	id=g:2801654
Bois-de-Lessines	id=g:2801655
Bois-de-Lessines	id=g:2801656
Bois de Lens	id=g:2801657
Ferme de Bois de Grune	id=g:2801658
Bois de Goesnes	id=g:2801659
Ruisseau du Bois de Fauquez	id=g:2801660
Bois de Chin	id=g:2801661
Bois de Breux	id=g:2801662
Ferme du Bois d'Aywiers	id=g:2801663
Bois d'Acren	id=g:2801664
Bois Cahu	id=g:2801665
Bois Bourdon	id=g:2801666
Boisbolle	id=g:2801667
Ferme du Bois	id=g:2801668
Bois	id=g:2801669
Boirs	id=g:2801671
Boirs	id=g:2801672
Étang de Boiron	id=g:2801673
Boing	id=g:2801674
Boignenberg	id=g:2801675
Boignée	id=g:2801676
Boignée	id=g:2801677
Boieau	id=g:2801678
Bohissaux	id=g:2801679
Bohemen	id=g:2801680
Bois de Bohan	id=g:2801681
Bohan	id=g:2801682
Bohan	id=g:2801683
Bohan	id=g:2801684
Bois de Bognimont	id=g:2801685
Bogaartsheide	id=g:2801686
Bogaart	id=g:2801687
Bogaardhoeve	id=g:2801688
Bogaarden	id=g:2801689
Bogaarden	id=g:2801690
Boffereth	id=g:2801691
Boezinge Gracht	id=g:2801692
Boezingebrug	id=g:2801693
Boezinge	id=g:2801694
Boezinge	id=g:2801695
Boeversbeek	id=g:2801696
Ruisseau de Boeur	id=g:2801697
Boeur	id=g:2801698
Boëtte	id=g:2801699
Boetendaal	id=g:2801700
Boeslinter	id=g:2801701
Boeshoven	id=g:2801702
Boesdaal	id=g:2801703
Boesberg	id=g:2801704
Boerveldsebeek	id=g:2801705
Boerinne Sluis	id=g:2801706
Boeretang	id=g:2801707
Boerenleger	id=g:2801708
Boerenhol	id=g:2801709
Boerenhoek	id=g:2801710
Boerenbond	id=g:2801711
Boerekreek	id=g:2801712
Boeregemstraat	id=g:2801713
Boeregem	id=g:2801714
Boendael	id=g:2801715
Boembeke	id=g:2801716
Boembeke	id=g:2801717
Boëlhe	id=g:2801718
Boëlhe	id=g:2801719
Boelehoel	id=g:2801720
Boelare Meers	id=g:2801721
Boekt	id=g:2801722
Boekt	id=g:2801723
Boekt	id=g:2801724
Boekt	id=g:2801725
Boekouter	id=g:2801726
Boekmolen	id=g:2801727
Boekhoutestraat	id=g:2801728
Boekhoute	id=g:2801729
Boekhoute	id=g:2801730
Boekhoute	id=g:2801731
Boekhout	id=g:2801732
Boekhout	id=g:2801733
Boekhout	id=g:2801734
Boekhout	id=g:2801735
Boekhout	id=g:2801736
Boekhout	id=g:2801737
Boekent	id=g:2801738
Boekendries	id=g:2801739
Boekendries	id=g:2801740
Boekenberg	id=g:2801741
Boekel	id=g:2801742
Boechout	id=g:2801743
Boechout	id=g:2801744
Bodrissart	id=g:2801745
Bodeux	id=g:2801746
Bodembos	id=g:2801747
Bodegnée	id=g:2801748
Bodange	id=g:2801749
Bodaimont	id=g:2801750
Cense du Bocq	id=g:2801751
Bocq	id=g:2801752
Bocht	id=g:2801753
Bocholt	id=g:2801754
Bocholt	id=g:2801755
Bocarmé	id=g:2801756
Hof ten Bloten	id=g:2801757
Bloquia	id=g:2801758
Blommerschotsenhof	id=g:2801759
Blok Ven	id=g:2801760
Blokt	id=g:2801761
Bloks Ven	id=g:2801762
Hof ter Blokkingen	id=g:2801763
Blokkersdijk	id=g:2801764
Hof ter Blokken	id=g:2801765
Blokken	id=g:2801766
Blokhuis	id=g:2801767
Blokdijkpolder	id=g:2801768
Bloer	id=g:2801769
Ferme d'Hanchin	id=g:2801770
Bloemse Hoeven	id=g:2801771
Bloempot	id=g:2801772
Bloemendaal	id=g:2801773
Bloemendaal	id=g:2801774
Bloemendaal	id=g:2801775
Bloemendaal	id=g:2801776
Bloemberg	id=g:2801777
Hof ten Bloem	id=g:2801778
Bloed Putteken	id=g:2801779
Bloc Ry	id=g:2801780
Blocquemont	id=g:2801781
Blochhuis	id=g:2801782
Blinkenberg	id=g:2801783
Blindef	id=g:2801784
Bois de Blimont	id=g:2801785
Bliksehoeven	id=g:2801786
Blikken	id=g:2801787
Blijstraat	id=g:2801788
Blijkeer	id=g:2801789
Blijdenhoek	id=g:2801790
Blier	id=g:2801791
Blicquy	id=g:2801792
Blicquy	id=g:2801793
Bleu Rieu	id=g:2801794
Bleurhu	id=g:2801795
Bleukveldbeek	id=g:2801796
Bleuken	id=g:2801797
Bleret	id=g:2801798
Bleret	id=g:2801799
Blenzen Hoeve	id=g:2801800
Blekte	id=g:2801801
Blekte	id=g:2801802
Blekkom	id=g:2801803
Blekkom	id=g:2801804
Blekkersvijver	id=g:2801805
Blekkemberg	id=g:2801806
Blekerijbeek	id=g:2801807
Blekerij	id=g:2801808
Blekerheide	id=g:2801809
Bleker	id=g:2801810
Blekenberg	id=g:2801811
Bleken	id=g:2801812
Bleid	id=g:2801813
Bleid	id=g:2801814
Bleibergenhoeve	id=g:2801815
Blehen	id=g:2801816
Blehen	id=g:2801817
Bléharies	id=g:2801818
Brunehaut	id=g:2801819
Blegny	id=g:2801820
Bleekhof	id=g:2801821
Bleekbos	id=g:2801822
Blauwsteenput	id=g:2801823
Blauwput	id=g:2801824
Blauwkasteel	id=g:2801825
Blauw Kasteel	id=g:2801826
Blauwhof	id=g:2801827
Blauwhof	id=g:2801828
Blauwhof	id=g:2801829
Blauwhof	id=g:2801830
Blauwhof	id=g:2801831
Blauwhoeve	id=g:2801832
Blauwhoeve	id=g:2801833
Blauwhoeve	id=g:2801834
Blauwe Steen	id=g:2801835
Blauwe Sluis	id=g:2801836
Blauwe Sluis	id=g:2801837
Blauwe Schuur	id=g:2801838
Blauwepoortbeek	id=g:2801839
Blauwepoort	id=g:2801840
Blauwenstaak	id=g:2801841
Blauwenhoek	id=g:2801842
Blauwenhoek	id=g:2801843
Blauwenhoek	id=g:2801844
Blauwberg	id=g:2801845
Blaugies	id=g:2801846
Blaugies	id=g:2801847
Canal de Blaton à Ath	id=g:2801848
Blaton	id=g:2801849
Blaton	id=g:2801850
Hoeve Blaret	id=g:2801851
Blaret	id=g:2801852
Bois de Blaregnies	id=g:2801853
Blaregnies	id=g:2801854
Blaregem	id=g:2801855
Blanmont	id=g:2801856
Vaart van Blankenberge	id=g:2801857
Blankenberge	id=g:2801858
Blankenberge	id=g:2801859
Blankelaar	id=g:2801860
Blankaart	id=g:2801861
Blankaart	id=g:2801862
Blanden	id=g:2801863
Blanden	id=g:2801864
Blandain	id=g:2801865
Blandain	id=g:2801866
Blanc Scourche	id=g:2801867
Blanche Rhosnes	id=g:2801868
Blanche-Fontaine	id=g:2801869
Eau Blanche	id=g:2801870
Blakmeers	id=g:2801871
Blakkeveld	id=g:2801872
Blakenberg	id=g:2801873
By	id=g:2801874
Blairon	id=g:2801875
Bois de Blaimont	id=g:2801876
Blaimont	id=g:2801877
Blaimont	id=g:2801878
Bladelse Heide	id=g:2801879
Blaasveld	id=g:2801880
Blaasveld	id=g:2801881
Blaasberg	id=g:2801882
Blaasberg	id=g:2801883
Bizory	id=g:2801884
Bizencourt	id=g:2801885
Bitremont	id=g:2801886
Bisweg	id=g:2801887
Bist	id=g:2801888
Bist	id=g:2801889
Bist	id=g:2801890
Bissegem	id=g:2801891
Bissegem	id=g:2801892
Bisschoppenhof	id=g:2801893
Bisschophoeve	id=g:2801894
Bisschophoeve	id=g:2801895
Bisschophoek	id=g:2801896
Bisdom	id=g:2801897
Birven	id=g:2801898
Biron	id=g:2801899
Biron	id=g:2801900
Birkhahns Kopf	id=g:2801901
Birken	id=g:2801902
Birk	id=g:2801903
Birel	id=g:2801904
Biran	id=g:2801905
Biourge	id=g:2801906
Bioul	id=g:2801907
Bioul	id=g:2801908
Biomont	id=g:2801909
Biolin	id=g:2801910
Binster	id=g:2801911
Binnen Polder	id=g:2801912
Binneneinde	id=g:2801913
Binneheide	id=g:2801914
Binnebeek	id=g:2801915
Binkom	id=g:2801916
Binkom	id=g:2801917
Bingelberg Flog	id=g:2801918
Binette	id=g:2801919
Binderveld	id=g:2801920
Binderveld	id=g:2801921
Binche	id=g:2801922
Binche	id=g:2801923
Bilzen	id=g:2801924
Bilzen	id=g:2801925
Bilstain	id=g:2801926
Bilstain	id=g:2801927
Bilot	id=g:2801928
Billik	id=g:2801929
Billegem	id=g:2801930
Ferme de Billebucq	id=g:2801931
Billare	id=g:2801932
Bilkbos	id=g:2801933
Bois de Bilande	id=g:2801934
Bikschote	id=g:2801935
Bikschote	id=g:2801936
Bijvoorde	id=g:2801937
Bijstirstraat	id=g:2801938
Bijstierveld	id=g:2801939
Bijkhoeve	id=g:2801940
Bijkhoeve	id=g:2801941
Bihain	id=g:2801942
Bihain	id=g:2801943
La Bigaude	id=g:2801944
Biezenhuiskens	id=g:2801945
Biezendries	id=g:2801946
Biez	id=g:2801947
Biez	id=g:2801948
Bièvre	id=g:2801949
Bièvre	id=g:2801950
Bever	id=g:2801951
Bietrin Creux	id=g:2801952
Biesthoeve	id=g:2801953
Biesthoek	id=g:2801954
Biestenberg	id=g:2801955
Biest	id=g:2801956
Biest	id=g:2801957
Biest	id=g:2801958
Biest	id=g:2801959
Biest	id=g:2801960
Biest	id=g:2801961
Biest	id=g:2801962
Biessemstraat	id=g:2801963
Biesme-sous-Thuin	id=g:2801964
Biesme-sous-Thuin	id=g:2801965
Biesmes	id=g:2801966
Biesmerée	id=g:2801967
Biesmerée	id=g:2801968
Biesme	id=g:2801969
Biesme	id=g:2801970
Biesme	id=g:2801971
Biesgat	id=g:2801972
Biesestraat	id=g:2801973
Biesem	id=g:2801974
Biesbrughoek	id=g:2801975
Biesbeekhoeve	id=g:2801976
Bois de Bierwart	id=g:2801977
Bierwart	id=g:2801978
Bierwart	id=g:2801979
Bois de Biert le Roi	id=g:2801980
Biert le Roi	id=g:2801981
Biert l'Abbé	id=g:2801982
Bierset	id=g:2801983
Bierset	id=g:2801984
Biernouré	id=g:2801985
Biernimont	id=g:2801986
Bierleux	id=g:2801987
Bierlée	id=g:2801988
Bierghes	id=g:2801989
Bierghes	id=g:2801990
Bois de Bierges	id=g:2801991
Bierges	id=g:2801992
Bierges	id=g:2801993
Bierd	id=g:2801994
Biercée	id=g:2801995
Biercée	id=g:2801996
Biercamp	id=g:2801997
Bierbeek	id=g:2801998
Bierbeek	id=g:2801999
Bierbais	id=g:2802000
Bienonsart	id=g:2802001
Bienne-lez-Happart	id=g:2802002
Bienne-lez-Happart	id=g:2802003
Bien du Censier	id=g:2802004
Bien	id=g:2802005
Bieheide	id=g:2802006
Biegter Weerd	id=g:2802007
Biecqnée	id=g:2802008
Biderie	id=g:2802009
Bichourée	id=g:2802010
Bichoit	id=g:2802011
Bois de Biamont	id=g:2802012
Biamont	id=g:2802013
Bois de Beynert	id=g:2802014
Beyne-Heusay	id=g:2802015
Beyne-Heusay	id=g:2802016
Bewesterpoort	id=g:2802017
Bevingen	id=g:2802018
Bevingen	id=g:2802019
Beverzak	id=g:2802020
Beverst	id=g:2802021
Beverst	id=g:2802022
Beversluis	id=g:2802023
Kanaal naar Beverlo	id=g:2802024
Beverlo	id=g:2802025
Beverlo	id=g:2802026
Beverlaak	id=g:2802027
Beverkasteel	id=g:2802028
Beverenpolder	id=g:2802029
Dijk van Beveren	id=g:2802030
Beveren	id=g:2802031
Beveren	id=g:2802032
Beveren	id=g:2802033
Beveren	id=g:2802034
Beveren	id=g:2802035
Beveren	id=g:2802036
Beveren	id=g:2802037
Beveren	id=g:2802038
Bevere	id=g:2802039
Bevere	id=g:2802040
Beverdonkse Heide	id=g:2802041
Bévercé	id=g:2802042
Bévercé	id=g:2802043
Beverbeekseheide	id=g:2802044
Beverbeekloop	id=g:2802045
Beverbeek	id=g:2802046
Beverbeek	id=g:2802047
Beverbeek	id=g:2802048
Beverbeek	id=g:2802049
Hof te Bever	id=g:2802050
Bever	id=g:2802051
Bever	id=g:2802052
Bevelsebeek	id=g:2802053
Bevel	id=g:2802054
Bevel	id=g:2802055
Bevegem	id=g:2802056
Beuzet	id=g:2802057
Beuzet	id=g:2802058
Beustereinde	id=g:2802059
Beusdaal	id=g:2802060
Beurt	id=g:2802061
Beurs	id=g:2802062
Beurs	id=g:2802063
Beurre	id=g:2802064
Bois de Beumont	id=g:2802065
Beulk	id=g:2802066
Bois du Beulet	id=g:2802067
Betzer	id=g:2802068
Betz	id=g:2802069
Bettincourt	id=g:2802070
Bettincourt	id=g:2802071
Bettenhoekbeek	id=g:2802072
Bettenhoek	id=g:2802073
Bettendries	id=g:2802074
Bettelhovebeek	id=g:2802075
Bettegemhoeve	id=g:2802076
Betschleid Busch	id=g:2802077
Betlange	id=g:2802078
Bétissart	id=g:2802079
Bethoveld	id=g:2802080
Béthomont	id=g:2802081
Bethomée	id=g:2802082
Bethléem	id=g:2802083
Bethléem	id=g:2802084
Bethania	id=g:2802085
Beth	id=g:2802086
Betekom	id=g:2802087
Betekom	id=g:2802088
Bois de Bestin	id=g:2802089
Bois Bestin	id=g:2802090
Bessemhoeve	id=g:2802091
Bessembos	id=g:2802092
Besonrieux	id=g:2802093
Bois de la Besoche	id=g:2802094
Besmer	id=g:2802095
Besinne	id=g:2802096
Bois de Besesse	id=g:2802097
Beselare	id=g:2802098
Beselare	id=g:2802099
Bescheedweg	id=g:2802100
Berzée	id=g:2802102
Berzée	id=g:2802103
Berwinne	id=g:2802104
Berwinne	id=g:2802105
Bertrix	id=g:2802106
Bertrix	id=g:2802107
Bertrée	id=g:2802108
Bertrée	id=g:2802109
Bois de Bertransart	id=g:2802110
Bois Bertrand	id=g:2802111
Bois de Bertogne	id=g:2802112
Bertogne	id=g:2802113
Bertogne	id=g:2802114
Bertincroix	id=g:2802115
Bertinchamps	id=g:2802116
