Quebrada de Ruitoque	id=g:3670564
Matanza	id=g:3675119
Caño Matanegra	id=g:3675120
Caño Matanegra	id=g:3675121
Matanegra	id=g:3675122
Matanegra	id=g:3675123
Matanegra	id=g:3675124
Matanegra	id=g:3675125
Matanegra	id=g:3675126
Matanegra	id=g:3675127
Matamoros	id=g:3675128
Cerro Matambo	id=g:3675129
Matamata	id=g:3675130
Mata Marotas	id=g:3675131
Matalarga	id=g:3675132
Matalarga	id=g:3675133
Caño Matal	id=g:3675134
Matajuna	id=g:3675135
Matagea	id=g:3675136
Río Mataje	id=g:3675137
Mataje	id=g:3675138
Matájarep	id=g:3675139
Ciénaga Matahambre	id=g:3675140
Mataguipa	id=g:3675141
Matagruesa	id=g:3675142
Quebrada Mata Gordal	id=g:3675143
Caño Matafresca	id=g:3675144
Matafresca	id=g:3675145
Punta Mata de Zarza	id=g:3675146
Ciénaga Mata de Zarza	id=g:3675147
Mata de Tomate	id=g:3675148
Caño Matadero	id=g:3675149
Mata de Plátano	id=g:3675150
Mata de Piedra	id=g:3675151
Ciénaga Matapalma	id=g:3675152
Caño Mata de Namé	id=g:3675153
Mata de Lima	id=g:3675154
Hacienda Mata de Indio	id=g:3675155
Mata de Indio	id=g:3675156
Mata de Guineo	id=g:3675157
Mata de Guillín	id=g:3675158
Mata de Guadua	id=g:3675159
Arroyo Mata de Corral	id=g:3675160
Isla Mata de Caña	id=g:3675161
Mata de Caña	id=g:3675162
Mata de Caña	id=g:3675163
Mata de Caña	id=g:3675164
Mata de Caña	id=g:3675165
Mata de Barrio	id=g:3675166
Alto Matachín	id=g:3675167
Hato Matazul	id=g:3675168
Mata Azul	id=g:3675169
Matazul	id=g:3675170
Río Mata	id=g:3675171
Alto Mata	id=g:3675172
Másturay	id=g:3675173
Ciénaga Massi	id=g:3675174
Quebrada Masovita	id=g:3675175
Maska	id=g:3675176
Ensenada Musich	id=g:3675177
Mashurahu	id=g:3675178
Mashparreruhu	id=g:3675179
Mashárrerrain	id=g:3675180
Poza Masharrerain	id=g:3675181
Masharrerain	id=g:3675182
Másharerain	id=g:3675183
Mascuasavaca	id=g:3675184
Quebrada Masato	id=g:3675185
Masáporiuohu	id=g:3675186
Masagú	id=g:3675187
Punta Marzo	id=g:3675188
Maryland	id=g:3675189
Marúyaruhu	id=g:3675190
Marulanda	id=g:3675191
Marulanda	id=g:3675192
Maruáyan	id=g:3675193
Maruámaque	id=g:3675194
Quebrada Mártires	id=g:3675195
Martín Pérez	id=g:3675196
Martinica	id=g:3675197
Martinez Peña	id=g:3675198
Martínez	id=g:3675199
Martinete	id=g:3675200
Martinete	id=g:3675201
Martinete	id=g:3675202
Martinete	id=g:3675203
Alto Martín	id=g:3675204
Martín	id=g:3675205
Martillo	id=g:3675206
Martillo	id=g:3675207
Maticas	id=g:3675208
Marta Magdalena	id=g:3675209
Marta	id=g:3675210
Marsella	id=g:3675211
Marsella	id=g:3675212
Marsella	id=g:3675213
Marsella	id=g:3675214
Cordillera Marrupal	id=g:3675215
Marruecos	id=g:3675216
Marroquín	id=g:3675217
Alto Marrón	id=g:3675218
Alto Marrón	id=g:3675219
Marritchirro	id=g:3675220
Punta Madarriaga	id=g:3675221
Sabanas de Marrero	id=g:3675222
Marrero	id=g:3675223
Marrero	id=g:3675224
Marratonta	id=g:3675225
Caño los Marranos	id=g:3675226
Marralú	id=g:3675227
Mariquita	id=g:3675228
Río Marquezote	id=g:3675229
Arroyo Marquezote	id=g:3675230
Caño Márquez	id=g:3675231
Márquez	id=g:3675232
Marquez	id=g:3675233
Marquetalia	id=g:3675234
Marquetalia	id=g:3675235
Marquesita	id=g:3675236
Río Marpi	id=g:3675237
Río Marocaso	id=g:3675238
Maroa	id=g:3675239
Marmoral	id=g:3675240
Loma de Marmolejo	id=g:3675241
Marmato	id=g:3675242
Marmato	id=g:3675243
Marmato	id=g:3675244
Marmato	id=g:3675245
Isla Mariuaga	id=g:3675246
Maritza	id=g:3675247
Jagüey Maritchehin	id=g:3675248
Marírop	id=g:3675249
Poza Marirainkirru	id=g:3675250
Marirahain	id=g:3675251
Mariquita	id=g:3675252
Mariquita	id=g:3675253
Quebrada de Mariposa	id=g:3675254
Maripí	id=g:3675255
Maripí	id=g:3675256
Maripanato	id=g:3675257
Lomas de Marión	id=g:3675258
Marinuma	id=g:3675259
Río Marino	id=g:3675260
Marinita	id=g:3675261
Marinilla	id=g:3675262
Marinilla	id=g:3675263
Marinilla	id=g:3675264
Marinilla	id=g:3675265
Isla Mariñame	id=g:3675266
Isla Marina	id=g:3675267
Marimondas	id=g:3675268
Cuchilla de Marimonda	id=g:3675269
Ciénaga Marimonda	id=g:3675270
Ciénaga Marimona	id=g:3675271
Río Marilopitos	id=g:3675272
Río Marilópez	id=g:3675273
Mariland	id=g:3675274
Mariene	id=g:3675275
Maríasola	id=g:3675276
Quebrada Marías	id=g:3675277
Mesa de Mariapiri	id=g:3675278
Mariano Ospina Pérez	id=g:3675279
Mariano	id=g:3675280
Marianela	id=g:3675281
Mariana	id=g:3675282
Arroyo Mariamina	id=g:3675283
María Luisa	id=g:3675284
María Luisa	id=g:3675285
Ciénaga María La Baja	id=g:3675286
María la Baja	id=g:3675287
María La Baja	id=g:3675288
Ciénaga Maria Antonio	id=g:3675289
Arroyo María Antonia	id=g:3675290
María Antonia	id=g:3675291
María Antonia	id=g:3675292
Río María Angola	id=g:3675293
Punta María Angola	id=g:3675294
Arroyo María Angola	id=g:3675295
María Angola	id=g:3675296
Montañas de María	id=g:3675297
Estación María	id=g:3675298
Ciénaga de La María	id=g:3675299
Río Margua	id=g:3675300
Margua	id=g:3675301
Margento	id=g:3675302
Río Margaritas	id=g:3675303
Isla Margarita	id=g:3675304
Margarita	id=g:3675305
Margarita	id=g:3675306
Margarita	id=g:3675307
Quebrada Mareta	id=g:3675308
Marengo	id=g:3675309
Caño Marenao	id=g:3675310
Caño Maremare	id=g:3675311
Marconia	id=g:3675312
Páramo de Marchán	id=g:3675313
Isla de Marbella	id=g:3675314
Balneario de Marbella	id=g:3675315
Marbella	id=g:3675316
Marbella	id=g:3675317
Marbella	id=g:3675318
Maráyapaha	id=g:3675319
Cordillera del Marayal	id=g:3675320
Mayaral	id=g:3675321
Caserío Maraya	id=g:3675322
Isla Maravilla	id=g:3675323
Alto Maravilla	id=g:3675324
Maravilla	id=g:3675325
Maravélez	id=g:3675326
Maraure	id=g:3675327
Maraure	id=g:3675328
Maraure	id=g:3675329
Mararay	id=g:3675330
Sabana de Mararabe	id=g:3675331
Mararabe	id=g:3675332
Marañonal	id=g:3675333
Marañón	id=g:3675334
Marañón	id=g:3675335
Maranguay	id=g:3675336
Maránchucua	id=g:3675337
Marañamahana	id=g:3675338
Molino Marañamahana	id=g:3675339
Marañales	id=g:3675340
Ciénaga Marañal	id=g:3675341
Marákari	id=g:3675342
Maráintuhu	id=g:3675343
Maracoa	id=g:3675344
Maracayo	id=g:3675345
Maracay	id=g:3675346
Río Maracas	id=g:3675347
Bahía Maracaibo	id=g:3675348
Maracaibo	id=g:3675349
Maracaibo	id=g:3675350
Maracaibo	id=g:3675351
Maracaibo	id=g:3675352
Maracaibo	id=g:3675353
Maracaibito	id=g:3675354
Isla Marabal	id=g:3675355
Caño Maquivo	id=g:3675356
Quebrada Maquinche	id=g:3675357
Maquias	id=g:3675358
Maquencal	id=g:3675359
Maquencal	id=g:3675360
Mápurohu	id=g:3675361
Mapuro	id=g:3675362
El Mapurite	id=g:3675363
Mapurisa	id=g:3675364
Arroyo Mapurincé	id=g:3675365
Mapúraray	id=g:3675366
Molino Mapuokito	id=g:3675367
Mapúakito	id=g:3675368
Mapoy	id=g:3675369
Maporrillal	id=g:3675370
Laguna Maporillal	id=g:3675371
Maporillal	id=g:3675372
Maporilla	id=g:3675373
Maporal	id=g:3675374
Mapirriare	id=g:3675375
Mapiripana	id=g:3675376
Sierra Mapiripán	id=g:3675377
Salto de Mapiripán	id=g:3675378
Laguna Mapiripan	id=g:3675379
Caño Mapinari	id=g:3675380
Mapásirro	id=g:3675381
Isla Maparadita	id=g:3675382
Cerro Maparané	id=g:3675383
Mapachico	id=g:3675384
Río Mapa	id=g:3675385
Alto Manzanos	id=g:3675386
Quebrada Manzano	id=g:3675387
Cerro Manzano	id=g:3675388
Manzano	id=g:3675389
Manzano	id=g:3675390
Manzanillo del Mar	id=g:3675391
Punta Manzanillo	id=g:3675392
Isla de Manzanillo	id=g:3675393
Fuerte Manzanillo	id=g:3675394
Cuchilla del Manzanillo	id=g:3675395
Ciénaga Manzanillo	id=g:3675396
Bahía Manzanillo	id=g:3675397
Alto Manzanillo	id=g:3675398
Manzanillo	id=g:3675399
Manzanillo	id=g:3675400
Manzanillo	id=g:3675401
Manzanillo	id=g:3675402
Río Manzanares	id=g:3675403
Río Manzanares	id=g:3675404
Cuchilla de Manzanares	id=g:3675405
Manzanares	id=g:3675406
Manzanares	id=g:3675407
Manzanares	id=g:3675408
Manzanares	id=g:3675409
Manzanares	id=g:3675410
Manzanares	id=g:3675411
Manzanares	id=g:3675412
Manzanal	id=g:3675413
Quebrada Manzana	id=g:3675414
Arroyo Manurehen	id=g:3675415
Quebrada Manurá	id=g:3675416
Manuel Sur	id=g:3675417
Manuel Norte	id=g:3675418
Quebrada Manuelita	id=g:3675419
Manuel Barrios	id=g:3675420
Manuel Asprilla	id=g:3675421
Brazo de Manuela	id=g:3675422
Punta Manuel	id=g:3675423
Ciénaga de Manuel	id=g:3675424
Mantirramahana	id=g:3675425
Ciénaga de Mantequera	id=g:3675426
Mantequera	id=g:3675427
Mantequera	id=g:3675428
Quebrada Manteguera	id=g:3675429
Ciénaga Manteguera	id=g:3675430
Manta Gordal	id=g:3675431
Manta	id=g:3675432
Manta	id=g:3675433
Río Mansoya	id=g:3675434
Río Manso	id=g:3675435
Río Manso	id=g:3675436
Río Manso	id=g:3675437
Caño Manslar	id=g:3675438
Manrique	id=g:3675439
Manquetalia	id=g:3675440
Manocompuesta	id=g:3675441
Mánnapana	id=g:3675442
Manizales	id=g:3675443
Manizales	id=g:3675444
Caño Manirote	id=g:3675445
Quebrada Manila	id=g:3675446
Manila	id=g:3675447
Manila	id=g:3675448
Manicongo	id=g:3675449
Manica	id=g:3675450
Río Maní	id=g:3675451
Maní	id=g:3675452
Mani	id=g:3675453
Maní	id=g:3675454
Manguelito	id=g:3675455
Caño Mangue	id=g:3675456
Mangoverde	id=g:3675457
Isla Mangles	id=g:3675458
Río Mangle	id=g:3675459
Boca de Mangle	id=g:3675460
Mangle	id=g:3675461
Mangle	id=g:3675462
Cabo Manglares	id=g:3675463
Bocana de Manglares	id=g:3675464
Lomas del Manglar	id=g:3675465
Manglar	id=g:3675466
Manglar	id=g:3675467
Manga	id=g:3675468
Caño Manecudina	id=g:3675469
Caño Mane	id=g:3675470
Río Mandur	id=g:3675471
Manduca	id=g:3675472
Río Mandiyaco	id=g:3675473
Arroyo Mandinguilla	id=g:3675474
Mandinguilla	id=g:3675475
Quebrada Mandinga	id=g:3675476
Quebrada Mandinga	id=g:3675477
Isla Mandinga	id=g:3675478
Ciénaga Mandinga	id=g:3675479
Mandinga	id=g:3675480
Raudal Mandi	id=g:3675481
Manderlein	id=g:3675482
Río Mandé	id=g:3675483
Mandé	id=g:3675484
Quebrada Mancuamalis	id=g:3675485
Arroyo Mancomoján	id=g:3675486
Arroyo Mancomoján	id=g:3675487
Mancomaján	id=g:3675488
Mancomaján	id=g:3675489
Mancodal	id=g:3675490
Río Manco	id=g:3675491
Mancilla	id=g:3675492
Manchuria	id=g:3675493
Colina de Manchego	id=g:3675494
Manchag	id=g:3675495
Alto Manchadores	id=g:3675496
Manchadores	id=g:3675497
Cuchilla Mancamo	id=g:3675498
Río Manavení	id=g:3675499
Manaure Viejo	id=g:3675500
Salina de Manaure	id=g:3675501
Punta Manaure	id=g:3675502
Bahía Manaure	id=g:3675503
Manaure	id=g:3675504
Manaure	id=g:3675505
Mañature	id=g:3675506
Ciénaga Manatíes	id=g:3675507
Isla Manatí	id=g:3675508
Ciénaga de Manatí	id=g:3675509
Ciénaga Manatí	id=g:3675510
Brazo Manan	id=g:3675511
Manatí	id=g:3675512
Manatí	id=g:3675513
Manatí	id=g:3675514
Lomas Manash	id=g:3675515
Manare	id=g:3675516
Mañaramahana	id=g:3675517
Lomas Manantialito	id=g:3675518
Manantialito	id=g:3675519
Caño Manantiales	id=g:3675520
Caño Manantiales	id=g:3675521
Manantial	id=g:3675522
Manantial	id=g:3675523
Manantial	id=g:3675524
Manantial	id=g:3675525
Manantial	id=g:3675526
Manantial	id=g:3675527
Manantial	id=g:3675528
Caño Manajuare	id=g:3675529
Manajuare	id=g:3675530
Río Mañaguare	id=g:3675531
Managuara	id=g:3675532
Managua	id=g:3675533
Managua	id=g:3675534
Managua	id=g:3675535
Quebrada Managrucita	id=g:3675536
Río Managrú	id=g:3675537
Managrú	id=g:3675538
Caño Minisiare	id=g:3675539
Manaciare	id=g:3675540
Isla de Manacaro	id=g:3675541
Sabanas de Manacal	id=g:3675542
Manacal	id=g:3675543
Río Manacacías	id=g:3675544
Río Manacacias	id=g:3675545
Mana Blanca	id=g:3675546
Maná	id=g:3675547
Río Man	id=g:3675548
Mamuco	id=g:3675549
Mampuján	id=g:3675550
Mamón Gacho	id=g:3675551
Los Mamones	id=g:3675552
Mamoncito	id=g:3675553
Ciénaga Mamonal	id=g:3675554
Mamonal	id=g:3675555
Punta Mamón	id=g:3675556
Quebrada Mormollo	id=g:3675557
Mámbita	id=g:3675558
Ciénaga Mamavita	id=g:3675559
Mamatoco	id=g:3675560
Quebrada Mamarongo	id=g:3675561
Mamarongo	id=g:3675562
Quebrada Mamansoyá	id=g:3675563
Río Mamangueca	id=g:3675564
Río Mamancanaca	id=g:3675565
Mamancanaca	id=g:3675566
Río Mamaconde	id=g:3675567
Quebrada Malvazá	id=g:3675568
Malvarez	id=g:3675569
Isla de Malpelo	id=g:3675570
Caño Malpaso	id=g:3675571
Caño Malpaso	id=g:3675572
Caño Malpaso	id=g:3675573
Quebrada Malnombre	id=g:3675574
Malnombre	id=g:3675575
Ciénaga Mallorquín	id=g:3675576
Arroyo Mallorquín	id=g:3675577
Mallama	id=g:3675578
Ciénaga Malibú	id=g:3675579
Malhombre	id=g:3675580
Maleza	id=g:3675581
Males	id=g:3675582
Río Malena	id=g:3675583
Quebrada Malena	id=g:3675584
Estación Malena	id=g:3675585
Malena	id=g:3675586
Malena	id=g:3675587
Malena	id=g:3675588
Malembá	id=g:3675589
Malaver	id=g:3675590
Malaquí	id=g:3675591
Serrania de Malanoche	id=g:3675592
Quebrada Malanoche	id=g:3675593
Caño Malambo	id=g:3675594
Malambo	id=g:3675595
Malambo	id=g:3675596
Malambo	id=g:3675597
Malambá	id=g:3675598
Istmo de Malaguita	id=g:3675599
Malaguita	id=g:3675600
Ciénaga Malagana	id=g:3675601
Malagana	id=g:3675602
Malagana	id=g:3675603
Bahía de Málaga	id=g:3675604
Málaga	id=g:3675605
Málaga	id=g:3675606
Quebrada Malachí	id=g:3675607
Malachí	id=g:3675608
Cerro Malacara	id=g:3675609
Cerro Malacara	id=g:3675610
Quebrada Malabrigo	id=g:3675611
Malabrigo	id=g:3675612
Malabrigo	id=g:3675613
Malabrigo	id=g:3675614
Malabé	id=g:3675615
Cañada Los Malabares	id=g:3675616
Malabar	id=g:3675617
Makúrraruhu	id=g:3675618
Makureheno	id=g:3675619
Arroyo Makaraipaho	id=g:3675620
Makaraipaho	id=g:3675621
Laguna Majupay	id=g:3675622
Río Majuas	id=g:3675623
Majuado	id=g:3675624
Laguna Majayura	id=g:3675625
Majayura	id=g:3675626
Ciénaga Majata	id=g:3675627
Majanariu	id=g:3675628
Quebrada Majana	id=g:3675629
Sabanas de Majagüillal	id=g:3675630
Majagüillal	id=g:3675631
Majaguillal	id=g:3675632
Boca Majagual	id=g:3675633
Boca Majagual	id=g:3675634
Majagual	id=g:3675635
Majagual	id=g:3675636
Majagual	id=g:3675637
Majagual	id=g:3675638
Majagual	id=g:3675639
Majagual	id=g:3675640
Quebrada Majagua	id=g:3675641
Punta Majagua	id=g:3675642
Caño Majagua	id=g:3675643
Majagua	id=g:3675644
Maizal	id=g:3675645
Ciénaga del Maiz	id=g:3675646
Quebrada Maito	id=g:3675647
Maito	id=g:3675648
Mairongo	id=g:3675649
Maipures	id=g:3675650
Maipo	id=g:3675651
Maípaha	id=g:3675652
Cerro Maine Hanarí	id=g:3675653
Maicao	id=g:3675654
Sabanas de Maico	id=g:3675655
Maicira	id=g:3675656
Maicao	id=g:3675657
Maicao	id=g:3675658
Maicao	id=g:3675659
Maicaito	id=g:3675660
Río Maiba	id=g:3675661
Maiba	id=g:3675662
Mahú	id=g:3675663
Punta de Mahoma	id=g:3675664
Mahoma	id=g:3675665
Mahates	id=g:3675666
Cerro Mahates	id=g:3675667
Mahates	id=g:3675668
Magungo	id=g:3675669
Río Magüí	id=g:3675670
Lomas Maguey	id=g:3675671
Magüey	id=g:3675672
Raudal Maguaré	id=g:3675673
Río Maguape	id=g:3675674
Maguaipoa	id=g:3675675
Magote	id=g:3675676
Magnalipa	id=g:3675677
Río Magiriaimo	id=g:3675678
Río Magdalena	id=g:3675679
Quebrada Magdalena	id=g:3675680
Quebrada Magdalena	id=g:3675681
Quebrada Magdalena	id=g:3675682
Punta Magdalena	id=g:3675683
Laguna Magdalena	id=g:3675684
Islote Magdalena	id=g:3675685
Departamento del Magdalena	id=g:3675686
Cordillera del Magdalena	id=g:3675687
Cerro la Magdalena	id=g:3675688
Magdalena	id=g:3675689
Magdalena	id=g:3675690
Manguelito	id=g:3675691
Magangué	id=g:3675692
Magangue	id=g:3675693
Magangue	id=g:3675694
Magangué	id=g:3675695
Magaña	id=g:3675696
Magalote	id=g:3675697
Quebrada Magallo	id=g:3675698
Alto Magallita	id=g:3675699
Quebrada Maestro Estabán	id=g:3675700
Madronal	id=g:3675701
Quebrada Madrón	id=g:3675702
Madrigal	id=g:3675703
Madrigal	id=g:3675704
Arroyo Madrid	id=g:3675705
Madrid	id=g:3675706
Madrid	id=g:3675707
Madrid	id=g:3675708
Caño Madrevieja	id=g:3675709
Caño Madrevieja	id=g:3675710
Arroyo Madrevieja	id=g:3675711
Madrevieja	id=g:3675712
Punta Madre de Dios	id=g:3675713
Zanja Madre	id=g:3675714
Macute	id=g:3675715
Laguna Macunurí	id=g:3675716
Raudal Macuna	id=g:3675717
Caserío Macuje	id=g:3675718
Serranía de Macuira	id=g:3675719
Arroyo Macuira	id=g:3675720
Caño Macuco	id=g:3675721
Caño Macuco	id=g:3675722
Macuco	id=g:3675723
Macuco	id=g:3675724
Macual	id=g:3675725
Punta Macuaca	id=g:3675726
Caño Macú	id=g:3675727
Caño Macú	id=g:3675728
Macoya de Guafí	id=g:3675729
Quebrada Macotama	id=g:3675730
Páramo de Macotama	id=g:3675731
Macotama	id=g:3675732
Quebrada Macosito	id=g:3675733
Río Macopay	id=g:3675734
Arroyo Macondo	id=g:3675735
Macondo	id=g:3675736
Macondo	id=g:3675737
Macollo de Guafa	id=g:3675738
Caño Macolla	id=g:3675739
Serranía de Maco	id=g:3675740
Maco	id=g:3675741
Maco	id=g:3675742
Machoviva	id=g:3675743
Machosolo	id=g:3675744
Arroyo Machosmonos	id=g:3675745
Macho Muerto	id=g:3675746
Machobayo	id=g:3675747
Caño Macho	id=g:3675748
Lomas Machinkamahana	id=g:3675749
Machinkamahana	id=g:3675750
Volcán Machín	id=g:3675751
Machín	id=g:3675752
Machín	id=g:3675753
Cuchilla de Macheteado	id=g:3675754
Machete	id=g:3675755
Río Machetá	id=g:3675756
Machetá	id=g:3675757
Machetá	id=g:3675758
Arroyo Mácheheche	id=g:3675759
Macharagos	id=g:3675760
Estación Machado	id=g:3675761
Ciénaga de Machado	id=g:3675762
Ciénaga Machado	id=g:3675763
Cachoeira do Machado	id=g:3675764
Machado	id=g:3675765
Sabanas Machaderas	id=g:3675766
Machaco	id=g:3675767
Maceo	id=g:3675768
Maceo	id=g:3675769
Punta Macencia	id=g:3675770
Macegal	id=g:3675771
Macedonia	id=g:3675772
Macedonia	id=g:3675773
Arroyo Macayepo	id=g:3675774
Macayepo	id=g:3675775
Macayepo	id=g:3675776
Macayarí	id=g:3675777
Río Macaya	id=g:3675778
Macascruz	id=g:3675779
Macaravita	id=g:3675780
Macaravita	id=g:3675781
Macaraquilla	id=g:3675782
Macaranaima	id=g:3675783
Río Macapay	id=g:3675784
Macapay	id=g:3675785
Macapay	id=g:3675786
Macapay	id=g:3675787
Caño Macanilla	id=g:3675788
Laguna Macaniare	id=g:3675789
Macanal	id=g:3675790
Macanal	id=g:3675791
Macanal	id=g:3675792
Macanal	id=g:3675793
Alto Macana	id=g:3675794
Quebrada Macaliguá	id=g:3675795
Cerro Macal	id=g:3675796
Macajancito	id=g:3675797
Macaján	id=g:3675798
Caño Macaguancito	id=g:3675799
Quebrada La Macaguana	id=g:3675800
Sabana de Macaguán	id=g:3675801
Caño Macaguan	id=g:3675802
Macaguán	id=g:3675803
Macaguan	id=g:3675804
Macaguaje	id=g:3675805
Río Macacuní	id=g:3675806
Caño Macaco	id=g:3675807
Mabobo	id=g:3675808
Maásimay	id=g:3675809
Maásichi	id=g:3675810
Maasichi	id=g:3675811
Maasehin	id=g:3675812
Máaraki	id=g:3675813
Río Luzonyaco	id=g:3675814
Luz Chiquita	id=g:3675815
Lusitania	id=g:3675816
Lusitania	id=g:3675817
Lusitania	id=g:3675818
Lusitania	id=g:3675819
Lusitania	id=g:3675820
Lusitania	id=g:3675821
Lusitania	id=g:3675822
Lusitania	id=g:3675823
Lusitania	id=g:3675824
Laguna de Luruaco	id=g:3675825
Luruaco	id=g:3675826
Luruaco	id=g:3675827
Luriza	id=g:3675828
Lupton	id=g:3675829
Luohu	id=g:3675830
Luna Park	id=g:3675831
Luna Nueva	id=g:3675832
Quebrada Luna	id=g:3675833
Ciénaga de Luna	id=g:3675834
Cuchilla de Lumbí	id=g:3675835
Lulú	id=g:3675836
Lulu	id=g:3675837
Bajo Luis Guerra	id=g:3675838
Río Luisa	id=g:3675839
Río Luisa	id=g:3675840
Alto de Luisa	id=g:3675841
Lucusguta	id=g:3675842
Río Lucuicí	id=g:3675843
Quebrada Lucuchuta	id=g:3675844
Luciano Restrepo	id=g:3675845
Lucía	id=g:3675846
Lucía	id=g:3675847
Luchima	id=g:3675848
Luchal	id=g:3675849
Caño La Lucha	id=g:3675850
Alto del Lucero	id=g:3675851
Lucero	id=g:3675852
Lucerna	id=g:3675853
Lozanía	id=g:3675854
Lo Vorán	id=g:3675855
Lourdes María	id=g:3675856
Lourdes	id=g:3675857
Lourdes	id=g:3675858
Lounamie	id=g:3675859
Quebrada Los Zambos	id=g:3675860
Los Yucales	id=g:3675861
Los Yopos	id=g:3675862
Los Yopitos	id=g:3675863
Los Volcanes	id=g:3675864
Los Volcanes	id=g:3675865
Los Volcanes	id=g:3675866
Los Vinos	id=g:3675867
Caño Los Vijaos	id=g:3675868
Los Vijaos	id=g:3675869
Los Vidales	id=g:3675870
Los Veranillos	id=g:3675871
Punta Tortuguero	id=g:3675872
Playa de Los Venados	id=g:3675873
Ciénaga de Los Venados	id=g:3675874
Los Venados	id=g:3675875
Los Venados	id=g:3675876
Los Vados	id=g:3675877
Los Tupes	id=g:3675878
Los Trompillos	id=g:3675879
Los Trompillos	id=g:3675880
Los Trompillos	id=g:3675881
Los Tres Reyes	id=g:3675882
Los Tres Naranjos	id=g:3675883
Los Tres Caminos	id=g:3675884
Punta Los Tres Amigos	id=g:3675885
Los Trapiches	id=g:3675886
Caño de Los Tramposos	id=g:3675887
Alto de Los Toyes	id=g:3675888
Los Totumitos	id=g:3675889
Los Tigres	id=g:3675890
Alto Los Terrones	id=g:3675891
Los Termales	id=g:3675892
Los Tendidos	id=g:3675893
Los Tendales	id=g:3675894
Los Tendales	id=g:3675895
Alto Los Tarayes	id=g:3675896
Quebrada de Los Tanques	id=g:3675897
Los Tangares	id=g:3675898
Los Tamaquitos	id=g:3675899
Los Taguanes	id=g:3675900
Los Tábanos	id=g:3675901
Los Sitios	id=g:3675902
Los Seis Hermanos	id=g:3675903
Los Sarares	id=g:3675904
Quebrada Los Sarapicos	id=g:3675905
Quebrada Los Santos	id=g:3675906
Alto Los Santos	id=g:3675907
Los Santos	id=g:3675908
Los Santos	id=g:3675909
Los Santaneros	id=g:3675910
Hato Los Samuracos	id=g:3675911
Sierra de Los Saltos	id=g:3675912
Los Salados	id=g:3675913
Los Salados	id=g:3675914
Los Sabalos	id=g:3675915
Punta Los Rocheros	id=g:3675916
Punta Los Róbalos	id=g:3675917
Los Ríos	id=g:3675918
Los Reyes	id=g:3675919
Los Remedios	id=g:3675920
Los Remedios	id=g:3675921
Ciénaga Los Rastrojos	id=g:3675922
Caño Los Rastrojos	id=g:3675923
Los Rafaeles	id=g:3675924
Los Quinitos	id=g:3675925
Las Queseras	id=g:3675926
Los Quemados	id=g:3675927
Los Quecos	id=g:3675928
Ciénaga Los Puercos	id=g:3675929
Los Puentes	id=g:3675930
Los Potreros	id=g:3675931
Bocas de Terán	id=g:3675932
Los Pondores	id=g:3675933
Ciénaga de Los Ponches	id=g:3675934
Ciénaga Los Ponches	id=g:3675935
Los Ponches	id=g:3675936
Los Pomarrosos	id=g:3675937
Los Pomarrosos	id=g:3675938
Caño Los Pollos	id=g:3675939
Alto de Los Pocitos	id=g:3675940
Los Planes	id=g:3675941
Los Placeres	id=g:3675942
Placeres	id=g:3675943
Los Placeres	id=g:3675944
Los Placeres	id=g:3675945
Hato Los Placeres	id=g:3675946
Los Pitones	id=g:3675947
Arroyo Los Pintados	id=g:3675948
Los Pinos	id=g:3675949
Los Piñones	id=g:3675950
Los Piñones	id=g:3675951
Los Pilones	id=g:3675952
Los Pigillos	id=g:3675953
Cañada Los Picures	id=g:3675954
Cordillera Los Picachos	id=g:3675955
Playa de Los Pescadores	id=g:3675956
Caño Los Perros	id=g:3675957
Cerro Los Pericos	id=g:3675958
Los Pericos	id=g:3675959
Los Pensares	id=g:3675960
Los Peñones	id=g:3675961
Ciénaga Los Pendales	id=g:3675962
