Çayırköy	id=g:749477
Kestane Dağı	id=g:6958753
Çatalazmak	id=g:6958754
Gocuk Burnu	id=g:6958755
Umurbey Dağı	id=g:6958756
Saltık Limanı	id=g:6958757
Kunduzkaya Limanı	id=g:6958758
Kümren Burnu	id=g:6958759
Toprak Burnu	id=g:6958760
Saltık Burnu	id=g:6958761
Karaağaçlı Dere	id=g:6958762
Kabageven Burnu	id=g:6958763
Kayaüstü Burnu	id=g:6958764
Kavak Deresi	id=g:6958765
Dalyan Burnu	id=g:6958766
Çanakkale Havalimanı	id=g:6958767
Kumbağı Burnu	id=g:6958768
Karakulak Burnu	id=g:6958769
Pirnali Burun	id=g:6958770
Anıt Limanı	id=g:6958771
Uzunhızırlı Baraj	id=g:6958781
Arı Burnu	id=g:6958782
Tayfur Barajı	id=g:6958783
Tımar	id=g:6967854
Yuva	id=g:6967855
Dövencik	id=g:6967856
Uysal	id=g:6967860
Bağlama	id=g:6967862
Kardeşler	id=g:6967867
Evbark	id=g:6967868
Tatlica	id=g:6967872
Görenek	id=g:6967873
Bullupınar	id=g:6967874
Sütlüce	id=g:6967875
Gölgelik	id=g:6967876
Töreli	id=g:6967878
Bodüslü	id=g:6967884
Koçak	id=g:6967885
Kazanç	id=g:6967887
Kurultu	id=g:6967889
Dilmetaş	id=g:6967890
Güzelkanak	id=g:6967891
Karşıgeçit	id=g:6967894
Barışık	id=g:6967896
Aladüz	id=g:6968051
Koklu	id=g:6968053
Gündoğan	id=g:6968054
Elmayaka	id=g:6968069
Ünlüce	id=g:6968070
Papalya	id=g:6968072
Keskin	id=g:6968073
Sungurtu	id=g:6968074
Kiris	id=g:6968075
Çicekli	id=g:6968076
Şişli	id=g:6968077
Doğanyayla	id=g:6968078
İri	id=g:6968079
Veligöl	id=g:6968080
Altıntaş	id=g:6968081
Akyayla	id=g:6968083
Kartal	id=g:6968084
Yaşlıkavak	id=g:6968089
Bağcılar	id=g:6968091
Güneyyamaç	id=g:6968092
Akçabuk	id=g:6968100
Elmacık	id=g:6968102
Eliacık	id=g:6968103
Işınlı	id=g:6968105
Saygın	id=g:6968107
Kuzu Adası	id=g:6968137
Yan Mezra	id=g:6968139
Dere Başı	id=g:6968140
Kapıdağı	id=g:6968142
Geçerli	id=g:6968143
Basaran	id=g:6968276
Yatağan	id=g:6968277
Mülk	id=g:6968280
Uğuryeren	id=g:6968281
Kösk	id=g:6968283
Bakımlı	id=g:6968284
Çayırbaşı	id=g:6968286
Aşağı Bakraçlı	id=g:6968305
Van Kalesi	id=g:6968319
Yalınağaç	id=g:6968320
Tekmal	id=g:6968321
Dokuzbasak	id=g:6968426
Yukarı Çitli	id=g:6968569
Dilimli	id=g:6968574
Koçköy	id=g:6968576
Hivi	id=g:6968577
Eleğence	id=g:6968582
Yemlice	id=g:6968585
Otluca	id=g:6968587
Yenikösk	id=g:6968588
Tutumlu	id=g:6968589
Yabalı	id=g:6968839
Sekerbulak	id=g:6968840
Özköy	id=g:6968843
Büyük Dağ	id=g:6968844
Özkaynak	id=g:6968845
Çarpanak	id=g:6968846
Topaktaş	id=g:6968847
Aşağı Göralan	id=g:6968848
Karatavuk	id=g:6968849
Cimenli	id=g:6968870
Derekent	id=g:6968873
Gökoğlan	id=g:6968875
Ortayayla	id=g:6968876
Meral	id=g:6968877
Duracak	id=g:6968879
Kaynarsu	id=g:6968881
Gümüşoluk	id=g:6968888
Kırkpınar	id=g:6968889
Bozyaka	id=g:6968890
Bulmaç	id=g:6968893
Bucakönü	id=g:6968895
Küplü	id=g:6968897
Akbaş	id=g:6968898
Dinlence	id=g:6968900
Nışanlı	id=g:6968904
Uçoğul	id=g:6968906
Yayıktaş	id=g:6968907
Kasımbağı	id=g:6968909
Pınarlı	id=g:6969082
Medanboğazı	id=g:6969083
Ziyaret	id=g:6969084
Çağdaş	id=g:6969085
Abdal	id=g:6969086
Çubuklu	id=g:6969087
Ekiciler	id=g:6969088
Oyalı	id=g:6969089
Ağaçören	id=g:6969090
Altındere Devlet Harası	id=g:6969091
Çakırbey	id=g:6969092
Işbaşı	id=g:6969093
Yukarı Ağaçören	id=g:6969094
Ulupamir	id=g:6969095
Köycük	id=g:6969096
Tuğlu	id=g:6969097
Cayırbiçen	id=g:6969098
Evbeyli	id=g:6969099
Mağara	id=g:6969100
Karadoğan	id=g:6969101
Yukarısınırı	id=g:6969102
Gergeli	id=g:6969103
Karakaya	id=g:6969104
Zehirlisu	id=g:6969105
Corbera	id=g:6969106
Yöreli	id=g:6969107
Yalındam	id=g:6969108
Doluca	id=g:6969109
Kurucam	id=g:6969110
Tandırbaşı	id=g:6969111
Aksakal	id=g:6969112
Sabanbüken	id=g:6969113
Yılanlı	id=g:6969114
İkizcalı	id=g:6969115
Yukarı Gökek	id=g:6969116
Ergücü	id=g:6969117
Aşağı Göze	id=g:6969118
Salmanağa	id=g:6969119
Köprü	id=g:6969120
Tırmıklı	id=g:6969121
Mazban	id=g:6969122
Aşağı Kozluca	id=g:6969123
Yeşilkanat	id=g:6969124
Deredam	id=g:6969125
Dürükkaş	id=g:6969126
Küçük Kıran	id=g:6969127
Fevzi	id=g:6969128
Yalındüz	id=g:6969129
Karahan	id=g:6969130
Açıkyol	id=g:6969131
Görecek	id=g:6969132
Kemerköprü	id=g:6969133
Yeni	id=g:6969134
Saraç	id=g:6969135
Mikail	id=g:6969136
Çotuklu	id=g:6969137
Çakıl	id=g:6969152
Avgaris	id=g:6969153
Dalkıran	id=g:6969154
Imamabal	id=g:6969155
Yanıktepe	id=g:6969156
Sarıköy	id=g:6969157
Morgedik	id=g:6969158
Çiçekli	id=g:6969159
Hıdırmentes	id=g:6969160
Yaskütük	id=g:6969161
Kavullu	id=g:6969162
Şehitağa	id=g:6969163
Serametaş	id=g:6969164
Erginler	id=g:6969165
Oruçlu	id=g:6969166
Topraksever	id=g:6969167
Tepeli	id=g:6969168
Keleres	id=g:6969169
Sakızlı	id=g:6969170
Gündoğan	id=g:6969171
Dere	id=g:6969172
Yassıtepe	id=g:6969173
Avcıbaşı	id=g:6969174
Kurtoğlu	id=g:6969175
Suveren	id=g:6969176
İncealan	id=g:6969177
Sarıharman	id=g:6969178
Yukarı Çanak	id=g:6969179
Dokuzuncular	id=g:6969180
Kimili	id=g:6969181
Tekensuyu	id=g:6969182
Akbaşak	id=g:6969183
Girdil	id=g:6969184
Aşağıgüneyci	id=g:6969190
Dağören	id=g:6969191
Doğangün	id=g:6969193
Kalender	id=g:6969196
Tezgelen	id=g:6969197
Kalecik	id=g:6969198
Kelle	id=g:6969199
Akçift	id=g:6969200
Çakırbey	id=g:6969201
Sağlamtaş	id=g:6969202
Aşağı Gölalan	id=g:6969203
Yukarıkalecik	id=g:6969204
Yukarıtasoğlu	id=g:6969205
Aşağıtasoğlu	id=g:6969206
Kocasaban	id=g:6969207
Çaylak	id=g:6969208
Gültepe	id=g:6969210
Binbaşıçesmesi	id=g:6969211
Han	id=g:6969212
Değerimenarkı	id=g:6969220
Yeniçavuş	id=g:6969221
Aşağıayazca	id=g:6969224
Boyaldı	id=g:6969225
Gülmehmet	id=g:6969226
Kapıköy	id=g:6969227
Meydanlı	id=g:6969228
Gelincik	id=g:6969229
Beykusağı	id=g:6969382
Irgatlı	id=g:6969383
Moricek	id=g:6969384
Eski Emek	id=g:6969385
Çöplük Göleti	id=g:6969386
Yarımağıl	id=g:6969387
Aşkın	id=g:6969389
İslamköy	id=g:6969390
Çakmak	id=g:6969391
Almanava Ziyareti	id=g:6969392
Sütlüce	id=g:6969393
Yukarı Sütlüce	id=g:6969394
Kıragı	id=g:6969395
Yarımış	id=g:6969396
Adbalsincan	id=g:6969397
Mustafabey	id=g:6969398
Albenek	id=g:6969399
Hamurkesen	id=g:6969400
Ortaköy	id=g:6969401
Karatağ	id=g:6969402
Hasankoç	id=g:6969403
Bozyiğit	id=g:6969404
Ongun	id=g:6969405
Akın	id=g:6969407
Dağarcık	id=g:6969408
Koçgüden	id=g:6969409
Mollahüseyin	id=g:6969410
Çakır	id=g:6969411
Mukırk Ziyareti	id=g:6969412
Gölesirne	id=g:6969413
Çılgı	id=g:6969414
Ağıldere	id=g:6969415
Sahintepe	id=g:6969416
İkizdeğermen	id=g:6969417
Gedik	id=g:6969418
Dereağzı	id=g:6969419
Mutlusar	id=g:6969420
Yeniharman	id=g:6969421
Dövenciler	id=g:6969422
Arındı	id=g:6969423
Demirbilek	id=g:6969425
Erkanağı	id=g:6969426
Beşocak	id=g:6969618
Keskindere	id=g:6969619
Gözaydın	id=g:6969620
Uludurak	id=g:6969621
Çikekli	id=g:6969622
Aşağı Dallı	id=g:6969623
Yukarı Dallı	id=g:6969624
Tarımcı	id=g:6969625
Aydemir	id=g:6969626
Ortanca	id=g:6969627
Çağla	id=g:6969628
Çalalkaya	id=g:6969629
Aşağıçörten	id=g:6969630
Bulgurlu	id=g:6969631
Yeşilyurt	id=g:6969632
İlgi	id=g:6969633
Binektaşı	id=g:6969634
Taşnacak	id=g:6969635
Kaya	id=g:6969636
Bükülmez	id=g:6969637
Kayrakdere	id=g:6969638
Evinli	id=g:6969639
Yaya	id=g:6969640
Yeşildere	id=g:6969641
Kabatepe	id=g:6969642
Karakoç	id=g:6969643
Kırkçömlek	id=g:6969644
Kiliçtutan	id=g:6969645
Aşağıeğerli	id=g:6969646
Koşumlu	id=g:6969647
Yapraklı	id=g:6969648
Çimendüzü	id=g:6969649
Atobinen	id=g:6969650
Baltutan	id=g:6969651
Geçkalmaz	id=g:6969652
Arkoç	id=g:6969653
Salyan	id=g:6969654
Karyağdı	id=g:6969655
Bayranlı	id=g:6969656
Sarıçiçek	id=g:6969657
Uğur	id=g:6969658
Çimen	id=g:6969659
Durak	id=g:6969661
Sarıgöz	id=g:6969662
Gürağaç	id=g:6969664
Yeserti	id=g:6969665
Baltıcı	id=g:6969666
Karakavak	id=g:6969667
Kırazlı	id=g:6969668
Taşaltı	id=g:6969671
Topaç	id=g:6969672
Oriski	id=g:6969673
Çınarbidi	id=g:6969674
Yaylaönü	id=g:6969675
Sarp	id=g:6969676
Samanlı	id=g:6969677
Dölek	id=g:6969678
Hörköy	id=g:6969679
Ekecek	id=g:6969681
Karadana	id=g:6969684
Boğlan	id=g:6969686
Mersin	id=g:6969687
Korulu	id=g:6969691
Andicen	id=g:6969692
Sığırcık	id=g:6969693
Yukarı Cam	id=g:6969695
Çalaş	id=g:6969697
Gelener	id=g:6969698
Sak	id=g:6969699
Budaklı	id=g:6969700
Taşdibek	id=g:6969701
Kulaçkaya	id=g:6969702
Cennetdere	id=g:6969703
Beşiktaş	id=g:6969704
Koltutan	id=g:6969707
Güvenç	id=g:6969708
Acalar	id=g:6969709
Ulasır	id=g:6969710
Taşbucak	id=g:6969745
Tanrıverdi	id=g:6969746
Sıvgınlı	id=g:6969747
Gelincik	id=g:6969748
Döneme	id=g:6969749
Küllüce	id=g:6969750
Sehbur	id=g:6969752
Dursunlar	id=g:6969753
Ardıçlı	id=g:6969754
Armağan	id=g:6969755
Aşağı Kuşak	id=g:6969756
Yukarı Kuşak	id=g:6969757
Kıyıcık	id=g:6969758
Salat	id=g:6969759
Kavaklıdere	id=g:6969760
Usanmaz	id=g:6969761
Güdümlü	id=g:6969762
Ünlüce	id=g:6969763
Dikmetaş	id=g:6969764
Van Atatürk Şehir Stadyumu	id=g:6969765
Van Tren Garı	id=g:6969766
Van Ferit Melen Havaalanı	id=g:6969767
Hoşap Kalesi	id=g:6969839
Kırkhan	id=g:6969843
Lulis	id=g:6969844
Tuğrul	id=g:6969845
Unsal	id=g:6969846
Alancılar	id=g:6969847
Anapınar	id=g:6969848
Laleli	id=g:6969850
Koyunlu	id=g:6969851
Bulyar	id=g:6969852
Mercanlı	id=g:6969853
Kilris	id=g:6969854
Poğanık	id=g:6969855
Soluz	id=g:6969856
Trakya	id=g:6969857
Cuma	id=g:6969858
Püşgüllü	id=g:6969859
Akhisar	id=g:6969860
Evciler	id=g:6969861
Paşaköy	id=g:6969862
Akdere	id=g:6969863
Küçük Taş	id=g:6969868
Garip	id=g:6969870
Imanlı	id=g:6969871
Taptaş	id=g:6969872
Özbekli	id=g:6969873
Horis	id=g:6969874
Almaca	id=g:6969875
Taşlıdere	id=g:6969876
Konuk	id=g:6969877
Deri	id=g:6969878
Küçük Köy	id=g:6969879
Pınarbaşı	id=g:6969880
Şenler	id=g:6969881
Oğuzeli	id=g:6969882
Mengene	id=g:6969883
İkigöz Mağarası	id=g:6969884
Süs	id=g:6969885
Hasundağı	id=g:6970115
Mirceldın Dağı	id=g:6970116
Hasanbeşir Tepesi	id=g:6970118
Variser Tepesi	id=g:6970119
İhtiyarsahap Dağı	id=g:6970120
Havatarık Tepesi	id=g:6970122
İnek Mağarası	id=g:6970123
Kuçkaş Burnu	id=g:6970124
Suçit Burnu	id=g:6970125
Parmak Burnu	id=g:6970126
Avdu Adaları	id=g:6970127
Kutirtaş Burnu	id=g:6970128
Çadır Dağı	id=g:6970129
Güçarı Dağı	id=g:6970130
Koç Tepesi	id=g:6970131
Karlıdağ	id=g:6970132
Kuş Dağı	id=g:6970133
Serizeri Dağı	id=g:6970134
Surduz Dağı	id=g:6970135
Mevzi Dağı	id=g:6970136
Çeviki Dağı	id=g:6970137
Siyahtaş Tepesi	id=g:6970138
ÇelesorTepesi	id=g:6970139
Didanış Tepesi	id=g:6970140
Yuvarlaktaş Tepesi	id=g:6970141
Kevipir Tepesi	id=g:6970142
Derigelir Tepesi	id=g:6970143
Beyaztaş Tepesi	id=g:6970144
Ganisipi Dağı	id=g:6970145
Puroma Dağı	id=g:6970146
Keklik Dağı	id=g:6970147
Bincevan Dağı	id=g:6970148
Koç Dağı	id=g:6970149
Gircevri Tepesi	id=g:6970150
Ahmetbey Sırtı	id=g:6970151
Ceper Tepesi	id=g:6970152
Kaşka Tepesi	id=g:6970153
Karavın Tepesi	id=g:6970154
Plangör Tepesi	id=g:6970155
Eskibağlar Sırtı	id=g:6970156
Daht Dağı	id=g:6970157
Goharamışam Dağı	id=g:6970158
Yaylagöz Pınar	id=g:6970159
Mandataşı Tepesi	id=g:6970182
Eskiköy	id=g:6970461
Navşor Tepesi	id=g:6970462
Kırkır Pınar	id=g:6970463
Bol Dağı	id=g:6970464
Beyazpı	id=g:6970465
Irgat Dağı	id=g:6970466
Pınarbaşı Düzü	id=g:6970467
Elmalar Ziyareti	id=g:6970468
Gelik Tepesi	id=g:6970469
Ziyaret Pınar	id=g:6970470
Kırmızı Sırt	id=g:6970471
Everel Düzlüğü	id=g:6970472
Kurtdeliği Tepesi	id=g:6970473
Domuz Pınarları	id=g:6970474
Kırmızı Pınarlar	id=g:6970475
Kaşık Burnu	id=g:6970476
Sıcak Tepesi	id=g:6970477
Süsüm Tepesi	id=g:6970478
Işık Dağı	id=g:6970479
Resul Tepesi	id=g:6970480
Komuşyaylası	id=g:6970481
Muradiye Dağı	id=g:6970482
Hacihalil Dağı	id=g:6970483
Kavşabulak Tepesi	id=g:6970485
Kurttepesi	id=g:6970486
Gülebakan Tepesi	id=g:6970487
Sivri Tepesi	id=g:6970488
Attepesi	id=g:6970489
Teknecik	id=g:6970495
Ayazpınar	id=g:6970496
Yüzüncü Yıl Üniversitesi Arıştırma Hastanesi	id=g:6970633
Van SSK Devlet Hastanesi	id=g:6970634
Kuşkaya	id=g:6970648
Çiçek	id=g:6970649
Onbaşılar	id=g:6970650
Yeşilyurt	id=g:6970651
Kazan	id=g:6970652
Kucak	id=g:6970653
Bağbaşı	id=g:6970654
Dağalan	id=g:6970655
Çaputlu	id=g:6970656
Sarıdibek	id=g:6970657
Esenbel	id=g:6970658
Keçelbaba	id=g:6970659
Gökçeali	id=g:6970660
Çatmaoluk	id=g:6970661
Beyaz Göl	id=g:6970662
Demirören	id=g:6970663
Edremit	id=g:6970664
Güllüce	id=g:6970665
Tepeli	id=g:6970666
Günbeli	id=g:6970667
Kızıltepe	id=g:6970668
Uçaymak	id=g:6970669
Akyemiş	id=g:6970670
Zincirkale	id=g:6970671
Baltacık	id=g:6970672
Aşağıgömez	id=g:6970673
Eskikonak	id=g:6970674
Ziyaret	id=g:6970675
Akçaören	id=g:6970676
Hisar	id=g:6970677
Alatay	id=g:6970678
Örendik	id=g:6970679
Yeşilhisar	id=g:6970680
Eyrilmaz	id=g:6970681
Çukurbağ	id=g:6970682
Ortadamla	id=g:6970683
Yukarıdamla	id=g:6970684
Meydandağı	id=g:6970685
Gündüz	id=g:6970686
Şekerbulak	id=g:6970687
Ahmetabat	id=g:6970688
Azizler	id=g:6970689
Karahan	id=g:6970690
Doğangün	id=g:6970691
Dikbiyik	id=g:6970692
Bulutpınar Dağı	id=g:6970693
Sarıgöze	id=g:6970747
Dikme	id=g:6970748
Yayık Dağı	id=g:6970767
Ortayamaç	id=g:6970768
Dibelek	id=g:6970769
İsaabat	id=g:6970791
Ozanpınar	id=g:6970792
Çobanoba	id=g:6970793
Sorguçlu	id=g:6970794
Yenikent	id=g:6970795
Karadere	id=g:6970796
Koyuncu	id=g:6970797
Nallıkonak	id=g:6970798
Seslidoğan	id=g:6970799
Aşağı Yenigün	id=g:6970800
Yukarı Yenigün	id=g:6970801
Yapılı	id=g:6970802
Aşağı Aladağ	id=g:6970803
Ayvacık	id=g:6970804
Özdirek	id=g:6970805
Kurtpınar Dağı	id=g:6970806
Çağlayan	id=g:6970807
Demirkapı	id=g:6970808
Uğurtaş	id=g:6970809
Karlıca	id=g:6970810
Kamışlı	id=g:6970811
Dereköy	id=g:6970812
Yoğunhisar	id=g:6970813
Kaynaklı	id=g:6970814
Aşağıkarabat	id=g:6970815
Türkyurdu Tepesi	id=g:6970816
Mühendis Tepesi	id=g:6970817
Düzağıl	id=g:6970818
Yağmurlu	id=g:6970819
Palakçayır	id=g:6970820
Uludal	id=g:6970821
Değermendere	id=g:6970822
Gökçayır	id=g:6970823
Aydıntepe	id=g:6970824
Gözaydın	id=g:6970825
Hasanpınar	id=g:6970826
Yorgunsöğüt	id=g:6970827
Sarıca	id=g:6970828
Söğütlü	id=g:6970829
Övündük	id=g:6970830
Sarıtaş	id=g:6970831
Akbulgar	id=g:6970832
Yurtpınar	id=g:6970833
Anakaya	id=g:6970834
Ziyaret	id=g:6970835
Hacisefer	id=g:6970836
Tellisırt	id=g:6970837
Oklavalı	id=g:6970838
Öztoprak	id=g:6970839
Yeşilova	id=g:6970840
Değermenoğlu	id=g:6970841
Çürük	id=g:6970842
Badıllı	id=g:6970843
Yelkesen	id=g:6970844
Kanatgeren	id=g:6970845
Soğanköy	id=g:6970846
Bağrıpek	id=g:6970847
Arıbey	id=g:6970848
Yaylaköy	id=g:6970849
Çayır	id=g:6970850
Çukurçayır	id=g:6970851
Suçatağı	id=g:6970852
Yolugüzel	id=g:6970853
Aşağı Yoldüzü	id=g:6970854
Yukarı Saklıca	id=g:6970855
Aşağı Pamuktaş	id=g:6970856
Dumanlı	id=g:6970857
Koçbaşı	id=g:6970858
Kumlugeçit	id=g:6971571
Bezirhane	id=g:6971572
Baztoprak	id=g:6971573
Esenköy	id=g:6971575
Bayıraltı	id=g:6971576
Yasıkaya	id=g:6971577
Boyuncak	id=g:6971578
Yukarı Toklu	id=g:6971579
İkiyamaç	id=g:6971580
Balıksu	id=g:6971582
Beşiktepe	id=g:6971583
Yalnızkonak	id=g:6971584
Kavacık	id=g:6971585
Yazıcı	id=g:6971587
Kocataş	id=g:6971588
Balkaynak	id=g:6971589
Hanoba	id=g:6971590
Kovancık	id=g:6971591
Çakıroba	id=g:6971592
Tanrıverdi	id=g:6971593
Dilekyazı	id=g:6971594
Bayramyazı	id=g:6971595
Yukarı Dumanlı	id=g:6971606
Yardımcılar	id=g:6971607
Aşağı Düzmeydan	id=g:6971608
Samanyolu	id=g:6971609
Gündoğan	id=g:6971610
Yeltepe	id=g:6971622
Yuva	id=g:6971624
Şekerbulak	id=g:6971626
Akçevre	id=g:6971670
Altınkilit	id=g:6971671
Kazağa Tepesi	id=g:6971672
Ilıca	id=g:6972222
Gölgebalkan	id=g:6972223
Dibekli	id=g:6972224
Taşbaşamak	id=g:6972225
Mescit	id=g:6972337
Yörükaltı	id=g:6972342
Çalıköy	id=g:6972343
Bozkurt	id=g:6972347
Tanıktepe	id=g:6972350
Atabakan	id=g:6972351
Demirtepe	id=g:6972354
Topçan	id=g:6972355
Yaygınyurt	id=g:6972356
Güngören	id=g:6972357
Yukarı Tavla	id=g:6972553
Dostali	id=g:6972725
Buyurali	id=g:6972815
Sarıdana	id=g:6972904
Isak Paşa Sarayı	id=g:6973255
Esnemez	id=g:6973642
Gökçekaynak	id=g:6973723
Subeşiği	id=g:6973724
Seslitaş	id=g:6973725
Mollakara	id=g:6973726
Kapanca	id=g:6973727
Akpınar	id=g:6973728
Aşağıakpınar	id=g:6973729
Dokuztaş	id=g:6973730
Yeşildirek	id=g:6973731
Aşağı Kardeşi	id=g:6973732
Yanalyol	id=g:6973733
Örentaş	id=g:6982973
Karaşeyh	id=g:6983018
Yazlık	id=g:6983019
Budaklı	id=g:6983020
Kısıklı	id=g:6983021
Liyint	id=g:6983023
Yıldız	id=g:6983044
Kağıtlar	id=g:6983365
Gölüstü	id=g:6983395
Soğanlı	id=g:6983396
Uludere	id=g:6983397
Danıcı	id=g:6983398
Kırkdönüm	id=g:6983662
Yeniköy	id=g:6983676
Bahçe	id=g:6983697
Küçükbahçe	id=g:6983699
Gedikpınar	id=g:6983700
Çatalağzı	id=g:6983701
Kınalıkoç	id=g:6983703
Dilburnu	id=g:6983706
Nemrut Kratorı	id=g:6983707
Yünören	id=g:6983797
Güzeleli	id=g:6983798
Taşüstü	id=g:6983799
Aşağıkaraboy	id=g:6984496
Yaygın	id=g:6984501
Sarıyildiz	id=g:6984503
Yukarı Kolbaşı	id=g:6984504
Koruk	id=g:6984506
Yalnızçam	id=g:6984508
Değermenaltı	id=g:6984509
Yumurtatepe	id=g:6984510
Ekinli	id=g:6984511
Selerbey	id=g:6984512
Hüsrev Paşa Han	id=g:6984513
Doğancı	id=g:6984552
Dönertaş	id=g:6985395
Güntepe	id=g:6985396
Koruklu	id=g:6985400
Ulusoy	id=g:6985408
Çavuşlar	id=g:6985410
Çayırönü	id=g:6985450
Örenlik	id=g:6985451
Beştaş	id=g:6985452
Kaynarca	id=g:6985960
Yediveren	id=g:6985961
Uncular	id=g:6985962
Güvenli	id=g:6985963
Emek	id=g:6985964
Köprücek	id=g:6985965
Pekmez	id=g:6985966
Sandıklı	id=g:6985967
Kavak	id=g:6985968
Değirmenbaşı	id=g:6985969
Karacalı	id=g:6985970
Oruçlu	id=g:6985971
Çataltepe	id=g:6985972
Arılı	id=g:6985973
Camaltı	id=g:6985974
Güreşli	id=g:6985975
Taşdemir	id=g:6985977
Yoncabaşı	id=g:6985978
Kayapınar	id=g:6985979
Top	id=g:6985980
Ören	id=g:6985981
Düzce	id=g:6985982
Ermeni	id=g:6985983
Değirmen	id=g:6985984
Yedikardeş	id=g:6985985
Samanyolu	id=g:6985986
Budaklı	id=g:6985987
Yoğurtçu	id=g:6985988
Mezikarcin	id=g:6985989
Kapısuyu	id=g:6985992
Yapraklı	id=g:6985993
Akdik	id=g:6985995
Verimli	id=g:6985996
Çalışkaniar	id=g:6985997
Taşevler	id=g:6985998
Ağaçlı	id=g:6985999
Bağışlı	id=g:6986000
Kayalar	id=g:6986001
Durak	id=g:6986002
Keklik	id=g:6986003
Karadal	id=g:6986004
Yolbaşı	id=g:6986005
Arpalı	id=g:6986006
Yazmalı	id=g:6986007
Kaşıklar	id=g:6986008
Çiçekli	id=g:6986009
Pelitli	id=g:6986010
Gökçe	id=g:6986011
Ölçülü	id=g:6986012
Kaval	id=g:6986013
Aktay	id=g:6986014
Köprü	id=g:6986015
Hırp	id=g:6986017
Lulusuk	id=g:6986018
Tasi	id=g:6986019
Mezra	id=g:6986020
Gedik	id=g:6986021
Özenli	id=g:6986022
Ekintepe	id=g:6986023
Ayrancı	id=g:6986025
Dayılar	id=g:6986026
Ocak	id=g:6986027
Kuşluca	id=g:6986028
Öztoprak	id=g:6986029
Beşili	id=g:6986030
Topluca	id=g:6986031
Karabıyık	id=g:6986032
Akçakonak	id=g:6986033
Selim	id=g:6986034
Erencik	id=g:6986035
Ureh	id=g:6986036
Doğrular	id=g:6986038
Karaduman	id=g:6986039
Esenler	id=g:6986040
Kuran	id=g:6986041
Çatakdeğirmen	id=g:6986042
Akça	id=g:6986043
Kayalı	id=g:6986044
Kalkanlı	id=g:6986045
Nirpan	id=g:6986047
Yaylalı	id=g:6986048
Koyunlu	id=g:6986049
Elmacık	id=g:6986050
Elmalı	id=g:6986051
Kilimli	id=g:6986052
Ürünveren	id=g:6986053
Mentvan	id=g:6986054
Kanatlı	id=g:6986055
Yapağı	id=g:6986056
Başaklı	id=g:6986057
Bağbaşı	id=g:6986058
Bereket	id=g:6986059
Güvendik	id=g:6986060
Alyanak	id=g:6986061
Tuğlu	id=g:6986062
Zaviyece	id=g:6986063
Uçankaya	id=g:6986064
Kayadeler	id=g:6986065
Çakırkaya	id=g:6986066
İkizdere	id=g:6986067
Kaymaklı	id=g:6986068
Özlüce	id=g:6986069
Kepenek	id=g:6986070
Zülül	id=g:6986071
Kağınlı	id=g:6986073
Ustabaşı	id=g:6986074
Doluca	id=g:6986075
Bağmese	id=g:6986076
Uzumlu	id=g:6986077
Zeviyagave	id=g:6986078
Akbaş	id=g:6986079
Kaniyameran	id=g:6986080
Çayırlı	id=g:6986081
Kapalı	id=g:6986082
Buğdaylı	id=g:6986083
Arıdağ	id=g:6986084
Akçalı	id=g:6986085
Kulabik	id=g:6986086
Bayramalan	id=g:6986087
Beşkaya	id=g:6986088
Deliktaş	id=g:6986089
Dere	id=g:6986090
Otlak	id=g:6986091
Keçili	id=g:6986092
Güven	id=g:6986093
Dikme	id=g:6986094
Uçankuş	id=g:6986095
Garibat	id=g:6986097
Esenyurt	id=g:6986100
Ziyaret	id=g:6986101
Esen	id=g:6986102
Cebek	id=g:6986103
Aksu	id=g:6986105
Kulmelan	id=g:6986106
Köprübaşı	id=g:6986107
Taşyol	id=g:6986108
Sarıçubak	id=g:6986109
Rez	id=g:6986110
Bekçiler	id=g:6986111
Bağarası	id=g:6986112
İnişli	id=g:6986113
Punart	id=g:6986114
Kortan	id=g:6986115
Ocakbaşı	id=g:6986116
Sivrice	id=g:6986117
Üçadim	id=g:6986118
Cıratan	id=g:6986119
Uzunyol	id=g:6986120
Yağlıca	id=g:6986121
Yuvalı	id=g:6986122
Çaygeçit	id=g:6986123
Taşkapı	id=g:6986124
Ilıcak	id=g:6986125
Çanaklı	id=g:6986126
Yeşilyurt	id=g:6986127
Atabaşı	id=g:6986128
Estenik	id=g:6986129
Örenlik	id=g:6986130
Helman	id=g:6986131
Karkınık	id=g:6986132
Başçavuş	id=g:6986133
Vezir	id=g:6986134
Bulgurlu	id=g:6986135
Hamziyan	id=g:6986136
Biriman	id=g:6986137
Yasini	id=g:6986138
Gözelik	id=g:6986139
Ardıç	id=g:6986140
Çayıroba	id=g:6986141
Yumurta	id=g:6986142
Ardınç	id=g:6986143
Kale	id=g:6986144
Kuşdili	id=g:6986145
Kaymaklı	id=g:6986146
Yazlı	id=g:6986147
Doğarcık	id=g:6986148
Çayır	id=g:6986149
Onbaşı	id=g:6986150
Yiğitler	id=g:6986151
Oğul	id=g:6986152
Örtülü	id=g:6986153
Balkaya	id=g:6986154
Aksakalı	id=g:6986155
Uğur	id=g:6986156
Çurkurca	id=g:6986157
Çağdaş	id=g:6986158
Serinci	id=g:6986160
Ağılı	id=g:6986161
Bozburun	id=g:6986162
Güvenli	id=g:6986163
Yağmurlu	id=g:6986165
Kolbaşı	id=g:6986166
Yazıkonak	id=g:6986167
Karahasan	id=g:6986270
