Lyashchi	id=g:532830
Kushela	id=g:538409
Stantsiya Kushchuba	id=g:538410
Kushch-Ozero	id=g:538411
Kushchin	id=g:538412
Kushchëvskiy Rayon	id=g:538413
Kushchëvskiye	id=g:538414
Kushchëvskiy	id=g:538415
Kushchëvskaya	id=g:538416
Stantsiya Kushchëvka	id=g:538417
Liman Kushchevatyy	id=g:538418
Ozero Kushchevatoye	id=g:538419
Kushcher	id=g:538420
Kushchapino	id=g:538421
Kusheyevo	id=g:538422
Kushavera	id=g:538423
Kushalino	id=g:538424
Kozhakpos’	id=g:538425
Stantsiya Kusha	id=g:538426
Kuseyka	id=g:538427
Kuseyevo	id=g:538428
Kusepeyevo	id=g:538429
Kusenëvo	id=g:538430
Kusem	id=g:538431
Kuselyarovo	id=g:538432
Kusela	id=g:538433
Kusekeyevo	id=g:538434
Kusekeyevo	id=g:538435
Kusega	id=g:538436
Kusakovo-Belitsa	id=g:538437
Kusakovka	id=g:538438
Kusakino	id=g:538439
Kusa-Gazy	id=g:538440
Kusa	id=g:538441
Kusa	id=g:538442
Kus’	id=g:538443
Kus’	id=g:538444
Kirzya	id=g:538445
Sait-Kurzyak	id=g:538446
Kurzhma	id=g:538447
Kurzhiniyemi	id=g:538448
Gora Kurzhin	id=g:538449
Kurzhëvka	id=g:538450
Kurzhëmka	id=g:538451
Kurzheksa	id=g:538452
Kurzheksa	id=g:538453
Kurzham	id=g:538454
Ozero Kurzha-Lambi	id=g:538455
Kurzha	id=g:538456
Kurzenya	id=g:538457
Kuryshino	id=g:538458
Kuryshëvka	id=g:538459
Kurynov	id=g:538460
Kurynichi	id=g:538461
Kurygino	id=g:538462
Kurygas	id=g:538463
Kur’yevanikha	id=g:538464
Kuryazya	id=g:538465
Kuryayevo	id=g:538466
Kuryatorskaya	id=g:538467
Kuryatmasovo	id=g:538468
Kuryata	id=g:538469
Kuryash-Bulyak	id=g:538470
Kur’yanovskaya	id=g:538471
Kur’yanovo	id=g:538472
Kur’yanovo	id=g:538473
Kur’yanovo	id=g:538474
Kur’yanovo	id=g:538475
Kur’yanovo	id=g:538476
Kur’yanovo	id=g:538477
Kur’yanovo	id=g:538478
Kur’yanovo	id=g:538479
Kur’yanovo	id=g:538480
Kur’yanovo	id=g:538481
Kur’yanovo	id=g:538482
Kur’yanovka	id=g:538483
Kur’yanikha	id=g:538484
Kuryakskiy	id=g:538485
Kur’yaksa	id=g:538486
Kur’yakovo	id=g:538487
Kuryakino	id=g:538488
Kur’yaki	id=g:538489
Kuryak	id=g:538490
Kur’yador	id=g:538491
Kuryachiy	id=g:538492
Stantsiya Kur’ya	id=g:538493
Kur’ya	id=g:538494
Kur’ya	id=g:538495
Kur’ya	id=g:538496
Kur’ya	id=g:538497
Kur’ya	id=g:538498
Kury	id=g:538499
Ozero Kurvus	id=g:538500
Kurvoshskiy Pogost	id=g:538501
Kurutursun-Aul	id=g:538502
Ozero Kurusskoye	id=g:538503
Kurushkin	id=g:538504
Kurush	id=g:538505
Kurusa	id=g:538506
Balka Kurunta	id=g:538507
Kurumoch	id=g:538508
Kurul’	id=g:538509
Kuruko	id=g:538510
Kuruil	id=g:538511
Kuruil	id=g:538512
Kyrudy	id=g:538513
Kuruch-Karan	id=g:538514
Kuruchan	id=g:538515
Kuftyrevo	id=g:538516
Kurtymka	id=g:538517
Kurt’yelga	id=g:538518
Kurtyayevskaya	id=g:538519
Kurt’yavozh	id=g:538520
Ozero Kurty	id=g:538521
Kurtutel’	id=g:538522
Kurtul’ganskiy	id=g:538523
Kurtti	id=g:538524
Starokurtsovo	id=g:538525
Kurtsevo	id=g:538526
Kurto-Dvor	id=g:538527
Kurtnikovo	id=g:538528
Kurtlykul’	id=g:538529
Kurtlak	id=g:538530
Kurtkuk	id=g:538531
Kurtinovka	id=g:538532
Kurtino	id=g:538533
Kurtaza	id=g:538534
Kurtatinskoye Ushchel’ye	id=g:538535
Kurtat	id=g:538536
Kurtasovo	id=g:538537
Kurtashki	id=g:538538
Kurtashka	id=g:538539
Stantsiya Kurtamak	id=g:538540
Vodokhranilishche Kurskoye	id=g:538541
Kursko-Vasil’yevka	id=g:538543
Kursko	id=g:538544
Kursko	id=g:538545
Kursko	id=g:538546
Vokzal Kurskiy	id=g:538547
Kurskiy Ryadok	id=g:538548
Kurskiy Rayon	id=g:538549
Kurskiy Rayon	id=g:538550
Novokursk	id=g:538551
Kurskiy	id=g:538552
Kurskaya Vtoraya	id=g:538553
Kurskaya Pervaya	id=g:538554
Kurskaya Oblast'	id=g:538555
Kurskaya	id=g:538556
Kurskaya	id=g:538557
Kurskaya	id=g:538558
Kursk	id=g:538559
Kursk	id=g:538560
Kushkul’	id=g:538561
Kurshskiy Zaliv	id=g:538562
Kuršių Nerija	id=g:538563
Kurshnevskaya	id=g:538564
Kurshino	id=g:538565
Kurovshchino	id=g:538566
Kurshino	id=g:538567
Kurshevo	id=g:538568
Kurshëvka	id=g:538569
Kurshener	id=g:538570
Kursha Vtoraya	id=g:538571
Kurshavka	id=g:538572
Kurshava	id=g:538573
Kursha Pervaya	id=g:538574
Kurshakovo	id=g:538575
Kurshanovichi	id=g:538576
Kurshalino	id=g:538577
Kurshakovy	id=g:538578
Stantsiya Kursha	id=g:538579
Kursha	id=g:538580
Kur-Sel’ga	id=g:538581
Kursavka	id=g:538582
Kyursola	id=g:538583
Kursak-Vershiny	id=g:538584
Kursakovo-Markovo	id=g:538585
Kursak	id=g:538586
Kursak	id=g:538587
Kurpovo	id=g:538588
Kurpovo	id=g:538589
Boloto Kurpan-Suo	id=g:538590
Kurp	id=g:538591
Kuroznovo	id=g:538592
Kuroyedovskiye Vyselki	id=g:538593
Kuroyedovo	id=g:538594
Kuroyedovo	id=g:538595
Kuroyedovo	id=g:538596
Ozero Kuro-Yarvi	id=g:538597
Ozero Kuroyarvi	id=g:538598
Kuroya	id=g:538599
Ozero Kurovskoye	id=g:538600
Kurovskoye	id=g:538601
Kurovskoye	id=g:538602
Kurovskoy	id=g:538603
Stantsiya Kurovskaya	id=g:538604
Kurovskaya	id=g:538605
Kurovshchino	id=g:538606
Kurovshchina	id=g:538607
Kurovo	id=g:538608
Urochishche Kurovo	id=g:538609
Kurovo	id=g:538610
Kurovo	id=g:538611
Kurovo	id=g:538612
Kurovo	id=g:538613
Kurovo	id=g:538614
Kurovo	id=g:538615
Kurovo	id=g:538616
Kurovo	id=g:538617
Kurovo	id=g:538618
Urochishche Kurovo	id=g:538619
Kurovo	id=g:538620
Kurovo	id=g:538621
Kurovka	id=g:538622
Kurovka	id=g:538623
Kurovitsy	id=g:538624
Kurovitsy	id=g:538625
Boloto Kurovitskoye	id=g:538626
Kurovo	id=g:538627
Gora Kurot	id=g:538628
Kurosha	id=g:538629
Sanatoriy Yangantau	id=g:538630
Stantsiya Kurort	id=g:538631
Ozero Kuroptëvskoye	id=g:538632
Kuropta	id=g:538633
Kuropatkinskiy	id=g:538634
Kuropatkino	id=g:538635
Kuropashka	id=g:538636
Kuropalda	id=g:538637
Kurolakhti	id=g:538638
Kurokiy	id=g:538639
Kurochkino	id=g:538640
Kurochkino	id=g:538641
Kurochkino	id=g:538642
Mys Kurochkina	id=g:538643
Kurochkino	id=g:538644
Gora Kuroayvi	id=g:538645
Ozero Kuro	id=g:538646
Kurnyavtsevo	id=g:538647
Razvaliny Kurnoyat	id=g:538648
Kurnosovka	id=g:538649
Kurnosovka	id=g:538650
Kurnoska	id=g:538651
Kurnino	id=g:538652
Kurnikovo	id=g:538653
Kurnikovo	id=g:538654
Kurne	id=g:538655
Kurnayevka	id=g:538656
Kurnava	id=g:538657
Kurno-Lipovka	id=g:538658
Kurnakovka	id=g:538659
Kurnakov	id=g:538660
Kurmyshka	id=g:538661
Kurmysh	id=g:538662
Kurmysh	id=g:538663
Kurmyshi	id=g:538664
Kurmysh	id=g:538665
Kurmysh	id=g:538666
Gora Kurmutau	id=g:538667
Kurmychi	id=g:538668
Kurmoyla	id=g:538669
Aksay Kurmoyarskiy	id=g:538670
Stantsiya Kurmoyarskiy	id=g:538671
Kurmoyarskiy	id=g:538672
Kurmayevka	id=g:538673
Kurmashayevskiy	id=g:538674
Ozero Kurmas	id=g:538675
Kurmantau	id=g:538676
Kurmansay	id=g:538677
Kurmanovskiy	id=g:538678
Kurman-Ovrag	id=g:538679
Kurmanov	id=g:538680
Kurmanayevskiy Rayon	id=g:538681
Kurmanayevo	id=g:538682
Kurmanayevo	id=g:538683
Kurmanayevo	id=g:538684
Kurmanayevka	id=g:538685
Kurmanay Bash	id=g:538686
Kurmanay	id=g:538687
Kurmanakovo	id=g:538688
Kurman	id=g:538689
Kurmakash	id=g:538690
Kurmachkasy	id=g:538691
Kurlykovka	id=g:538692
Kurlovskiy	id=g:538693
Stantsiya Kurlovo	id=g:538694
Kurlovo	id=g:538695
Kurlovo	id=g:538696
Kurlinskiy Tretiy	id=g:538697
Kurlin	id=g:538698
Kurli	id=g:538699
Kurley	id=g:538700
Kurlayevskiy	id=g:538701
Kurlayevskaya	id=g:538702
Kurlatskiy	id=g:538703
Kurlatskiy	id=g:538704
Kurlaki	id=g:538705
Kurlakovo	id=g:538706
Kurlak	id=g:538707
Kurlak	id=g:538708
Kurlachëk	id=g:538709
Kurkuzhin	id=g:538710
Nizhniy Kurkuzhin	id=g:538711
Stantsiya Kurkunkula	id=g:538712
Kurkul’-Bash	id=g:538713
Kurkul’	id=g:538714
Ozero Kurko-Yarvi	id=g:538715
Kurkovo	id=g:538716
Kur’kovo	id=g:538717
Kurkovo	id=g:538718
Kurkovitsy	id=g:538719
Kurkovichi	id=g:538720
Ozero Kurko	id=g:538721
Kurkenyok	id=g:538722
Kurklud	id=g:538723
Kurkli	id=g:538724
Kurkiyoki	id=g:538725
Ozero Kurki-Yarvi	id=g:538726
Kurkinskiy Rayon	id=g:538727
Kurkinskiy	id=g:538728
Kurkino	id=g:538729
Kurkino	id=g:538730
Kurkino	id=g:538731
Kurkino	id=g:538732
Kurkino	id=g:538733
Kurkino	id=g:538734
Mys Kurki-Niyemi	id=g:538735
Kurki	id=g:538736
Kurki	id=g:538737
Kurkimakhi	id=g:538738
Kurkent	id=g:538739
Kurkatau	id=g:538740
Kurkan	id=g:538741
Kurkak	id=g:538742
Stantsiya Kurkachi	id=g:538743
Kurkachi	id=g:538744
Kuritsko	id=g:538745
Kuritsa	id=g:538746
Stantsiya Kurinskiy	id=g:538747
Kurinskaya	id=g:538748
Ostrov Kurin-Sari	id=g:538749
Kurino	id=g:538750
Kurino	id=g:538751
Kurino	id=g:538752
Kurino	id=g:538753
Kurino	id=g:538754
Kurino	id=g:538755
Kurino	id=g:538756
Kurinkov Ostrov	id=g:538757
Kurin	id=g:538758
Kurilovskaya	id=g:538759
Kurilovo	id=g:538760
Kurilovo	id=g:538761
Kurilovo	id=g:538762
Kurilovo	id=g:538763
Kurilovo	id=g:538764
Kurilovo	id=g:538765
Kurilovo	id=g:538766
Kurilovo	id=g:538767
Kurilovo	id=g:538768
Kurilovo	id=g:538769
Kurilovo	id=g:538770
Kurilovo	id=g:538771
Kurilovo	id=g:538772
Kurilovo	id=g:538773
Kurilovo	id=g:538774
Stantsiya Kurilovka	id=g:538775
Kurilovka	id=g:538776
Kurilovka	id=g:538777
Kurilovka	id=g:538778
Kurilovka	id=g:538779
Kurilovka	id=g:538780
Kurilovka	id=g:538781
Kurilovka	id=g:538782
Kurilkin	id=g:538783
Kurilino	id=g:538784
Kurilikha	id=g:538785
Kurikka-Oya	id=g:538786
Kurikha	id=g:538787
Kosa Kurich’ya	id=g:538788
Kurichanskiy	id=g:538789
Kurguzovka	id=g:538790
Kurguza	id=g:538791
Ostrov Kurgolovskaya Reyma	id=g:538792
Kurgolovo	id=g:538793
Kurgiyevo	id=g:538794
Kurgino	id=g:538795
Kurgino	id=g:538796
Kurgino	id=g:538797
Kurgenitsy	id=g:538798
Kurgem	id=g:538799
Kurgatskiy	id=g:538800
Kurgatovo	id=g:538801
Kurgashla	id=g:538802
Kurgashly	id=g:538803
Kurgashevo	id=g:538804
Kurgash	id=g:538805
Kurgan’ye	id=g:538806
Kurgan’ye	id=g:538807
Kurgan’ye	id=g:538808
Kurgany	id=g:538809
Kurgany	id=g:538810
Kurgany	id=g:538811
Kurgan Vtoroy	id=g:538812
Kurganskiy	id=g:538813
Kurgan-Sel’ga	id=g:538814
Kurgan Pervyy	id=g:538815
Kurganovo	id=g:538816
Kurganovo	id=g:538817
Kurganovo	id=g:538818
Kurganovka	id=g:538819
Kurganovka	id=g:538820
Kurganov	id=g:538821
Kurgano-Golovino	id=g:538822
Kurgannyy	id=g:538823
Kurgannyy	id=g:538824
Kurgannyy	id=g:538825
Kurgannyy	id=g:538826
Kurgannyy	id=g:538827
Kurgannyy	id=g:538828
Kurgannoye Boloto	id=g:538829
Kurgannoye	id=g:538830
Stantsiya Kurgannaya	id=g:538831
Kurganka	id=g:538832
Kurganka	id=g:538833
Kurganka	id=g:538834
Kurganinskiy Rayon	id=g:538835
Kurganinsk	id=g:538836
Kurganchiki	id=g:538837
Ostrov Kurgan	id=g:538838
Kurgan	id=g:538839
Kurgan	id=g:538840
Kurgan	id=g:538841
Kurgan	id=g:538842
Kurgan	id=g:538843
Kurgan	id=g:538844
Kurgan	id=g:538845
Kurgan	id=g:538846
Kurgan	id=g:538847
Kurgal’skiy Rif	id=g:538848
Mys Kurgal’skiy	id=g:538849
Ostanovochnyy Punkt Kurgokovskiy	id=g:538850
Kurga	id=g:538851
Kurga	id=g:538852
Kurga	id=g:538853
Kureyevo	id=g:538854
Kureyevo	id=g:538855
Kureya	id=g:538856
Kurey	id=g:538857
Kurevino	id=g:538858
Kureshi	id=g:538859
Stantsiya Kurenyy	id=g:538860
Boloto Kurenskoye	id=g:538861
Kuren'-Rassokha	id=g:538862
Kurenranta	id=g:538863
Kurennoye	id=g:538864
Kurennaya	id=g:538865
Kurënka	id=g:538866
Kurinka	id=g:538867
Kurënka	id=g:538868
Kurënka	id=g:538869
Kureneva	id=g:538870
Kuren	id=g:538871
Kuren’	id=g:538872
Kurekovo	id=g:538873
Kurebrino	id=g:538874
Kurëbino	id=g:538875
Ozero Kure	id=g:538876
Kurdzhipskaya	id=g:538877
Kurdzhips	id=g:538878
Kurdzhinovo	id=g:538879
Kurdyumovshchina	id=g:538880
Kurdyumovo	id=g:538881
Stantsiya Kurdyum	id=g:538882
Kurdyum	id=g:538883
Kurdyum	id=g:538884
Kurdyukovskoye	id=g:538885
Kurdyukovskaya	id=g:538886
Kurdyukovka	id=g:538887
Kurdyukov	id=g:538888
Kurdyuki	id=g:538889
Kurdyug	id=g:538890
Ozero Kurdysh	id=g:538891
Kurdymovo	id=g:538892
Kurdyayevka	id=g:538893
Kurdul	id=g:538894
Kurdul	id=g:538895
Kurdimovo	id=g:538896
Ostrov Kurdilo	id=g:538897
Kurden’ga	id=g:538898
Kurdak	id=g:538899
Kurchum	id=g:538900
Kurchum	id=g:538901
Kurchichi	id=g:538902
Ozëra Kurchezero	id=g:538903
Kurcheyevo	id=g:538904
Sovkhoz Kurchevshchina	id=g:538905
Kurchenko	id=g:538906
Kurchatovskiy Rayon	id=g:538907
Kurchatov	id=g:538908
Kurchanskiy Liman	id=g:538909
Kurchanskiy	id=g:538910
Kurchanskaya	id=g:538911
Kurchaninovka	id=g:538912
Kurchaloy	id=g:538913
Kurchali	id=g:538914
Kurbysh-Ozero	id=g:538915
Kurbysh	id=g:538916
Ozero Kurbozero	id=g:538917
Ozero Kurbozero	id=g:538918
Kurbitsa	id=g:538919
Kurbaty	id=g:538920
Kurbaty	id=g:538921
Kurbatovskoye	id=g:538922
Kurbatovshchina	id=g:538923
Kurbatovo	id=g:538924
Kurbatovo	id=g:538925
Kurbatovo	id=g:538926
Kurbatovo	id=g:538927
Kurbatovo	id=g:538928
Kurbatovo	id=g:538929
Kurbatovo	id=g:538930
Kurbatovka	id=g:538931
Kurbatikha	id=g:538932
Kurbatikha	id=g:538933
Kurbanay	id=g:538934
Kurbakino	id=g:538935
Kurba	id=g:538936
Kurba	id=g:538937
Kurba	id=g:538938
Kurba	id=g:538939
Kurazhikha	id=g:538940
Kurayevo	id=g:538941
Kuray	id=g:538942
Kura-Tsetse	id=g:538943
Kuratovskiy Rayon	id=g:538944
Kuratovo	id=g:538945
Kurasovo	id=g:538946
Kurasovka	id=g:538947
Kurasovka	id=g:538948
Kurasovka	id=g:538949
Ostanovochnyy Punkt Kurashimskiy	id=g:538950
Sovkhoz Kurashimskiy	id=g:538951
Kurashim	id=g:538952
Kurapovo	id=g:538953
Kurapovo	id=g:538954
Kurapleshevo	id=g:538955
Kurapino	id=g:538956
Ozero Kuran-Yarvi	id=g:538957
Kuranovka	id=g:538958
Kurancha	id=g:538959
Kuramino	id=g:538960
Sovkhoz Kuralovskiy	id=g:538961
Kuralovo	id=g:538962
Kuralovo	id=g:538963
Letnik Kuralinskiy	id=g:538964
Kurala	id=g:538965
Kurakovo	id=g:538966
Kurakovo	id=g:538967
Kurakovo	id=g:538968
Kurakovo	id=g:538969
Kurakovo	id=g:538970
Kurakinskiy	id=g:538971
Kurakinskiy	id=g:538972
Kurakinskaya	id=g:538973
Ostanovochnyy Punkt Kurakino	id=g:538974
Kurakino	id=g:538975
Kurakino	id=g:538976
Kurakino	id=g:538977
Kurakino	id=g:538978
Kurakino	id=g:538979
Kurakino	id=g:538980
Kurakino	id=g:538981
Kurakino	id=g:538982
Kurakino	id=g:538983
Kurakino	id=g:538984
Kurakino	id=g:538985
Kurakino	id=g:538986
Kurakino	id=g:538987
Kurakina	id=g:538988
Kurakin	id=g:538989
Kurakin	id=g:538990
Kurakhskiy Rayon	id=g:538991
Kurakh	id=g:538993
Kurakh	id=g:538994
Kuraish	id=g:538995
Kuragino	id=g:538996
Kuragan	id=g:538997
Kurag	id=g:538998
Kurachevo	id=g:538999
Kurabovka	id=g:539000
Mys Kura	id=g:539001
Kura	id=g:539002
Kura	id=g:539003
Kura	id=g:539004
Kur’a	id=g:539005
Ozero Kupuyskoye	id=g:539006
Kupuy	id=g:539007
Kupurinskaya	id=g:539008
Kuptsovo	id=g:539009
Kuptsëvo	id=g:539010
Khupta	id=g:539011
Kupsola	id=g:539012
Kupry	id=g:539013
Kuprovo	id=g:539014
Kuprovka	id=g:539015
Kupros	id=g:539016
Kupriyanovo	id=g:539017
Kupriyanovo	id=g:539018
Kupriyanovo	id=g:539019
Kupriyanovka	id=g:539020
Kupriyanova	id=g:539021
Kupriyanov	id=g:539022
Stantsiya Kuprino	id=g:539023
Ozero Kuprino	id=g:539024
Kuprino	id=g:539025
Kuprino	id=g:539026
Kuprina	id=g:539027
Kuprin	id=g:539028
Kupreyevo	id=g:539029
Kuppa	id=g:539030
Kupozero	id=g:539031
Kupozero	id=g:539032
Kupoyarovo	id=g:539033
Balka Kuporosnaya	id=g:539034
Kuporda	id=g:539035
Ozero Kupol’-Ozero	id=g:539036
Kuplya	id=g:539037
Kuplya	id=g:539038
Kuplya	id=g:539039
Kuplya	id=g:539040
Kupliyam	id=g:539041
Kupkovo	id=g:539042
Kupishikha	id=g:539043
Kupino	id=g:539044
Kupino	id=g:539045
Ozero Kupinas-Yarvi	id=g:539046
Kupilovo	id=g:539047
Ozero Kupetskoye	id=g:539048
Kupetskoye	id=g:539049
Kuperle	id=g:539050
Kuperbash	id=g:539051
Kupel’tsy	id=g:539052
Kupelitsy	id=g:539053
Kupelishche	id=g:539054
Kupelishche	id=g:539055
Kupelinka	id=g:539056
Kupel	id=g:539057
Kupekovo	id=g:539058
Stantsiya Kupchinskaya	id=g:539059
Stantsiya Kupchino	id=g:539060
Kupchino	id=g:539061
Kupchinino	id=g:539062
Kupchik	id=g:539063
Kupcheneyevo	id=g:539064
Kupchaya	id=g:539065
Kuperbash	id=g:539066
Ostrov Kupayenkivi	id=g:539067
Kupay	id=g:539068
Kupavna	id=g:539069
Kupava	id=g:539070
Kupava	id=g:539071
Kuparsari	id=g:539072
Kupanskoye	id=g:539073
Kupan’	id=g:539074
Kupal’skiy	id=g:539075
Kupal’nyy	id=g:539076
Kupal’ni	id=g:539077
Ozero Kuosmeyarvi	id=g:539078
Gora Kuorpukas	id=g:539079
Ostanovochnyy Punkt Kuorekoski	id=g:539080
Ozero Kuopsuyarvi	id=g:539081
Ozero Kuona-Yarvi	id=g:539082
Kuominanvara	id=g:539083
Kuoloyarvi	id=g:539084
Ozero Kuolokki	id=g:539085
Kuolisma	id=g:539086
Stantsiya Kuolemayarvi	id=g:539087
Kuolemayarvi	id=g:539088
Kuolayoki	id=g:539089
Ozero Kuolayarvi	id=g:539090
Ozero Kuokka-Yarvi	id=g:539091
Kuokkasenpelto	id=g:539092
Kuokkaniyemi	id=g:539093
Kuokkaniyemen-Kyulya	id=g:539094
Ozero Kuokha-Yarvi	id=g:539095
Kunzhuga	id=g:539096
Kuna	id=g:539097
Ozero Kun’ye	id=g:539098
Kun’ye	id=g:539099
Kunyanka	id=g:539100
Kun’ya	id=g:539101
Kun’ya	id=g:539102
Kun’ya	id=g:539103
Kun’ya	id=g:539104
Kuntugushevo	id=g:539105
Kuntsovo	id=g:539106
Kuntsovo	id=g:539107
Kuntsevo	id=g:539108
Kuntsevo	id=g:539110
Kuntsëvo	id=g:539111
Gora Kunsi-Vara	id=g:539112
Kunozh	id=g:539113
Kunost’	id=g:539114
Kunosozero	id=g:539115
Ruchey Kuno-Ruchey	id=g:539116
Razvaliny Kyunnyum	id=g:539117
Kun’kino	id=g:539118
Kunki	id=g:539119
Kunkas	id=g:539120
Kun’i Vyselki	id=g:539121
Kunitsyno	id=g:539122
Kunitsyno	id=g:539123
Kunitsyna	id=g:539124
Kunitsyna	id=g:539125
Kunitsyna	id=g:539126
Kuninskoye	id=g:539127
Kun’inskiy Rayon	id=g:539128
Kuninskiy	id=g:539129
Kuninskaya	id=g:539130
Kunino	id=g:539131
Kun’ino	id=g:539132
Kunino	id=g:539133
Banka Kuninkansari	id=g:539134
Kunilovo	id=g:539135
Kunikka	id=g:539136
Kunichinkovo	id=g:539137
Kunichikha	id=g:539138
Kunib	id=g:539139
Kun’i	id=g:539140
Kungurskiy Rayon	id=g:539141
Sovkhoz Kungurskiy	id=g:539142
Kungurskaya Peshchera	id=g:539143
Kungur	id=g:539144
Urochishche Kungur	id=g:539145
Kungur	id=g:539146
Kungur	id=g:539147
Kungur	id=g:539148
Kungovo	id=g:539149
Kunger	id=g:539150
Kunganovo	id=g:539151
Kungak-Bash	id=g:539152
Kungak	id=g:539153
Kungak	id=g:539154
Kuneyka	id=g:539155
Kuneyevo	id=g:539156
Kuneyevo	id=g:539157
Kuneyevka	id=g:539158
Ozero Kunevo	id=g:539159
Ozero Kunevo	id=g:539160
Kunëvichi	id=g:539161
Kunes-Yu	id=g:539162
Kunest’ Bratukhnovo	id=g:539163
Kundyukovka	id=g:539164
Kundysh	id=g:539165
Kunduzlutomak	id=g:539166
Kundusovo	id=g:539167
Kundryucha	id=g:539168
Kundryuchkin	id=g:539169
Kundryuchenskiy	id=g:539170
Kundryak-Bash	id=g:539171
Kundryak	id=g:539172
Ozero Kundozero	id=g:539173
Kundozero	id=g:539174
Kundozerka	id=g:539175
Kundelekino	id=g:539176
Kundasovo	id=g:539177
Hirvasjoki	id=g:539178
Kuncherovo	id=g:539179
Kun’bator	id=g:539180
Kunayevo	id=g:539181
Kunay	id=g:539182
Kunavino	id=g:539183
Kunavino	id=g:539184
Gora Kunak-Tau	id=g:539185
Kunakovskiy	id=g:539186
Kunakovo	id=g:539187
