Tunanitas	id=g:3791117
Quebrada La Aguada	id=g:3798780
Quebrada La Aguada	id=g:3798781
Quebrada La Aguada	id=g:3798782
La Aguadita	id=g:3798783
Aguas Calientes	id=g:3798784
Hacienda Aguas de Montaña	id=g:3798785
El Águila	id=g:3798786
Quebrada El Águila	id=g:3798787
Quebrada Las Águilas	id=g:3798788
Aguanta Callado	id=g:3798789
El Albarical	id=g:3798790
Los Algarrobos	id=g:3798791
Los Algarrobos	id=g:3798792
Brazo Alguacil	id=g:3798793
El Alguacil	id=g:3798794
Río Alguacil	id=g:3798795
Almorzadero	id=g:3798796
Filo Almorzadero	id=g:3798797
Quebrada Almorzadero	id=g:3798798
Caño Altamira	id=g:3798799
Finca Altamira	id=g:3798800
Hato El Altico	id=g:3798801
Hacienda El Altillo	id=g:3798802
Alto de Santo Domingo	id=g:3798803
Alto del Arenal	id=g:3798804
Morro Alto	id=g:3798805
El Amparo	id=g:3798806
Hacienda El Amparo	id=g:3798807
Universidad de Los Andes	id=g:3798808
Matera Los Angeles	id=g:3798809
Mesa La Angostura	id=g:3798810
Los Apios	id=g:3798811
Laguna Los Aposentos	id=g:3798812
Páramo de Apure	id=g:3798813
Quebrada Apure	id=g:3798814
Aracay	id=g:3798815
Quebrada Aranquren	id=g:3798816
Caño Arapuecito	id=g:3798817
Arapuey	id=g:3798818
Fila El Arbolito	id=g:3798819
Quebrada El Arbolito	id=g:3798820
El Arbolón	id=g:3798821
Laguna El Arco	id=g:3798822
Caño Arenas	id=g:3798823
La Arenosa	id=g:3798824
Quebrada La Arenosa	id=g:3798825
Quebrada La Arenosa	id=g:3798826
Caño Arenoso	id=g:3798827
Caño El Arenoso	id=g:3798828
La Argentina	id=g:3798829
Hacienda La Armenia	id=g:3798830
Quebrada La Armenia	id=g:3798831
Aroa	id=g:3798832
Arrenoso	id=g:3798833
Quebrada Arriba	id=g:3798834
Quebrada Los Atalitos	id=g:3798835
Caño Azul	id=g:3798836
Quebrada La Azulita	id=g:3798837
Quebrada El Baño	id=g:3798838
Quebrada Babilonia	id=g:3798839
Bachaquero	id=g:3798840
El Bajito	id=g:3798841
Cerro El Balcón	id=g:3798842
Caño El Banco	id=g:3798843
El Banco	id=g:3798844
Quebrada El Banco	id=g:3798845
Quebrada Los Bancos	id=g:3798846
Loma La Bandera	id=g:3798847
El Bao	id=g:3798848
Quebrada de Barro	id=g:3798849
Roca Peña La Bartolo	id=g:3798850
El Batey	id=g:3798851
Quebrada El Becerro	id=g:3798852
Hacienda El Bejuquero	id=g:3798853
Finca Bella Luz	id=g:3798854
Bella Vista	id=g:3798855
Cueva de Benito	id=g:3798856
Quebrada Benito	id=g:3798857
Matera Berlín	id=g:3798858
Hacienda Betania	id=g:3798859
El Bijao	id=g:3798860
Quebrada La Bijinos	id=g:3798861
Quebrada La Blanca	id=g:3798862
Quebrada Blanca	id=g:3798863
Quebrada Blanca	id=g:3798864
Caño Blanco	id=g:3798865
Río Blanco	id=g:3798866
Blanquizal	id=g:3798867
Hacienda Bogotá	id=g:3798868
Bolero	id=g:3798869
Bolero	id=g:3798870
Hacienda Bolero	id=g:3798871
El Bolo	id=g:3798872
Hacienda El Bolo	id=g:3798873
Caño Bolsa	id=g:3798874
Vaquera La Bonanza	id=g:3798875
Río Bonito	id=g:3798876
Caño Bonito	id=g:3798877
Cerro El Boqueron	id=g:3798878
Quebrada El Borbollon	id=g:3798879
Bordo Alto	id=g:3798880
Bordo de Los Chochos	id=g:3798881
El Bordo	id=g:3798882
Caño Bozo	id=g:3798883
Laguna Brava	id=g:3798884
Laguna Brava	id=g:3798885
El Brillante	id=g:3798886
Brisas del Chama	id=g:3798887
Las Brisas	id=g:3798888
Quebrada Las Brujas	id=g:3798889
Loma del Buche	id=g:3798890
Hacienda Buena Esperanza	id=g:3798891
Buena Vista	id=g:3798892
Hacienda Buena Vista	id=g:3798893
Buenos Aires	id=g:3798894
Hacienda Buenos Aires	id=g:3798895
Meseta Buenos Aires	id=g:3798896
Quebrada Los Buitres	id=g:3798897
Montañas del Bumbum	id=g:3798898
Hacienda Bureque	id=g:3798899
La Burrera	id=g:3798900
Quebrada Buruquel	id=g:3798901
Caña Brava	id=g:3798902
Cerro Cañada Cerrada	id=g:3798903
Cañada de San José	id=g:3798904
Hacienda La Cañadera	id=g:3798905
Cañadones	id=g:3798906
Los Cañitos	id=g:3798907
Caño Azul	id=g:3798908
Caño Blanco Arriba	id=g:3798909
Hacienda Caño Bonito	id=g:3798910
Caño de Agua	id=g:3798911
Caño de Agua	id=g:3798912
Parcelas de Caño de Mujeres	id=g:3798913
Caño El Padre	id=g:3798914
Caño Frío	id=g:3798915
Caño Frío	id=g:3798916
Caño Gómez	id=g:3798917
Caño Guayabo	id=g:3798918
Caño Jabón	id=g:3798919
Hacienda Caño Jesus	id=g:3798920
Caño Lindo	id=g:3798921
Caño Mujeres	id=g:3798922
Caño Negro	id=g:3798923
Caño Negro	id=g:3798924
Hacienda Caño Negro	id=g:3798926
Caño Raya	id=g:3798927
Caño Seco	id=g:3798928
Caño Sucio	id=g:3798929
Caño Viejo	id=g:3798930
Caño Iguana	id=g:3798931
Quebrada Cañutales	id=g:3798932
Hacienda La Cabaña	id=g:3798933
Cerro Cabeza de Perro	id=g:3798934
Los Cachicamos	id=g:3798935
Los Cadillos	id=g:3798936
Caño Cafecito	id=g:3798937
Caño Caja Seca	id=g:3798938
Las Calenturas	id=g:3798939
Zanjón Callejas	id=g:3798940
Pico La Calleta	id=g:3798941
Cerro La Camacha	id=g:3798942
El Cambur	id=g:3798943
Quebrada La Cambur	id=g:3798944
Quebrada La Campana	id=g:3798945
quebrada La Campana	id=g:3798946
Campo Alegre	id=g:3798947
Campo Alegre	id=g:3798948
Campo Alegre	id=g:3798949
Hacienda Campo Alegre	id=g:3798950
Hacienda Campo Alegre	id=g:3798951
Hacienda Campo Alegre	id=g:3798952
Hacienda Campo Lindo	id=g:3798953
Los Canaletes	id=g:3798954
El Caney	id=g:3798955
El Cangrejo	id=g:3798956
Laguna La Canoa	id=g:3798957
Quebrada La Canoa	id=g:3798958
Quebrada La Canoa	id=g:3798959
Cerro Las Canoas	id=g:3798960
Las Canoas	id=g:3798961
Hacienda Cantarrana	id=g:3798962
Matera Caoba	id=g:3798963
Quebrada Capadare	id=g:3798964
La Capellania	id=g:3798965
Hacienda La Capital	id=g:3798966
Los Caraños	id=g:3798967
Quebrada Los Caraños	id=g:3798968
Caño Caraballo	id=g:3798969
Carabanchel	id=g:3798970
Cerro Los Caracoles	id=g:3798971
Los Caracoles	id=g:3798972
Pico Los Caracoles	id=g:3798973
Laguna La Carbonera	id=g:3798974
Quebrada La Carbonera	id=g:3798975
Lagunas Las Carboneras	id=g:3798976
Quebrada El Cardenillo	id=g:3798977
Caricuena	id=g:3798978
Hacienda La Carmelita	id=g:3798979
Hacienda El Carmen	id=g:3798980
Hacienda El Carmen	id=g:3798981
Hacienda El Carmen	id=g:3798982
Hacienda La Carmen	id=g:3798983
Carrizal	id=g:3798984
Quebrada Carrizal	id=g:3798985
Cartagena	id=g:3798986
Quebrada Carvajal	id=g:3798987
Casa Azul	id=g:3798988
Casade Cinc	id=g:3798989
Casa de Tejas	id=g:3798990
Casacoima	id=g:3798991
La Cascada	id=g:3798992
La Cascada	id=g:3798993
Quebrada La Cascada	id=g:3798994
Vaquera La Castellana	id=g:3798995
Castillo	id=g:3798996
El Castillo	id=g:3798997
Catabrito	id=g:3798998
Catalina	id=g:3798999
Cerro Las Cavitas	id=g:3799000
Loma Cebolleta	id=g:3799001
Hacienda El Cedro	id=g:3799002
Los Cedros	id=g:3799003
Cerro El Ceibal	id=g:3799004
El Ceibal	id=g:3799005
Cerro La Hoya	id=g:3799006
El Cerro	id=g:3799007
El Chama	id=g:3799008
Quebrada Chamaru	id=g:3799009
Hacienda La Chapala	id=g:3799010
Vaquera La Chinita	id=g:3799011
Chinoito	id=g:3799012
Chinomo	id=g:3799013
Chiquinquira	id=g:3799014
Río Chiruri	id=g:3799015
Quebrada Los Chochos	id=g:3799016
Quebrada Chorreras	id=g:3799017
Laguna del Chorro	id=g:3799018
Filo Los Chorros	id=g:3799019
Quebrada Los Chorros	id=g:3799020
El Churao	id=g:3799021
Caño Churica	id=g:3799022
Quebrada Los Churruscos	id=g:3799023
Laguna Ciega	id=g:3799024
Fundo El Ciénego	id=g:3799025
Hacienda Los Claveles	id=g:3799027
Las Cocuizas	id=g:3799028
El Cogollal	id=g:3799029
Cerro El Cogollo	id=g:3799030
El Cogollo	id=g:3799031
Quebrada La Colorada	id=g:3799032
Caño Colorado	id=g:3799033
Vaquera Colorado	id=g:3799034
Hacienda La Concepción	id=g:3799035
Hacienda La Concepcion	id=g:3799036
Hacienda El Congo	id=g:3799037
Los Conucos	id=g:3799038
Quebrada Los Corales	id=g:3799039
Laguna La Corcovada	id=g:3799040
Cordoba	id=g:3799041
Quebrada Cordoba	id=g:3799042
Hacienda Corona	id=g:3799043
La Corona	id=g:3799044
Hacienda Corozal	id=g:3799045
El Corozo	id=g:3799046
Los Corrales	id=g:3799047
Los Corrales	id=g:3799048
Quebrada Los Corrales	id=g:3799049
Laguna La Cotiza	id=g:3799050
Hacienda El Cristo	id=g:3799051
Hacienda El Crucero	id=g:3799052
Caño Las Cruces	id=g:3799053
Cerro Las Cruces	id=g:3799054
Las Cruces	id=g:3799055
Las Cruces	id=g:3799056
Páramo Las Cruces	id=g:3799057
Cerro Cruz Chiquita	id=g:3799058
La Cruz	id=g:3799059
Cuchilla de Las Guacs	id=g:3799060
La Cuchilla del Niño	id=g:3799061
Cerro La Cuchilla	id=g:3799062
Hacienda Cucuchica	id=g:3799063
Quebrada Cucutan	id=g:3799064
Cuesta de Pernia	id=g:3799065
Quebrada La Cueva	id=g:3799066
Las Cuevas	id=g:3799067
Quebrada Las Cuevas	id=g:3799068
Cerro Culebra	id=g:3799069
Matera Culebra	id=g:3799070
Caño Culebreado	id=g:3799071
La Culebrina	id=g:3799072
Culegria Arriba	id=g:3799073
El Cupiz	id=g:3799074
Fila del Curani	id=g:3799075
Caño La Danta	id=g:3799076
Las Dantas	id=g:3799077
Caño Los Dantos	id=g:3799078
Caño Las Delicias	id=g:3799079
Hacienda Las Delicias	id=g:3799080
Hacienda Las Delicias	id=g:3799081
Hacienda Las Delicias	id=g:3799082
Las Delicias	id=g:3799083
Hacienda El Delirio	id=g:3799084
El Descanso	id=g:3799085
Hacienda El Descanso	id=g:3799086
El Desecho	id=g:3799087
Hacienda El Destierro	id=g:3799088
Quebrada del Diablo	id=g:3799089
Quebrada El Diamante	id=g:3799090
Filo La Divisa	id=g:3799091
Hacienda La Dolorita	id=g:3799092
Agropecuaria Don José	id=g:3799093
Hacienda Don Juan	id=g:3799094
El Dorado	id=g:3799095
Las Duaras	id=g:3799096
Cerro El Duende	id=g:3799097
Hacienda La Dulzura	id=g:3799098
Quebrada La Empalizada	id=g:3799099
Quebrada La Enfadosa	id=g:3799100
Cerro La Ensillada	id=g:3799101
La Ensillada	id=g:3799102
Loma La Ensillada	id=g:3799103
Quebrada La Escandalosa	id=g:3799104
Fila El Escorial	id=g:3799105
Esfasfiche	id=g:3799106
Hacienda La Esmeralda	id=g:3799107
La Esmeralda	id=g:3799108
El Espejo	id=g:3799109
Hacienda La Esperanza	id=g:3799110
Hacienda La Esperanza	id=g:3799111
Hacienda La Estrella	id=g:3799112
Laguna La Estrella	id=g:3799113
Lagunas Las Estrellas	id=g:3799114
Cerro Los Faldones	id=g:3799115
Cerro La Faltriquera	id=g:3799116
Quebrada El Faro	id=g:3799117
Filo Negro	id=g:3799118
Quebrada El Filoso	id=g:3799119
Hacienda La Florida	id=g:3799120
Hacienda La Florida	id=g:3799121
La Florida	id=g:3799122
La Florida	id=g:3799123
Hacienda La Fortaleza	id=g:3799124
El Fraile	id=g:3799125
Pico El Fraile	id=g:3799126
Quebrada El Fraile	id=g:3799127
Los Frailes	id=g:3799128
Fila La Gallina	id=g:3799129
Filo La Gallina	id=g:3799130
Laguna El Garabato	id=g:3799131
El Gas	id=g:3799132
Picacho El Gavilán	id=g:3799133
Quebrada El Gavilán	id=g:3799134
Los Giros	id=g:3799135
Los Giros	id=g:3799136
Hacienda La Gloria	id=g:3799137
El Golgota	id=g:3799138
Caño Gómez	id=g:3799139
Laguna Grande de Los Patos	id=g:3799140
Boca Grande	id=g:3799141
Caño Grande	id=g:3799142
Caño Grande	id=g:3799143
Quebrada Grande	id=g:3799144
Hacienda La Granja	id=g:3799145
Hacienda Grano de Oro	id=g:3799146
La Granzonera	id=g:3799147
El Grito	id=g:3799148
La Guaca	id=g:3799149
Quebrada La Guaca	id=g:3799150
El Guache	id=g:3799151
Zanjón de Los Gauches	id=g:3799152
Quebrada Guimaral	id=g:3799153
Cerro El Guamal	id=g:3799154
El Guamal	id=g:3799155
Quebrada El Guamal	id=g:3799156
Cerro Guamalito	id=g:3799157
Cerro El Guamo	id=g:3799158
Cerro El Guamo	id=g:3799159
El Guamo	id=g:3799160
Río Guamo	id=g:3799161
Quebrada Guarapao	id=g:3799162
Hacienda Guaruries	id=g:3799163
El Guayabal	id=g:3799164
Quebrada Guayabal	id=g:3799165
Guayabones	id=g:3799166
Río Guayabones	id=g:3799167
Guayana	id=g:3799168
Chimomo	id=g:3799169
La Haciendita	id=g:3799170
Cerro El Hatico	id=g:3799171
El Hatico	id=g:3799172
Quebrada El Hatico	id=g:3799173
Quebrada Hato Viejo	id=g:3799174
El Hato	id=g:3799175
Quebrada El Helechal	id=g:3799176
Quebrada Helechales	id=g:3799177
Hacienda Las Hermanitas	id=g:3799178
Cerro Las Hernandez	id=g:3799179
Las Hernandez	id=g:3799180
Loma El Hombre	id=g:3799181
La Honda	id=g:3799182
La Honda	id=g:3799183
La Honda	id=g:3799184
La Honda	id=g:3799185
Laguna de La Honda	id=g:3799186
Quebrada La Honda	id=g:3799187
Quebrada La Honda	id=g:3799188
La Hondita	id=g:3799189
Caño Hondo	id=g:3799190
Zanjón Hondo	id=g:3799191
La Hoyada	id=g:3799192
Quebrada Hoyo Bravo	id=g:3799193
Filo de Hoyo Oculto	id=g:3799194
Morro de Los Hoyos	id=g:3799195
Huesca	id=g:3799196
Caño Iguana	id=g:3799197
Mesa de Los Indios	id=g:3799198
Cerro Los Infiernitos	id=g:3799199
La Isla	id=g:3799200
Hacienda Ismara	id=g:3799201
La Jabonera	id=g:3799202
Quebrada La Jabonera	id=g:3799203
Kilómetro Doce	id=g:3799204
Kilómetro Cuarenta y Ocho	id=g:3799205
Kilómetro Cuarenta y Nueve	id=g:3799206
Kilómetro Cincuenta y Uno	id=g:3799207
Kilómetro Cincuenta y Tres	id=g:3799208
Kilómetro Nueve	id=g:3799209
Fila Las Labranzaz	id=g:3799210
Quebrada Las Labranzas	id=g:3799211
Páramo La Laguna	id=g:3799212
Quebrada La Laguna	id=g:3799213
Caño Lagunazo	id=g:3799214
Hacienda Lagunazo	id=g:3799215
Cerro La Laguneta	id=g:3799216
Quebrada La Lagunita	id=g:3799217
Quebrada Las Lapas	id=g:3799218
Laguna Larga	id=g:3799219
Libertad	id=g:3799220
Hacienda Libertad	id=g:3799221
Caño Limones	id=g:3799222
Los Limones	id=g:3799223
Los Limones	id=g:3799224
Cañada Limpia	id=g:3799225
El Lindero	id=g:3799226
Caño Lindo	id=g:3799227
Laguna Los Lirios	id=g:3799228
Quebrada Los Lirios	id=g:3799229
Las Llanadas	id=g:3799230
Cerro Los Llanadones	id=g:3799231
Los Llanitos	id=g:3799232
Llano Corredor	id=g:3799233
Páramo Llano del Trigo	id=g:3799234
El Llano	id=g:3799235
El Llano	id=g:3799236
La Llorona	id=g:3799237
Quebrada La Llorona	id=g:3799238
Quebrada La Locha	id=g:3799239
Laguna Los Locos	id=g:3799240
Loma del Medio	id=g:3799241
Loma Gorda	id=g:3799242
Loma Larga	id=g:3799243
Loma Las Piedras	id=g:3799244
Páramo Loma Negra	id=g:3799245
Loma Redonda	id=g:3799246
La Loma	id=g:3799247
Las Lomas	id=g:3799248
Quebrada Luciano	id=g:3799249
Quebrada La Macana	id=g:3799250
La Macarena	id=g:3799251
Caño Macho	id=g:3799252
Madre Vieja	id=g:3799253
Caño Madre Vieja	id=g:3799254
Hacienda La Magdalena	id=g:3799255
La Majumba	id=g:3799256
La Majun	id=g:3799257
Quebrada Mamoncito	id=g:3799258
Quebrada del Manzano	id=g:3799259
Los Manzanos	id=g:3799260
Quebrada La Mapora	id=g:3799261
Maporal	id=g:3799262
El Maporal	id=g:3799263
Quebrada Maporal	id=g:3799264
Hacienda Marbella	id=g:3799265
Mariño	id=g:3799266
Hacienda Las Marías	id=g:3799268
Matera Marile	id=g:3799269
El Marullo	id=g:3799270
Loma El Medio	id=g:3799272
Quebrada Mejias	id=g:3799273
Quebrada El Mene	id=g:3799274
La Mensura	id=g:3799275
Hacienda Las Mercedes	id=g:3799276
Cuchilla Mesa Bolívar	id=g:3799277
Mesa Bonita	id=g:3799278
Mesa Bonita	id=g:3799279
Mesa de Chino	id=g:3799280
Mesa de los Pozos	id=g:3799281
Mesa de Poleo	id=g:3799282
Mesa Esperanza	id=g:3799283
Mesa Grande	id=g:3799284
Mesa Larga	id=g:3799285
Mesa Redonda	id=g:3799286
Las Mesas	id=g:3799287
Las Mesas	id=g:3799288
Las Mesas	id=g:3799289
Los Mesones	id=g:3799290
Alto de Micanon	id=g:3799291
Quebrada Micapaz	id=g:3799292
Quebrada Michitud	id=g:3799293
Quebrada de Michurao	id=g:3799294
Caño El Mico	id=g:3799295
Quebrada Los Micuyes	id=g:3799296
Hacienda El Milagro	id=g:3799297
Miraflores	id=g:3799298
Miraflores	id=g:3799299
Pico Miranda	id=g:3799300
Laguna de Misaman	id=g:3799301
Misinta	id=g:3799302
Quebrada Misinta	id=g:3799303
Quebrada de Misteque	id=g:3799304
Mitibibo	id=g:3799305
Quebrada Mitibibo	id=g:3799306
Quebrada La Mitisus	id=g:3799307
Cerro Las Carpas	id=g:3799308
Serranía de Corocito	id=g:3799309
Cumbre	id=g:3799310
Hato La Fundación	id=g:3799311
La Guanota	id=g:3799312
Quebrada La Horqueta	id=g:3799313
Paso Igues	id=g:3799314
Cerro El Isleño	id=g:3799315
Caño Jebito	id=g:3799316
Sabanas de Jobito	id=g:3799317
Hacienda La Jota	id=g:3799318
Macapo	id=g:3799319
Laguna Malpaso	id=g:3799320
Quebrada Mamonal	id=g:3799321
Río Mamonal	id=g:3799322
Manglecito	id=g:3799323
Mango Redondo	id=g:3799324
Los Mangos	id=g:3799325
Caño El Manire	id=g:3799326
Maraquita	id=g:3799327
Hato Mercado	id=g:3799328
Hato El Milagro	id=g:3799329
La Montañita	id=g:3799330
Hato Monte Elena	id=g:3799331
Fila La Morenera	id=g:3799332
El Oso	id=g:3799333
Río Pacaragua	id=g:3799334
Palambra del Doctor	id=g:3799335
Quebrada Palambra	id=g:3799336
Caño La Palma	id=g:3799337
Cerro La Palma	id=g:3799338
Finca El Palmar	id=g:3799339
Cañada Palmarito	id=g:3799340
Cerro Los Palomos	id=g:3799341
Río Pao Viejo	id=g:3799342
Cerro Papelón	id=g:3799343
Parapara	id=g:3799344
Fila El Pauji	id=g:3799345
Quebrada Las Peludas	id=g:3799346
Cerro Peludo	id=g:3799347
Las Peonias	id=g:3799348
La Peraleña	id=g:3799349
Caño El Pereño	id=g:3799350
Cerro Periquito	id=g:3799351
La Perla	id=g:3799352
Caño Perro de Agua	id=g:3799353
El Perro	id=g:3799354
Fila El Perro	id=g:3799355
Los Perros	id=g:3799356
Cerro Perucho	id=g:3799357
Quebrada Las Piñas	id=g:3799358
Cerro Piñero	id=g:3799359
Esteros del Piñero	id=g:3799360
Sabanas del Piñero	id=g:3799361
Fila El Picure	id=g:3799362
Cerro Piedra Negra	id=g:3799363
Piedras Pintadas	id=g:3799364
Cerro Pilancones	id=g:3799365
Agrícola El Pilar	id=g:3799366
La Pilastra	id=g:3799367
Piloncito	id=g:3799368
Quebrada El Pionio	id=g:3799369
El Piral	id=g:3799370
Los Placeres	id=g:3799371
Los Placeres	id=g:3799372
Las Placitas	id=g:3799373
Sabanas del Plan	id=g:3799374
Los Plancitos	id=g:3799375
Los Plancitos	id=g:3799376
Quebrada Los Plancitos	id=g:3799377
Platanical	id=g:3799378
Quebrada El Plátano	id=g:3799379
Quebrada El Plátano	id=g:3799380
Hacienda Los Pocitos	id=g:3799381
Los Pocitos	id=g:3799382
Ponchera del Atajo	id=g:3799383
Finca La Porfia	id=g:3799384
Portachuelo del Mamón	id=g:3799385
El Portón	id=g:3799386
Hato El Porvenir	id=g:3799387
Potrerito	id=g:3799388
Hato Potrero	id=g:3799389
Pozo Azul	id=g:3799390
Fundo Prepo	id=g:3799391
Laguna Pueblo Viejo	id=g:3799392
Puente Onoto	id=g:3799393
Caño El Puente	id=g:3799394
Quebrada Puentecita	id=g:3799395
Cerro Las Puertas	id=g:3799396
Cerro Punta Blanca	id=g:3799397
Fundo Punta Blanca	id=g:3799398
Fundo La Quebradita	id=g:3799399
Quebrada Quebradón	id=g:3799400
Quebrada El Quebradón	id=g:3799401
Cerro Queseritas	id=g:3799402
Caño Quita Calzón	id=g:3799403
Caño Rabo de Agua	id=g:3799404
Esteros Los Rastrojos	id=g:3799405
Los Rastrojos	id=g:3799406
La Raya	id=g:3799407
Quebrada La Raya	id=g:3799408
El Rayero	id=g:3799409
Fila Refilete	id=g:3799410
Cerro El Regalo	id=g:3799411
Quebrada Retilde	id=g:3799412
Quebrada Riecito	id=g:3799413
Quebrada El Rincón	id=g:3799414
Topo El Rincón	id=g:3799415
La Rinconada	id=g:3799416
Rinconote	id=g:3799417
Río Claro	id=g:3799418
Brazo del Río Tinaco	id=g:3799419
Caño Roblito	id=g:3799420
Potrero Rodeíto	id=g:3799421
Fundo Rodeo Adentro	id=g:3799422
Hacienda El Rodeo	id=g:3799423
Hacienda El Rodeo	id=g:3799424
Rodriguero	id=g:3799425
Fundo El Rojero	id=g:3799426
Cerro La Romana	id=g:3799427
Fundo La Romana	id=g:3799428
Rondón	id=g:3799429
Rosalino	id=g:3799430
Boca del Rosario	id=g:3799431
Caño Rosario	id=g:3799432
Finca La Rufera	id=g:3799433
Tabacalera La Rufinera	id=g:3799434
Sabana Afuera	id=g:3799435
Quebrada Salitre	id=g:3799436
Fila Salsipuedes	id=g:3799437
Quebrada Salsipuedes	id=g:3799438
El Salto	id=g:3799439
Samancito	id=g:3799440
Samancito	id=g:3799441
Caño Samancito	id=g:3799442
Fundo Los Samanes	id=g:3799443
Cerro San Antonio	id=g:3799444
San Bernardo	id=g:3799445
Hacienda San Carlos	id=g:3799446
Finca San Felipe	id=g:3799447
Cerro San Francisco	id=g:3799448
San Ignacio	id=g:3799449
San Isidro	id=g:3799450
San Isidro	id=g:3799451
San Isidro	id=g:3799452
Hacienda San Jancinto	id=g:3799453
Caño San Jerónimo	id=g:3799454
San José	id=g:3799455
Hato San José	id=g:3799456
Quebrada San José	id=g:3799457
Fila San Lorenzo	id=g:3799458
San Miguel	id=g:3799459
Cerro San Miguel	id=g:3799460
San Pablo	id=g:3799461
Hato San Pablo	id=g:3799462
Quebrada San Pablo	id=g:3799463
Río San Pedrito	id=g:3799464
San Rafael	id=g:3799465
Hacienda San Rafael	id=g:3799466
Finca San Ramón	id=g:3799467
Sanoja	id=g:3799468
Santa Ana	id=g:3799469
Quebrada Santa Bárbara	id=g:3799470
Santa María	id=g:3799471
Santa María	id=g:3799472
Caño Santa Rita	id=g:3799473
Paso de Santa Rita	id=g:3799474
Santa Rosa	id=g:3799475
Cerro Santa Rosa	id=g:3799476
Quebrada Santa Rosa	id=g:3799477
Quebrada Santa Rosa	id=g:3799478
Santa Rosalía	id=g:3799479
Hato Santa Silvia	id=g:3799480
Caño Santa Teresa	id=g:3799481
Hato Santa Teresa	id=g:3799482
Santo Cristo	id=g:3799483
Santo Cristo	id=g:3799484
Santo Domingo	id=g:3799485
Cerro La Sardina	id=g:3799486
Quebrada La Sardina	id=g:3799487
Quebrada Seca	id=g:3799488
Caño Seco	id=g:3799489
Finca Segovia	id=g:3799490
Sierra Segoviera	id=g:3799491
Caño Sequito	id=g:3799492
Serrano	id=g:3799493
Quebrada Serrano	id=g:3799494
Cerro La Sevillana	id=g:3799495
La Sierra	id=g:3799496
Estero Siguala	id=g:3799497
Los Sitios	id=g:3799498
El Socorro	id=g:3799499
Hato El Socorro	id=g:3799500
Sabana del Socorro	id=g:3799501
Quebrada Solano	id=g:3799502
Cerro Soledad	id=g:3799503
Hato Los Sorondo	id=g:3799504
Presa El Soteo	id=g:3799505
Caño Tadeo	id=g:3799506
Los Tanquecitos	id=g:3799507
Los Tanques	id=g:3799508
Tapa de La Iguana	id=g:3799509
Tapa Guamita	id=g:3799510
Hacienda Taparón	id=g:3799511
Quebrada Taparón	id=g:3799512
Caño El Taque	id=g:3799513
Quebrada La Tasajeras	id=g:3799514
Cerro El Templo	id=g:3799515
Fundo Teranero	id=g:3799516
Cerro Teresen	id=g:3799517
Fila de Terrón Colorado	id=g:3799518
Terronal	id=g:3799519
Teta de Tinaquillo	id=g:3799520
Brazo Las Tiamitas	id=g:3799521
Caño Las Tiamitas	id=g:3799522
Quebrada Tierra Adentro	id=g:3799523
Tierra Negra	id=g:3799524
El Tiestal	id=g:3799525
Caño El Tigre	id=g:3799526
El Tigre	id=g:3799527
El Tigre	id=g:3799528
Quebrada El Tigre	id=g:3799529
Zanjón El Tigre	id=g:3799530
Río Tinaquillo	id=g:3799531
Tío Agustín	id=g:3799532
Quebrada La Titiara	id=g:3799533
Caño El Tocal Arriba	id=g:3799534
Caño El Tocal	id=g:3799535
Esteros del Tocal	id=g:3799536
Caño Tocalito	id=g:3799537
