Wiederfeld	id=g:2761389
Schlagriedel	id=g:2765939
Schlagles	id=g:2765940
Schlägl	id=g:2765941
Schlagl	id=g:2765942
Schlägl	id=g:2765943
Schlägen	id=g:2765944
Schlageben	id=g:2765945
Schlag bei Thalberg	id=g:2765946
Schlag Alpe	id=g:2765947
Schlag Alpe	id=g:2765948
Schlag	id=g:2765949
Schlag	id=g:2765950
Schlag	id=g:2765951
Schlag	id=g:2765952
Schlag	id=g:2765953
Schlag	id=g:2765954
Schladnitzgraben	id=g:2765955
Schladnitzgraben	id=g:2765956
Schladnitz Bach	id=g:2765957
Schladnitz	id=g:2765958
Schladminger Hütte	id=g:2765959
Schladminger Alm	id=g:2765960
Schladming	id=g:2765961
Schlader	id=g:2765962
Schlachtertauern	id=g:2765963
Schitterdorf	id=g:2765964
Schirnitz	id=g:2765965
Schirnes	id=g:2765966
Schirmannsreith	id=g:2765967
Schirka	id=g:2765968
Schinninger	id=g:2765969
Schinking	id=g:2765970
Schindtwald Berg	id=g:2765971
Schindthal	id=g:2765972
Schindlkopf	id=g:2765973
Schindler Alpe	id=g:2765974
Schindlau	id=g:2765975
Schinder	id=g:2765976
Schimpelsee	id=g:2765977
Schimpelsberg	id=g:2765978
Schimpelhütte	id=g:2765979
Schimming	id=g:2765980
Schiltingeramt	id=g:2765981
Schilterndorf	id=g:2765982
Schiltern	id=g:2765983
Schiltern	id=g:2765984
Schiltern	id=g:2765985
Schiltdorf	id=g:2765986
Schillingsdorf	id=g:2765987
Schillereck	id=g:2765988
Schilleralm	id=g:2765989
Schillen Berg	id=g:2765990
Schildorn	id=g:2765991
Schildlehenbach	id=g:2765992
Schildberg	id=g:2765993
Schildberg	id=g:2765994
Schildberg	id=g:2765995
Schildbachhöfe	id=g:2765996
Schildbach	id=g:2765997
Schilcherhaus	id=g:2765998
Schiffer	id=g:2765999
Schiffall	id=g:2766000
Schiestlhaus	id=g:2766001
Schiestelnock	id=g:2766002
Schiessling	id=g:2766003
Schiessenberg	id=g:2766004
Schießlkogel	id=g:2766005
Schießeck	id=g:2766006
Schloss Schielleiten	id=g:2766007
Schielleiten	id=g:2766008
Schiefwegkogl	id=g:2766009
Schiefling am See	id=g:2766010
Schiefling	id=g:2766011
Schieferstein	id=g:2766012
Schiefer Spitze	id=g:2766013
Schieferegg	id=g:2766014
Schiefer Berg	id=g:2766015
Schiefer	id=g:2766016
Schiefegg	id=g:2766017
Schiedlberg	id=g:2766018
Schiedeck	id=g:2766019
Schied	id=g:2766020
Schickenhof	id=g:2766021
Scheuchenstein	id=g:2766022
Scheucheck	id=g:2766023
Schesaplana	id=g:2766024
Scherzlehen	id=g:2766025
Scherzboden	id=g:2766026
Scherzberg	id=g:2766027
Scherschham	id=g:2766028
Scherntan	id=g:2766029
Schernbergalm	id=g:2766030
Schernberg	id=g:2766031
Schermer Spitze	id=g:2766032
Schermberglerhütte	id=g:2766033
Schermberg	id=g:2766034
Scherer Kogel	id=g:2766035
Schenkenfelden	id=g:2766036
Schenkenbrunn	id=g:2766037
Schellingshof	id=g:2766038
Schellgaden	id=g:2766039
Schellenberg	id=g:2766040
Schellenberg	id=g:2766041
Schelchen	id=g:2766042
Scheitz	id=g:2766043
Scheiterboden	id=g:2766044
Scheinoldstein	id=g:2766045
Scheikl	id=g:2766046
Scheifling	id=g:2766047
Scheifling	id=g:2766048
Scheienkopf	id=g:2766049
Scheideldorf	id=g:2766050
Scheidegg	id=g:2766051
Scheichenspitz	id=g:2766052
Scheibwaldhöhe	id=g:2766053
Scheibwald	id=g:2766054
Scheibsgraben	id=g:2766055
Scheibrand	id=g:2766056
Scheiblwies	id=g:2766057
Scheiblingstein	id=g:2766058
Scheiblingstein	id=g:2766059
Scheibling Kogel	id=g:2766060
Scheiblingkirchen	id=g:2766061
Scheibling Berg	id=g:2766062
Scheiblingbauer	id=g:2766063
Scheibler	id=g:2766064
Scheiblberg	id=g:2766065
Scheibenthaya	id=g:2766066
Scheibenriegel	id=g:2766067
Scheibenhütte	id=g:2766068
Scheibenhöhe	id=g:2766069
Scheibenhof	id=g:2766070
Scheibenbühel Berg	id=g:2766071
Scheiben Berg	id=g:2766072
Scheibenbauer	id=g:2766073
Scheiben	id=g:2766074
Scheiben	id=g:2766075
Scheibelalm	id=g:2766076
Scheibe	id=g:2766077
Scheibbsbach	id=g:2766078
Politischer Bezirk Scheibbs	id=g:2766079
Scheibbs	id=g:2766080
Scheib	id=g:2766081
Scheffsnoth	id=g:2766082
Scheffauer	id=g:2766083
Scheffau am Wilden Kaiser	id=g:2766084
Scheffau am Tennengebirge	id=g:2766085
Scheffach	id=g:2766086
Schefberg	id=g:2766087
Schaumboden	id=g:2766088
Schaunberg Mitteralm	id=g:2766089
Schaumberg	id=g:2766090
Schaufelspitze	id=g:2766091
Schaufelspitze	id=g:2766092
Schaufelhof	id=g:2766093
Schaufelberg	id=g:2766094
Schaufel Berg	id=g:2766095
Schauer Wald	id=g:2766096
Schauersfreiling	id=g:2766097
Schauerschlag	id=g:2766098
Schauersberg	id=g:2766099
Schauerhof	id=g:2766100
Schaueregg	id=g:2766101
Schaueregg	id=g:2766102
Schauerberg	id=g:2766103
Schauenstein	id=g:2766104
Schauching	id=g:2766105
Schauboden	id=g:2766106
Schauberg	id=g:2766107
Schatzöd	id=g:2766108
Schatzlehen	id=g:2766109
Schatzbühel	id=g:2766110
Gasthof Schatzbergalm	id=g:2766111
Schatzberg	id=g:2766112
Schatzberg	id=g:2766113
Schatzberg	id=g:2766114
Schattwald	id=g:2766115
Schattseite	id=g:2766116
Schatterberg	id=g:2766117
Schattensee	id=g:2766118
Schattenlaganthütte	id=g:2766119
Schattenlagant Alpe	id=g:2766120
Schattendorf	id=g:2766121
Schattenberg	id=g:2766122
Schattenberg	id=g:2766123
Schattberg	id=g:2766124
Schattberg	id=g:2766125
Schattbachalm	id=g:2766126
Schattau	id=g:2766127
Schartner	id=g:2766128
Schartenkopf	id=g:2766129
Schartenalm	id=g:2766130
Scharten	id=g:2766131
Scharrer Kogel	id=g:2766132
Scharreiterberg	id=g:2766133
Scharreck	id=g:2766134
Ruine Scharnstein	id=g:2766135
Scharnstein	id=g:2766136
Scharnitzspitze	id=g:2766137
Scharnitzen	id=g:2766138
Scharnitzbach	id=g:2766139
Scharnitz	id=g:2766140
Scharnik	id=g:2766141
Scharrn-Grundalm	id=g:2766142
Scharndorf	id=g:2766143
Scharlinz	id=g:2766144
Scharlalm	id=g:2766145
Schärfthal	id=g:2766146
Schafreuter	id=g:2766147
Scharfling	id=g:2766148
Scharfe Scharte	id=g:2766149
Schareckscharte	id=g:2766150
Schareck	id=g:2766151
Schareck	id=g:2766152
Schardorf	id=g:2766153
Politischer Bezirk Schärding	id=g:2766154
Schärding	id=g:2766155
Schardenberg	id=g:2766156
Schanzberg	id=g:2766157
Schanz Berg	id=g:2766158
Schanz	id=g:2766159
Schanz	id=g:2766160
Schanitzentörl	id=g:2766161
Schandorf	id=g:2766162
Schandlbauer	id=g:2766163
Schandachen	id=g:2766164
Schamberg	id=g:2766165
Schalzbachvorsäß	id=g:2766166
Schallhof	id=g:2766167
Schallersdorf	id=g:2766168
Schalleralpe	id=g:2766169
Schaller Alpe	id=g:2766170
Schallendorf im Burgenland	id=g:2766171
Schallenberg	id=g:2766172
Schalldorf	id=g:2766173
Schallau	id=g:2766174
Schalladorf	id=g:2766175
Schallaburg	id=g:2766176
Schalkham	id=g:2766178
Schalfkogl	id=g:2766179
Schalfferner	id=g:2766180
Schalchham	id=g:2766181
Schalchham	id=g:2766182
Schalchen	id=g:2766183
Schalchen	id=g:2766184
Hotel Schaidberg	id=g:2766185
Schaidasattel	id=g:2766186
Zell-Schaida	id=g:2766187
Schagges	id=g:2766188
Schafwiesen	id=g:2766189
Schafwände	id=g:2766190
Schafthal	id=g:2766191
Bahnhof Schaftenau	id=g:2766192
Schafsiedel	id=g:2766193
Schafseitenspitze	id=g:2766194
Schaflos	id=g:2766195
Schafl Kopf	id=g:2766196
Schaflegerkopf	id=g:2766197
Schafkogel	id=g:2766198
Schafkogel	id=g:2766199
Schafkarkogel	id=g:2766200
Schafholz	id=g:2766201
Schafhof	id=g:2766202
Schafhof	id=g:2766203
Schafhals Sattel	id=g:2766204
Schaffling	id=g:2766205
Schafflerhof	id=g:2766206
Schafferteich	id=g:2766207
Schafferreith	id=g:2766208
Schaffern Bach	id=g:2766209
Schäffern	id=g:2766210
Schaffereck	id=g:2766211
Schäffer	id=g:2766212
Schafeleck	id=g:2766213
Schafbücheljoch	id=g:2766214
Bahnhof Schafbergspitze	id=g:2766215
Schafbergalpe	id=g:2766216
Schafberg	id=g:2766217
Schafberg	id=g:2766218
Schafberg	id=g:2766219
Schafberg	id=g:2766220
Schafbachalpe	id=g:2766221
Schaf	id=g:2766222
Schadonapass	id=g:2766223
Schadneramt	id=g:2766224
Schaditz	id=g:2766225
Schadinger Wald	id=g:2766226
Schadendorf	id=g:2766227
Schadendorf	id=g:2766228
Schachnern	id=g:2766229
Schachneralm	id=g:2766230
Schacherdorf	id=g:2766231
Schachen Wald	id=g:2766232
Schachendorf	id=g:2766233
Schachen bei Vorau	id=g:2766234
Schachen am Römerbach	id=g:2766235
Schachernalm	id=g:2766236
Schachau	id=g:2766237
Schabernack	id=g:2766238
Schabergkogel	id=g:2766239
Schaalenberg	id=g:2766240
Saxigen	id=g:2766241
Saxer Spitze	id=g:2766242
Saxenegg	id=g:2766243
Saxendorf	id=g:2766244
Saxenau	id=g:2766245
Saxen	id=g:2766246
Sauwand	id=g:2766247
Sauwald	id=g:2766248
Sauthal	id=g:2766249
Sautern	id=g:2766250
Sautern	id=g:2766251
Sautens	id=g:2766252
Sausteigen	id=g:2766253
Sauspitz	id=g:2766254
Säusenstein	id=g:2766255
Sausengalpe	id=g:2766256
Sauschneidalm	id=g:2766257
Sausattel	id=g:2766258
Sausal Gebirge	id=g:2766259
Sausal	id=g:2766260
Saurüssel Kogel	id=g:2766261
Saurüssel	id=g:2766262
Saurüssel	id=g:2766263
Saurüssel	id=g:2766264
Sauruck	id=g:2766265
Saurs	id=g:2766266
Saureggerbach	id=g:2766267
Saureggen	id=g:2766268
Saurau	id=g:2766269
Saurachberg	id=g:2766270
Sauofen	id=g:2766271
Sauofenhütte	id=g:2766272
Saunock	id=g:2766273
Saumoos Alpe	id=g:2766274
Saumarkt	id=g:2766275
Saulueg	id=g:2766276
Saulakopf	id=g:2766277
Saulehen	id=g:2766278
Säuleck	id=g:2766279
Säuleck	id=g:2766280
Sauldorf	id=g:2766281
Saukaserbach	id=g:2766282
Saukarkopf	id=g:2766283
Saugrabenspitz	id=g:2766284
Saugraben	id=g:2766285
Sauggern	id=g:2766286
Sauerwald	id=g:2766287
Sauerwald	id=g:2766288
Sauern Kogel	id=g:2766289
Sauerfeld	id=g:2766290
Sauereggnock	id=g:2766291
Sauereck Alpe	id=g:2766292
Schloss Sauerbrunn	id=g:2766293
Sauerbrunn	id=g:2766294
Saueck Alpe	id=g:2766295
Saudorf	id=g:2766296
Saubügel	id=g:2766297
Saubichl	id=g:2766298
Saubersdorf	id=g:2766299
Sauberg	id=g:2766300
Saubach	id=g:2766301
Saualpe	id=g:2766302
Saualm	id=g:2766303
Satzing	id=g:2766304
Satzberg	id=g:2766305
Sattnitz	id=g:2766306
Sattlernock	id=g:2766307
Sattler Berg	id=g:2766308
Sattledt	id=g:2766309
Sattl	id=g:2766310
Sattentalbach	id=g:2766311
Sattental Alm	id=g:2766312
Sattendorf	id=g:2766313
Sattelnock	id=g:2766314
Sattelkar Spitze	id=g:2766315
Sattelhof	id=g:2766316
Sattelecker	id=g:2766317
Sattelbogen	id=g:2766318
Sattelberg	id=g:2766319
Sattelbach	id=g:2766320
Sattelalpe	id=g:2766321
Satteins	id=g:2766322
Sassbach	id=g:2766323
Sasendorf	id=g:2766324
Sarsteinhütte	id=g:2766325
Sarstein	id=g:2766326
Sarottla	id=g:2766327
Sarotlahütte	id=g:2766329
Sarning	id=g:2766330
Sarmingstein	id=g:2766331
Sarming Bach	id=g:2766332
Sarling	id=g:2766333
Sarleinsbach	id=g:2766334
Sarasdorf	id=g:2766335
Saps	id=g:2766336
Sappl	id=g:2766337
Sapotnigofen	id=g:2766338
Sanna Bach	id=g:2766339
Sankt Wolfgang im Salzkammergut	id=g:2766340
Sankt Wolfgang	id=g:2766341
Sankt Wolfgang	id=g:2766342
Sankt Wolfgang	id=g:2766343
Sankt Wolfgang	id=g:2766344
Sankt Wolfgang	id=g:2766345
Sankt Willibald	id=g:2766346
Sankt Walburgen	id=g:2766347
Sankt Vinzenz	id=g:2766348
Sankt Veit in der Gegend	id=g:2766349
Sankt Veit in Defereggen	id=g:2766350
Sankt Veit im Pongau	id=g:2766351
Sankt Veit im Mühlkreis	id=g:2766352
Sankt Veit im Jauntal	id=g:2766353
Sankt Veit im Innkreis	id=g:2766354
Bahnhof Sankt Veit an der Wien	id=g:2766355
Sankt Veit an der Triesting	id=g:2766356
Sankt Veit an der Gölsen	id=g:2766357
Politischer Bezirk Sankt Veit an der Glan	id=g:2766358
Sankt Veit an der Glan	id=g:2766359
Sankt Veit am Vogau	id=g:2766360
Sankt Veit am Vogau	id=g:2766361
Sankt Veit	id=g:2766362
Sankt Veit	id=g:2766363
Sankt Valentin-Landschach	id=g:2766364
Sankt Valentin	id=g:2766365
Sankt Valentin	id=g:2766366
Sankt Urban	id=g:2766367
Sankt Urban	id=g:2766368
Sankt Ulrichskopf	id=g:2766369
Sankt Ulrich in Greith	id=g:2766370
Sankt Ulrich im Mühlkreis	id=g:2766371
Sankt Ulrich bei Steyr	id=g:2766372
Sankt Ulrich am Waasen	id=g:2766373
Sankt Ulrich am Pillersee	id=g:2766374
Sankt Ulrich am Johannserberg	id=g:2766375
Sankt Ulrich	id=g:2766376
Sankt Ulrich	id=g:2766377
Sankt Ulrich	id=g:2766378
Sankt Ulrich	id=g:2766379
Sankt Ulrich	id=g:2766380
Sankt Ulrich	id=g:2766381
Sankt Ulrich	id=g:2766382
Ulrichskirche	id=g:2766383
Sankt Thomas am Zeiselberg	id=g:2766384
Sankt Thomas am Blasenstein	id=g:2766385
Sankt Thomas	id=g:2766386
Sankt Thomas	id=g:2766387
Sankt Thomas	id=g:2766388
Sankt Thomas	id=g:2766389
Sankt Stefan ob Stainz	id=g:2766390
Sankt Stefan ob Leoben	id=g:2766391
Sankt Stefan im Rosental	id=g:2766392
Sankt Stefaner Alm	id=g:2766393
Sankt Stefan an der Gail	id=g:2766394
Sankt Stefan am Walde	id=g:2766395
Sankt Stefan am Krappfeld	id=g:2766396
Sankt Stefan	id=g:2766397
Sankt Stefan	id=g:2766398
Sankt Stefan	id=g:2766399
Sankt Stefan	id=g:2766400
Steben	id=g:2766401
Sankt Stefan	id=g:2766402
Sankt Stefan	id=g:2766403
Sankt Sixt	id=g:2766404
Sankt Simon	id=g:2766405
Sankt Sigmund im Sellrain	id=g:2766406
Sankt Sebastian	id=g:2766407
Sankt Salvator	id=g:2766408
Sankt Ruprecht ob Murau	id=g:2766409
Sankt Ruprecht an der Raab	id=g:2766410
Sankt Ruprecht bei Villach	id=g:2766411
Sankt Ruprecht	id=g:2766412
Sankt Ruprecht	id=g:2766413
Sankt Ruprecht	id=g:2766414
Sankt Ruprecht	id=g:2766415
Sankt Rupert am Kulm	id=g:2766416
Sankt Ruperti	id=g:2766417
Sankt Rupert	id=g:2766418
Sankt Roman	id=g:2766419
Sankt Radegund bei Graz	id=g:2766420
Sankt Radegund	id=g:2766421
Sankt Radegund	id=g:2766422
Sankt Quirin	id=g:2766423
Sankt Primus	id=g:2766424
Sankt Pongratz	id=g:2766425
Sankt Pölten Stadt	id=g:2766426
Sankt Pöltner Hütte	id=g:2766427
Politischer Bezirk Sankt Pölten	id=g:2766428
Sankt Pölten	id=g:2766429
Sankt Philippen	id=g:2766430
Schloss Petersberg	id=g:2766431
Sankt Peter ob Judenburg	id=g:2766432
Sankt Peter in Tweng	id=g:2766433
Sankt Peter in Holz	id=g:2766434
Sankt Peter in der Au Markt	id=g:2766435
Sankt Peter in der Au Dorf	id=g:2766436
Sankt Peter im Sulmtal	id=g:2766437
Sankt Peter im Lavanttal	id=g:2766438
Sankt Peter-Freienstein	id=g:2766439
Sankt Peter am Wimberg	id=g:2766440
Sankt Peter am Wechsel	id=g:2766441
Sankt Peter am Wallersberg	id=g:2766442
Sankt Peter am Ottersbach	id=g:2766443
Sankt Peter am Kammersberg	id=g:2766444
Sankt Peter am Bichl	id=g:2766445
Sankt Peter	id=g:2766446
Sankt Peter	id=g:2766447
Sankt Peter	id=g:2766448
Sankt Peter	id=g:2766449
Sankt Peter	id=g:2766450
Sankt Peter	id=g:2766451
Sankt Peter	id=g:2766452
Sankt Peter	id=g:2766453
Sankt Peter	id=g:2766454
Sankt Peter	id=g:2766455
Sankt Peter	id=g:2766456
Sankt Peter	id=g:2766457
Sankt Paul ob Ferndorf	id=g:2766458
Sankt Paul im Levanttal	id=g:2766459
Sankt Paul an der Gail	id=g:2766460
Sankt Paul	id=g:2766461
Sankt Pantaleon	id=g:2766462
Sankt Pantaleon	id=g:2766463
Sankt Pankrazen	id=g:2766464
Sankt Pankraz	id=g:2766465
Sankt Pankraz	id=g:2766466
Sankt Oswald ob Eibiswald	id=g:2766467
Sankt Oswald-Möderbrugg	id=g:2766468
Sankt Oswald im Freiland	id=g:2766469
Sankt Oswald bei Plankenwarth	id=g:2766470
Sankt Oswald bei Haslach	id=g:2766471
Sankt Oswald bei Freistadt	id=g:2766472
Sankt Oswaldbach	id=g:2766473
Sankt Oswald	id=g:2766474
Sankt Oswald	id=g:2766475
Sankt Oswald	id=g:2766476
Sankt Oswald	id=g:2766477
Sankt Oswald	id=g:2766478
Sankt Oswald	id=g:2766479
Sankt Nikolaus im Burgenland	id=g:2766480
Sankt Nikolaus	id=g:2766481
Sankt Nikolaus	id=g:2766482
Sankt Nikolai ob Draßling	id=g:2766483
Sankt Nikolai im Sölktal	id=g:2766484
Sankt Nikolai im Sausal	id=g:2766485
Sankt Nikolai	id=g:2766486
Sankt Nikolai	id=g:2766487
Sankt Nikolai	id=g:2766488
Sankt Nikolai	id=g:2766489
Sankt Nikola an der Donau	id=g:2766490
Sankt Nikola	id=g:2766491
Sankt Nikola	id=g:2766492
Sankt Niklas an der Drau	id=g:2766493
Sankt Michael ob der Gurk	id=g:2766494
Sankt Michael in Obersteiermark	id=g:2766495
Sankt Michael im Lungau	id=g:2766496
Sankt Michael im Burgenland	id=g:2766497
Sankt Michael am Zollfeld	id=g:2766498
Sankt Michael am Bruckbach	id=g:2766499
Bahnhof Sankt Michael	id=g:2766500
Sankt Michael	id=g:2766501
Sankt Michael	id=g:2766502
Sankt Michael	id=g:2766503
Sankt Michael ob Bleiburg	id=g:2766504
Sankt Mauritzen	id=g:2766505
Sankt Marxen	id=g:2766506
Sankt Martin in der Wart	id=g:2766507
Sankt Martin im Sulmtal	id=g:2766508
Sankt Martin im Mühlkreis	id=g:2766509
Sankt Martin im Innkreis	id=g:2766510
Sankt Martin bei Lofer	id=g:2766511
Sankt Martinbach	id=g:2766512
Sankt Martin an der Raab	id=g:2766513
Sankt Martin am Ybbsfelde	id=g:2766514
Sankt Martin am Wöllmissberg	id=g:2766515
Sankt Martin am Techelsberg	id=g:2766516
Sankt Martin am Silberberg	id=g:2766517
Sankt Martin am Krappfeld	id=g:2766518
Bahnhof Sankt Martin am Grimming	id=g:2766519
Sankt Martin am Grimming	id=g:2766520
Sankt Martin	id=g:2766521
Sankt Martin	id=g:2766522
Sankt Martin	id=g:2766523
Sankt Martin	id=g:2766524
Sankt Martin	id=g:2766525
Sankt Martin	id=g:2766526
Sankt Martin	id=g:2766527
Sankt Martin	id=g:2766528
Sankt Martin	id=g:2766529
Sankt Martin	id=g:2766530
Sankt Martin	id=g:2766531
Sankt Martin	id=g:2766532
Sankt Martin	id=g:2766533
Sankt Martin	id=g:2766534
Sankt Martin	id=g:2766535
Sankt Martin	id=g:2766536
Sankt Martin	id=g:2766537
Sankt Martha	id=g:2766538
Sankt Marienkirchen bei Schärding	id=g:2766539
Sankt Marienkirchen an der Polsenz	id=g:2766540
Sankt Marienkirchen am Hausruck	id=g:2766541
Sankt Marien	id=g:2766542
Sankt Maria in der Au	id=g:2766543
Maria Hollenstein	id=g:2766544
Sankt Margarethen ob Töllerberg	id=g:2766545
Sankt Margareten im Rosental	id=g:2766546
Sankt Margarethen im Lungau	id=g:2766547
Sankt Margarethen im Lavanttal	id=g:2766548
Sankt Margarethen im Burgenland	id=g:2766549
Sankt Margarethen bei Lebring	id=g:2766550
Sankt Margarethen bei Knittelfeld	id=g:2766551
Sankt Margarethen an der Sierning	id=g:2766552
Sankt Margarethen an der Raab	id=g:2766553
Margarethen	id=g:2766554
Sankt Margarethen	id=g:2766555
Sankt Margarethen	id=g:2766556
Sankt Margarethen	id=g:2766557
Sankt Margarethen	id=g:2766558
Sankt Margarethen	id=g:2766559
Sankt Margarethen	id=g:2766560
Sankt Margareten im Rosental	id=g:2766561
Sankt Marein im Mürztal	id=g:2766562
Sankt Marein bei Neumarkt	id=g:2766563
Sankt Marein bei Knittelfeld	id=g:2766564
Sankt Marein bei Graz	id=g:2766565
Sankt Marein	id=g:2766566
Sankt Marein	id=g:2766567
Sankt Magdalena	id=g:2766568
Sankt Magdalena	id=g:2766569
Sankt Magdalena	id=g:2766570
Sankt Magdalena	id=g:2766571
Sankt Magdalen	id=g:2766572
Sankt Luzia	id=g:2766573
Sankt Lorenzer Alm	id=g:2766574
Sankt Lorenzen im Paltental	id=g:2766575
Sankt Lorenzen im Mürztal	id=g:2766576
Sankt Lorenzen im Lesachtal	id=g:2766577
Sankt Lorenzen im Gitschtal	id=g:2766578
Sankt Lorenzen bei Scheifling	id=g:2766579
Sankt Lorenzen bei Knittelfeld	id=g:2766580
Sankt Lorenzen am Wechsel	id=g:2766581
Sankt Lorenzen am Steinfelde	id=g:2766582
Sankt Lorenzen ob Murau	id=g:2766583
Sankt Lorenzen	id=g:2766584
Sankt Lorenzen	id=g:2766585
Sankt Lorenzen	id=g:2766586
Sankt Lorenzen	id=g:2766587
Sankt Lorenzen	id=g:2766588
Sankt Lorenzen	id=g:2766589
Sankt Lorenz	id=g:2766590
Sankt Lorenz	id=g:2766591
Sankt Lorenz	id=g:2766592
Sankt Leonhardt	id=g:2766593
Sankt Leonhard im Pitztal	id=g:2766594
Sankt Leonhard bei Siebenbrunn	id=g:2766595
Sankt Leonhard bei Freistadt	id=g:2766596
Sankt Leonhard am Wald	id=g:2766597
Sankt Leonhard am Hornerwalde	id=g:2766598
Sankt Leonhard am Forst	id=g:2766599
Sankt Leonhard	id=g:2766600
Sankt Leonhard	id=g:2766601
Sankt Leonhard	id=g:2766602
Sankt Leonhard	id=g:2766603
Sankt Leonhard	id=g:2766604
Sankt Leonhard an der Saualpe	id=g:2766605
Sankt Leonhard	id=g:2766606
Sankt Leonhard	id=g:2766607
Sankt Leonhard	id=g:2766608
Sankt Leonhard	id=g:2766609
Sankt Leonhard	id=g:2766610
Sankt Leonhard	id=g:2766611
Sankt Leonhard	id=g:2766612
Sankt Laurenz	id=g:2766613
Sankt Lamprecht	id=g:2766614
Sankt Lambrecht	id=g:2766615
Sankt Lambrecht	id=g:2766616
Sankt Kosmas	id=g:2766617
Sankt Konrad	id=g:2766618
Sankt Koloman	id=g:2766619
Sankt Kollmann	id=g:2766620
Sankt Kollmann	id=g:2766621
Sankt Klementen	id=g:2766622
Sankt Kind	id=g:2766623
Sankt Kathrein im Burgenland	id=g:2766624
Sankt Kathrein am Offenegg	id=g:2766625
Sankt Kathrein am Hauenstein	id=g:2766626
Sankt Kathrein	id=g:2766627
Sankt Katharina	id=g:2766628
Sankt Katharein an der Laming	id=g:2766629
Sankt Kanzian am Klopeiner See	id=g:2766630
Sankt Kanzian	id=g:2766631
Sankt Josef (Weststeiermark)	id=g:2766632
Sankt Josef	id=g:2766633
Sankt Johann und Paul	id=g:2766634
Sankt Johann ob Hohenburg	id=g:2766635
Sankt Johann in Tirol	id=g:2766636
Sankt Johann in Engstetten	id=g:2766637
Sankt Johann in der Haide	id=g:2766638
Sankt Johann im Walde	id=g:2766639
Sankt Johann im Saggautal	id=g:2766640
Sankt Johann im Rosental	id=g:2766641
Politischer Bezirk Sankt Johann im Pongau	id=g:2766642
Sankt Johann im Pongau	id=g:2766643
Sankt Johann im Mauerthale	id=g:2766644
Sankt Johann bei Herberstein	id=g:2766645
Sankt Johann am Wimberg	id=g:2766646
Sankt Johann am Walde	id=g:2766647
Sankt Johann am Tauern	id=g:2766648
Sankt Johann am Steinfelde	id=g:2766649
Sankt Johann am Pressen	id=g:2766650
Sankt Johann am Brückl	id=g:2766651
Sankt Johann	id=g:2766652
Sankt Johann	id=g:2766653
Sankt Johann	id=g:2766654
Sankt Johann	id=g:2766655
Sankt Johann	id=g:2766656
Sankt Johann	id=g:2766657
Sankt Jodok om Brenner	id=g:2766658
Sankt Jakob in Haus	id=g:2766659
Sankt Jakob in Defereggen	id=g:2766660
Sankt Jakob im Walde	id=g:2766661
Sankt Jakob im Rosental	id=g:2766662
Sankt Jakob im Lesachtal	id=g:2766663
Sankt Jakob bei Winkling	id=g:2766664
Sankt Jakob bei Framrach	id=g:2766665
Sankt Jakob an der Strasse	id=g:2766666
Sankt Jakob am Thurn	id=g:2766667
Sankt Jakob	id=g:2766668
Sankt Jakob	id=g:2766669
Sankt Jakob	id=g:2766670
Sankt Jakob	id=g:2766671
Sankt Jakob	id=g:2766672
Sankt Jakob	id=g:2766673
Sankt Jakob	id=g:2766674
Sankt Jakob	id=g:2766675
Sankt Ilgner Tal	id=g:2766676
Sankt Ilgen	id=g:2766677
Sankt Helena	id=g:2766678
Sankt Gregorn	id=g:2766679
Sankt Gotthard im Mühlkreis	id=g:2766680
Sankt Gotthard	id=g:2766681
Sankt Gotthard	id=g:2766682
Sankt Gilgen	id=g:2766683
Sankt Gertraudi	id=g:2766684
Sankt Gertraud	id=g:2766685
Sankt Gerold	id=g:2766686
Sankt Georgen ob Murau	id=g:2766687
Sankt Georgen ob Judenburg	id=g:2766688
Sankt Georgen in Obdachegg	id=g:2766689
Sankt Georgen in der Klaus	id=g:2766690
Sankt Georgen im Gailtal	id=g:2766691
Sankt Georgen im Attergau	id=g:2766692
Sankt Georgenberg	id=g:2766693
Sankt Georgen bei Salzburg	id=g:2766694
Sankt Georgen bei Obernberg am Inn	id=g:2766695
Sankt Georgen bei Neumarkt	id=g:2766696
Sankt Georgen bei Grieskirchen	id=g:2766697
Sankt Georgen an der Traisen	id=g:2766698
Sankt Georgen an der Stiefing	id=g:2766699
Sankt Georgen an der Leys	id=g:2766700
Sankt Georgen an der Gusen	id=g:2766701
Sankt Georgen am Ybbsfelde	id=g:2766702
Sankt Georgen am Weinberge	id=g:2766703
Sankt Georgen am Walde	id=g:2766704
Sankt Georgen am Steinfelde	id=g:2766705
Sankt Georgen am Sandhof	id=g:2766706
Sankt Georgen am Reith	id=g:2766707
Sankt Georgen am Leithagebirge	id=g:2766708
Sankt Georgen am Fillmannsbach	id=g:2766710
Sankt Georgen	id=g:2766711
Sankt Georgen	id=g:2766712
