Algarga	id=g:3130388
Villanueva de las Cruces	id=g:6358251
Villanueva de los Castillejos	id=g:6358252
Villarrasa	id=g:6358253
Zalamea la Real	id=g:6358254
Zufre	id=g:6358255
Abiego	id=g:6358256
Abizanda	id=g:6358257
Adahuesca	id=g:6358258
Agüero	id=g:6358259
Aisa	id=g:6358260
Albalate de Cinca	id=g:6358261
Albalatillo	id=g:6358262
Albelda	id=g:6358263
Albero Alto	id=g:6358264
Albero Bajo	id=g:6358265
Alberuela de Tubo	id=g:6358266
Alcalá de Gurrea	id=g:6358267
Alcalá del Obispo	id=g:6358268
Alcampell	id=g:6358269
Alcolea de Cinca	id=g:6358270
Alcubierre	id=g:6358271
Alerre	id=g:6358272
Alfántega	id=g:6358273
Almudévar	id=g:6358274
Almunia de San Juan	id=g:6358275
Almuniente	id=g:6358276
Alquézar	id=g:6358277
Altorricón	id=g:6358278
Angüés	id=g:6358279
Ansó	id=g:6358280
Antillón	id=g:6358281
Aragüés del Puerto	id=g:6358282
Areny de Noguera / Arén	id=g:6358283
Argavieso	id=g:6358284
Arguis	id=g:6358285
Ayerbe	id=g:6358286
Azanuy-Alins	id=g:6358287
Azara	id=g:6358288
Azlor	id=g:6358289
Baells	id=g:6358290
Bailo	id=g:6358291
Baldellou	id=g:6358292
Ballobar	id=g:6358293
Banastás	id=g:6358294
Barbastro	id=g:6358295
Barbués	id=g:6358296
Barbuñales	id=g:6358297
Bárcabo	id=g:6358298
Belver de Cinca	id=g:6358299
Benabarre	id=g:6358300
Benasque	id=g:6358301
Berbegal	id=g:6358302
Bielsa	id=g:6358303
Bierge	id=g:6358304
Biescas	id=g:6358305
Binaced	id=g:6358306
Binéfar	id=g:6358307
Bisaurri	id=g:6358308
Biscarrués	id=g:6358309
Blecua y Torres	id=g:6358310
Boltaña	id=g:6358311
Bonansa	id=g:6358312
Borau	id=g:6358313
Broto	id=g:6358314
Caldearenas	id=g:6358315
Camporrells	id=g:6358316
Canal de Berdún	id=g:6358317
Candasnos	id=g:6358318
Canfranc	id=g:6358319
Capdesaso	id=g:6358320
Capella	id=g:6358321
Casbas de Huesca	id=g:6358322
Castejón del Puente	id=g:6358323
Castejón de Monegros	id=g:6358324
Castejón de Sos	id=g:6358325
Castelflorite	id=g:6358326
Castiello de Jaca	id=g:6358327
Castigaleu	id=g:6358328
Castillazuelo	id=g:6358329
Castillonroy	id=g:6358330
Colungo	id=g:6358331
Chalamera	id=g:6358332
Chía	id=g:6358333
Chimillas	id=g:6358334
Esplús	id=g:6358335
Estada	id=g:6358336
Estadilla	id=g:6358337
Estopiñán del Castillo	id=g:6358338
Fago	id=g:6358339
Fanlo	id=g:6358340
Fiscal	id=g:6358341
Fonz	id=g:6358342
Foradada del Toscar	id=g:6358343
Fraga	id=g:6358344
Fueva (La)	id=g:6358345
Gistaín	id=g:6358346
Grado (El)	id=g:6358347
Grañén	id=g:6358348
Graus	id=g:6358349
Gurrea de Gállego	id=g:6358350
Hoz de Jaca	id=g:6358351
Huesca	id=g:6358352
Ibieca	id=g:6358353
Igriés	id=g:6358354
Ilche	id=g:6358355
Isábena	id=g:6358356
Jaca	id=g:6358357
Jasa	id=g:6358358
Labuerda	id=g:6358359
Laluenga	id=g:6358360
Lalueza	id=g:6358361
Lanaja	id=g:6358362
Laperdiguera	id=g:6358363
Lascellas-Ponzano	id=g:6358364
Lascuarre	id=g:6358365
Laspaúles	id=g:6358366
Laspuña	id=g:6358367
Loarre	id=g:6358368
Loporzano	id=g:6358369
Loscorrales	id=g:6358370
Monesma y Cajigar	id=g:6358371
Monflorite-Lascasas	id=g:6358372
Montanuy	id=g:6358373
Monzón	id=g:6358374
Naval	id=g:6358375
Novales	id=g:6358376
Nueno	id=g:6358377
Olvena	id=g:6358378
Ontiñena	id=g:6358379
Osso de Cinca	id=g:6358380
Palo	id=g:6358381
Panticosa	id=g:6358382
Peñalba	id=g:6358383
Peñas de Riglos (Las)	id=g:6358384
Peralta de Alcofea	id=g:6358385
Peralta de Calasanz	id=g:6358386
Peraltilla	id=g:6358387
Perarrúa	id=g:6358388
Pertusa	id=g:6358389
Piracés	id=g:6358390
Plan	id=g:6358391
Poleñino	id=g:6358392
Pozán de Vero	id=g:6358393
Puebla de Castro (La)	id=g:6358394
Puente de Montañana	id=g:6358395
Puértolas	id=g:6358396
Pueyo de Araguás (El)	id=g:6358397
Pueyo de Santa Cruz	id=g:6358398
Quicena	id=g:6358399
Robres	id=g:6358400
Sabiñánigo	id=g:6358401
Sahún	id=g:6358402
Salas Altas	id=g:6358403
Salas Bajas	id=g:6358404
Salillas	id=g:6358405
Sallent de Gállego	id=g:6358406
San Esteban de Litera	id=g:6358407
Sangarrén	id=g:6358408
San Juan de Plan	id=g:6358409
Santa Cilia	id=g:6358410
Santa Cruz de la Serós	id=g:6358411
Santaliestra y San Quílez	id=g:6358412
Sariñena	id=g:6358413
Secastilla	id=g:6358414
Seira	id=g:6358415
Sena	id=g:6358416
Senés de Alcubierre	id=g:6358417
Sesa	id=g:6358418
Sesué	id=g:6358419
Siétamo	id=g:6358420
Sopeira	id=g:6358421
Tamarite de Litera	id=g:6358422
Tardienta	id=g:6358423
Tella-Sin	id=g:6358424
Tierz	id=g:6358425
Tolva	id=g:6358426
Torla	id=g:6358427
Torralba de Aragón	id=g:6358428
Torre la Ribera	id=g:6358429
Torrente de Cinca	id=g:6358430
Torres de Alcanadre	id=g:6358431
Torres de Barbués	id=g:6358432
Tramaced	id=g:6358433
Valfarta	id=g:6358434
Valle de Bardají	id=g:6358435
Valle de Lierp	id=g:6358436
Velilla de Cinca	id=g:6358437
Veracruz	id=g:6358438
Viacamp y Litera	id=g:6358439
Vicién	id=g:6358440
Villanova	id=g:6358441
Villanúa	id=g:6358442
Villanueva de Sigena	id=g:6358443
Yebra de Basa	id=g:6358444
Yésero	id=g:6358445
Zaidín	id=g:6358446
Valle de Hecho	id=g:6358447
Puente la Reina de Jaca	id=g:6358448
San Miguel de Cinca	id=g:6358449
Sotonera (La)	id=g:6358450
Lupiñén-Ortilla	id=g:6358451
Santa María de Dulcis	id=g:6358452
Aínsa-Sobrarbe	id=g:6358453
Hoz y Costean	id=g:6358454
Vencillón	id=g:6358455
Albanchez de Mágina	id=g:6358456
Alcalá la Real	id=g:6358457
Alcaudete	id=g:6358458
Aldeaquemada	id=g:6358459
Andújar	id=g:6358460
Arjona	id=g:6358461
Arjonilla	id=g:6358462
Arquillos	id=g:6358463
Baeza	id=g:6358464
Bailén	id=g:6358465
Baños de la Encina	id=g:6358466
Beas de Segura	id=g:6358467
Begíjar	id=g:6358468
Bélmez de la Moraleda	id=g:6358469
Benatae	id=g:6358470
Cabra del Santo Cristo	id=g:6358471
Cambil	id=g:6358472
Campillo de Arenas	id=g:6358473
Canena	id=g:6358474
Carboneros	id=g:6358475
Carolina (La)	id=g:6358476
Castillo de Locubín	id=g:6358477
Cazalilla	id=g:6358478
Cazorla	id=g:6358479
Chiclana de Segura	id=g:6358480
Chilluévar	id=g:6358481
Escañuela	id=g:6358482
Espelúy	id=g:6358483
Frailes	id=g:6358484
Fuensanta de Martos	id=g:6358485
Fuerte del Rey	id=g:6358486
Génave	id=g:6358487
Guardia de Jaén (La)	id=g:6358488
Guarromán	id=g:6358489
Lahiguera	id=g:6358490
Higuera de Calatrava	id=g:6358491
Hinojares	id=g:6358492
Hornos	id=g:6358493
Huelma	id=g:6358494
Huesa	id=g:6358495
Ibros	id=g:6358496
Iruela (La)	id=g:6358497
Iznatoraf	id=g:6358498
Jabalquinto	id=g:6358499
Jaén	id=g:6358500
Jamilena	id=g:6358501
Jimena	id=g:6358502
Jódar	id=g:6358503
Larva	id=g:6358504
Linares	id=g:6358505
Lopera	id=g:6358506
Lupión	id=g:6358507
Mancha Real	id=g:6358508
Marmolejo	id=g:6358509
Martos	id=g:6358510
Mengíbar	id=g:6358511
Montizón	id=g:6358512
Navas de San Juan	id=g:6358513
Noalejo	id=g:6358514
Orcera	id=g:6358515
Peal de Becerro	id=g:6358516
Pegalajar	id=g:6358517
Porcuna	id=g:6358518
Pozo Alcón	id=g:6358519
Puente de Génave	id=g:6358520
Puerta de Segura (La)	id=g:6358521
Quesada	id=g:6358522
Rus	id=g:6358523
Sabiote	id=g:6358524
Santa Elena	id=g:6358525
Santiago de Calatrava	id=g:6358526
Santisteban del Puerto	id=g:6358527
Santo Tomé	id=g:6358528
Segura de la Sierra	id=g:6358529
Siles	id=g:6358530
Sorihuela del Guadalimar	id=g:6358531
Torreblascopedro	id=g:6358532
Torre del Campo	id=g:6358533
Torredonjimeno	id=g:6358534
Torreperogil	id=g:6358535
Torres	id=g:6358536
Torres de Albánchez	id=g:6358537
Úbeda	id=g:6358538
Valdepeñas de Jaén	id=g:6358539
Vilches	id=g:6358540
Villacarrillo	id=g:6358541
Villanueva de la Reina	id=g:6358542
Villanueva del Arzobispo	id=g:6358543
Villardompardo	id=g:6358544
Villares (Los)	id=g:6358545
Villarrodrigo	id=g:6358546
Cárcheles	id=g:6358547
Bedmar y Garcíez	id=g:6358548
Villatorres	id=g:6358549
Santiago-Pontones	id=g:6358550
Arroyo del Ojanco	id=g:6358551
Acebedo	id=g:6358552
Algadefe	id=g:6358553
Alija del Infantado	id=g:6358554
Almanza	id=g:6358555
Antigua (La)	id=g:6358556
Ardón	id=g:6358557
Arganza	id=g:6358558
Astorga	id=g:6358559
Balboa	id=g:6358560
Bañeza (La)	id=g:6358561
Barjas	id=g:6358562
Barrios de Luna (Los)	id=g:6358563
Bembibre	id=g:6358564
Benavides	id=g:6358565
Benuza	id=g:6358566
Bercianos del Páramo	id=g:6358567
Bercianos del Real Camino	id=g:6358568
Berlanga del Bierzo	id=g:6358569
Boca de Huérgano	id=g:6358570
Boñar	id=g:6358571
Borrenes	id=g:6358572
Brazuelo	id=g:6358573
Burgo Ranero (El)	id=g:6358574
Burón	id=g:6358575
Bustillo del Páramo	id=g:6358576
Cabañas Raras	id=g:6358577
Cabreros del Río	id=g:6358578
Cabrillanes	id=g:6358579
Cacabelos	id=g:6358580
Calzada del Coto	id=g:6358581
Campazas	id=g:6358582
Campo de Villavidel	id=g:6358583
Camponaraya	id=g:6358584
Candín	id=g:6358585
Cármenes	id=g:6358586
Carracedelo	id=g:6358587
Carrizo	id=g:6358588
Carrocera	id=g:6358589
Carucedo	id=g:6358590
Castilfalé	id=g:6358591
Castrillo de Cabrera	id=g:6358592
Castrillo de la Valduerna	id=g:6358593
Castrocalbón	id=g:6358594
Castrocontrigo	id=g:6358595
Castropodame	id=g:6358596
Castrotierra de Valmadrigal	id=g:6358597
Cebanico	id=g:6358598
Cebrones del Río	id=g:6358599
Cimanes de la Vega	id=g:6358600
Cimanes del Tejar	id=g:6358601
Cistierna	id=g:6358602
Congosto	id=g:6358603
Corbillos de los Oteros	id=g:6358604
Corullón	id=g:6358605
Crémenes	id=g:6358606
Cuadros	id=g:6358607
Cubillas de los Oteros	id=g:6358608
Cubillas de Rueda	id=g:6358609
Cubillos del Sil	id=g:6358610
Chozas de Abajo	id=g:6358611
Destriana	id=g:6358612
Encinedo	id=g:6358613
Ercina (La)	id=g:6358614
Escobar de Campos	id=g:6358615
Fabero	id=g:6358616
Folgoso de la Ribera	id=g:6358617
Fresno de la Vega	id=g:6358618
Fuentes de Carbajal	id=g:6358619
Garrafe de Torío	id=g:6358620
Gordaliza del Pino	id=g:6358621
Gordoncillo	id=g:6358622
Gradefes	id=g:6358623
Grajal de Campos	id=g:6358624
Gusendos de los Oteros	id=g:6358625
Hospital de Órbigo	id=g:6358626
Igüeña	id=g:6358627
Izagre	id=g:6358628
Joarilla de las Matas	id=g:6358629
Laguna Dalga	id=g:6358630
Laguna de Negrillos	id=g:6358631
Lucillo	id=g:6358632
Luyego	id=g:6358633
Llamas de la Ribera	id=g:6358634
Magaz de Cepeda	id=g:6358635
Mansilla de las Mulas	id=g:6358636
Mansilla Mayor	id=g:6358637
Maraña	id=g:6358638
Matadeón de los Oteros	id=g:6358639
Matallana de Torío	id=g:6358640
Matanza	id=g:6358641
Molinaseca	id=g:6358642
Murias de Paredes	id=g:6358643
Noceda del Bierzo	id=g:6358644
Oencia	id=g:6358645
Omañas (Las)	id=g:6358646
Onzonilla	id=g:6358647
Oseja de Sajambre	id=g:6358648
Pajares de los Oteros	id=g:6358649
Palacios de la Valduerna	id=g:6358650
Palacios del Sil	id=g:6358651
Páramo del Sil	id=g:6358652
Peranzanes	id=g:6358653
Pobladura de Pelayo García	id=g:6358654
Pola de Gordón (La)	id=g:6358655
Ponferrada	id=g:6358656
Posada de Valdeón	id=g:6358657
Pozuelo del Páramo	id=g:6358658
Prado de la Guzpeña	id=g:6358659
Priaranza del Bierzo	id=g:6358660
Prioro	id=g:6358661
Puebla de Lillo	id=g:6358662
Puente de Domingo Flórez	id=g:6358663
Quintana del Castillo	id=g:6358664
Quintana del Marco	id=g:6358665
Quintana y Congosto	id=g:6358666
Regueras de Arriba	id=g:6358667
Reyero	id=g:6358668
Riaño	id=g:6358669
Riego de la Vega	id=g:6358670
Riello	id=g:6358671
Rioseco de Tapia	id=g:6358672
Robla (La)	id=g:6358673
Roperuelos del Páramo	id=g:6358674
Sabero	id=g:6358675
Sahagún	id=g:6358676
San Adrián del Valle	id=g:6358677
San Andrés del Rabanedo	id=g:6358678
Sancedo	id=g:6358679
San Cristóbal de la Polantera	id=g:6358680
San Emiliano	id=g:6358681
San Esteban de Nogales	id=g:6358682
San Justo de la Vega	id=g:6358683
San Millán de los Caballeros	id=g:6358684
San Pedro Bercianos	id=g:6358685
Santa Colomba de Curueño	id=g:6358686
Santa Colomba de Somoza	id=g:6358687
Santa Cristina de Valmadrigal	id=g:6358688
Santa Elena de Jamuz	id=g:6358689
Santa María de la Isla	id=g:6358690
Santa María del Monte de Cea	id=g:6358691
Santa María del Páramo	id=g:6358692
Santa María de Ordás	id=g:6358693
Santa Marina del Rey	id=g:6358694
Santas Martas	id=g:6358695
Santiago Millas	id=g:6358696
Santovenia de la Valdoncina	id=g:6358697
Sariegos	id=g:6358698
Sena de Luna	id=g:6358699
Sobrado	id=g:6358700
Soto de la Vega	id=g:6358701
Soto y Amío	id=g:6358702
Toral de los Guzmanes	id=g:6358703
Toreno	id=g:6358704
Torre del Bierzo	id=g:6358705
Trabadelo	id=g:6358706
Truchas	id=g:6358707
Turcia	id=g:6358708
Urdiales del Páramo	id=g:6358709
Valdefresno	id=g:6358710
Valdefuentes del Páramo	id=g:6358711
Valdelugueros	id=g:6358712
Valdemora	id=g:6358713
Valdepiélago	id=g:6358714
Valdepolo	id=g:6358715
Valderas	id=g:6358716
Valderrey	id=g:6358717
Valderrueda	id=g:6358718
Valdesamario	id=g:6358719
Val de San Lorenzo	id=g:6358720
Valdevimbre	id=g:6358721
Valencia de Don Juan	id=g:6358722
Valverde de la Virgen	id=g:6358723
Valverde-Enrique	id=g:6358724
Vallecillo	id=g:6358725
Vecilla (La)	id=g:6358726
Vegacervera	id=g:6358727
Vega de Espinareda	id=g:6358728
Vega de Infanzones	id=g:6358729
Vega de Valcarce	id=g:6358730
Vegaquemada	id=g:6358731
Vegas del Condado	id=g:6358732
Villablino	id=g:6358733
Villabraz	id=g:6358734
Villadangos del Páramo	id=g:6358735
Villadecanes	id=g:6358736
Villademor de la Vega	id=g:6358737
Villafranca del Bierzo	id=g:6358738
Villagatón	id=g:6358739
Villamandos	id=g:6358740
Villamañán	id=g:6358741
Villamartín de Don Sancho	id=g:6358742
Villamejil	id=g:6358743
Villamol	id=g:6358744
Villamontán de la Valduerna	id=g:6358745
Villamoratiel de las Matas	id=g:6358746
Villanueva de las Manzanas	id=g:6358747
Villaobispo de Otero	id=g:6358748
Villaquejida	id=g:6358749
Villaquilambre	id=g:6358750
Villarejo de Órbigo	id=g:6358751
Villares de Órbigo	id=g:6358752
Villasabariego	id=g:6358753
Villaselán	id=g:6358754
Villaturiel	id=g:6358755
Villazala	id=g:6358756
Villazanzo de Valderaduey	id=g:6358757
Zotes del Páramo	id=g:6358758
Villamanín	id=g:6358759
Villaornate y Castro	id=g:6358760
Abella de la Conca	id=g:6358761
Àger	id=g:6358762
Agramunt	id=g:6358763
els Alamús	id=g:6358764
Alàs i Cerc	id=g:6358765
l'Albagés	id=g:6358766
Albatàrrec	id=g:6358767
Albesa	id=g:6358768
l'Albi	id=g:6358769
Alcanó	id=g:6358770
Alcarràs	id=g:6358771
Alcoletge	id=g:6358772
Alfarràs	id=g:6358773
Alfés	id=g:6358774
Algerri	id=g:6358775
Alguaire	id=g:6358776
Alins	id=g:6358777
Almacelles	id=g:6358778
Almatret	id=g:6358779
Almenar	id=g:6358780
Alòs de Balaguer	id=g:6358781
Alpicat	id=g:6358782
Alt Àneu	id=g:6358783
Naut Aran	id=g:6358784
Anglesola	id=g:6358785
Arbeca	id=g:6358786
el Pont de Bar	id=g:6358787
Arres	id=g:6358788
Arsèguel	id=g:6358789
Artesa de Lleida	id=g:6358790
Artesa de Segre	id=g:6358791
la Sentiu de Sió	id=g:6358792
Aspa	id=g:6358793
les Avellanes i Santa Linya	id=g:6358794
Aitona	id=g:6358795
Baix Pallars	id=g:6358796
Balaguer	id=g:6358797
Barbens	id=g:6358798
la Baronia de Rialb	id=g:6358799
la Vall de Boí	id=g:6358800
Bassella	id=g:6358801
Bausen	id=g:6358802
Belianes	id=g:6358803
Bellcaire d'Urgell	id=g:6358804
Bell-lloc d'Urgell	id=g:6358805
Bellmunt d'Urgell	id=g:6358806
Bellpuig	id=g:6358807
Bellver de Cerdanya	id=g:6358808
Bellvís	id=g:6358809
Benavent de Segrià	id=g:6358810
Biosca	id=g:6358811
Bovera	id=g:6358812
es Bòrdes	id=g:6358813
les Borges Blanques	id=g:6358814
Bossòst	id=g:6358815
Cabanabona	id=g:6358816
Cabó	id=g:6358817
Camarasa	id=g:6358818
Canejan	id=g:6358819
Castellar de la Ribera	id=g:6358820
Castelldans	id=g:6358821
Castellnou de Seana	id=g:6358822
Castelló de Farfanya	id=g:6358823
Castellserà	id=g:6358824
Cava	id=g:6358825
Cervera	id=g:6358826
Cervià de les Garrigues	id=g:6358827
Ciutadilla	id=g:6358828
Clariana de Cardener	id=g:6358829
el Cogul	id=g:6358830
Coll de Nargó	id=g:6358831
Corbins	id=g:6358832
Cubells	id=g:6358833
l'Espluga Calba	id=g:6358834
Espot	id=g:6358835
Estaràs	id=g:6358836
Esterri d'Àneu	id=g:6358837
Esterri de Cardós	id=g:6358838
Estamariu	id=g:6358839
Farrera	id=g:6358840
la Floresta	id=g:6358841
Fondarella	id=g:6358842
Foradada	id=g:6358843
la Fuliola	id=g:6358844
Fulleda	id=g:6358845
Gavet de la Conca	id=g:6358846
Golmés	id=g:6358847
Gósol	id=g:6358848
la Granadella	id=g:6358849
la Granja d'Escarp	id=g:6358850
Granyanella	id=g:6358851
Granyena de Segarra	id=g:6358852
Granyena de les Garrigues	id=g:6358853
Guimerà	id=g:6358854
Guissona	id=g:6358855
Guixers	id=g:6358856
Ivars de Noguera	id=g:6358857
Ivars d'Urgell	id=g:6358858
Ivorra	id=g:6358859
Isona i Conca Dellà	id=g:6358860
Juncosa	id=g:6358861
Juneda	id=g:6358862
Lleida	id=g:6358863
Linyola	id=g:6358864
Lladorre	id=g:6358865
Lladurs	id=g:6358866
Llardecans	id=g:6358867
Llavorsí	id=g:6358868
Lles de Cerdanya	id=g:6358869
Llimiana	id=g:6358870
Llobera	id=g:6358871
Maldà	id=g:6358872
Massalcoreig	id=g:6358873
Massoteres	id=g:6358874
Maials	id=g:6358875
Menàrguens	id=g:6358876
Miralcamp	id=g:6358877
la Molsosa	id=g:6358878
Mollerussa	id=g:6358879
Montgai	id=g:6358880
Montellà i Martinet	id=g:6358881
Montferrer i Castellbò	id=g:6358882
Montoliu de Segarra	id=g:6358883
Montoliu de Lleida	id=g:6358884
Montornès de Segarra	id=g:6358885
Nalec	id=g:6358886
Navès	id=g:6358887
Odèn	id=g:6358888
Oliana	id=g:6358889
Oliola	id=g:6358890
Olius	id=g:6358891
les Oluges	id=g:6358892
els Omellons	id=g:6358893
els Omells de na Gaia	id=g:6358894
Organyà	id=g:6358895
Os de Balaguer	id=g:6358896
Ossó de Sió	id=g:6358897
el Palau d'Anglesola	id=g:6358898
Conca de Dalt	id=g:6358899
la Coma i la Pedra	id=g:6358900
Penelles	id=g:6358901
Peramola	id=g:6358902
Pinell de Solsonès	id=g:6358903
Pinós	id=g:6358904
el Poal	id=g:6358905
la Pobla de Cérvoles	id=g:6358906
Bellaguarda	id=g:6358907
la Pobla de Segur	id=g:6358908
Ponts	id=g:6358909
el Pont de Suert	id=g:6358910
la Portella	id=g:6358911
Prats i Sansor	id=g:6358912
Preixana	id=g:6358913
Preixens	id=g:6358914
Prullans	id=g:6358915
Puiggròs	id=g:6358916
Puigverd d'Agramunt	id=g:6358917
Puigverd de Lleida	id=g:6358918
Rialp	id=g:6358919
Ribera d'Urgellet	id=g:6358920
Riner	id=g:6358921
Rosselló	id=g:6358922
Salàs de Pallars	id=g:6358923
Sanaüja	id=g:6358924
Sant Guim de Freixenet	id=g:6358925
Sant Llorenç de Morunys	id=g:6358926
Sant Ramon	id=g:6358927
Sant Esteve de la Sarga	id=g:6358928
Sant Guim de la Plana	id=g:6358929
Sarroca de Lleida	id=g:6358930
Sarroca de Bellera	id=g:6358931
Senterada	id=g:6358932
la Seu d'Urgell	id=g:6358933
Seròs	id=g:6358934
Sidamon	id=g:6358935
el Soleràs	id=g:6358936
Solsona	id=g:6358937
Soriguera	id=g:6358938
Sort	id=g:6358939
Soses	id=g:6358940
Sudanell	id=g:6358941
Sunyer	id=g:6358942
Talarn	id=g:6358943
Talavera	id=g:6358944
Tàrrega	id=g:6358945
Tarrés	id=g:6358946
Tarroja de Segarra	id=g:6358947
Térmens	id=g:6358948
Tírvia	id=g:6358949
Tiurana	id=g:6358950
Torà	id=g:6358951
els Torms	id=g:6358952
Tornabous	id=g:6358953
Torrebesses	id=g:6358954
la Torre de Cabdella	id=g:6358955
Torrefarrera	id=g:6358956
Torregrossa	id=g:6358957
Torrelameu	id=g:6358958
Torres de Segre	id=g:6358959
Torre-serona	id=g:6358960
Tremp	id=g:6358961
Vallbona de les Monges	id=g:6358962
les Valls de Valira	id=g:6358963
Vallfogona de Balaguer	id=g:6358964
Verdú	id=g:6358965
Vielha e Mijaran	id=g:6358966
Vilagrassa	id=g:6358967
Vilamòs	id=g:6358969
Vilanova de Bellpuig	id=g:6358970
Vilanova de l'Aguda	id=g:6358971
Vilanova de Meià	id=g:6358972
Vilanova de Segrià	id=g:6358973
Vila-sana	id=g:6358974
el Vilosell	id=g:6358975
Vilanova de la Barca	id=g:6358976
Vinaixa	id=g:6358977
Vall de Cardós	id=g:6358978
Sant Martí de Riucorb	id=g:6358979
la Guingueta d'Àneu	id=g:6358980
Castell de Mur	id=g:6358981
Ribera d'Ondara	id=g:6358982
les Valls d'Aguilar	id=g:6358983
Torrefeta i Florejacs	id=g:6358984
Fígols i Alinyà	id=g:6358985
la Vansa i Fórnols	id=g:6358986
Josa i Tuixén	id=g:6358987
els Plans de Sió	id=g:6358988
Gimenells i el Pla de la Font	id=g:6358989
Riu de Cerdanya	id=g:6358990
Ábalos	id=g:6358991
Agoncillo	id=g:6358992
Aguilar del Río Alhama	id=g:6358993
Ajamil	id=g:6358994
Albelda de Iregua	id=g:6358995
Alberite	id=g:6358996
Alcanadre	id=g:6358997
Aldeanueva de Ebro	id=g:6358998
Alesanco	id=g:6358999
Alesón	id=g:6359000
Alfaro	id=g:6359001
Almarza de Cameros	id=g:6359002
Anguciana	id=g:6359003
Anguiano	id=g:6359004
Arenzana de Abajo	id=g:6359005
Arenzana de Arriba	id=g:6359006
Arnedillo	id=g:6359007
Arnedo	id=g:6359008
Arrúbal	id=g:6359009
Ausejo	id=g:6359010
Autol	id=g:6359011
Azofra	id=g:6359012
Badarán	id=g:6359013
Bañares	id=g:6359014
Baños de Rioja	id=g:6359015
Baños de Río Tobía	id=g:6359016
Berceo	id=g:6359017
Bergasa	id=g:6359018
Bergasillas Bajera	id=g:6359019
Bezares	id=g:6359020
Bobadilla	id=g:6359021
Brieva de Cameros	id=g:6359022
Briñas	id=g:6359023
Briones	id=g:6359024
Cabezón de Cameros	id=g:6359025
Calahorra	id=g:6359026
Camprovín	id=g:6359027
Canales de la Sierra	id=g:6359028
Canillas de Río Tuerto	id=g:6359029
Cañas	id=g:6359030
Cárdenas	id=g:6359031
Casalarreina	id=g:6359032
Castañares de Rioja	id=g:6359033
Castroviejo	id=g:6359034
Cellorigo	id=g:6359035
Cenicero	id=g:6359036
