Goldmine Hollow	id=g:4537702
Lower Bayou Creek Site 13 Reservoir	id=g:4541842
Lower Bayou Creek Site 14 Dam	id=g:4541843
Lower Bayou Creek Site 14 Reservoir	id=g:4541844
Lower Bayou Creek Site 15 Dam	id=g:4541845
Lower Bayou Creek Site 15 Reservoir	id=g:4541846
Lower Bayou Creek Site 17 Dam	id=g:4541847
Lower Bayou Creek Site 17 Reservoir	id=g:4541848
Lower Bayou Creek Site 18 Dam	id=g:4541849
Lower Bayou Creek Site 18 Reservoir	id=g:4541850
Lower Bayou Creek Site 7 Dam	id=g:4541851
Lower Bayou Creek Site 7 Reservoir	id=g:4541852
Lower Bayou Creek Site 8 Dam	id=g:4541853
Lower Bayou Creek Site 8 Reservoir	id=g:4541854
Lower Bayou Creek Site 9 Dam	id=g:4541855
Lower Bayou Creek Site 9 Reservoir	id=g:4541856
Lower Bayou Site Number 15 Dam	id=g:4541857
Lower Bayou Site Number 15 Reservoir	id=g:4541858
Lower Black Bear Creek Site 1 Dam	id=g:4541859
Lower Black Bear Creek Site 1 Reservoir	id=g:4541860
Lower Black Bear Creek Site 11 Dam	id=g:4541861
Lower Black Bear Creek Site 11 Reservoir	id=g:4541862
Lower Black Bear Creek Site 14 Dam	id=g:4541863
Lower Black Bear Creek Site 14 Reservoir	id=g:4541864
Lower Black Bear Creek Site 16 Dam	id=g:4541865
Lower Black Bear Creek Site 16 Reservoir	id=g:4541866
Lower Black Bear Creek Site 18 Dam	id=g:4541867
Lower Black Bear Creek Site 18 Reservoir	id=g:4541868
Lower Black Bear Creek Site 21 Dam	id=g:4541869
Lower Black Bear Creek Site 21 Reservoir	id=g:4541870
Lower Black Bear Creek Site 23 Dam	id=g:4541871
Lower Black Bear Creek Site 23 Reservoir	id=g:4541872
Lower Black Bear Creek Site 24 Dam	id=g:4541873
Lower Black Bear Creek Site 24 Reservoir	id=g:4541874
Lower Black Bear Creek Site 26 Dam	id=g:4541875
Lower Black Bear Creek Site 26 Reservoir	id=g:4541876
Lower Black Bear Creek Site 27 Dam	id=g:4541877
Lower Black Bear Creek Site 27 Reservoir	id=g:4541878
Lower Black Bear Creek Site 3 Dam	id=g:4541879
Lower Black Bear Creek Site 3 Reservoir	id=g:4541880
Lower Black Bear Creek Site 4 Dam	id=g:4541881
Lower Black Bear Creek Site 4 Reservoir	id=g:4541882
Lower Black Bear Creek Site 5 Dam	id=g:4541883
Lower Black Bear Creek Site 5 Reservoir	id=g:4541884
Lower Black Bear Creek Site 6 Dam	id=g:4541885
Lower Black Bear Creek Site 6 Reservoir	id=g:4541886
Lower Black Bear Creek Site 7 Dam	id=g:4541887
Lower Black Bear Creek Site 7 Reservoir	id=g:4541888
Lower Black Bear Number 17 Dam	id=g:4541889
Lower Black Bear Number 17 Reservoir	id=g:4541890
Lower Black Bear Site 2 Dam	id=g:4541891
Lower Black Bear Site 2 Reservoir	id=g:4541892
Lower Cedar Creek	id=g:4541893
Louie Lake	id=g:4541894
Lower Clear Boggy Creek Site 10 Reservoir	id=g:4541895
Lower Clear Boggy Creek Site 12 Dam	id=g:4541896
Lower Clear Boggy Creek Site 12 Reservoir	id=g:4541897
Lower Clear Boggy Creek Site 14 Dam	id=g:4541898
Lower Clear Boggy Creek Site 14 Reservoir	id=g:4541899
Lower Clear Boggy Creek Site 17 Dam	id=g:4541900
Lower Clear Boggy Creek Site 17 Reservoir	id=g:4541901
Lower Clear Boggy Creek Site 20 Dam	id=g:4541902
Lower Clear Boggy Creek Site 20 Reservoir	id=g:4541903
Lower Clear Boggy Creek Site 21 Dam	id=g:4541904
Lower Clear Boggy Creek Site 21 Reservoir	id=g:4541905
Lower Clear Boggy Creek Site 22 Dam	id=g:4541906
Lower Clear Boggy Creek Site 22 Reservoir	id=g:4541907
Lower Clear Boggy Creek Site 23 Dam	id=g:4541908
Lower Clear Boggy Creek Site 23 Reservoir	id=g:4541909
Lower Clear Boggy Creek Site 24 Dam	id=g:4541910
Lower Clear Boggy Creek Site 24 Reservoir	id=g:4541911
Lower Clear Boggy Creek Site 25 Dam	id=g:4541912
Lower Clear Boggy Creek Site 25 Reservoir	id=g:4541913
Lower Clear Boggy Creek Site 27 Dam	id=g:4541914
Lower Clear Boggy Creek Site 27 Reservoir	id=g:4541915
Lower Clear Boggy Creek Site 5 Dam	id=g:4541916
Lower Clear Boggy Creek Site 5 Reservoir	id=g:4541917
Lower Clear Boggy Creek Site 6 Dam	id=g:4541918
Lower Clear Boggy Creek Site 6 Reservoir	id=g:4541919
Lower Clear Boggy Creek Site 7 Dam	id=g:4541920
Lower Clear Boggy Creek Site 7 Reservoir	id=g:4541921
Lower Clear Boggy Creek Site 8 Dam	id=g:4541922
Lower Clear Boggy Creek Site 8 Reservoir	id=g:4541923
Lower Clear Boggy Site Number 38 Dam	id=g:4541924
Lower Clear Boggy Site Number 38 Reservoir	id=g:4541925
Lower Clear Boggy Site Number 39 Dam	id=g:4541926
Lower Clear Boggy Site Number 39 Reservoir	id=g:4541927
Lower Forty Airport	id=g:4541928
Lower Lake Hominy	id=g:4541929
Lower Lake Hominy	id=g:4541930
Lower Lake Hominy Dam	id=g:4541931
Lower Ray Cemetery	id=g:4541932
Lower Red Rock Creek Site 13 Dam	id=g:4541933
Lower Red Rock Creek Site 13 Reservoir	id=g:4541934
Lower Red Rock Creek Site 16 Dam	id=g:4541935
Lower Red Rock Creek Site 16 Reservoir	id=g:4541936
Lower Red Rock Creek Site 17 Dam	id=g:4541937
Lower Red Rock Creek Site 17 Reservoir	id=g:4541938
Lower Red Rock Creek Site 18 Dam	id=g:4541939
Lower Red Rock Creek Site 18 Reservoir	id=g:4541940
Lower Red Rock Creek Site 21 Dam	id=g:4541941
Lower Red Rock Creek Site 21 Reservoir	id=g:4541942
Lower Red Rock Creek Site 23 Dam	id=g:4541943
Lower Red Rock Creek Site 23 Reservoir	id=g:4541944
Lower Red Rock Creek Site 3 Dam	id=g:4541945
Lower Red Rock Creek Site 3 Reservoir	id=g:4541946
Lowery Church	id=g:4541947
Lowrance Lake	id=g:4541948
Lowrance Ranch	id=g:4541949
Lowrance Springs	id=g:4541950
Township of Lowrance	id=g:4541951
Lowrey	id=g:4541952
Lowrey Cemetery	id=g:4541953
Lowrey Cemetery	id=g:4541954
Lowrey School	id=g:4541955
Loyal	id=g:4541956
Lucien	id=g:4541957
Township of Lucile	id=g:4541958
Luck Spring	id=g:4541959
Lucy Albirdie Flat	id=g:4541960
Lucy Creek	id=g:4541961
Lower Clear Boggy Creek Site 10 Dam	id=g:4541962
Ludlow Cemetery	id=g:4541963
Luella School	id=g:4541964
Lugert	id=g:4541965
Mount Lugert	id=g:4541966
Mountain Lugert	id=g:4541967
Lukfata Cemetery	id=g:4541968
Lukfata Church	id=g:4541969
Lukfata Creek	id=g:4541970
Ludlow	id=g:4541971
Luksoka Church	id=g:4541972
Luksokla Church	id=g:4541973
Luksuklo Creek	id=g:4541974
Lukfata School	id=g:4541975
Lula Cemetery	id=g:4541976
Lumpmouth Creek	id=g:4541977
Lula	id=g:4541978
Luna Branch	id=g:4541979
Lundy Divide	id=g:4541980
Lunt Lake Dam	id=g:4541981
Lusta	id=g:4541982
Luteran Cemetery	id=g:4541983
Luther	id=g:4541984
Luther Cemetery	id=g:4541985
Luther Gas and Oil Field	id=g:4541986
Luther High School	id=g:4541987
Township of Luther	id=g:4541988
Lutheran Cemetery	id=g:4541989
Lutheran Church	id=g:4541990
Lutheran Church Good Shepherd	id=g:4541991
Lutheran Church of the Good	id=g:4541992
Lutheran Church of the Trinity	id=g:4541993
Lutheran Church-Our Redeemer	id=g:4541994
Lutherhoma Camp	id=g:4541995
Lutie	id=g:4541996
Lutie Cemetery	id=g:4541997
Lyman	id=g:4541998
Lynch Creek	id=g:4541999
Lunt Lake	id=g:4542000
Lynn Lane Reservoir	id=g:4542001
Township of Lynn Lane	id=g:4542002
Lynn Mountain	id=g:4542003
Lynn Peters Dam	id=g:4542004
Lynn Peters Reservoir	id=g:4542005
Lynn School	id=g:4542006
Township of Lynn	id=g:4542007
Lyon Airport	id=g:4542008
Lyon Creek	id=g:4542009
Lynn Lane	id=g:4542010
Lyon Valley School	id=g:4542011
Lyons	id=g:4542012
Lyons Mountain	id=g:4542013
Lyons-Quinn Oil and Gas Field	id=g:4542014
Lytle Creek	id=g:4542015
Lytle Park	id=g:4542016
M L McLain Dam	id=g:4542017
M L McLain Reservoir	id=g:4542018
M. Songbird Management Area	id=g:4542019
MaGuire Park	id=g:4542020
Maberry Dam	id=g:4542021
Maberry Reservoir	id=g:4542022
Mabry Lake	id=g:4542023
MacArthur Junior High School	id=g:4542024
Macarthur Plaza	id=g:4542025
Macarthurs Square	id=g:4542026
Macedonia Baptist Church	id=g:4542027
Macedonia Cemetery	id=g:4542028
Macedonia Cemetery	id=g:4542029
Macedonia Church	id=g:4542030
Macedonia Church	id=g:4542031
Macedonia Church	id=g:4542032
Macedonia Church	id=g:4542033
Macedonia Independent Baptist Church	id=g:4542034
Macedonia School	id=g:4542035
Macedonian School	id=g:4542036
Township of Machire	id=g:4542037
Mack Watson Creek	id=g:4542038
Lyon Valley Cemetery	id=g:4542039
Mackey Creek	id=g:4542040
Mackie	id=g:4542041
Macomb	id=g:4542042
Macomb High School	id=g:4542043
Macomb-Y	id=g:4542044
Madalene Church	id=g:4542045
Madalene Oil Field	id=g:4542046
Madden Cemetery	id=g:4542047
Madden Creek	id=g:4542048
Macklanburg Park	id=g:4542049
Maddox Creek	id=g:4542050
Madge	id=g:4542051
Madill	id=g:4542052
Madill Cemetery	id=g:4542053
Madill City Lake Dam	id=g:4542054
Madill High School	id=g:4542055
Madill Middle School	id=g:4542056
Madill Municipal Airport	id=g:4542057
Madill Oil Field	id=g:4542058
Madison Avenue Baptist Church	id=g:4542059
Madison Junior High School	id=g:4542060
Madison Junior High School	id=g:4542061
Madison Park School	id=g:4542062
Madison School	id=g:4542063
Madison Elementary School	id=g:4542064
Madison Street Church of God	id=g:4542065
Township of Madison	id=g:4542066
Magdalene School	id=g:4542067
Magnolia Cemetery	id=g:4542068
Magnolia Creek	id=g:4542069
Township of Madge	id=g:4542070
Mahala Creek	id=g:4542071
Maguire	id=g:4542072
Maher Creek	id=g:4542073
Mahaney Mountain	id=g:4542074
Mail Hollow	id=g:4542075
Mail Rider Creek	id=g:4542076
Main Creek	id=g:4542077
Main Place	id=g:4542078
Maine Nazarene Church	id=g:4542079
Major County	id=g:4542080
Major County Public Hunting Area	id=g:4542081
Major Heliport	id=g:4542082
Malibu Shopping Center	id=g:4542083
Mall 31 Shopping Center	id=g:4542084
Mallard Bay	id=g:4542085
Mallard Bay Recreation Area	id=g:4542086
Malloy Hollow	id=g:4542087
Main Shopping Center	id=g:4542088
Mammoth Church	id=g:4542089
Mammoth Creek	id=g:4542090
Malville Cemetery	id=g:4542091
Bayou Manard	id=g:4542092
Manar Landing Strip	id=g:4542093
Manchester Square Shopping Center	id=g:4542094
Township of Manchester	id=g:4542095
Maner Church	id=g:4542096
Manes Hollow	id=g:4542097
Manchester	id=g:4542098
Manger Church	id=g:4542099
Mangum	id=g:4542100
Mangum Junior High School	id=g:4542101
Mangum Municipal Airport	id=g:4542102
Mangum Senior High School	id=g:4542103
Township of Mangum	id=g:4542104
Manila Cemetery	id=g:4542105
Manion Oil Field	id=g:4542106
Manitou	id=g:4542107
Mann Arm	id=g:4542108
Mann School	id=g:4542109
Horace Mann Elementary School	id=g:4542110
Mann School	id=g:4542111
Mann School	id=g:4542112
Mannford	id=g:4542113
Mannford Dam	id=g:4542114
Mannford Ramp Recreation Area	id=g:4542115
Mannford Reservoir	id=g:4542116
Mannford Water Supply Lake	id=g:4542117
Township of Mannford	id=g:4542118
Manning Cemetery	id=g:4542119
Manning School	id=g:4542120
Mannsville	id=g:4542121
Manus Cemetery	id=g:4542122
Manwarring Cemetery	id=g:4542123
Many Springs Church	id=g:4542124
Maple	id=g:4542125
Maple Chapel	id=g:4542126
Maple Grove Cemetery	id=g:4542127
Maple Grove Cemetery	id=g:4542128
Maple Grove Church	id=g:4542129
Maple Park	id=g:4542130
Maple School	id=g:4542131
Maple School	id=g:4542132
Maple Springs School	id=g:4542133
Township of Maple	id=g:4542134
Mapleleaf Shopping Center	id=g:4542135
Township of Maquire	id=g:4542136
Maramatha Baptist Church	id=g:4542137
Maramec	id=g:4542138
Maramec Dam	id=g:4542139
Maramec Lake	id=g:4542140
Maranatha Assembly of God Church	id=g:4542141
Maranatha Assembly of God Church	id=g:4542142
Maranatha Baptist Church	id=g:4542143
Maranatha Church of God-Christ	id=g:4542144
Maranatha Evangelistic Church	id=g:4542145
Maranatha Freewill Baptist Church	id=g:4542146
Marantha Baptist Church	id=g:4542147
Marantha Church	id=g:4542148
Marble City	id=g:4542149
Marble City Cemetery	id=g:4542150
Marble Creek	id=g:4542151
Township of Mangan	id=g:4542152
March Ridge	id=g:4542153
Marcum Creek	id=g:4542154
Township of Marble	id=g:4542155
Marcum Gss Number 1 Reservoir	id=g:4542156
Marcy Creek	id=g:4542157
Marcum Gss Number 1 Dam	id=g:4542158
Marena	id=g:4542159
Marena Cemetery	id=g:4542160
Marian Academy	id=g:4542161
Marie Cemetery	id=g:4542162
Marietta	id=g:4542163
Marietta	id=g:4542164
Marietta Elementary School	id=g:4542165
Marietta Middle School	id=g:4542166
Marina Cove	id=g:4542167
Marina Shopping Center	id=g:4542168
Township of Marion	id=g:4542169
Mark Twain Elementary School	id=g:4542170
Mark Twain School	id=g:4542171
Market Square	id=g:4542172
Market Square	id=g:4542173
Markham	id=g:4542174
Markham Ferry Church	id=g:4542175
Markham Ferry Dam	id=g:4542176
Markoma Bible Academy	id=g:4542177
Marland	id=g:4542178
Marlow	id=g:4542179
Marlow	id=g:4542180
Marlow Cemetery	id=g:4542181
Marlow Elementary School	id=g:4542182
Marlow High School	id=g:4542183
Marlow Middle School	id=g:4542184
Marquette School	id=g:4542185
Mars Hill Cemetery	id=g:4542186
Marsden	id=g:4542187
Marsh School	id=g:4542188
Marshall	id=g:4542189
Marshall Airport	id=g:4542190
Marshall Cemetery	id=g:4542191
Marshall Cemetery	id=g:4542192
Marshall Cemetery	id=g:4542193
Marshall County	id=g:4542194
Marshall Elementary School	id=g:4542195
Marshall Elementary School	id=g:4542196
John Marshall High School	id=g:4542197
Marshall Hill School	id=g:4542198
Marshall Lake	id=g:4542199
Township of Marshall	id=g:4542200
Township of Marshall	id=g:4542201
Township of Marshall	id=g:4542202
Martha	id=g:4542203
Martha Cemetery	id=g:4542204
Martha Lingenfelter Lake	id=g:4542205
Martha Lingenfelter Lake Dam	id=g:4542206
Martha Songbird Wildlife Management Area	id=g:4542207
Township of Martha	id=g:4542208
Martin	id=g:4542209
Martin Arm	id=g:4542210
Martin Cemetery	id=g:4542211
Martin Creek	id=g:4542212
Mount Marcy	id=g:4542213
Martin Hill	id=g:4542214
Martin Hill Cemetery	id=g:4542215
Martin Lake	id=g:4542216
Martin Lake	id=g:4542217
Martin Lake Dam	id=g:4542218
Martin Luther King Junior School	id=g:4542219
Martin Park	id=g:4542220
Martin School	id=g:4542221
Township of Martin	id=g:4542222
Township of Martin	id=g:4542223
Martingly Lake Number 1	id=g:4542224
Marty	id=g:4542225
Marvin Poppe 5 Dam	id=g:4542226
Marvin Poppe 5 Reservoir	id=g:4542227
Marvin Sells Dam	id=g:4542228
Marvin Sells Reservoir	id=g:4542229
Mary J Ranch Lake	id=g:4542230
Mary Kromer Dam	id=g:4542231
Mary Kromer Reservoir	id=g:4542232
Mary Lee Clark United Methodist Church	id=g:4542233
Mary Mahoney Dam	id=g:4542234
Mary Mahoney Reservoir	id=g:4542235
Maryetta School	id=g:4542236
Mash Heliport	id=g:4542237
Masham	id=g:4542238
Masham Cemetery	id=g:4542239
Mason	id=g:4542240
Mason Academy	id=g:4542241
Mason Springs Valley	id=g:4542242
Martin Farms Airport	id=g:4542243
Masonic Cemetery	id=g:4542244
Masonic Temple	id=g:4542245
Massey Cemetery	id=g:4542246
Massey Creek	id=g:4542247
Masonic Cemetery	id=g:4542248
Masseys Dam	id=g:4542249
Masseys Lake	id=g:4542250
Mathewson Cemetery	id=g:4542251
Township of Mathewson	id=g:4542252
Mathuldy Creek	id=g:4542253
Massey Point	id=g:4542254
Matoy	id=g:4542255
Matoy Cemetery	id=g:4542256
Township of Matoy	id=g:4542257
Matteson Number 2 Dam	id=g:4542258
Matteson Number 2 Reservoir	id=g:4542259
Matteson Number 2b Dam	id=g:4542260
Matteson Number 2b Reservoir	id=g:4542261
Mattie Beal Home (historical)	id=g:4542262
Mattie Beal Park	id=g:4542263
Mattingly Lake Number 1 Dam	id=g:4542264
Mattingly Lake Number 2	id=g:4542265
Mattingly Lake Number 2 Dam	id=g:4542266
Maud	id=g:4542267
Maud Elementary School	id=g:4542268
Maud Middle School	id=g:4542269
Mauney Heliport	id=g:4542270
Maxey Cemetery	id=g:4542271
Maxwell	id=g:4542272
Maxwell Avenue Church of Christ	id=g:4542273
Maxwell Cemetery	id=g:4542274
Maxwell Church	id=g:4542275
Maxwell Creek	id=g:4542276
Matoaka	id=g:4542277
Maxwell Creek	id=g:4542278
Maxwell Mountain	id=g:4542279
Township of Maxwell	id=g:4542280
May	id=g:4542281
May Avenue Church of the Nazarene	id=g:4542282
May Avenue United Methodist Church	id=g:4542283
May Avenue Wesleyan Church	id=g:4542284
May Cemetery	id=g:4542285
May Evergreen Church	id=g:4542286
May Ranch Airport	id=g:4542287
May Square	id=g:4542288
Maybelle Church	id=g:4542289
Mayes Bridge	id=g:4542290
Mayes County	id=g:4542291
Mayfair Baptist Church	id=g:4542292
Mayfair Church of Christ	id=g:4542293
Mayfair Heights United Methodist Church	id=g:4542294
Mayfair Place	id=g:4542295
Mayfair School	id=g:4542296
Mayfair Southern Baptist Church	id=g:4542297
Mayfair Village	id=g:4542298
Mayfield	id=g:4542299
Mayfield Cemetery	id=g:4542300
Mayfield Junior High School	id=g:4542301
Mayfield Mountain	id=g:4542302
Mayfield NE Gas Field	id=g:4542303
Mayflower Community Church	id=g:4542304
Mayhew	id=g:4542305
Mayhew Creek	id=g:4542306
Maynard Richmond Dam	id=g:4542307
Maynard Richmond Reservoir	id=g:4542308
Mayo Meadow Shopping Center	id=g:4542309
Mayridge Baptist Church	id=g:4542310
Mayridge Shops	id=g:4542311
Maysville	id=g:4542312
Maysville Cemetery	id=g:4542313
Maysville Elementary School	id=g:4542314
Maysville Junior-Senior High School	id=g:4542315
Maysville Laterals Site B1 Dam	id=g:4542316
Maysville Laterals Site B1 Reservoir	id=g:4542317
Maysville Laterals Site B3 Dam	id=g:4542318
Maysville Laterals Site B3 Reservoir	id=g:4542319
Maysville Laterals Site B4 Dam	id=g:4542320
Maysville Laterals Site B4 Reservoir	id=g:4542321
Maysville Laterals Site B5 Dam	id=g:4542322
Maysville Laterals Site B5 Reservoir	id=g:4542323
Maysville Laterals Site B6 Dam	id=g:4542324
Maysville Laterals Site B6 Reservoir	id=g:4542325
Maysville Laterals Site B7 Dam	id=g:4542326
Maysville Laterals Site B7 Reservoir	id=g:4542327
Maysville Laterals Site H-34 Dam	id=g:4542328
Maysville Laterals Site H-34 Reservoir	id=g:4542329
Maysville Laterals Site H10 Dam	id=g:4542330
Maysville Laterals Site H10 Reservoir	id=g:4542331
Maysville Laterals Site H2 Dam	id=g:4542332
Maysville Laterals Site H2 Reservoir	id=g:4542333
Maysville Laterals Site H5 Dam	id=g:4542334
Maysville Laterals Site H5 Reservoir	id=g:4542335
Maysville Laterals Site H6 Dam	id=g:4542336
Maysville Laterals Site H6 Reservoir	id=g:4542337
Maysville Laterals Site H7 Dam	id=g:4542338
Maysville Laterals Site H7 Reservoir	id=g:4542339
Maysville Laterals Site H9a Dam	id=g:4542340
Maysville Laterals Site H9a Reservoir	id=g:4542341
Maysville Laterals Site H9b Dam	id=g:4542342
Maysville Laterals Site H9b Reservoir	id=g:4542343
Maysville Laterals Site H9c Dam	id=g:4542344
Maysville Laterals Site H9c Reservoir	id=g:4542345
Maysville Laterals Site L1 Dam	id=g:4542346
Maysville Laterals Site L1 Reservoir	id=g:4542347
Maysville Laterals Site L3 Dam	id=g:4542348
Maysville Laterals Site L3 Reservoir	id=g:4542349
Maysville Laterals Site L4 Dam	id=g:4542350
Maysville Laterals Site L4 Reservoir	id=g:4542351
Maysville Laterals Site L5 Dam	id=g:4542352
Maysville Laterals Site L5 Reservoir	id=g:4542353
Maysville Laterals Site L6 Dam	id=g:4542354
Maysville Laterals Site L6 Reservoir	id=g:4542355
Maysville Laterals Site L7 Dam	id=g:4542356
Maysville Laterals Site L7 Reservoir	id=g:4542357
Maysville Oil Field	id=g:4542358
Maytubby Cemetery	id=g:4542359
Maytubby Springs	id=g:4542360
Mazie	id=g:4542361
Mazie Landing Public Use Area	id=g:4542362
Township of Mazie	id=g:4542363
Mazzios Pizza Heliport	id=g:4542364
McAdams Pond	id=g:4542365
McAdams Pond Dam	id=g:4542366
McAlester	id=g:4542367
McAlester Cemetery	id=g:4542368
McAlester Church	id=g:4542369
McAlester Regional Airport	id=g:4542370
McAlester Regional Hospital Heliport	id=g:4542371
McArthur School	id=g:4542372
McAuliffe Elementary School	id=g:4542373
McBride	id=g:4542374
McCall School	id=g:4542375
McCann Creek	id=g:4542376
Maxwell Park	id=g:4542377
McCarley Lake	id=g:4542378
McCarley Lake	id=g:4542379
McCarley Lake Dam	id=g:4542380
McCartneys Shopping Center	id=g:4542381
McCarty	id=g:4542382
McCarty Cemetery	id=g:4542383
McCarty Creek	id=g:4542384
McCann Mountain	id=g:4542385
McCaskill Gss Number 1 Reservoir	id=g:4542386
McCasland Rotary Park	id=g:4542387
McCasland Shopping Center	id=g:4542388
McCaslin Airport	id=g:4542389
McCaybe Cemetery	id=g:4542390
McClain 209 Dam	id=g:4542391
McClain 209 Reservoir	id=g:4542392
McClain County	id=g:4542393
McClellan Creek	id=g:4542394
McCaskill Gss Number 1 Dam	id=g:4542395
McClure	id=g:4542396
McClure Cemetery	id=g:4542397
McClure Cemetery	id=g:4542398
McClure Creek	id=g:4542399
McClure Park	id=g:4542400
McClure School	id=g:4542401
McConnell Memorial Church	id=g:4542402
