Boloto Otkhozhiy Les	id=g:513966
Novinka	id=g:519256
Novinka	id=g:519257
Novinka	id=g:519258
Novinka	id=g:519259
Novinka	id=g:519260
Novinka	id=g:519261
Novinka	id=g:519262
Novinka	id=g:519263
Novinka	id=g:519264
Novinka	id=g:519265
Novinka	id=g:519266
Novinka	id=g:519267
Novinka	id=g:519268
Novinka	id=g:519269
Novinka	id=g:519270
Novinka	id=g:519271
Novinka	id=g:519272
Novinka	id=g:519273
Novinki	id=g:519274
Novinka	id=g:519275
Novinka	id=g:519276
Novinka	id=g:519277
Novinka	id=g:519278
Novinka	id=g:519279
Novinka	id=g:519280
Novinka	id=g:519281
Novinka	id=g:519282
Novinka	id=g:519283
Kolkhoz Novina	id=g:519284
Novina	id=g:519285
Novina	id=g:519286
Stantsiya Novikovo	id=g:519287
Novikovo	id=g:519288
Novikovo	id=g:519289
Novikovo	id=g:519290
Novikovo	id=g:519291
Novikovo	id=g:519292
Novikovo	id=g:519293
Novikovo	id=g:519294
Novikovo	id=g:519295
Novikovo	id=g:519296
Novikova	id=g:519297
Novikovka	id=g:519298
Novikovka	id=g:519299
Novikovka	id=g:519300
Urochishche Novikovka	id=g:519301
Novikovka	id=g:519302
Novikovka	id=g:519303
Novikovka	id=g:519304
Novikovka	id=g:519305
Novikova	id=g:519306
Novikova	id=g:519307
Novikov	id=g:519308
Noviki	id=g:519309
Noviki	id=g:519310
Noviki	id=g:519311
Noviki	id=g:519312
Novikbozh	id=g:519313
Ostrov Novik	id=g:519314
Novik	id=g:519315
Novik	id=g:519316
Novichki	id=g:519317
Ozero Novgudozero	id=g:519318
Novguda	id=g:519319
Novgorodskoye Boloto	id=g:519320
Novgorodskoye	id=g:519321
Novgorodskiy Rayon	id=g:519322
Novgorodskiy	id=g:519323
Novgorodskaya Oblast'	id=g:519324
Novgorodskaya	id=g:519325
Novgorodskaya	id=g:519326
Novogorodovo	id=g:519327
Novgorodovo	id=g:519328
Novgorodovo	id=g:519329
Novgorodovka	id=g:519330
Novgorodova	id=g:519331
Stantsiya Novgorod na Volkhove	id=g:519332
Novgorodka	id=g:519333
Novgorodka	id=g:519334
Novgorodchina	id=g:519335
Velikiy Novgorod	id=g:519336
Novets	id=g:519337
Noves’	id=g:519338
Ozero Noven’koye	id=g:519339
Noven’koye	id=g:519340
Noven’kiy	id=g:519341
Noven’kiy	id=g:519342
Noven’kiy	id=g:519343
Noven’kiy	id=g:519344
Noven'kiy	id=g:519345
Noven’kaya	id=g:519346
Novaya Zubovka	id=g:519347
Novaya Zipunka	id=g:519348
Novaya Zhuravka	id=g:519349
Novaya Zhukovka	id=g:519350
Novaya Zhukovka	id=g:519351
Kolkhoz Novaya Zhizn'	id=g:519352
Kolkhoz Novaya Zhizn’	id=g:519353
Kolkhoz Novaya Zhizn’	id=g:519354
Kolkhoz Novaya Zhizn’	id=g:519355
Kolkhoz Novaya Zhizn’	id=g:519356
Kolkhoz Novaya Zhizn'	id=g:519357
Kolkhoz Novaya Zhizn’	id=g:519358
Kolkhoz Novaya Zhizn’	id=g:519359
Kolkhoz Novaya Zhizn’	id=g:519360
Kolkhoz Novaya Zhizn'	id=g:519361
Kolkhoz Novaya Zhizn’	id=g:519362
Kolkhoz Novaya Zhizn’	id=g:519363
Novaya Zhizn’	id=g:519364
Novaya Zhizn'	id=g:519365
Novaya Zhizn’	id=g:519366
Zabor'ye	id=g:519367
Novaya Zhizn’	id=g:519368
Novaya Zhizn’	id=g:519369
Novaya Zhizn’	id=g:519370
Novaya Zhizn’	id=g:519371
Novaya Zhizn’	id=g:519372
Novaya Zhizn’	id=g:519373
Novaya Zhizn’	id=g:519374
Novaya Zhizn’	id=g:519375
Novaya Zhizn’	id=g:519376
Novaya Zhizn’	id=g:519377
Novaya Zhizn’	id=g:519378
Novaya Zhizn’	id=g:519379
Novaya Zhizn’	id=g:519380
Novaya Zhizn’	id=g:519381
Novaya Zhizn’	id=g:519382
Novaya Zhizn’	id=g:519383
Novaya Zhizn’	id=g:519384
Novaya Zhizn’	id=g:519385
Novaya Zhizn’	id=g:519386
Novaya Zhizn’	id=g:519387
Novaya Zhizn’	id=g:519388
Novaya Zhizn’	id=g:519389
Novaya Zhizn’	id=g:519390
Novaya Zhizn’	id=g:519391
Novaya Zhizn’	id=g:519392
Novaya Zhizn’	id=g:519393
Novaya Zhizn’	id=g:519394
Novaya Zhizn’	id=g:519395
Novaya Zhizn’	id=g:519396
Novaya Zhizn’	id=g:519397
Novaya Zhizn'	id=g:519398
Novaya Zhizn’	id=g:519399
Novaya Zhizn’	id=g:519400
Novaya Zhizn’	id=g:519401
Geldagana	id=g:519402
Novaya Zhik’ya	id=g:519403
Novaya Zharovikha	id=g:519404
Novaya Zemlya	id=g:519405
Novaya Zemlya	id=g:519406
Novaya Zazhivkya	id=g:519407
Novaya Zazhivka	id=g:519408
Kotkozero	id=g:519409
Novaya Zarya	id=g:519410
Zarya	id=g:519411
Novaya Zaitova	id=g:519412
Novaya Yul’ba	id=g:519413
Novyye Yerykly	id=g:519414
Novaya Yerykla	id=g:519415
Novaya Yelyuzan’	id=g:519416
Yelshanka	id=g:519417
Novaya Yelshanka	id=g:519418
Novaya Yelan’	id=g:519419
Novaya Yekaterinovka	id=g:519420
Novaya Yegor’yevka	id=g:519421
Novaya Yed’ma	id=g:519422
Novaya Yandovka	id=g:519423
Novaya Yamota	id=g:519424
Novaya Yaksarka	id=g:519425
Novaya Yakovlevka	id=g:519426
Novaya Yagodnaya	id=g:519427
Novaya Yablonka	id=g:519428
Novoyablonka	id=g:519429
Novaya Vystavka	id=g:519430
Novaya V’yëvka	id=g:519431
Novaya Vozherovka	id=g:519432
Novaya Vozhayka	id=g:519433
Novaya Voskresenovka	id=g:519434
Novaya Vorsha	id=g:519435
Voroksa	id=g:519436
Novaya Vizes'ya	id=g:519437
Novaya Vil’ya	id=g:519438
Novaya Vershina	id=g:519439
Novaya Velichna	id=g:519440
Novaya Vasil’yevka	id=g:519441
Novaya Van’	id=g:519442
Novaya Ust’-Uza	id=g:519443
Novaya Ust’-Kapsha	id=g:519444
Novaya Uspenka	id=g:519445
Novaya Uspenka	id=g:519446
Novaya Usman’	id=g:519447
Novaya Usitva	id=g:519448
Novaya Uralka	id=g:519449
Novaya Ukraina	id=g:519451
Novaya Ukraina	id=g:519452
Novaya Ukazna	id=g:519453
Novaya Ucha	id=g:519454
Novotyaglovka	id=g:519455
Novaya Tushka	id=g:519456
Novaya Tura	id=g:519457
Novaya Tumba	id=g:519458
Novaya Tsil’na	id=g:519459
Novotsarevka	id=g:519460
Novaya Trupnya	id=g:519461
Novaya Treka	id=g:519462
Novaya Toyaba	id=g:519463
Novaya Topovka	id=g:519464
Ostrov Novaya Tonya	id=g:519465
Novaya Tonya	id=g:519466
Novaya Tolkovka	id=g:519467
Novaya Tolkovka	id=g:519468
Novaya Tolba	id=g:519469
Novaya Tiksha	id=g:519470
Novaya Terëshka	id=g:519471
Novaya Teplovka	id=g:519472
Novaya Tavolzhanka	id=g:519473
Novotaninskaya	id=g:519474
Novaya Tambovka	id=g:519475
Sysoyevka	id=g:519476
Novaya Sloboda	id=g:519477
Novaya Sviritsa	id=g:519478
Novaya Surëna	id=g:519479
Novaya Studënovka	id=g:519480
Novaya Stepanovka	id=g:519481
Novaya Starina	id=g:519482
Stantsiya Novaya Sotnya	id=g:519483
Novaya Sotnya	id=g:519484
Novaya Sosnovka	id=g:519485
Novaya Sluda	id=g:519486
Novaya Sloboda	id=g:519487
Novaya Slobodka	id=g:519488
Novaya Slobodka	id=g:519489
Novaya Slobodka	id=g:519490
Novaya Slobodka	id=g:519491
Novaya Slobodka	id=g:519492
Novaya Sloboda	id=g:519493
Novaya Sloboda	id=g:519494
Novaya Sloboda	id=g:519495
Novaya Sloboda	id=g:519496
Novaya Sloboda	id=g:519497
Novaya Sloboda	id=g:519498
Novaya Slobodka	id=g:519499
Novaya Sloboda	id=g:519500
Novoskatovka	id=g:519501
Novaya Sitenka	id=g:519502
Kolkhoz Novaya Sila	id=g:519503
Novaya-Shurma	id=g:519504
Novaya Sholeshka	id=g:519505
Novoye Shishlovo	id=g:519506
Novaya Shinshinovka	id=g:519507
Novaya Shentala	id=g:519508
Novaya Serebryanka	id=g:519509
Novaya Selya	id=g:519510
Novaya Seliba	id=g:519511
Novoye Savino	id=g:519512
Novaya Sasykul’	id=g:519513
Novaya Sarinovka	id=g:519514
Verkhnyaya Saniba	id=g:519515
Novaya Samolyubovka	id=g:519516
Novaya Salyn’	id=g:519517
Novyy Saltan	id=g:519518
Novaya Sakma	id=g:519519
Novaya Sakhcha	id=g:519520
Novaya Sakharovka	id=g:519521
Novaya Rybushka	id=g:519522
Novaya Russa	id=g:519523
Novaya Rudnya	id=g:519524
Novaya Rubtsova	id=g:519525
Novaya Rubcha	id=g:519526
Novaya Rospash’	id=g:519527
Novaya Roshcha	id=g:519528
Novaya Romanovka	id=g:519529
Novaya Romanovka	id=g:519530
Novaya Rezepovka	id=g:519531
Novaya Ramen’	id=g:519532
Novaya Rakityanka	id=g:519533
Novaya Racheyka	id=g:519534
Novaya Pyrma	id=g:519535
Novaya Pyatina	id=g:519536
Novaya Pustyn’	id=g:519537
Novaya Pustosh’	id=g:519538
Pudost’	id=g:519539
Novaya Psizha	id=g:519540
Novaya Prismara	id=g:519541
Novaya Pot’ma	id=g:519542
Novaya Postoyalovka	id=g:519543
Novaya Poselënovka	id=g:519544
Novaya Porubezhka	id=g:519545
Novaya Popovka	id=g:519546
Novaya Popovka	id=g:519547
Novaya Polyana	id=g:519548
Novaya Polyana	id=g:519549
Novaya Polyana	id=g:519550
Novaya Poltavka	id=g:519551
Novaya Poltava	id=g:519552
Novaya Polovinka	id=g:519553
Novaya Pokrovka	id=g:519554
Novaya Pogoshch’	id=g:519555
Novaya Pezova	id=g:519556
Novaya Petrovka	id=g:519557
Novaya Petrovka	id=g:519558
Novaya Peresa	id=g:519559
Novaya Penza	id=g:519560
Novaya Pechuga	id=g:519561
Pavlovka	id=g:519562
Novaya Parovaya	id=g:519563
Novaya Panika	id=g:519564
Novaya Palestina	id=g:519565
Novaya Ozhivka	id=g:519566
Novaya Ozhivka	id=g:519567
Novaya Otradovka	id=g:519568
Novaya Osinovka	id=g:519569
Novaya Or’ya	id=g:519570
Novaya Orlovka	id=g:519571
Novaya Ol’shanka	id=g:519572
Novaya Nyavka	id=g:519573
Novaya Novgorodchina	id=g:519574
Novaya Nikolinka	id=g:519575
Novaya Nikolayevka	id=g:519576
Novaya Nikolayevka	id=g:519577
Novaya Nikolayevka	id=g:519578
Novaya Nekrasovka	id=g:519579
Novaya Nazvanovka	id=g:519580
Novaya Nadva	id=g:519581
Novaya Nadezhda	id=g:519582
Novaya Nadezhda	id=g:519583
Nadezhda	id=g:519584
Novaya Nadezhda	id=g:519585
Novaya Nadezhda	id=g:519586
Novaya Nadezhda	id=g:519587
Novaya Murzikha	id=g:519588
Novaya Murav’yëvka	id=g:519589
Novaya Mshaga	id=g:519590
Novaya Moygora	id=g:519591
Novaya Motovilovka	id=g:519592
Novaya Moskva	id=g:519593
Novaya Moskva	id=g:519594
Novo-Moskovka	id=g:519595
Novaya Mordovskaya Polyana	id=g:519596
Novaya Mon’ya	id=g:519597
Novaya Molyavnya	id=g:519598
Novaya Moiseyevka	id=g:519599
Novaya Milech’	id=g:519600
Novaya Mikhaylovka	id=g:519601
Urochishche Novaya Mikhaylovka	id=g:519602
Novaya Mikhaylovka	id=g:519603
Mikhaylovka	id=g:519604
Novomikhaylovka	id=g:519605
Novaya Mikhaylovka	id=g:519606
Novaya Mel’nitsa	id=g:519607
Novyy Mel’ken	id=g:519608
Novaya Medynka	id=g:519609
Novaya Maza	id=g:519610
Novaya Mayna	id=g:519611
Novaya Maslovka	id=g:519612
Novaya Maskara	id=g:519613
Novaya Mar’yevka	id=g:519614
Novaya Marmazovka	id=g:519615
Novaya Maluksa	id=g:519616
Novaya Malinovka	id=g:519617
Nizhnemakhovo	id=g:519618
Novaya Lychenka	id=g:519619
Novaya Lyapunovka	id=g:519620
Novaya Lyada	id=g:519621
Novaya Lozovka	id=g:519622
Novaya Lopukhovka	id=g:519623
Novaya Lopasteyka	id=g:519624
Novaya Lipovka	id=g:519625
Novaya Lenva	id=g:519626
Novaya Lebezhayka	id=g:519627
Novaya Lebëdka	id=g:519628
Novaya Lava	id=g:519629
Novaya Ladoga	id=g:519630
Novaya Kutlya	id=g:519631
Novaya Kupavna	id=g:519632
Novaya Kulikovka	id=g:519633
Novaya Kulatka	id=g:519634
Novaya Kugul’ta	id=g:519635
Novaya Kugul'ta	id=g:519636
Novaya Kudasheva	id=g:519637
Novaya Kryshtopivka	id=g:519638
Novaya Kriusha	id=g:519639
Kriulino Pervoye	id=g:519640
Novaya Krasukha	id=g:519641
Novaya Krasnyanka	id=g:519642
Novaya Krasnaya Gorka	id=g:519643
Novaya Krasavka	id=g:519644
Novaya Krasavka	id=g:519645
Novaya Krapivna	id=g:519646
Novaya Kuzovoshka	id=g:519647
Urochishche Novaya Kozlovka	id=g:519648
Novaya Komarovka	id=g:519649
Novaya Kolpna	id=g:519650
Novaya Kocheva	id=g:519651
Novaya Kiselëvka	id=g:519652
Novaya Khokhlovka	id=g:519653
Novaya Khmelëvka	id=g:519654
Novaya Khanineyevka	id=g:519655
Novaya Kerest’	id=g:519656
Novaya Kazmaska	id=g:519657
Novaya Kazeyevka	id=g:519658
Novaya Kazanka	id=g:519659
Novaya Kazanka	id=g:519660
Novaya Kashtanovka	id=g:519661
Novaya Karmala	id=g:519662
Novaya Kar’ga	id=g:519663
Novaya Kar’ga	id=g:519664
Novaya Karachikha	id=g:519665
Novaya Kara	id=g:519666
Novaya Kapeshnya	id=g:519667
Novaya Kamenka	id=g:519668
Novaya Kamenka	id=g:519669
Novaya Kamenka	id=g:519670
Novaya Kamayevka	id=g:519671
Novaya Kalitva	id=g:519672
Urochishche Novaya Izmaylovka	id=g:519673
Novaya Ivantsovka	id=g:519674
Novaya Ivanovka	id=g:519675
Novaya Ivanovka	id=g:519676
Novaya Ivanovka	id=g:519677
Novaya Ivanovka	id=g:519678
Novoivanovka	id=g:519679
Novaya Ivanovka	id=g:519680
Novaya Ivanovka	id=g:519681
Novaya Irekta	id=g:519682
Novaya Il’yëvka	id=g:519683
Novaya Il’inka	id=g:519685
Novaya Gremyachka	id=g:519686
Novaya Gorka	id=g:519687
Novaya Gorka	id=g:519688
Novaya Golovinka	id=g:519689
Novaya Gollandiya	id=g:519690
Novaya Gnilusha	id=g:519691
Novaya Glinka	id=g:519692
Novaya Gavrilovka	id=g:519693
Novaya Fedorovka	id=g:519694
Novaya Fëdorovka	id=g:519695
Razvaliny Novaya Dvadtsatka	id=g:519696
Novaya Duginka	id=g:519697
Novaya Dubrovka	id=g:519698
Nizhnyaya Dubrova	id=g:519699
Novodobrinka	id=g:519700
Novaya Dmitrovka	id=g:519701
Novaya Dmitriyevka	id=g:519702
Novaya Dmitriyevka	id=g:519703
Novaya Derevnya	id=g:519704
Novaya Derevnya	id=g:519705
Novaya Derevnya	id=g:519706
Novaya Derevnya	id=g:519707
Novaya Derevnya	id=g:519708
Novaya Derevnya	id=g:519709
Novaya	id=g:519710
Novaya Derevnya	id=g:519711
Novaya Derevnya	id=g:519712
Novaya	id=g:519713
Novaya Derevnya	id=g:519714
Novaya	id=g:519715
Novaya Derevnya	id=g:519716
Novaya Derevnya	id=g:519717
Novaya Derevnya	id=g:519718
Novaya Derevnya	id=g:519719
Novaya Derevnya	id=g:519720
Novaya Derevnya	id=g:519721
Novaya Derevnya	id=g:519722
Novaya Derevnya	id=g:519723
Novaya Derevnya	id=g:519724
Novaya Derevnya	id=g:519725
Novaya Derevnya	id=g:519726
Novaya	id=g:519727
Novaya Derevnya	id=g:519728
Novaya Derevnya	id=g:519729
Novaya Derevnya	id=g:519730
Novaya Derevnya	id=g:519731
Novaya Derevnya	id=g:519732
Novaya Derevnya	id=g:519733
Novaya Derevnya	id=g:519734
Novaya Derevnya	id=g:519735
Novaya Derevnya	id=g:519736
Novaya Derevnya	id=g:519737
Novaya Derevnya	id=g:519738
Novaya Derevnya	id=g:519739
Novaya Derevnya	id=g:519740
Novaya Derevnya	id=g:519741
Novaya Derevnya	id=g:519742
Novaya Derevnya	id=g:519743
Novaya Derevnya	id=g:519744
Novaya Derevnya	id=g:519745
Novaya Derevnya	id=g:519746
Novaya Derevnya	id=g:519747
Novaya Derevnya	id=g:519748
Novaya Derevnya	id=g:519749
Novaya Derevnya	id=g:519750
Novaya Derevnya	id=g:519751
Novaya Derevnya	id=g:519752
Novaya	id=g:519753
Novaya Derevnya	id=g:519754
Novaya Derevnya	id=g:519755
Novaya Derevnya	id=g:519756
Novaya Derevnya	id=g:519757
Novaya Derevnya	id=g:519758
Novaya Derevnya	id=g:519759
Novaya Derevnya	id=g:519760
Novaya Derevnya	id=g:519761
Novaya Derevnya	id=g:519762
Novaya Derevnya	id=g:519763
Novaya Derevnya	id=g:519764
Novaya Derevnya	id=g:519765
Novaya Derevnya	id=g:519766
Novaya Derevnya	id=g:519767
Novaya Derevnya	id=g:519768
Novaya Derevnya	id=g:519769
Novaya Derevnya	id=g:519770
Novaya Derevnya	id=g:519771
Novaya Derevnya	id=g:519772
Novaya Degtyanka	id=g:519773
Novaya Danilovka Pervaya	id=g:519774
Novaya Chud’	id=g:519775
Novaya Chubarova	id=g:519776
Novaya Chigla	id=g:519777
Novaya Chernushka	id=g:519778
Novaya Chekalda	id=g:519779
Novyy Chechen’	id=g:519780
Novaya Chagadayevka	id=g:519781
Novaya Bykovka	id=g:519782
Novaya Bykovka	id=g:519783
Novaya Burya	id=g:519784
Novaya Burma	id=g:519785
Novaya Buravl’	id=g:519786
Novaya Bura	id=g:519787
Novaya Buda	id=g:519788
Novaya Buda	id=g:519789
Bortenovo	id=g:519790
Novaya Borovshchina	id=g:519791
Novaya Bolotnitsa	id=g:519792
Novaya Blagodat’	id=g:519793
Novaya Biz'	id=g:519794
Novaya Biya	id=g:519795
Novaya Birzha	id=g:519796
Novaya Binaradka	id=g:519797
Novaya Bibeyevka	id=g:519798
Novaya Bessergenevka	id=g:519799
Novaya Besovka	id=g:519800
Novaya Bershet'	id=g:519801
Novaya Berëzovka	id=g:519802
Novaya Berëzovka	id=g:519803
Novaya Berëzovka	id=g:519804
Novaya Belogorka	id=g:519805
Novaya Bel’kovka	id=g:519806
Novaya Bekshanka	id=g:519807
Novaya Baygora	id=g:519808
Novobarangulovka	id=g:519809
Novaya Bakurka	id=g:519810
Novaya Avgura	id=g:519811
Novaya Askarova	id=g:519812
Novoarapovka	id=g:519813
Novaya Anzirka	id=g:519814
Novaya Antonovka	id=g:519815
Novaya Andreyevka	id=g:519816
Novaya Andreyevka	id=g:519817
Novaya Amzya	id=g:519818
Novaya Alënka	id=g:519819
Novaya Alekseyevka	id=g:519820
Novaya Aleksandrovka	id=g:519821
Novaya Aleksandrovka	id=g:519822
Novaya Aleksandrovka	id=g:519823
Novaya Aleksandrovka	id=g:519824
Novaya Aleksandrovka	id=g:519825
Novaya Aleksandrovka	id=g:519826
Novaya Aleksandrovka	id=g:519827
Novaya Aleksandrovka	id=g:519828
Novaya Aleksandrovka	id=g:519829
Novaya Aleksandrovka	id=g:519830
Novaya Aleksandrovka	id=g:519831
Novaya Aleksandrovka	id=g:519832
Novoaleksandrovka	id=g:519833
Akkermanovka	id=g:519834
Novaya Adygeya	id=g:519835
Novaya Abalikha	id=g:519836
Novaya	id=g:519837
Novaya	id=g:519838
Novaya	id=g:519839
Novaya	id=g:519840
Gashkovo	id=g:519841
Novaya	id=g:519842
Novaya	id=g:519843
Novaya	id=g:519844
Novaya	id=g:519845
Novaya	id=g:519846
Novoye	id=g:519847
Novaya	id=g:519848
Novaya	id=g:519849
Novaya	id=g:519850
Novaya	id=g:519851
Novaya	id=g:519852
Novaya	id=g:519853
Novaya	id=g:519854
Novaya	id=g:519855
Novaya	id=g:519856
Novaya	id=g:519857
Novaya	id=g:519858
Novaya	id=g:519859
Novaya	id=g:519860
Novaya	id=g:519861
Noven’koye	id=g:519862
Novaya	id=g:519863
Novaya	id=g:519864
Novaya Derevnya	id=g:519865
Novaya	id=g:519866
Novaya	id=g:519867
Novaya	id=g:519868
Novaya	id=g:519869
Novaya	id=g:519870
Novaya	id=g:519871
Novaya	id=g:519872
Novaya	id=g:519873
Samoylovka	id=g:519874
Novaya	id=g:519875
Novaya	id=g:519876
Novaya	id=g:519877
Novaya	id=g:519878
Novaya	id=g:519879
Novaya	id=g:519880
Novaya	id=g:519881
Novaya	id=g:519882
Novaya	id=g:519883
Novaya Derevnya	id=g:519884
Novoye	id=g:519885
Novaya	id=g:519886
Novaya Derevnya	id=g:519887
Novaya	id=g:519888
Novoshino	id=g:519889
Novashino	id=g:519890
Novoshino	id=g:519891
Nova	id=g:519892
Nova	id=g:519893
Nov’	id=g:519894
Nov’	id=g:519895
Notursa	id=g:519896
Nottovarakka	id=g:519897
Ozero Notozero	id=g:519898
Knyazhegubskoye Vodokhranilishche	id=g:519899
Noto-Ioki	id=g:519900
Kamen’ Notikhin	id=g:519901
Notikha	id=g:519902
Nuorttijoki	id=g:519903
Nosyrevo	id=g:519904
Nosykino	id=g:519905
Nos-Sad’	id=g:519906
Nosovskoye	id=g:519907
Nosovshchina	id=g:519908
Nosovshchina	id=g:519909
Nosovo	id=g:519910
Nosovo	id=g:519911
Nosovo	id=g:519912
Nosovo	id=g:519913
Nosovo	id=g:519914
Nosovo	id=g:519915
Nosovo	id=g:519916
Nosovo	id=g:519917
Nosovo	id=g:519918
Nosovo	id=g:519919
Nosovo	id=g:519920
Nosovo	id=g:519921
Nosovka	id=g:519922
Nosovka	id=g:519923
Nosovaya	id=g:519924
Nosovaya	id=g:519925
Nosovaya	id=g:519926
Ozero Nosonovskoye	id=g:519927
Nosonovo	id=g:519928
Nosonovo	id=g:519929
Mys Nosok	id=g:519930
Nosnitsa	id=g:519931
Nosly	id=g:519932
Ozero Noskuansel’kya	id=g:519933
Noskua	id=g:519934
Noskovo	id=g:519935
Noskovo	id=g:519936
Noskovo	id=g:519937
Noskovo	id=g:519938
Noskovo	id=g:519939
Noskovo	id=g:519940
Noskovo	id=g:519941
Noskovo	id=g:519942
Noskovo	id=g:519943
Noskov	id=g:519944
Nosishchevo	id=g:519945
Nosiny	id=g:519946
Nosino	id=g:519947
Nosim	id=g:519948
Nosikovo	id=g:519949
Noshva	id=g:519950
Razvaliny Noshva	id=g:519951
Noshul’	id=g:519952
Nosh	id=g:519953
Nosatovo	id=g:519954
Nosachëvo	id=g:519955
Nosachëv	id=g:519956
Nosa	id=g:519957
Nos	id=g:519958
Noryshevo	id=g:519959
Nor’ya	id=g:519960
Ozero Norvi-Yarvi	id=g:519961
Mys Norvegiya	id=g:519962
Ozero Norva-Yarvi	id=g:519963
Norvash-Shigali	id=g:519964
Norvash-Koshki	id=g:519965
Solominka	id=g:519966
Norva	id=g:519967
Ozero Norus-Lambi	id=g:519968
Respublika Severnaya Osetiya-Alaniya	id=g:519969
Ostrov Nortbruk	id=g:519970
Norskoye	id=g:519971
Ruchey Norruchey	id=g:519972
Norozovka	id=g:519973
Norovka	id=g:519974
Norovka	id=g:519975
Norovka	id=g:519976
Norovka	id=g:519977
Noronga	id=g:519978
Norobovo	id=g:519979
Normuchash Tretiy	id=g:519980
Narmonka	id=g:519981
Normomuchaksh	id=g:519982
Normenga	id=g:519983
Norma	id=g:519984
Nor-Lomovka	id=g:519985
Norkino	id=g:519986
Norkino	id=g:519987
Norkina	id=g:519988
Norki	id=g:519989
Norkan	id=g:519990
Mordovskaya Norka	id=g:519991
Norka	id=g:519992
Ozero Noris”yavr	id=g:519993
Norinskaya	id=g:519994
Norino	id=g:519995
Norino	id=g:519996
Norino	id=g:519997
Norgino	id=g:519998
Norfino	id=g:519999
Norenys	id=g:520000
Bukhta Nore-Kapel’lakht	id=g:520001
Nordovka	id=g:520002
Zaliv Nordenshel’da	id=g:520003
Zaliv Nordenshel’da	id=g:520004
Mys Nordenshel’da	id=g:520005
Proliv Nordenshel’d	id=g:520006
Noras	id=g:520007
Gora Nora	id=g:520008
Nora	id=g:520009
Nondrus	id=g:520010
Stantsiya Nomzha	id=g:520011
Nomzha	id=g:520012
Nomme	id=g:520013
Nomila	id=g:520014
Sovkhoz Nomer Vosem’desyat Shestoy Ust’-Medveditskiy	id=g:520015
Ostrov Gulyayevskaya Koshka Nomer Vosem’	id=g:520016
Sovkhoz Nomer Tridtsat’ Sed’moy	id=g:520017
Ostrov Gulyayevskaya Koshka Nomer Tri	id=g:520018
Sovkhoz Nomer Shestnadtsatyy	id=g:520019
Sovkhoz Nomer Shest'	id=g:520020
Ostrov Gulyayevskaya Koshka Nomer Shest’	id=g:520021
Ostrov Gulyayevskaya Koshka Nomer Sem’	id=g:520022
Ostrov Gulyayevskaya Koshka Nomer Pyat’	id=g:520023
Ferma Nomer Pervyy Sovkhoza Burtinskogo	id=g:520024
Plemkhoz Nomer Pervyy	id=g:520025
Ostrov Gulyayevskaya Koshka Nomer Odin	id=g:520026
Ostrov Gulyayevskaya Koshka Nomer Dva	id=g:520027
Nomburg	id=g:520028
Nombur	id=g:520029
Nolya	id=g:520030
Nolya	id=g:520031
Nolya	id=g:520032
Nolya	id=g:520033
Ozero Nol’ozero	id=g:520034
Nolovinka	id=g:520035
Noloma-Yëki	id=g:520036
Ozero Nolm-Yarvi	id=g:520037
Nolinskoye	id=g:520038
Nolinskiy Zakaznik	id=g:520039
Nolinskiy Rayon	id=g:520040
Nolinsk	id=g:520041
Nolichi	id=g:520042
Nola-Yoki	id=g:520043
Gora Nola-Vara	id=g:520044
Ozero Nola-Lambi	id=g:520045
Boloto Nola	id=g:520046
Nola	id=g:520047
Ostrov Nokuyev	id=g:520048
Nokshino	id=g:520049
Noksa	id=g:520050
Noksa	id=g:520051
Nokola-Men’shakovskaya	id=g:520052
Nokola-Belaya	id=g:520053
Nokola	id=g:520054
Nokhrino	id=g:520055
Nokhchi-Keloy	id=g:520056
Nogushi	id=g:520057
Nogush	id=g:520058
Nogorelovo	id=g:520059
Nogolobovka	id=g:520060
Nogol’nyy	id=g:520061
Nogkau	id=g:520062
Nogkau	id=g:520063
Nogkau	id=g:520064
Nogir	id=g:520065
Noginskiy Rayon	id=g:520066
Noginskaya	id=g:520067
Noginsk	id=g:520068
Nogino-Vazhov	id=g:520069
Sovkhoz Nogino	id=g:520070
Nogino	id=g:520071
Nogino	id=g:520072
Nogino	id=g:520073
Nogino	id=g:520074
Nogayskiy Rayon	id=g:520075
Nogayskaya Step’	id=g:520076
Nagatino	id=g:520077
Nodoga	id=g:520078
Ozero Node	id=g:520079
Node	id=g:520080
Ruchey Nochuyev	id=g:520081
Nochnoy	id=g:520082
Nochnitsa	id=g:520083
Nochnaya Volosnitsa	id=g:520084
Nochnaya Chernyanitsa	id=g:520085
Gora Nochnaya	id=g:520086
Nochnaya	id=g:520087
Nochlegovo	id=g:520088
Nochka	id=g:520089
Nochka	id=g:520090
Nochevo	id=g:520091
Noba	id=g:520092
Stantsiya Nizy	id=g:520093
Nizy	id=g:520094
Nizy	id=g:520095
Niz'va	id=g:520096
Niz'va	id=g:520097
Nizoya	id=g:520098
Nizov’ye	id=g:520099
Nizov’ye	id=g:520100
Nizov’ye	id=g:520101
Nizov’ye	id=g:520102
Nizov’ye	id=g:520103
Nizovtsy	id=g:520104
Nizovtsy	id=g:520105
Boloto Nizovskoye	id=g:520106
Nizovskoye	id=g:520107
Stantsiya Nizovskaya	id=g:520108
Nizovo	id=g:520109
Nizovo	id=g:520110
Nizovka	id=g:520111
Nizovka	id=g:520112
Nizovka	id=g:520113
