Gokpār	id=g:1202196
Char Durgāpur	id=g:1206952
Char Durgāpur	id=g:1206953
Char Dumurtala	id=g:1206954
Char Dumaria	id=g:1206955
Char Dulālpur	id=g:1206956
Char Dukhnia	id=g:1206957
Char Duhipur	id=g:1206958
Char Lāthimāra	id=g:1206959
Chārdoa Bīl	id=g:1206960
Char Dighirpār	id=g:1206961
Char Dighalia	id=g:1206962
Char Dighaldi	id=g:1206963
Char Didārulla	id=g:1206964
Char Diāsur	id=g:1206965
Char Diākul	id=g:1206966
Char Dhuparia	id=g:1206967
Char Dhopākhāli	id=g:1206968
Char Dhānakāti	id=g:1206969
Char Dhaleswar	id=g:1206970
Char Deokāndi	id=g:1206971
Char Dehunda	id=g:1206972
Char Decree	id=g:1206973
Char Decree	id=g:1206974
Char Dayālbanda	id=g:1206975
Char Daulatpur	id=g:1206976
Char Daulat Khān	id=g:1206977
Char Daulatdia	id=g:1206978
Char Dāudpur	id=g:1206979
Char Dari Kushtia	id=g:1206980
Char Darbesh	id=g:1206981
Char Dālika	id=g:1206982
Char Dahali	id=g:1206983
Chardaha	id=g:1206984
Char Coronation	id=g:1206985
Char Chithalia	id=g:1206986
Char Chilaka	id=g:1206987
Char Chhota Lamchhi Pāta	id=g:1206988
Char Chhota Lāmchhi Dhali	id=g:1206989
Char Chhayāni	id=g:1206990
Char Chhātiāni Purbakhanda	id=g:1206991
Char Chhātiāni Paschimkhanda	id=g:1206992
Char Chhātiāni	id=g:1206993
Char Chhātiāni	id=g:1206994
Char Chengākāndi	id=g:1206995
Char Chatāng	id=g:1206996
Char Chārtala Bāzār	id=g:1206997
Char Chārtala	id=g:1206998
Char Chāriāni	id=g:1206999
Char Charia	id=g:1207000
Char Chāpli	id=g:1207001
Char Channa	id=g:1207002
Char Chandra Prasād	id=g:1207003
Char Chāndpur Bāzārkāndi	id=g:1207004
Char Chāndpur	id=g:1207005
Char Chāndpur	id=g:1207006
Char Chāndkāti	id=g:1207007
Char Chandiprasād	id=g:1207008
Char Chāndia	id=g:1207009
Char Chandana	id=g:1207010
Char Chānda	id=g:1207011
Char Chāmta	id=g:1207012
Char Chāmita	id=g:1207013
Char Chamārdaha	id=g:1207014
Char Chaitrahāti	id=g:1207015
Char Chāirpāra	id=g:1207016
Char Bukhainagar	id=g:1207017
Char Budhuti	id=g:1207018
Char Brāhmandi	id=g:1207019
Char Buālgāri	id=g:1207020
Char Boāil	id=g:1207021
Char Biswās	id=g:1207022
Char Biswanāthpur	id=g:1207023
Char Biswanāth	id=g:1207024
Char Biswanāth	id=g:1207025
Char Bishnupur	id=g:1207026
Char Bindāikāti	id=g:1207027
Char Bilāspur	id=g:1207028
Char Bibhāgdi	id=g:1207029
Char Bhuta	id=g:1207030
Char Bhuta	id=g:1207031
Char Bhurungamāri	id=g:1207032
Char Bhūmikampa	id=g:1207033
Char Bhulua	id=g:1207034
Char Bhubaneswar	id=g:1207035
Char Bhuāi	id=g:1207036
Char Bhelāmāri	id=g:1207037
Char Bhayra	id=g:1207038
Char Bhātārākānda	id=g:1207039
Char Bharati	id=g:1207040
Char Bhānga	id=g:1207041
Char Bhākum	id=g:1207042
Char Bhairabi	id=g:1207043
Char Bhāgber	id=g:1207044
Char Bhāgal	id=g:1207045
Char Bhāga	id=g:1207046
Char Bhadrāsan	id=g:1207047
Char Bhābna	id=g:1207048
Char Bhabānīpur	id=g:1207049
Char Bhabānīpur	id=g:1207050
Char Bhabānipur	id=g:1207051
Char Bhabāni	id=g:1207052
Char Bhabanāthpur	id=g:1207053
Char Bhabananda Diār	id=g:1207054
Char Bhābakhāli	id=g:1207055
Char Betāki	id=g:1207056
Char Besnāl	id=g:1207057
Char Belāba	id=g:1207058
Char Begamābād	id=g:1207059
Char Bedama	id=g:1207060
Char Bāzārkhola	id=g:1207061
Char Bāusiār Ghordaur	id=g:1207062
Char Bāusia	id=g:1207063
Char Bāusia	id=g:1207064
Char Bāsur Ālgi	id=g:1207065
Char Bāsudebpur	id=g:1207066
Char Basanta	id=g:1207067
Char Baruria	id=g:1207068
Char Barua	id=g:1207069
Char Bārtley	id=g:1207070
Charbāria Lamchari	id=g:1207071
Chārbāria	id=g:1207072
Chārbaria	id=g:1207073
Charbāria	id=g:1207074
Charbāria	id=g:1207075
Char Barāli	id=g:1207076
Char Bara Lāmchhi Dhali	id=g:1207077
Char Barakāsia	id=g:1207078
Char Baraigāchhi	id=g:1207079
Char Barāghona	id=g:1207080
Char Bārādia	id=g:1207081
Char Barabila	id=g:1207082
Char Bansi	id=g:1207083
Char Bānsgāra	id=g:1207084
Char Bankhari	id=g:1207085
Char Bāniāri	id=g:1207086
Char Bāniān	id=g:1207087
Char Bāneswardi	id=g:1207088
Char Bandarkhola	id=g:1207089
Chārbānda	id=g:1207090
Char Bāmni	id=g:1207091
Char Bāluākāndi	id=g:1207092
Char Bāliākāndi	id=g:1207093
Char Bāliākāndi	id=g:1207094
Char Bāliāghāta	id=g:1207095
Char Balarampur	id=g:1207096
Char Bālāpur	id=g:1207097
Char Bālāmmāra	id=g:1207098
Char Bālak	id=g:1207099
Char Baktaballi	id=g:1207100
Char Bākila	id=g:1207101
Chārbākhar	id=g:1207102
Char Baita	id=g:1207103
Char Bairāgādi	id=g:1207104
Char Baira	id=g:1207105
Char Bāiljuri	id=g:1207106
Charbahar	id=g:1207107
Char Bāhādurpur	id=g:1207108
Char Bāhādurpur	id=g:1207109
Char Baguri Chak	id=g:1207110
Char Bāguri	id=g:1207111
Char Bagura	id=g:1207112
Char Bāgua	id=g:1207113
Char Bāghutia	id=g:1207114
Char Bāgdānga	id=g:1207115
Char Bāghādi	id=g:1207116
Char Bagala	id=g:1207117
Char Baga	id=g:1207118
Char Badra	id=g:1207119
Char Bādda	id=g:1207120
Char Badarpur	id=g:1207121
Char Bachāmāra	id=g:1207122
Char Āzampur	id=g:1207123
Char Ātra	id=g:1207124
Char Ātipāra	id=g:1207125
Charati	id=g:1207126
Chāratbhānga	id=g:1207127
Char Āsia	id=g:1207128
Char Ashtadhār	id=g:1207129
Char Āsābat	id=g:1207130
Char Ārkāndi	id=g:1207131
Char Arjjundi	id=g:1207132
Char Ārālia	id=g:1207133
Bara Choura Khāl	id=g:1207134
Char Anandaprasād	id=g:1207135
Charandwīp	id=g:1207136
Char Āndhārmānik	id=g:1207137
Chārān	id=g:1207138
Char Amtali	id=g:1207139
Char Āmirābād	id=g:1207140
Char Āmiān	id=g:1207141
Charamba	id=g:1207142
Char Amarāpur	id=g:1207143
Charāmaddi	id=g:1207144
Chārālpāra	id=g:1207145
Chārālpāra	id=g:1207146
Char Ālinagar	id=g:1207147
Char Ālinagar	id=g:1207148
Charalia Hāt	id=g:1207149
Char Ālgi	id=g:1207150
Char Ālgi	id=g:1207151
Char Ālgi	id=g:1207152
Char Ālgi	id=g:1207153
Char Ālgi	id=g:1207154
Char Ālgi	id=g:1207155
Char Ālgi	id=g:1207156
Char Ālgi	id=g:1207157
Char Alexander	id=g:1207158
Chārāl Banda	id=g:1207159
Charākona	id=g:1207160
Charākona	id=g:1207161
Charakkhola	id=g:1207162
Charākhāli	id=g:1207163
Chārakhāli	id=g:1207164
Char Ajodhya	id=g:1207165
Chāraikola	id=g:1207166
Charikole Railway Station	id=g:1207167
Charaikola	id=g:1207168
Charāikhola	id=g:1207169
Char Āicha	id=g:1207170
Char Āicha	id=g:1207171
Char Agasti	id=g:1207172
Char Āfra	id=g:1207173
Charādi	id=g:1207174
Char Ādhpākhia	id=g:1207175
Chārādānga	id=g:1207176
Chārābhānga	id=g:1207177
Char Ābdulla	id=g:1207178
Char Ābdulla	id=g:1207179
Char Abdāni	id=g:1207180
Char Ābābil	id=g:1207181
Chāpuria	id=g:1207182
Chāpuria	id=g:1207183
Chāpuria	id=g:1207184
Chāpuri	id=g:1207185
Chāpulia	id=g:1207186
Chāpri	id=g:1207187
Chāprāil	id=g:1207188
Chapra Btl	id=g:1207189
Chapra	id=g:1207190
Chāpra	id=g:1207191
Chāpra	id=g:1207192
Chāpitala	id=g:1207193
Chāpilākānda	id=g:1207194
Chāpila	id=g:1207195
Chāpila	id=g:1207196
Chāpil	id=g:1207197
Chāphād	id=g:1207198
Chāpatia	id=g:1207199
Chapati	id=g:1207200
Chāpātali	id=g:1207201
Chāpar Pārbatipur	id=g:1207202
Chāpārkona	id=g:1207203
Chāpārkona	id=g:1207204
Chāpāpur	id=g:1207205
Chapāni	id=g:1207206
Chāpānghāt	id=g:1207207
Chāpān	id=g:1207208
Chāpāit	id=g:1207209
Chāpāir	id=g:1207210
Chāpair	id=g:1207211
Chāpāinagar	id=g:1207212
Chāpāigāchhi	id=g:1207213
Chāpāi-Gāchhi	id=g:1207214
Chāpāidāngi	id=g:1207215
Chāpāi Bīl	id=g:1207216
Chapāchupa	id=g:1207217
Chāpāchil	id=g:1207218
Chāora	id=g:1207219
Chāonban	id=g:1207220
Chāocha	id=g:1207221
Chānrālkhil	id=g:1207222
Chānrālkāndi	id=g:1207223
Chānpātali	id=g:1207224
Chānpātali	id=g:1207225
Chānpātali	id=g:1207226
Chānpātala	id=g:1207227
Chānpātala	id=g:1207228
Chānpātala	id=g:1207229
Chanpāgāchi	id=g:1207230
Chankra	id=g:1207231
Changpui	id=g:1207232
Chang Palashia	id=g:1207233
Chang Noāgaon	id=g:1207234
Chapai	id=g:1207235
Chang Nayāpāra	id=g:1207236
Chang Naogaon	id=g:1207237
Chāngla	id=g:1207238
Chang Jāwār	id=g:1207239
Chāngirgaon	id=g:1207240
Changirdia	id=g:1207241
Chāngini	id=g:1207242
Changerbāid	id=g:1207243
Changdi Bāmandānga	id=g:1207244
Changbirai	id=g:1207245
Chang Bhādra	id=g:1207246
Changa Simulia	id=g:1207247
Chāngaria	id=g:1207248
Changāra	id=g:1207249
Changabhānda	id=g:1207250
Chāndutia	id=g:1207251
Chanduria	id=g:1207252
Chāndura	id=g:1207253
Chāndura	id=g:1207254
Chandulipāra	id=g:1207255
Chāndulia	id=g:1207256
Chāndulia	id=g:1207257
Chāndul	id=g:1207258
Chānd Trisira	id=g:1207259
Chāndsār	id=g:1207260
Chāndsār	id=g:1207261
Chāndsar	id=g:1207262
Chāndrāykāndi	id=g:1207263
Chandratala	id=g:1207264
Chandrasuddi	id=g:1207265
Chandrasekhardi	id=g:1207266
Chandrāpur	id=g:1207267
Chandrapur	id=g:1207268
Chandrapur	id=g:1207269
Chandrapur	id=g:1207270
Chandrapur	id=g:1207271
Chandrapur	id=g:1207272
Chandrapur	id=g:1207273
Chandra Prabhābāg	id=g:1207274
Chandrapati Khila	id=g:1207275
Chandrapāra Krishnanagar	id=g:1207276
Chandrapāra	id=g:1207277
Chandranāth Temple	id=g:1207278
Chandra Nārāyanpur	id=g:1207279
Chāndrānagar	id=g:1207280
Chandranagar	id=g:1207281
Chandramādhab	id=g:1207282
Chandrakona	id=g:1207283
Chandrakona	id=g:1207284
Chandrakil	id=g:1207285
Chāndrā Khola	id=g:1207286
Chandrakhola	id=g:1207287
Chandrakala	id=g:1207288
Chandrail	id=g:1207289
Chandrahāta	id=g:1207290
Chandrahār	id=g:1207291
Chandradighi	id=g:1207292
Chandra Dighalia	id=g:1207293
Chāndra	id=g:1207294
Chāndra	id=g:1207295
Chāndra	id=g:1207296
Chāndra	id=g:1207297
Chāndpur Tea Garden	id=g:1207298
Chāndpur Pākdia	id=g:1207299
Chāndpur Kākrāmāri	id=g:1207300
Chāndpur Diāra	id=g:1207301
Chāndpur Chāndpukhuria	id=g:1207302
Chāndpur Bāzārkāndi	id=g:1207303
Chāndpura	id=g:1207304
Chāndpur	id=g:1207305
Chāndpur	id=g:1207306
Chāndpur	id=g:1207307
Chāndpur	id=g:1207308
Chāndpur	id=g:1207309
Chāndpur	id=g:1207310
Chāndpur	id=g:1207311
Chāndpur	id=g:1207312
Chāndpur	id=g:1207313
Chāndpur	id=g:1207314
Chāndpur	id=g:1207315
Chāndpur	id=g:1207316
Chāndpur	id=g:1207317
Chāndpur	id=g:1207318
Chāndpur	id=g:1207319
Chāndpur	id=g:1207320
Chāndpur	id=g:1207321
Chāndpur	id=g:1207322
Chāndpur	id=g:1207323
Chāndpur	id=g:1207324
Chāndpur	id=g:1207325
Chāndpur	id=g:1207326
Chāndpur	id=g:1207327
Chāndpur	id=g:1207328
Chāndpur	id=g:1207329
Chāndpur	id=g:1207330
Chāndpur	id=g:1207331
Chāndpur	id=g:1207332
Chāndpur	id=g:1207333
Chāndpur	id=g:1207334
Chāndpur	id=g:1207335
Chāndpur	id=g:1207336
Chāndpur	id=g:1207337
Chāndpur	id=g:1207338
Chāndpur	id=g:1207339
Chāndpur	id=g:1207340
Chāndpur	id=g:1207341
Chāndpur	id=g:1207342
Chāndpur	id=g:1207343
Chāndpur	id=g:1207344
Chāndpur	id=g:1207345
Chāndpur	id=g:1207346
Chāndpur	id=g:1207347
Chāndpur	id=g:1207348
Chāndpur	id=g:1207349
Chāndpur	id=g:1207350
Chāndpur	id=g:1207351
Chāndpur	id=g:1207352
Chāndpur	id=g:1207353
Chāndpur	id=g:1207354
Chāndpur	id=g:1207355
Chāndpur	id=g:1207356
Chāndpur	id=g:1207357
Chandpur	id=g:1207358
Chāndpāsa Kismat	id=g:1207359
Chāndpāsa	id=g:1207360
Chāndpāra	id=g:1207361
Chāndpāra	id=g:1207362
Chāndpāra	id=g:1207363
Chāndpur	id=g:1207364
Chāndpāra	id=g:1207365
Chāndpāra	id=g:1207366
Chāndpāra	id=g:1207367
Chandpāra	id=g:1207368
Chandpai	id=g:1207369
Chāndpāi	id=g:1207370
Chandora	id=g:1207371
Chāndni	id=g:1207372
Chānd Nāger Char	id=g:1207373
Chāndnagar	id=g:1207374
Chāndnagar	id=g:1207375
Chāndna	id=g:1207376
Chāndmukhi	id=g:1207377
Chandmua Haripur	id=g:1207378
Chānd Mrigi	id=g:1207379
Chāndmia Khāli	id=g:1207380
Chāndmāri	id=g:1207381
Chāndlāi	id=g:1207382
Chāndla	id=g:1207383
Chāndkhola	id=g:1207384
Chāndkhāli Nadi	id=g:1207385
Chāndkhāli	id=g:1207386
Chāndkhāli	id=g:1207387
Chāndkhāli	id=g:1207388
Chandkhali	id=g:1207389
Chāndkāti	id=g:1207390
Chāndkāti	id=g:1207391
Chāndkāti	id=g:1207392
Chāndkāti	id=g:1207393
Chānd Kāsimpur	id=g:1207394
Chāndkalmia	id=g:1207395
Chanditala	id=g:1207396
Chandiswar	id=g:1207397
Chandipura	id=g:1207398
Chāndīpur	id=g:1207399
Chandīpur	id=g:1207400
Chandipur	id=g:1207401
Chandipur	id=g:1207402
Chandipur	id=g:1207403
Chandipur	id=g:1207404
Chandīpur	id=g:1207405
Chāndipur	id=g:1207406
Chandīpur	id=g:1207407
Chandīpur	id=g:1207408
Chandīpur	id=g:1207409
Chandipur	id=g:1207410
Chandipur	id=g:1207411
Chandipur	id=g:1207412
Chandipur	id=g:1207413
Chandipur	id=g:1207414
Chandipur	id=g:1207415
Chāndipur	id=g:1207416
Chandipur	id=g:1207417
Chandipur	id=g:1207418
Chandipur	id=g:1207419
Chandipur	id=g:1207420
Chandipur	id=g:1207421
Chandipur	id=g:1207422
Chandipāsa	id=g:1207423
Chandipāsa	id=g:1207424
Chandipāsa	id=g:1207425
Chandipāra	id=g:1207426
Chandīmandap	id=g:1207427
Chandi Mandap	id=g:1207428
Chandikshetra	id=g:1207429
Chandijān	id=g:1207430
Chandihāra	id=g:1207431
Chandi Char	id=g:1207432
Chandibor	id=g:1207433
Chandibila	id=g:1207434
Chandiber	id=g:1207435
Chandībārdi	id=g:1207436
Chandibardi	id=g:1207437
Chandibardi	id=g:1207438
Chandibar	id=g:1207439
Chāndiāra	id=g:1207440
Chāndi	id=g:1207441
Chandhuri Hāt	id=g:1207442
Chāndpur	id=g:1207443
Chāndghāt	id=g:1207444
Chandgāti	id=g:1207445
Chāndgarh	id=g:1207446
Chāndgaon	id=g:1207447
Chāndgaon	id=g:1207448
Chāndgaon	id=g:1207449
Chandeswar Khāl	id=g:1207450
Chāndersātia	id=g:1207451
Chānderpol	id=g:1207452
Chānderpāra	id=g:1207453
Chānder Kirti	id=g:1207454
Chānderkāndi	id=g:1207455
Chānder Char	id=g:1207456
Chānder Char	id=g:1207457
Chānderbāg	id=g:1207458
Chander Āra	id=g:1207459
Chand Bīl	id=g:1207460
Chāndbāria Khāl	id=g:1207461
Chāndbāri	id=g:1207462
Chāndbāri	id=g:1207463
Chāndat	id=g:1207464
Chandas	id=g:1207465
Chāndaria	id=g:1207466
Chāndāra	id=g:1207467
Chāndara	id=g:1207468
Chandāra	id=g:1207469
Chāndar	id=g:1207470
Chāndapur	id=g:1207471
Chandapāra	id=g:1207472
Chandapāra	id=g:1207473
Chandapāra	id=g:1207474
Chāndantala	id=g:1207475
Chandan Sahar	id=g:1207476
Chandan Sahar	id=g:1207477
Chandanpur	id=g:1207478
Chandanpur	id=g:1207479
Chandanpratāp	id=g:1207480
Chandanpāt	id=g:1207481
Chandan Pat	id=g:1207482
Chandannagar	id=g:1207483
Chāndan Mrigi	id=g:1207484
Chandanmāria	id=g:1207485
Chandankar	id=g:1207486
Chandankāndi	id=g:1207487
Chāndani Āta	id=g:1207488
Chāndani	id=g:1207489
Chandani	id=g:1207490
Chandani	id=g:1207491
Chandangānti	id=g:1207492
Chandandia	id=g:1207493
Chandanbāri	id=g:1207494
Chandanbāri	id=g:1207495
Chandanbāisa	id=g:1207496
Chandana Srirāmpur	id=g:1207497
Chandanāil	id=g:1207498
Chandalkāndi	id=g:1207499
Chandālkāndi	id=g:1207500
Chandāljāni	id=g:1207501
Chandāljāni	id=g:1207502
Chandālhāta	id=g:1207503
Chandāl Chira	id=g:1207504
Chandālbhog	id=g:1207505
Chandālbanda	id=g:1207506
Chāndal	id=g:1207507
Chanda Kāhānia	id=g:1207508
Chandail	id=g:1207509
Chāndāikona	id=g:1207510
Chāndāia	id=g:1207511
Chāndāi	id=g:1207512
Chāndāi	id=g:1207513
Chāndāhar	id=g:1207514
Chāndābo	id=g:1207515
Chandabāri	id=g:1207516
Chandabāri	id=g:1207517
Chanda	id=g:1207518
Chanda	id=g:1207519
Chānda	id=g:1207520
Chānchra	id=g:1207521
Chānchrā	id=g:1207522
Chānchkair	id=g:1207523
Chānch Itara	id=g:1207524
Chānchāibāri	id=g:1207525
Chānchāi	id=g:1207526
Chamurkhi	id=g:1207527
Chāmurkhān	id=g:1207528
Chāmudda	id=g:1207529
Chāmtia	id=g:1207530
Chamtia	id=g:1207531
Chāmtāra	id=g:1207532
Chāmtāilpāra	id=g:1207533
Chāmta	id=g:1207534
Chāmta	id=g:1207535
Chāmta	id=g:1207536
Chāmta	id=g:1207537
Chamta	id=g:1207538
Chāmta	id=g:1207539
Chāmrul	id=g:1207540
Chāmrāid	id=g:1207541
Chandrapukur	id=g:1207542
Chāmpāpukur	id=g:1207543
Chāmpāphul	id=g:1207544
Chāmpānagar	id=g:1207545
Champākuri	id=g:1207546
Champaknagar	id=g:1207547
Chāmpākhāli	id=g:1207548
Chāmor Pāthālia	id=g:1207549
Chamlai	id=g:1207550
Chāmiādi	id=g:1207551
Chāmeshwari	id=g:1207552
Chāmeshwari	id=g:1207553
Chamchampur	id=g:1207554
Chāmbulia	id=g:1207555
Chāmbaltala	id=g:1207556
Chāmārulla	id=g:1207557
Chāmārkhāi	id=g:1207558
Chāmārdi	id=g:1207559
Chāmār Bājāil	id=g:1207560
Chamakpur	id=g:1207561
Chāmajāni	id=g:1207562
Chālunja	id=g:1207563
Chaluāpāra	id=g:1207564
Chāluākāti	id=g:1207565
Chāluāhāti	id=g:1207566
Chāltābāria	id=g:1207567
Chālitāburia	id=g:1207568
Chalsa Bairāti	id=g:1207569
Chālna Reach	id=g:1207570
Chālna	id=g:1207571
Chalna	id=g:1207572
Chālmia	id=g:1207573
Challis Kāhania	id=g:1207574
Challis Kahania	id=g:1207575
Challisāpāra	id=g:1207576
Challisa Kāurāt	id=g:1207577
Challisa	id=g:1207578
Chalki Gāng	id=g:1207579
Chālkidānga	id=g:1207580
Chalkātua Bīl	id=g:1207581
Chālitātali	id=g:1207582
Chālitāghāta	id=g:1207583
Chalitabunia	id=g:1207584
Chālitābāria	id=g:1207585
Chālitābāri	id=g:1207586
Chālitābāri	id=g:1207587
Chālitābāri	id=g:1207588
Chālitābania	id=g:1207589
Chāliāpāra	id=g:1207590
Chāliāgop	id=g:1207591
Chāliāgop	id=g:1207592
Chālia	id=g:1207593
Chalbalkhān	id=g:1207594
Chālāpāra	id=g:1207595
Chalan Bīl	id=g:1207596
Chalanāli	id=g:1207597
Chālāk Char	id=g:1207598
Chāla	id=g:1207599
Chak Uthuri	id=g:1207600
Chākundia	id=g:1207601
Chakulia	id=g:1207602
Chākuli	id=g:1207603
Bīl Chakul	id=g:1207604
Chākul	id=g:1207605
Chak Ujāil	id=g:1207606
Chākua	id=g:1207607
Chak Toārdānga	id=g:1207608
Chak Thākurkāndi	id=g:1207609
Chak Temukh	id=g:1207610
Chak Tetāru	id=g:1207611
Chak Tārta	id=g:1207612
Chak Tānkarākair	id=g:1207613
Chak Takinagar	id=g:1207614
Chak Tāher	id=g:1207615
Chak	id=g:1207616
Chak Syāmpur	id=g:1207617
Chak Sutia	id=g:1207618
Chak Srikrishna	id=g:1207619
Chak Srikrishna	id=g:1207620
Chak Srīdharpur	id=g:1207621
Chāksri	id=g:1207622
Chak Sonārgaon	id=g:1207623
Chak Sonāil	id=g:1207624
Chak Sonāi	id=g:1207625
Chak Solmāri	id=g:1207626
Chak Sobh	id=g:1207627
Chak Sitārām	id=g:1207628
Chak Sita	id=g:1207629
Chak Singārdaha	id=g:1207630
Chak Singa	id=g:1207631
Chak Simāna	id=g:1207632
Chak Sidheswari	id=g:1207633
Chak Sibrāmpur	id=g:1207634
Chak Sibrām	id=g:1207635
Chak Siali	id=g:1207636
Chāksi	id=g:1207637
Chak Serpāra	id=g:1207638
Chak Sekendārnagar	id=g:1207639
Chak Sekendar	id=g:1207640
Chak Sartāj	id=g:1207641
Chak Sarta	id=g:1207642
Chak Sarkutia	id=g:1207643
Chak Santoshpur	id=g:1207644
Chak Salim	id=g:1207645
Chak Sāinpāra	id=g:1207646
Chak Sailla	id=g:1207647
Chak Sāhābaddi	id=g:1207648
Chak Sādu	id=g:1207649
Chak Sādak	id=g:1207650
Chak Rukunpur	id=g:1207651
Chākribākri	id=g:1207652
Chaktirām	id=g:1207653
Chakratala	id=g:1207654
Chakrāpāra	id=g:1207655
Chak Rāmpur	id=g:1207656
Chak Rāmpur	id=g:1207657
Chak Rāmnāth	id=g:1207658
Chak Rāmnagar	id=g:1207659
Chak Rāmkānu	id=g:1207660
Chak Rāmkāntapur	id=g:1207661
Chak Rāmgobindapur	id=g:1207662
Chak Rāmchandrapur	id=g:1207663
Chak Rāmchandra	id=g:1207664
Chak Rāmānanda	id=g:1207665
Chak Rājnagar	id=g:1207666
Chak Rājballav	id=g:1207667
Chak Rājāpur	id=g:1207668
Chak Rāja	id=g:1207669
Chākrāil	id=g:1207670
Chak Raghunāthpur	id=g:1207671
Chak Raghunāthpur	id=g:1207672
Chak Raghunath	id=g:1207673
Chak Raghunath	id=g:1207674
Chak Raghua	id=g:1207675
Chak Raghu	id=g:1207676
Chak Radhar	id=g:1207677
Chak Rādhākānāi	id=g:1207678
Chakra	id=g:1207679
Chak Pukuria	id=g:1207680
Chakprasad	id=g:1207681
Chak Purān	id=g:1207682
Chak Piar	id=g:1207683
Chak Pāthāria	id=g:1207684
Chak Pārua	id=g:1207685
Chak Pārila	id=g:1207686
Chakparānpur	id=g:1207687
Chakpāra	id=g:1207688
Chak Pāngāsi	id=g:1207689
Chak Pānchi	id=g:1207690
Chak Palāsi	id=g:1207691
Chak Pākuria	id=g:1207692
Chākpāgla	id=g:1207693
Chak Pādra	id=g:1207694
Chak Padmagāri	id=g:1207695
Chak Pachra	id=g:1207696
Chakaul	id=g:1207697
Chakoa	id=g:1207698
Chak Nur Muhammad	id=g:1207699
Chak Nizāmpur	id=g:1207700
Chak Nityānandapur	id=g:1207701
Chak Chaknia	id=g:1207702
Chak Narattom	id=g:1207703
Chak Nārikeltala	id=g:1207704
Chak Nāricha	id=g:1207705
Chak Narendra	id=g:1207706
Chak Nārāyanpur	id=g:1207707
Chak Nārāyanpur	id=g:1207708
Chak Narāyan	id=g:1207709
Chak Narasingh	id=g:1207710
Chaknandi	id=g:1207711
Chak Nandarām	id=g:1207712
Chak Nagua	id=g:1207713
Chak Nadikul	id=g:1207714
Chak Mayset	id=g:1207715
Chak Muhammadpur	id=g:1207716
Chak Muktār	id=g:1207717
Chak Mohanpur	id=g:1207718
Chak Mitan	id=g:1207719
Chak Mīrpur	id=g:1207720
Chak Mathur	id=g:1207721
Chak Māthāng	id=g:1207722
Chak Masura	id=g:1207723
Chak Manoharpur	id=g:1207724
Chak Manik	id=g:1207725
Chak Mānik	id=g:1207726
Chakmān	id=g:1207727
Chak Mālla	id=g:1207728
Chak Maksudpur	id=g:1207729
Chak Mājhigāti	id=g:1207730
Chak Mahāpur	id=g:1207731
Chak Mahādebpur	id=g:1207732
Chak Mahabbatpur	id=g:1207733
Chak Maha	id=g:1207734
Chak Madhupur	id=g:1207735
Chak Lokman	id=g:1207736
Chak Lochangar	id=g:1207737
Chākla Telikhāli	id=g:1207738
Char Chākla	id=g:1207739
Chākla	id=g:1207740
Chākla	id=g:1207741
Chākla	id=g:1207742
Chākla	id=g:1207743
Chakla	id=g:1207744
Chak Kusumba	id=g:1207745
Chak Kukil	id=g:1207746
Chak Kuharan	id=g:1207747
Chak Krishnapur	id=g:1207748
Chak Krishnapur	id=g:1207749
Chak Krishnapur	id=g:1207750
Chak Kochmuri	id=g:1207751
Chak Kochār	id=g:1207752
Chak Khopa	id=g:1207753
Chak Khāraikhāli	id=g:1207754
Chak Khalisāni	id=g:1207755
Chak Kesabpur	id=g:1207756
Chak Kesab	id=g:1207757
Chak Kena	id=g:1207758
Chak Kāwāli	id=g:1207759
Chak Kāti	id=g:1207760
Chak Kāthuli	id=g:1207761
Chak Kātāmpur	id=g:1207762
Chak Karamulla	id=g:1207763
Chak Kāpāsia	id=g:1207764
Chak Kandarpapur	id=g:1207765
Chak Kānchichora	id=g:1207766
Chak Kāminibāsi	id=g:1207767
Chak Kāmdeb	id=g:1207768
Chak Kāmārhāti	id=g:1207769
Chak Kamal	id=g:1207770
Chak Kamal	id=g:1207771
Chak Kalyān	id=g:1207772
Chak Kālidās	id=g:1207773
Chak Kalādia	id=g:1207774
Chak Kabirpur	id=g:1207775
Chak Jora	id=g:1207776
Chak Jhopinagar	id=g:1207777
Chak Jhapu	id=g:1207778
Chak Jagra	id=g:1207779
Chak Jaydebpur	id=g:1207780
Chak Jānakipur	id=g:1207781
Chak Jamdai	id=g:1207782
Chak Jāfarābād	id=g:1207783
Chak Jadu	id=g:1207784
Chak Rāmpur	id=g:1207785
Chākir Tāluk	id=g:1207786
Chak Helencha	id=g:1207787
Chak Harīrāmpur	id=g:1207788
Chak Harirāmpur	id=g:1207789
Chak Haripur	id=g:1207790
Chak Haripur	id=g:1207791
Chak Harinārāyanpur	id=g:1207792
Chak Harikāti	id=g:1207793
Chak Hariharpur	id=g:1207794
Chak Haricharan	id=g:1207795
Chak Hariballabh	id=g:1207796
Chak Hānsbāria	id=g:1207797
Chak Hādīpur	id=g:1207798
Chak Gora	id=g:1207799
Chak Gobi	id=g:1207800
Chak Gopi	id=g:1207801
Chak Gopālpur	id=g:1207802
Chak Gopal	id=g:1207803
Chak Gopāl	id=g:1207804
Chak Gohāilbāti	id=g:1207805
