Nkoussam	id=g:2229799
Alek	id=g:2235720
Alealabjem	id=g:2235721
Albréla	id=g:2235722
Alaya	id=g:2235723
Alat Makay	id=g:2235724
Alati	id=g:2235725
Alarké	id=g:2235726
Alrada	id=g:2235727
Alantika Mountains	id=g:2235728
Alangana	id=g:2235729
Alangana	id=g:2235730
Alanda	id=g:2235731
Alamlang	id=g:2235732
Alamé	id=g:2235733
Alamba	id=g:2235734
Alak	id=g:2235735
Alagarno Mouzgoum	id=g:2235736
Alagarno	id=g:2235737
Aladji Saïdo	id=g:2235738
Aladjaba	id=g:2235739
Akwen	id=g:2235740
Akwosa	id=g:2235741
Akwonse	id=g:2235742
Akwato	id=g:2235743
Akwakédjo	id=g:2235744
Akwabana Island	id=g:2235745
Akwabana Flat	id=g:2235746
Akwabana Creek	id=g:2235747
Akwa	id=g:2235748
Akwa	id=g:2235749
Akpwak	id=g:2235750
Akpwa	id=g:2235751
Akpa Yafé River	id=g:2235752
Akpassang	id=g:2235753
Akpak	id=g:2235754
Akwa Abatin	id=g:2235755
Akouta	id=g:2235756
Akouta	id=g:2235757
Akouroum	id=g:2235758
Akounou I	id=g:2235759
Akoumou	id=g:2235760
Akoumbou	id=g:2235761
Akoumbégé	id=g:2235762
Akoum	id=g:2235763
Akoulouzok	id=g:2235764
Akoukouli	id=g:2235765
Akoukouli	id=g:2235766
Akouén	id=g:2235767
Akoua	id=g:2235768
Akoua	id=g:2235769
Akossa	id=g:2235770
Akorenjong	id=g:2235771
Akoo	id=g:2235772
Akoo	id=g:2235773
Akonotangan	id=g:2235774
Akonongo	id=g:2235775
Akonolinga	id=g:2235776
Akono	id=g:2235777
Akono	id=g:2235778
Akono	id=g:2235779
Akono	id=g:2235780
Akonko	id=g:2235781
Akongo III	id=g:2235782
Akongo	id=g:2235783
Akong	id=g:2235784
Akonétyé	id=g:2235785
Akonékié	id=g:2235786
Akondok	id=g:2235787
Akondo	id=g:2235788
Akonangui	id=g:2235789
Akon	id=g:2235790
Akon	id=g:2235791
Akon	id=g:2235792
Akomvoo	id=g:2235793
Akomnyada II	id=g:2235794
Akomnyada I	id=g:2235795
Akomkada	id=g:2235796
Akométam	id=g:2235797
Akomésing	id=g:2235798
Akomendibi	id=g:2235799
Akomdoumé	id=g:2235800
Akom Bong	id=g:2235801
Akombinien	id=g:2235802
Akom-Bikak	id=g:2235803
Akom	id=g:2235804
Akom	id=g:2235805
Akom	id=g:2235806
Akom	id=g:2235807
Akom	id=g:2235808
Akom	id=g:2235809
Akom	id=g:2235810
Akom	id=g:2235811
Akom	id=g:2235812
Akom	id=g:2235813
Akom II	id=g:2235814
Akom	id=g:2235815
Akom	id=g:2235816
Akom	id=g:2235817
Akom	id=g:2235818
Akom	id=g:2235819
Akom	id=g:2235820
Akom	id=g:2235821
Akom	id=g:2235822
Akolo	id=g:2235823
Akok Yébékolo	id=g:2235824
Akokoa	id=g:2235825
Akok Maka	id=g:2235826
Akok Bikoé	id=g:2235827
Akok Bikélé	id=g:2235828
Akokan	id=g:2235829
Akokam	id=g:2235830
Akok	id=g:2235831
Akok	id=g:2235832
Akok	id=g:2235833
Akok	id=g:2235834
Akok	id=g:2235835
Akok	id=g:2235836
Akok	id=g:2235837
Akok	id=g:2235838
Akok	id=g:2235839
Akoja	id=g:2235840
Akoéman	id=g:2235841
Akoatelé	id=g:2235842
Akoatala	id=g:2235843
Akoambé	id=g:2235844
Akoaloui	id=g:2235845
Akoakas	id=g:2235846
Akoabas	id=g:2235847
Akoa	id=g:2235848
Akoa	id=g:2235849
Ako	id=g:2235850
Akina	id=g:2235851
Akiébama	id=g:2235852
Akié	id=g:2235853
Akié	id=g:2235854
Akié	id=g:2235855
Akidi	id=g:2235856
Akiamba	id=g:2235857
Aki	id=g:2235858
Akesseng	id=g:2235859
Akélélé	id=g:2235860
Akékéla	id=g:2235861
Aké	id=g:2235862
Ake	id=g:2235863
Akbang	id=g:2235864
Akarem	id=g:2235865
Akaonon	id=g:2235866
Akao	id=g:2235867
Akanyenyé	id=g:2235868
Akanatemba	id=g:2235869
Akana	id=g:2235870
Akam-Messi	id=g:2235871
Akamiété	id=g:2235872
Akam I	id=g:2235873
Akamé	id=g:2235874
Akam Bitam	id=g:2235875
Akam	id=g:2235876
Akalakam	id=g:2235877
Akak-Metom	id=g:2235878
Akak II	id=g:2235879
Akak I	id=g:2235880
Akakélé	id=g:2235881
Akak	id=g:2235882
Akak	id=g:2235883
Akak	id=g:2235884
Akak	id=g:2235885
Akak	id=g:2235886
Akak	id=g:2235887
Akak	id=g:2235888
Akak	id=g:2235889
Akak	id=g:2235890
Akak	id=g:2235891
Akak	id=g:2235892
Akak	id=g:2235893
Akak	id=g:2235894
Ajung	id=g:2235895
Ajiladjele	id=g:2235896
Ajané	id=g:2235897
Ajaman	id=g:2235898
Ajayuk Ndip	id=g:2235899
Aiyomojok	id=g:2235900
Aīyewawa	id=g:2235901
Ayaoke	id=g:2235902
Aito	id=g:2235903
Mayo Ain Dala	id=g:2235904
Haïgayo	id=g:2235905
Ahoura	id=g:2235906
Ahala	id=g:2235907
Agzawaya	id=g:2235908
Agwofon	id=g:2235909
Agouambé	id=g:2235910
Agoua	id=g:2235911
Agorma	id=g:2235912
Agong	id=g:2235913
Agong	id=g:2235914
Agolna	id=g:2235915
Agoasse	id=g:2235916
Agoassa	id=g:2235917
Agnoa	id=g:2235918
Agér	id=g:2235919
Agbandjo	id=g:2235920
Agala	id=g:2235921
Afoumou	id=g:2235922
Afoumou	id=g:2235923
Afoumou	id=g:2235924
Afoum	id=g:2235925
Afom Baba	id=g:2235926
Afounami	id=g:2235927
Afingui	id=g:2235928
Affelé	id=g:2235929
Afem	id=g:2235930
Afem	id=g:2235931
Afan Samabanga	id=g:2235932
Afanoya	id=g:2235933
Afanoveng	id=g:2235934
Afanétouana	id=g:2235935
Afanétabini	id=g:2235936
Afanésélé	id=g:2235937
Afanengong	id=g:2235938
Afanengong	id=g:2235939
Afan	id=g:2235940
Afan	id=g:2235941
Afan	id=g:2235942
Afan	id=g:2235943
Afamvé	id=g:2235944
Afamba	id=g:2235945
Afamba	id=g:2235946
Afamba	id=g:2235947
Afadé	id=g:2235948
Adzoko	id=g:2235949
Adzenzoumou	id=g:2235950
Oso Adzap	id=g:2235951
Adzap	id=g:2235952
Adzap	id=g:2235953
Adzap	id=g:2235954
Adzabilon	id=g:2235955
Adyamédyo	id=g:2235956
Adoumri	id=g:2235957
Adouma	id=g:2235958
Adoum	id=g:2235959
Adoum	id=g:2235960
Adoum	id=g:2235961
Adoum	id=g:2235962
Adoua	id=g:2235963
Adong	id=g:2235964
Adoambé	id=g:2235965
Adjyaka	id=g:2235966
Hoséré Adjout	id=g:2235967
Adjougou	id=g:2235968
Adjou	id=g:2235969
Adjong	id=g:2235970
Adjiri	id=g:2235971
Adjiap	id=g:2235972
Adji	id=g:2235973
Adjem	id=g:2235974
Adjéla I	id=g:2235975
Adjéla	id=g:2235976
Adjéla	id=g:2235977
Adjejend	id=g:2235978
Adjap	id=g:2235979
Adjap	id=g:2235980
Adjap	id=g:2235981
Adjap	id=g:2235982
Adjap	id=g:2235983
Adjap	id=g:2235984
Adjap	id=g:2235985
Adjap	id=g:2235986
Adjap	id=g:2235987
Adjap	id=g:2235988
Adjap	id=g:2235989
Adjap	id=g:2235990
Adjap	id=g:2235991
Adjap	id=g:2235992
Adjap	id=g:2235993
Adjap	id=g:2235994
Adjap	id=g:2235995
Adjap	id=g:2235996
Adjap	id=g:2235997
Adjap	id=g:2235998
Adjap	id=g:2235999
Adjap	id=g:2236000
Adjandounga	id=g:2236001
Adjala	id=g:2236002
Adjala	id=g:2236003
Adjain	id=g:2236004
Bouta Adious	id=g:2236005
Adian	id=g:2236006
Adia	id=g:2236007
Adia	id=g:2236008
Adi	id=g:2236009
Adere	id=g:2236010
Addi	id=g:2236011
Ada	id=g:2236012
Adangbwa	id=g:2236013
Adamou	id=g:2236014
Adamaoua Province	id=g:2236015
Département de l’ Adamaoua	id=g:2236016
Adamawa Plateau	id=g:2236017
Adakélé	id=g:2236018
Achiwongou	id=g:2236019
Abyéré	id=g:2236020
Abunemri	id=g:2236021
Abumandjalé	id=g:2236022
Abu	id=g:2236023
Abouyi	id=g:2236024
Abou Yakouba	id=g:2236025
Abou Tabilo	id=g:2236026
About	id=g:2236027
Aboussoultouk	id=g:2236028
Abou Ngaraká	id=g:2236029
Aboun	id=g:2236030
Aboumzok	id=g:2236031
Aboulou	id=g:2236032
Abkous Kawalmé	id=g:2236033
Abkous Hamaldié	id=g:2236034
Djékébé	id=g:2236035
Abou Kous	id=g:2236036
Aboukanou	id=g:2236037
Abougoudout	id=g:2236038
Abou Fala	id=g:2236039
Aboué	id=g:2236040
Abou Djali	id=g:2236041
Aboudangala Chia	id=g:2236042
Abou	id=g:2236043
Abou	id=g:2236044
Aboséké	id=g:2236045
Abonse	id=g:2236046
Abon Ongoun	id=g:2236047
Abono	id=g:2236048
Abonkwa	id=g:2236049
Abonja	id=g:2236050
Abonis	id=g:2236051
Abonguila	id=g:2236052
Abong Mbang	id=g:2236053
Abong Doum	id=g:2236054
Abondo	id=g:2236055
Abonando	id=g:2236056
Abombo	id=g:2236057
Abom	id=g:2236058
Abolo	id=g:2236059
Aboki	id=g:2236060
Abofiti	id=g:2236061
Aboélon	id=g:2236062
Aboélon	id=g:2236063
Aboélon	id=g:2236064
Abodogé	id=g:2236065
Abodi	id=g:2236066
Abodemving	id=g:2236067
Haboba	id=g:2236068
Boa Ngolo	id=g:2236069
Abô	id=g:2236070
Abo	id=g:2236071
Ablébato	id=g:2236072
Abjété	id=g:2236073
Abimoa	id=g:2236074
Abimo	id=g:2236075
Abili	id=g:2236076
Abiété	id=g:2236077
Abiété	id=g:2236078
Abiété	id=g:2236079
Abiéré	id=g:2236080
Abiédé	id=g:2236081
Abiéde	id=g:2236082
Abiaté	id=g:2236083
Abiambola	id=g:2236084
Abéyda	id=g:2236085
Abetta	id=g:2236086
Abété Béla	id=g:2236087
Abété	id=g:2236088
Abéte	id=g:2236089
Abété	id=g:2236090
Abessé	id=g:2236091
Abési	id=g:2236092
Abengaga	id=g:2236093
Abendourwa	id=g:2236094
Abendoman	id=g:2236095
Abendabenda	id=g:2236096
Abembé II	id=g:2236097
Abembé I	id=g:2236098
Abéma	id=g:2236099
Abem	id=g:2236100
Abem	id=g:2236101
Ablankay	id=g:2236102
Abélago	id=g:2236103
Abel	id=g:2236104
Abek	id=g:2236105
Abéganga	id=g:2236106
Abéé	id=g:2236107
Abe	id=g:2236108
Abé	id=g:2236109
Abé	id=g:2236110
Abazok	id=g:2236111
Abat	id=g:2236112
Abassa	id=g:2236113
Abassouni I	id=g:2236114
Abasa	id=g:2236115
Abari	id=g:2236116
Abani	id=g:2236117
Abanha	id=g:2236118
Abangok	id=g:2236119
Abangnang	id=g:2236120
Abang-Minko	id=g:2236121
Abang Mindi	id=g:2236122
Abang II	id=g:2236123
Abang II	id=g:2236124
Abang I	id=g:2236125
Abang I	id=g:2236126
Abanga	id=g:2236127
Abanga	id=g:2236128
Abang	id=g:2236129
Abang	id=g:2236130
Abang	id=g:2236131
Abang	id=g:2236132
Abang	id=g:2236133
Abang	id=g:2236134
Abang	id=g:2236135
Abang	id=g:2236136
Abang	id=g:2236137
Abang	id=g:2236138
Abang	id=g:2236139
Abang	id=g:2236140
Abang	id=g:2236141
Abang	id=g:2236142
Abang	id=g:2236143
Abang	id=g:2236144
Abané Okweng	id=g:2236145
Abandikiti	id=g:2236146
Abana Shoals	id=g:2236147
Aban	id=g:2236148
Abamba	id=g:2236149
Abam	id=g:2236150
Abam	id=g:2236151
Abam	id=g:2236152
Abam	id=g:2236153
Abala	id=g:2236154
Abakpa	id=g:2236155
Abakoum	id=g:2236156
Abagouré	id=g:2236157
Abafum	id=g:2236158
Ababita	id=g:2236159
Ababa	id=g:2236160
Aba	id=g:2236161
Aba	id=g:2236162
Aanga	id=g:2236163
Hoséré Aam	id=g:2236164
Ncumadyap	id=g:2307495
Bebein	id=g:2310031
Akom	id=g:2310565
Oyi	id=g:2325214
Okon	id=g:2327049
Moan	id=g:2330042
Matseri	id=g:2330588
Kubura Lufa	id=g:2333720
Ekang	id=g:2343760
Mafa	id=g:2428616
Gala	id=g:2432414
Lagdo Reservoir	id=g:2576481
Mbitao	id=g:2576482
Ngaoundal	id=g:2576483
Nsaké	id=g:2594773
Bonambassi	id=g:2594774
Bovia	id=g:2594775
Bussumbu	id=g:2594776
Etumba	id=g:2594777
Ombe Rein	id=g:2594778
Ekonjo	id=g:2594779
Bonenza	id=g:2594780
Essuke	id=g:2594781
Ombe	id=g:2594782
Wututu	id=g:2594783
Saxenhof	id=g:2594784
Sasse	id=g:2594785
Biuku	id=g:2594787
Small Sopo	id=g:2594788
Bokwango	id=g:2594789
Bokoko	id=g:2594791
Ewonda	id=g:2594792
Bova	id=g:2594793
Bokova	id=g:2594794
Mamu	id=g:2594795
Bomaka	id=g:2594796
Boniamavio	id=g:2594797
Bowanda	id=g:2594798
Tamben	id=g:2594799
Idenao	id=g:2594800
Koto II	id=g:2594801
Koto I	id=g:2594802
Efolofo	id=g:2594803
Ekona Lelu	id=g:2594804
Mangundu	id=g:2594805
Mundame	id=g:2594806
Balungu	id=g:2594807
Matango	id=g:2594808
Likoko	id=g:2594809
Lilale	id=g:2594810
Munyange	id=g:2594812
Mundongo	id=g:2594813
Lake Mbwandong	id=g:2594814
Kuke Bova	id=g:2594815
Bai Longe	id=g:2594816
Bakundu Foe	id=g:2594817
Bai Grass	id=g:2594818
Bai Kuke	id=g:2594819
Bai Estate	id=g:2594820
Ekumbe Ekundunene	id=g:2594821
Bambuko	id=g:2594822
Baba	id=g:2594823
Pundu	id=g:2594824
Ekumbe Liongo	id=g:2594825
Ekumbe Mofako	id=g:2594826
Mongossi	id=g:2594827
Mokoko	id=g:2594828
Beach	id=g:2594829
Dikome	id=g:2594830
Iloani	id=g:2594831
Barombi Mokoko	id=g:2594832
Lobe Village	id=g:2594833
Kumbe Balondo	id=g:2594834
Bogongo	id=g:2594835
Bekura	id=g:2594836
Nganjo Bolende	id=g:2594837
Lipenja Village	id=g:2594838
Bekatako	id=g:2594839
Metoko Ma Bekondo	id=g:2594840
Ngongo	id=g:2594841
Kombone Mission	id=g:2594842
Boa	id=g:2594843
Bombanda	id=g:2594844
Bombele	id=g:2594845
Kumukumu	id=g:2594846
Nyange	id=g:2594847
Koto	id=g:2594848
Ekwe	id=g:2594849
Mukoro	id=g:2594850
Small Ngwandi	id=g:2594851
Massaka I	id=g:2594852
Dissosso	id=g:2594854
Bitengé	id=g:2594856
Diboki Balue	id=g:2594857
Bona	id=g:2594858
Bonji	id=g:2594859
Mekoma	id=g:2594860
Ndonono	id=g:2594861
Butu	id=g:2594862
Lipenja	id=g:2594863
Kita	id=g:2594864
Mbange	id=g:2594865
Lipenja Mukete	id=g:2594866
Bossunga	id=g:2594867
Boa Yenge	id=g:2594868
Meta	id=g:2594869
Beokoma	id=g:2594870
Motindi	id=g:2594871
Toko	id=g:2594872
Dikuma	id=g:2594873
Iteri	id=g:2594874
Bweme	id=g:2594875
New Madie	id=g:2594876
Ebemi Bakundu	id=g:2594877
Old Ifanga	id=g:2594878
Ifanga-Ya-Onya	id=g:2594879
Small Sofo	id=g:2594880
Ebobe	id=g:2594881
Mbombe	id=g:2594882
New Difenda	id=g:2594883
Lubangi	id=g:2594884
Ndikolo	id=g:2594885
Ifanga Nalende	id=g:2594886
Wongué	id=g:2594887
Dou-la-Poka	id=g:2594888
Small Kombo	id=g:2594889
Kombo Mounja	id=g:2594890
Moungangué	id=g:2594891
Kombo-Moukanda	id=g:2594892
Big Kombo	id=g:2594893
Mabeta Creek	id=g:2594894
Ngoti	id=g:2594895
Moukala Tanda	id=g:2594897
Bwapé	id=g:2594898
Kombo Pongo	id=g:2594899
Ngombawassé	id=g:2594900
Mokota	id=g:2594901
Manga Samba	id=g:2594902
Modeka Creek	id=g:2594903
Bokulang	id=g:2594904
Bonasson	id=g:2594905
Bonamoné	id=g:2594907
Babenga	id=g:2594908
Kongwe	id=g:2594909
Békoko	id=g:2594910
Bodjongo	id=g:2594911
Ndobo	id=g:2594912
Mambanda	id=g:2594913
Keme	id=g:2594914
Manga	id=g:2594915
Minkwélé	id=g:2594916
Lébé	id=g:2594917
Mboussa Sengué	id=g:2594918
Bonanjo	id=g:2594919
Niala	id=g:2594920
Mbanga	id=g:2594921
Kambo	id=g:2594922
Bessengué	id=g:2594923
Malangué	id=g:2594924
Bonamouang	id=g:2594925
Bonangang	id=g:2594926
Bangué	id=g:2594927
Koto	id=g:2594928
Sodiko	id=g:2594930
Logpom	id=g:2594931
Ndoghèm-Poudrière	id=g:2594932
Logbessou	id=g:2594933
Bomkoul	id=g:2594934
Kondjok	id=g:2594935
Ndolé	id=g:2594936
Massoumbou-Chantiers	id=g:2594937
Bogbo	id=g:2594938
Mahohi	id=g:2594939
Nkolmbong	id=g:2594940
Massoumbou Carrefour	id=g:2594941
Bayis	id=g:2594942
Mong	id=g:2594943
Lendi	id=g:2594944
Ngoma	id=g:2594945
Mangoulé	id=g:2594946
Bonépoupa II	id=g:2594947
Bonangando	id=g:2594948
Bonangando	id=g:2594949
Bonambwassé	id=g:2594950
Nkongbong	id=g:2594951
Mbangué I	id=g:2594952
Yandoungou	id=g:2594953
Yamikoki	id=g:2594954
Yandom	id=g:2594955
Mbangué II	id=g:2594956
Biendendé	id=g:2594957
Bonabweng	id=g:2594958
Yabéa	id=g:2594959
Yassouka	id=g:2594960
Ile Abo	id=g:2594961
Madiba	id=g:2594962
Bongo	id=g:2594963
Bossamba	id=g:2594964
Ngombé	id=g:2594965
Bonépéa	id=g:2594966
Ile Wouri	id=g:2594967
Bonamombé	id=g:2594968
Mbouma	id=g:2594969
Tondé	id=g:2594970
Moutimbelembé	id=g:2594971
Moundja Moussadi	id=g:2594972
Moundja Moussadi	id=g:2594973
Bondjo	id=g:2594974
Bonindi	id=g:2594975
Nono	id=g:2594976
Bwéné	id=g:2594977
Déné	id=g:2594978
Bonékoulé	id=g:2594979
Bonalambo	id=g:2594980
Bonamakita	id=g:2594981
Bomono Ba Djérou	id=g:2594982
Bomono Ba Mbengué	id=g:2594983
Yato	id=g:2594984
Manoka	id=g:2594985
Yundi	id=g:2594986
Bonebanda	id=g:2594987
New Bonako	id=g:2594988
Moko	id=g:2594989
Missaka	id=g:2594990
Djopongo	id=g:2594991
Malendé	id=g:2594992
Mbondjo II	id=g:2594993
Mboma	id=g:2594994
Likoki	id=g:2594995
Bwenga	id=g:2594996
Ndongo	id=g:2594997
Holtforth	id=g:2594998
Sone	id=g:2594999
Ikange	id=g:2595000
Pungo	id=g:2595001
Matute	id=g:2595002
Missellele Creek	id=g:2595003
Mussaka Village	id=g:2595004
Small Mpundu	id=g:2595005
Bonadoumbe	id=g:2595006
Mowutu	id=g:2595007
Matouké	id=g:2595008
Koto III	id=g:2595009
Nachtigal Bekeke	id=g:2595010
Koto II	id=g:2595011
Nkongminom	id=g:2595012
Maléké	id=g:2595013
Pembé	id=g:2595014
Bekouma	id=g:2595015
Nkendé	id=g:2595016
Mayen	id=g:2595017
Mabanga	id=g:2595018
Kombiang	id=g:2595019
Grand Souza	id=g:2595020
Bonanka	id=g:2595021
Bonakou	id=g:2595022
Ndongo	id=g:2595023
Bandjiou	id=g:2595024
Ndoulou	id=g:2595025
Bedou	id=g:2595026
Bakongkom	id=g:2595027
Bekouma	id=g:2595028
Bonakwassi	id=g:2595029
Bonéyan	id=g:2595030
Bonamboulé	id=g:2595031
Bonaléa Mandouka	id=g:2595032
Bonandika	id=g:2595033
Kounang	id=g:2595034
Mbomboo	id=g:2595035
Bamwèn	id=g:2595036
Mwanyambé	id=g:2595037
Alobzok	id=g:2595038
Kombé	id=g:2595039
Dibombé	id=g:2595040
Bonandolo	id=g:2595041
Mandiba	id=g:2595042
Bwamba	id=g:2595043
Bonapendé	id=g:2595044
Bonandjeng	id=g:2595045
Bonanyama	id=g:2595046
Bonanga	id=g:2595047
Bonabondo	id=g:2595048
Bonanyamalimbé	id=g:2595049
Bonakata	id=g:2595050
Bonalembé	id=g:2595051
Koum	id=g:2595053
Mandese	id=g:2595054
Beach	id=g:2595055
Mouyouka I	id=g:2595056
Dikouma	id=g:2595057
Bonabéké	id=g:2595058
Longtoka	id=g:2595059
Bonéloko	id=g:2595060
Ndokbong	id=g:2595061
Nkongmalan	id=g:2595062
Ndokpo	id=g:2595063
Ndokiamen	id=g:2595064
Dimbong	id=g:2595066
Ndokbong	id=g:2595067
Mabobé	id=g:2595068
Lamba	id=g:2595069
Ndoknak	id=g:2595070
Ndokméka	id=g:2595071
Mabom	id=g:2595072
Salaka	id=g:2595073
Nyanga	id=g:2595074
Ntabako	id=g:2595075
Dibombé	id=g:2595076
Bonandam	id=g:2595077
Balondo	id=g:2595078
Bonao	id=g:2595079
Bonéko	id=g:2595080
Bonandam	id=g:2595081
Singuéndiang	id=g:2595082
Nyamsa	id=g:2595083
Mbaka	id=g:2595084
Ndiang	id=g:2595085
Konga	id=g:2595086
Makouma	id=g:2595087
Ekomtolo	id=g:2595088
Badjoki	id=g:2595089
Bonaolo	id=g:2595090
Mbétè	id=g:2595091
Loum-Chantiers	id=g:2595092
Nloé	id=g:2595093
Ebubu	id=g:2595094
Edibinjok	id=g:2595095
Buba II	id=g:2595096
Muyuka	id=g:2595097
Boubou I	id=g:2595098
Buba I	id=g:2595099
Boubou II	id=g:2595100
Bonandam	id=g:2595101
Boubou	id=g:2595102
Tangui	id=g:2595103
Kupe	id=g:2595104
Peng	id=g:2595105
Mbong	id=g:2595106
Mbule	id=g:2595107
Mbabe	id=g:2595108
Ebul	id=g:2595109
Bulutu	id=g:2595110
Atop	id=g:2595111
Ndissi	id=g:2595112
Kola	id=g:2595114
Mantem I	id=g:2595115
Loumsi	id=g:2595116
Mantem II	id=g:2595117
Namba	id=g:2595118
Ebako	id=g:2595119
Manengolé	id=g:2595120
Ngol	id=g:2595121
Ekangté Mpaka	id=g:2595122
Bakwat	id=g:2595123
Ekohok	id=g:2595124
Ngwa	id=g:2595125
Mpako	id=g:2595126
Bekume	id=g:2595127
Mekedembeng	id=g:2595128
Mekedaku	id=g:2595129
Nlog	id=g:2595130
Kak	id=g:2595131
Ngombombeng	id=g:2595132
Nkossé	id=g:2595133
Bigmop	id=g:2595134
Salmoa	id=g:2595135
Ndombeng	id=g:2595136
Ekangté	id=g:2595137
Baréok	id=g:2595138
Essel	id=g:2595139
Ekanbeng	id=g:2595140
Manengouba	id=g:2595141
Mbonko	id=g:2595142
Mwakoumel	id=g:2595143
Moumékeng	id=g:2595144
Muambong II	id=g:2595145
Muydip	id=g:2595146
Muekam	id=g:2595147
Kumin	id=g:2595148
Manta	id=g:2595149
Mbogmut	id=g:2595150
Edib	id=g:2595151
Basseng	id=g:2595152
Nyale	id=g:2595153
Messaka	id=g:2595154
Ekeb	id=g:2595155
Mbenge	id=g:2595156
Molongo	id=g:2595157
Eboko Bajok	id=g:2595158
Bakole	id=g:2595159
Mekom	id=g:2595160
Bangone	id=g:2595161
Bambele	id=g:2595162
Ehom	id=g:2595163
Bakossi	id=g:2595164
Pesikombe	id=g:2595165
Mbonge-Meteke II	id=g:2595166
Mator Butu	id=g:2595167
Makobe	id=g:2595168
Mbonge Meteke I	id=g:2595169
Ediki Mbonge	id=g:2595170
Ndoh II	id=g:2595171
Ndom	id=g:2595172
Nkwangsi I	id=g:2595173
Nkwangsi II	id=g:2595174
Ndoh Beach	id=g:2595175
Mombo Gare	id=g:2595176
Mombo Beach	id=g:2595177
Mabonji	id=g:2595178
Baduma	id=g:2595179
Palabongo	id=g:2595180
Bekili	id=g:2595181
Barombi Kang	id=g:2595182
Mambanda Camp	id=g:2595183
Buba Waterfall	id=g:2595184
Kendonge	id=g:2595185
Bai Panya	id=g:2595186
Bai Bikom	id=g:2595187
Marumba II	id=g:2595188
Marumba I	id=g:2595189
Small Ekombe	id=g:2595190
Mofako Bekondo	id=g:2595191
Three Corners Bekondo	id=g:2595192
New Butu	id=g:2595193
Ebota	id=g:2595194
Bekoli	id=g:2595195
Matondo II	id=g:2595196
Weme	id=g:2595197
Matondo I	id=g:2595198
Kukaka	id=g:2595199
Ndoi Bakundu	id=g:2595200
Dubange	id=g:2595201
Dikome Bafaw	id=g:2595202
Makunge	id=g:2595203
Mokambe	id=g:2595204
Yoke	id=g:2595205
Ngodi	id=g:2595206
Mbonzie	id=g:2595207
Yue	id=g:2595208
Yoke	id=g:2595209
Ka	id=g:2595210
Kpokore	id=g:2595211
Menge	id=g:2595212
Tuge	id=g:2595213
Makumane	id=g:2595214
Muenjo	id=g:2595215
Mayemben	id=g:2595216
Kombé	id=g:2595217
Ibou	id=g:2595231
Ardébé	id=g:2595232
Ndouf	id=g:2595233
Koumboula	id=g:2595234
Mokonjo	id=g:2595240
Béwondo	id=g:2595241
Miyépé Badangé	id=g:2595242
Elambong	id=g:2595243
Langok	id=g:2595244
Bomé	id=g:2595245
Ndoktima	id=g:2595246
Nséke	id=g:2595247
Ehinango	id=g:2595248
Baléklongo	id=g:2595249
Matanda I	id=g:2595250
Timbo	id=g:2595251
Bembo	id=g:2595252
Boloy Boléo	id=g:2595253
Bolunga	id=g:2595254
Miniam	id=g:2595255
Ile Manoka	id=g:2595256
Logoto	id=g:2595257
Ballip	id=g:2595258
Bingando	id=g:2595259
Ile Ndonga	id=g:2595260
Poka	id=g:2595261
Ngoungou	id=g:2595262
Konboa Ndongé	id=g:2595263
Toumbé	id=g:2595264
Mangé Masadi	id=g:2595265
Mabeta	id=g:2595266
Mitondo	id=g:2595268
Bota	id=g:2595269
Yasika	id=g:2595270
Mbenbou	id=g:2595271
Nkoungoué	id=g:2595272
Logoto	id=g:2595273
Madouma	id=g:2595274
Dikola	id=g:2595275
Ndog Bong	id=g:2595276
Bemengé	id=g:2595277
Epolo	id=g:2595278
Okola	id=g:2595279
Bidalé	id=g:2595280
Nkangaak	id=g:2595281
Ile Yatou	id=g:2595282
Ile Anna	id=g:2595283
Marienberg	id=g:2595284
Okola	id=g:2595285
Nkouabayé	id=g:2595286
Dipendi	id=g:2595287
Tinaso	id=g:2595288
Nyoungou	id=g:2595289
Kotto	id=g:2595290
Ngombi	id=g:2595291
Ileka	id=g:2595292
Mpolbé	id=g:2595295
Konbé	id=g:2595296
Konbé I	id=g:2595297
Konbé II	id=g:2595298
Blangwa	id=g:2596834
Mahiria	id=g:2596835
Djiddel	id=g:2596836
Mayo Oulo	id=g:2596838
Bourbeye	id=g:2596839
Wina	id=g:2596841
Guéré	id=g:2596842
Gobo	id=g:2596843
Banyo	id=g:6296987
Bafia	id=g:6296988
Abong-Mbang	id=g:6296989
Lomie	id=g:6296990
Meiganga	id=g:6296991
Nkongsamba	id=g:6296992
Betare-Oya	id=g:6296993
Yoko	id=g:6296994
Maroua-Salak	id=g:6296995
Kribi	id=g:6296996
Tiko	id=g:6296997
Douala Obs.	id=g:6296998
Mamfe	id=g:6296999
Batouri	id=g:6297000
Koundja	id=g:6297001
Ngaoundere	id=g:6297002
Garoua	id=g:6297003
Bamenda	id=g:6297004
Younde Ii	id=g:6297005
Yaounde	id=g:6301544
Mercure Yaounde Centre 3	id=g:6506873
Hilton Yaounde	id=g:6515333
Djeuga Palace	id=g:6519865
Somié	id=g:6620518
Mayam	id=g:6621054
Mbonjanga	id=g:6621061
Carrefour Njaa	id=g:6621062
Bandam (new)	id=g:6621495
Yokoum	id=g:6685516
Mokoulbé	id=g:6685517
Méché	id=g:6685518
Méké	id=g:6685519
Oudjila	id=g:6685520
Mégwedé	id=g:6685521
Mouktélé	id=g:6685522
Podar Matkoza	id=g:6685523
