Remollon	id=g:6453559
Le Relais de Vellinus	id=g:6488099
Hotel Le COLOMBIER	id=g:6488109
Sofitel Lyon	id=g:6488112
Chateau residence Le Cannet	id=g:6488113
au relais saint eloi INTER-HOTEL	id=g:6488117
Belle Vallee	id=g:6488129
Hotel Utrillo	id=g:6488133
hotel prince monceau	id=g:6488136
Hôtel Restaurant Le Patio Del Sol	id=g:6488139
Hotel Le Saint Paul	id=g:6488142
hotel acacias	id=g:6488150
Cannes Apartments	id=g:6488159
Les jardins d'Alesia	id=g:6488161
My Suite Gaillard-Genève	id=g:6488166
Hotel Madrid Opera	id=g:6488171
Hotel metropol	id=g:6488173
Hotel Comfort Lille Bondues	id=g:6488192
BEST WESTERN HOTEL de MADRID	id=g:6488199
Hotel Arena	id=g:6488200
Hotel Beau Rivage	id=g:6488204
Hotel Angleterre Etoile	id=g:6488207
Golf Hotel  A Disneyland Resort Paris	id=g:6488212
B&B Le Petit Pedebosq	id=g:6488216
hôtel Les Cygnes	id=g:6488217
Hotel Campanile	id=g:6488224
Hotel Trocadero	id=g:6488229
La Margottiere	id=g:6488241
Comfort  Hôtel Chelles	id=g:6488244
Pavillon Pereire Arc de Triomphe	id=g:6488261
Chateau Corneille 3  Semaire Restaurant	id=g:6488266
manoir de chemalle	id=g:6488273
Auberge de Costaroche	id=g:6488275
Hotel Modern	id=g:6488285
Château de VILLEQUIER	id=g:6488286
Hôtellerie La Cour du Roy	id=g:6488287
La Briqueterie	id=g:6488289
Quality Hotel Paris Orleans	id=g:6488291
Renaissance Paris Vendome Hotel	id=g:6488305
Hotel de la Jatte	id=g:6488313
hotel Las Cigalas	id=g:6488316
Pavillon de Montmartre	id=g:6488324
Hotel Borel	id=g:6488332
hotel hauteville opera	id=g:6488338
Hometel CERVOLAN	id=g:6488342
Comfort Hotel CDG	id=g:6488350
La Sauvageonne	id=g:6488351
Hotel Merryl	id=g:6488365
Hotel Bristol Union	id=g:6488371
Hostellerie Les Frenes	id=g:6488375
Comfort Inn Mouffetard	id=g:6488378
Eurogroup Residence Les Consuls de la Mer	id=g:6488379
My Hotels Ayri Nice	id=g:6488383
Les Remparts de Gensac	id=g:6488390
Hotel de Verdun	id=g:6488391
Hôtel Sportmen	id=g:6488392
Chateau de la Tour du Puits	id=g:6488404
Hostellerie du Maine Brun	id=g:6488415
Hotel le Cobh	id=g:6488417
Hotel LE SAINT-GERMAIN DES PRES	id=g:6488421
Hôtel de la paix	id=g:6488423
Acanthe du Temple Hôtel	id=g:6488426
La Prairie B & B - Loire V	id=g:6488429
DAUNOU OPERA ( Opera - Louvre area )	id=g:6488433
Gite La Sabotiere	id=g:6488434
Hotel Bahia	id=g:6488439
Hotel Azurene Royal Cannes Croisette	id=g:6488442
Sunset House	id=g:6488443
Hotel Lotti Paris	id=g:6488447
Le Vieux Tilleul	id=g:6488453
Best Western Victor Hugo	id=g:6488454
Husa Calais	id=g:6488459
Le Vendangeoir des Gites de l'Etang  chambres d'hotes	id=g:6488463
Hotel Francois 1er ( Champs Elysees)	id=g:6488468
Euro Hotel Orly Rungis	id=g:6488469
Studio Apartments rue Guisarde	id=g:6488472
Hotel Restaurant Le Berger des Abeilles	id=g:6488473
Hôtel ESCAPADE	id=g:6488475
La villa Mauresque	id=g:6488477
HELDER OPERA ( Opera quarter   Galeries Lafayette et Printemps )	id=g:6488478
My SuiteInn Lognes Marne La Vallée	id=g:6488479
La Villa Maillot	id=g:6488484
Hotel VIVALDI	id=g:6488485
Cannes Palace Hôtel	id=g:6488491
La Corniche de Rolleboise	id=g:6488496
Le Fleuray Hotel & Restaurant	id=g:6488499
Quality Inn Nanterre Paris La Defense	id=g:6488500
Hôtel Cositel	id=g:6488507
Opera Cadet Hotel	id=g:6488508
Hotel Tulip Inn Marne La Vallée	id=g:6488511
Domaine de Borie	id=g:6488513
Hotel Le Grimaldi	id=g:6488515
La Rivolte	id=g:6488527
Aberotel Montparnasse	id=g:6488529
Villa Mazarin (Anciennement Malraux)	id=g:6488531
Comfort Saint Antoine	id=g:6488532
Hotel Château d'Esclimont	id=g:6488533
hotel alize	id=g:6488535
Château de Montriou	id=g:6488536
Le Notre Dame Hotel	id=g:6488543
Best Western Belloy Saint Germain	id=g:6488548
Grand Hotel Aston	id=g:6488549
Hotel Armenonville	id=g:6488558
Hotel Beaunier	id=g:6488561
Château de la Ballue	id=g:6488564
Hotel Paris-Nice	id=g:6488568
Hotel le Bugatti	id=g:6488571
Le Manche Bed and Breakfast	id=g:6488572
Chateau de Saint Sulpice	id=g:6488575
Hotel Explorers	id=g:6488577
Chateau de la Buronniere	id=g:6488579
Les Molieres Manor	id=g:6488592
Hotel GEORGE SAND COURBEVOIE PARIS LA DEFENSE	id=g:6488593
Holiday Inn Paris St Germain des Prés	id=g:6488615
Holiday Inn Paris Opera	id=g:6488616
Hotel ARIA	id=g:6488618
Auberge du Puits	id=g:6488630
Hotel Poussin	id=g:6488635
GRAND HOTEL DES GOBELINS (Quartier Latin)	id=g:6488636
ACADEMIE Saint Germain Dlx  - Boutique Hotel -  (ide	id=g:6488638
Auberge du Roua	id=g:6488646
Chateau de Villersexel	id=g:6488651
Hotel Le Vignon	id=g:6488652
Hotel Bellevue	id=g:6488655
Hotel Campanile Aix La Beauvalle	id=g:6488660
Hôtel Marignan Champs-Elysées	id=g:6488661
Hotel Point France	id=g:6488662
Best Western Hôtel Le Saint-Maurice	id=g:6488671
Comfort hôtel Kastel Roc'h	id=g:6488672
Pavillon Opera Lafayette	id=g:6488680
Chambres d'Hôtes d'Arquier	id=g:6488681
Chambre d'hôtes GRAND LYON	id=g:6488685
Hotel Acadia	id=g:6488689
Hotel Printania Porte de Versailles	id=g:6488693
hotel thermal	id=g:6488700
Interhotel Brise de mer	id=g:6488703
Hotel AMELIE	id=g:6488704
Comfort Hotel Antibes	id=g:6488706
interhotel lecourbe eiffel	id=g:6488707
Hotel Duminy-Vendome	id=g:6488710
La Closeraie Chambres d'hôtes	id=g:6488712
hotel restaurant montjoie	id=g:6488717
New Hotel Roblin	id=g:6488724
Hotel Bac Saint-Germain	id=g:6488725
GRAND HOTEL DORE	id=g:6488726
Chateau Ardilleux	id=g:6488730
quality hotel sainte catherine	id=g:6488731
Hotel de Neuville	id=g:6488732
auberge des chanoines	id=g:6488734
Chalet Michelle	id=g:6488739
Les Clefs de Champagne	id=g:6488740
La Manufacture (HIP Hotels Budget)	id=g:6488742
Auberge de Vezou - Domaine de Gavaudun	id=g:6488756
hotel de l'athenee	id=g:6488758
Villa Aurenjo	id=g:6488775
Hotel Le Glacier	id=g:6488777
Atelier Montparnasse Hotel	id=g:6488780
Hotel Faubourg	id=g:6488781
Villathena	id=g:6488784
Hotel Bervic	id=g:6488785
Hôtel du Nord	id=g:6488787
Best Western Etoile Saint Ferdinand	id=g:6488791
Manoir La Fuye	id=g:6488793
Le Mas des Ecureuils	id=g:6488812
New Hotel Select St Charles / Canebière	id=g:6488815
La Villa Fierval	id=g:6488818
LE PRIEURE Hotel Restaurant	id=g:6488819
Hotel  Beaumont	id=g:6488825
Citôtel de la Vallée	id=g:6488830
Au CENTRAL LA DEFENSE	id=g:6488835
hotel d'angleterre	id=g:6488842
Hôtel TEYSSIER	id=g:6488845
Mas de l Hermitage Maison d hotes	id=g:6488850
Le Claridge a Fraser Suites Residence	id=g:6488859
B&B Rocher Pointu	id=g:6488862
Acacias St Germain Traditional Hotel	id=g:6488864
Hotel Belle Epoque	id=g:6488867
Hotel du Lagon Bleu	id=g:6488870
Hôtel le Plantagenêt	id=g:6488877
Millennium Hotel Paris Opera	id=g:6488894
Best Western Champs Elysees Friedland	id=g:6488896
DIANA Hôtel Restaurant & Spa	id=g:6488899
American Hotel Nancy Centre Ville	id=g:6488901
Fasthotel Relais	id=g:6488904
Hotel Chagnot	id=g:6488905
Quality Hotel CARLTON Beaulieu	id=g:6488906
Résidence Le Mariale	id=g:6488907
Le Manoir	id=g:6488912
Hôtel Jenny	id=g:6488919
Le Manoir de Gressy	id=g:6488922
Hotel DAUMESNIL-VINCENNES	id=g:6488923
Hotel Emeraude	id=g:6488929
Fasthotel	id=g:6488933
Hotel les Bartavelles	id=g:6488935
Residence Ciel & Logis	id=g:6488939
La Cohoba Hôtel	id=g:6488941
Hotel Le Mirage	id=g:6488945
hôtel Georges	id=g:6488946
Quality Hôtel Golf de Rosny sous Bois (Paris - Porte Bagnolet)	id=g:6488947
Grand Hotel LE FLORENCE	id=g:6488949
Hotel Roissy	id=g:6488954
Hotel Louvre Richelieu	id=g:6488962
Art Hotel	id=g:6488965
My SuiteVillage Saint Jean d'Illac	id=g:6488966
Hotel Kyriad Prestige	id=g:6488970
Acotel Hotel Restaurant	id=g:6488972
Hotel Saint Augustin	id=g:6488976
Hotel Beau Rivage	id=g:6488979
Best Western Hôtel de la Foret d'Orient	id=g:6488986
Hotel Première Classe	id=g:6488987
Hôtel du Pont Roupt	id=g:6488990
Hotel VIATOR gare de Lyon	id=g:6488992
Comfort Hotel Atlas	id=g:6489002
Hotel Grenelle Paris Tour Eiffel	id=g:6489007
Relais Fasthotel	id=g:6489010
Select Hotel	id=g:6489013
Au Camp long  Chambres d hotes	id=g:6489014
Hotel du Parc Saint Charles	id=g:6489030
La Pommeraie	id=g:6489033
Hotel du Manoir	id=g:6489034
Hotel KYRIAD	id=g:6489037
Best Western Astoria Opéra	id=g:6489038
Hôtel La Tourmaline	id=g:6489044
Hotel Le Regina	id=g:6489047
Abbatis Villa Hotel Jean de Bruges	id=g:6489050
International Hotel	id=g:6489054
Hotel AFITEL	id=g:6489056
La foulerie	id=g:6489061
BRIT HOTEL Le Relais Du Mont	id=g:6489071
My Suite Saint Nazaire	id=g:6489072
Le Moulin du Landion - Chateaux et Hotels de France	id=g:6489073
My SuiteVillage Colomiers	id=g:6489075
Les Eaux Tranquilles	id=g:6489084
Hotel Kyriad Prestige Paris-Est	id=g:6489085
Citotel du Soleil	id=g:6489087
Best Western HOTEL PROVENCAL	id=g:6489091
Hôtel du Béryl	id=g:6489093
Le Provençal   Inter Hôtel	id=g:6489094
Domaine de Kereven	id=g:6489098
Hotel du baou	id=g:6489101
Hotel Montreal Opera	id=g:6489112
Mercure Paris Boulevard Magenta (formerly Hotel Flora)	id=g:6489113
Millennium Paris Charles De Gaulle	id=g:6489130
hotel notre dame maitre albert	id=g:6489143
Hotel Median CDG	id=g:6489150
Parc Hôtel	id=g:6489169
Hotel Le Lavoisier	id=g:6489177
Best Western Acadia Opéra	id=g:6489179
Louvre Rivoli (ex Violet)	id=g:6489180
Hotel IBIS PARIS ORNANO (Montmartre Sacre Coeur)	id=g:6489183
Le Sabatier	id=g:6489194
Hotel Best Western le Longchamp	id=g:6489195
le mas du colombier	id=g:6489203
Hôtel Résidence du Golf	id=g:6489207
hotel kyriad chelles	id=g:6489219
GRAND HOTEL DE l EUROPE	id=g:6489220
Best Western Le Moulin De Ducey	id=g:6489224
Hôtel Eiffel Petit Louvre	id=g:6489226
Hôtel Saint Louis	id=g:6489229
Hotel Les Hauts de Passy	id=g:6489242
Hôtel Polygone	id=g:6489246
hotel lausanne (kyriad)	id=g:6489248
B & B Mas des Pradines	id=g:6489250
Des Ducs d'Anjou	id=g:6489252
Hotel du Lac La Mézelle	id=g:6489253
Bradford Elysées	id=g:6489255
Hotel Diana Dauphine	id=g:6489263
Best Western Bergère Opéra	id=g:6489268
Le Moulin Pastelier	id=g:6489275
Hotel Le Jardin de Neuilly	id=g:6489276
Hôtel du Théâtre	id=g:6489284
Hôtel Kyriad Tours Centre	id=g:6489286
Hôtel LE COLOMBIER	id=g:6489298
Abbaye Saint Michel	id=g:6489304
Hotel Pascal Saunier	id=g:6489306
Hotel Restaurant Les Loges  Logis de France 2 Cheminees  Qualite tourisme	id=g:6489311
La Tour d'Auvergne-Opéra	id=g:6489312
New Hotel Tour Blanche	id=g:6489318
Rose de Clichy	id=g:6489319
Hotel     Restaurant Relais Royal	id=g:6489322
Tulip Inn Biarritz Louisiane	id=g:6489324
manoir de clenord	id=g:6489329
Chateau de Rochegude	id=g:6489335
Residence De La Seine - Apart Hotel	id=g:6489338
Hotel de la belle Provence	id=g:6489341
Hotel Alma Mesnil	id=g:6489349
HOTEL Kyriad Sète Balaruc	id=g:6489351
Hotel Les Bastides Saint Paul	id=g:6489352
Hotel Kyriad Pau Centre	id=g:6489353
Clos Medicis (Le)	id=g:6489355
Hotel Best Western SOLEIL ET JARDIN Cote d'Azur	id=g:6489357
Hotel Cardinal de Rohan	id=g:6489359
Odalys Résidence Hôtelière des Parfums	id=g:6489365
Hôtel Batignolles Villiers	id=g:6489374
Chateau et Résidence Montpellier	id=g:6489375
Les Sources	id=g:6489380
Hotel JUANA	id=g:6489382
Hotel Campanile LYon Centre	id=g:6489395
Best Western Elysées Paris	id=g:6489397
Hôtel La Résidence	id=g:6489400
Chateau des Comtes de Challes	id=g:6489410
Ramada Paris Tour Eiffel	id=g:6489413
Inter-Hotel Sea Side Park	id=g:6489423
Inter Hotel La Closerie	id=g:6489430
hotel première classe	id=g:6489432
Hôtel des Tuileries	id=g:6489433
B&B  La Bastide de Messine	id=g:6489434
Hotel Le Tourville	id=g:6489435
LE QUARTIER Bastille  Le Faubourg	id=g:6489437
Place Rossetti	id=g:6489441
Hôtel George Opéra	id=g:6489445
Hotel de BORDEAUX	id=g:6489446
Quality Suites Nice Excellior	id=g:6489450
Château Le Grand Moulin	id=g:6489453
A Annecy Bonlieu Hotel	id=g:6489456
Hotel La Bruyere	id=g:6489466
Le Relais des Chartreuses	id=g:6489471
Hotel Solara	id=g:6489492
Hotel Peletier Haussmann Opéra	id=g:6489497
Hotel de Banville	id=g:6489499
Hotel Le Verger	id=g:6489506
comfort hôtel	id=g:6489510
Pavillon République Les Halles	id=g:6489513
hotel felix  beach nice	id=g:6489515
Hôtel de Berne	id=g:6489524
Emeraude Madeleine Plaza	id=g:6489525
Château d'Island Avallon Vezelay	id=g:6489526
ATLANTA FROCHOT HOTEL (Sacre Coeur  Montmartre)	id=g:6489532
hotel comfort inn bretigny sur orge (Paris)	id=g:6489533
Kleber Paris Deluxe FREE unlimited INTERNET  up to 65% off NOW	id=g:6489534
My Suite Maisons-Laffitte	id=g:6489537
La Réserve des Graves	id=g:6489538
Hotel    ALHAMBRA	id=g:6489542
Hotel du Grand Duc	id=g:6489543
Park & Suites Lyon Part Dieu	id=g:6489558
Ascotel	id=g:6489567
Hotel Plaisance	id=g:6489568
Best Western La Tour Notre Dame	id=g:6489583
Château de Barive	id=g:6489585
Le Val de L'Arguenon  Chambres d'hotes	id=g:6489587
Hotel Saint Etienne	id=g:6489601
Anis Hotel	id=g:6489609
Hôtel des Pasteliers	id=g:6489610
Nouvel Hotel	id=g:6489611
Hôtel Robic	id=g:6489614
Elysees Union Hotel	id=g:6489623
La Maison Blanche	id=g:6489624
Château de Crazannes	id=g:6489644
Emeraude Hotel Plaza Etoile	id=g:6489653
Comfort Hotel Paris-Bastille	id=g:6489658
Le Hameau de Passy	id=g:6489659
Hotel Restaurant Roc Fourcat	id=g:6489667
Hôtel Villa Van Gogh	id=g:6489669
Hôtel CEH Marne La Vallée	id=g:6489675
Hotel Le Festival	id=g:6489677
Hôtel Center	id=g:6489683
Comfort Hotel Rouen-sud Cleon	id=g:6489686
La Résidence Jean Sébastien Bach	id=g:6489691
Hôtel Villa Victoria	id=g:6489692
Westin Paris	id=g:6489693
Murano Urban Resort	id=g:6489703
Hôtel Palmon Opéra	id=g:6489708
Hotel Royal-Bergere	id=g:6489717
Hostellerie de la Poste	id=g:6489723
Hotel Idéal Séjour	id=g:6489729
A la Thuilerie des Fontaines	id=g:6489737
Hôtel L'Orque Bleue	id=g:6489739
Hotel Louvre Marsollier Opera	id=g:6489748
Le Relais Hotel de Marie	id=g:6489750
CONFORT OPERA  HOTEL ( Grands Boulevards  Bourse )	id=g:6489751
Hotel Princesse Isabelle	id=g:6489753
Le Manoir de Beaulieu	id=g:6489757
Hôtel Corona	id=g:6489768
La Tartane Saint Tropez's Newest Luxury Hotel	id=g:6489769
Domaine du Verbois	id=g:6489783
Fraser Suites Harmonie	id=g:6489785
Hotel La Verte Campagne	id=g:6489795
Hotel Pen Roc	id=g:6489797
Hotel Prince Albert Wagram	id=g:6489801
Hotel Relais Bergson	id=g:6489809
Chambre d'hote La  Bourdonnière	id=g:6489814
Residence Excellior	id=g:6489816
La Bastide de Capelongue	id=g:6489819
Hotel Beautour	id=g:6489822
Arc de Triomphe Etoile Hotel	id=g:6489825
Hotel Le Moulin de Mougin	id=g:6489826
Hotel Royal Bretagne	id=g:6489832
Berlioz Hôtel    NN Lyon	id=g:6489837
Hotel CAMPANILE	id=g:6489844
Hotel Cheverny	id=g:6489846
Hotel de Lausanne	id=g:6489850
Les Touches	id=g:6489855
Hotel Crimee	id=g:6489864
Radisson SAS Charles de Gaulle Airport	id=g:6489870
Villa Luxembourg	id=g:6489876
Ambassador Hotel	id=g:6489885
Hôtel Rey	id=g:6489899
Fast hotel Colmar Houssen	id=g:6489900
Le Petit Vatel	id=g:6489909
Au Mas des Selves (suites & apartment)	id=g:6489912
Providence	id=g:6489913
Azur-Hotel	id=g:6489917
Hotel Quorum PARIS SAINT CLOUD	id=g:6489918
Hotel Carlton	id=g:6489920
Hotel Claude Bernard Saint-Germain	id=g:6489921
Ideal Hotel	id=g:6489922
Chateau du Pian	id=g:6489925
Hôtel du Golf d'Arras	id=g:6489927
Hôtel Mondia	id=g:6489928
Hôtel Cosmos	id=g:6489936
hotel des deux avenues	id=g:6489939
Express by Holiday Inn Grenoble-Bernin	id=g:6489940
Le Foulon	id=g:6489954
Amarante Beau Manoir	id=g:6489955
Hostellerie du Lou San Peyre	id=g:6489956
Hotel Cléry	id=g:6489966
Hotel les Peupliers	id=g:6489967
Villa NINA	id=g:6489968
Hotel Residel Annecy	id=g:6489978
Hôtel Château Tilques	id=g:6489981
Hotel ROQUES	id=g:6489983
Hotel Beau site	id=g:6489984
Quality Hotel et Suites FLORIDIANES	id=g:6489987
hotel maubeuge gare du nord	id=g:6490002
Hotel de la Buffa	id=g:6490003
Hotel Nord et Champagne	id=g:6490004
Hotel Central	id=g:6490005
LE GENERAL Hotel	id=g:6490008
Villa Pantheon	id=g:6490015
Hotel Astra Opéra	id=g:6490016
Park and Suites Paris Bercy	id=g:6490029
New Hotel Arles Camargue	id=g:6490032
Hôtel Istria Saint Germain	id=g:6490034
Hotel de Mougins	id=g:6490036
Alane Hotel	id=g:6490038
Hôtel De Cabourg	id=g:6490039
Les Battees	id=g:6490044
LES ETANGS DE COROT - Châteaux et Hôtels de France	id=g:6490045
Hotel des Arts	id=g:6490054
Hôtel Le Relais de La Tour	id=g:6490055
Hotel de Vendôme	id=g:6490057
Hotel Holiday-Inn Calais-Coquelles	id=g:6490065
Hotel Chateau de la Tour	id=g:6490067
Hôtel Helvétique	id=g:6490070
Hotel des Marquisats	id=g:6490075
l hostellerie du chateau	id=g:6490083
Hotel Sezz	id=g:6490094
Hotel & SPA des Pecheurs	id=g:6490098
Hotel Cantepau	id=g:6490100
Hôtel La Villa Tosca	id=g:6490103
Chryshotel	id=g:6490105
Hotel Liberty Mont Blanc	id=g:6490107
Hostellerie Le Castellas	id=g:6490108
Hotel Explorers à Disneyland Resort Paris	id=g:6490114
Hotel Claridge Bellman	id=g:6490115
Chateau de Vauloge	id=g:6490120
Chambres Et Tables d'Hotes La Pelletrie	id=g:6490122
My SuiteVillage Montévrain	id=g:6490125
Hotel Trianon Gare de Lyon	id=g:6490130
Best Western Aulivia Opéra	id=g:6490133
Acanthe Quality Hotel	id=g:6490135
Husa Grand Hotel Montmartre	id=g:6490143
Le Château de l'Abbaye	id=g:6490144
Eurohotel Paris Creteil	id=g:6490147
La Tuiliere en Luberon	id=g:6490149
Château de Meyrargues	id=g:6490154
Hotel Residence Foch	id=g:6490155
A Auteuil Tour Eiffel	id=g:6490162
Hotel Patricia	id=g:6490163
Hotel comfort inn	id=g:6490167
Hotel 3 Poussins (OPERA - MONTMARTRE) Up to 40% disc	id=g:6490174
New Hotel Bompard La Corniche Kennedy	id=g:6490175
Hotel Club Marmotel	id=g:6490182
La Croix Julo	id=g:6490186
Hotel Saint-Gothard	id=g:6490193
Hotel Meyerbeer Beach	id=g:6490194
Hotel Meslay	id=g:6490204
A l'hôtel Paris Bastille	id=g:6490207
Hotel Moderne et Pigeon	id=g:6490214
Grand Hotel de Nantes	id=g:6490216
Hôtel des Cèdres	id=g:6490225
WESTOTEL Nantes-Atlantique	id=g:6490226
Demeure de Roquelongue	id=g:6490232
Domaine de La Pierre Chaude	id=g:6490241
Hotel Les Jardins D'Eiffel	id=g:6490245
Hotel Villa Royale	id=g:6490272
Hotel des Mathurins	id=g:6490276
Hotel Belazur	id=g:6490277
Hostellerie Le Cèdre	id=g:6490278
Starhotels Castille Paris	id=g:6490289
Hotel Regence	id=g:6490290
hotel premiere classe	id=g:6490299
Nice-Flore Hotel- Logis- de -france	id=g:6490300
Hotel roosevelt	id=g:6490312
Hotel Kyriad La Defense	id=g:6490315
Hotel Paris Rivoli	id=g:6490325
Hotel des Chasses	id=g:6490327
Okalani	id=g:6490332
Hotel Montholon	id=g:6490339
Hotel PLM	id=g:6490341
L'AGAPA Hotel     Spa	id=g:6490347
Hotel Aquarelle	id=g:6490351
Hotel Kyriad Prestige	id=g:6490355
Premiere Classe Nancy Est - Essey	id=g:6490363
Premiere Classe Rouen Sud - Oissel Rond Point aux Vaches	id=g:6490370
Villas Les Provençales	id=g:6490371
Premiere Classe Nanterre - la Défense	id=g:6490393
Premiere Classe Coulommiers - Mouroux	id=g:6490394
Campanile Orleans La Chapelle	id=g:6490396
Premiere Classe Laon	id=g:6490397
Première Classe Angoulème Nord - Saint Yrieix	id=g:6490398
Premiere Classe Le Blanc Mesnil	id=g:6490403
Premiere Classe Paris Ouest - Pont de Suresnes	id=g:6490406
Premiere Classe Reims Est Taissy	id=g:6490408
Campanile Lyon Bron Eurexpo	id=g:6490411
Premiere Classe Valenciennes Sud - Rouvignies	id=g:6490430
Residence CGH Le Nevada	id=g:6490432
Premiere Classe Rouen Sud - Parc des Expositions	id=g:6490434
Hotel Les Autanes	id=g:6490445
Campanile Besançon Nord Ecole Valentin	id=g:6490450
Premiere Classe Plaisir	id=g:6490453
Premiere Classe le Mans Ouest - Université	id=g:6490456
Hostellerie De La Croix Blanche - Logis De France	id=g:6490457
Premiere Classe Montreuil	id=g:6490470
Premiere Classe Lille Ouest - Lomme	id=g:6490475
Premiere Classe Charleville Mezieres	id=g:6490479
Premiere Classe Nice - Promenade des Anglais	id=g:6490491
Campanile Rennes Chantepie	id=g:6490498
Premiere Classe Tarbes - Bastillac	id=g:6490507
Premiere Classe Bayonne	id=g:6490510
Campanile Epone	id=g:6490511
Premiere Classe Mulhouse Sud - Morschwiller	id=g:6490520
Premiere Classe Lille Nord - Roncq	id=g:6490533
Campanile Bollene	id=g:6490536
Premiere Classe MLV Torcy	id=g:6490545
Premiere Classe Toulouse Sud - Portet	id=g:6490550
Premiere Classe Lille Sud - Seclin	id=g:6490557
Premiere Classe Angers Ouest - Beaucouzé	id=g:6490562
Premiere Classe Lourdes	id=g:6490563
Premiere Classe Tours Sud Joué les Tours	id=g:6490572
Première Classe Rennes Sud - Saint Jacques	id=g:6490577
Premiere Classe Saint Etienne Nord - Villars	id=g:6490580
Premiere Classe Bourges	id=g:6490598
Premiere Classe La Rochelle Nord - Puilboreau	id=g:6490601
Premiere Classe Caen Est - Mondeville	id=g:6490602
Premiere Classe Orléans Sud - Olivet	id=g:6490609
Campanile Bonneuil Sur Marne - Petits Carreaux	id=g:6490625
Première Classe Rennes Est - Cesson	id=g:6490626
Premiere Classe MLV Saint Thibault des Vignes	id=g:6490630
Hôtel Centre Biarritz	id=g:6490634
Premiere Classe Freyming-Merlebach	id=g:6490642
Premiere Classe Grenoble Sud - Gières Université	id=g:6490643
Premiere Classe Roissy Paris Nord II	id=g:6490644
Premiere Classe Chalon en Champagne	id=g:6490652
Premiere Classe Saintes	id=g:6490654
Hotel au Chêne Vert	id=g:6490656
Premiere Classe Saint Brieuc-Tregueux	id=g:6490660
Premiere Classe Saint Brice sous Foret	id=g:6490670
Premiere Classe Epinal	id=g:6490675
Premiere Classe Boissy Saint Leger	id=g:6490678
Premiere Classe Lille Est - Villeneuve d'Ascq Lezennes	id=g:6490682
Citea Chatou	id=g:6490686
Premiere Classe Vierzon	id=g:6490692
Premiere Classe Metz Sud - Jouy-Aux-Arches	id=g:6490701
Hotel le Littoral	id=g:6490707
Premiere Classe Evreux	id=g:6490710
Premiere Classe Cergy Saint Christophe	id=g:6490713
Premiere Classe Avignon Sud - Parc des Expositions	id=g:6490716
Abasun Hotel	id=g:6490717
Premiere Classe Niort Est La Creche	id=g:6490719
Premiere Classe La Rochelle Sud-Angoulins	id=g:6490722
Premiere Classe Bordeaux Sud - Villenave d'Ornon	id=g:6490723
Premiere Classe Bethune - Fouquières Les Béthune	id=g:6490726
Campanile Arras - Saint Nicolas	id=g:6490730
L Empire Paris	id=g:6490732
Premiere Classe Perigueux - Boulazac	id=g:6490734
Premiere Classe Tours Nord - Parçay	id=g:6490741
Premiere Classe Lyon Est - Bron Eurexpo	id=g:6490742
Campanile Montauban	id=g:6490751
Premiere Classe Gueret	id=g:6490753
Premiere Classe Brest - Gouesnou	id=g:6490754
Premiere Classe Herblay	id=g:6490755
Premiere Classe Reims Sud Murigny	id=g:6490765
Premiere Classe Dunkerque - Saint-Pol-Sur-Mer	id=g:6490771
Premiere Classe Lyon Centre - Gare Part Dieu	id=g:6490773
Premiere Classe Lyon Est - Aéroport Saint Exupéry	id=g:6490774
Premiere Classe Dreux	id=g:6490775
Premiere Classe Bordeaux Sud-Pessac Becquerel	id=g:6490779
Premiere Classe Valenciennes Ouest - Petite Foret	id=g:6490781
Premiere Classe Nantes est - Saint Sebastien sur Loire	id=g:6490782
Campanile Sable Sur Sarthe	id=g:6490792
Premiere Classe Marseille - Vitrolles Anjoly	id=g:6490795
Campanile Epinay Sur Orge	id=g:6490796
Première Classe Poitiers Futuroscope - Chasseneuil	id=g:6490797
Premiere Classe Saumur	id=g:6490801
Campanile Montbeliard - Sochaux	id=g:6490809
Premiere Classe Villeneuve St Georges	id=g:6490816
Campanile Sedan	id=g:6490819
Premiere Classe Chateauroux - St Maur	id=g:6490820
Premiere Classe Dijon Nord	id=g:6490823
Premiere Classe Chelles	id=g:6490824
Première Classe Saint Malo - Saint Jouan des Guérets	id=g:6490829
Château du Doux	id=g:6490851
Premiere Classe Agen	id=g:6490855
Premiere Classe Elancourt	id=g:6490858
Premiere Classe Meaux - Nanteuil les Meaux	id=g:6490860
Le Cornouaille Hotel	id=g:6490864
Premiere Classe Dunkerque Sud - Loon Plage	id=g:6490885
Campanile Saint Quentin	id=g:6490888
Premiere Classe Boulogne - Saint Martin les Boulogne	id=g:6490889
Premiere Classe Arles	id=g:6490890
Premiere Classe Brive La Gaillarde Ouest	id=g:6490896
Campanile Bourg en Bresse - Viriat	id=g:6490902
Premiere Classe Melun Senart - Vert Saint Denis	id=g:6490906
Première Classe Vannes	id=g:6490907
Premiere Classe Besancon - Ecole Valentin	id=g:6490910
Premiere Classe Geneve - Saint Genis Pouilly	id=g:6490916
Premiere Classe Douai - Cuincy	id=g:6490929
Campanile Albi Centre	id=g:6490942
Campanile Chanas	id=g:6490953
Premiere Classe Marseille Est - La Valentine	id=g:6490958
Premiere Classe Roissy	id=g:6490959
Premiere Classe La Ville du Bois	id=g:6490991
Premiere Classe Pamiers	id=g:6490994
Hotel La Vanoise	id=g:6490998
Residence Goelia les Flocons d'argent	id=g:6491004
Premiere Classe Gennevilliers Barbanniers	id=g:6491013
