Karabekaul’skiy Rayon	id=g:1219147
Dragushinovo	id=g:731940
Dragush	id=g:731941
Dragoynovo	id=g:731942
Dragoyna	id=g:731943
Dragoyna	id=g:731944
Dragoychintsi	id=g:731945
Dragovtsi	id=g:731946
Dragovo	id=g:731947
Dragovishtitsa Obshtina	id=g:731948
Dragovishtitsa	id=g:731949
Dragovishtitsa	id=g:731950
Dragovishtitsa	id=g:731951
Dragotintsi	id=g:731952
Dragostin	id=g:731953
Dragor	id=g:731954
Dragomŭzh	id=g:731955
Dragomirovo	id=g:731956
Dragomirovo	id=g:731957
Dragomir	id=g:731958
Dragomani	id=g:731959
Obshtina Dragoman	id=g:731960
Dragoman	id=g:731961
Dragolevtsi	id=g:731962
Dragoitsa	id=g:731963
Dragoitsa	id=g:731964
Dragoil	id=g:731965
Dragoevska Planina	id=g:731966
Dragoevo	id=g:731967
Dragodanovo	id=g:731968
Dragodan	id=g:731969
Dragnevtsi	id=g:731970
Dragnevtsi	id=g:731971
Dragnevska	id=g:731972
Dragizhevo	id=g:731973
Dragiytsi	id=g:731974
Dragiovtsi	id=g:731975
Draginovo	id=g:731976
Dragievtsi	id=g:731977
Dragichevo	id=g:731978
Dragash Voyvoda	id=g:731979
Dragantsi	id=g:731980
Draganovtsi	id=g:731981
