Bosanga	id=g:218111
Mongotaotwa	id=g:2312563
Mongonzi	id=g:2312564
Mongondo	id=g:2312565
Mongombe	id=g:2312566
Mongomba	id=g:2312567
Mongobele	id=g:2312568
Mongo	id=g:2312569
Mongo	id=g:2312570
Mongo	id=g:2312571
Mongila	id=g:2312572
Mongero	id=g:2312573
Mongendza	id=g:2312574
Mongempongo	id=g:2312575
Mongati	id=g:2312576
Mongata	id=g:2312577
Monganzu	id=g:2312578
Mongangu	id=g:2312579
Monganda	id=g:2312580
Mongama	id=g:2312581
Mongala	id=g:2312582
Mongala	id=g:2312583
Mongaie	id=g:2312584
Monga	id=g:2312585
Mondzoku	id=g:2312586
Mondonga	id=g:2312587
Mondokpwo	id=g:2312588
Mondjoie	id=g:2312589
Mondjo	id=g:2312590
Mondjo	id=g:2312591
Mondjo	id=g:2312592
Mondika	id=g:2312593
Mondaie-Rive	id=g:2312594
Mondaie	id=g:2312595
Monana II	id=g:2312596
Mona Mazea Bank	id=g:2312597
Mo Mulomo	id=g:2312598
Mompoto	id=g:2312599
Momposo	id=g:2312600
Mompondo	id=g:2312601
Mompona-Wembe	id=g:2312602
Mompombo	id=g:2312603
Mompoma	id=g:2312604
Mompoma	id=g:2312605
Mompanga	id=g:2312606
Mompanga	id=g:2312607
Mompanga	id=g:2312608
Momenge	id=g:2312609
Momboyo	id=g:2312610
Momboyo	id=g:2312611
Momboyo	id=g:2312612
Momboyo	id=g:2312613
Mombongo	id=g:2312614
Mombondo	id=g:2312615
Mombo	id=g:2312616
Île Mombipoku	id=g:2312617
Mombazi	id=g:2312618
Mombanda	id=g:2312619
Mombada	id=g:2312620
Molulu	id=g:2312621
Moluba	id=g:2312622
Moluba	id=g:2312623
Chenal de Molongo	id=g:2312624
Molongo	id=g:2312625
Moloko	id=g:2312626
Molo	id=g:2312627
Moliambo	id=g:2312628
Moliambo	id=g:2312629
Moliamba	id=g:2312630
Molia	id=g:2312631
Molengi	id=g:2312632
Molenge	id=g:2312633
Molenge	id=g:2312634
Molenge	id=g:2312635
Île Malembé	id=g:2312636
Molele	id=g:2312637
Moleke	id=g:2312638
Moleka	id=g:2312639
Mole	id=g:2312640
Molanga	id=g:2312641
Mokuzu	id=g:2312642
Mokusi	id=g:2312643
Mokuni	id=g:2312644
Mokuni	id=g:2312645
Mokungu	id=g:2312646
Mokulu-Matoba	id=g:2312647
Mokula	id=g:2312648
Mokuka	id=g:2312649
Mokoto	id=g:2312650
Mokongo	id=g:2312651
Mokondu	id=g:2312652
Mokomu	id=g:2312653
Marais Mokomba	id=g:2312654
Mokolovese	id=g:2312655
Mokolombu	id=g:2312656
Mokolo	id=g:2312657
Mokolo	id=g:2312658
Mokoli	id=g:2312659
Mokisi	id=g:2312660
Mokinu	id=g:2312661
Mokilu	id=g:2312662
Mokila	id=g:2312663
Mokenene	id=g:2312664
Mokele	id=g:2312665
Mokele	id=g:2312666
Mokeke	id=g:2312667
Mokaw	id=g:2312668
Mokaw	id=g:2312669
Mokata	id=g:2312670
Mo-Kantsulu	id=g:2312671
Mokandja	id=g:2312672
Mokandayeka	id=g:2312673
Mokanda	id=g:2312674
Mokana	id=g:2312675
Mokamo	id=g:2312676
Mokamo	id=g:2312677
Mokame	id=g:2312678
Mokame	id=g:2312679
Mokamba	id=g:2312680
Mokalamba	id=g:2312681
Mokalakata	id=g:2312682
Mokaie	id=g:2312683
Étang Mokabo	id=g:2312684
Moipa	id=g:2312685
Mohono	id=g:2312686
Moheli	id=g:2312687
Mogongo	id=g:2312688
Mogombo	id=g:2312689
Mogomba	id=g:2312690
Mogbwa	id=g:2312691
Forêt Mogbondia	id=g:2312692
Mogaraba	id=g:2312693
Mogalo	id=g:2312694
Moema	id=g:2312695
Moele	id=g:2312696
Moeko	id=g:2312697
Moebe	id=g:2312698
Modunu	id=g:2312699
Modjare	id=g:2312700
Modiri	id=g:2312701
Modembanga	id=g:2312702
Mobwa	id=g:2312703
Mobusi	id=g:2312704
Mobulu	id=g:2312705
Mobulani	id=g:2312706
Mobuingi	id=g:2312707
Mobondo	id=g:2312708
Moboka	id=g:2312709
Mobiri	id=g:2312710
Mobini	id=g:2312711
Mobindula	id=g:2312712
Mobikai	id=g:2312713
Mobie	id=g:2312714
Mobi-Djeme	id=g:2312715
Mobiba	id=g:2312716
Mobi	id=g:2312717
Mobengbanga	id=g:2312718
Mobenga	id=g:2312719
Mobenga	id=g:2312720
Mobena	id=g:2312721
Mobela	id=g:2312722
Mobeka	id=g:2312723
Mobede	id=g:2312724
Mobanga-Telepasa	id=g:2312725
Mobanga	id=g:2312726
Mobambo	id=g:2312727
Mobai	id=g:2312728
Moanza	id=g:2312729
Moanda	id=g:2312730
Moanda	id=g:2312731
Moanda	id=g:2312732
Moanda	id=g:2312733
Moambo	id=g:2312734
Moalo	id=g:2312735
Moaka	id=g:2312736
Moaka	id=g:2312737
Moabi	id=g:2312738
Miwanzi	id=g:2312739
Mitshakila	id=g:2312740
Miti-Miti	id=g:2312741
Miti-Miti	id=g:2312742
Miti-Miti	id=g:2312743
Mitimiti	id=g:2312744
Miti-Mitano	id=g:2312745
Mitime	id=g:2312746
Mitenla	id=g:2312747
Mistandunga	id=g:2312748
Mishimbi	id=g:2312749
Misele	id=g:2312750
Misele	id=g:2312751
Misangi-Katembo	id=g:2312752
Misangi	id=g:2312753
Misana II	id=g:2312754
Misana I	id=g:2312755
Misale	id=g:2312756
Misai	id=g:2312757
Miongo	id=g:2312758
Minsia	id=g:2312759
Mingwangwa	id=g:2312760
Mingondo	id=g:2312761
Mingandji	id=g:2312762
Mindu	id=g:2312763
Mindi	id=g:2312764
Mindele	id=g:2312765
Mimia	id=g:2312766
Mimi	id=g:2312767
Milundu	id=g:2312768
Milundu	id=g:2312769
Milundu	id=g:2312770
Milongo	id=g:2312771
Milombi	id=g:2312772
Milombe	id=g:2312773
Milipi	id=g:2312774
Milapo	id=g:2312775
Milambi	id=g:2312776
Mikwit	id=g:2312777
Mikwi	id=g:2312778
Mikwem	id=g:2312779
Mikwatshi	id=g:2312780
Mikwati-Pupu	id=g:2312781
Mikungu-Esale	id=g:2312782
Mikinzi	id=g:2312783
Mikinga I	id=g:2312784
Mikinga	id=g:2312785
Mikinda	id=g:2312786
Mikano	id=g:2312787
Mikala	id=g:2312788
Mihala	id=g:2312789
Midimba-Fwakamba	id=g:2312790
Mibenge	id=g:2312791
Mibenga	id=g:2312792
Mibale	id=g:2312793
Mibala	id=g:2312794
Miabi	id=g:2312795
Mia	id=g:2312796
Mfuti	id=g:2312797
Mfusu	id=g:2312798
Mfumu	id=g:2312799
Mfumu	id=g:2312800
Mfuatu	id=g:2312801
Mfuaki	id=g:2312802
Mfu	id=g:2312803
Mfidi	id=g:2312804
Metuna	id=g:2312805
Metiba	id=g:2312806
Metenkoi	id=g:2312807
Metau	id=g:2312808
Mesiri	id=g:2312809
Mentsanga-Matende	id=g:2312810
Mensili	id=g:2312811
Mensange	id=g:2312812
Menkwo	id=g:2312813
Menkole	id=g:2312814
Menkao	id=g:2312815
Menge	id=g:2312816
Melomelo	id=g:2312817
Meko	id=g:2312818
Mekiri	id=g:2312819
Mekanga	id=g:2312820
Meite	id=g:2312821
Mebie	id=g:2312822
Mbuye	id=g:2312823
Mbushi	id=g:2312824
Mbuse Mputu	id=g:2312825
Mbundji	id=g:2312826
Mbuli	id=g:2312827
Mbuli	id=g:2312828
Mbule	id=g:2312829
Mbuku-Mbandu	id=g:2312830
Mbuku-Bula	id=g:2312831
Mbuku	id=g:2312832
Mbuku	id=g:2312833
Mbuku	id=g:2312834
Mbuele	id=g:2312835
Mboyo	id=g:2312836
Mboya	id=g:2312837
Île Mboto	id=g:2312838
Mboto	id=g:2312839
Mbongo	id=g:2312840
Mbongo	id=g:2312841
Mbonga	id=g:2312842
Mbomo	id=g:2312843
Mbomo	id=g:2312844
Mboma	id=g:2312845
Mboma	id=g:2312846
Mboma	id=g:2312847
Mbolo	id=g:2312848
Mbolo	id=g:2312849
Mbolo	id=g:2312850
Mbola	id=g:2312851
Mboko	id=g:2312852
Mbiyo	id=g:2312853
Mbinga	id=g:2312854
Mbilankamba II	id=g:2312855
Mbila	id=g:2312856
Mbika	id=g:2312857
Mbien	id=g:2312858
Mbia	id=g:2312859
Mbeye-Monene	id=g:2312860
Mbeye	id=g:2312861
Mbete	id=g:2312862
Mbeni	id=g:2312863
Mbengo-Mbengo	id=g:2312864
Mbengolo	id=g:2312865
Mbengi	id=g:2312866
Mbembo	id=g:2312867
Mbemba	id=g:2312868
Mbe-Makulunzari	id=g:2312869
Mbelembele	id=g:2312870
Mbele	id=g:2312871
Mbela-Mbandu	id=g:2312872
Mbeko	id=g:2312873
Mbeko	id=g:2312874
Mbebeti	id=g:2312875
Mbaya-Antera	id=g:2312876
Mbavu	id=g:2312877
Mbavu	id=g:2312878
Mbata-Yundu	id=g:2312879
Mbata-Nzambi	id=g:2312880
Mbata-Mbenge	id=g:2312881
Mbata-Mbenda	id=g:2312882
Mbata-Kiela	id=g:2312883
Mbata-Kalolo	id=g:2312884
Mbao	id=g:2312885
Mbanza-Nsundi	id=g:2312886
Zone de Mbanza-Ngungu	id=g:2312887
Mbanza-Ngungu	id=g:2312888
Mbanza-Mboma	id=g:2312889
Mbanza-Mbata	id=g:2312890
Mbanza-Makuta	id=g:2312891
Mbanza	id=g:2312892
Mbanga	id=g:2312893
Ville de Mbandaka	id=g:2312894
Mbandaka	id=g:2312895
Mbamulundu	id=g:2312896
Mbaluma	id=g:2312897
Mbali-Iboma	id=g:2312898
Mbali	id=g:2312899
Mbali	id=g:2312900
Mbali	id=g:2312901
Mbale	id=g:2312902
Mbala-Kimoba	id=g:2312903
Mbala	id=g:2312904
Mbala	id=g:2312905
Mbala	id=g:2312906
Mbala	id=g:2312907
Mbala	id=g:2312908
Mbala	id=g:2312909
Île Mbako	id=g:2312910
Mbakini-Mfumu	id=g:2312911
Mbakini-Kisambawati	id=g:2312912
Mbakimi II	id=g:2312913
Mbaki	id=g:2312914
Mbaka-Kose	id=g:2312915
Mbagne	id=g:2312916
Mbage	id=g:2312917
Mba	id=g:2312918
Mba	id=g:2312919
Mazwemi	id=g:2312920
Mazunze	id=g:2312921
Mazumbu Kiwanzi	id=g:2312922
Mazuku	id=g:2312923
Mazuke	id=g:2312924
Mazinga	id=g:2312925
Mazinda	id=g:2312926
Mazinda	id=g:2312927
Maziamu	id=g:2312928
Mayungu	id=g:2312929
Mayumu	id=g:2312930
Mayoyo	id=g:2312931
Mayombo	id=g:2312932
Mayombe	id=g:2312933
Mayoko-Lutundu	id=g:2312934
Mayoko-Kwilu	id=g:2312935
Mayoko	id=g:2312936
Mayoko	id=g:2312937
Mayoda	id=g:2312938
Mayinda	id=g:2312939
Mayimbi	id=g:2312940
Mayimbe	id=g:2312941
Mayili	id=g:2312942
Mayidi	id=g:2312943
Mayete	id=g:2312944
Mayenge	id=g:2312945
Mayenga-Yenga	id=g:2312946
Mayembe	id=g:2312947
Mayangi-Mbwandu	id=g:2312948
Mayambula	id=g:2312949
Mayamba	id=g:2312950
Mayamba	id=g:2312951
Mayala	id=g:2312952
Mayala	id=g:2312953
Chenal Maxwell	id=g:2312954
Mawuya	id=g:2312955
Mawoko	id=g:2312956
Mawete	id=g:2312957
Mawangu	id=g:2312958
Mawanga-Ngama	id=g:2312959
Mawanga	id=g:2312960
Mawana	id=g:2312961
Mavunda-Ndemfu	id=g:2312962
Mavunda	id=g:2312963
Mavuama	id=g:2312964
Maunzi	id=g:2312965
Maulu	id=g:2312966
Maulu	id=g:2312967
Matundulu	id=g:2312968
Matuli	id=g:2312969
Matuka-Matuka	id=g:2312970
Matuka	id=g:2312971
Matue-Tshimi	id=g:2312972
Matomina	id=g:2312973
Matombe	id=g:2312974
Mato	id=g:2312975
Mato	id=g:2312976
Matiti	id=g:2312977
Matinda	id=g:2312978
Matende	id=g:2312979
Matende	id=g:2312980
Mateko	id=g:2312981
Mateko	id=g:2312982
Mateko	id=g:2312983
Île de Mateba	id=g:2312984
Matari	id=g:2312985
Matari	id=g:2312986
Matangu	id=g:2312987
Matangi	id=g:2312988
Matande	id=g:2312989
Matanda	id=g:2312990
Matamba-Solo	id=g:2312991
Matambama-Kanzi	id=g:2312992
Matamba-Kalenge	id=g:2312993
Matamba	id=g:2312994
Matamba	id=g:2312995
Matamba	id=g:2312996
Matamanko	id=g:2312997
Matalimbo	id=g:2312998
Matalimbo	id=g:2312999
Matala	id=g:2313000
Ville de Matadi	id=g:2313001
Matadi	id=g:2313002
Matadi	id=g:2313003
Masunguti	id=g:2313004
Masondama	id=g:2313005
Masombo	id=g:2313006
Masingi	id=g:2313007
Masina	id=g:2313008
Masimba	id=g:2313009
Zone de Masi-Manimba	id=g:2313010
Masi-Manimba	id=g:2313011
Masia-Mbio	id=g:2313012
Masia-Kwa	id=g:2313013
Masia	id=g:2313014
Mashio	id=g:2313015
Mashini	id=g:2313016
Masemfu	id=g:2313017
Masele-Intsumu	id=g:2313018
Masekese	id=g:2313019
Maseke	id=g:2313020
Mase	id=g:2313021
Mase	id=g:2313022
Masapo	id=g:2313023
Masangi	id=g:2313024
Masangi	id=g:2313025
Masamuna	id=g:2313026
Masamba	id=g:2313027
Masamanga	id=g:2313028
Masala	id=g:2313029
Masabu	id=g:2313030
Maringa	id=g:2313031
Mapungu	id=g:2313032
Mapemba	id=g:2313033
Mapanda	id=g:2313034
Mapalalanga	id=g:2313035
Mao	id=g:2313036
Mao	id=g:2313037
Manzulu	id=g:2313038
Manzuila	id=g:2313039
Manzonzi	id=g:2313040
Manzontshi	id=g:2313041
Manzere	id=g:2313042
Manzengele	id=g:2313043
Manzaw	id=g:2313044
Manzatshi	id=g:2313045
Manzala	id=g:2313046
Manunka	id=g:2313047
Manunka	id=g:2313048
Mantshiene	id=g:2313049
Mansielele	id=g:2313050
Mansende	id=g:2313051
Mansele	id=g:2313052
Mankondo	id=g:2313053
Mankondo	id=g:2313054
Mankonde	id=g:2313055
Mankeni	id=g:2313056
Mankala	id=g:2313057
Mankaketi	id=g:2313058
Mankaketi	id=g:2313059
Maniete	id=g:2313060
Manie II	id=g:2313061
Manie I	id=g:2313062
Manianga	id=g:2313063
Manianga	id=g:2313064
Mani	id=g:2313065
Mani	id=g:2313066
Mangungu	id=g:2313067
Mangungu	id=g:2313068
Mangungu	id=g:2313069
Manguba	id=g:2313070
Mangu	id=g:2313071
Mangombo	id=g:2313072
Mangolu	id=g:2313073
Mangolo	id=g:2313074
Mange Sud	id=g:2313075
Mange Nord	id=g:2313076
Mangembo	id=g:2313077
Mangbwala	id=g:2313078
Mangandu	id=g:2313079
Mangambo	id=g:2313080
Mangalangongo	id=g:2313081
Mangala	id=g:2313082
Mangai	id=g:2313083
Mangai	id=g:2313084
Manga	id=g:2313085
Manga	id=g:2313086
Manga	id=g:2313087
Manga	id=g:2313088
Mandundu	id=g:2313089
Mandundu	id=g:2313090
Mandongo	id=g:2313091
Mandata	id=g:2313092
Mandanda	id=g:2313093
Mandamba	id=g:2313094
Mamuele	id=g:2313095
Mamsasai	id=g:2313096
Mampungu	id=g:2313097
Mampuku	id=g:2313098
Mampopwene	id=g:2313099
Mampoko	id=g:2313100
Mampindji	id=g:2313101
Mami	id=g:2313102
Mamfalo	id=g:2313103
Mame	id=g:2313104
Mambutu-Nka	id=g:2313105
Mambu	id=g:2313106
Mambow	id=g:2313107
Mambo	id=g:2313108
Mambiri	id=g:2313109
Mambipa	id=g:2313110
Mambika	id=g:2313111
Mambau	id=g:2313112
Mambata	id=g:2313113
Mambala	id=g:2313114
Malutu	id=g:2313115
Malundu	id=g:2313116
Malundja	id=g:2313117
Malunda	id=g:2313118
Maluku-Maes	id=g:2313119
Maluku	id=g:2313120
Malualumba	id=g:2313121
Malu	id=g:2313122
Malono	id=g:2313123
Malongi	id=g:2313124
Malonga	id=g:2313125
Malonde	id=g:2313126
Malodi-Mukedi	id=g:2313127
Malembe	id=g:2313128
Malemba	id=g:2313129
Malele	id=g:2313130
Malele	id=g:2313131
Malele	id=g:2313132
Malela-Inkin	id=g:2313133
Malela	id=g:2313134
Malela	id=g:2313135
Malela	id=g:2313136
Chenal de Maleke	id=g:2313137
Maleke	id=g:2313138
Malebo	id=g:2313139
Maleba	id=g:2313140
Malangwa	id=g:2313141
Malanga	id=g:2313142
Malanga	id=g:2313143
Malanga	id=g:2313144
Malanga	id=g:2313145
Malambo	id=g:2313146
Makwa	id=g:2313147
Makuta	id=g:2313148
Makungulu	id=g:2313149
Makungi-Mazi	id=g:2313150
Makunga	id=g:2313151
Makumaku	id=g:2313152
Makuma	id=g:2313153
Makuluandonga	id=g:2313154
Makuala Mbungu	id=g:2313155
Makua	id=g:2313156
Makoso	id=g:2313157
Makongo-Pindi	id=g:2313158
Makongo	id=g:2313159
Makonga	id=g:2313160
Makodia-Mutayi	id=g:2313161
Makobokuese	id=g:2313162
Makinzi	id=g:2313163
Makinga	id=g:2313164
Makiku	id=g:2313165
Makie	id=g:2313166
Makfu	id=g:2313167
Makengo	id=g:2313168
Makengo	id=g:2313169
Makela	id=g:2313170
Makei	id=g:2313171
Makaya	id=g:2313172
Makaw	id=g:2313173
Makanza	id=g:2313174
Makanga-Mukibunzi	id=g:2313175
Makanga II	id=g:2313176
Makanga I	id=g:2313177
Makanga	id=g:2313178
Makanga	id=g:2313179
Makandja	id=g:2313180
Makandja	id=g:2313181
Makala	id=g:2313182
Makala	id=g:2313183
Makako	id=g:2313184
Makakala	id=g:2313185
Maka	id=g:2313186
Maka	id=g:2313187
Maka	id=g:2313188
Maka	id=g:2313189
Mai-Pili	id=g:2313190
Sous-Région de Mai-Ndombe	id=g:2313191
Lac Mai-Ndombe	id=g:2313192
Maindombe	id=g:2313193
Maidoli	id=g:2313194
Mahungu	id=g:2313195
Mahua	id=g:2313196
Mahana	id=g:2313197
Maganda	id=g:2313198
Magala	id=g:2313199
Mafungu	id=g:2313200
Mafula	id=g:2313201
Mafukebo	id=g:2313202
Mafuambo-Kiesa	id=g:2313203
Mafuambo-Kibenza	id=g:2313204
Mafua	id=g:2313205
Mafishi	id=g:2313206
Madya	id=g:2313207
Maduda	id=g:2313208
Madjoko	id=g:2313209
Madjoko	id=g:2313210
Madjoko	id=g:2313211
Madinga	id=g:2313212
Madimbi	id=g:2313213
Madimbi	id=g:2313214
Madimba-Mau	id=g:2313215
Madimba-Lundu	id=g:2313216
Zone de Madimba	id=g:2313217
Madimba	id=g:2313218
Madimba	id=g:2313219
Madimba	id=g:2313220
Madimba	id=g:2313221
Madibu	id=g:2313222
Madibi	id=g:2313223
Madiadia	id=g:2313224
Mabunzi	id=g:2313225
Mabungulu	id=g:2313226
Mabundji	id=g:2313227
Mabunda	id=g:2313228
Mabu-Gboybo	id=g:2313229
Mabubu	id=g:2313230
Mabo-Taw	id=g:2313231
Mabombo	id=g:2313232
Mabolongo	id=g:2313233
Mabo-Kogba	id=g:2313234
Mabinza	id=g:2313235
Mabili	id=g:2313236
Mabilabila	id=g:2313237
Mabidi	id=g:2313238
Maberu	id=g:2313239
Mabenga-Cité	id=g:2313240
Mabenga-Aval	id=g:2313241
Chenal de Mabembe	id=g:2313242
Mabembe	id=g:2313243
Mabanga	id=g:2313244
Mabanga	id=g:2313245
Mabamampolo	id=g:2313246
Mabamaba	id=g:2313247
Mabala	id=g:2313248
Mabako	id=g:2313249
Mabaka	id=g:2313250
Mabaka	id=g:2313251
Mabaka	id=g:2313252
Ma	id=g:2313253
Lwitu	id=g:2313254
Lwiti	id=g:2313255
Lwidi	id=g:2313256
Luzumu	id=g:2313257
Luzubi	id=g:2313258
Luzau	id=g:2313259
Luwu	id=g:2313260
Luwengele	id=g:2313261
Luwano	id=g:2313262
Luwai	id=g:2313263
Luvuvama	id=g:2313264
Luvunu	id=g:2313265
Luvukano	id=g:2313266
Luvu	id=g:2313267
Luvituku	id=g:2313268
Luvemba	id=g:2313269
Luvanga	id=g:2313270
Luvaka	id=g:2313271
Luvaka	id=g:2313272
Lutshima	id=g:2313273
Lutshima	id=g:2313274
Lutsangwa	id=g:2313275
Lutezu	id=g:2313276
Lutembo	id=g:2313277
Luswete	id=g:2313278
Lusoni	id=g:2313279
Lusoni	id=g:2313280
Lusoni	id=g:2313281
Lusolozi	id=g:2313282
Luxico	id=g:2313283
Lusengo	id=g:2313284
Lusengi-Mwambo	id=g:2313285
Lusemvu	id=g:2313286
Luse	id=g:2313287
Lusanga I	id=g:2313288
Lusanga	id=g:2313289
Lusanga	id=g:2313290
Lusanga	id=g:2313291
Lusako	id=g:2313292
Zone de Luozi	id=g:2313293
Luozi	id=g:2313294
Luozi	id=g:2313295
Luono	id=g:2313296
Lunzadi	id=g:2313297
Lunza	id=g:2313298
Lunungu	id=g:2313299
Luno	id=g:2313300
Lunkala	id=g:2313301
Lunionzo	id=g:2313302
Lungwama	id=g:2313303
Lungu I	id=g:2313304
Lungi	id=g:2313305
Lungézi	id=g:2313306
Lunga Vasa	id=g:2313307
Lunga	id=g:2313308
Lunelo	id=g:2313309
Lundulu	id=g:2313310
Lundu	id=g:2313311
Lundu	id=g:2313312
Lundu	id=g:2313313
Lundu	id=g:2313314
Lundu	id=g:2313315
Lundanda	id=g:2313316
Lunda	id=g:2313317
Lunana-Kindamba	id=g:2313318
Luna	id=g:2313319
Luna	id=g:2313320
Luna	id=g:2313321
Lumueno-Mazinga	id=g:2313322
Lumueno	id=g:2313323
Lumene	id=g:2313324
Lumbu	id=g:2313325
Lumbi-Nzinda	id=g:2313326
Lumbi	id=g:2313327
Lumbi	id=g:2313328
Lumbe	id=g:2313329
Lumbamba	id=g:2313330
Lumbala	id=g:2313331
Lumba II	id=g:2313332
Lumba I	id=g:2313333
Lumba	id=g:2313334
Lulungu	id=g:2313335
Lulua	id=g:2313336
Lulu	id=g:2313337
Lulonga	id=g:2313338
Lulonga	id=g:2313339
Lulofe	id=g:2313340
Lulaw	id=g:2313341
Lulao	id=g:2313342
Lula Nsele	id=g:2313343
Lula	id=g:2313344
Lula	id=g:2313345
Lukwe	id=g:2313346
Lukwakwa	id=g:2313347
Lukuti	id=g:2313348
Lukuti	id=g:2313349
Lukuti	id=g:2313350
Île Ouakongo	id=g:2313351
Lukusu	id=g:2313352
Lukuni	id=g:2313353
Lukungu I	id=g:2313354
Lukungu	id=g:2313355
Lukunga	id=g:2313356
Lukunga	id=g:2313357
Lukunga	id=g:2313358
Lukunga	id=g:2313359
Lukunga	id=g:2313360
Lukunga	id=g:2313361
Lukunga	id=g:2313362
Lukula-Mwana	id=g:2313363
Zone de Lukula	id=g:2313364
Lukula	id=g:2313365
Lukula	id=g:2313366
Lukuendji	id=g:2313367
Lukoshi-Bambala	id=g:2313368
Lukopo	id=g:2313369
Lukombe	id=g:2313370
Lukolela	id=g:2313371
Lukole	id=g:2313372
Lukoko	id=g:2313373
Lukiri	id=g:2313374
Lukinda	id=g:2313375
Luki	id=g:2313376
Luki	id=g:2313377
Lukenie	id=g:2313378
Lukenie	id=g:2313379
Lukenia	id=g:2313380
Lucaia	id=g:2313381
Lukaya	id=g:2313382
Lukatshikatshi	id=g:2313383
Lukasu	id=g:2313384
Lukasi	id=g:2313385
Lukasi	id=g:2313386
Lukaosi	id=g:2313387
Lukanga	id=g:2313388
Lukanga	id=g:2313389
Lukamba-Lengi	id=g:2313390
Lukamba	id=g:2313391
Lukala	id=g:2313392
Lukala	id=g:2313393
Lukala	id=g:2313394
Lukala	id=g:2313395
Lukala	id=g:2313396
Luka	id=g:2313397
Luita	id=g:2313398
Luishi	id=g:2313399
Luisa	id=g:2313400
Luilo	id=g:2313401
Luila II	id=g:2313402
Luila I	id=g:2313403
Luila	id=g:2313404
Luila	id=g:2313405
Luila	id=g:2313406
Luila	id=g:2313407
Luie-Kibaya	id=g:2313408
Luie	id=g:2313409
Luie	id=g:2313410
Luidi	id=g:2313411
Baza	id=g:2313412
Luhombo	id=g:2313413
Luhemba-Kafi	id=g:2313414
Luhemba	id=g:2313415
Lufu-Toto	id=g:2313416
Lufushi	id=g:2313417
Lufushi	id=g:2313418
Lufuna	id=g:2313419
Lufumba	id=g:2313420
Lufuku	id=g:2313421
Lufuku	id=g:2313422
Lufuku	id=g:2313423
Lufuku	id=g:2313424
Lufudi	id=g:2313425
Lufu	id=g:2313426
Lufu	id=g:2313427
Lufimi-Lufuna	id=g:2313428
Lufimi	id=g:2313429
Luete	id=g:2313430
Luesi	id=g:2313431
Lueri	id=g:2313432
Luende-Boto	id=g:2313433
Luende	id=g:2313434
Luenda	id=g:2313435
Lueme	id=g:2313436
Luembe	id=g:2313437
Luembe	id=g:2313438
Luem	id=g:2313439
Luele-Intsumu	id=g:2313440
Luele-Eyi	id=g:2313441
Luele-Elanga	id=g:2313442
Luele-Ekubi	id=g:2313443
Luele	id=g:2313444
Lueki	id=g:2313445
Lueke	id=g:2313446
Ludizi	id=g:2313447
Ludiwa	id=g:2313448
Ludika I	id=g:2313449
Lubwetshi-Zulu	id=g:2313450
Lubwetshi-Lamba	id=g:2313451
Lubwa	id=g:2313452
Lubuzi	id=g:2313453
Lubuzi	id=g:2313454
Lubunzia	id=g:2313455
Lubue	id=g:2313456
Lubua	id=g:2313457
Lubolo	id=g:2313459
Lubolo	id=g:2313460
Lubisi	id=g:2313461
Lubishi	id=g:2313462
Lubimvu	id=g:2313463
Lubi	id=g:2313464
Lubembo	id=g:2313465
Lubamiti	id=g:2313466
Lubalo	id=g:2313467
Luba	id=g:2313468
Luba	id=g:2313469
Lua-Vindu	id=g:2313470
Luaski	id=g:2313471
Luasi	id=g:2313472
Luasa	id=g:2313473
Luanya	id=g:2313474
Luano	id=g:2313475
Luano	id=g:2313476
Luano	id=g:2313477
Luano	id=g:2313478
Luanika	id=g:2313479
Luanika	id=g:2313480
Luanika	id=g:2313481
Luani	id=g:2313482
Luango	id=g:2313483
Luanga	id=g:2313484
Luandja	id=g:2313485
Lualungu	id=g:2313486
Lualulambwako	id=g:2313487
Luali	id=g:2313488
Luali	id=g:2313489
Luale	id=g:2313490
Luala	id=g:2313491
Luala	id=g:2313492
Luaki	id=g:2313493
Lua-Ipeke	id=g:2313494
Lua-Giri	id=g:2313495
Lua-Dekere	id=g:2313496
Luabu	id=g:2313497
Luaba	id=g:2313498
Lua	id=g:2313499
Lua	id=g:2313500
Lua	id=g:2313501
Lua	id=g:2313502
Lua	id=g:2313503
Lua	id=g:2313504
Lua	id=g:2313505
Lua	id=g:2313506
Lozo-Kakese	id=g:2313507
Lozo	id=g:2313508
Lozo	id=g:2313509
Lozi	id=g:2313510
Lowayo	id=g:2313511
Lowala	id=g:2313512
Lowala	id=g:2313513
Lowa	id=g:2313514
Lowa	id=g:2313515
Lovo	id=g:2313516
Lovo	id=g:2313517
Lotumbe	id=g:2313518
Lotoko	id=g:2313519
Lotoko	id=g:2313520
Lotoi	id=g:2313521
Lotima	id=g:2313522
Losombo	id=g:2313523
Losoi	id=g:2313524
Losofi	id=g:2313525
Loso	id=g:2313526
Loso	id=g:2313527
Loso	id=g:2313528
Losengi	id=g:2313529
Losenge	id=g:2313530
Losandja	id=g:2313531
Losambo	id=g:2313532
Losa	id=g:2313533
Loposo	id=g:2313534
Loposi	id=g:2313535
Lopori	id=g:2313536
Loponde	id=g:2313537
Loponde	id=g:2313538
Lopeke	id=g:2313539
Lopandjo	id=g:2313540
Loombo	id=g:2313541
Looma	id=g:2313542
Loolo-Rive	id=g:2313543
Loolo Ekoto	id=g:2313544
Loole	id=g:2313545
Looku	id=g:2313546
Lonzo	id=g:2313547
Lonongo	id=g:2313548
Lonkoi	id=g:2313549
Lonio	id=g:2313550
Longuli	id=g:2313551
Longo-Biole	id=g:2313552
Longo	id=g:2313553
Longele	id=g:2313554
