Aiyede	id=g:2351598
Akankpa	id=g:6854806
Ikot Mbuze	id=g:6854807
Afia Isong	id=g:6854808
Agarubo	id=g:6854809
Ndeakpachara	id=g:6854810
Ikot Ewo	id=g:6854811
Igboga Nabor	id=g:6854812
Okum	id=g:6854813
Nkimoja	id=g:6854814
Obung	id=g:6854815
Orira	id=g:6854816
Beche	id=g:6854820
Okiyi	id=g:6854822
Ukwa	id=g:6854823
Oru	id=g:6854824
Udem	id=g:6854825
Ochamini Betem	id=g:6854826
Akonobi Creek	id=g:6854828
Ugom Creek	id=g:6854830
Ubiba Forest Reserve	id=g:6854831
Eastern Nigeria Development Corporation Ibiae Oil Palm Estate	id=g:6854832
Agoi Forest Reserve	id=g:6854835
Akunakuna	id=g:6854836
Udam	id=g:6854837
Itu	id=g:6854841
Ikuroh	id=g:6854842
Nfamebine Akpama	id=g:6854843
Ayukaba	id=g:6854845
Ukpon River Forest Reserve	id=g:6854846
Akatam	id=g:6854849
Abum	id=g:6854851
Agbotai	id=g:6854852
Mfum	id=g:6854853
Eastern Nigeria Development Corporation Rubber Estate	id=g:6854856
Uhura	id=g:6854857
Afafanyi	id=g:6854858
Eastern Nigeria Development Corporation Cocoa Estate	id=g:6854859
Ntor	id=g:6854860
Ekukunela	id=g:6854861
Egrude	id=g:6854862
Akwa Inyang	id=g:6854863
Ukpon	id=g:6854864
St. Brendan’s Secondary School	id=g:6854865
Echora	id=g:6854866
Four Corners	id=g:6854867
Nkum Plantation	id=g:6854868
Inukpen	id=g:6854869
Otere	id=g:6854870
Cross River Mills	id=g:6854871
Fama	id=g:6854897
Okum	id=g:6855237
Okwangwo and Boshi Forest Reserve	id=g:6855315
Matene	id=g:6855322
Kureke	id=g:6855389
Ava	id=g:6855399
Anbagivi	id=g:6855403
Bongwega	id=g:6855406
Echin Betsun	id=g:6855414
Sumo	id=g:6855417
Bigbo	id=g:6855418
Negbe	id=g:6855420
Afaabe	id=g:6855421
Mbewé	id=g:6855423
Matazu	id=g:6855425
Tuane	id=g:6855426
Amire	id=g:6855431
Mbahura Forest Reserve	id=g:6855433
Hande	id=g:6855437
Pirogue	id=g:6855439
Manga	id=g:6855442
Mbakoso Forest Reserve	id=g:6855445
Abagu	id=g:6855447
Mku	id=g:6855448
Pae	id=g:6855449
Lesa	id=g:6855450
Amire u Kiriki	id=g:6855451
Mallam	id=g:6855926
Kabara Hills	id=g:6855946
River Ugbo	id=g:6856213
Maku	id=g:6856214
Ogbunu	id=g:6856215
Ogbu	id=g:6856216
River Mamu	id=g:6856217
Maku	id=g:6856218
Achi	id=g:6856219
Mamu River Forest Reserve	id=g:6856220
Nofia	id=g:6856221
Nofia	id=g:6856222
Oji River Forest Reserve	id=g:6856223
Ihe	id=g:6856224
Nkomoru	id=g:6856225
Amakka	id=g:6856226
River Myuna	id=g:6856227
River Ofam	id=g:6856228
Azugene-Umumba-Ndiagu	id=g:6856229
Aguobu-Umumba	id=g:6856230
Aguobu-Umana	id=g:6856231
Umuna-Umuawo	id=g:6856232
Ezemaowa	id=g:6856233
Oha	id=g:6856234
Ezillo	id=g:6856235
Amadim-Olo	id=g:6856236
Enugu Forest Reserve	id=g:6856237
Ama-Awji	id=g:6856238
Omudi	id=g:6856239
River Isra	id=g:6856240
Agbawo	id=g:6856241
Ugwago	id=g:6856242
Ekwegbe Hill	id=g:6856243
Uvru	id=g:6856244
Amono	id=g:6856245
Ugwojoro	id=g:6856246
Acharichankpume	id=g:6856247
Mkpor	id=g:6856248
Umuida	id=g:6856249
Nkwoida	id=g:6856250
Opalu	id=g:6856251
Akpanya	id=g:6856252
River Aboine	id=g:6856253
Abaja-Ngwo	id=g:6856254
Zala	id=g:6856642
Shinguile	id=g:6914550
Ichargue	id=g:6914551
Ebiagui	id=g:6914552
Itegui	id=g:6914553
Mbaguidi	id=g:6914554
Ojuje	id=g:6914555
Obuma	id=g:6914556
Igbam	id=g:6914557
Obe Jelili	id=g:6914558
Oye	id=g:6914559
Ikpomoloko	id=g:6914560
Idelele	id=g:6914561
Igwe	id=g:6914562
Ikahi	id=g:6914563
Aloma	id=g:6914564
Icheri	id=g:6914565
Adidabe	id=g:6914566
Ohaglede	id=g:6914567
Ndegbaraso	id=g:6914568
Edukwu Iyima	id=g:6914569
Edukwu Egbu	id=g:6914570
Okponga	id=g:6914571
Oji Egbe	id=g:6914572
Ochonum	id=g:6914573
Ekoti	id=g:6914574
Wori Obotu	id=g:6914575
Kakwagum	id=g:6914576
Okuaro	id=g:6914577
Adop	id=g:6914578
Nwang	id=g:6914579
Achara	id=g:6914580
Nkum	id=g:6914581
Ojianya	id=g:6914582
Olosi	id=g:6914583
Ijilaga	id=g:6914584
Okposi	id=g:6914585
Ndi Anamacha	id=g:6914586
Ndeagu	id=g:6914587
Ejaga	id=g:6914588
Aja	id=g:6914589
Ofafuk	id=g:6914590
Itinta	id=g:6914591
Ngo	id=g:6914592
Mebrukpa	id=g:6914593
Eja	id=g:6914594
Ogurude	id=g:6914595
Mbode	id=g:6914596
Okposi	id=g:6914597
Okpura	id=g:6914598
Ejihafa	id=g:6914599
Abayong	id=g:6914600
Mol	id=g:6914601
Ahumanum	id=g:6914602
Oyina	id=g:6914603
Ndona	id=g:6914604
Ochongo	id=g:6914605
Alebo	id=g:6914606
Okpoduma	id=g:6914607
Ogbanyim	id=g:6914608
Obiago Ndubia	id=g:6914609
Ntara Waterside	id=g:6914610
Ogbodo	id=g:6914611
Ijibollo	id=g:6914612
Ngom	id=g:6914613
Oshen	id=g:6914614
Bitutu	id=g:6914615
Ndenwenyi	id=g:6914616
Okpodon	id=g:6914617
Ndi	id=g:6914618
Ndiweya	id=g:6914619
Ijegbeji	id=g:6914620
Obiagu Ibom	id=g:6914621
Ijutum	id=g:6914622
Olakidung	id=g:6914623
Mkpaya	id=g:6914624
Idoro	id=g:6914625
Ogamana	id=g:6914626
Ofofadim	id=g:6914627
Okunbongha	id=g:6914628
Idda	id=g:6914629
Ofumana	id=g:6914630
Odor Atam	id=g:6914631
Okpechi	id=g:6914632
Ogurokpon	id=g:6914633
Ebiom	id=g:6914634
Eganga	id=g:6914635
Onyen	id=g:6914636
Ofunikpangha	id=g:6914637
Ogada	id=g:6914638
Owakande	id=g:6914639
Imabana	id=g:6914640
Onian	id=g:6914641
Nkum Apambe	id=g:6914642
Edor	id=g:6914643
Ntu	id=g:6914644
Nkum	id=g:6914645
Nkim	id=g:6914646
Ntinub	id=g:6914647
Eja	id=g:6914648
Adub	id=g:6914649
Mfom	id=g:6914650
Okuku Lepuole	id=g:6914651
Otukpo	id=g:6914652
Alonye	id=g:6914653
Oloko	id=g:6914654
Ibi	id=g:6914655
Iyab	id=g:6914656
Imaje	id=g:6914657
Bekwara	id=g:6914658
Etikpa	id=g:6914659
Obosu	id=g:6914660
Nshebori	id=g:6914661
America	id=g:6914662
Adagum	id=g:6914663
Niua-Bano	id=g:6914664
Zaria	id=g:6914665
Mfom	id=g:6914666
Ukpe	id=g:6914667
Asaba	id=g:6914668
Egbe	id=g:6914669
Jerusalem	id=g:6914670
Ifiayong	id=g:6914671
Mbaya	id=g:6914672
Ekunpa	id=g:6914673
Bankpo	id=g:6914674
Nkanya	id=g:6914675
Nkanya	id=g:6914676
Agrigon	id=g:6914677
Ofurekpe	id=g:6914678
Otegbo	id=g:6914679
Bitol	id=g:6914680
Esuk Ekpo Eyo	id=g:6915248
Aqua Obio Inwang Nsidung	id=g:6915250
Obuto Creek	id=g:6915251
Tom Shot Island	id=g:6915252
Akai Udo	id=g:6915253
Esin Ufot Eyamba	id=g:6915254
Ikpa Ene Creek	id=g:6915255
Edik Ito	id=g:6915256
Mbebu	id=g:6915257
Ishie Town	id=g:6915258
Ediba Beach	id=g:6915259
Ifondo	id=g:6915260
Eto Mkpe Archibong Edem	id=g:6915261
Atim Osam	id=g:6915262
Edem Esa	id=g:6915263
Ikot Asuquo Afon Anye	id=g:6915264
Akwa Obio	id=g:6915265
Okoroba Oyo Ita	id=g:6915266
Ikot Ndok Anie	id=g:6915267
Ikot Efio-Odiong Ene	id=g:6915268
Ekpri Ikang	id=g:6915269
Obufa Esuk Orok	id=g:6915270
Etisang Ebughu	id=g:6915271
Asana Ikang	id=g:6915272
Ibuot Ikot	id=g:6915273
Obio Ndobo	id=g:6915274
Ntrukpum	id=g:6915275
Etebi Idung Ita	id=g:6915276
Esuk Ntete	id=g:6915277
Issiet	id=g:6915278
Edem Ibiok	id=g:6915279
Ikot Edebo	id=g:6915280
Western Channel	id=g:6915281
Ikot Ekpot	id=g:6915282
Iwok Obio Anduang	id=g:6915283
Eweme	id=g:6915284
Ikot Ebiyan	id=g:6915285
Ikono	id=g:6915286
Itak	id=g:6915287
Ate	id=g:6915288
Osu Ofi	id=g:6915289
Ebighi Anwa	id=g:6915290
Udung Ekim	id=g:6915291
Uya Oron Creek	id=g:6915292
Ediko	id=g:6915293
Eyobiasang	id=g:6915294
Akpa Utong	id=g:6915295
Aba Ekpe	id=g:6915296
Odoro Nkot	id=g:6915297
Afaha Ekpene Edi	id=g:6915298
Ekpene Edi	id=g:6915299
Akpeti Creek	id=g:6915300
Isong Inyurig	id=g:6915301
Oro Ukun	id=g:6915302
Qua Iboe Terminal	id=g:6915303
Mimbo Town	id=g:6915304
Edik Okon Idem	id=g:6915305
Edik Idim	id=g:6915306
Esuk Enwang	id=g:6915397
Nkakat Ikot Eyamba	id=g:6915398
Ikot Oma	id=g:6915399
Bolo	id=g:6930105
Yankari National Park	id=g:6941828
Aonang Paradise Resort & Long Stay	id=g:6957188
Namoda	id=g:6957727
Margai	id=g:6957728
Bigir	id=g:6958016
Mayel Kwa	id=g:6958017
Bulamakori	id=g:6958018
Muvataful	id=g:6958019
Taful	id=g:6958020
Goroduku	id=g:6960095
Goru	id=g:6960108
Tungan Dogona	id=g:6960109
Tungan Bajida	id=g:6960121
Anzakwara	id=g:6960130
Tungan Bagum	id=g:6960131
Malero	id=g:6960132
Tungan Auna	id=g:6960135
Tungan Noma	id=g:6960192
Tungan Sule	id=g:6960221
Tungan Daindi	id=g:6960238
Godebe	id=g:6960261
Tungan Birji	id=g:6960262
Sabon Gari	id=g:6960323
Rogan Fulani	id=g:6960367
Dogon Daji Hill	id=g:6960368
Tungan-Nuhubanu	id=g:6960369
Tungan Baidu	id=g:6960370
Tungan-Hakimi	id=g:6960371
Tungan Kuruma	id=g:6960372
Tungan Rogo	id=g:6960373
Asarara	id=g:6960374
Tungan Kokani	id=g:6960375
Godabawa	id=g:6960376
Chidakai	id=g:6960377
Sabon Gari	id=g:6960378
Banikube	id=g:6960379
Rintowa	id=g:6960380
Nasawara	id=g:6960381
Kuronto	id=g:6960382
Tungan Sumaru	id=g:6960383
Tungan Dodo	id=g:6960384
Akalole	id=g:6960385
Masoma	id=g:6960386
Tunga Baraje	id=g:6960387
Sabon Gari	id=g:6960388
Dugua	id=g:6960389
Tungan Belkeri	id=g:6960390
Tungan Bari	id=g:6960391
Yelawa	id=g:6960392
Angwan Hima	id=g:6960393
Tungan-Alhaji-Musa	id=g:6960394
Tungan Maji	id=g:6960395
Tungan Sandago	id=g:6960396
Tungan Madi	id=g:6960397
Kwara Tegi	id=g:6960398
Gamii	id=g:6960399
Tungan Noma	id=g:6960400
Tungan Alhaji	id=g:6960401
Dugu Bangu	id=g:6960402
Daba	id=g:6960403
Tungan Maiyara	id=g:6960404
Jabali	id=g:6960405
Tungan Daudu	id=g:6960406
Tungan Amadu	id=g:6960407
Tungan Mallam Garuba	id=g:6960408
Aljenaari	id=g:6960409
Mumuni	id=g:6960410
Gurugabe	id=g:6960411
Gwantani	id=g:6960412
Pakinga	id=g:6960413
Modo	id=g:6960414
Tungan-Jibo	id=g:6960415
Ungwan-Mayaiki	id=g:6960416
Tungun Yankwora	id=g:6960417
Tungan Alwaji	id=g:6960418
Tungan Manaba	id=g:6960419
Tungan Reri	id=g:6960420
Ungwan-Hamidu	id=g:6960421
Kwali Kwara	id=g:6960422
Tungan Ladan	id=g:6960423
Sabon Zonga	id=g:6960424
Tungan Brawa	id=g:6960425
Naha	id=g:6960426
Adamu	id=g:6960427
Tungu Oseni	id=g:6960428
Dasalam	id=g:6960429
Tungan Malanderi	id=g:6960430
Angwan Shiaka	id=g:6960431
Mufoo	id=g:6960432
Tungan-Gado	id=g:6960433
Farankya	id=g:6960434
Ungwan-Hassan	id=g:6960436
Nasarawa	id=g:6960437
Tungan Kiroma	id=g:6960438
Tungan Baje	id=g:6960439
Tunga Goge	id=g:6960440
Tungan Gwaya	id=g:6960441
Tungan Taunna	id=g:6960442
Gidan Zana	id=g:6960443
Balalangu	id=g:6960444
Tungan Daudu Ngare	id=g:6960445
Tungan Yakwe	id=g:6960446
Tungan Sabo	id=g:6960447
Wagawaga	id=g:6960448
Biriji	id=g:6960449
River Gwaya	id=g:6960450
River Bani	id=g:6960455
River Gbesa	id=g:6960456
River Buwa	id=g:6960457
River Gwandu	id=g:6960458
River Kabaka	id=g:6960459
River Saswa	id=g:6960460
River Salwia	id=g:6960461
River Bana	id=g:6960462
Seinchi	id=g:6960463
Tungan Kada	id=g:6960464
Tungan Noma	id=g:6960465
Dugan Daji	id=g:6960466
Tungan Madugu	id=g:6960467
Tungan Rangwada	id=g:6960468
Tungan Arawa	id=g:6960469
Digiza	id=g:6960470
Tungan Bakiri	id=g:6960471
Illoka Oje Forest Reserve	id=g:6960472
River Yantala	id=g:6960473
River Kwantara	id=g:6960474
Biongbe Hill	id=g:6960475
Moroagba Hill	id=g:6960476
Biten Hills	id=g:6960477
Gbeasa Hill	id=g:6960478
Dutse Biyu Hills	id=g:6960479
Koudu	id=g:6960480
Gbesai	id=g:6960481
River Gaoanga	id=g:6960482
Tafe	id=g:6960483
River Shuote	id=g:6960484
River Toutian	id=g:6960485
River Kofiona	id=g:6960486
River Nekasa	id=g:6960487
River Osio Kapana	id=g:6961474
River Fioswa	id=g:6962177
River Itena	id=g:6962178
River Gbeo	id=g:6962179
River Baviona	id=g:6962180
River Berege	id=g:6962181
River Biona	id=g:6962182
River Nuza	id=g:6962183
River Furana	id=g:6962184
River Kue	id=g:6962185
River Bazakwana	id=g:6962186
Gbinrina	id=g:6962187
Asuwana	id=g:6962401
River Wogbasia	id=g:6962402
Apasa Hill	id=g:6962406
River Baraswana	id=g:6962407
Mayo Lugungel	id=g:6962504
Taful	id=g:6962505
Gorun Yamma	id=g:6963233
Madafa	id=g:6963234
Irore Stream	id=g:6965132
River Ala	id=g:6965133
River Oken	id=g:6965134
Ugbo Creek	id=g:6965135
Ajifre Creek	id=g:6965136
Tolofa Creek	id=g:6965137
Erewojerikuku Creek	id=g:6965138
Okubakuku Creek	id=g:6965139
Idanre Forest Reserve	id=g:6965140
Fayomi Camp	id=g:6965141
Mobaredele	id=g:6965142
Akure Ofosu Forest Reserve	id=g:6965143
Owo Forest Reserve	id=g:6965144
Ute	id=g:6965327
Asolo Camp	id=g:6965359
Obo Camp	id=g:6965360
Umon Camp	id=g:6965361
Ehor	id=g:6965362
Ovbiokhuan	id=g:6965363
Timber Camp	id=g:6965364
Ugbodo Camp	id=g:6965365
Omolege Junction	id=g:6965366
Adedigba Camp	id=g:6965367
Iguevinyoba	id=g:6965368
Aiyegunle Road Camp	id=g:6965369
Igbogo	id=g:6965370
Gbokuli	id=g:6965371
Ayo-Isule	id=g:6965372
Okeluse Forest Reserve	id=g:6965373
Ekiadolor Forest Reserve	id=g:6965374
Ugbokun Junction	id=g:6965375
Iguobazuwa Forest Reserve	id=g:6965376
Ehenomeghele	id=g:6965377
Ogbiyeye	id=g:6965378
Ago-Olatubara	id=g:6965379
Ago-Osogbon	id=g:6965380
Ago-Isobo	id=g:6965381
Obozogbe	id=g:6965382
Agbayau Camp	id=g:6965383
Agbonlaho’s Camp	id=g:6965384
Reubens Camp	id=g:6965385
Ubarogbo	id=g:6965386
River Babui	id=g:6965387
Ugbeku	id=g:6965388
Ebue Forest Reserve	id=g:6965389
Obe	id=g:6965390
Obagie	id=g:6965391
Oku’s Camp	id=g:6965392
Ozomu	id=g:6965393
Kogbota	id=g:6965394
Nyan Camp (II)	id=g:6965395
Daniel’s Camp	id=g:6965396
Kokotoru	id=g:6965397
Ajatitun	id=g:6965398
Abel’s Camp	id=g:6965399
Esanjumi’s Camp	id=g:6965400
Obaretin Forest Reserve	id=g:6965401
Sapoba Forest Reserve	id=g:6965402
Dankoroba	id=g:6965403
Pabe	id=g:6965404
Benesipi	id=g:6965405
Ago Jimmy	id=g:6965406
Ogbonbiri	id=g:6965407
Ayande Camp	id=g:6965408
Asiboro	id=g:6965409
Moro	id=g:6965410
Ago Isaac	id=g:6965411
Ago Egure	id=g:6965412
Awamba	id=g:6965413
Sobo Camp	id=g:6965414
Ago-Adoko	id=g:6965415
Bagbekan	id=g:6965416
Fiena	id=g:6965417
Ologbeh	id=g:6965418
Abioba	id=g:6965419
Burasana Potolo	id=g:6965420
Sobo Camp	id=g:6965421
Asaboro	id=g:6965422
Koko Camp	id=g:6965423
Ubatere	id=g:6965424
Thomas Camp	id=g:6965425
Good Hope	id=g:6965426
Ijaw Camp	id=g:6965427
Urhobo Camp	id=g:6965428
Okurigbo	id=g:6965429
Ago Atilabo	id=g:6965430
Igbaloro	id=g:6965431
Ogolo	id=g:6965432
Oso Camp	id=g:6965433
Owabamibo	id=g:6965434
Idunwenhingbe	id=g:6965435
Iguelaho	id=g:6965436
Sejen	id=g:6965437
Iwu	id=g:6965438
Akiuwa	id=g:6965439
Binibiagbene	id=g:6965440
Ogbabin	id=g:6965441
Ungwan Kolgo	id=g:6968323
Kurage	id=g:6968324
Makari	id=g:6968325
Malabawa	id=g:6968326
Tonka Kure	id=g:6968328
Ungwan Tudu	id=g:6968329
Uangwandi Hills	id=g:6968331
Riga Buwayi	id=g:6968332
Ungwan Baro	id=g:6968335
Ungwan Emana	id=g:6968336
Fakon Zamau	id=g:6968337
Baraya	id=g:6968338
Tudu	id=g:6968340
Sabon Gari	id=g:6968342
Rowa Sala	id=g:6968343
Kwalaye	id=g:6968345
Ungwan Bosare	id=g:6968346
Machere	id=g:6968347
Ungwan Kade	id=g:6968348
Ungwan Megida	id=g:6968349
Ungwan Rini	id=g:6968350
Wuriya Hills	id=g:6968565
Ungwan Labo	id=g:6968567
Ungwan Kanya	id=g:6968568
Ungwan Kalgo	id=g:6968570
Ungwan Malamawa	id=g:6968571
Ungwan Mazubi	id=g:6968572
Goru	id=g:6968573
Ungwan Chufa	id=g:6968575
Pawangu	id=g:6968580
Megina Yunpu Hills	id=g:6968581
Goru	id=g:6968583
Tukoy	id=g:6968584
Garangajia Ridge	id=g:6968850
Dutsin Sabtaka	id=g:6968851
Ungwan Kanta	id=g:6968852
Ungwan Sabanmawa	id=g:6968853
Togoa	id=g:6968854
Gumunde Sabarmawa	id=g:6968855
Dutse Kumci Hill	id=g:6968856
Nagobiraji Hills	id=g:6968858
Ungwan Kibya	id=g:6968859
Ungwan Salma	id=g:6968860
Ungwan Karimu	id=g:6968861
Ungwan Shekarao	id=g:6968862
Gezarawa	id=g:6968863
Tsamiya	id=g:6968864
Danholi	id=g:6968866
Galaro Sani	id=g:6968867
Ungwan Dangaladima	id=g:6968869
Garin Dadu	id=g:6968871
Galaro Kongoro	id=g:6968872
Ungwan Yola	id=g:6968874
Ungwan Bawa	id=g:6968878
Kwartegi	id=g:6968880
Ungwan Manomi	id=g:6968885
Ungwan Baro	id=g:6968886
Ungwan Madaki	id=g:6968887
Ungwan Mala Auta	id=g:6968891
Ungwan Gao	id=g:6968892
Ungwan Mala	id=g:6968894
Ungwan Boto	id=g:6968896
Kansana Saiyena	id=g:6968901
Gungun Maji	id=g:6968902
Ungwan Nakarde	id=g:6968903
Illela	id=g:6968905
Tungan Maikudu	id=g:6968908
Maikatako Hills	id=g:6968910
Garin Goge	id=g:6968911
Gumke Ridge	id=g:6968912
Sabon Rijia Maidaji	id=g:6968913
Gauri-Banza	id=g:6968914
Yandogaye	id=g:6968915
Pecinga	id=g:6968916
Sabongari	id=g:6968917
Ungwan Bogobiri	id=g:6968918
Shakala Kwando	id=g:6968919
Dambo Gaji	id=g:6968920
Sabon Bala	id=g:6968921
Bangai Dogon Tapki	id=g:6968922
Bangai Hills	id=g:6968923
Amada	id=g:6968924
Dalija	id=g:6968925
Mayaki	id=g:6968926
Tungan Mallamanuga	id=g:6968927
Tunga Dangaji	id=g:6968928
Gero Chirama	id=g:6968929
Tunga Sabarmawa	id=g:6968930
Tunga Godawa	id=g:6968931
Garinkusa	id=g:6968932
Noma Godawa	id=g:6968933
Biga Ganwo	id=g:6968941
Abarsh	id=g:6968942
Dandabagi Hills	id=g:6968943
Tungan Manu	id=g:6968944
Ungwan Wada	id=g:6968945
Runto	id=g:6968946
Zarmakoi	id=g:6968947
Maicibi	id=g:6968948
Garin Likita	id=g:6968949
Tungan Danfulani	id=g:6968950
Sifawa	id=g:6968952
Kwakare	id=g:6968953
Yawuria	id=g:6968955
Kuka Maiki	id=g:6968956
River Kware Melga	id=g:6968958
River Kure Marina	id=g:6968959
River Ungwan Rini	id=g:6968960
River Ungwan Musa	id=g:6968962
River Ungwan Shika	id=g:6968963
River Shiko	id=g:6968964
River Dogon Tapki	id=g:6968966
River Rafin Banduji	id=g:6968967
River Kpore	id=g:6968968
River Rafin Bela	id=g:6968969
Oluagbo	id=g:6969427
Ladan Camp	id=g:6969428
Railhead	id=g:6969429
Ogunlepa Camp	id=g:6969430
Adejori Camp	id=g:6969431
Tokunbo Camp	id=g:6969432
Kajola Camp	id=g:6969433
Umoboro	id=g:6969434
Owolawa	id=g:6969435
Irele Forest Reserve	id=g:6969436
Ashewele	id=g:6969437
Aporere Camp	id=g:6969438
Awodikora	id=g:6969439
Matogunde	id=g:6969440
Awodikora	id=g:6969441
Araromi	id=g:6969442
Mob	id=g:6969443
Ladugbo	id=g:6969444
Imeki	id=g:6969445
Igbo-Apawa	id=g:6969446
Yegunda	id=g:6969447
Zion	id=g:6969448
Tibade	id=g:6969449
Olukogbe	id=g:6969450
Agbure	id=g:6969451
Lupaye	id=g:6969452
K.B.â€™s Camp	id=g:6969453
Origbe	id=g:6969454
Dopanu	id=g:6969455
Oriyanrin	id=g:6969456
Origbe	id=g:6969457
Fotedo	id=g:6969458
Oriyanrin	id=g:6969459
Iro	id=g:6969460
Tomoba	id=g:6969461
Temidire	id=g:6969462
Okealafia	id=g:6969463
Oniti	id=g:6969464
Imobi Junction	id=g:6969465
Eridu	id=g:6969466
Isagunsen	id=g:6969467
Odometi	id=g:6969468
Ilodo	id=g:6969469
Isire	id=g:6969470
Omo-Saw Mill	id=g:6969471
Iganmeji	id=g:6969472
Igan	id=g:6969473
Isomu	id=g:6969474
Orunwa	id=g:6969475
Itamarun	id=g:6969476
Ifodo	id=g:6969477
Egbe	id=g:6969478
Oke-Eki	id=g:6969479
Okeyejo	id=g:6969480
Imafon	id=g:6969481
Idona	id=g:6969482
Oriwu	id=g:6969483
Ilumerin	id=g:6969484
Oke Aye	id=g:6969485
Imedu	id=g:6969486
Ipeja	id=g:6969487
Gbawojo	id=g:6969488
Egan-Elegbewa	id=g:6969489
Tiluba	id=g:6969490
Ijebu-Igbo	id=g:6969491
Egan-Imoro	id=g:6969492
Erikekere	id=g:6969493
Apoje Labour Camp	id=g:6969494
Binigbolo	id=g:6969495
Fishing Camp	id=g:6969496
Nyan	id=g:6969497
Motoro	id=g:6969498
Ago-Ololajulo	id=g:6969499
Akindibuwa	id=g:6969500
Olokun	id=g:6969501
Abereke-Odo	id=g:6969502
Ago-Apeja	id=g:6969503
Odulagba	id=g:6969504
Ago-Ajapa	id=g:6969505
Ago-Gege	id=g:6969506
Ita-Aiyelala	id=g:6969507
Ihapin	id=g:6969508
Ago-Ilaje	id=g:6969509
Idele	id=g:6969510
Bawa	id=g:6969511
Oko-Oluhen	id=g:6969512
Bijimi	id=g:6969513
Ago-Ijebu	id=g:6969514
Inakpome	id=g:6969515
Igogu	id=g:6969516
Igbo-Agba	id=g:6969517
Oriye	id=g:6969518
Ajebamidele	id=g:6969519
Araromi	id=g:6969520
Ago-Agbede	id=g:6969521
Ago-Jabo	id=g:6969522
Ago Alejo	id=g:6969523
Ago-Odukuye-Isobo	id=g:6969524
Zion	id=g:6969525
Ubasa	id=g:6969526
Mount Zion	id=g:6969527
Ilu-Alaso	id=g:6969528
Orisa-Odo	id=g:6969529
Loipo	id=g:6969530
Edunbiye	id=g:6969531
Ago-Lulu	id=g:6969532
Bateru	id=g:6969533
Imorun	id=g:6969534
Idi-Mango	id=g:6969535
Italita	id=g:6969536
Ago Reuben	id=g:6969537
Ago-Ijo	id=g:6969538
Ago Oloja	id=g:6969539
Bereje	id=g:6969540
Ago-Isobo	id=g:6969541
Logede	id=g:6969542
Ago-Akinwande	id=g:6969543
Ogutabo	id=g:6969544
Odulawo	id=g:6969545
Ago-Ijebu	id=g:6969546
Olumofe	id=g:6969547
Agbere	id=g:6969548
Ago Oyinbo	id=g:6969549
Ago Olojoye	id=g:6969550
Ebute Oke	id=g:6969551
Ojikene	id=g:6969552
Ago Isaiah	id=g:6969553
Keregbon	id=g:6969554
Ologbosere	id=g:6969555
Ago Ogba	id=g:6969556
Ago Manuge	id=g:6969557
Ira-Atijo	id=g:6969558
Osanpon Oke	id=g:6969559
Erekiti	id=g:6969560
Otu Forest Reserve	id=g:6969561
Onishere Forest Reserve	id=g:6969562
Alasia	id=g:6969563
Owo Camp	id=g:6969564
Orunbato Camp	id=g:6969565
Ajebambo Camp	id=g:6969566
Ajegunle	id=g:6969567
Lamu Camp	id=g:6969568
Owomama	id=g:6969569
Ajegunle	id=g:6969570
Apata	id=g:6969571
Bijimi	id=g:6969572
Upe	id=g:6969573
Ajomope	id=g:6969574
Sobo Camp	id=g:6969575
Agbawo Camp	id=g:6969576
Ukoigha Camp	id=g:6969577
Ago Saiyemiyan	id=g:6969578
Amadebegbene	id=g:6969579
Fiabrasite	id=g:6969580
Asiata	id=g:6969581
Abereke-Oke	id=g:6969582
Ipere-Atijo	id=g:6969583
Ajiditan	id=g:6969584
Tebuju	id=g:6969585
Ikpobo	id=g:6969586
River Salawa	id=g:6969587
Igbokuta	id=g:6969588
Motiala	id=g:6969589
River Meme	id=g:6969590
Araromi	id=g:6969591
Eba	id=g:6969592
Erinje-Ekeji	id=g:6969593
Obada	id=g:6969594
Orokiti	id=g:6969595
Ojimu	id=g:6969596
Moba	id=g:6969597
River Sowore	id=g:6969598
River Meki	id=g:6969599
Ago Bonema	id=g:6969600
River Agbure	id=g:6969601
River Fifun	id=g:6969602
Imuofo	id=g:6969603
Saga	id=g:6969604
River Saga	id=g:6969605
Ere-Ise	id=g:6969606
River Mosatejo	id=g:6969607
Uba	id=g:6969608
Togusilu	id=g:6969609
Malara	id=g:6969610
Oniparaga	id=g:6969611
River Fojudo	id=g:6969612
Tigbori	id=g:6969613
Igbodu	id=g:6969614
Oluwa Forest Reserve	id=g:6969615
Tololu	id=g:6969616
Tiyanbaki	id=g:6969617
Malawa	id=g:6971556
Ungwar Mallam	id=g:6971557
Kututure	id=g:6971558
Unguwar Faru	id=g:6971559
Unguwar Marke	id=g:6971562
Unguwar Kanya	id=g:6971563
Jama	id=g:6971564
Garaba Bature	id=g:6971565
Rogogo Ngabbas	id=g:6971566
Rogogo Massabka	id=g:6971567
Unguwar Gaje	id=g:6971568
Unguwar Gaje Forest Reserve	id=g:6971569
Rogogo Forest Reserve	id=g:6971570
Ngorgege	id=g:6971581
Sarki Daki	id=g:6971586
Gidila Saboa	id=g:6971611
Ruwakas	id=g:6971612
Ruwakas Tami	id=g:6971623
Gidila Tsofoa	id=g:6971625
Kuri Mallamal	id=g:6971802
Kuriyantuba	id=g:6971803
