Bollatawa	id=g:1249682
Dehigama East	id=g:7433092
Karuwalawatta	id=g:7433093
Pelawa Pahalagama	id=g:7433094
Gannoruwa West	id=g:7433095
Gannoruwa Center	id=g:7433096
Waratenna	id=g:7433097
Haloluwa Pallegama	id=g:7433098
Wel Ata	id=g:7433099
Kumburegedara	id=g:7433100
Aniwatta West	id=g:7433101
Aniwatta East	id=g:7433102
Katukele West	id=g:7433103
Dodamwala	id=g:7433104
Ihala Katukele	id=g:7433105
Poornawatta East	id=g:7433106
Mapanwatura	id=g:7433107
Aruppala West	id=g:7433108
Watapaluwa South	id=g:7433109
Aruppala East	id=g:7433110
Watapaluwa West	id=g:7433111
Mahaweli Uyana	id=g:7433112
Pitakandagama	id=g:7433113
Pallegunnepana South	id=g:7433114
Sirimalwatta East	id=g:7433115
Sirimalwatta West	id=g:7433116
Udagunnepana South	id=g:7433117
Gabadadeniya	id=g:7433118
Abasingama	id=g:7433119
Amunugama North	id=g:7433120
Gunnepana Medige	id=g:7433121
Meegammanawatta	id=g:7433122
Meegammana West	id=g:7433123
Hamindagoda	id=g:7433124
Pihilladeniya	id=g:7433125
Amunugama South	id=g:7433126
Hurikaduwa North	id=g:7433127
Udagama North	id=g:7433128
Hatamuna	id=g:7433129
Degaldoruwa	id=g:7433130
Pilwala North	id=g:7433131
Pilawala South	id=g:7433132
Pallegannepana North	id=g:7433133
Mahwatta East	id=g:7433134
Dekirimadawala	id=g:7433135
Lewellagama	id=g:7433136
Galapilaambe	id=g:7433137
Bogaskumbura	id=g:7433138
Aranagala North	id=g:7433139
Gabadagama North	id=g:7433140
Karattamada	id=g:7433141
Dodamgolla	id=g:7433142
Hurikaduwa East	id=g:7433143
Nikulethenna	id=g:7433144
Mahawatta West	id=g:7433145
Mahawatta South	id=g:7433146
Mahawatta North	id=g:7433147
Galmaduwa	id=g:7433148
Kundasale North	id=g:7433149
Kundasale South	id=g:7433150
Balagolla East	id=g:7433151
Balagolla West	id=g:7433152
Ambakotewatta	id=g:7433153
Wijayasirigama	id=g:7433154
Aluth Pallekele	id=g:7433155
Rajawella South	id=g:7433156
Rajawella North	id=g:7433157
Kumbukkandura South	id=g:7433158
Galambalama	id=g:7433159
Ahaspokuna South	id=g:7433160
Ahaspokuna North	id=g:7433161
Gal Amuna	id=g:7433162
Kengaha	id=g:7433163
Hurikaduwa South	id=g:7433164
Heepitiya	id=g:7433165
Malpana	id=g:7433166
Lunuketiyamaditta Madige	id=g:7433167
Udagama South	id=g:7433168
Ketakagala	id=g:7433169
Leemagahadeniya	id=g:7433170
Talkotuwa	id=g:7433171
Madawala Medige	id=g:7433172
Bonakot	id=g:7433173
Haddapitiya	id=g:7433174
Dolapihilla South	id=g:7433175
Dolapihilla North	id=g:7433176
Watagalatenna	id=g:7433177
Kovilamuduna	id=g:7433178
Pahala Kitulgolla	id=g:7433179
Alawatta	id=g:7433180
Uggalpaya	id=g:7433181
Triminna	id=g:7433182
Udugama Gondawala	id=g:7433183
Diyanakanda	id=g:7433184
Yatimabana	id=g:7433185
Ihala Kotte	id=g:7433186
Montanadekinda	id=g:7433187
Algalla Ihala	id=g:7433188
Moragolla Mahakanda	id=g:7433189
Watakapane	id=g:7433190
Aluthkanda	id=g:7433191
Sadikawatta	id=g:7433192
Balanagala	id=g:7433193
Uda Gunnepana North	id=g:7433194
Nawayatatenna	id=g:7433195
Galewatta	id=g:7433196
Senkadagala	id=g:7433197
Yatiwawatta	id=g:7433198
Eramurungagoda	id=g:7433199
Uduwawala East	id=g:7433200
Wathuwala	id=g:7433201
Mapamadulla	id=g:7433202
Dadahagama	id=g:7433203
Udadulwala	id=g:7433204
Kondedeniya	id=g:7433205
Senarathgama	id=g:7433206
Yahalatennakanda West	id=g:7433207
Yahalatennakanda	id=g:7433208
Pelawa Ihalagama	id=g:7433209
Ruwanpuraya	id=g:7433210
Kurundugahamada	id=g:7433211
Siwalikanda	id=g:7433212
Pahaladulwala	id=g:7433213
Hamangoda North	id=g:7433214
Banwelgoda	id=g:7433215
Narangaskumbura	id=g:7433216
Haloluwa	id=g:7433217
Pallemulla	id=g:7433218
Bogahakanda	id=g:7433219
Bulatgolla	id=g:7433220
Yatihalagala Udagama	id=g:7433221
Pelawa Ihalamada	id=g:7433222
Kobbekaduwa Ihala	id=g:7433223
Karanduwawala Pahala	id=g:7433224
Karanduwawala Ihala	id=g:7433225
Walpalagolla East	id=g:7433226
Walpalagolla South	id=g:7433227
Walpalagolla North	id=g:7433228
Owatenna	id=g:7433229
Narangoda	id=g:7433230
Rajasinhagama	id=g:7433231
Giriyalagammana	id=g:7433232
Thittapajjala	id=g:7433233
Thittapajjala North	id=g:7433234
Ullandupitiya East	id=g:7433235
Batuambe	id=g:7433236
Uduwawala West	id=g:7433237
Uduwawala North	id=g:7433238
Uda Bokalawala	id=g:7433239
Palle Bokalawala	id=g:7433240
Rajapihilla	id=g:7433241
Ranawana West	id=g:7433242
Ranawana East	id=g:7433243
Kalugalawatta	id=g:7433244
Molagodayawatta	id=g:7433245
Munamale	id=g:7433246
Girakaduwa	id=g:7433247
Kurundugaha Ela	id=g:7433248
Mandandawala	id=g:7433249
Uggala	id=g:7433250
Thelambagahawatta	id=g:7433251
Palledigala	id=g:7433252
Delgastenna	id=g:7433253
Ratukoho	id=g:7433254
Bogauakumbura	id=g:7433255
Puwakgahadeniya	id=g:7433256
Aluthgama	id=g:7433257
Galadeniya	id=g:7433258
Wattegama North	id=g:7433259
Gunambila	id=g:7433260
Ihala Yatawara	id=g:7433261
Pahala Wehigala	id=g:7433262
Karagahahinna	id=g:7433263
Welgala	id=g:7433264
Kalingangoda	id=g:7433265
Udangamuwa	id=g:7433266
Wenigala	id=g:7433267
Leliambe	id=g:7433268
Hangurankanda	id=g:7433269
Pananthadiya	id=g:7433270
Elkaduwawatta	id=g:7433271
Watakele	id=g:7433272
Mahapatana	id=g:7433273
Hunnasgiriwatta	id=g:7433274
Yatawarakanda	id=g:7433275
Eliyadda	id=g:7433276
Waruliyadda	id=g:7433277
Bulathwatta	id=g:7433278
Galkotuwa	id=g:7433279
Weeratenna	id=g:7433280
Dunhinna	id=g:7433281
Udabage	id=g:7433282
Maneluwa	id=g:7433283
Naranpanawa West	id=g:7433284
Dunuhappawa	id=g:7433285
Galpihilla	id=g:7433286
Naranpanawa East	id=g:7433287
Iriyagastenna	id=g:7433288
Makkanigama	id=g:7433289
Alawathugirigama	id=g:7433290
Ihala Gonagama	id=g:7433291
Maharatenna West	id=g:7433292
Kurumbemuduna	id=g:7433293
Putuhapuwa	id=g:7433294
Ambalagala	id=g:7433295
Siridigana	id=g:7433296
Gangasirigama	id=g:7433297
Madapola	id=g:7433298
Maharatenna East	id=g:7433299
Deliwalatenna	id=g:7433300
Gonawala South	id=g:7433301
Kummbukkandura North	id=g:7433302
Hijrapura	id=g:7433303
Wewegama	id=g:7433304
Senaratwela	id=g:7433305
Ambagahalanda	id=g:7433306
Nugepatana	id=g:7433307
Maluwegama	id=g:7433308
Weratenna	id=g:7433309
Gonawala North	id=g:7433310
Wilamuna	id=g:7433311
Maberiyatenna	id=g:7433312
Patha Mailapitiya North	id=g:7433313
Damunugolla	id=g:7433314
West Medadeniya	id=g:7433315
Godamunna West	id=g:7433316
Medadeniya	id=g:7433317
Nugaliyadda Pahala	id=g:7433318
Ethulgama East	id=g:7433319
Ethulgama South	id=g:7433320
Butawatta South	id=g:7433321
Butawatta North	id=g:7433322
Talatuoya East	id=g:7433323
Ankelipitiya	id=g:7433324
Talatuoya West	id=g:7433325
Ethulgama North	id=g:7433326
Ethulgama West	id=g:7433327
Uduwala Udagama East	id=g:7433328
Uduwala Pallegama East	id=g:7433329
Mahakanda	id=g:7433330
Udawelawatta Colony	id=g:7433331
Uda Peradeniya	id=g:7433332
Uduwela Pallegama South	id=g:7433333
Uduwala Udagama West	id=g:7433334
Ratemulla	id=g:7433335
Uduwela Pallegama West	id=g:7433336
Galtenna	id=g:7433337
Ketawala	id=g:7433338
Nahiniwela	id=g:7433339
Gurudeniya West	id=g:7433340
Ulpothakumbura	id=g:7433341
Dambawela	id=g:7433342
Gurudeniya East	id=g:7433343
Pussatenna	id=g:7433344
Sinharagama	id=g:7433345
Buwalikada	id=g:7433346
Delyannewela	id=g:7433347
Ampitiya North	id=g:7433348
Malwatta	id=g:7433349
Nagastenna	id=g:7433350
Suduhumpola East	id=g:7433351
Suduhumpola West	id=g:7433352
Ampitiya South	id=g:7433353
Ampitiya Udagama South	id=g:7433354
Ampitiya Udagama North	id=g:7433355
Heeressagala	id=g:7433356
Bawala	id=g:7433357
Uda Bowala	id=g:7433358
Palle Peradeniya	id=g:7433359
Augustawatta	id=g:7433360
Bowalawatta	id=g:7433361
Angunawala East	id=g:7433362
Angunawala West	id=g:7433363
Yalegoda West	id=g:7433364
Sangabogana	id=g:7433365
Yalegoda East	id=g:7433366
Hendeniya East	id=g:7433367
Hendeniya West	id=g:7433368
Meewatura	id=g:7433369
Edandawewa East	id=g:7433370
Edandawewa West	id=g:7433371
Gongoda	id=g:7433372
Gongoda North	id=g:7433373
Gongoda South	id=g:7433374
Gadaladeniya North	id=g:7433375
Gadaladeniya South	id=g:7433376
Pamunuwa East	id=g:7433377
Alapalawala East	id=g:7433378
Alapalawala West	id=g:7433379
Rajagiriya	id=g:7433380
Pamunuwa West	id=g:7433381
Heeyawala	id=g:7433382
Rabbegamuwa South	id=g:7433383
Narammala	id=g:7433384
Piligalla West	id=g:7433385
Piligalla East	id=g:7433386
Godapola East	id=g:7433387
Godapola West	id=g:7433388
Hiddaulla East	id=g:7433389
Watagedara North	id=g:7433390
Hiddaulla West	id=g:7433391
Urulowatta	id=g:7433392
Warakagoda South	id=g:7433393
Kiriwaula West	id=g:7433394
Pilimatalawa	id=g:7433395
Kurukuttala Pahala	id=g:7433396
Kurukuttala Ihala	id=g:7433397
Madarangoda	id=g:7433398
Arambegama West	id=g:7433399
Kandagama North	id=g:7433400
Karudupatana	id=g:7433401
Mamaduwela	id=g:7433402
Mudaliwatta	id=g:7433403
Kadugannawa Town	id=g:7433404
Kandangama South	id=g:7433405
Embilimigana North	id=g:7433406
Werellamana	id=g:7433407
Kiribathkumbura West	id=g:7433408
Kiribathkumbura East	id=g:7433409
Dehideniya East	id=g:7433410
Uda Iriyagama East	id=g:7433411
Kendakaduwa	id=g:7433412
Pahala Iriyagama	id=g:7433413
Arambegama East	id=g:7433414
Uda Ratmeewala	id=g:7433415
Pahala Ratmeewala	id=g:7433416
Weliwita Ihalagama North	id=g:7433417
Pallekotuwa	id=g:7433418
Hiyadola Walpola	id=g:7433419
Demaralawa	id=g:7433420
Amuwandeniya	id=g:7433421
Maratugoda North	id=g:7433422
Maratugoda South	id=g:7433423
Ukgahakumbura	id=g:7433424
Batagalla North	id=g:7433425
Batagalla South	id=g:7433426
Batugoda North	id=g:7433427
Batugoda South	id=g:7433428
Diwanawatta	id=g:7433429
Mullegama North	id=g:7433430
Attaragama South	id=g:7433431
Kaluwana North	id=g:7433432
Kaluwana South	id=g:7433433
Kahatawatta North	id=g:7433434
Mullegama South	id=g:7433435
Kahawatta South	id=g:7433436
Attaragama East	id=g:7433437
Gonigoda Palkumbura	id=g:7433438
Ullandupitiya West	id=g:7433439
Palleweliketiya	id=g:7433440
Udaweliketiya	id=g:7433441
Neerella	id=g:7433442
Kasawatta	id=g:7433443
Owissa North	id=g:7433444
Kiralgama	id=g:7433445
Owissa South	id=g:7433446
Delgasgoda	id=g:7433447
Walahena	id=g:7433448
Marahela	id=g:7433449
Malgamandeniya	id=g:7433450
Kandemada	id=g:7433451
Melihena	id=g:7433452
Kirinadeniya	id=g:7433453
Habunkadu	id=g:7433454
Heeloya	id=g:7433455
Murutalawa	id=g:7433456
Nankurugama	id=g:7433457
Mahawatta	id=g:7433458
Victoriya Reservoir	id=g:7433459
Kahapathwala North	id=g:7433460
Lewke	id=g:7433461
Weralugolla	id=g:7433462
Embilmengama South	id=g:7433463
Senarathgama North	id=g:7433464
Uyanwatta	id=g:7433465
Uggala	id=g:7433466
Sirimalwatta Pallegama	id=g:7433467
Palletalawinna Ihala	id=g:7433468
Meegammana	id=g:7433469
Pillessawatta	id=g:7433470
Millagahamulakade	id=g:7433471
Udaragama	id=g:7433472
Handurukanda	id=g:7433473
Curusahanena	id=g:7433474
Lalgama	id=g:7433475
Gurukandure Oya	id=g:7433476
Gatagahawala	id=g:7433477
Pallekele Group	id=g:7433478
Maharatenna	id=g:7433479
Kundalagama	id=g:7433480
Galpehele-Group	id=g:7433481
Katukitule	id=g:7433482
Nagarankande	id=g:7433483
Mutotta	id=g:7433484
Hunnasgiriya Group	id=g:7433485
Harewood	id=g:7433486
Erelagoda	id=g:7433487
Polwatte	id=g:7433488
Talwatte	id=g:7433489
Dombawellawatta	id=g:7433490
Valamala	id=g:7433491
Seminary Land	id=g:7433492
Udatenna	id=g:7433493
Leliambe	id=g:7433494
Glenhelen	id=g:7433495
Galkande	id=g:7433496
Pooran	id=g:7433497
Uplands	id=g:7433498
Oyanwatta	id=g:7433499
Kadwatgama	id=g:7433500
Anniewatta	id=g:7433501
Peragallawatte	id=g:7433502
Nira-Ella	id=g:7433503
Dippitiya-Group	id=g:7433504
Duniha	id=g:7433505
Novazembla	id=g:7433506
Kurunduwatte	id=g:7433507
Kituldeniya	id=g:7433508
Dummwatta	id=g:7433509
Sikurapat	id=g:7433510
Kotagala	id=g:7433511
Gobodagolla	id=g:7433512
Kalugalawatte	id=g:7433513
Talle-Ihagama	id=g:7433514
Pilimatalawa Group	id=g:7433515
Gommunawa	id=g:7433516
Urugala	id=g:7433517
Mayleen	id=g:7433518
Morankande	id=g:7433519
Kepitigalla Group	id=g:7433520
Marwila	id=g:7433521
Galkotuwa	id=g:7433522
Matharupe	id=g:7433523
Padoocks	id=g:7433524
Farm-Group	id=g:7433525
Wyrlegrove	id=g:7433526
Dekanda	id=g:7433527
Mottona	id=g:7433528
Beltoff	id=g:7433529
Halgolla	id=g:7433530
Panseltenna Estate	id=g:7433531
Ratmal Oya	id=g:7433532
Pattapola Ela	id=g:7433533
Traffordhill Group	id=g:7433534
Alluta-Group	id=g:7433535
Majuba Hill	id=g:7433536
Narankana Ela	id=g:7433537
Ambotale Ela	id=g:7433538
Sunnyside	id=g:7433539
Woodslee	id=g:7433540
Bogamuwa	id=g:7433541
Tittakote	id=g:7433542
Muttettutenna	id=g:7433543
Udahentenna	id=g:7433544
Neelihela	id=g:7433545
Anilla	id=g:7433546
Udukanda	id=g:7433547
Kudumiriya	id=g:7433548
Illukewela	id=g:7433549
Muttettudeniya	id=g:7433550
Welikanda	id=g:7433551
Galketiya Group	id=g:7433552
Gamini	id=g:7433553
Kondoyle	id=g:7433554
Ganagama-Group	id=g:7433555
Pitiakande	id=g:7433556
Chetty-Totum	id=g:7433557
Ketandagolla Ela	id=g:7433558
Ihalagama Wewa	id=g:7433559
Kotikapola Wewa	id=g:7433560
Galkanda	id=g:7433561
Netiyapana	id=g:7433562
Kadigomuwa	id=g:7433563
Pilessakanda	id=g:7433564
Kitulehenegala	id=g:7433565
Amune Wewa	id=g:7433566
Kalastuwa	id=g:7433567
Udapiyangala	id=g:7433568
Ingurugala	id=g:7433569
Wanduragala	id=g:7433570
Meegahahenegala	id=g:7433571
Deaela	id=g:7433572
Hinduragala	id=g:7433573
Hakurawetichchagala	id=g:7433574
Alagalla Ihalagama	id=g:7433575
Tittakote	id=g:7433576
Weudakanda	id=g:7433577
Kalugalpitiya	id=g:7433578
Erapolakanda	id=g:7433579
Herumedittehena	id=g:7433580
Bogahahena	id=g:7433581
Rockhill	id=g:7433582
Dimbulamada	id=g:7433583
Karandellehena	id=g:7433584
Dynevor Estate	id=g:7433585
Kottupolgala Ela	id=g:7433586
Alakoladeniya	id=g:7433587
Wetiyemuduna	id=g:7433588
Ganemuduna	id=g:7433589
Kadugannawa	id=g:7433590
Walauwatta	id=g:7433591
Gommunawa	id=g:7433592
Dickoya	id=g:7433593
Kalugalkanda-New	id=g:7433594
Henawala Ihala	id=g:7433595
Medawalakanda New	id=g:7433596
Girihagamakanda	id=g:7433597
Welimeeyatenna	id=g:7433598
Bolagala	id=g:7433599
Kappitigala	id=g:7433600
Dalukgala	id=g:7433601
Kadugammana	id=g:7433602
Ganoruwa	id=g:7433603
Medagomuwa	id=g:7433604
Hantana Number Two	id=g:7433605
Dalukgala	id=g:7433606
Hantane Number One	id=g:7433607
Matinapatana	id=g:7433608
Guruluhela	id=g:7433609
Mahayaya	id=g:7433610
Atikehelkanda	id=g:7433611
Hunnasgiriya	id=g:7433612
Konakondsala	id=g:7433613
Netiyapana	id=g:7433614
Kammalkela	id=g:7433615
Bambaragala	id=g:7433616
Kahile Wewa	id=g:7433617
Raitalawala	id=g:7433618
Panagahawela	id=g:7433619
Tawalankoya	id=g:7433620
Moha Oya	id=g:7433621
Rajawellawatta	id=g:7433622
New Nellumale Watta	id=g:7433623
Elkaduwa Polo Ground	id=g:7433624
Pattampitiya	id=g:7433625
Pihilladeniya	id=g:7433626
Nagastenna Colony	id=g:7433627
Egoda Purijjala	id=g:7433628
Balakaduwa	id=g:7433629
Morankanda Colony	id=g:7433630
Udahena Colony	id=g:7433631
Bogahakotuwa	id=g:7433632
Dalada Maligawa	id=g:7433633
Yatihalgala Udagama	id=g:7433634
Kengalla Bazzar	id=g:7433635
Ingurugolla Colony	id=g:7433636
Matiyagollawatta	id=g:7433637
Egodawatta	id=g:7433638
Merigwatta	id=g:7433639
Galkanda Colony	id=g:7433640
Udahena	id=g:7433641
Liyanagaswagura	id=g:7433642
Nurjanwatta	id=g:7433643
Pilimatalawa	id=g:7433644
Mamudawela	id=g:7433645
Iriyagama	id=g:7433646
Royal Botanical Garden	id=g:7433647
Uda Iriyagama	id=g:7433648
Dematagolla	id=g:7433649
Polgolla Egodagama	id=g:7433650
Digandeniya	id=g:7433651
Puwakgasdeniya	id=g:7433652
Ratukobodigala	id=g:7433653
Dunuwila North	id=g:7433654
Viharagama	id=g:7433655
Dodangolla Colony	id=g:7433656
Saint Helano Colony	id=g:7433657
Udagama Number Two	id=g:7433658
Totopola Oya	id=g:7433659
Kosgama Pahala	id=g:7433660
Kadugennawa	id=g:7433661
Pilimatalawa	id=g:7433662
Sarasav Uvana	id=g:7433663
Ihala Kotte	id=g:7433664
Kapuliyadda Colony	id=g:7433665
Sinnaharagama	id=g:7433666
Sinharagama	id=g:7433667
Haragamawatta	id=g:7433668
Haragamawatta Colony	id=g:7433669
Polgolla Ukuwela Tunnel Way	id=g:7433670
Pujapitiya	id=g:7433671
Balagahatenna South	id=g:7433672
Gangatennagama	id=g:7433673
Mitenwala Pallegama	id=g:7433674
Urakote	id=g:7433675
Mitenwala Meddegangoda	id=g:7433676
Heena	id=g:7433677
Wambugangoda	id=g:7433678
Watareka Junction	id=g:7433679
Badatalwatta	id=g:7433680
Walpola	id=g:7433681
Yatatnawa	id=g:7433682
Pallepola	id=g:7433683
Gedumbe	id=g:7433684
Kandewela	id=g:7433685
Podawa	id=g:7433686
Mahawatta	id=g:7433687
Menerigama	id=g:7433688
Nankurugama	id=g:7433689
Gangodapitiya	id=g:7433690
Sahodaragama	id=g:7433691
Kumaragama	id=g:7433692
Gallange	id=g:7433693
Aswedduma	id=g:7433694
Tenne Welagama	id=g:7433695
Pawulpawa	id=g:7433696
Ganegama	id=g:7433697
Kottamulla	id=g:7433698
Marakada	id=g:7433699
Medahettipola	id=g:7433700
Tawapitiya	id=g:7433701
Kattota	id=g:7433702
Morawakdeniya	id=g:7433703
Kandegama	id=g:7433704
Arunodagama	id=g:7433705
Walawwatta	id=g:7433706
Madurapitiya	id=g:7433707
Toradeniya	id=g:7433708
Karanduwawala	id=g:7433709
Puwakgahakumbura	id=g:7433710
Wemblywatta Colony	id=g:7433711
Sindurankanda	id=g:7433712
Dombalanda	id=g:7433713
Alakolaanga	id=g:7433714
Watagalatenna	id=g:7433715
Batagolladeniya	id=g:7433716
Udawatta Colony	id=g:7433717
Kobbekaduwa	id=g:7433718
Polkotuwa	id=g:7433719
Morangala	id=g:7433720
Palle Peradeniya	id=g:7433721
Waratenna	id=g:7433722
Aswedduma	id=g:7433723
Delgasgoda	id=g:7433724
Gonamada	id=g:7433725
Aittaliyadda	id=g:7433726
Meegastenna	id=g:7433727
Kudugala	id=g:7433728
Bollegoda	id=g:7433729
Moragaskotuwa	id=g:7433730
Dawulkaragammedda	id=g:7433731
Kekunawatta	id=g:7433732
Ritigahapela	id=g:7433733
Udamulla	id=g:7433734
Gohagoda	id=g:7433735
Aniwatta	id=g:7433736
Haloluwa	id=g:7433737
Perasilwatta	id=g:7433738
Medagama	id=g:7433739
Eriyagalla	id=g:7433740
Rusirigama	id=g:7433741
Kahatagahakanda	id=g:7433742
Kurugodawatta	id=g:7433743
Patanapaha	id=g:7433744
Palledigala	id=g:7433745
Munamale	id=g:7433746
Millanga	id=g:7433747
Koswatta	id=g:7433748
Galkanda	id=g:7433749
Bogowatta	id=g:7433750
Heerassagala	id=g:7433751
Elagolla	id=g:7433752
Urugalawatta	id=g:7433753
Uduwelewatta Colony	id=g:7433754
Darwin Reservoir	id=g:7433755
Pinhena	id=g:7433756
Udawehigala	id=g:7433757
Hunnasgiriyawatta	id=g:7433758
Meenawatta	id=g:7433759
Pannagama	id=g:7433760
Dewalegama	id=g:7433761
Haluwanagama	id=g:7433762
Galadeniya	id=g:7433763
Medawala Pahalagammedda	id=g:7433764
Giraambegammedda	id=g:7433765
Hapuwola	id=g:7433766
Embulkotadeniya	id=g:7433767
Heenatikumbura	id=g:7433768
Hathmura	id=g:7433769
Telambuhinna	id=g:7433770
Degaldoruwa	id=g:7433771
Wewegammedda	id=g:7433772
Polgaswela	id=g:7433773
Kosgaspitiya	id=g:7433774
Illukmodara	id=g:7433775
Watuliyadda	id=g:7433776
Talapitiya	id=g:7433777
Hunukotuwa	id=g:7433778
Wewatenna	id=g:7433779
Ulpotakumbura	id=g:7433780
Akaragala Colony	id=g:7433781
Ketawala	id=g:7433782
Ratemulla	id=g:7433783
Godampitiya	id=g:7433784
Medapatana Colony	id=g:7433785
Eketahala	id=g:7433786
Elamaldeniya	id=g:7433787
Weligaldeniya	id=g:7433788
Viharegammedda	id=g:7433789
Elhena Colony	id=g:7433790
Kanthagowipola	id=g:7433791
Vidurugewattegama	id=g:7433792
Karattamadda	id=g:7433793
Wanekotuwegammedda	id=g:7433794
Panditagammedda	id=g:7433795
Ranatungagammedda	id=g:7433796
Koholana	id=g:7433797
Katahitiyadeniya	id=g:7433798
Rangama	id=g:7433799
Wegalawatta	id=g:7433800
Ananda Colony	id=g:7433801
Mount Hunnasgiriyawatta	id=g:7433802
Pussatenna	id=g:7433803
Moraluwaka	id=g:7433804
Narankaduwa	id=g:7433805
Ankeapitiya	id=g:7433806
Nudunakade	id=g:7433807
Nandaruke	id=g:7433808
Talmuke	id=g:7433809
Kollanwelapitiya	id=g:7433810
Narangastenna	id=g:7433811
Kiullinda	id=g:7433812
Pallewela	id=g:7433813
Gomamwela	id=g:7433814
Janatha Estate Development Board Office	id=g:7433815
Pallekelewatta	id=g:7433816
Ganitangagama	id=g:7433817
Kolongahawatta	id=g:7433818
Nekathkumbura	id=g:7433819
Kovilkelegmmedda	id=g:7433820
Tennegammedda	id=g:7433821
Gonawala	id=g:7433822
Rajawella Colony	id=g:7433823
Diganakadaveediya	id=g:7433824
Ganadihagama	id=g:7433825
Ambagahalanda	id=g:7433826
Ellepola	id=g:7433827
Alutgangapitiya	id=g:7433828
Alutwatta	id=g:7433829
Ambakote	id=g:7433830
Paranagangapitiya	id=g:7433831
Maharatenna	id=g:7433832
Aluthgammedda	id=g:7433833
Ihalagonagama	id=g:7433834
Galpihillawatta	id=g:7433835
Kurukadegama	id=g:7433836
Madadeniya	id=g:7433837
Patha Mailapitiya	id=g:7433838
Hathbeya	id=g:7433839
Aponsuwawatta	id=g:7433840
Dulgolla	id=g:7433841
Ihala Gammeda	id=g:7433842
Pahala Gammedda	id=g:7433843
Kumbaloluwa Pahalagama	id=g:7433844
Kumbaloluwa Ihalagama	id=g:7433845
Diganekumburagammedda	id=g:7433846
Galkanda	id=g:7433847
Dunuheppuwa	id=g:7433848
Beerahenna	id=g:7433849
Dematagolla	id=g:7433850
Purankumbura	id=g:7433851
Angammana	id=g:7433852
Gillardstown Udagama	id=g:7433853
Cambel Colony	id=g:7433854
Mahaussawa Bazzar	id=g:7433855
Kalebokka Bazzar	id=g:7433856
Rolugaswatta	id=g:7433857
Deyahillawatta	id=g:7433858
Galahettiya	id=g:7433859
Hulankandawatta	id=g:7433860
Taranagala Patana	id=g:7433861
Marilandwatta	id=g:7433862
Deyarabedutenna	id=g:7433863
Dikhinna Patana	id=g:7433864
Meegahatennagama	id=g:7433865
Galkotuwa	id=g:7433866
Ketawalamulla	id=g:7433867
Karawgahamada	id=g:7433868
Romandaketiya	id=g:7433869
Ambalagala	id=g:7433870
Kiriwanketiya	id=g:7433871
Maneluwa	id=g:7433872
Weliketiya	id=g:7433873
Dunhinne	id=g:7433874
Alugolla	id=g:7433875
Dakwariwatta	id=g:7433876
Lelgostenne Oya	id=g:7433877
Putuhapuwa	id=g:7433878
Diulgahamada	id=g:7433879
Diganagammedda	id=g:7433880
Koonwalla	id=g:7433881
Godamattitta	id=g:7433882
Waragolla	id=g:7433883
Egodagama	id=g:7433884
Ihalagolla	id=g:7433885
Okurugolla	id=g:7433886
Golpatte Ela	id=g:7433887
Pembe Ela	id=g:7433888
Wewakanattawatta	id=g:7433889
Hagalawatta	id=g:7433890
Tawalantennegama	id=g:7433891
Gomara Bazzar	id=g:7433892
Florencewatta	id=g:7433893
Wewatenna	id=g:7433894
Kandehenewatta	id=g:7433895
Bopitiyawatta	id=g:7433896
Kotagama Mullegama Iahalagammedda	id=g:7433897
Narammala Division	id=g:7433993
Polgahawela Division	id=g:7433994
Alawwa Division	id=g:7433995
Rambukkana Division	id=g:7433996
Diyadora Ihala Watta	id=g:7433997
Kosgas Junction	id=g:7433998
Kammbarangawa	id=g:7433999
Muruthenge Ihala	id=g:7434000
Kaballawala Junction	id=g:7434001
Dambagirigama West	id=g:7434002
Pettenigoda	id=g:7434003
Dambagirigama East	id=g:7434004
Jayawadanagama	id=g:7434005
Siyambala Wehera	id=g:7434006
Ambahora	id=g:7434007
Ahugoda East	id=g:7434008
Ahugoda West	id=g:7434009
Batuwewa	id=g:7434010
Nailiya	id=g:7434011
Bodhigama	id=g:7434012
Werawilla	id=g:7434013
Walpolakanda South	id=g:7434014
Walpolakanda North	id=g:7434015
Milla Ela	id=g:7434016
Morathenna	id=g:7434017
Katupitiya North	id=g:7434018
Gabbala North	id=g:7434019
Parape North	id=g:7434020
Gabbala South	id=g:7434021
Parape South	id=g:7434022
Ihala Walpota	id=g:7434023
Werellepotha	id=g:7434024
Kande Ela	id=g:7434025
Kiriwallapitiya	id=g:7434026
Naththambura	id=g:7434028
Godakumbura	id=g:7434029
Halwatta	id=g:7434030
Maligathenna	id=g:7434031
Mahagama	id=g:7434032
Mahagama	id=g:7434033
Alugolla	id=g:7434034
Alugolla	id=g:7434035
Katupitiya South	id=g:7434036
Werawalla	id=g:7434037
Thalampitiya Ihala	id=g:7434038
Mathawa	id=g:7434039
Thalampitiya Pahala	id=g:7434040
Dombemada East	id=g:7434041
Dombemada West	id=g:7434042
Kudagama North	id=g:7434043
Kudagama South	id=g:7434044
Lesmoir	id=g:7434045
Panaliya North	id=g:7434046
Udukideniya	id=g:7434047
Nahakotamada	id=g:7434048
Polpitiya North	id=g:7434049
Seruwagala	id=g:7434050
Pothuhera East	id=g:7434051
Pothuhera West	id=g:7434052
Polpitiya South	id=g:7434053
Denagama	id=g:7434054
