County Ditch Number Nintysix	id=g:5022599
First Assembly of God Church	id=g:5026556
First Assembly of God Church	id=g:5026557
First Assembly of God Church	id=g:5026558
First Baptist Church	id=g:5026559
First Baptist Church	id=g:5026560
First Baptist Church	id=g:5026561
First Baptist Church	id=g:5026562
First Baptist Church	id=g:5026563
First Baptist Church	id=g:5026564
First Baptist Church	id=g:5026565
First Baptist Church	id=g:5026566
First Baptist Church	id=g:5026567
First Baptist Church	id=g:5026568
First Baptist Church	id=g:5026569
First Baptist Church	id=g:5026570
First Baptist Church	id=g:5026571
First Baptist Church	id=g:5026572
First Baptist Church	id=g:5026573
First Baptist Church	id=g:5026574
First Baptist Church	id=g:5026575
First Baptist Church	id=g:5026576
First Baptist Church	id=g:5026577
First Baptist Church	id=g:5026578
First Baptist Church	id=g:5026579
First Baptist Church	id=g:5026580
First Baptist Church	id=g:5026581
First Baptist Church	id=g:5026582
First Baptist Church	id=g:5026583
First Baptist Church	id=g:5026584
First Baptist Church	id=g:5026585
First Baptist Church	id=g:5026588
First Baptist Church	id=g:5026589
First Baptist Church	id=g:5026590
First Baptist Church	id=g:5026591
First Baptist Church	id=g:5026592
First Baptist Church	id=g:5026593
First Baptist Church	id=g:5026594
First Baptist Church	id=g:5026595
First Baptist Church	id=g:5026596
First Baptist Church	id=g:5026597
First Baptist Church	id=g:5026598
First Baptist Church	id=g:5026599
First Baptist Church	id=g:5026600
First Baptist Church	id=g:5026602
First Baptist Church	id=g:5026604
First Baptist Church	id=g:5026605
First Baptist Church	id=g:5026606
First Baptist Church	id=g:5026607
First Baptist Church	id=g:5026608
First Baptist Church	id=g:5026609
First Baptist Church of Austin	id=g:5026611
First Baptist Church of Canby	id=g:5026612
First Cemetery	id=g:5026614
First Christian Church	id=g:5026615
First Christian Church	id=g:5026616
First Christian Reformed Church	id=g:5026617
First Church of Christ Scientist	id=g:5026618
First Church of Christ Scientist	id=g:5026619
First Church of Christ Scientist	id=g:5026620
First Church of God	id=g:5026621
First Congregational Church	id=g:5026622
First Congregational Church	id=g:5026624
First Congregational Church	id=g:5026625
First Congregational Church	id=g:5026626
First Congregational Church	id=g:5026627
First Congregational Church	id=g:5026628
First Congregational Church	id=g:5026629
First Congregational Church	id=g:5026630
First Congregational Church	id=g:5026631
First Congregational Church	id=g:5026632
First Congregational Church	id=g:5026634
First Congregational Church	id=g:5026635
First Congregational Church	id=g:5026636
First Congregational Church	id=g:5026637
First Congregational Church	id=g:5026638
First Congregational United Church of Christ	id=g:5026639
First Congressional Church - United Church of Christ	id=g:5026640
First Covenant Church	id=g:5026641
First Covenant Church	id=g:5026642
First Covenant Church	id=g:5026643
First Creek	id=g:5026644
Finstad Lake	id=g:5026645
First Dog Lake	id=g:5026646
First English Cemetery	id=g:5026647
First English Lutheran Church	id=g:5026648
First English Lutheran Church	id=g:5026649
First English Lutheran Church	id=g:5026650
First English Lutheran Church	id=g:5026651
First English Lutheran Church	id=g:5026652
First Evangelical Free Church	id=g:5026653
First Evangelical Lutheran Church	id=g:5026655
First Evangelical Lutheran Church	id=g:5026656
First Flora Lutheran Cemetery	id=g:5026657
First Granite Quarry Historical Marker	id=g:5026658
First Island	id=g:5026659
First Island	id=g:5026660
First Island	id=g:5026661
First Lake	id=g:5026662
First Lake	id=g:5026663
First Lake	id=g:5026664
First Lake	id=g:5026665
First Lake	id=g:5026666
First Lake	id=g:5026667
First Lake	id=g:5026668
First Lake	id=g:5026669
First Lutheran Cemetery	id=g:5026670
First Lutheran Cemetery	id=g:5026671
First Lutheran Cemetery	id=g:5026672
First Lutheran Cemetery	id=g:5026673
First Lutheran Cemetery	id=g:5026674
First Lutheran Cemetery	id=g:5026676
First Lutheran Cemetery	id=g:5026677
First Lutheran Church	id=g:5026678
First Lutheran Church	id=g:5026679
First Lutheran Church	id=g:5026680
First Lutheran Church	id=g:5026681
First Lutheran Church	id=g:5026682
First Lutheran Church	id=g:5026683
First Lutheran Church	id=g:5026684
First Lutheran Church	id=g:5026685
First Lutheran Church	id=g:5026686
First Lutheran Church	id=g:5026687
First Lutheran Church	id=g:5026688
First Lutheran Church	id=g:5026689
First Lutheran Church	id=g:5026690
First Lutheran Church	id=g:5026691
First Lutheran Church	id=g:5026694
First Lutheran Church	id=g:5026695
First Lutheran Church	id=g:5026696
First Lutheran Church	id=g:5026697
First Lutheran Church	id=g:5026698
First Lutheran Church	id=g:5026699
First Lutheran Church	id=g:5026700
First Lutheran Church	id=g:5026701
First Lutheran Church	id=g:5026702
First Lutheran Church	id=g:5026703
First Lutheran Church	id=g:5026704
First Lutheran Church	id=g:5026705
First Lutheran Church	id=g:5026706
First Lutheran Church	id=g:5026707
First Lutheran Church	id=g:5026708
First Lutheran Church	id=g:5026709
First Lutheran Church	id=g:5026710
First Lutheran Church	id=g:5026711
First Lutheran Church	id=g:5026712
First Lutheran Church	id=g:5026713
First Lutheran Church	id=g:5026714
First Lutheran Church	id=g:5026715
First Lutheran Church Cemetery	id=g:5026716
First Lutheran School	id=g:5026717
First Mennonite Cemetery	id=g:5026718
First Mennonite Church	id=g:5026719
First Mennonite Church	id=g:5026720
First Minnesota Hospital for Insane Historical Marker	id=g:5026721
First Pentecostal Church	id=g:5026722
First Perch Lake	id=g:5026723
First Presbyterian Church	id=g:5026724
First Presbyterian Church	id=g:5026725
First Presbyterian Church	id=g:5026726
First Presbyterian Church	id=g:5026727
First Presbyterian Church	id=g:5026728
First Presbyterian Church	id=g:5026729
First Presbyterian Church	id=g:5026730
First Presbyterian Church	id=g:5026731
First Presbyterian Church	id=g:5026732
First Presbyterian Church	id=g:5026733
First Presbyterian Church	id=g:5026734
First Presbyterian Church	id=g:5026735
First Presbyterian Church	id=g:5026736
First Presbyterian Church	id=g:5026737
First Presbyterian Church	id=g:5026738
First Presbyterian Church	id=g:5026739
First Presbyterian Church	id=g:5026740
First Presbyterian Church	id=g:5026742
First Presbyterian Church	id=g:5026743
First Presbyterian Church	id=g:5026744
First Presbyterian Church	id=g:5026745
First Presbyterian Church	id=g:5026746
First Presbyterian Church	id=g:5026747
First Presbyterian Church	id=g:5026748
First Presbyterian Church	id=g:5026749
First Presbyterian Church	id=g:5026750
First Presbyterian Church	id=g:5026751
First Presbyterian Church	id=g:5026752
First Presbyterian Church	id=g:5026753
First Presbyterian Church	id=g:5026754
First Presbyterian Church	id=g:5026755
First Reformed Church	id=g:5026756
First Reformed Church	id=g:5026757
First Reformed Church	id=g:5026758
First River	id=g:5026759
First Crow Wing Lake	id=g:5026760
First Settlement of Icelanders in Minnesota Historical Monument	id=g:5026761
First Silver Lake	id=g:5026762
First Swedish Baptist Cemetery	id=g:5026763
First Swedish Methodist Episcopal Cemetery	id=g:5026764
First Township Cemetery	id=g:5026766
First Trestle Lake	id=g:5026767
First United Cemetery	id=g:5026768
First United Church	id=g:5026769
First United Church	id=g:5026770
First United Church	id=g:5026771
First United Methodist Church	id=g:5026772
First United Methodist Church	id=g:5026773
First United Methodist Church	id=g:5026774
First United Methodist Church	id=g:5026775
First United Methodist Church	id=g:5026776
First United Methodist Church	id=g:5026777
First United Methodist Church	id=g:5026778
First United Methodist Church	id=g:5026779
First United Methodist Church	id=g:5026780
First United Methodist Church	id=g:5026781
First United Pentecostal Church	id=g:5026783
First Wesleyan Church	id=g:5026784
First White Child Historical Marker	id=g:5026785
First Yucatan Cemetery	id=g:5026786
Fischer Lake	id=g:5026787
Fischer Unit Dam	id=g:5026788
Fischers Garden Mobile Park	id=g:5026789
Fish Creek	id=g:5026790
Fish Creek	id=g:5026791
First School Historical Marker	id=g:5026792
Fish Creek	id=g:5026793
Fish Creek	id=g:5026794
Fish Creek	id=g:5026795
Fish Creek	id=g:5026796
Fish Creek School (historical)	id=g:5026797
Fish Hook River Reservoir	id=g:5026798
Fish Lake	id=g:5026799
Fish Lake	id=g:5026800
Fish Lake	id=g:5026801
Fish Lake	id=g:5026802
Fish Lake	id=g:5026803
Fish Lake	id=g:5026804
Fish Lake	id=g:5026805
Fish Lake	id=g:5026806
Fish Lake	id=g:5026807
Fish Lake	id=g:5026808
Fish Lake	id=g:5026809
Fish Lake	id=g:5026810
Fish Lake	id=g:5026811
Fish Lake	id=g:5026812
Fish Lake	id=g:5026813
Fish Lake	id=g:5026814
Fish Lake	id=g:5026815
Fish Lake	id=g:5026816
Fish Lake	id=g:5026817
Fish Lake	id=g:5026818
Fish Lake	id=g:5026819
Fish Lake	id=g:5026820
Fish Lake	id=g:5026821
Fish Lake	id=g:5026822
Fish Lake	id=g:5026823
Fish Lake	id=g:5026824
Fish Lake	id=g:5026825
Fish Lake	id=g:5026826
Fish Lake	id=g:5026827
Fish Lake	id=g:5026828
Fish Lake	id=g:5026829
Fish Lake	id=g:5026830
Fish Lake Baptist Church	id=g:5026831
Fish Lake Cemetery	id=g:5026832
Fish Lake Church	id=g:5026833
Fish Lake Church	id=g:5026834
Fish Lake Church	id=g:5026835
Fish Lake County Park	id=g:5026836
Fish Lake Dam	id=g:5026837
Fish Lake Dam	id=g:5026838
Fish Lake Lutheran Cemetery	id=g:5026839
Fish Lake Regional Park	id=g:5026840
Fish Lake Reservoir	id=g:5026841
Township of Fish Lake	id=g:5026842
Fish Stake Narrows	id=g:5026843
Fish Trap Creek	id=g:5026844
Fish Trap Lake	id=g:5026845
Fishbox Island	id=g:5026846
Fishdance Lake	id=g:5026847
Fisher	id=g:5026848
Fisher Hill	id=g:5026849
Fisher Island	id=g:5026850
Fisher Lake	id=g:5026851
Fisher Lake	id=g:5026852
Fisher Lake	id=g:5026853
Fisher, City of	id=g:5026854
Township of Fisher	id=g:5026855
Fishermans Brook	id=g:5026856
Fish Hook River Dam	id=g:5026857
Fishers Resort and Campground	id=g:5026858
Fishfry Lake	id=g:5026859
Fishgig Lake	id=g:5026860
Fishhook Island	id=g:5026861
Fishhook Lake	id=g:5026862
Fishhook Lake	id=g:5026863
Fishhook Lake	id=g:5026864
Fishhook Lake	id=g:5026865
Fishhook River	id=g:5026866
Fishermans Point Picnic Area	id=g:5026867
Fishing Lakes	id=g:5026868
Fishmouth Lake	id=g:5026869
Fishtrap Lake	id=g:5026870
Fishtrap Lake	id=g:5026871
Fishtrap Lake Campground	id=g:5026872
Fiske Lake	id=g:5026873
Fiske Lake	id=g:5026874
Fitch Cemetery	id=g:5026875
Fitting Brothers Fish Pond Dam	id=g:5026876
Fitzgerald Library	id=g:5026877
Fitzgerald Middle School	id=g:5026878
Fitzpatrick School	id=g:5026879
Five Corners	id=g:5026880
Five Hawks School	id=g:5026881
Five Island Lake	id=g:5026882
Five Lake	id=g:5026883
Five Lake	id=g:5026884
Five Lakes Shopping Centre	id=g:5026885
Five Mile Rock	id=g:5026886
Five Points	id=g:5026887
Five Sisters Islands	id=g:5026888
Lake Five	id=g:5026889
Lake Five	id=g:5026890
Fivemile Creek	id=g:5026891
Fishhouse Bay	id=g:5026892
Fivemile Point	id=g:5026893
Fiver Lake	id=g:5026894
Fjestad Lake	id=g:5026895
Fladmark Lake	id=g:5026896
Flag Island	id=g:5026897
Flag Island Point	id=g:5026898
Flag Island Reef	id=g:5026899
Lake Flaherty	id=g:5026900
Flame Lake	id=g:5026901
Flaming	id=g:5026902
Flamme School	id=g:5026903
Flanders Lake	id=g:5026904
Flanders Park	id=g:5026905
Flandrau State Park	id=g:5026906
Flandreau Creek	id=g:5026907
Fivemile Lake	id=g:5026908
Flap Creek	id=g:5026909
Flap Lake	id=g:5026910
Flash Lake	id=g:5026911
Flat Horn Lake	id=g:5026912
Flat Horn Lake Recreation Site	id=g:5026913
Flat Lake	id=g:5026914
Flat Lake	id=g:5026915
Flat Lake	id=g:5026916
Flat Lake Dam	id=g:5026917
Flat Lake Lookout Tower	id=g:5026918
Flatau Cemetery	id=g:5026919
Flaten School	id=g:5026920
The Flats	id=g:5026921
Flattail Lake	id=g:5026922
Flax Lake	id=g:5026923
Fleck Lake	id=g:5026924
Flekkefjord Lake	id=g:5026925
Fleming Brook	id=g:5026926
Flapper Lake	id=g:5026927
Fleming Cemetery	id=g:5026928
Fleming Church	id=g:5026929
Fleming Lake	id=g:5026930
Township of Fleming	id=g:5026931
Township of Fleming	id=g:5026932
Flenner Lake	id=g:5026933
Flensburg	id=g:5026934
Flensburg (historical)	id=g:5026935
Flensburg Post Office	id=g:5026936
Flensburg, City of	id=g:5026937
Fletcher	id=g:5026938
Fletcher Creek	id=g:5026939
Fleming Camp	id=g:5026940
Fletcher Creek	id=g:5026941
Fletcher Creek Campground	id=g:5026942
Fletcher Creek Impoundment Reservoir	id=g:5026943
Flicker Lake	id=g:5026944
Flinks Slough	id=g:5026945
Flinks State Wildlife Management Area	id=g:5026946
Flint Creek	id=g:5026947
Fletcher Creek Impoundment	id=g:5026948
Flint Lake	id=g:5026949
Flintwood Park	id=g:5026950
Floating Bog Bay	id=g:5026951
Floating Moss Lake	id=g:5026952
Flobacks Seaplane Base	id=g:5026953
Flodin Lake	id=g:5026954
Flom	id=g:5026955
Township of Flom	id=g:5026956
Flood Bay	id=g:5026957
Flood Slough	id=g:5026958
Floodwood	id=g:5026959
Floodwood Cemetery	id=g:5026960
Floodwood Lake	id=g:5026961
Floodwood Lake	id=g:5026962
Floodwood Lake Dam	id=g:5026963
Floodwood Memorial Forest	id=g:5026964
Floodwood River	id=g:5026965
Flint Lake	id=g:5026966
Township of Floodwood	id=g:5026967
Flora Lake	id=g:5026968
Flora Lake	id=g:5026969
Flora Lutheran Cemetery	id=g:5026970
Township of Flora	id=g:5026971
Floral Park	id=g:5026972
Florence	id=g:5026973
Florence	id=g:5026974
Florence Lake	id=g:5026975
Florence Lake	id=g:5026976
Florence Post Office	id=g:5026977
Florence, City of	id=g:5026978
Lake Florence	id=g:5026979
Township of Florence	id=g:5026980
Florenton Cemetery	id=g:5026981
Florenton Post Office	id=g:5026982
Florian	id=g:5026983
Florian Cemetery	id=g:5026984
Florian County Park	id=g:5026985
Florian State Wildlife Management Area	id=g:5026986
Florida Church	id=g:5026987
Florida Creek	id=g:5026988
Floodwood, City of	id=g:5026989
Florida Lake Dam	id=g:5026990
Florida Lutheran Cemetery	id=g:5026991
Florida Park	id=g:5026993
Florida Slough Lake	id=g:5026994
Florida Slough Lake Structure Dam	id=g:5026995
Lake Florida	id=g:5026996
Township of Florida	id=g:5026997
Flour Lake	id=g:5026998
Flour Lake Campground	id=g:5026999
Flowage Lake	id=g:5027000
Flower Lake	id=g:5027001
Flowerfield Cemetery	id=g:5027002
Township of Flowing	id=g:5027003
Floyd Lake	id=g:5027004
Flute Reed River	id=g:5027005
Florida Lake	id=g:5027006
Flying A Airport	id=g:5027007
Flying Cloud Airport	id=g:5027008
Flying Goose Campgrounds	id=g:5027009
Flying Lake	id=g:5027010
Flynn Airport	id=g:5027011
Flynn Lake	id=g:5027012
Fog Lake	id=g:5027013
Fog Lake	id=g:5027014
Fogard Lake	id=g:5027015
Fogarty Lake	id=g:5027016
Fogelberg Lake	id=g:5027017
Foldahl	id=g:5027018
Foldahl Cemetery	id=g:5027019
Township of Foldahl	id=g:5027020
Folden Church	id=g:5027021
Folden Church	id=g:5027022
Folden Woods State Wildlife Management Area	id=g:5027023
Township of Folden	id=g:5027024
Foley	id=g:5027025
Foley (historical)	id=g:5027026
Foley Brook	id=g:5027027
Foley City Hall	id=g:5027028
Foley Community Library	id=g:5027029
Foley Elementary School	id=g:5027030
Foley Fire Department	id=g:5027031
Foley High School	id=g:5027032
Foley Intermediate School	id=g:5027033
Foley Medical Center	id=g:5027034
Foley Mobile Home Park	id=g:5027035
Foley Mobile Home Park South	id=g:5027036
Foley Mound	id=g:5027037
Foley Nursing Center	id=g:5027038
Foley Police Department	id=g:5027039
Foley Post Office	id=g:5027040
Foley School	id=g:5027041
Foley State Wildlife Management Area	id=g:5027042
Foley, City of	id=g:5027043
Folke Bernadotte Memorial Library	id=g:5027044
Follett Slough	id=g:5027045
Follies State Wildlife Management Area	id=g:5027046
Folly Creek	id=g:5027047
Fly Lake	id=g:5027048
Folsom House Historical Marker	id=g:5027049
Folsom Island	id=g:5027050
Folsom Park	id=g:5027051
Township of Folsom	id=g:5027052
Folwell Junior High School	id=g:5027053
Folwell Park	id=g:5027054
Folwell School	id=g:5027055
Fond du Lac	id=g:5027056
Fond du Lac Creek	id=g:5027057
Folly Lake	id=g:5027058
Fond du Lac Hospital	id=g:5027059
Fond du Lac Reservation	id=g:5027060
Fond du Lac Park	id=g:5027061
Fond du Lac State Forest	id=g:5027062
Fool Hen Creek	id=g:5027063
Fond du Lac Dam	id=g:5027064
Fool Lake	id=g:5027065
Fool Lake	id=g:5027066
Fools Lake	id=g:5027067
Fools Lake	id=g:5027068
Foolsgold Lake	id=g:5027069
Foot Hills State Forest	id=g:5027070
Foot Lake	id=g:5027071
Foot Lake	id=g:5027072
Foot Lake	id=g:5027073
Foot Lake	id=g:5027074
Foot Lake	id=g:5027075
Foot Lake Dam	id=g:5027076
Foot State Wildlife Management Area	id=g:5027077
Foot and Ankle Clinic	id=g:5027078
Football Lake	id=g:5027079
Foote Island	id=g:5027080
Footsteps Lake	id=g:5027081
Forada	id=g:5027082
Forada	id=g:5027083
Forada Post Office (historical)	id=g:5027084
Forada, City of	id=g:5027085
Forbay Lake	id=g:5027086
Forbes	id=g:5027087
Forbes Cemetery	id=g:5027088
Ford Brook	id=g:5027089
Ford Lake	id=g:5027090
Township of Ford	id=g:5027091
Forest Cemetery	id=g:5027092
Forest Cemetery	id=g:5027093
Forest Center	id=g:5027094
Forest City	id=g:5027095
Forest City Post Office (historical)	id=g:5027096
Township of Forest City	id=g:5027098
Forest Green Cemetery	id=g:5027099
Forest Grove	id=g:5027100
Forest Heights Park	id=g:5027101
Forest Hill Cemetery	id=g:5027102
Forest Hill Cemetery	id=g:5027103
Forest Hill Cemetery	id=g:5027104
Forest Hill Cemetery	id=g:5027105
Forest Hill Cemetery	id=g:5027106
Forest Hill Cemetery	id=g:5027107
Forest Hill Cemetery	id=g:5027108
Forest Hill Cemetery	id=g:5027109
Forest Hill Cemetery	id=g:5027110
Forest Hills Cemetery	id=g:5027111
Forest Home Cemetery	id=g:5027112
Forest Lake	id=g:5027113
Forest Lake	id=g:5027114
Forest Lake	id=g:5027115
Forest Lake	id=g:5027116
Forest Lake	id=g:5027117
Forest Lake Airport	id=g:5027118
Forest Lake Area High School	id=g:5027119
Forest Lake School	id=g:5027120
Forest Lake, City of	id=g:5027121
Township of Forest Lake (historical)	id=g:5027122
Forest Lawn Cemetery	id=g:5027123
Forest Mills	id=g:5027124
Forest Mills Post Office (historical)	id=g:5027125
Forest Mine	id=g:5027126
Forest Prairie Creek	id=g:5027127
Fool Hen Lake	id=g:5027128
Forest Elementary School	id=g:5027129
Forest School	id=g:5027130
Forest View Elementary School	id=g:5027131
Township of Forest	id=g:5027132
Township of Forest	id=g:5027133
Forestland School	id=g:5027134
Foreston	id=g:5027135
Foreston, City of	id=g:5027136
Forestville	id=g:5027137
Forestville Bridge	id=g:5027138
Forestville Cemetery	id=g:5027139
Forestville Creek	id=g:5027140
Township of Forest Prairie	id=g:5027141
Forestville State Park	id=g:5027142
Township of Forestville	id=g:5027143
Forge Lake	id=g:5027144
Forget-me-not Lake	id=g:5027145
Forjer Lake	id=g:5027146
Township of Fork	id=g:5027147
Formo Lake	id=g:5027148
Forshier Pool	id=g:5027149
Forshier Pool Dam	id=g:5027150
Forsman	id=g:5027151
Forsman Creek	id=g:5027152
Forestville Post Office (historical)	id=g:5027153
Forsythe Lake	id=g:5027154
Fort Abercrombie Historical Marker	id=g:5027155
Fort Beauharnois Historical Marker	id=g:5027156
Fort Beauharnois Wayside Park	id=g:5027157
Fort Belmont City Park	id=g:5027158
Fort Cox Marker	id=g:5027159
Fort Fairmount Historical Marker	id=g:5027160
Fort Hill	id=g:5027161
Fort Lake Johanna and Iverson Cabin Historical Marker	id=g:5027162
Fort Lookout Tower	id=g:5027163
Fort Ridgely Creek	id=g:5027164
Forsyth Mine	id=g:5027165
Fort Ridgely State Historical Site	id=g:5027166
Fort Ridgely State Monument	id=g:5027167
Fort Ridgely State Park	id=g:5027168
Fort Ridgely and Dale Cemetery	id=g:5027169
Fort Ridgely and Dale Church	id=g:5027170
