Anjiabitira Rivière	id=g:1073626
Amparihinkaolo	id=g:1078357
Amparihingidro	id=g:1078358
Amparihingidro	id=g:1078359
Amparihindrainikotovao	id=g:1078360
Lac Amparihinandrjana	id=g:1078361
Lac Amparihinandriana	id=g:1078362
Farihy Amparihinandriambavy	id=g:1078363
Amparihimpony	id=g:1078364
Amparihimikimbo	id=g:1078365
Amparihimena	id=g:1078366
Amparihimena	id=g:1078367
Amparihimena	id=g:1078368
Amparihimena	id=g:1078369
Amparihimbozaha	id=g:1078370
Amparihimbohitra	id=g:1078371
Amparihimbohitra	id=g:1078372
Amparihimbaratra	id=g:1078373
Amparihimbalala	id=g:1078374
Amparihimaromaso	id=g:1078375
Amparihimanonga	id=g:1078376
Lac Amparihimanga	id=g:1078377
Amparihimanga	id=g:1078378
Amparihimanga	id=g:1078379
Amparihimanga	id=g:1078380
Amparihimaloto	id=g:1078381
Amparihimaina	id=g:1078382
Amparihimaina	id=g:1078383
Amparihimaina	id=g:1078384
Amparihimaiky	id=g:1078385
Amparihimahitsy	id=g:1078386
Amparihilava Est	id=g:1078387
Amparihilava Andrefana	id=g:1078388
Amparihilava	id=g:1078389
Amparihilava	id=g:1078390
Amparihilava	id=g:1078391
Amparihilava	id=g:1078392
Amparihilava	id=g:1078393
Lac Amparihikely	id=g:1078394
Farihy Amparihikely	id=g:1078395
Amparihikely	id=g:1078396
Amparihikely	id=g:1078397
Amparihikaolo	id=g:1078398
Amparihikambana	id=g:1078399
Lac Amparihibe	id=g:1078400
Lac Amparihibe	id=g:1078401
Farihy Amparihibe	id=g:1078402
Amparihibe	id=g:1078403
Amparihibe	id=g:1078404
Amparihibe	id=g:1078405
Amparihibe	id=g:1078406
Amparihibe	id=g:1078407
Amparihibe	id=g:1078408
Amparihibe	id=g:1078409
Amparihibe	id=g:1078410
Amparihibe	id=g:1078411
Amparihibe	id=g:1078412
Amparihibe	id=g:1078413
Amparihibe	id=g:1078414
Amparifandina	id=g:1078415
Amparibohitra	id=g:1078416
Amparibohitra	id=g:1078417
Lac Amparibe	id=g:1078418
Amparibe	id=g:1078419
Amparibe	id=g:1078420
Amparibe	id=g:1078421
Amparibe	id=g:1078422
Amparibe	id=g:1078423
Farihy Amparialimy	id=g:1078424
Ampariala	id=g:1078425
Ampariaky	id=g:1078426
Alan’ Amparehitsy	id=g:1078427
Amparay	id=g:1078428
Amparatsiraka	id=g:1078429
Amparatovanilaidama	id=g:1078430
Ampararanokely	id=g:1078431
Ampararano	id=g:1078432
Amparapahy	id=g:1078433
Amparambondava	id=g:1078434
Amparambatomalama	id=g:1078435
Amparambato	id=g:1078436
Amparambato	id=g:1078437
Amparambato	id=g:1078438
Amparambato	id=g:1078439
Amparaky	id=g:1078440
Amparaky	id=g:1078441
Amparaky	id=g:1078442
Amparaky	id=g:1078443
Amparahitsa	id=g:1078444
Amparafaravolakely	id=g:1078445
Amparafaravola	id=g:1078446
Amparafaravola	id=g:1078447
Amparafaravola	id=g:1078448
Amparafarabe	id=g:1078449
Amparafarabe	id=g:1078450
Amparafara	id=g:1078451
Amparafara	id=g:1078452
Amparafara	id=g:1078453
Amparafara	id=g:1078454
Amparafanaka	id=g:1078455
Tanjona Amparafaka	id=g:1078456
Amparafaka	id=g:1078457
Ampapamenabe	id=g:1078458
Ampapamenabe	id=g:1078459
Ampapamena	id=g:1078460
Ampapamena	id=g:1078461
Ampapamena	id=g:1078462
Ampapamena	id=g:1078463
Ampapamena	id=g:1078464
Ampapamena	id=g:1078465
Ampapamena	id=g:1078466
Ampapamena	id=g:1078467
Ampapamena	id=g:1078468
Ampapamena	id=g:1078469
Récif Ampanytsoha	id=g:1078470
Ampany	id=g:1078471
Ampany	id=g:1078472
Ampany	id=g:1078473
Ampany	id=g:1078474
Ampany	id=g:1078475
Ampany	id=g:1078476
Ampany	id=g:1078477
Ampany	id=g:1078478
Ampany	id=g:1078479
Ampanto	id=g:1078480
Ampanovananavazo	id=g:1078481
Ampanotokana	id=g:1078482
Ampanotokana	id=g:1078483
Ampanotokana	id=g:1078484
Ampanotoka	id=g:1078485
Ampanotoana	id=g:1078486
Ampanotoamaizina	id=g:1078487
Île Ampanorolaibe	id=g:1078488
Ampanorobe	id=g:1078489
Ampanorenana	id=g:1078490
Ampanopia	id=g:1078491
Ampanonona	id=g:1078492
Ampanonga-Salamanga	id=g:1078493
Ampanonganombilahy	id=g:1078494
Ampanonga	id=g:1078495
Ampanompia	id=g:1078496
Ampanomiongana	id=g:1078497
Lake Ampanomboha	id=g:1078498
Ampanomaro	id=g:1078499
Anse Ampanolahana	id=g:1078500
Cap Ampanolahamiraty	id=g:1078501
Ampanolahamirafy	id=g:1078502
Ampanokely	id=g:1078503
Ampanokely	id=g:1078504
Ampanofolaka	id=g:1078505
Ampanobe Fleuve	id=g:1078506
Ampanobe	id=g:1078507
Ampanobe	id=g:1078508
Ampanobe	id=g:1078509
Ampanobe	id=g:1078510
Ampanobe	id=g:1078511
Ampanobe	id=g:1078512
Ampanobe	id=g:1078513
Ampanobe	id=g:1078514
Ampanobe	id=g:1078515
Ampano	id=g:1078516
Ampano	id=g:1078517
Ampano	id=g:1078518
Ampano	id=g:1078519
Ampano	id=g:1078520
Ampano	id=g:1078521
Ampano	id=g:1078522
Ampano	id=g:1078523
Ampanivokoka	id=g:1078524
Ampanivoany	id=g:1078525
Ampanitoa	id=g:1078526
Ampanisiana	id=g:1078527
Ampanisaro	id=g:1078528
Ampanisara Riviére	id=g:1078529
Ampanisara	id=g:1078530
Ampanisara	id=g:1078531
Ampanio	id=g:1078532
Ampanio	id=g:1078533
Ampanindahana	id=g:1078534
Ampanimiongana	id=g:1078535
Ampanimboha	id=g:1078536
Ampanikely	id=g:1078537
Ampanikely	id=g:1078538
Ampanikely	id=g:1078539
Ampanikely	id=g:1078540
Ampanikanasoa	id=g:1078541
Ampanihy Rivière	id=g:1078542
Ampanihy Rivière	id=g:1078543
Ampanihy Ouest	id=g:1078544
Ampanihy Ouest	id=g:1078545
Ampanihy Atsinanana	id=g:1078546
Ampanihy Andrefana	id=g:1078547
Farihy Ampanihy	id=g:1078548
Ampanihy	id=g:1078549
Ampanihy	id=g:1078550
Ampanihy	id=g:1078551
Ampanihy	id=g:1078552
Ampanihy	id=g:1078553
Ampanihy	id=g:1078554
Ampanihy	id=g:1078555
Ampanihy	id=g:1078556
Ampanihy	id=g:1078557
Ampanihy	id=g:1078558
Ampanihy	id=g:1078559
Ampanihy	id=g:1078560
Ampanihy	id=g:1078561
Ampanihy	id=g:1078562
Ampanihy	id=g:1078563
Ampanihy	id=g:1078564
Ampanihy	id=g:1078565
Ampanihy	id=g:1078566
Ampanihy	id=g:1078567
Ampanihy	id=g:1078568
Ampanihy	id=g:1078569
Ampanihy	id=g:1078570
Ampanihy	id=g:1078571
Ampanihy	id=g:1078572
Ampanihy	id=g:1078573
Ampanihy	id=g:1078574
Ampanihy	id=g:1078575
Ampanihy	id=g:1078576
Ampanihy	id=g:1078577
Ampanihy	id=g:1078578
Ampanihy	id=g:1078579
Ampanihy	id=g:1078580
Ampanihira	id=g:1078581
Ampanihira	id=g:1078582
Ampanihikely	id=g:1078583
Ampanihibe	id=g:1078584
Ampanifora	id=g:1078585
Ampanidralambo	id=g:1078586
Ampanibe	id=g:1078587
Ampangoro	id=g:1078588
Ampangorinana	id=g:1078589
Ampangorinana	id=g:1078590
Ampangorina	id=g:1078591
Ampangorina	id=g:1078592
Ampangorina	id=g:1078593
Ampangidraty	id=g:1078594
Ampangidraoka Sud	id=g:1078595
Ampangidraoka Nord	id=g:1078596
Rocher Ampangataha	id=g:1078597
Ampangamena	id=g:1078598
Canal Ampangalana Sud	id=g:1078599
Canal Ampangalana Nord	id=g:1078600
Ampangalana Avaratra	id=g:1078601
Ampangalana Atsimo	id=g:1078602
Lakandranon’ Ampangalana	id=g:1078603
Ampangalambolosy	id=g:1078604
Ampangalambato	id=g:1078605
Ampangalakongo-Midiso	id=g:1078606
Pointe d’ Ampangala	id=g:1078607
Ampangadihantany	id=g:1078608
Ampangadiantany	id=g:1078609
Ampangadiamby	id=g:1078610
Ampangadiambola	id=g:1078611
Ampangabe	id=g:1078612
Ampangabe	id=g:1078613
Ampangabe	id=g:1078614
Ampangabe	id=g:1078615
Ampangabe	id=g:1078616
Ampangabe	id=g:1078617
Ampangabe	id=g:1078618
Ampangabe	id=g:1078619
Ampangabe	id=g:1078620
Ampaneva	id=g:1078621
Ampanety	id=g:1078622
Ampanetoana	id=g:1078623
Ampanenjanana	id=g:1078624
Ampanenjanana	id=g:1078625
Ampanenitra	id=g:1078626
Ampanefy	id=g:1078627
Ampanefy	id=g:1078628
Ampanefena	id=g:1078629
Lohatanjon’ i Ampandrozonana	id=g:1078630
Ampandrotrarana	id=g:1078631
Ampandrotrarana	id=g:1078632
Ampandroronakazo	id=g:1078633
Ampandroatraka	id=g:1078634
Ampandroangisa	id=g:1078635
Ampandroamborona	id=g:1078636
Ampandririnina	id=g:1078637
Ampandrikilandy	id=g:1078638
Ampandrihosy	id=g:1078639
Ampandriantsara	id=g:1078640
Ampandrianosy	id=g:1078641
Ampandrianakanga	id=g:1078642
Ampandriana	id=g:1078643
Ampandriamboro	id=g:1078644
Ampandriakilandy	id=g:1078645
Ampandriakilandy	id=g:1078646
Ampandra 1	id=g:1078647
Ampandravelo	id=g:1078648
Ampandravelo	id=g:1078649
Ampandratolona	id=g:1078650
Ampandratoka	id=g:1078651
Ampandratoka	id=g:1078652
Ampandrasoatanimbary	id=g:1078653
Ampandrasoa	id=g:1078654
Ampandrasoa	id=g:1078655
Ampandra Rivière	id=g:1078656
Ampandra Rivière	id=g:1078657
Ampandrantsiakosy	id=g:1078658
Ampandrano	id=g:1078659
Ampandrano	id=g:1078660
Ampandrano	id=g:1078661
Ampandrandava	id=g:1078662
Ampandrandava	id=g:1078663
Ampandrana Rivière	id=g:1078664
Ampandrana Ouest	id=g:1078665
Ampandrana Est	id=g:1078666
Ampandrana	id=g:1078667
Ampandrana	id=g:1078668
Ampandrana	id=g:1078669
Ampandrana	id=g:1078670
Ampandrana	id=g:1078671
Ampandrana	id=g:1078672
Ampandrana	id=g:1078673
Ampandrana	id=g:1078674
Ampandrana	id=g:1078675
Ampandrana	id=g:1078676
Ampandrana	id=g:1078677
Ampandrana	id=g:1078678
Ampandrana	id=g:1078679
Ampandrana	id=g:1078680
Ampandra-Morarano	id=g:1078681
Ampandramitsetaky	id=g:1078682
Ampandramisampy	id=g:1078683
Ampandramiritra	id=g:1078684
Ampandramiriatra	id=g:1078685
Ampandramiotaky	id=g:1078686
Ampandramena	id=g:1078687
Ampandramena	id=g:1078688
Ampandrambe Sud	id=g:1078689
Ampandrambe Nord	id=g:1078690
Ampandrambe	id=g:1078691
Ampandrambato	id=g:1078692
Ampandramana	id=g:1078693
Ampandramana	id=g:1078694
Ampandramamy	id=g:1078695
Ampandramamaha	id=g:1078696
Ampandramalaza	id=g:1078697
Ampandramaika	id=g:1078698
Ampandralo Rivière	id=g:1078699
Ampandralava Sud	id=g:1078700
Ampandralava Avaratra	id=g:1078701
Ampandralava	id=g:1078702
Ampandralava	id=g:1078703
Ampandraky	id=g:1078704
Ampandrakely	id=g:1078705
Ampandrakely	id=g:1078706
Ampandra II	id=g:1078707
Ampandrahely	id=g:1078708
Nosy Ampandrafitra	id=g:1078709
Ampandrafeto	id=g:1078710
Ampandrabe	id=g:1078711
Ampandrabe	id=g:1078712
Ampandrabe	id=g:1078713
Ampandrabe	id=g:1078714
Ampandrabe	id=g:1078715
Ampandrabe	id=g:1078716
Ampandrabe	id=g:1078717
Ampandrabe	id=g:1078718
Ampandrabe	id=g:1078719
Ampandrabe	id=g:1078720
Ampandrabe	id=g:1078721
Ampandrabe	id=g:1078722
Ampandrabe	id=g:1078723
Ampandrabe	id=g:1078724
Ampandrabe	id=g:1078725
Ampandrabe	id=g:1078726
Ampandrabe	id=g:1078727
Ampandra Avaratra	id=g:1078728
Ampandra Atsimo	id=g:1078729
Lac Ampandra	id=g:1078730
Ampandra	id=g:1078731
Ampandra	id=g:1078732
Ampandra	id=g:1078733
Ampandra	id=g:1078734
Ampandra	id=g:1078735
Ampandra	id=g:1078736
Ampandra	id=g:1078737
Ampandra	id=g:1078738
Ampandra	id=g:1078739
Ampandra	id=g:1078740
Ampandra	id=g:1078741
Ampandra	id=g:1078742
Ampandra	id=g:1078743
Ampandra	id=g:1078744
Ampandra	id=g:1078745
Ampandra	id=g:1078746
Ampandra	id=g:1078747
Ampandra	id=g:1078748
Ampandra	id=g:1078749
Ampandra	id=g:1078750
Ampandra	id=g:1078751
Ampandra	id=g:1078752
Ampandra	id=g:1078753
Pointe d’ Ampandoma	id=g:1078754
Ampandisanana	id=g:1078755
Ampandimana	id=g:1078756
Ampandilo	id=g:1078757
Ampandatsiana	id=g:1078758
Ampandalova	id=g:1078759
Ampanavoana	id=g:1078760
Ampanavoana	id=g:1078761
Ampanatonana	id=g:1078762
Ampanatoavana	id=g:1078763
Ampanataovankazo	id=g:1078764
Ampanataovankazo	id=g:1078765
Ampanataovana	id=g:1078766
Ampanataovana	id=g:1078767
Ampanataovana	id=g:1078768
Ampanataovana	id=g:1078769
Ampanataovana	id=g:1078770
Ampanataovana	id=g:1078771
Ampanataovana	id=g:1078772
Ampanataovana	id=g:1078773
Ampanataovana	id=g:1078774
Ampanasy Rivière	id=g:1078775
Pointe d’ Ampanasy	id=g:1078776
Ampanasy	id=g:1078777
Baie Ampanasina	id=g:1078778
Ampanasantomboka	id=g:1078779
Ampanasanovy	id=g:1078780
Ampanasana Rivière	id=g:1078781
Ampanasana-Anandrea	id=g:1078782
Ampanasana-Anandrea	id=g:1078783
Ampanasana Ambevy	id=g:1078784
Ampanasana	id=g:1078785
Ampanasana	id=g:1078786
Ampanasana	id=g:1078787
Ampanasana	id=g:1078788
Ampanasana	id=g:1078789
Ampanasana	id=g:1078790
Ampanasamaina	id=g:1078791
Ampanasa	id=g:1078792
Ampanarivomasina	id=g:1078793
Ampanarivo	id=g:1078794
Ampanarianjono	id=g:1078795
Ampanareta Rivière	id=g:1078796
Ampanarena	id=g:1078797
Ampanaperandrotsy	id=g:1078798
Ampanaperandrotsy	id=g:1078799
Ampanaperandotsy	id=g:1078800
Ampanapahankazo	id=g:1078801
Ampanaovatsokay	id=g:1078802
Ampanaovato	id=g:1078803
Ampanaovamarika	id=g:1078804
Ampanantsovana	id=g:1078805
Ampanantsova	id=g:1078806
Ampanantsova	id=g:1078807
Ampanantanana	id=g:1078808
Ampananirakely	id=g:1078809
Ampananira	id=g:1078810
Ampananira	id=g:1078811
Ampananira	id=g:1078812
Ampananira	id=g:1078813
Ampananira	id=g:1078814
Ampananira	id=g:1078815
Ampananira	id=g:1078816
Ampananina	id=g:1078817
Ampananga-Salamanga	id=g:1078818
Ampananganapotaka	id=g:1078819
Ampanangananjia	id=g:1078820
Ampananganana	id=g:1078821
Ampananganambe	id=g:1078822
Ampanangana Ambany	id=g:1078823
Ampanangana	id=g:1078824
Ampanangana	id=g:1078825
Ampanangana	id=g:1078826
Ampanandravo	id=g:1078827
Ampananana	id=g:1078828
Ampananaborana	id=g:1078829
Ampanana	id=g:1078830
Ampanamo	id=g:1078831
Ampanamo	id=g:1078832
Ampanamboha	id=g:1078833
Ampanambe	id=g:1078834
Ampanambato	id=g:1078835
Ampanambato	id=g:1078836
Ampanalana	id=g:1078837
Ampanalana	id=g:1078838
Ampanalana	id=g:1078839
Ampanalana	id=g:1078840
Ampanakary	id=g:1078841
Ampana Kanana	id=g:1078842
Ampanakana	id=g:1078843
Ampanakana	id=g:1078844
Ampanakana	id=g:1078845
Ampanakana	id=g:1078846
Ampanafoly	id=g:1078847
Ampanafaovana	id=g:1078848
Ampanafanana	id=g:1078849
Ampamy	id=g:1078850
Ampampamena	id=g:1078851
Ampampamena	id=g:1078852
Ampampamena	id=g:1078853
Ampampamena	id=g:1078854
Ampamoty	id=g:1078855
Ampamoty	id=g:1078856
Ampamosira	id=g:1078857
Ampamoriana	id=g:1078858
Ampamoriana	id=g:1078859
Baie Ampamonty	id=g:1078860
Ampamonty	id=g:1078861
Ampamonty	id=g:1078862
Ampamontsy	id=g:1078863
Ampamolora	id=g:1078864
Ampamoloana	id=g:1078865
Ampamolana	id=g:1078866
Ampamokonambe	id=g:1078867
Ampamoizana	id=g:1078868
Ampamoizamaso	id=g:1078869
Ampamoho	id=g:1078870
Ampamofo	id=g:1078871
Ampamoabe Atsimo	id=g:1078872
Ampamoa	id=g:1078873
Ampamitanana	id=g:1078874
Ampamintanana	id=g:1078875
Ampamelovelo	id=g:1078876
Ampamehena	id=g:1078877
Ampambolotara	id=g:1078878
Ampambindroka	id=g:1078879
Ampamatoa	id=g:1078880
Ampamata Nord	id=g:1078881
Ampamatanetiky	id=g:1078882
Ampamatakely	id=g:1078883
Ampamataimaho	id=g:1078884
Ampamatahety	id=g:1078885
Ampamatabe	id=g:1078886
Ampamatabe	id=g:1078887
Ampamata Ambony	id=g:1078888
Ampamata	id=g:1078889
Ampamata	id=g:1078890
Ampamata	id=g:1078891
Ampamata	id=g:1078892
Ampamata	id=g:1078893
Ampamata	id=g:1078894
Ampamata	id=g:1078895
Ampamata	id=g:1078896
Ampamary	id=g:1078897
Ampamarinandoha	id=g:1078898
Ampamarabe	id=g:1078899
Ampamantanana	id=g:1078900
Ampamanta	id=g:1078901
Ampamanta	id=g:1078902
Ampamanosaka	id=g:1078903
Lac Ampamandrika	id=g:1078904
Ampamandrika	id=g:1078905
Ampamamba	id=g:1078906
Ampamakona	id=g:1078907
Ampamakiazo	id=g:1078908
Ampamakiambato	id=g:1078909
Ampamakia	id=g:1078910
Ampamainty	id=g:1078911
Ampamahotra	id=g:1078912
Ampamaho	id=g:1078913
Ampamaho	id=g:1078914
Ampamahabe	id=g:1078915
Ampaly	id=g:1078916
Ampalimasira	id=g:1078917
Ampalimasina	id=g:1078918
Ampalibe	id=g:1078919
Ampalea Sud	id=g:1078920
Ampalea Avaratra	id=g:1078921
Helodranon’ Ampalaza	id=g:1078922
Ampalaza	id=g:1078923
Debok’ Ampalamora	id=g:1078924
Ampakobe Rivière	id=g:1078925
Ampakobe I	id=g:1078926
Ampakobe	id=g:1078927
Ampako-Ambalarano	id=g:1078928
Ampako	id=g:1078929
Ampako	id=g:1078930
Ampako	id=g:1078931
Ampako	id=g:1078932
Ampakabo	id=g:1078933
Ampaka	id=g:1078934
Ampaisokely Rivière	id=g:1078935
Ampaisokely	id=g:1078936
Ampaipaike	id=g:1078937
Ampaimaiky	id=g:1078938
Ampaidranovato	id=g:1078939
Ampahorama	id=g:1078940
Ampahomanitra	id=g:1078941
Lakandranon Ampaho	id=g:1078942
Ampaho	id=g:1078943
Ampaho	id=g:1078944
Ampahivola	id=g:1078945
Ampahitsy	id=g:1078946
Ampahitsy	id=g:1078947
Ampahitrosy	id=g:1078948
Ampahitrosy	id=g:1078949
Ampahindambo	id=g:1078950
Ampahimanga	id=g:1078951
Ampahimanga	id=g:1078952
Ampahijoloka	id=g:1078953
Ampahidroy	id=g:1078954
Ampahidroa	id=g:1078955
Ampahibe Nord	id=g:1078956
Ampahibe	id=g:1078957
Ampahibe	id=g:1078958
Ampahibato	id=g:1078959
Ampahatromby Rivière	id=g:1078960
Ampahatra	id=g:1078961
Ampahatany	id=g:1078962
Ampaharamanira	id=g:1078963
Ampahanivorona	id=g:1078964
Farihy Ampahana	id=g:1078965
Ampahana	id=g:1078966
Ampahampana	id=g:1078967
Ampahakabe	id=g:1078968
Ampahaka	id=g:1078969
Ampahaka	id=g:1078970
Ampafitatra	id=g:1078971
Ampafenala	id=g:1078972
Ampadriantafika	id=g:1078973
Amotsa	id=g:1078974
Amotena	id=g:1078975
Amorontevana	id=g:1078976
Pointe Amoronjia	id=g:1078977
Amoronimanga Ambony	id=g:1078978
Amorondrano	id=g:1078979
Amoronala	id=g:1078980
Amolanga	id=g:1078981
Amokoty	id=g:1078982
Amokonazy	id=g:1078983
Amokaty Rivière	id=g:1078984
Amoina	id=g:1078985
Amoatsy	id=g:1078986
Amivorano	id=g:1078987
Amivelondaza	id=g:1078988
Amitsimiondrika	id=g:1078989
Amitijihy	id=g:1078990
Baie des Amis	id=g:1078991
Amiravasa	id=g:1078992
Amirangalahy	id=g:1078993
Aminy	id=g:1078994
Amindrevavo	id=g:1078995
Amindretolaky	id=g:1078996
Amindresanoa	id=g:1078997
Amindrenara	id=g:1078998
Amindrebatra	id=g:1078999
Amindrazaka	id=g:1079000
Amindravelo	id=g:1079001
Amindrakipea	id=g:1079002
Amindrabe	id=g:1079003
Aminaviavy	id=g:1079004
Aminampanga	id=g:1079005
Amiante	id=g:1079006
Amerobe	id=g:1079007
Amenda	id=g:1079008
Amekampango	id=g:1079009
Ameitanimataty	id=g:1079010
Amdamoty	id=g:1079011
Amby Fanantara	id=g:1079012
Amby	id=g:1079013
Amby	id=g:1079014
Amby	id=g:1079015
Amby	id=g:1079016
Amby	id=g:1079017
Ambozotelo	id=g:1079018
Ambozotany	id=g:1079019
Ambozontany	id=g:1079020
Ambozonakanjo	id=g:1079021
Lohatanjon’ Ambozomena	id=g:1079022
Ambozoanabe	id=g:1079023
Cap Ambozaka	id=g:1079024
Ambozaka	id=g:1079025
Ambozaka	id=g:1079026
Ambozaka	id=g:1079027
Amboza	id=g:1079028
Ambovotoka	id=g:1079029
Ambovororiky	id=g:1079030
Ambovoposy	id=g:1079031
Ambovony	id=g:1079032
Ambovonsy	id=g:1079033
Ambovonomby	id=g:1079034
Ambovonomby	id=g:1079035
Ambovonomby	id=g:1079036
Ambovonomby	id=g:1079037
Ambovonaomby	id=g:1079038
Ambovonaomby	id=g:1079039
Ambovonaomby	id=g:1079040
Ambovomena Puits	id=g:1079041
Ambovomena	id=g:1079042
Ambovomena	id=g:1079043
Ambovomborizano	id=g:1079044
Ambovomboay	id=g:1079045
Ambovombe Afovoany	id=g:1079046
Banjan’ Ambovombe	id=g:1079047
Ambovombe	id=g:1079048
Ambovombe	id=g:1079049
Ambovombe	id=g:1079050
Ambovombe	id=g:1079051
Ambovomavo	id=g:1079052
Ambovomavo	id=g:1079053
Ambovomatavy	id=g:1079054
Ambovomanga	id=g:1079055
Ambovohely	id=g:1079056
Ambovoha	id=g:1079057
Ambovofotsy	id=g:1079058
Ambovodara	id=g:1079059
Ambovobe	id=g:1079060
Ambovobe	id=g:1079061
Ambovobe	id=g:1079062
Ambovobe	id=g:1079063
Ambovoanio	id=g:1079064
Ambovo Ambony	id=g:1079065
Ambovo Ambany	id=g:1079066
Ambovo	id=g:1079067
Ambovo	id=g:1079068
Ambovo	id=g:1079069
Ambovo	id=g:1079070
Ambovitsy	id=g:1079071
Ambotry	id=g:1079072
Ambotromavo	id=g:1079073
Ambotrfamoly	id=g:1079074
Ambotosy	id=g:1079075
Ambotodra	id=g:1079076
Ambotira Rivière	id=g:1079077
Ambotaky	id=g:1079078
Ambotaky	id=g:1079079
Ambotaky	id=g:1079080
Ambotako	id=g:1079081
Ambotaka	id=g:1079082
Ambotaka	id=g:1079083
Ambotaka	id=g:1079084
Ambotaka	id=g:1079085
Ambotaka	id=g:1079086
Ambotabe	id=g:1079087
Ambositra	id=g:1079088
Ambory	id=g:1079089
Ambory	id=g:1079090
Ambory	id=g:1079091
Ambory	id=g:1079092
Ambory	id=g:1079093
Ambory	id=g:1079094
Plage d’ Amborovy	id=g:1079095
Amborovy	id=g:1079096
Amborovoro Atsimo	id=g:1079097
Amborovoro	id=g:1079098
Amborovoky	id=g:1079099
Amborotsako	id=g:1079100
Amborotra	id=g:1079101
Amborotavo	id=g:1079102
Amborosoy	id=g:1079103
Amboropotsy	id=g:1079104
Amboropotsy	id=g:1079105
Amboronosy	id=g:1079106
Amboronomby	id=g:1079107
Amborongo Ambony	id=g:1079108
Amboronedky	id=g:1079109
Amborondreo	id=g:1079110
Amborondra	id=g:1079111
Amborondolo	id=g:1079112
Amborondolo	id=g:1079113
Amborondolo	id=g:1079114
Amborondolo	id=g:1079115
Matsabory Amboronarivo	id=g:1079116
Amboronantaka	id=g:1079117
Amboronalina	id=g:1079118
Amboronala	id=g:1079119
Amboronala	id=g:1079120
Amboronabo	id=g:1079121
Amboronabo	id=g:1079122
Amboronabo	id=g:1079123
Amborona	id=g:1079124
Amborompotsy Rivière	id=g:1079125
Alan Amborompotsy	id=g:1079126
Amborompotsy	id=g:1079127
Amborompotsy	id=g:1079128
Amborompotsy	id=g:1079129
Amborompotsy	id=g:1079130
Amborompotsy	id=g:1079131
Amborompotsy	id=g:1079132
Amborompotsy	id=g:1079133
Amborompotsy	id=g:1079134
Amborompotsy	id=g:1079135
Amborompotsy	id=g:1079136
Amborompotsy	id=g:1079137
Amborompotsy	id=g:1079138
Amborompotsy	id=g:1079139
Amborompotsy	id=g:1079140
Amborompotsy	id=g:1079141
Amboromisampy	id=g:1079142
Amboromibanto	id=g:1079143
Amborometroka	id=g:1079144
Amboromena	id=g:1079145
Amboromanga	id=g:1079146
Amboromaneno	id=g:1079147
Amboromaneno	id=g:1079148
Amboromalandy Rivière	id=g:1079149
Farihy Amboromalandy	id=g:1079150
Amboromalandy	id=g:1079151
Amboro Mailala Rivière	id=g:1079152
Amboromailala	id=g:1079153
Amboromaika	id=g:1079154
Amboromaika	id=g:1079155
Amboroky	id=g:1079156
Amborokotsy	id=g:1079157
Amborokotsy	id=g:1079158
Amborokotsy	id=g:1079159
Amborokotsy	id=g:1079160
Amborokotsy	id=g:1079161
Amborokambo	id=g:1079162
Amborokambo	id=g:1079163
Amborokahaka	id=g:1079164
Amboroka	id=g:1079165
Amboroka	id=g:1079166
Amboroka	id=g:1079167
Amboroihazo	id=g:1079168
Amboroho Andrefana	id=g:1079169
Amboroho	id=g:1079170
Amborohabe	id=g:1079171
Amborofilimaka Rivière	id=g:1079172
Amborobe	id=g:1079173
Amborobe	id=g:1079174
Amborobe	id=g:1079175
Amboroabobe	id=g:1079176
Amboroabo	id=g:1079177
Amboroabo	id=g:1079178
Amboroabo	id=g:1079179
Nosy Amboro	id=g:1079180
Amboro	id=g:1079181
Amboritsa	id=g:1079182
Amborimihanto	id=g:1079183
Amboriala	id=g:1079184
Amboriabo	id=g:1079185
Amborarata	id=g:1079186
Amborano	id=g:1079187
Amborangy	id=g:1079188
Amborana	id=g:1079189
Amboraka	id=g:1079190
Amboraka	id=g:1079191
Amboraho	id=g:1079192
Amborabo	id=g:1079193
Ambopamba	id=g:1079194
Ambony	id=g:1079195
Ambonondrombe	id=g:1079196
Ambonivondrona	id=g:1079197
Ambonivohitra	id=g:1079198
Ambonivato	id=g:1079199
Ambonivalotra	id=g:1079200
Amboniriana	id=g:1079201
Amboniriana	id=g:1079202
Amboniriana	id=g:1079203
Amboniriana	id=g:1079204
Amboniriana	id=g:1079205
Amboniriana	id=g:1079206
Amboniriana	id=g:1079207
Amboniriana	id=g:1079208
Ambonindriana	id=g:1079209
Ambonindriana	id=g:1079210
Lembalemba Ambonin’ Anjafy	id=g:1079211
Ambonimilanjakely	id=g:1079212
Ambonimarirana	id=g:1079213
Ambonimarina	id=g:1079214
Ambonimaharivo	id=g:1079215
Amboniloka	id=g:1079216
Amboniloha	id=g:1079217
Ambonilandihazo	id=g:1079218
Ambonilaitra	id=g:1079219
Ambonievo	id=g:1079220
Ambonidobo	id=g:1079221
Amboniandrefana	id=g:1079222
Amboniandrefana	id=g:1079223
Amboniakondro	id=g:1079224
Amboniakondro	id=g:1079225
Amboniakondro	id=g:1079226
Ambongonifara	id=g:1079227
Ambongomirahavavy	id=g:1079228
Ambongoabo	id=g:1079229
Plateau de l’ Ambongo	id=g:1079230
Ambongo	id=g:1079231
Ambongo	id=g:1079232
Ambongo	id=g:1079233
